Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
130002945,01/13/2013 12:00:00 AM,3:59,01/13/2013 12:00:00 AM,3:58,,,403,13A,Agg Assault - Domest,342,64129,PJ2485,EPD,Y,1,VIC,B,F,44,N,"8300 E US 40 HW
KANSAS CITY, MO 64129
(39.063367765000464, -94.4873035069997)",236,3,7,155
130002878,01/12/2013 12:00:00 AM,19:44,01/12/2013 12:00:00 AM,19:35,,,401,13A,Aggravated Assault (,243,64138,PJ6229,MPD,U,3,VIC,B,M,19,Y,"E 87 ST/BLUE RIDGE BLVD
KANSAS CITY, MO 64138
(38.97011038800048, -94.47911733499967)",,,7,98
130003466,01/15/2013 12:00:00 AM,12:11,01/13/2013 12:00:00 AM,14:00,,,831,13C,Intimidation,543,64134,PJ7277,SPD,U,1,VIC,W,F,54,N,"7000 E 117 ST
KANSAS CITY, MO 64134
(38.91152210700045, -94.51096039299966)",151,1,7,143
130003744,01/16/2013 12:00:00 AM,11:41,01/16/2013 12:00:00 AM,11:35,,,802,13B,Non Agg Assault Dome,124,64109,PJ2324,CPD,Y,1,VIC,B,F,25,N,"2800 PARK AV
KANSAS CITY, MO 64109
(39.07528174100048, -94.55608572299968)",26,3,7,19
130002384,01/10/2013 12:00:00 AM,19:22,01/10/2013 12:00:00 AM,19:22,,,802,13B,Non Agg Assault Dome,413,64151,PP0690,NPD,Y,1,VIC,W,F,44,N,"5600 N AMORET AV
KANSAS CITY, MO 64151
(39.19620048200045, -94.62762642899969)",246,5,3,66
130003758,01/16/2013 12:00:00 AM,12:28,01/16/2013 12:00:00 AM,9:00,,,831,13C,Intimidation,342,64129,PJ2274,EPD,U,1,SUS,B,F,22,N,"5400 E 27 ST
KANSAS CITY, MO 64129
(39.07609734400046, -94.5201497119997)",222,3,7,95
130002946,01/13/2013 12:00:00 AM,3:16,01/13/2013 12:00:00 AM,3:10,01/13/2013 12:00:00 AM,3:15,401,13A,Aggravated Assault (,243,64134,PJ6158,MPD,N,3,VIC,B,F,18,Y,"7600 E 85 TE
KANSAS CITY, MO 64134
(38.96882350700048, -94.49928532799964)",181,2,7,98
130002610,01/11/2013 12:00:00 AM,16:25,01/11/2013 12:00:00 AM,10:00,,,802,13B,Non Agg Assault Dome,114,64102,PJ1549,CPD,U,1,ARR,B,M,40,N,"1000 W 18 ST
KANSAS CITY, MO 64102
(39.09131746200046, -94.5959600549997)",149,4,7,92
130003193,01/14/2013 12:00:00 AM,11:00,01/14/2013 12:00:00 AM,10:33,,,801,13B,Non Aggravated Assau,543,64134,PJ7014,SPD,U,1,ARR,B,F,18,N,"7000 E 111 ST
KANSAS CITY, MO 64134
(38.92254255600045, -94.50801934699967)",190,1,7,143
130003418,01/15/2013 12:00:00 AM,8:44,01/15/2012 12:00:00 AM,5:50,,,401,13A,Aggravated Assault (,534,,PJ6853,SPD,U,1,SUS,U,U,,Y,"I 435 E TO I 470 E RAMP/US 71 HWY
KANSAS CITY, MO
(39.10295319700049, -94.5830775179997)",5,4,7,75
130003063,01/13/2013 12:00:00 AM,19:42,01/13/2013 12:00:00 AM,19:42,,,801,13B,Non Aggravated Assau,123,64106,PJ1666,CPD,N,1,VIC,B,M,32,N,"1700 E 19 ST
KANSAS CITY, MO 64106
(39.08979458400046, -94.56210014499965)",234,3,7,92
130003615,01/15/2013 12:00:00 AM,19:49,01/15/2013 12:00:00 AM,11:30,,,801,13B,Non Aggravated Assau,141,64127,PJ1791,EPD,U,1,SUS,U,U,,N,"2000 WHEELING AV
KANSAS CITY, MO 64127
(39.08677734100047, -94.51106839399966)",6,3,7,94
130003734,01/16/2013 12:00:00 AM,12:00,01/16/2013 12:00:00 AM,11:45,,,801,13B,Non Aggravated Assau,532,64134,PJ7094,SPD,U,1,VIC,W,F,34,N,"11100 BENNINGTON AV
KANSAS CITY, MO 64134
(38.92276243900045, -94.51398151899969)",34,1,7,143
130003362,01/14/2013 12:00:00 AM,23:07,01/14/2013 12:00:00 AM,21:50,,,802,13B,Non Agg Assault Dome,134,64111,PJ3485,CPD,Y,1,VIC,B,F,42,N,"4400 WORNALL RD
KANSAS CITY, MO 64111
(39.04635339100048, -94.59018369999967)",44,4,7,50
130002790,01/12/2013 12:00:00 AM,12:05,01/11/2013 12:00:00 AM,18:16,01/12/2013 12:00:00 AM,11:20,831,13C,Intimidation,142,64109,PJ3244,CPD,U,1,SUS,U,U,,N,"4000 FLORA AV
KANSAS CITY, MO 64109
(39.053984510000475, -94.5664687639997)",25,3,7,165
130003338,01/14/2013 12:00:00 AM,19:46,01/14/2013 12:00:00 AM,19:42,,,401,13A,Aggravated Assault (,143,64109,PJ3481,CPD,U,2,VIC,B,M,7,Y,"4300 TRACY AV
KANSAS CITY, MO 64109
(39.04867279600046, -94.57005583399967)",204,3,7,165
130002711,01/12/2013 12:00:00 AM,1:02,01/12/2013 12:00:00 AM,0:42,,,801,13B,Non Aggravated Assau,113,64105,PJ1177,CPD,U,1,VIC,W,F,21,N,"1300 WALNUT ST
KANSAS CITY, MO 64105
(39.19610702500046, -94.6840923799997)",,,3,77
130002796,01/12/2013 12:00:00 AM,13:10,01/12/2013 12:00:00 AM,13:00,,,801,13B,Non Aggravated Assau,115,64108,PJ2256,CPD,N,1,VIC,W,F,53,N,"2700 HOLMES ST
KANSAS CITY, MO 64108
(39.0778447240005, -94.5762286269997)",158,4,7,19
130003461,01/15/2013 12:00:00 AM,12:13,01/15/2013 12:00:00 AM,11:55,,,801,13B,Non Aggravated Assau,314,64124,PJ0517,EPD,N,1,ARR,B,F,17,N,"400 VAN BRUNT BL
KANSAS CITY, MO 64124
(39.108933186000456, -94.52589630799969)",192,4,7,70
130003082,01/13/2013 12:00:00 AM,21:26,01/13/2013 12:00:00 AM,21:26,,,802,13B,Non Agg Assault Dome,143,64110,PJ3462,CPD,Y,1,ARR,W,M,29,N,"4300 GILLHAM RD
KANSAS CITY, MO 64110
(39.048496782000484, -94.57967130899965)",196,4,7,165
130002896,01/12/2013 12:00:00 AM,22:33,01/12/2013 12:00:00 AM,22:33,,,802,13B,Non Agg Assault Dome,531,64131,PJ6695,SPD,U,1,ARR,W,M,32,N,"400 E 101 ST
KANSAS CITY, MO 64131
(38.94407562600048, -94.58575650699964)",162,1,7,163
130002878,01/12/2013 12:00:00 AM,19:44,01/12/2013 12:00:00 AM,19:35,,,401,13A,Aggravated Assault (,243,64138,PJ6229,MPD,U,5,VIC,B,M,19,Y,"E 87 ST/BLUE RIDGE BLVD
KANSAS CITY, MO 64138
(38.97011038800048, -94.47911733499967)",,,7,98
130002888,01/12/2013 12:00:00 AM,20:28,01/12/2013 12:00:00 AM,20:15,,,401,13A,Aggravated Assault (,341,64127,PJ1532,EPD,N,1,VIC,W,M,30,N,"1600 POPLAR AV
KANSAS CITY, MO 64127
(39.0922720960005, -94.52469531699967)",17,3,7,95
130003011,01/13/2013 12:00:00 AM,14:48,01/13/2013 12:00:00 AM,14:40,,,401,13A,Aggravated Assault (,234,64134,PJ6453,MPD,N,1,SUS,B,F,26,N,"9400 CLEVELAND AV
KANSAS CITY, MO 64134
(38.95604458000048, -94.54392120899968)",113,2,7,151
130003612,01/15/2013 12:00:00 AM,20:48,01/15/2013 12:00:00 AM,19:48,01/15/2013 12:00:00 AM,20:47,801,13B,Non Aggravated Assau,223,64130,PJ4857,MPD,N,1,SUS,B,M,51,N,"6100 COLLEGE AV
KANSAS CITY, MO 64130
(39.01546167100048, -94.54787813799965)",16,2,7,157
130002807,01/12/2013 12:00:00 AM,13:01,01/12/2013 12:00:00 AM,12:30,,,802,13B,Non Agg Assault Dome,633,64119,PC0729,SCP,U,1,VIC,W,F,51,N,"1800 NE 55 ST
KANSAS CITY, MO 64119
(39.19281359100046, -94.55732852399967)",82,6,4,154
130003539,01/15/2013 12:00:00 AM,15:49,01/15/2013 12:00:00 AM,15:30,,,403,13A,Agg Assault - Domest,342,64127,PJ2564,EPD,Y,1,VIC,W,F,21,N,"6000 E 31 ST
KANSAS CITY, MO 64127
(39.06872709000049, -94.51423880099969)",222,3,7,155
130003338,01/14/2013 12:00:00 AM,19:46,01/14/2013 12:00:00 AM,19:42,,,401,13A,Aggravated Assault (,143,64109,PJ3481,CPD,U,1,SUS,U,U,,Y,"4300 TRACY AV
KANSAS CITY, MO 64109
(39.04867279600046, -94.57005583399967)",204,3,7,165
130003069,01/13/2013 12:00:00 AM,19:06,01/13/2013 12:00:00 AM,19:06,,,401,13A,Aggravated Assault (,532,64134,PJ6684,SPD,U,3,VIC,,,,Y,"9900 WHEELING AV
KANSAS CITY, MO 64134
(38.945451867000486, -94.51818637799965)",108,2,7,143
130002688,01/11/2013 12:00:00 AM,22:08,01/11/2013 12:00:00 AM,21:50,01/11/2013 12:00:00 AM,22:15,401,13A,Aggravated Assault (,233,64131,PJ5939,MPD,N,11,VIC,B,M,11,Y,"8100 WALNUT ST
KANSAS CITY, MO 64131
(38.981092755000475, -94.5889862519997)",129,1,7,162
130003612,01/15/2013 12:00:00 AM,20:48,01/15/2013 12:00:00 AM,19:48,01/15/2013 12:00:00 AM,20:47,801,13B,Non Aggravated Assau,223,64130,PJ4857,MPD,N,1,VIC,B,M,65,N,"6100 COLLEGE AV
KANSAS CITY, MO 64130
(39.01546167100048, -94.54787813799965)",16,2,7,157
130002675,01/11/2013 12:00:00 AM,20:14,01/04/2013 12:00:00 AM,14:00,,,210,11B,Forcible Sodomy,631,64116,PC1083,SCP,U,1,VIC,W,M,4,N,"4500 N FOREST AV
KANSAS CITY, MO 64116
(39.17588667300049, -94.56652510899966)",92,4,4,167
130074779,10/14/2013 12:00:00 AM,20:57,09/22/2013 12:00:00 AM,14:30,09/22/2013 12:00:00 AM,14:37,801,13B,Non Aggravated Assau,112,64106,PJ1029,CPD,U,1,SUS,W,M,31,N,"1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)",5,4,7,75
130003832,01/16/2013 12:00:00 AM,19:20,01/16/2013 12:00:00 AM,19:00,,,401,13A,Aggravated Assault (,213,64130,PJ5085,MPD,U,1,VIC,B,M,19,N,"8500 BLUE PK W
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)",175,2,7,157
130000450,01/02/2013 12:00:00 AM,18:40,01/02/2013 12:00:00 AM,18:40,,,801,13B,Non Aggravated Assau,113,64108,PJ1360,CPD,U,1,VIC,B,M,38,N,"1500 CHERRY ST
KANSAS CITY, MO 64108
(39.09547381200048, -94.57646608799968)",11,4,7,92
130002878,01/12/2013 12:00:00 AM,19:44,01/12/2013 12:00:00 AM,19:35,,,401,13A,Aggravated Assault (,243,64138,PJ6229,MPD,U,2,VIC,B,M,14,Y,"E 87 ST/BLUE RIDGE BLVD
KANSAS CITY, MO 64138
(38.97011038800048, -94.47911733499967)",,,7,98
130003580,01/15/2013 12:00:00 AM,18:17,01/14/2013 12:00:00 AM,21:00,,,801,13B,Non Aggravated Assau,421,64153,PP0316,NPD,N,1,ARR,W,M,13,N,"8600 N UTICA AV
KANSAS CITY, MO 64153
(39.24817237300044, -94.68020236999968)",184,5,3,130
130003455,01/15/2013 12:00:00 AM,11:22,01/15/2013 12:00:00 AM,11:15,,,802,13B,Non Agg Assault Dome,633,64118,PC0813,SCP,Y,1,SUS,W,F,26,N,"2500 NE 52 ST
KANSAS CITY, MO 64118
(39.18941855300045, -94.55052018299966)",82,6,4,154
130002823,01/12/2013 12:00:00 AM,14:45,01/12/2013 12:00:00 AM,14:42,,,403,13A,Agg Assault - Domest,141,64109,PJ2771,CPD,Y,1,SUS,B,M,21,N,"900 E ARMOUR BL
KANSAS CITY, MO 64109
(39.063367765000464, -94.57364933199966)",41,4,7,19
130034956,05/22/2013 12:00:00 AM,7:12,05/22/2013 12:00:00 AM,0:30,05/22/2013 12:00:00 AM,5:00,2661,100,Kidnapping/Abduction,131,64110,PJ2743,CPD,U,1,VIC,W,M,19,Y,"W 35 ST/BROADWAY
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)",1,2,7,165
130002711,01/12/2013 12:00:00 AM,1:02,01/12/2013 12:00:00 AM,0:42,,,801,13B,Non Aggravated Assau,113,64105,PJ1177,CPD,U,2,VIC,,,,N,"1300 WALNUT ST
KANSAS CITY, MO 64105
(39.19610702500046, -94.6840923799997)",,,3,77
130003053,01/13/2013 12:00:00 AM,18:11,01/13/2013 12:00:00 AM,18:11,,,403,13A,Agg Assault - Domest,123,64106,PJ1666,CPD,Y,1,VIC,B,M,23,Y,"1700 E 19 ST
KANSAS CITY, MO 64106
(39.08979458400046, -94.56210014499965)",234,3,7,92
130002715,01/12/2013 12:00:00 AM,0:42,01/12/2013 12:00:00 AM,0:42,,,401,13A,Aggravated Assault (,115,64108,PJ2438,CPD,U,2,VIC,B,M,41,Y,"3000 MAIN ST
KANSAS CITY, MO 64108
(39.07275654200049, -94.58528403199966)",39,4,7,92
130009002,02/06/2013 12:00:00 AM,17:31,02/06/2013 12:00:00 AM,17:30,,,801,13B,Non Aggravated Assau,542,64138,PJ6481,SPD,U,1,VIC,B,F,20,N,"6800 E BANNISTER RD
KANSAS CITY, MO 64138
(38.952478605000465, -94.50943893699969)",35,2,7,98
130003380,01/15/2013 12:00:00 AM,2:15,01/15/2013 12:00:00 AM,1:55,,,802,13B,Non Agg Assault Dome,133,64111,PJ3132,CPD,U,1,VIC,B,F,19,N,"3900 BALTIMORE AV
KANSAS CITY, MO 64111
(39.056521673000475, -94.58734756599966)",42,4,7,50
130003515,01/15/2013 12:00:00 AM,14:52,01/15/2013 12:00:00 AM,14:52,,,403,13A,Agg Assault - Domest,343,64127,PJ2522,EPD,Y,2,VIC,B,F,20,N,"3000 LISTER AV
KANSAS CITY, MO 64127
(39.070782169000495, -94.52860623699968)",208,3,7,36
130003262,01/14/2013 12:00:00 AM,14:27,01/13/2013 12:00:00 AM,1:00,,,201,11A,Rape,999,64106,PWX001,OSPD,U,1,SUS,U,U,,N,"KANSAS CITY POWER AND LIGHT
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130002908,01/12/2013 12:00:00 AM,23:40,01/12/2013 12:00:00 AM,23:40,,,801,13B,Non Aggravated Assau,134,64113,PJ3736,CPD,U,1,ARR,B,F,15,N,"500 NICHOLS RD
KANSAS CITY, MO 64113
(39.041356504000476, -94.59362151499965)",103,4,7,44
130002688,01/11/2013 12:00:00 AM,22:08,01/11/2013 12:00:00 AM,21:50,01/11/2013 12:00:00 AM,22:15,401,13A,Aggravated Assault (,233,64131,PJ5939,MPD,N,1,VIC,B,F,32,Y,"8100 WALNUT ST
KANSAS CITY, MO 64131
(38.981092755000475, -94.5889862519997)",129,1,7,162
130002496,01/11/2013 12:00:00 AM,9:14,01/10/2013 12:00:00 AM,23:00,,,201,11A,Rape,535,64147,PJ7443,SPD,U,1,SUS,B,M,27,N,"14400 S US 71 HWY WEST FRONT RD
KANSAS CITY, MO 64147
(38.85709245000049, -94.52893716899968)",189,1,7,153
130002818,01/12/2013 12:00:00 AM,14:03,01/12/2013 12:00:00 AM,13:30,,,401,13A,Aggravated Assault (,213,64132,PJ4889,MPD,U,1,VIC,W,F,45,N,"8700 E 63 TF
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)",93,2,7,151
130003011,01/13/2013 12:00:00 AM,14:48,01/13/2013 12:00:00 AM,14:40,,,401,13A,Aggravated Assault (,234,64134,PJ6453,MPD,N,1,VIC,B,F,24,N,"9400 CLEVELAND AV
KANSAS CITY, MO 64134
(38.95604458000048, -94.54392120899968)",113,2,7,151
130002696,01/11/2013 12:00:00 AM,23:34,01/11/2013 12:00:00 AM,23:30,,,801,13B,Non Aggravated Assau,113,64106,PJ1177,CPD,U,1,VIC,W,F,24,N,"100 E 13 ST
KANSAS CITY, MO 64106
(39.098579058000496, -94.58204310599967)",5,4,7,75
130003744,01/16/2013 12:00:00 AM,11:41,01/16/2013 12:00:00 AM,11:35,,,802,13B,Non Agg Assault Dome,124,64109,PJ2324,CPD,U,1,SUS,B,M,24,N,"2800 PARK AV
KANSAS CITY, MO 64109
(39.07528174100048, -94.55608572299968)",26,3,7,19
130002941,01/13/2013 12:00:00 AM,2:51,01/13/2013 12:00:00 AM,2:49,,,801,13B,Non Aggravated Assau,541,64134,PJ6336,SPD,U,2,VIC,B,M,29,N,"6100 E 87 ST
KANSAS CITY, MO 64134
(38.96741039700049, -94.51765370199968)",179,2,7,98
130002602,01/11/2013 12:00:00 AM,15:44,01/10/2013 12:00:00 AM,22:30,01/10/2013 12:00:00 AM,22:40,401,13A,Aggravated Assault (,125,64132,PJ2724,CPD,N,1,VIC,B,M,51,N,"3300 PARK AV
KANSAS CITY, MO 64132
(39.066264515000455, -94.5565269709997)",26,3,7,19
130003110,01/14/2013 12:00:00 AM,4:20,01/14/2013 12:00:00 AM,4:15,,,801,13B,Non Aggravated Assau,122,64109,PJ0667,CPD,U,1,SUS,B,M,25,N,"E 6 ST/OLIVE ST
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)",123,3,7,19
130003679,01/16/2013 12:00:00 AM,8:22,01/16/2013 12:00:00 AM,8:00,,,802,13B,Non Agg Assault Dome,144,64130,PJ3500,CPD,U,2,SUS,B,M,23,N,"4300 GARFIELD AV
KANSAS CITY, MO 64130
(39.04838241300047, -94.55982558599965)",13,3,7,157
130002888,01/12/2013 12:00:00 AM,20:28,01/12/2013 12:00:00 AM,20:15,,,802,13B,Non Agg Assault Dome,341,64127,PJ1532,EPD,Y,2,VIC,W,F,43,N,"1600 POPLAR AV
KANSAS CITY, MO 64127
(39.0922720960005, -94.52469531699967)",17,3,7,95
130003812,01/16/2013 12:00:00 AM,17:41,01/16/2013 12:00:00 AM,17:41,,,801,13B,Non Aggravated Assau,122,64106,PJ0894,CPD,U,1,ARR,W,M,54,N,"1100 E 10 ST
KANSAS CITY, MO 64106
(39.101928656000496, -94.56965064999969)",183,3,7,75
130003055,01/13/2013 12:00:00 AM,18:35,01/13/2013 12:00:00 AM,18:35,,,401,13A,Aggravated Assault (,123,64108,PJ1448,CPD,U,1,VIC,B,M,24,Y,"1900 E 16 ST
KANSAS CITY, MO 64108
(39.09310165400046, -94.55972148899968)",54,3,7,95
130003126,01/14/2013 12:00:00 AM,7:52,01/14/2013 12:00:00 AM,7:52,,,802,13B,Non Agg Assault Dome,241,64130,PJ5318,MPD,U,1,ARR,W,M,27,N,"6900 BELLEFONTAINE AV
KANSAS CITY, MO 64130
(39.00127272500049, -94.55092643599966)",72,2,7,151
130011298,02/16/2013 12:00:00 AM,8:55,02/16/2013 12:00:00 AM,8:45,,,802,13B,Non Agg Assault Dome,342,64127,PJ2314,EPD,Y,1,VIC,B,F,27,N,"5600 E 27 TE
KANSAS CITY, MO 64127
(39.07529832200049, -94.51783995399967)",222,3,7,36
130088964,12/10/2013 12:00:00 AM,10:06,12/10/2013 12:00:00 AM,9:40,,,802,13B,Non Agg Assault Dome,231,64110,PJ5562,MPD,Y,1,VIC,W,F,20,N,"7400 MAIN ST
KANSAS CITY, MO 64110
(38.99382278900049, -94.58950620799965)",146,1,7,162
130002989,01/13/2013 12:00:00 AM,12:03,01/12/2013 12:00:00 AM,17:00,01/13/2013 12:00:00 AM,12:00,802,13B,Non Agg Assault Dome,132,64111,PJ2831,CPD,U,1,SUS,B,M,21,N,"3500 MCGEE ST
KANSAS CITY, MO 64111
(39.062513761000446, -94.58226978699969)",32,4,7,50
130001269,01/06/2013 12:00:00 AM,13:00,01/06/2013 12:00:00 AM,3:00,,,801,13B,Non Aggravated Assau,323,64123,PJ1922,EPD,U,1,SUS,B,M,23,N,"2300 BENTON BL
KANSAS CITY, MO 64123
(39.08435442700045, -94.54865703099966)",233,3,7,95
130003262,01/14/2013 12:00:00 AM,14:27,01/13/2013 12:00:00 AM,1:00,,,201,11A,Rape,999,64106,PWX001,OSPD,U,1,VIC,W,F,23,N,"KANSAS CITY POWER AND LIGHT
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130002739,01/12/2013 12:00:00 AM,8:15,01/12/2013 12:00:00 AM,8:12,,,802,13B,Non Agg Assault Dome,223,64113,PJ4670,MPD,Y,1,SUS,B,M,28,N,"5800 INDIANA AV
KANSAS CITY, MO 64113
(39.01990338000047, -94.54637692399967)",175,2,7,157
130003758,01/16/2013 12:00:00 AM,12:28,01/16/2013 12:00:00 AM,9:00,,,831,13C,Intimidation,342,64129,PJ2274,EPD,U,1,VIC,B,F,19,N,"5400 E 27 ST
KANSAS CITY, MO 64129
(39.07609734400046, -94.5201497119997)",222,3,7,95
130003628,01/15/2013 12:00:00 AM,23:34,01/15/2013 12:00:00 AM,22:00,,,802,13B,Non Agg Assault Dome,341,64126,PC0579,SCP,Y,1,VIC,W,F,35,N,"I 435 & 23 ST
KANSAS CITY, MO 64126
(39.092413604000456, -94.50101616399968)",83,3,7,94
130002610,01/11/2013 12:00:00 AM,16:25,01/11/2013 12:00:00 AM,10:00,,,802,13B,Non Agg Assault Dome,114,64102,PJ1549,CPD,Y,1,VIC,B,F,32,N,"1000 W 18 ST
KANSAS CITY, MO 64102
(39.09131746200046, -94.5959600549997)",149,4,7,92
130003193,01/14/2013 12:00:00 AM,11:00,01/14/2013 12:00:00 AM,10:33,,,801,13B,Non Aggravated Assau,543,64134,PJ7014,SPD,U,1,VIC,B,F,17,N,"7000 E 111 ST
KANSAS CITY, MO 64134
(38.92254255600045, -94.50801934699967)",190,1,7,143
130002838,01/12/2013 12:00:00 AM,15:45,01/12/2012 12:00:00 AM,15:45,,,801,13B,Non Aggravated Assau,312,64123,PJ0252,EPD,N,3,VIC,B,M,28,N,"6200 ST JOHN AV
KANSAS CITY, MO 64123
(39.11215601700047, -94.50925954199965)",53,4,7,76
130003091,01/13/2013 12:00:00 AM,22:18,01/13/2013 12:00:00 AM,21:45,,,802,13B,Non Agg Assault Dome,421,64152,PP0574,NPD,U,1,ARR,W,F,23,N,"7100 N RHODE AV
KANSAS CITY, MO 64152
(39.22405619800048, -94.66968360099969)",199,5,3,77
130002941,01/13/2013 12:00:00 AM,2:51,01/13/2013 12:00:00 AM,2:49,,,801,13B,Non Aggravated Assau,541,64134,PJ6336,SPD,U,2,SUS,B,F,,N,"6100 E 87 ST
KANSAS CITY, MO 64134
(38.96741039700049, -94.51765370199968)",179,2,7,98
130002715,01/12/2013 12:00:00 AM,0:42,01/12/2013 12:00:00 AM,0:42,,,401,13A,Aggravated Assault (,115,64108,PJ2438,CPD,U,3,SUS,B,M,,Y,"3000 MAIN ST
KANSAS CITY, MO 64108
(39.07275654200049, -94.58528403199966)",39,4,7,92
130053544,07/28/2013 12:00:00 AM,23:50,07/28/2013 12:00:00 AM,21:00,,,2661,100,Kidnapping/Abduction,313,64128,PJ0623,EPD,N,1,VIC,W,F,17,N,"INDEPENDENCE AV/MONROE AV
KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)",133,3,7,36
130002798,01/12/2013 12:00:00 AM,13:21,01/12/2013 12:00:00 AM,13:15,,,801,13B,Non Aggravated Assau,212,,PJ4787,MPD,U,1,VIC,B,F,34,N,"4100 E 60 ST
KANSAS CITY, MO
(39.01701454400046, -94.53844708699967)",170,2,7,157
130002896,01/12/2013 12:00:00 AM,22:12,01/12/2013 12:00:00 AM,20:00,,,802,13B,Non Agg Assault Dome,543,64134,PJ7239,SPD,Y,1,VIC,W,F,30,N,"11500 SUNNYSLOPE DR
KANSAS CITY, MO 64134
(38.91589337700049, -94.52222582199965)",34,1,7,143
130003593,01/15/2013 12:00:00 AM,19:12,01/15/2013 12:00:00 AM,19:00,,,802,13B,Non Agg Assault Dome,342,64129,PJ2040,EPD,Y,1,VIC,W,M,34,N,"8800 E 23 ST
KANSAS CITY, MO 64129
(39.0804536550005, -94.47868469199966)",236,3,7,155
130002888,01/12/2013 12:00:00 AM,20:28,01/12/2013 12:00:00 AM,20:15,,,802,13B,Non Agg Assault Dome,341,64127,PJ1532,EPD,U,1,SUS,W,M,52,N,"1600 POPLAR AV
KANSAS CITY, MO 64127
(39.0922720960005, -94.52469531699967)",17,3,7,95
130003101,01/14/2013 12:00:00 AM,1:22,01/13/2013 12:00:00 AM,1:15,,,802,13B,Non Agg Assault Dome,345,64130,PJ3549,EPD,Y,1,VIC,W,F,40,N,"9700 E 43 ST
KANSAS CITY, MO 64130
(39.044920668000486, -94.46528836299967)",173,3,7,37
130003337,01/14/2013 12:00:00 AM,19:57,01/14/2013 12:00:00 AM,19:50,,,801,13B,Non Aggravated Assau,635,64119,PC0895,SCP,U,1,SUS,W,F,25,N,"5000 N OAKLEY AV
KANSAS CITY, MO 64119
(39.184611034000454, -94.51426540599965)",172,6,4,135
130003031,01/13/2013 12:00:00 AM,16:36,01/13/2013 12:00:00 AM,16:30,,,802,13B,Non Agg Assault Dome,315,64123,PJ0303,EPD,Y,1,VIC,W,F,66,N,"100 N LAWNDALE AV
KANSAS CITY, MO 64123
(39.11244223900047, -94.51520713999969)",174,4,7,76
130003596,01/15/2013 12:00:00 AM,18:58,01/14/2013 12:00:00 AM,21:50,,,801,13B,Non Aggravated Assau,412,64118,PC0599,NPD,N,2,SUS,B,F,,N,"700 NW 60 ST
KANSAS CITY, MO 64118
(39.203011786000445, -94.58783125599967)",225,5,4,154
130002638,01/11/2013 12:00:00 AM,18:12,01/11/2013 12:00:00 AM,18:00,,,401,13A,Aggravated Assault (,143,64110,PJ3479,CPD,U,1,ARR,B,M,53,N,"4300 TROOST AV
KANSAS CITY, MO 64110
(39.04881166500047, -94.57259599999969)",191,4,7,165
130020795,03/29/2013 12:00:00 AM,8:53,03/29/2013 12:00:00 AM,8:53,,,802,13B,Non Agg Assault Dome,342,64130,PJ3379,EPD,U,1,ARR,W,M,19,N,"3900 WILLOW AV
KANSAS CITY, MO 64130
(39.05167956300045, -94.45441582399968)",156,3,7,37
130080917,11/06/2013 12:00:00 AM,12:27,11/06/2013 12:00:00 AM,12:20,,,403,13A,Agg Assault - Domest,242,64132,PJ5789,MPD,Y,1,VIC,B,M,57,N,"7700 BROOKLYN AV
KANSAS CITY, MO 64132
(38.98654933000046, -94.56195447299967)",154,2,7,151
130003406,01/15/2013 12:00:00 AM,0:47,01/15/2013 12:00:00 AM,0:47,,,101,09A,HOMICIDE/Non Neglige,312,64121,PJ0096,EPD,U,1,VIC,W,M,,Y,"HAWTHORNE RD/I 435 HW
KANSAS CITY, MO 64121
(39.094842461000496, -94.55619773299969)",54,3,7,95
130049334,07/14/2013 12:00:00 AM,9:00,07/13/2013 12:00:00 AM,22:50,,,401,13A,Aggravated Assault (,142,64126,,,U,1,SUS,U,U,,N,"37 AND WAYNE
KANSAS CITY, MO 64126
(39.092413604000456, -94.50101616399968)",83,3,7,94
130003758,01/16/2013 12:00:00 AM,12:28,01/16/2013 12:00:00 AM,9:00,,,831,13C,Intimidation,342,64129,PJ2274,EPD,U,2,SUS,B,F,19,N,"5400 E 27 ST
KANSAS CITY, MO 64129
(39.07609734400046, -94.5201497119997)",222,3,7,95
130003079,01/13/2013 12:00:00 AM,21:15,01/13/2013 12:00:00 AM,20:00,,,403,13A,Agg Assault - Domest,532,64134,PJ6534,SPD,Y,1,SUS,B,M,37,N,"8200 TROOST/ 9500 DRURY
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)",23,1,7,143
