"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","location_1"
"130034960","2013-05-22T00:00:00.000","7:21","2013-05-21T00:00:00.000","22:30","2013-05-22T00:00:00.000","6:30","502","220","Burglary - Non Resid","631","64116","PC1302","SCP","U","1","SUS","U","U",,"N","2600 NE PARVIN RD
KANSAS CITY, MO 64116
(39.1644230710005, -94.54967075399969)"
"130000188","2013-01-01T00:00:00.000","19:09","2013-01-01T00:00:00.000","19:09",,,"702","240","Auto Theft","233","64114","PJ6058","MPD","U","1","VIC","W","M","41","N","8400 SUMMIT ST
KANSAS CITY, MO 64114
(38.97605190800044, -94.5996755489997)"
"130048812","2013-07-12T00:00:00.000","10:35","2013-07-12T00:00:00.000","10:35",,,"690","23H","Stealing All Other","333","64130","PJ3289","EPD","U","1","VIC",,,,"N","4000 INDIANA AV
KANSAS CITY, MO 64130
(39.053192503000446, -94.54448561599969)"
"130000198","2013-01-01T00:00:00.000","21:17","2013-01-01T00:00:00.000","17:00","2013-01-01T00:00:00.000","21:17","3020","90Z","Dead Body","641","64119","PC0591","SCP","U","1","VIC","W","M","53","N","5500 NE 63 ST
KANSAS CITY, MO 64119
(39.2080185210005, -94.51489077499969)"
"130050206","2013-07-17T00:00:00.000","11:17","2013-07-17T00:00:00.000","11:17",,,"301","120","Strong Arm Robbery","313","64124","PJ0609","EPD","N","1","VIC","W","M","32","N","BENTON BL/INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)"
"130050206","2013-07-17T00:00:00.000","11:17","2013-07-17T00:00:00.000","11:17",,,"301","120","Strong Arm Robbery","313","64124","PJ0609","EPD","N","2","VIC","W","F","60","N","BENTON BL/INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)"
"130049261","2013-07-14T00:00:00.000","0:16","2013-07-14T00:00:00.000","0:16",,,"1849","35A","Possession/Sale/Dist","141","64109","PJ2771","CPD","U","1","ARR","B","M","33","N","900 E ARMOUR BL
KANSAS CITY, MO 64109
(39.063367765000464, -94.57364933199966)"
"130057444","2013-08-12T00:00:00.000","6:33","2013-08-11T00:00:00.000","23:00","2013-08-12T00:00:00.000","5:30","1401","290","Property Damage","343","64128","PJ3135","EPD","U","1","SUS","U","U",,"N","3800 ELMWOOD AV
KANSAS CITY, MO 64128
(39.05639311900046, -94.53046846599966)"
"130000466","2013-01-02T00:00:00.000","20:49","2013-01-01T00:00:00.000","23:00","2013-01-02T00:00:00.000","7:00","640","23F","Stealing From Auto","422","64154","PP0285","NPD","N","1","VIC","W","M","40","N","5400 NW 91 ST
KANSAS CITY, MO 64154
(39.260477127000456, -94.64153315999965)"
"130000175","2013-01-01T00:00:00.000","17:36","2013-01-01T00:00:00.000","17:00","2013-01-01T00:00:00.000","17:05","401","13A","Aggravated Assault (","241","64132","PJ5067","MPD","U","1","SUS","U","U",,"Y","ASKEW AV/E MEYER BL
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)"
"130044935","2013-06-28T00:00:00.000","3:00","2013-06-28T00:00:00.000","3:00",,,"801","13B","Non Aggravated Assau","132","64110","PJ2900","CPD","N","2","SUS","B","F","20","N","W 37 ST/MAIN ST
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)"
"130000013","2013-01-01T00:00:00.000","0:24","2013-01-01T00:00:00.000","0:01",,,"401","13A","Aggravated Assault (","642","64155","PC0149","SCP","U","2","VIC","B","M","39","Y","10700 N KENWOOD AV
KANSAS CITY, MO 64155
(39.28782285200049, -94.57265442799968)"
"130000627","2013-01-03T00:00:00.000","14:18","2013-01-03T00:00:00.000","14:10",,,"630","23C","Stealing Shoplifting","133","64110","PJ3331","CPD","U","1","SUS","W","F","20","N","4100 MAIN ST
KANSAS CITY, MO 64110
(39.05170251600049, -94.58641608299968)"
"130000074","2013-01-01T00:00:00.000","9:23","2013-01-01T00:00:00.000","9:23",,,"403","13A","Agg Assault - Domest","314","64124","PJ0479","EPD","Y","1","VIC","B","F","40","N","3800 SMART AV
KANSAS CITY, MO 64124
(39.109463991000496, -94.53689848499965)"
"130000906","2013-01-04T00:00:00.000","17:09","2013-01-04T00:00:00.000","17:05",,,"1849","35A","Possession/Sale/Dist","123","64108","PJ2471","CPD","U","1","VIC",,,,"N","E 31 ST/WOODLAND AV
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)"
"130000557","2013-01-03T00:00:00.000","11:12","2013-01-02T00:00:00.000","22:30","2013-01-03T00:00:00.000","8:30","1401","290","Property Damage","541","64138","PJ6336","SPD","U","1","VIC","W","M","19","N","8800 HILLCREST RD
KANSAS CITY, MO 64138
(38.96568003400046, -94.52182549199966)"
"130000468","2013-01-02T00:00:00.000","18:36","2013-01-02T00:00:00.000","18:36",,,"1850","35B","Possession of Drug E","635","64118","PC1130","SCP","U","2","VIC",,,,"N","7100 NE PARVIN RD
KANSAS CITY, MO 64118
(39.168956693000496, -94.49692091299966)"
"120090805","2013-03-24T00:00:00.000","8:38","2012-12-20T00:00:00.000","12:30","2012-12-20T00:00:00.000","12:58","1120","26A","Fraud/Confidence Gam","425","64153","PP0166","NPD","U","1","SUS","W","M",,"N","00 AMSTERDAM CI
KANSAS CITY, MO 64153
(39.297791050000455, -94.71801769199965)"
"130000345","2013-01-02T00:00:00.000","12:59","2013-01-01T00:00:00.000","14:00","2013-01-02T00:00:00.000","12:00","650","23G","Stealing Auto Parts/","211","64130","PJ4079","MPD","U","1","VIC","W","F","26","N","4000 BLUE PKWY
KANSAS CITY, MO 64130
(39.035686332000466, -94.53819810299967)"
"130000654","2013-01-03T00:00:00.000","16:07","2013-01-01T00:00:00.000","10:00",,,"201","11A","Rape","243","64138","PJ5947","MPD","N","1","VIC","B","F","19","N","7900 SYCAMORE AV
KANSAS CITY, MO 64138
(38.98062295300048, -94.49532477299965)"
"130000540","2013-01-03T00:00:00.000","9:42","2012-10-04T00:00:00.000","14:30","2012-10-16T00:00:00.000","14:30","650","23G","Stealing Auto Parts/","241","64132","PJ5354","MPD","U","1","VIC","B","F","42","N","2200 E 70 ST
KANSAS CITY, MO 64132
(39.00004804600047, -94.56125922399968)"
"130000376","2013-01-02T00:00:00.000","14:45","2013-01-01T00:00:00.000","1:00","2013-01-01T00:00:00.000","2:00","670","23D","Stealing from Buildi","133","64111","PJ3275","CPD","U","1","SUS","U","U",,"N","400 WESTPORT RD
KANSAS CITY, MO 64111
(39.053256139000496, -94.59064477099969)"
"120078897","2013-03-06T00:00:00.000","13:37","2012-12-14T00:00:00.000","13:00","2013-03-06T00:00:00.000","13:00","301","120","Strong Arm Robbery",,,,,"U","3","SUS","B","F","16","N","
, MO 
(38.63579372300046, -92.56629737199967)"
"130000095","2013-01-01T00:00:00.000","9:41","2012-12-31T00:00:00.000","11:59","2013-01-01T00:00:00.000","0:30","401","13A","Aggravated Assault (","331","64128","PJ2253","EPD","N","5","VIC","B","M","6","Y","3200 LOCKRIDGE ST
KANSAS CITY, MO 64128
(39.07577800900049, -94.54580978599967)"
"120023931","2013-01-10T00:00:00.000","19:40","2013-01-10T00:00:00.000",,,,"210","11B","Forcible Sodomy","113","64108","PJ1363","CPD","U","1","VIC","B","M","12","N","1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)"
"130001017","2013-01-05T00:00:00.000","7:15","2013-01-05T00:00:00.000","0:01","2013-01-05T00:00:00.000","7:00","1401","290","Property Damage","113","64106","PJ1105","CPD","U","1","SUS","U","U",,"N","E 13 ST/CHERRY ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)"
"130000797","2013-01-04T00:00:00.000","10:34","2013-01-04T00:00:00.000","10:34",,,"1120","26A","Fraud/Confidence Gam","223","64130","PJ4517","MPD","U","1","SUS","U","U",,"N","5600 CHESTNUT AV
KANSAS CITY, MO 64130
(39.02454438600046, -94.55323663499968)"
"130000702","2013-01-03T00:00:00.000","20:05","2012-01-03T00:00:00.000","19:40","2012-01-03T00:00:00.000","19:45","630","23C","Stealing Shoplifting","234","64114","PJ6174","MPD","U","1","VIC",,,,"N","8600 WARD PK S
KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)"
"130000891","2013-01-04T00:00:00.000","16:22","2013-01-02T00:00:00.000","19:00","2013-01-03T00:00:00.000","8:30","702","240","Auto Theft","241","64132","PJ5205","MPD","U","1","VIC","U","U","60","N","2400 E 67 TE
KANSAS CITY, MO 64132
(39.00448839700044, -94.55870918999966)"
"130000742","2013-01-04T00:00:00.000","2:08","2013-01-03T00:00:00.000","18:30","2013-01-03T00:00:00.000","23:45","690","23H","Stealing All Other","543","64134","PJ7293","SPD","U","1","VIC","W","F","44","N","11800 BLUE RIDGE BL
KANSAS CITY, MO 64134
(38.90995522100047, -94.52132213299967)"
"130000475","2013-01-02T00:00:00.000","22:09","2013-01-01T00:00:00.000","8:00","2013-01-02T00:00:00.000","14:00","640","23F","Stealing From Auto","425",,"PP0235","NPD","U","1","SUS","U","U",,"N","6600 NW 102 TE
KANSAS CITY, MO 
(39.27884858100049, -94.65505024899966)"
"130053325","2013-07-27T00:00:00.000","22:55","2013-07-27T00:00:00.000","22:55",,,"802","13B","Non Agg Assault Dome","341","64127","PJ1250","EPD","U","2","VIC","B","M","26","N","1200 BELLAIRE AV
KANSAS CITY, MO 64127
(39.09748455400046, -94.5134373249997)"
"130001035","2013-01-05T00:00:00.000","10:16","2013-01-04T00:00:00.000","19:15","2013-01-05T00:00:00.000","9:00","1401","290","Property Damage","532","64137","PJ6534","SPD","U","1","VIC","B","M","33","N","5400 E 96 PL
KANSAS CITY, MO 64137
(38.949999197000466, -94.5266891229997)"
"130000587","2013-01-03T00:00:00.000","12:47","2013-01-02T00:00:00.000","17:00","2013-01-03T00:00:00.000","5:30","1401","290","Property Damage","242","64132","PJ5704","MPD","U","1","VIC","B","F","34","N","7600 BELLEFONTAINE AV
KANSAS CITY, MO 64132
(38.99111836200046, -94.5514175189997)"
"130000678","2013-01-03T00:00:00.000","17:18","2012-12-04T00:00:00.000","7:40",,,"802","13B","Non Agg Assault Dome","341","64126","PJ1281","EPD","Y","1","SUS","W","M","38","N","1200 WHITE AV
KANSAS CITY, MO 64126
(39.09745343300045, -94.51228547499966)"
"130000735","2013-01-04T00:00:00.000","1:08","2013-01-04T00:00:00.000","1:06",,,"801","13B","Non Aggravated Assau","333","64127","PJ3119","EPD","N","1","VIC","B","M","33","N","3800 INDIANA AV
KANSAS CITY, MO 64127
(39.05678244800049, -94.54432572099967)"
"130000792","2013-01-04T00:00:00.000","11:00","2013-01-04T00:00:00.000","11:00",,,"1401","290","Property Damage","132","64109","PJ3053","CPD","U","1","SUS","U","U",,"N","0 W 39 ST
KANSAS CITY, MO 64109
(39.056561815000464, -94.58609953699965)"
"130000989","2013-01-05T00:00:00.000","1:16","2013-01-05T00:00:00.000","1:15",,,"630","23C","Stealing Shoplifting","545","64134","PJ6876","SPD","U","4","SUS","B","M","16","N","10600 BLUE RIDGE BL
KANSAS CITY, MO 64134
(38.93221691100047, -94.50791578699966)"
"130000512","2013-01-03T00:00:00.000","6:55","2013-01-02T00:00:00.000","12:00","2013-01-03T00:00:00.000","5:35","650","23G","Stealing Auto Parts/","232","64132","PJ5175","MPD","U","1","VIC","B","M","54","N","E 67 TE/PASEO
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)"
"130000039","2013-01-01T00:00:00.000","3:36","2013-01-01T00:00:00.000","3:30",,,"630","23C","Stealing Shoplifting","313","64124","PJ0684","EPD","U","1","VIC",,,,"N","3200 INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.10610836900048, -94.5441397679997)"
"130000054","2013-01-01T00:00:00.000","3:59","2013-01-01T00:00:00.000","3:45",,,"403","13A","Agg Assault - Domest","221","64112","PJ3993","MPD","U","2","SUS","B","M","27","N","W 50 ST/SUMMIT ST
KANSAS CITY, MO 64112
(39.039812967000444, -94.5913966229997)"
"130000927","2013-01-04T00:00:00.000","17:26","2013-01-04T00:00:00.000","12:00","2013-01-04T00:00:00.000","18:00","501","220","Burglary - Residence","121","64124","PJ0544","CPD","U","3","SUS","B","M",,"N","400 GARFIELD AV
KANSAS CITY, MO 64124
(39.1088941000005, -94.55700600999967)"
"130001071","2013-01-05T00:00:00.000","12:55","2013-01-05T00:00:00.000","12:53",,,"301","120","Strong Arm Robbery","211","64130","PJ4079","MPD","U","2","SUS","B","F",,"N","4200 BLUE PK
KANSAS CITY, MO 64130
(39.03490420000048, -94.53578802999965)"
"120091792","2013-02-04T00:00:00.000","16:27",,,,,"630","23C","Stealing Shoplifting","231",,"PJ5638","MPD","U","1","VIC","W","F","39","N","7500 WORNALL RD
KANSAS CITY, MO 
(38.992041437000466, -94.59435636499967)"
"130037690","2013-06-01T00:00:00.000","13:42","2013-06-01T00:00:00.000","13:42",,,"302","120","Armed Robbery","312","64125","PJ1115","EPD","U","3","VIC","W","F","21","Y","5800 PEERY AV
KANSAS CITY, MO 64125
(39.09854531400049, -94.51439283999969)"
"130000328","2013-01-02T00:00:00.000","11:20","2012-12-24T00:00:00.000","18:30","2013-01-02T00:00:00.000","11:10","501","220","Burglary - Residence","632","64128","PJ3277","EPD","U","1","SUS","U","U",,"N","4000 CHESTNUT AV
KANSAS CITY, MO 64128
(39.05344241400047, -94.55141559699968)"
"130000731","2013-01-03T00:00:00.000","23:09","2013-01-03T00:00:00.000","22:45","2013-01-03T00:00:00.000",,"301","120","Strong Arm Robbery","243","64138","PJ6222","MPD","N","1","VIC","W","M","51","N","8600 BRISTOL AV
KANSAS CITY, MO 64138
(38.96909231800049, -94.50657621999966)"
"130000833","2013-01-04T00:00:00.000","13:04","2012-12-27T00:00:00.000","17:00","2013-01-02T00:00:00.000","19:30","650","23G","Stealing Auto Parts/","422","64154","PP0347","NPD","N","1","SUS","U","U",,"N","5800 NW BARRY RD
KANSAS CITY, MO 64154
(39.24693821800048, -94.6483002979997)"
"130015371","2013-03-07T00:00:00.000","10:51","2013-03-07T00:00:00.000","10:50",,,"1849","35A","Possession/Sale/Dist","143","64110","PJ3557","CPD","U","1","VIC",,,,"N","E 44 ST/PASEO
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)"
"130046353","2013-07-03T00:00:00.000","9:54","2013-06-26T00:00:00.000","23:50","2013-06-27T00:00:00.000","8:00","630","23C","Stealing Shoplifting","643","64157","PC0239","SCP","U","1","VIC",,,,"N","10500 NE COOKINGHAM DR
KANSAS CITY, MO 64157
(39.267495039000494, -94.45134809499967)"
"130000533","2013-01-03T00:00:00.000","8:58","2012-12-19T00:00:00.000","0:01",,,"501","220","Burglary - Residence","311","64123","PJ0288","EPD","U","1","SUS","U","U",,"N","3900 ST JOHN AV
KANSAS CITY, MO 64123
(39.11306795900049, -94.53610947199968)"
"130000385","2013-01-02T00:00:00.000","14:54","2012-09-13T00:00:00.000","10:00",,,"1122","26B","Credit/Debit/ATM Car","643","64152","PC0282","SCP","U","1","SUS","B","M","41","N","11100 N ARLINGTON ST
KANSAS CITY, MO 64152
(39.219070513000474, -94.69702805099968)"
"130000912","2013-01-03T00:00:00.000","17:46","2013-01-01T00:00:00.000","11:45","2013-01-03T00:00:00.000","11:20","501","220","Burglary - Residence","543","64134","PJ7247","SPD","U","1","SUS","U","U",,"N","7400 LONGVIEW RD
KANSAS CITY, MO 64134
(38.91497782900046, -94.50537996599968)"
"130000758","2013-01-04T00:00:00.000","7:33","2013-01-03T00:00:00.000","8:30","2013-01-03T00:00:00.000","9:00","690","23H","Stealing All Other","121","64120","PJ0751","CPD","U","1","VIC","B","M","52","N","700 VIRGINIA AV
KANSAS CITY, MO 64120
(39.10526530700048, -94.56599831099965)"
"130000934","2013-01-04T00:00:00.000","19:05","2012-12-15T00:00:00.000","12:00","2013-01-04T00:00:00.000","19:00","501","220","Burglary - Residence","132","64111","PJ2970","CPD","U","3","VIC","W","F","22","N","3700 CENTRAL ST
KANSAS CITY, MO 64111
(39.06022427300047, -94.58935969799967)"
"130000017","2013-01-01T00:00:00.000","1:58","2013-01-01T00:00:00.000","1:50",,,"801","13B","Non Aggravated Assau","113","64106","PJ1177","CPD","U","1","ARR","B","M","28","N","1300 GRAND AV
KANSAS CITY, MO 64106
(39.09844578500048, -94.58102925899965)"
"130001068","2013-01-05T00:00:00.000","12:32","2013-01-05T00:00:00.000","12:30",,,"630","23C","Stealing Shoplifting","421","64153","PP0317","NPD","U","1","VIC",,,,"N","7200 NW 86 TE
KANSAS CITY, MO 64153
(39.2507793690005, -94.66341185999966)"
"130000235","2013-01-02T00:00:00.000","3:56","2013-01-02T00:00:00.000","3:50",,,"802","13B","Non Agg Assault Dome","543","64134","PJ7255","SPD","Y","1","VIC","B","F","52","N","11500 HOLIDAY DR
KANSAS CITY, MO 64134
(38.914457359000494, -94.51457825299968)"
"130001135","2013-01-05T00:00:00.000","17:33","2013-01-03T00:00:00.000","13:00","2013-01-05T00:00:00.000","13:00","1401","290","Property Damage","134","64110","PJ3488","CPD","U","1","SUS","U","U",,"N","4300 LOCUST ST
KANSAS CITY, MO 64110
(39.04794408000049, -94.58080772899967)"
"130000748","2013-01-04T00:00:00.000","5:43","2013-01-03T00:00:00.000","19:15","2013-01-04T00:00:00.000","5:39","640","23F","Stealing From Auto","531","64114","PJ6576","SPD","U","1","VIC","W","F","22","N","9800 WORNALL RD
KANSAS CITY, MO 64114
(38.950383384000475, -94.59617561799968)"
"130000950","2013-01-04T00:00:00.000","20:36","2013-01-04T00:00:00.000","20:10",,,"1849","35A","Possession/Sale/Dist","122","64106","PJ0894","CPD","U","1","VIC",,,,"N","1100 E 10 ST
KANSAS CITY, MO 64106
(39.101928656000496, -94.56965064999969)"
"130000585","2013-01-03T00:00:00.000","12:42","2012-12-26T00:00:00.000","18:30","2013-01-02T00:00:00.000","18:30","650","23G","Stealing Auto Parts/","632","64117","PC1047","SCP","N","1","SUS","U","U",,"N","4600 N BRIGHTON AV
KANSAS CITY, MO 64117
(39.17754010900046, -94.52138607599966)"
"130000642","2013-01-03T00:00:00.000","15:57","2012-12-29T00:00:00.000","18:00","2012-12-30T00:00:00.000","2:00","670","23D","Stealing from Buildi","134","64121","PJ3793","CPD","U","1","VIC","W","F","29","N","4700 PENNSYLVANIA AV
KANSAS CITY, MO 64121
(39.04229291500047, -94.59350653199965)"
"130074996","2013-10-15T00:00:00.000","16:47","2013-10-13T00:00:00.000","12:00","2013-10-15T00:00:00.000","16:30","501","220","Burglary - Residence","233","64114","PJ5941","MPD","U","1","VIC","W","M","76","N","8100 GRAND AV
KANSAS CITY, MO 64114
(38.98102287500046, -94.58783619099967)"
"130000813","2013-01-04T00:00:00.000","12:05","2013-01-04T00:00:00.000","10:14","2013-01-04T00:00:00.000","11:00","702","240","Auto Theft","411","64116","PC1483","NPD","U","1","VIC","W","M","32","N","500 N ATLANTIC ST
KANSAS CITY, MO 64116
(39.12132210900046, -94.58288180499966)"
"130000553","2013-01-03T00:00:00.000","10:00","2013-01-03T00:00:00.000","10:00",,,"501","220","Burglary - Residence","311","64123","PJ0212","EPD","U","1","SUS","U","U",,"N","4100 NORLEDGE AV
KANSAS CITY, MO 64123
(39.116077807000465, -94.53390012799969)"
"130000966","2013-01-04T00:00:00.000","21:51","2013-01-04T00:00:00.000","21:30",,,"401","13A","Aggravated Assault (","636","64119","PC0811","SCP","U","1","VIC","W","F","25","Y","NE 52 ST/N SAN RAFAEL DR
KANSAS CITY, MO 64119
(39.20301137400048, -94.52456609299969)"
"130000829","2013-01-04T00:00:00.000","12:49","2013-01-04T00:00:00.000","6:00","2013-01-04T00:00:00.000","12:00","501","220","Burglary - Residence","545","64134","PJ6802","SPD","U","1","SUS","U","U",,"N","10400 CRYSTAL AV
KANSAS CITY, MO 64134
(38.93569206500047, -94.50509767399967)"
"130000138","2013-01-01T00:00:00.000","14:13","2013-01-01T00:00:00.000","14:10",,,"802","13B","Non Agg Assault Dome","532",,"PJ6711","SPD","U","1","SUS","B","M","28","N","6000 E 100 TE
KANSAS CITY, MO 
(38.94302820100046, -94.51958932699966)"
"130001112","2013-01-05T00:00:00.000","15:40","2013-01-04T00:00:00.000","22:30","2013-01-05T00:00:00.000","15:15","640","23F","Stealing From Auto","344","64133","PJ3815","EPD","U","1","SUS","U","U",,"N","BYRAMS FORD RD/RAYTOWN RD
KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)"
"130001175","2013-01-05T00:00:00.000","20:57","2013-01-05T00:00:00.000","20:44",,,"1001","250","Forgery","342","64130","PJ3163","EPD","U","1","VIC",,,,"N","3800 BLUE RIDGE CUTOFF
KANSAS CITY, MO 64130
(39.054253805000485, -94.4730997859997)"
"130000674","2013-01-03T00:00:00.000","18:00","2013-01-03T00:00:00.000","16:45","2013-01-03T00:00:00.000","16:55","640","23F","Stealing From Auto","221","64112","PJ4203","MPD","U","1","VIC","W","F","25","N","5100 WORNALL RD
KANSAS CITY, MO 64112
(39.03498220600045, -94.59201597099968)"
"130002252","2013-01-10T00:00:00.000","9:43","2013-01-10T00:00:00.000","9:40",,,"302","120","Armed Robbery","342","64128","PJ2431","EPD","U","1","VIC",,,,"Y","2900 VAN BRUNT BL
KANSAS CITY, MO 64128
(39.07234203700045, -94.52073583599969)"
"130000602","2013-01-03T00:00:00.000","13:50","2013-01-03T00:00:00.000","4:30","2013-01-03T00:00:00.000","5:30","650","23G","Stealing Auto Parts/","243","64132","PJ5986","MPD","U","1","SUS","U","U",,"N","5600 E 84 TE
KANSAS CITY, MO 64132
(38.972227450000446, -94.52112432199965)"
"130023088","2013-04-07T00:00:00.000","6:53","2013-04-07T00:00:00.000","6:53",,,"802","13B","Non Agg Assault Dome","323","64127","PJ2174","EPD","Y","1","SUS","B","M","46","N","2600 MONTGALL AV
KANSAS CITY, MO 64127
(39.07874140100046, -94.55127583599966)"
