"kivapin","countyparcelnumber","approximate","address","zipcode","notes","owner","sqft","mowablesqft","_2013maintainedby","neighborhood","addr","fraction","direction","street","street_type"
"136954","JA30140201100000000","0","4133 Brooklyn Ave
Kansas City, MO 64130-
(39.05076920100049, -94.55843559199968)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5237.37",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","4133",,,"Brooklyn","Ave"
"21979","JA28810241500000000","0","2913 Oakley Ave
Kansas City, MO 64128-
(39.07173917200049, -94.51813487199968)","64128-",,"Land Bank","4569.2439999999997",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","2913",,,"Oakley","Ave"
"21841","JA28810182800000000","0","5234 E 29th St
Kansas City, MO 64128-
(39.07250785400049, -94.52129961399964)","64128-",,"Land Bank","3831.451",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","5234",,"E","29th","St"
"34908","JA31420212300000000","0","4532 Chestnut Ave
Kansas City, MO 64130-
(39.04332281800049, -94.55196634699968)","64130-",,"Land Bank","4829.7479999999996",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4532",,,"Chestnut","Ave"
"134462","JA30120044400000000","0","3550 Flora Ave
Kansas City, MO 64109-
(39.06122279900046, -94.56600633799968)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4854.4170000000004",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3550",,,"Flora","Ave"
"136882","JA30140300800000000","0","4217 Park Ave
Kansas City, MO 64130-
(39.04925907900048, -94.55736488499969)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","10454.642",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","4217",,,"Park","Ave"
"14219","JA29640011900000000","0","2320 Prospect Ave
Kansas City, MO 64127-
(39.08404605600049, -94.55218140399967)","64127-",,"Land Bank","2978.9079999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2320",,,"Prospect","Ave"
"115069","JA47640022800000000","0","7102 Wabash Ave
Kansas City, MO 64132-
(38.99781188100047, -94.55810632599969)","64132-",,"Land Bank","6060.9840000000004",,"Marlborough Community Coalition","Walnut Grove Neighborhood Association","7102",,,"Wabash","Ave"
"15475","JA28420200900000000","0","1919 Montgall Ave
Kansas City, MO 64127-
(39.08857910800049, -94.55073574499966)","64127-",,"Land Bank","4979.0919999999996",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","1919",,,"Montgall","Ave"
"151232","JA48510020600000000","0","710 E 92nd St
Kansas City, MO 64131-
(38.96093765800049, -94.58083869899968)","64131-","New as of June 2013. Cut every two weeks.","Urban Homesteading","12107",,,,"710",,"E","92nd","St"
"24711","JA28920152800000000","0","2718 E 30th St
Kansas City, MO 64128-
(39.07163849700049, -94.55075943299966)","64128-",,"Land Bank","8294.2579999999998",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","2718",,"E","30th","St"
"135469","JA30130012600000000","0","3944 Woodland Ave
Kansas City, MO 64110-
(39.0541329240005, -94.56297543399967)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5260.77",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3944",,,"Woodland","Ave"
"17688","JA28440281100000000","0","2621 Norton Ave
Kansas City, MO 64127-
(39.07750843100047, -94.5351654969997)","64127-",,"Land Bank","6776.3419999999996",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2621",,,"Norton","Ave"
"19749","JA28530171900000000","0","2507 Chelsea Ave
Kansas City, MO 64127-
(39.0795681190005, -94.52663537899969)","64127-",,"Land Bank","5265.5510000000004",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2507",,,"Chelsea","Ave"
"146925","JA30730113400000000","0","5602 Virginia Ave
Kansas City, MO 64110-
(39.025052116000495, -94.57044550499967)","64110-",,"Land Bank","4897.7370000000001",,,"49/63 Coalition","5602",,,"Virginia","Ave"
"3271","JA46420292400000000","0","7004 Bellefontaine Ave
Kansas City, MO 64132-
(38.9993516130005, -94.5510152659997)","64132-",,"Land Bank","5582.5",,"100 Men of Blue Hills","Foxtown West Neighborhood Association","7004",,,"Bellefontaine","Ave"
"10018","JA28310230200000000","0","3727 E 9th St
Kansas City, MO 64127-
(39.102012680000485, -94.5378813479997)","64127-",,"Land Bank","5033.2430000000004",,"Twelfth Street Heritage Development Corporation","Lykins Neighborhood Association","3727",,"E","9th","St"
"16556","JA28430262200000000","0","2534 Montgall Ave
Kansas City, MO 64127-
(39.07938216700046, -94.55123556599966)","64127-",,"Land Bank","4343.7179999999998",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2534",,,"Montgall","Ave"
"22368","JA28820131200000000","0","2833 Wenzel Ave
Kansas City, MO 64128-
(39.07339142300049, -94.5324152989997)","64128-",,"Land Bank","4046.6709999999998",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2833",,,"Wenzel","Ave"
"138908","JA30640310700000000","0","5015 Brooklyn Ave
Kansas City, MO 64130-
(39.03484836700045, -94.55931560799968)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5536.6890000000003",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5015",,,"Brooklyn","Ave"
"117275","JA47740260800000000","0","2017 E 82nd Ter
Kansas City, MO 64132-
(38.977603485000486, -94.56368134199965)","64132-",,"Land Bank","4390.7659999999996",,"Marlborough Community Coalition","Marlborough Community Coalition","2017",,"E","82nd","Ter"
"16030","JA28430152100000000","0","2426 College Ave
Kansas City, MO 64127-
(39.08188245500048, -94.54440626099966)","64127-",,"Land Bank","7787.9170000000004",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2426",,,"College","Ave"
"19668","JA28530221300000000","0","2529 Spruce Ave
Kansas City, MO 64127-
(39.078979468000455, -94.53287484899965)","64127-",,"Land Bank","6147.9870000000001",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2529",,,"Spruce","Ave"
"23690","JA28910120700000000","0","3703 E 28th St
Kansas City, MO 64128-
(39.07484350900046, -94.5396911259997)","64128-",,"Land Bank","3240.5320000000002",,"100 Men of Blue Hills","South Round Top Neighborhood Association","3703",,"E","28th","St"
"147917","JA30740101700000000","0","1910 E 57th St
Kansas City, MO 64130-
(39.02318785600045, -94.56278948199969)","64130-",,"Land Bank","5297.0749999999998",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","1910",,"E","57th","St"
"134305","JA30110181000000000","0","3715 Olive St
Kansas City, MO 64109-
(39.0586786880005, -94.55557524299968)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4899.5439999999999",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3715",,,"Olive","St"
"15891","JA28420421600000000","0","3004 E 23rd St
Kansas City, MO 64127-
(39.08441827600046, -94.54723936799968)","64127-",,"Land Bank","3164.761",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3004",,"E","23rd","St"
"29884","JA31330220600000000","0","4115 Prospect Ave
Kansas City, MO 64130-
(39.051348377000465, -94.55374532999969)","64130-",,"Land Bank","4482.2120000000004",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4115",,,"Prospect","Ave"
"33744","JA31410020900000000","0","4327 Myrtle Ave
Kansas City, MO 64130-
(39.04663798000047, -94.53785529099969)","64130-","Roofing materials dumped on the lot as of August 2013.","Land Bank","5538.223",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4327",,,"Myrtle","Ave"
"28601","JA31320080900000000","0","3542 Montgall Ave
Kansas City, MO 64128-
(39.061052245000496, -94.55216532799966)","64128-",,"Land Bank","3712.8620000000001",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3542",,,"Montgall","Ave"
"20018","JA28540041900000000","0","5412 E 24th St
Kansas City, MO 64127-
(39.08125827200047, -94.51937613399969)","64127-",,"Land Bank","2579.232",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","5412",,"E","24th","St"
"25544","JA28930240800000000","0","3315 College Ave
Kansas City, MO 64128-
(39.065419163000456, -94.5449653019997)","64128-",,"Land Bank","4060.5039999999999",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3315",,,"College","Ave"
"32888","JA31510060200000000","0","4338 Hardesty Ave
Kansas City, MO 64130-
(39.045378953000466, -94.5261379269997)","64130-",,"Land Bank","7686.5450000000001",,"100 Men of Blue Hills","Vineyard Neighborhood Association","4338",,,"Hardesty","Ave"
"145369","JA30710030700000000","0","5111 Park Ave
Kansas City, MO 64130-
(39.03325889000047, -94.55822476699967)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5096.7610000000004",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5111",,,"Park","Ave"
"19078","JA28530050200000000","0","2301 Elmwood Ave
Kansas City, MO 64127-
(39.0834589050005, -94.52952533899969)","64127-",,"Land Bank","4738.4530000000004",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2301",,,"Elmwood","Ave"
"137299","JA30610123100000000","0","4406 Brooklyn Ave
Kansas City, MO 64130-
(39.04628265700046, -94.55876604299965)","64130-","Mostly wooded lot; very little to mow. Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","14524.376","1000","Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","4406",,,"Brooklyn","Ave"
"34048","JA31410052500000000","0","4316 Cleveland Ave
Kansas City, MO 64130-
(39.04714253800046, -94.54019568399968)","64130-",,"Land Bank","5287.308",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4316",,,"Cleveland","Ave"
"14601","JA29640252700000000","0","2542 Olive St
Kansas City, MO 64127-
(39.07927201600046, -94.55469641099967)","64127-",,"Land Bank","4471.9759999999997",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2542",,,"Olive","St"
"22902","JA28830051100000000","0","3125 Elmwood Ave
Kansas City, MO 64128-
(39.06814922700045, -94.52984512999967)","64128-",,"Land Bank","4243.4399999999996",,"100 Men of Blue Hills","South Round Top Neighborhood Association","3125",,,"Elmwood","Ave"
"16266","JA28430241500000000","0","2450 Chestnut Ave
Kansas City, MO 64127-
(39.08107232000049, -94.54999548999967)","64127-",,"Land Bank","4314.8149999999996",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2450",,,"Chestnut","Ave"
"18508","JA28520120200000000","0","4511 E 18th St
Kansas City, MO 64127-
(39.090013427000486, -94.52954192099969)","64127-",,"Land Bank","3410.6210000000001",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4511",,"E","18th","St"
"29054","JA31320181400000000","0","3743 Prospect Ave
Kansas City, MO 64128-
(39.05774892600044, -94.55342553899965)","64128-",,"Land Bank","4230.6610000000001",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3743",,,"Prospect","Ave"
"136505","JA30140150300000000","0","4005 Olive St
Kansas City, MO 64130-
(39.0535383510005, -94.55595543799967)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5027.2330000000002",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","4005",,,"Olive","St"
"20080","JA28540155600000000","0","5711 E 24th St
Kansas City, MO 64127-
(39.08099296400047, -94.51606097099966)","64127-",,"Land Bank","7846.6210000000001",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","5711",,"E","24th","St"
"13680","JA29630131700000000","0","2416 Vine St
Kansas City, MO 64108-
(39.082732861000466, -94.5637962299997)","64108-",,"Land Bank","6113.1040000000003",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2416",,,"Vine","St"
"15356","JA28420241900000000","0","3314 E 20th St
Kansas City, MO 64127-
(39.0879679520005, -94.54362928799969)","64127-",,"Land Bank","6468.01",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3314",,"E","20th","St"
"15245","JA28420131000000000","0","3218 E 19th St
Kansas City, MO 64127-
(39.08970784900049, -94.54458036899968)","64127-",,"Land Bank","3209.0630000000001",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3218",,"E","19th","St"
"19108","JA28530161000000000","0","2421 Lister Ave
Kansas City, MO 64127-
(39.08121918600045, -94.52752487099968)","64127-",,"Land Bank","3108.3890000000001",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2421",,,"Lister","Ave"
"117272","JA47740260500000000","0","2123 E 82nd Ter
Kansas City, MO 64132-
(38.97758335000049, -94.56326206099965)","64132-",,"Land Bank","4364.2719999999999",,"Marlborough Community Coalition","Marlborough Community Coalition","2123",,"E","82nd","Ter"
"15915","JA28430031500000000","0","2335 Bellefontaine Ave
Kansas City, MO 64127-
(39.08302896400045, -94.54641501899965)","64127-",,"Land Bank","2563.8719999999998",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2335",,,"Bellefontaine","Ave"
"19786","JA28530293200000000","0","2610 Lister Ave
Kansas City, MO 64127-
(39.07760200000047, -94.5277759659997)","64127-",,"Land Bank","7368.8329999999996",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2610",,,"Lister","Ave"
"15761","JA28420440400000000","0","3315 E 22nd St
Kansas City, MO 64127-
(39.085313690000476, -94.54375128199968)","64127-",,"Land Bank","5466.951",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3315",,"E","22nd","St"
"125276","JA29540141400000000","0","2439 Harrison St
Kansas City, MO 64108-
(39.08237753900045, -94.57194496799968)","64108-","Partially treed","City-Owned","4188.54","2000",,"Longfellow Renaissance Association","2439",,,"Harrison","St"
"18847","JA28520392800000000","0","2204 Chelsea Ave
Kansas City, MO 64127-
(39.085022326000455, -94.52654536399967)","64127-","Sold by Land Trust on 4/30/2010. Not removed from list until June 2012 due to lack of notification. Readded to list on August 12, 2013.","Land Trust","5994.7839999999997",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2204",,,"Chelsea","Ave"
"13430","JA29620330100000000","0","1221 E 22nd St
Kansas City, MO 64108-
(39.08605276200046, -94.56811103399968)","64108-",,"City-Owned","3556.96",,,"Beacon Hill - McFeders Community Council","1221",,"E","22nd","St"
"25049","JA28930070700000000","0","3029 E 32nd St
Kansas City, MO 64128-
(39.06875327600045, -94.54692194699965)","64128-",,"Land Bank","4299.8360000000002",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","3029",,"E","32nd","St"
"17552","JA28440290100000000","0","2600 Norton Ave
Kansas City, MO 64127-
(39.07822263000048, -94.5352057669997)","64127-","New as of March 2012. Ownership in question/not yet transferred.","Holloway Lucy","3416.9059999999999",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2600",,,"Norton","Ave"
"15999","JA28430191100000000","0","2453 Walrond Ave
Kansas City, MO 64127-
(39.08097875100049, -94.54571503299968)","64127-",,"Land Bank","3884.2069999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2453",,,"Walrond","Ave"
"117113","JA47740070200000000","0","8001 Michigan Ave
Kansas City, MO 64132-
(38.981938424000475, -94.56573510799967)","64132-",,"Land Bank","7439.1279999999997",,"Marlborough Community Coalition","Marlborough Community Coalition","8001",,,"Michigan","Ave"
"145741","JA30710211300000000","0","5337 Garfield Ave
Kansas City, MO 64130-
(39.029038839000464, -94.56082572999969)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5521.7370000000001",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5337",,,"Garfield","Ave"
