"address","fraction","prefix","street","suffix","suite","zip","month","day","year","res_non","type","sf_mf","dwelling_units_gained_or","permit_value","how_far_east","how_far_north","permit_number","structure_class","class_description","subdivision","project_description","county","council_district","school_district","pin","parcel","applicant_name","applicant_representative","legal","plan_area","property_description","owner_name","kiva_code"
"4709",,"NE","100TH","TER",,"64156","1","9","2018","Residential","New Construction","Single Family","1","$   195,000","2781903","1131658","201824045","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242836","CL1071500070180001","ROBERTSON CONSTRUCTION, L.L.C.","PERMIT SERVICE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"4709",,"NE","100TH","TER",,"64156","1","10","2018","Residential","New Construction","Single Family","0","$   5,000","2781903","1131658","201824151","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242836","CL1071500070180001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"4709",,"NE","100TH","TER",,"64156","4","12","2018","Residential","New Construction","Single Family","0","$   8,322","2781903","1131658","201829100","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242836","CL1071500070180001","MCDANIEL FURNACE & SHEET METAL, INC.","SHEILA DAVIS",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"4709",,"NE","100TH","TER",,"64156","6","8","2018","Residential","New Construction","Single Family","0","$   4,300","2781903","1131658","201832470","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242836","CL1071500070180001","PALMER ELECTRIC COMPANY","MICHAEL CHAPMAN",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"4713",,"NE","100th","Ter",,"64156","4","24","2019","Residential","New Construction","Single Family","1","$   145,000","2781994","1131648","CPBR-2019-00559","101","New Single Family Dwelling",,"s/f","Clay","1","NORTH KANSAS CITY","242837","CL1071500070190001","ROBERTSON CONSTRUCTION, L.L.C.","Holly Oldag",,"Shoal Creek Valley","Single Family - New",,"CPBR"
"4713",,"NE","100th","Ter",,"64156","4","26","2019","Residential","New Construction","Single Family","0","$   5,000","2781994","1131648","CPPR-2019-00931","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","242837","CL1071500070190001","Robertson Plumbing LLC.","Darin Ritter",,"Shoal Creek Valley","Plumbing with Gas Service",,"CPPR"
"4713",,"NE","100th","Ter",,"64156","7","2","2019","Residential","New Construction","Single Family","0","$   6,350","2781994","1131648","CPMR-2019-01530","101","New Single Family Dwelling",,"New Single Family","Clay","1","NORTH KANSAS CITY","242837","CL1071500070190001","MCDANIEL FURNACE & SHEET METAL, INC.","JEFFREY WILP",,"Shoal Creek Valley","Mechanical General",,"CPMR"
"4713",,"NE","100th","Ter",,"64156","8","1","2019","Residential","New Construction","Single Family","0","$   4,300","2781994","1131648","CPER-2019-03474","101","New Single Family Dwelling",,"new s/f","Clay","1","NORTH KANSAS CITY","242837","CL1071500070190001","PALMER ELECTRIC COMPANY",,,"Shoal Creek Valley","Electrical with Service",,"CPER"
"4717",,"NE","100TH","TER",,"64156","5","15","2017","Residential","New Construction","Single Family","1","$   178,500","2782075","1131648","201810900","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242838","CL1071500070200001","ROBERTSON CONSTRUCTION, L.L.C.","PERMIT SERVICE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"4717",,"NE","100TH","TER",,"64156","5","19","2017","Residential","New Construction","Single Family","0","$   5,000","2782075","1131648","201811217","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242838","CL1071500070200001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"4717",,"NE","100TH","TER",,"64156","9","6","2017","Residential","New Construction","Single Family","0","$   6,628","2782075","1131648","201817398","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242838","CL1071500070200001","MCDANIEL FURNACE & SHEET METAL, INC.","SHEILA DAVIS",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"4717",,"NE","100TH","TER",,"64156","9","15","2017","Residential","Additions, Alterations, Repairs","NA","0","$   4,275","2782075","1131648","201817916","97","Existing One Or Two Family Residence","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242838","CL1071500070200001","PALMER ELECTRIC COMPANY","CINDY FREEMAN",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"4801",,"NE","100TH","TER",,"64156","6","30","2016","Residential","New Construction","Single Family","1","$   145,000","2782159","1131646","201713201","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY PER MP 201410016","Clay","1","NORTH KANSAS CITY","242839","CL1071500070210001","ROBERTSON CONSTRUCTION, L.L.C.","PERMIT SERVICE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"4801",,"NE","100TH","TER",,"64156","7","6","2016","Residential","New Construction","Single Family","0","$   5,000","2782159","1131646","201713464","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY PER MP 201410016","Clay","1","NORTH KANSAS CITY","242839","CL1071500070210001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"4801",,"NE","100TH","TER",,"64156","10","4","2016","Residential","New Construction","Single Family","0","$   6,350","2782159","1131646","201718275","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY PER MP 201410016","Clay","1","NORTH KANSAS CITY","242839","CL1071500070210001","MCDANIEL FURNACE & SHEET METAL, INC.","SHEILA DAVIS",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"4801",,"NE","100TH","TER",,"64156","10","25","2016","Residential","New Construction","Single Family","0","$   4,500","2782159","1131646","201719464","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY PER MP 201410016","Clay","1","NORTH KANSAS CITY","242839","CL1071500070210001","PALMER ELECTRIC COMPANY","HEATHER AMBROSE",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"4802",,"NE","100TH","TER",,"64156","6","22","2017","Residential","New Construction","Single Family","1","$   200,000","2782272","1131828","201813174","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242841","CL1071500100020001","ROBERTSON CONSTRUCTION, L.L.C.","PERMIT SERVICE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"4802",,"NE","100TH","TER",,"64156","6","26","2017","Residential","New Construction","Single Family","0","$   5,000","2782272","1131828","201813359","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242841","CL1071500100020001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"4802",,"NE","100TH","TER",,"64156","9","13","2017","Residential","New Construction","Single Family","0","$   7,160","2782272","1131828","201817711","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242841","CL1071500100020001","MCDANIEL FURNACE & SHEET METAL, INC.","SHEILA DAVIS",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"4802",,"NE","100TH","TER",,"64156","10","3","2017","Residential","New Construction","Single Family","0","$   4,300","2782272","1131828","201818806","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242841","CL1071500100020001","PALMER ELECTRIC COMPANY","CINDY FREEMAN",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"4803",,"NE","100TH","TER",,"64156","6","7","2018","Residential","New Construction","Single Family","1","$   188,275","2782270","1131636","201832445","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242840","CL1071500070220001","ROBERTSON CONSTRUCTION, L.L.C.","PERMIT SERVICE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"4803",,"NE","100TH","TER",,"64156","6","11","2018","Residential","New Construction","Single Family","0","$   5,000","2782270","1131636","201832611","101","New Single Family Dwelling","PINE GROVE MEADOWS 3RD PLAT","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","242840","CL1071500070220001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"4803",,"NE","100th","Ter",,"64156","10","3","2018","Residential","New Construction","Single Family","0","$   8,735","2782255","1131630","CPMR-2018-36075","0",,,"INSTALL 80,000 BTU FURNACE, 3 1/2 TON HEAT PUMP AND DUCT WORK.","Clay","1","NORTH KANSAS CITY","242840","CL1071500070220001","MCDANIEL FURNACE & SHEET METAL, INC.","Sheila Davis",,"Shoal Creek Valley",,,"CPMR"
"4803",,"NE","100th","Ter",,"64156","11","12","2018","Residential","New Construction","Single Family","0","$   4,300","2782255","1131630","CPER-2018-37211","0",,,"Install 200 amp electrical service, fixtures, and electrical wiring for new single family residence","Clay","1","NORTH KANSAS CITY","242840","CL1071500070220001","PALMER ELECTRIC COMPANY",,,"Shoal Creek Valley",,,"CPER"
"7999",,"NE","100TH","TER",,"64157","7","20","2017","Residential","New Construction","Single Family","0","$   88,066","2793077","1131847","201814746","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - SIXTH PLAT","BENSON PLACE FIELDSTONE -  SEVENTH PLAT","Clay","1","LIBERTY","261598","SD0934V.TEMPLT","HUNT MIDWEST REAL ESTATE DEV.","BRENNER HOLLAND",,"Shoal Creek Valley","GRADING",,"CPBP"
"8003",,"NE","100TH","TER",,"64157","7","31","2014","Residential","New Construction","Single Family","1","$   215,000","2792805","1132004","201514683","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256894","T3400.180","SAB CONSTRUCTION, LLC","CURTIS TATE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"8003",,"NE","100TH","TER",,"64157","8","19","2014","Residential","New Construction","Single Family","0","$   5,000","2792805","1132004","201515591","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256894","T3400.180","DIAMOND PLUMBING LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"8003",,"NE","100TH","TER",,"64157","8","28","2014","Residential","New Construction","Single Family","0","$   3,500","2792805","1132004","201516109","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256894","T3400.180","CROWN ELECTRICAL SERVICES, L.L.C.","JULIE KING",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"8003",,"NE","100TH","TER",,"64157","9","18","2014","Residential","New Construction","Single Family","0","$   7,963","2792805","1132004","201517195","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256894","T3400.180","MIKE BRYANT HEATING AND COOLING","MIKE BRYANT",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"8006",,"NE","100TH","TER",,,"2","28","2014","Residential","New Construction","Single Family","1","$   215,000","2792881","1132189","201422984","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256895","T3400.181","SAB CONSTRUCTION, LLC","PERMIT SERVICES / CURTIS TATE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"8006",,"NE","100TH","TER",,,"3","12","2014","Residential","New Construction","Single Family","0","$   5,000","2792881","1132189","201423442","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256895","T3400.181","DIAMOND PLUMBING LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"8006",,"NE","100TH","TER",,"64157","4","14","2014","Residential","New Construction","Single Family","0","$   7,515","2792881","1132189","201425000","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256895","T3400.181","MIKE BRYANT HEATING AND COOLING","MIEK BRYANT",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"8006",,"NE","100TH","TER",,"64157","5","12","2014","Residential","New Construction","Single Family","0","$   3,500","2792881","1132189","201510527","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256895","T3400.181","CROWN ELECTRICAL SERVICES, L.L.C.","JEFF KING",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"8007",,"NE","100TH","TER",,"64157","5","30","2014","Residential","New Construction","Single Family","1","$   200,000","2792882","1131985","201511495","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256893","T3400.179","SUMMIT CUSTOM HOMES, LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"8007",,"NE","100TH","TER",,"64157","6","3","2014","Residential","New Construction","Single Family","0","$   10,000","2792882","1131985","201511650","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256893","T3400.179","CENTURY PLUMBING CO.","PERMIT SERVICE, INC.",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"8007",,"NE","100TH","TER",,"64157","8","29","2014","Residential","New Construction","Single Family","0","$   6,001","2792882","1131985","201516188","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256893","T3400.179","TEAGUE ELECTRIC CONSTRUCTION, INC.","CAROL HARRIS",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"8007",,"NE","100TH","TER",,"64157","9","11","2014","Residential","New Construction","Single Family","0","$   4,200","2792882","1131985","201516774","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256893","T3400.179","UNITED HEATING & COOLING, INC.","KAYLA YORK",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"8027",,"NE","100TH","TER",,"64157","7","21","2014","Residential","New Construction","Single Family","0","$   4,200","2793232","1131903","201514035","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256888","T3400.174","UNITED HEATING & COOLING, INC.","KAYLA YORK",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"8010",,"NE","100TH","TER",,,"1","21","2014","Residential","New Construction","Single Family","1","$   200,000","2792950","1132172","201421369","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256896","T3400.182","ROBERTSON CONSTRUCTION, L.L.C.","PERMIT SERVICE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"8010",,"NE","100TH","TER",,,"1","21","2014","Residential","New Construction","Multifamily","0","$   5,000","2792950","1132172","201421411","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256896","T3400.182","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"8010",,"NE","100TH","TER",,,"3","31","2014","Residential","New Construction","Single Family","0","$   6,480","2792950","1132172","201424298","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256896","T3400.182","MCDANIEL FURNACE & SHEET METAL, INC.","SHEILA DAVIS",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"8010",,"NE","100TH","TER",,"64157","4","15","2014","Residential","New Construction","Single Family","0","$   4,200","2792950","1132172","201425048","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","NEW SINGLE FAMILY","Clay","1","LIBERTY","256896","T3400.182","PALMER ELECTRIC COMPANY","DEBBIE JOINER",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"8011",,"NE","100TH","TER",,"64157","6","9","2014","Residential","New Construction","Single Family","1","$   175,000","2792952","1131969","201511954","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256892","T3400.178","SUMMIT CUSTOM HOMES, LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"8011",,"NE","100TH","TER",,"64157","6","11","2014","Residential","New Construction","Single Family","0","$   10,000","2792952","1131969","201512066","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256892","T3400.178","CENTURY PLUMBING CO.","PERMIT SERVICE, INC.",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"8011",,"NE","100TH","TER",,"64157","8","19","2014","Residential","New Construction","Single Family","0","$   3,100","2792952","1131969","201515599","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256892","T3400.178","UNITED HEATING & COOLING, INC.","KAYLA YORK",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"8011",,"NE","100TH","TER",,"64157","8","22","2014","Residential","New Construction","Single Family","0","$   6,001","2792952","1131969","201515814","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256892","T3400.178","TEAGUE ELECTRIC CONSTRUCTION, INC.","CAROL HARRIS",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"8014",,"NE","100TH","TER",,"64157","5","22","2014","Residential","New Construction","Single Family","1","$   185,000","2793021","1132155","201511118","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256897","T3400.183","ASPEN HOMEBUILDERS LLC","PERMIT SERVICE",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"8014",,"NE","100TH","TER",,"64157","5","29","2014","Residential","New Construction","Single Family","0","$   4,600","2793021","1132155","201511371","101","New Single Family Dwelling","BENSON PLACE FIELDSTONE - FOURTH PLAT","SINGLE FAMILY","Clay","1","LIBERTY","256897","T3400.183","NEWCOMER PLUMBING","PERMIT SERVICE INC",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
