"kiva_pin","county_apn","address_number","fraction","prefix","street","street_type","suite","combined_full_address","combined_streamlined_address","city","state","x_coordinate","y_coordinate","longitude","latitude","latitude_and_longitude","location_field"
"100780","CL0961800070160001","413",,"NE","114TH","ST",,"413  NE 114TH ST ","413 NE 114TH ST ","Kansas City","Missouri","2767695.947","1140793.57","-94.57425197","39.29963078","(39.29963078, -94.57425197)","114TH
Kansas City, Missouri 
(39.29963078, -94.57425197)"
"100781","CL0961800070150001","419",,"NE","114TH","ST",,"419  NE 114TH ST ","419 NE 114TH ST ","Kansas City","Missouri","2767805.797","1140792.691","-94.57386379","39.29962861","(39.29962861, -94.57386379)","114TH
Kansas City, Missouri 
(39.29962861, -94.57386379)"
"100782","CL0961800070140001","501",,"NE","114TH","ST",,"501  NE 114TH ST ","501 NE 114TH ST ","Kansas City","Missouri","2767910.547","1140791.857","-94.57349363","39.29962655","(39.29962655, -94.57349363)","114TH
Kansas City, Missouri 
(39.29962655, -94.57349363)"
"100783","CL0961800070130001","507",,"NE","114TH","ST",,"507  NE 114TH ST ","507 NE 114TH ST ","Kansas City","Missouri","2768010.434","1140791.059","-94.57314065","39.29962459","(39.29962459, -94.57314065)","114TH
Kansas City, Missouri 
(39.29962459, -94.57314065)"
"100784","CL0961800070120001","513",,"NE","114TH","ST",,"513  NE 114TH ST ","513 NE 114TH ST ","Kansas City","Missouri","2768110.351","1140790.261","-94.57278757","39.29962262","(39.29962262, -94.57278757)","114TH
Kansas City, Missouri 
(39.29962262, -94.57278757)"
"100785","CL0961800070110001","517",,"NE","114TH","ST",,"517  NE 114TH ST ","517 NE 114TH ST ","Kansas City","Missouri","2768210.276","1140789.464","-94.57243447","39.29962065","(39.29962065, -94.57243447)","114TH
Kansas City, Missouri 
(39.29962065, -94.57243447)"
"100786","CL0961800070100001","601",,"NE","114TH","ST",,"601  NE 114TH ST ","601 NE 114TH ST ","Kansas City","Missouri","2768310.234","1140788.667","-94.57208124","39.29961868","(39.29961868, -94.57208124)","114TH
Kansas City, Missouri 
(39.29961868, -94.57208124)"
"100787","CL0961800070090001","605",,"NE","114TH","ST",,"605  NE 114TH ST ","605 NE 114TH ST ","Kansas City","Missouri","2768410.209","1140787.874","-94.57172795","39.29961672","(39.29961672, -94.57172795)","114TH
Kansas City, Missouri 
(39.29961672, -94.57172795)"
"100788","CL0961800070080001","613",,"NE","114TH","ST",,"613  NE 114TH ST ","613 NE 114TH ST ","Kansas City","Missouri","2768510.209","1140787.072","-94.57137458","39.29961473","(39.29961473, -94.57137458)","114TH
Kansas City, Missouri 
(39.29961473, -94.57137458)"
"100789","CL0961800070070001","619",,"NE","114TH","ST",,"619  NE 114TH ST ","619 NE 114TH ST ","Kansas City","Missouri","2768610.23","1140786.27","-94.57102113","39.29961275","(39.29961275, -94.57102113)","114TH
Kansas City, Missouri 
(39.29961275, -94.57102113)"
"10079","JA28310223100000000","3840",,"E","9TH","TER",,"3840  E 9TH TER ","3840 E 9TH TER ","Kansas City","Missouri","2778606.113","1068556.045","-94.53559823","39.10131112","(39.10131112, -94.53559823)","9TH
Kansas City, Missouri 
(39.10131112, -94.53559823)"
"100790","CL0961800070350001","622",,"NE","113TH","TER",,"622  NE 113TH TER ","622 NE 113TH TER ","Kansas City","Missouri","2768634.659","1140636.138","-94.57093439","39.2992006","(39.2992006, -94.57093439)","113TH
Kansas City, Missouri 
(39.2992006, -94.57093439)"
"100791","CL0961800070340001","618",,"NE","113TH","TER",,"618  NE 113TH TER ","618 NE 113TH TER ","Kansas City","Missouri","2768584.663","1140636.565","-94.57111106","39.29920167","(39.29920167, -94.57111106)","113TH
Kansas City, Missouri 
(39.29920167, -94.57111106)"
"100792","CL0961800070330001","614",,"NE","113TH","TER",,"614  NE 113TH TER ","614 NE 113TH TER ","Kansas City","Missouri","2768534.68","1140636.994","-94.57128769","39.29920274","(39.29920274, -94.57128769)","113TH
Kansas City, Missouri 
(39.29920274, -94.57128769)"
"100793","CL0961800070320001","612",,"NE","113TH","TER",,"612  NE 113TH TER ","612 NE 113TH TER ","Kansas City","Missouri","2768484.688","1140637.422","-94.57146434","39.2992038","(39.2992038, -94.57146434)","113TH
Kansas City, Missouri 
(39.2992038, -94.57146434)"
"100794","CL0961800070310001","608",,"NE","113TH","TER",,"608  NE 113TH TER ","608 NE 113TH TER ","Kansas City","Missouri","2768434.713","1140637.849","-94.57164094","39.29920486","(39.29920486, -94.57164094)","113TH
Kansas City, Missouri 
(39.29920486, -94.57164094)"
"100795","CL0961800070290001","606",,"NE","113TH","TER",,"606  NE 113TH TER ","606 NE 113TH TER ","Kansas City","Missouri","2768334.788","1140638.703","-94.57199405","39.29920699","(39.29920699, -94.57199405)","113TH
Kansas City, Missouri 
(39.29920699, -94.57199405)"
"100796","CL0961800070280001","518",,"NE","113TH","TER",,"518  NE 113TH TER ","518 NE 113TH TER ","Kansas City","Missouri","2768209.876","1140639.77","-94.57243546","39.29920965","(39.29920965, -94.57243546)","113TH
Kansas City, Missouri 
(39.29920965, -94.57243546)"
"100797","CL0961800070270001","512",,"NE","113TH","TER",,"512  NE 113TH TER ","512 NE 113TH TER ","Kansas City","Missouri","2768109.988","1140640.626","-94.57278843","39.29921178","(39.29921178, -94.57278843)","113TH
Kansas City, Missouri 
(39.29921178, -94.57278843)"
"100798","CL0961800070260001","510",,"NE","113TH","TER",,"510  NE 113TH TER ","510 NE 113TH TER ","Kansas City","Missouri","2768010.113","1140641.48","-94.57314136","39.2992139","(39.2992139, -94.57314136)","113TH
Kansas City, Missouri 
(39.2992139, -94.57314136)"
"100799","CL0961800070250001","500",,"NE","113TH","TER",,"500  NE 113TH TER ","500 NE 113TH TER ","Kansas City","Missouri","2767910.259","1140642.334","-94.57349422","39.29921602","(39.29921602, -94.57349422)","113TH
Kansas City, Missouri 
(39.29921602, -94.57349422)"
"1008","JA46320032200000000","3012",,"E","60TH","ST",,"3012  E 60TH ST ","3012 E 60TH ST ","Kansas City","Missouri","2774355.926","1038119.984","-94.55051546","39.01773726","(39.01773726, -94.55051546)","60TH
Kansas City, Missouri 
(39.01773726, -94.55051546)"
"100800","CL0961800070230001","424",,"NE","113TH","TER",,"424  NE 113TH TER ","424 NE 113TH TER ","Kansas City","Missouri","2767778.163","1140643.467","-94.57396101","39.29921884","(39.29921884, -94.57396101)","113TH
Kansas City, Missouri 
(39.29921884, -94.57396101)"
"100801","CL0961800070240001","428",,"NE","113TH","TER",,"428  NE 113TH TER ","428 NE 113TH TER ","Kansas City","Missouri","2767832.967","1140642.995","-94.57376735","39.29921767","(39.29921767, -94.57376735)","113TH
Kansas City, Missouri 
(39.29921767, -94.57376735)"
"100802","CL0961800070220001","416",,"NE","113TH","TER",,"416  NE 113TH TER ","416 NE 113TH TER ","Kansas City","Missouri","2767696.067","1140644.17","-94.57425111","39.29922059","(39.29922059, -94.57425111)","113TH
Kansas City, Missouri 
(39.29922059, -94.57425111)"
"100803","CL0961800070210001","406",,"NE","113TH","TER",,"406  NE 113TH TER ","406 NE 113TH TER ","Kansas City","Missouri","2767586.759","1140645.103","-94.57463738","39.2992229","(39.2992229, -94.57463738)","113TH
Kansas City, Missouri 
(39.2992229, -94.57463738)"
"100804","CL0961800070200001","11329",,"N","OAK","TRFY",,"11329  N OAK TRFY ","11329 N OAK TRFY ","Kansas City","Missouri","2767469.606","1140613.922","-94.57505127","39.29913702","(39.29913702, -94.57505127)","OAK
Kansas City, Missouri 
(39.29913702, -94.57505127)"
"100805","CL0961800070190001","11335",,"N","OAK","TRFY",,"11335  N OAK TRFY ","11335 N OAK TRFY ","Kansas City","Missouri","2767469.718","1140688.61","-94.5750511","39.29934209","(39.29934209, -94.5750511)","OAK
Kansas City, Missouri 
(39.29934209, -94.5750511)"
"100806","CL0961800140090001","801",,"NE","114TH","ST",,"801  NE 114TH ST ","801 NE 114TH ST ","Kansas City","Missouri","2769159.059","1140781.526","-94.56908171","39.29960089","(39.29960089, -94.56908171)","114TH
Kansas City, Missouri 
(39.29960089, -94.56908171)"
"100807","CL0961800140080001","807",,"NE","114TH","ST",,"807  NE 114TH ST ","807 NE 114TH ST ","Kansas City","Missouri","2769259.201","1140780.68","-94.56872783","39.29959878","(39.29959878, -94.56872783)","114TH
Kansas City, Missouri 
(39.29959878, -94.56872783)"
"100808","CL0961800140070001","813",,"NE","114TH","ST",,"813  NE 114TH ST ","813 NE 114TH ST ","Kansas City","Missouri","2769359.376","1140779.83","-94.56837384","39.29959665","(39.29959665, -94.56837384)","114TH
Kansas City, Missouri 
(39.29959665, -94.56837384)"
"100809","CL0961800140060001","819",,"NE","114TH","ST",,"819  NE 114TH ST ","819 NE 114TH ST ","Kansas City","Missouri","2769459.567","1140778.98","-94.56801979","39.29959453","(39.29959453, -94.56801979)","114TH
Kansas City, Missouri 
(39.29959453, -94.56801979)"
"100810","CL0961800140050001","901",,"NE","114TH","ST",,"901  NE 114TH ST ","901 NE 114TH ST ","Kansas City","Missouri","2769559.784","1140778.132","-94.56766565","39.2995924","(39.2995924, -94.56766565)","114TH
Kansas City, Missouri 
(39.2995924, -94.56766565)"
"100811","CL0961800140040001","907",,"NE","114TH","ST",,"907  NE 114TH ST ","907 NE 114TH ST ","Kansas City","Missouri","2769660.022","1140777.284","-94.56731144","39.29959028","(39.29959028, -94.56731144)","114TH
Kansas City, Missouri 
(39.29959028, -94.56731144)"
"100812","CL0961800140030001","913",,"NE","114TH","ST",,"913  NE 114TH ST ","913 NE 114TH ST ","Kansas City","Missouri","2769760.272","1140776.432","-94.56695718","39.29958815","(39.29958815, -94.56695718)","114TH
Kansas City, Missouri 
(39.29958815, -94.56695718)"
"100813","CL0961800140020001","919",,"NE","114TH","ST",,"919  NE 114TH ST ","919 NE 114TH ST ","Kansas City","Missouri","2769860.551","1140775.584","-94.56660282","39.29958602","(39.29958602, -94.56660282)","114TH
Kansas City, Missouri 
(39.29958602, -94.56660282)"
"100814","CL0961800140010001","1001",,"NE","114TH","ST",,"1001  NE 114TH ST ","1001 NE 114TH ST ","Kansas City","Missouri","2769955.392","1140774.884","-94.56626767","39.29958429","(39.29958429, -94.56626767)","114TH
Kansas City, Missouri 
(39.29958429, -94.56626767)"
"100815","CL0961800140180001","924",,"NE","113TH","TER",,"924  NE 113TH TER ","924 NE 113TH TER ","Kansas City","Missouri","2769953.954","1140624.69","-94.56627237","39.29917192","(39.29917192, -94.56627237)","113TH
Kansas City, Missouri 
(39.29917192, -94.56627237)"
"100816","CL0961800140170001","918",,"NE","113TH","TER",,"918  NE 113TH TER ","918 NE 113TH TER ","Kansas City","Missouri","2769859.555","1140625.432","-94.56660595","39.29917376","(39.29917376, -94.56660595)","113TH
Kansas City, Missouri 
(39.29917376, -94.56660595)"
"100817","CL0961800140160001","912",,"NE","113TH","TER",,"912  NE 113TH TER ","912 NE 113TH TER ","Kansas City","Missouri","2769759.318","1140626.363","-94.56696016","39.29917612","(39.29917612, -94.56696016)","113TH
Kansas City, Missouri 
(39.29917612, -94.56696016)"
"100818","CL0961800140150001","906",,"NE","113TH","TER",,"906  NE 113TH TER ","906 NE 113TH TER ","Kansas City","Missouri","2769659.105","1140627.294","-94.56731428","39.29917847","(39.29917847, -94.56731428)","113TH
Kansas City, Missouri 
(39.29917847, -94.56731428)"
"100819","CL0961800140140001","900",,"NE","113TH","TER",,"900  NE 113TH TER ","900 NE 113TH TER ","Kansas City","Missouri","2769558.909","1140628.223","-94.56766835","39.29918081","(39.29918081, -94.56766835)","113TH
Kansas City, Missouri 
(39.29918081, -94.56766835)"
"100820","CL0961800140130001","818",,"NE","113TH","TER",,"818  NE 113TH TER ","818 NE 113TH TER ","Kansas City","Missouri","2769458.73","1140629.157","-94.56802235","39.29918317","(39.29918317, -94.56802235)","113TH
Kansas City, Missouri 
(39.29918317, -94.56802235)"
"100821","CL0961800140120001","812",,"NE","113TH","TER",,"812  NE 113TH TER ","812 NE 113TH TER ","Kansas City","Missouri","2769358.58","1140630.088","-94.56837625","39.29918552","(39.29918552, -94.56837625)","113TH
Kansas City, Missouri 
(39.29918552, -94.56837625)"
"100822","CL0961800140110001","808",,"NE","113TH","TER",,"808  NE 113TH TER ","808 NE 113TH TER ","Kansas City","Missouri","2769258.442","1140631.015","-94.56873011","39.29918786","(39.29918786, -94.56873011)","113TH
Kansas City, Missouri 
(39.29918786, -94.56873011)"
"100823","CL0961800140100001","800",,"NE","113TH","TER",,"800  NE 113TH TER ","800 NE 113TH TER ","Kansas City","Missouri","2769158.338","1140631.944","-94.56908385","39.2991902","(39.2991902, -94.56908385)","113TH
Kansas City, Missouri 
(39.2991902, -94.56908385)"
"100824","CL0961800130090001","801",,"NE","113TH","TER",,"801  NE 113TH TER ","801 NE 113TH TER ","Kansas City","Missouri","2769157.388","1140432.791","-94.56908667","39.2986434","(39.2986434, -94.56908667)","113TH
Kansas City, Missouri 
(39.2986434, -94.56908667)"
"100825","CL0961800130080001","807",,"NE","113TH","TER",,"807  NE 113TH TER ","807 NE 113TH TER ","Kansas City","Missouri","2769257.434","1140431.826","-94.56873314","39.29864096","(39.29864096, -94.56873314)","113TH
Kansas City, Missouri 
(39.29864096, -94.56873314)"
"100826","CL0961800130070001","813",,"NE","113TH","TER",,"813  NE 113TH TER ","813 NE 113TH TER ","Kansas City","Missouri","2769357.517","1140430.867","-94.56837948","39.29863854","(39.29863854, -94.56837948)","113TH
Kansas City, Missouri 
(39.29863854, -94.56837948)"
"100827","CL0961800130060001","819",,"NE","113TH","TER",,"819  NE 113TH TER ","819 NE 113TH TER ","Kansas City","Missouri","2769457.613","1140429.903","-94.56802577","39.2986361","(39.2986361, -94.56802577)","113TH
Kansas City, Missouri 
(39.2986361, -94.56802577)"
"100828","CL0961800130050001","901",,"NE","113TH","TER",,"901  NE 113TH TER ","901 NE 113TH TER ","Kansas City","Missouri","2769557.734","1140428.938","-94.56767197","39.29863366","(39.29863366, -94.56767197)","113TH
Kansas City, Missouri 
(39.29863366, -94.56767197)"
"100829","CL0961800130040001","907",,"NE","113TH","TER",,"907  NE 113TH TER ","907 NE 113TH TER ","Kansas City","Missouri","2769657.876","1140427.978","-94.5673181","39.29863123","(39.29863123, -94.5673181)","113TH
Kansas City, Missouri 
(39.29863123, -94.5673181)"
"10083","JA28310222700000000","3828",,"E","9TH","TER",,"3828  E 9TH TER ","3828 E 9TH TER ","Kansas City","Missouri","2778456.43","1068562.584","-94.53612569","39.10132891","(39.10132891, -94.53612569)","9TH
Kansas City, Missouri 
(39.10132891, -94.53612569)"
"100830","CL0961800130030001","913",,"NE","113TH","TER",,"913  NE 113TH TER ","913 NE 113TH TER ","Kansas City","Missouri","2769758.047","1140427.017","-94.56696413","39.29862879","(39.29862879, -94.56696413)","113TH
Kansas City, Missouri 
(39.29862879, -94.56696413)"
"100831","CL0961800130020001","919",,"NE","113TH","TER",,"919  NE 113TH TER ","919 NE 113TH TER ","Kansas City","Missouri","2769902.155","1140425.67","-94.56645489","39.29862539","(39.29862539, -94.56645489)","113TH
Kansas City, Missouri 
(39.29862539, -94.56645489)"
"100832","CL0961800130190001","1000",,"NE","113TH","ST",,"1000  NE 113TH ST ","1000 NE 113TH ST ","Kansas City","Missouri","2769950.945","1140275.376","-94.56628209","39.29821284","(39.29821284, -94.56628209)","113TH
Kansas City, Missouri 
(39.29821284, -94.56628209)"
"100833","CL0961800130180001","918",,"NE","113TH","ST",,"918  NE 113TH ST ","918 NE 113TH ST ","Kansas City","Missouri","2769857.251","1140276.176","-94.56661318","39.29821485","(39.29821485, -94.56661318)","113TH
Kansas City, Missouri 
(39.29821485, -94.56661318)"
"100834","CL0961800130170001","912",,"NE","113TH","ST",,"912  NE 113TH ST ","912 NE 113TH ST ","Kansas City","Missouri","2769757.088","1140277.109","-94.56696712","39.2982172","(39.2982172, -94.56696712)","113TH
Kansas City, Missouri 
(39.2982172, -94.56696712)"
"100835","CL0961800130160001","908",,"NE","113TH","ST",,"908  NE 113TH ST ","908 NE 113TH ST ","Kansas City","Missouri","2769656.955","1140278.036","-94.56732096","39.29821955","(39.29821955, -94.56732096)","113TH
Kansas City, Missouri 
(39.29821955, -94.56732096)"
"100836","CL0961800130150001","900",,"NE","113TH","ST",,"900  NE 113TH ST ","900 NE 113TH ST ","Kansas City","Missouri","2769556.851","1140278.966","-94.5676747","39.29822189","(39.29822189, -94.5676747)","113TH
Kansas City, Missouri 
(39.29822189, -94.5676747)"
"100837","CL0961800130140001","824",,"NE","113TH","ST",,"824  NE 113TH ST ","824 NE 113TH ST ","Kansas City","Missouri","2769456.772","1140279.901","-94.56802834","39.29822425","(39.29822425, -94.56802834)","113TH
Kansas City, Missouri 
(39.29822425, -94.56802834)"
"100838","CL0961800130130001","812",,"NE","113TH","ST",,"812  NE 113TH ST ","812 NE 113TH ST ","Kansas City","Missouri","2769356.709","1140280.834","-94.56838193","39.29822661","(39.29822661, -94.56838193)","113TH
Kansas City, Missouri 
(39.29822661, -94.56838193)"
"100839","CL0961800130110001","806",,"NE","113TH","ST",,"806  NE 113TH ST ","806 NE 113TH ST ","Kansas City","Missouri","2769231.672","1140281.999","-94.56882377","39.29822955","(39.29822955, -94.56882377)","113TH
Kansas City, Missouri 
(39.29822955, -94.56882377)"
"10084","JA28310222600000000","3826",,"E","9TH","TER",,"3826  E 9TH TER ","3826 E 9TH TER ","Kansas City","Missouri","2778419.005","1068564.221","-94.53625757","39.10133336","(39.10133336, -94.53625757)","9TH
Kansas City, Missouri 
(39.10133336, -94.53625757)"
"100840","CL0961800130120001","808",,"NE","113TH","ST",,"808  NE 113TH ST ","808 NE 113TH ST ","Kansas City","Missouri","2769281.676","1140281.532","-94.56864708","39.29822837","(39.29822837, -94.56864708)","113TH
Kansas City, Missouri 
(39.29822837, -94.56864708)"
"100841","CL0961800130100001","800",,"NE","113TH","ST",,"800  NE 113TH ST ","800 NE 113TH ST ","Kansas City","Missouri","2769156.659","1140282.7","-94.56908884","39.29823131","(39.29823131, -94.56908884)","113TH
Kansas City, Missouri 
(39.29823131, -94.56908884)"
"100842","CL0961800120090001","801",,"NE","113TH","ST",,"801  NE 113TH ST ","801 NE 113TH ST ","Kansas City","Missouri","2769155.451","1140083.276","-94.56909257","39.29768378","(39.29768378, -94.56909257)","113TH
Kansas City, Missouri 
(39.29768378, -94.56909257)"
"100843","CL0961800120080001","807",,"NE","113TH","ST",,"807  NE 113TH ST ","807 NE 113TH ST ","Kansas City","Missouri","2769255.405","1140082.336","-94.56873937","39.29768141","(39.29768141, -94.56873937)","113TH
Kansas City, Missouri 
(39.29768141, -94.56873937)"
