Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
130000501,01/03/2013 12:00:00 AM,4:12,01/03/2013 12:00:00 AM,3:49,,,690,23H,Stealing All Other,343,64128,PJ2688,EPD,U,1,VIC,B,F,53,N,"4500 E LINWOOD BL
KANSAS CITY, MO 64128
(39.067376771000454, -94.53095030199967)",208,3,7,36
130004074,01/17/2013 12:00:00 AM,16:55,01/12/2013 12:00:00 AM,11:00,01/17/2013 12:00:00 AM,16:25,501,220,Burglary - Residence,635,64117,PC1027,SCP,U,1,SUS,U,U,,N,"5300 NE 46 TE
KANSAS CITY, MO 64117
(39.17727835500045, -94.51781981899967)",128,6,4,166
130000728,01/03/2013 12:00:00 AM,23:52,01/03/2013 12:00:00 AM,23:45,,,301,120,Strong Arm Robbery,122,64124,PJ0849,CPD,U,1,SUS,B,M,,N,"2400 E 9 ST
KANSAS CITY, MO 64124
(39.102575034000495, -94.55345143499966)",109,3,7,70
130001004,01/05/2013 12:00:00 AM,3:21,01/05/2013 12:00:00 AM,0:01,01/05/2013 12:00:00 AM,2:30,1401,290,Property Damage,115,64108,PJ2448,CPD,U,1,VIC,W,F,30,N,"E 31 ST/OAK ST
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)",97,4,7,92
130000940,01/04/2013 12:00:00 AM,20:02,01/04/2013 12:00:00 AM,20:02,,,630,23C,Stealing Shoplifting,332,64128,PJ2651,EPD,U,1,VIC,,,,N,"2500 E LINWOOD BL
KANSAS CITY, MO 64128
(39.068103016000464, -94.55394264399968)",26,3,7,36
130000944,01/04/2013 12:00:00 AM,19:41,01/04/2013 12:00:00 AM,8:00,01/04/2013 12:00:00 AM,19:41,670,23D,Stealing from Buildi,234,64131,PJ6445,MPD,U,1,SUS,U,U,,N,"9300 BALES DR
KANSAS CITY, MO 64131
(38.95766058400045, -94.54817382999966)",113,2,7,151
130000125,01/01/2013 12:00:00 AM,13:31,01/01/2013 12:00:00 AM,13:30,,,1401,290,Property Damage,223,64134,PJ7062,SPD,U,1,SUS,B,M,36,N,"8700 E 110 TE
KANSAS CITY, MO 64134
(38.923978158000466, -94.48928028599966)",200,1,7,143
130000463,01/02/2013 12:00:00 AM,19:55,01/02/2013 12:00:00 AM,19:50,,,501,220,Burglary - Residence,233,64132,PJ5988,MPD,U,2,VIC,W,M,28,N,"8200 CHERRY ST
KANSAS CITY, MO 64132
(38.97894186700046, -94.58329634799969)",70,1,7,163
130001011,01/05/2013 12:00:00 AM,6:22,01/05/2013 12:00:00 AM,6:00,01/05/2013 12:00:00 AM,6:10,702,240,Auto Theft,322,64127,PJ0981,EPD,U,1,VIC,W,F,28,N,"4600 E 10 ST
KANSAS CITY, MO 64127
(39.100603729000454, -94.52814280599966)",215,3,7,95
130000428,01/02/2013 12:00:00 AM,17:04,01/02/2013 12:00:00 AM,7:00,01/02/2013 12:00:00 AM,12:00,670,23D,Stealing from Buildi,131,64111,PJ3345,CPD,U,1,SUS,U,U,,N,"4200 MERCIER ST
KANSAS CITY, MO 64111
(39.052003355000465, -94.60202541699965)",232,4,7,50
130033170,05/15/2013 12:00:00 AM,12:36,05/07/2013 12:00:00 AM,11:24,,,630,23C,Stealing Shoplifting,421,64157,PP0284,NPD,U,1,VIC,,,,N,"9200 M 152 HW
KANSAS CITY, MO 64157
(39.27803223900048, -94.47222615699968)",244,6,4,152
130018843,03/21/2013 12:00:00 AM,7:59,03/20/2013 12:00:00 AM,14:15,03/21/2013 12:00:00 AM,3:00,1401,290,Property Damage,342,64127,PJ2110,EPD,U,1,VIC,B,M,60,N,"2400 OAKLEY AV
KANSAS CITY, MO 64127
(39.081017975000464, -94.51774632499968)",222,3,7,95
130000399,01/02/2013 12:00:00 AM,15:53,12/29/2012 12:00:00 AM,23:00,12/30/2012 12:00:00 AM,12:00,1401,290,Property Damage,345,64133,PJ3792,EPD,U,1,VIC,B,M,32,N,"10300 E 45 TER
KANSAS CITY, MO 64133
(39.040362065000465, -94.45893437899969)",173,3,7,37
130055597,08/05/2013 12:00:00 AM,16:25,08/05/2013 12:00:00 AM,15:30,,,501,220,Burglary - Residence,543,64134,PJ7121,SPD,U,4,SUS,B,M,,N,"11200 HERRICK AV
KANSAS CITY, MO 64134
(38.92018330900049, -94.49629554399968)",190,1,7,143
130000556,01/03/2013 12:00:00 AM,10:52,12/31/2012 12:00:00 AM,8:30,12/31/2012 12:00:00 AM,8:45,302,120,Armed Robbery,113,64106,PJ1618,CPD,N,1,VIC,W,M,20,Y,"E 20 ST/WALNUT ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130000079,01/01/2013 12:00:00 AM,9:26,01/01/2013 12:00:00 AM,9:26,,,1401,290,Property Damage,324,64127,PJ2209,EPD,U,1,SUS,U,M,,N,"2600 KENSINGTON AV
KANSAS CITY, MO 64127
(39.07814209000048, -94.53192613699969)",107,3,7,95
130000907,01/04/2013 12:00:00 AM,17:08,01/04/2013 12:00:00 AM,9:15,01/04/2013 12:00:00 AM,16:30,501,220,Burglary - Residence,221,64110,PJ4324,MPD,U,1,SUS,U,U,,N,"5400 CHARLOTTE ST
KANSAS CITY, MO 64110
(39.02899523700046, -94.57697843099965)",235,4,7,165
130000623,01/03/2013 12:00:00 AM,14:51,12/30/2012 12:00:00 AM,20:00,12/31/2012 12:00:00 AM,8:00,670,23D,Stealing from Buildi,343,64127,PJ2283,EPD,U,1,VIC,B,M,26,N,"2700 KENSINGTON AV
KANSAS CITY, MO 64127
(39.076325117000465, -94.53150350899966)",107,3,7,36
130045074,06/28/2013 12:00:00 AM,14:52,06/26/2013 12:00:00 AM,9:00,06/28/2013 12:00:00 AM,15:30,301,120,Strong Arm Robbery,241,64131,PJ5132,MPD,U,1,SUS,B,M,,N,"6600 INDIANA AV
KANSAS CITY, MO 64131
(39.00735309400045, -94.54710706099968)",168,2,7,151
130000139,01/01/2013 12:00:00 AM,14:39,12/31/2012 12:00:00 AM,20:00,01/01/2013 12:00:00 AM,10:00,702,240,Auto Theft,342,64129,PJ2622,EPD,U,1,VIC,W,M,27,N,"E 31 ST/STARK AV
KANSAS CITY, MO 64129
(39.03902217600046, -94.49601940699966)",19,3,7,155
130001042,01/05/2013 12:00:00 AM,11:09,01/04/2013 12:00:00 AM,18:00,01/05/2013 12:00:00 AM,11:00,650,23G,Stealing Auto Parts/,412,64118,PC0599,NPD,N,1,VIC,W,F,47,N,"400 NW 63 ST
KANSAS CITY, MO 64118
(39.20846741200046, -94.58626803199968)",225,5,4,154
130000780,01/04/2013 12:00:00 AM,9:36,01/03/2013 12:00:00 AM,20:00,01/04/2013 12:00:00 AM,8:00,702,240,Auto Theft,341,64127,PJ1548,EPD,U,1,SUS,U,U,,N,"5600 E 16 TE
KANSAS CITY, MO 64127
(39.09166553500046, -94.51700924999966)",140,3,7,95
130000481,01/02/2013 12:00:00 AM,23:05,01/02/2013 12:00:00 AM,14:00,01/02/2013 12:00:00 AM,23:00,501,220,Burglary - Residence,233,64131,PJ6077,MPD,U,1,VIC,B,F,46,N,"8400 FLORA AV
KANSAS CITY, MO 64131
(38.97531165200047, -94.57076529499966)",205,2,7,163
130000293,01/02/2013 12:00:00 AM,9:48,12/27/2012 12:00:00 AM,10:50,,,630,23C,Stealing Shoplifting,233,64114,PJ5998,MPD,U,1,VIC,,,,N,"8200 WORNALL RD
KANSAS CITY, MO 64114
(38.978682481000476, -94.59490593099969)",141,1,7,162
130000170,01/01/2013 12:00:00 AM,17:48,01/01/2013 12:00:00 AM,2:00,01/01/2013 12:00:00 AM,17:30,650,23G,Stealing Auto Parts/,243,64113,PJ5829,MPD,U,1,SUS,U,U,,N,"E 79 ST/JAMES A REED RD
KANSAS CITY, MO 64113
(39.013360573000455, -94.59306944999969)",143,1,7,164
130000989,01/05/2013 12:00:00 AM,1:16,01/05/2013 12:00:00 AM,1:15,,,630,23C,Stealing Shoplifting,545,64134,PJ6876,SPD,U,3,SUS,B,M,16,N,"10600 BLUE RIDGE BL
KANSAS CITY, MO 64134
(38.93221691100047, -94.50791578699966)",166,1,7,143
130000283,01/02/2013 12:00:00 AM,9:23,01/02/2013 12:00:00 AM,5:28,,,690,23H,Stealing All Other,212,64132,PJ5179,MPD,U,1,SUS,U,U,,N,"6300 LEWIS RD
KANSAS CITY, MO 64132
(39.01456317900045, -94.52108394499965)",52,2,7,151
130000729,01/03/2013 12:00:00 AM,23:31,01/03/2013 12:00:00 AM,23:30,,,1401,290,Property Damage,642,64155,PC0336,SCP,U,1,VIC,W,M,44,N,"8500 N HARRISON CT
KANSAS CITY, MO 64155
(39.24858130500047, -94.56770387499967)",30,6,4,82
130000953,01/04/2013 12:00:00 AM,21:19,01/04/2013 12:00:00 AM,21:16,,,640,23F,Stealing From Auto,131,64109,PJ3034,CPD,U,1,VIC,W,F,31,N,"1400 W 39 ST
KANSAS CITY, MO 64109
(39.05722778600045, -94.60286990099968)",232,4,7,50
130001071,01/05/2013 12:00:00 AM,12:55,01/05/2013 12:00:00 AM,12:53,,,301,120,Strong Arm Robbery,211,64130,PJ4079,MPD,U,3,VIC,A,F,53,N,"4200 BLUE PK
KANSAS CITY, MO 64130
(39.03490420000048, -94.53578802999965)",206,3,7,157
120065175,02/07/2013 12:00:00 AM,12:25,09/10/2012 12:00:00 AM,8:00,09/10/2012 12:00:00 AM,17:00,640,23F,Stealing From Auto,425,64153,PP0146,NPD,N,1,VIC,A,F,49,N,"500 MADRID AV
KANSAS CITY, MO 64153
(39.301356496000494, -94.7067260289997)",203,5,3,130
130000637,01/03/2013 12:00:00 AM,15:01,01/01/2013 12:00:00 AM,17:00,01/03/2013 12:00:00 AM,15:00,501,220,Burglary - Residence,343,64130,PJ3378,EPD,U,1,VIC,B,M,56,N,"5000 E 41 ST
KANSAS CITY, MO 64130
(39.050987132000444, -94.52604080599968)",230,3,7,157
130015289,03/24/2013 12:00:00 AM,9:05,03/06/2013 12:00:00 AM,22:19,,,1120,26A,Fraud/Confidence Gam,425,64153,PP0045,NPD,U,1,SUS,W,M,60,N,"400 N PANAMA CITY AVE
KANSAS CITY, MO 64153
(39.312374726000485, -94.70948003399968)",203,5,3,133
130000249,01/02/2013 12:00:00 AM,6:56,01/02/2013 12:00:00 AM,6:30,,,501,220,Burglary - Residence,643,64157,PC0312,SCP,N,1,SUS,U,M,,N,"8500 N EASTERN AV
KANSAS CITY, MO 64157
(39.246799643000486, -94.49190375299969)",244,6,4,152
130001173,01/05/2013 12:00:00 AM,21:08,01/05/2013 12:00:00 AM,14:00,01/05/2013 12:00:00 AM,20:00,1401,290,Property Damage,112,64106,PJ0856,CPD,U,1,SUS,U,U,,N,"W 10 ST/WYANDOTTE ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130000045,01/01/2013 12:00:00 AM,3:44,01/01/2013 12:00:00 AM,3:35,,,1401,290,Property Damage,315,64123,PJ0197,EPD,U,1,VIC,W,F,33,N,"400 N HARDESTY AV
KANSAS CITY, MO 64123
(39.11618295700049, -94.51848545799965)",174,4,7,76
90068240,08/01/2013 12:00:00 AM,23:31,08/01/2013 12:00:00 AM,23:31,,,1352,280,Stolen Property OFFE,233,64132,PJ5990,MPD,U,1,SUS,B,M,,N,"8200 LYDIA AV
KANSAS CITY, MO 64132
(38.97917462000049, -94.57169635199966)",205,2,7,163
130000278,01/02/2013 12:00:00 AM,8:59,01/02/2013 12:00:00 AM,8:59,,,630,23C,Stealing Shoplifting,223,64130,PJ4642,MPD,U,1,SUS,B,M,,N,"5800 SWOPE PK
KANSAS CITY, MO 64130
(39.020895647000486, -94.54182116599969)",175,2,7,157
130000602,01/03/2013 12:00:00 AM,13:50,01/03/2013 12:00:00 AM,4:30,01/03/2013 12:00:00 AM,5:30,640,23F,Stealing From Auto,243,64132,PJ5986,MPD,U,1,SUS,U,U,,N,"5600 E 84 TE
KANSAS CITY, MO 64132
(38.972227450000446, -94.52112432199965)",10,2,7,151
130000675,01/03/2013 12:00:00 AM,16:30,01/03/2013 12:00:00 AM,16:00,01/03/2013 12:00:00 AM,17:00,630,23C,Stealing Shoplifting,632,64117,PC1140,SCP,U,1,SUS,U,U,,N,"4300 N CHOUTEAU TF
KANSAS CITY, MO 64117
(39.16966345600048, -94.52730779199965)",127,6,4,166
130000137,01/01/2013 12:00:00 AM,14:22,01/01/2013 12:00:00 AM,14:00,,,640,23F,Stealing From Auto,112,64106,PJ0856,CPD,U,1,VIC,W,M,23,N,"W 10 ST/WYANDOTTE ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130020759,03/29/2013 12:00:00 AM,4:26,03/29/2013 12:00:00 AM,4:26,,,301,120,Strong Arm Robbery,121,64106,PJ0648,CPD,U,2,SUS,W,M,15,N,"ADMIRAL BL/LYDIA AV
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130000429,01/02/2013 12:00:00 AM,17:06,12/15/2012 12:00:00 AM,14:00,01/01/2013 12:00:00 AM,13:00,501,220,Burglary - Residence,632,64117,PC1342,SCP,N,1,VIC,W,F,63,N,"4900 NE 37 ST
KANSAS CITY, MO 64117
(39.16091810500046, -94.52279078599969)",84,6,4,166
130000150,01/01/2013 12:00:00 AM,14:54,01/01/2013 12:00:00 AM,14:40,,,302,120,Armed Robbery,343,64127,PJ2294,EPD,U,1,SUS,B,M,,N,"5300 E 27 ST
KANSAS CITY, MO 64127
(39.07613503900046, -94.52130925999967)",107,3,7,95
130001093,01/05/2013 12:00:00 AM,13:29,01/05/2013 12:00:00 AM,13:20,,,690,23H,Stealing All Other,635,64119,PC0978,SCP,N,2,SUS,B,M,40,N,"4800 N BRIGHTON AV
KANSAS CITY, MO 64119
(39.180851273000485, -94.52134170599965)",127,6,4,135
130000086,01/01/2013 12:00:00 AM,10:17,12/31/2012 12:00:00 AM,17:45,01/01/2013 12:00:00 AM,2:00,1401,290,Property Damage,222,64131,PJ3974,MPD,U,1,SUS,U,U,,N,"1500 E 50 ST
KANSAS CITY, MO 64131
(39.03605765000049, -94.56680936799967)",58,3,7,165
130000087,01/01/2013 12:00:00 AM,10:03,01/01/2013 12:00:00 AM,10:00,,,1401,290,Property Damage,636,64161,PC1329,SCP,N,1,ARR,W,F,30,N,"3600 N SKILES AV
KANSAS CITY, MO 64161
(39.16015172100049, -94.48418740599965)",119,6,4,89
130000615,01/03/2013 12:00:00 AM,14:29,01/02/2013 12:00:00 AM,17:00,01/02/2013 12:00:00 AM,21:30,1401,290,Property Damage,211,64130,PJ3976,MPD,U,1,VIC,B,M,49,N,"E 50 ST/MONTGALL AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)",175,2,7,157
130001054,01/05/2013 12:00:00 AM,12:07,01/05/2013 12:00:00 AM,0:01,01/05/2013 12:00:00 AM,11:30,650,23G,Stealing Auto Parts/,545,64134,PJ6922,SPD,U,1,SUS,U,U,,N,"8400 E 108 ST
KANSAS CITY, MO 64134
(38.927715959000466, -94.49274356499967)",200,1,7,143
130001006,01/05/2013 12:00:00 AM,3:38,01/05/2013 12:00:00 AM,1:50,01/05/2013 12:00:00 AM,2:30,690,23H,Stealing All Other,545,64137,PJ6876,SPD,U,1,SUS,U,U,,N,"10600 BLUE RIDGE BL
KANSAS CITY, MO 64137
(38.93221691100047, -94.50791578699966)",166,1,7,143
130000189,01/01/2013 12:00:00 AM,19:57,01/01/2013 12:00:00 AM,18:54,01/01/2013 12:00:00 AM,19:54,501,220,Burglary - Residence,141,64109,PJ2768,CPD,U,1,VIC,W,M,25,N,"3400 KENWOOD AV
KANSAS CITY, MO 64109
(39.06519259400045, -94.57748577499967)",41,4,7,19
130000357,01/02/2013 12:00:00 AM,13:54,01/01/2013 12:00:00 AM,23:00,01/02/2013 12:00:00 AM,9:30,702,240,Auto Theft,315,64123,PJ0448,EPD,N,1,SUS,U,U,,N,"300 DRURY AV
KANSAS CITY, MO 64123
(39.110482394000485, -94.51766584599966)",192,4,7,76
130000207,01/01/2013 12:00:00 AM,23:18,01/01/2013 12:00:00 AM,23:00,,,1401,290,Property Damage,241,64132,PJ5131,MPD,U,1,VIC,B,F,43,N,"6600 PARK AV
KANSAS CITY, MO 64132
(39.00672456300049, -94.5599373019997)",49,2,7,151
120083425,03/22/2013 12:00:00 AM,12:15,11/12/2012 12:00:00 AM,0:01,11/12/2012 12:00:00 AM,11:13,690,23H,Stealing All Other,425,64153,PP0200,NPD,U,1,SUS,U,U,,N,"00 ROME CI
KANSAS CITY, MO 64153
(39.29533327700045, -94.71785826899969)",203,5,3,130
130000615,01/03/2013 12:00:00 AM,14:29,01/02/2013 12:00:00 AM,17:00,01/02/2013 12:00:00 AM,21:30,650,23G,Stealing Auto Parts/,211,64130,PJ3976,MPD,U,1,VIC,B,M,49,N,"E 50 ST/MONTGALL AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)",175,2,7,157
130000291,01/02/2013 12:00:00 AM,10:00,01/01/2013 12:00:00 AM,17:00,01/02/2013 12:00:00 AM,9:00,690,23H,Stealing All Other,535,64145,PJ7333,SPD,U,1,SUS,U,U,,N,"12200 BELLEVIEW AV
KANSAS CITY, MO 64145
(38.906471792000445, -94.6053592239997)",121,1,7,129
130001021,01/05/2013 12:00:00 AM,8:09,01/04/2013 12:00:00 AM,21:00,01/05/2013 12:00:00 AM,7:15,1401,290,Property Damage,642,64119,PC0374,SCP,N,1,SUS,U,U,,N,"8300 N KENSINGTON AV
KANSAS CITY, MO 64119
(39.24352507500049, -94.52742762899965)",244,6,4,135
130000904,01/04/2013 12:00:00 AM,17:19,01/03/2013 12:00:00 AM,20:30,01/04/2013 12:00:00 AM,5:00,640,23F,Stealing From Auto,642,64118,PC0389,SCP,N,1,SUS,U,U,,N,"700 NE 82 TE
KANSAS CITY, MO 64118
(39.243818484000485, -94.57107087299966)",243,6,4,154
130000704,01/03/2013 12:00:00 AM,20:31,01/03/2013 12:00:00 AM,15:30,01/03/2013 12:00:00 AM,20:30,501,220,Burglary - Residence,222,64130,PJ4359,MPD,U,1,VIC,B,M,44,N,"5400 GARFIELD AV
KANSAS CITY, MO 64130
(39.028452556000445, -94.56092521999966)",58,2,7,157
130079497,11/01/2013 12:00:00 AM,0:02,10/23/2013 12:00:00 AM,15:57,,,690,23H,Stealing All Other,345,64133,PJ3601,EPD,U,1,VIC,,,,N,"11600 E US 40 HWY
KANSAS CITY, MO 64133
(39.04648032600045, -94.44116774099967)",,,7,146
130001086,01/05/2013 12:00:00 AM,14:03,01/04/2013 12:00:00 AM,23:00,01/05/2013 12:00:00 AM,11:00,650,23G,Stealing Auto Parts/,141,64109,PJ2763,CPD,U,1,SUS,U,U,,N,"E ARMOUR BL/CHERRY ST
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)",123,3,7,19
130000579,01/03/2013 12:00:00 AM,11:45,12/13/2012 12:00:00 AM,9:00,01/03/2013 12:00:00 AM,10:00,670,23D,Stealing from Buildi,534,64134,PJ7137,SPD,U,1,SUS,U,U,,N,"11400 CLEVELAND AV
KANSAS CITY, MO 64134
(38.91653938900049, -94.54658984899964)",226,1,7,149
130000827,01/04/2013 12:00:00 AM,12:50,01/03/2013 12:00:00 AM,14:35,01/03/2013 12:00:00 AM,14:50,670,23D,Stealing from Buildi,241,64132,PJ5129,MPD,U,1,SUS,U,U,,N,"2500 E MEYER BL
KANSAS CITY, MO 64132
(39.007292143000484, -94.55746724899967)",49,2,7,151
130000512,01/03/2013 12:00:00 AM,6:55,01/02/2013 12:00:00 AM,12:00,01/03/2013 12:00:00 AM,5:35,650,23G,Stealing Auto Parts/,232,64132,PJ5175,MPD,U,1,SUS,U,U,,N,"E 67 TE/PASEO
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)",93,2,7,151
130069009,09/23/2013 12:00:00 AM,12:55,09/19/2013 12:00:00 AM,14:00,09/19/2013 12:00:00 AM,15:00,690,23H,Stealing All Other,345,64133,PJ3833,EPD,U,1,VIC,W,M,,N,"4500 WESTRIDGE RD
KANSAS CITY, MO 64133
(39.040032528000495, -94.43869533799966)",37,3,7,37
130000989,01/05/2013 12:00:00 AM,1:16,01/05/2013 12:00:00 AM,1:15,,,630,23C,Stealing Shoplifting,545,64134,PJ6876,SPD,U,1,VIC,,,,N,"10600 BLUE RIDGE BL
KANSAS CITY, MO 64134
(38.93221691100047, -94.50791578699966)",166,1,7,143
130000238,01/02/2013 12:00:00 AM,5:07,01/01/2013 12:00:00 AM,19:00,01/02/2013 12:00:00 AM,5:45,640,23F,Stealing From Auto,641,64158,PC0543,SCP,U,1,SUS,U,U,,N,"6800 N CORRINGTON AV
KANSAS CITY, MO 64158
(39.21725336200046, -94.49391132799968)",244,6,4,135
130000633,01/03/2013 12:00:00 AM,15:25,01/03/2013 12:00:00 AM,12:12,01/03/2013 12:00:00 AM,13:00,640,23F,Stealing From Auto,999,64108,PWX001,OSPD,U,1,SUS,U,U,,N,"700 SOUTHWEST BL
KANSAS CITY, MO 64108
(39.08518577400048, -94.59311628799969)",238,4,7,92
130052473,07/25/2013 12:00:00 AM,6:30,07/25/2013 12:00:00 AM,1:30,07/25/2013 12:00:00 AM,6:00,640,23F,Stealing From Auto,313,64124,PJ0748,EPD,N,1,SUS,U,U,,N,"600 BENTON BL
KANSAS CITY, MO 64124
(39.105991178000465, -94.54412485699964)",109,3,7,70
130001124,01/05/2013 12:00:00 AM,16:45,01/03/2013 12:00:00 AM,16:10,,,630,23C,Stealing Shoplifting,643,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY, MO 64157
(39.2460676770005, -94.45868106599966)",244,6,4,152
130000834,01/04/2013 12:00:00 AM,13:04,01/04/2013 12:00:00 AM,12:00,,,670,23D,Stealing from Buildi,211,64130,PJ4089,MPD,U,1,VIC,B,F,38,N,"4200 E 50 TE
KANSAS CITY, MO 64130
(39.033983461000446, -94.53621351499964)",206,2,7,157
130000552,01/03/2013 12:00:00 AM,9:57,01/02/2013 12:00:00 AM,16:00,01/03/2013 12:00:00 AM,8:30,1401,290,Property Damage,643,64151,PC0278,SCP,U,2,SUS,W,M,,N,"7200 NE BARRY RD
KANSAS CITY, MO 64151
(39.24543869500047, -94.49972799499966)",244,6,4,126
130000556,01/03/2013 12:00:00 AM,10:52,12/31/2012 12:00:00 AM,8:30,12/31/2012 12:00:00 AM,8:45,302,120,Armed Robbery,113,64106,PJ1618,CPD,U,8,SUS,B,M,,Y,"E 20 ST/WALNUT ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130000912,01/03/2013 12:00:00 AM,17:46,01/01/2013 12:00:00 AM,11:45,01/03/2013 12:00:00 AM,11:20,501,220,Burglary - Residence,543,64134,PJ7247,SPD,U,1,VIC,B,F,25,N,"7400 LONGVIEW RD
KANSAS CITY, MO 64134
(38.91497782900046, -94.50537996599968)",151,1,7,143
130001037,01/05/2013 12:00:00 AM,10:25,01/04/2013 12:00:00 AM,16:30,01/05/2013 12:00:00 AM,9:15,1188,26E,Wire Fraud,635,64119,PC0936,SCP,N,2,VIC,W,M,85,N,"4900 N WHEELING AV
KANSAS CITY, MO 64119
(39.182622411000466, -94.50864538199966)",172,6,4,135
120087330,01/14/2013 12:00:00 AM,12:48,01/14/2013 12:00:00 AM,12:10,,,702,240,Auto Theft,531,64137,PJ6588,SPD,U,1,SUS,B,M,51,N,"9700 MARION PARK DR
KANSAS CITY, MO 64137
(38.95073011000045, -94.53613295699967)",178,2,7,149
130081424,11/08/2013 12:00:00 AM,12:26,07/01/2013 12:00:00 AM,8:00,11/08/2013 12:00:00 AM,12:26,501,220,Burglary - Residence,243,64138,PJ5807,MPD,U,1,SUS,U,U,,N,"7500 E 76 ST
KANSAS CITY, MO 64138
(38.98642852000046, -94.5007098379997)",181,2,7,98
130000132,01/01/2013 12:00:00 AM,14:11,12/31/2012 12:00:00 AM,13:00,01/01/2013 12:00:00 AM,14:00,702,240,Auto Theft,631,64117,PC1362,SCP,N,1,VIC,W,M,45,N,"3900 N OAK TF
KANSAS CITY, MO 64117
(39.16966345600048, -94.52730779199965)",127,6,4,166
130000711,01/03/2013 12:00:00 AM,21:54,01/03/2013 12:00:00 AM,21:15,,,302,120,Armed Robbery,632,64117,PC1062,SCP,U,3,SUS,B,M,25,Y,"4300 NE 45 TE
KANSAS CITY, MO 64117
(39.175507663000474, -94.52942111099969)",127,6,4,166
130000287,01/02/2013 12:00:00 AM,9:53,12/31/2012 12:00:00 AM,10:30,01/02/2013 12:00:00 AM,8:45,702,240,Auto Theft,111,64108,PJ0553,CPD,U,1,VIC,,,,N,"500 SANTA FE ST
KANSAS CITY, MO 64108
(39.107992810000496, -94.59771752499967)",241,4,7,72
130042326,06/18/2013 12:00:00 AM,17:19,06/11/2013 12:00:00 AM,12:00,,,690,23H,Stealing All Other,412,64118,PC0659,NPD,N,1,SUS,U,U,,N,"5800 N JARBOE DR
KANSAS CITY, MO 64118
(39.20129333800048, -94.59252191599967)",209,5,4,154
130044212,06/25/2013 12:00:00 AM,11:56,06/25/2013 12:00:00 AM,0:05,06/25/2013 12:00:00 AM,11:00,702,240,Auto Theft,311,64123,PJ0293,EPD,U,1,VIC,W,M,25,N,"100 N CLINTON PL
KANSAS CITY, MO 64123
(39.11306145800046, -94.53420880099969)",202,4,7,76
130000484,01/02/2013 12:00:00 AM,23:19,01/01/2013 12:00:00 AM,24:00:00,01/02/2013 12:00:00 AM,22:30,501,220,Burglary - Residence,321,64127,PJ1103,EPD,U,1,SUS,U,U,,N,"1100 BALES AV
KANSAS CITY, MO 64127
(39.09961475200049, -94.54100914299966)",215,3,7,95
130000557,01/03/2013 12:00:00 AM,11:12,01/02/2013 12:00:00 AM,22:30,01/03/2013 12:00:00 AM,8:30,650,23G,Stealing Auto Parts/,541,64138,PJ6336,SPD,U,1,SUS,U,U,,N,"8800 HILLCREST RD
KANSAS CITY, MO 64138
(38.96568003400046, -94.52182549199966)",139,2,7,151
130000572,01/03/2013 12:00:00 AM,11:42,12/24/2012 12:00:00 AM,12:00,01/03/2013 12:00:00 AM,12:00,690,23H,Stealing All Other,334,64130,PJ3418,EPD,U,1,SUS,U,U,,N,"3900 E 43 ST
KANSAS CITY, MO 64130
(39.04772349900048, -94.53888164799969)",40,3,7,157
130001439,01/07/2013 12:00:00 AM,6:40,01/07/2013 12:00:00 AM,4:30,,,1001,250,Forgery,213,64133,PJ5085,MPD,U,1,SUS,B,M,41,N,"8500 BLUE PK W
KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)",,,7,37
130001038,01/05/2013 12:00:00 AM,10:41,12/30/2012 12:00:00 AM,1:00,12/30/2012 12:00:00 AM,2:00,702,240,Auto Theft,421,64152,PP0560,NPD,U,1,SUS,U,U,,N,"7100 NW CHAPEL WOODS CI
KANSAS CITY, MO 64152
(39.222843775000456, -94.66332571799967)",199,5,3,77
130000316,01/02/2013 12:00:00 AM,10:59,01/01/2013 12:00:00 AM,18:30,01/01/2013 12:00:00 AM,19:30,630,23C,Stealing Shoplifting,535,,PJ7425,SPD,U,1,VIC,,,,N,"1200 W 136 ST
KANSAS CITY, MO
(38.88146082200046, -94.60726806599968)",159,1,7,129
