"service_order_number","date_opened","structure_status","address","city","state","zip_code","neighborhood","latitude","longitude","kivapin","property_owner","demolition_ordered_date","project_phase","structure_type","structure_rating","mapped_location"
"1064065","2012-05-24T00:00:00.000","Downgraded/No Longer a DB","2612 E 26TH ST","KANSAS CITY","MO","64127","Washington Wheatley","39.079088","-94.551669","16410","Private",,,"House","Repair/Receivership","2612 E 26TH ST
KANSAS CITY,  64127
(39.079088, -94.551669)"
"1079815","2012-11-13T00:00:00.000","Closed (Owner Repair)","7104 E 100TH TER","KANSAS CITY","MO","64134","Bannister Acres","38.94287","-94.506995","58215","Private",,,,,"7104 E 100TH TER
KANSAS CITY,  64134
(38.94287, -94.506995)"
"1154184","2016-03-25T00:00:00.000","Closed (City Demolition)","2511 E 21st St","KANSAS CITY","MO","64127","Wendell Phillips","39.086599","-94.552533","13130","Land Bank",,"Kissick Donated Demolition","House",,"2511 E 21st St
KANSAS CITY,  64127
(39.086599, -94.552533)"
"1132010","2015-04-02T00:00:00.000","Closed (City Demolition)","5626 Bonita Ave","KANSAS CITY","MO","64128","South Blue Valley","39.07398","-94.516563","21586","Land Bank",,"Land Bank Unclaimed",,,"5626 Bonita Ave
KANSAS CITY,  64128
(39.07398, -94.516563)"
"1105660","2014-01-28T00:00:00.000","Closed (Owner Repair)","4528 TROOST AVE","KANSAS CITY","MO","64110","South Hyde Park","39.044135","-94.57319","139279","Private",,,"Commercial Building","High Priority","4528 TROOST AVE
KANSAS CITY,  64110
(39.044135, -94.57319)"
"1047677","2009-02-02T00:00:00.000","Closed (Owner Repair)","2434 HARDESTY AVE","KANSAS CITY","MO","64127","South Blue Valley","39.080104","-94.520392","20219","Private",,"Dollar House (sold)",,,"2434 HARDESTY AVE
KANSAS CITY,  64127
(39.080104, -94.520392)"
"1079662","2012-11-05T00:00:00.000","Closed (Owner Repair)","9527 HARRISON ST","KANSAS CITY","MO","64131","Linden Hills And Indian Heights","38.9541","-94.577767","152163","Private",,,"Duplex","Repair/Receivership","9527 HARRISON ST
KANSAS CITY,  64131
(38.9541, -94.577767)"
"1166967","2016-09-26T00:00:00.000","Closed (City Demolition)","5602 Olive St","KANSAS CITY","MO","64130","Blue Hills","39.024618","-94.557961","147622","Land Bank",,,,,"5602 Olive St
KANSAS CITY,  64130
(39.024618, -94.557961)"
"1058539","2007-11-15T00:00:00.000","Closed (City Demolition)","112 WHEELING AVE","KANSAS CITY","MO","64123","South Indian Mound","39.111631","-94.510943","45973","Private",,,"House","Regular Demolition","112 WHEELING AVE
KANSAS CITY,  64123
(39.111631, -94.510943)"
"1153088","2016-03-07T00:00:00.000","Closed (Owner Demolition)","3226 N CHIPPEWA DR","KANSAS CITY","MO","64116","River Forest","39.153151","-94.558739","86000","Private",,,"House","Regular Demolition","3226 N CHIPPEWA DR
KANSAS CITY,  64116
(39.153151, -94.558739)"
"1136771","2015-06-04T00:00:00.000","Downgraded/No Longer a DB","5115 E 41st St","KANSAS CITY","MO","64130","Vineyard","39.051052","-94.523982","32180","Private",,"AHA Candidate","House","Repair/Receivership","5115 E 41st St
KANSAS CITY,  64130
(39.051052, -94.523982)"
"1049004","2010-05-19T00:00:00.000","Closed (City Demolition)","2231 QUINCY AVE","KANSAS CITY","MO","64127","East Community Team North","39.084074","-94.523014","17796","Land Bank",,"Dollar House List",,,"2231 QUINCY AVE
KANSAS CITY,  64127
(39.084074, -94.523014)"
"1146114","2015-09-22T00:00:00.000","Downgraded/No Longer a DB","5603 E 101st St","KANSAS CITY","MO","64137","Fairlane","38.941764","-94.524774","57966","Private",,,"House","Regular Demolition","5603 E 101st St
KANSAS CITY,  64137
(38.941764, -94.524774)"
"1099864","2013-09-09T00:00:00.000","Closed (Owner Repair)","5512 Topping Ave","KANSAS CITY","MO","64130","Brown Estates","39.024701","-94.518569","38158","Private",,"47/63 Strategic Area","House","Repair/Receivership","5512 Topping Ave
KANSAS CITY,  64130
(39.024701, -94.518569)"
"1144736","2015-09-03T00:00:00.000","On Hold - LB Sold","6210 E 15TH TER","KANSAS CITY","MO","64126","East Blue Valley","39.093149","-94.509684","6712","Private",,"Dollar House (sold)","House","More Information Needed","6210 E 15TH TER
KANSAS CITY,  64126
(39.093149, -94.509684)"
"1064917","2012-05-18T00:00:00.000","Closed (Sent to Receivership)","1317 BROOKLYN AVE","KANSAS CITY","MO","64127","Independence Plaza","39.097022","-94.555794","12316","Private",,,"House","High Priority","1317 BROOKLYN AVE
KANSAS CITY,  64127
(39.097022, -94.555794)"
"1153377","2016-03-10T00:00:00.000","Closed (City Demolition)","2433 Cypress Ave","KANSAS CITY","MO","64127","East Community Team South","39.080988","-94.530455","19377","Land Bank",,"Kissick Donated Demolition",,,"2433 Cypress Ave
KANSAS CITY,  64127
(39.080988, -94.530455)"
"1154169","2016-03-25T00:00:00.000","Closed (City Demolition)","2924 Monroe Ave","KANSAS CITY","MO","64128","Ingleside","39.071847","-94.540441","24071","Land Bank",,"Kissick Donated Demolition",,,"2924 Monroe Ave
KANSAS CITY,  64128
(39.071847, -94.540441)"
"1142274","2015-08-06T00:00:00.000","Closed (City Demolition)","3528 Michigan Ave","KANSAS CITY","MO","64109","Linwood Homeowners-Ivanhoe","39.061721","-94.561692","133943","Private",,,"House","Regular Demolition","3528 Michigan Ave
KANSAS CITY,  64109
(39.061721, -94.561692)"
"1128078","2015-01-14T00:00:00.000","On Hold - LB Sold","4146 South Benton Ave","KANSAS CITY","MO","64130","Oak Park Southwest","39.050048","-94.550751","29960","Private",,"Dollar House (sold)","House","High Priority","4146 South Benton Ave
KANSAS CITY,  64130
(39.050048, -94.550751)"
"1152895","2016-03-02T00:00:00.000","Closed (Owner Demolition)","3262 Holmes St","KANSAS CITY","MO","64109","North Hyde Park","39.066747","-94.577084","128347","Private",,,"House","Regular Demolition","3262 Holmes St
KANSAS CITY,  64109
(39.066747, -94.577084)"
"1128559","2015-01-26T00:00:00.000","Downgraded/No Longer a DB","6740 Agnes Ave","KANSAS CITY","MO","64132","Self Help Neighborhood Council","39.00357","-94.552308","2968","Private",,,"House","More Information Needed","6740 Agnes Ave
KANSAS CITY,  64132
(39.00357, -94.552308)"
"1104529","2013-12-23T00:00:00.000","Closed (Owner Repair)","4129 AGNES AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.050567","-94.548898","30186","Private",,,"Unattached Garage","Repair/Receivership","4129 AGNES AVE
KANSAS CITY,  64130
(39.050567, -94.548898)"
"1151059","2016-01-21T00:00:00.000","Closed (Owner Demolition)","5609 E 23rd St","KANSAS CITY","MO","64127","South Blue Valley","39.082896","-94.516905","20100","Private",,,"House","Repair/Receivership","5609 E 23rd St
KANSAS CITY,  64127
(39.082896, -94.516905)"
"1143802","2015-08-24T00:00:00.000","Closed (Owner Repair)","1801 E 24th St","KANSAS CITY","MO","64127","Wendell Phillips","39.083223","-94.5611","14321","Private",,,"Church","Repair/Receivership","1801 E 24th St
KANSAS CITY,  64127
(39.083223, -94.5611)"
"1091051","2013-05-28T00:00:00.000","Closed (City Demolition)","136 BELLAIRE AVE","KANSAS CITY","MO","64123","South Indian Mound","39.110576","-94.513263","46054","Private",,,"House","High Priority","136 BELLAIRE AVE
KANSAS CITY,  64123
(39.110576, -94.513263)"
"1055265","2011-12-28T00:00:00.000","Closed (City Demolition)","2400 E 68th St","KANSAS CITY","MO","64132","Blenheim Square Research Hospi","39.003831","-94.558745","113771","Land Bank",,"Land Bank Round 3",,,"2400 E 68th St
KANSAS CITY,  64132
(39.003831, -94.558745)"
"1079064","2010-08-13T00:00:00.000","Closed (City Demolition)","4529 AGNES AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.04335","-94.549796","34778","Land Bank",,"Dollar House List",,,"4529 AGNES AVE
KANSAS CITY,  64130
(39.04335, -94.549796)"
"1159552","2015-10-28T00:00:00.000","Closed (City Demolition)","345 N White Ave","KANSAS CITY","MO","64123","North Indian Mound","39.11558","-94.511221","251296","Private",,,"House",,"345 N White Ave
KANSAS CITY,  64123
(39.11558, -94.511221)"
"1081293","2012-12-12T00:00:00.000","Closed (Owner Repair)","2103 Montgall Ave","KANSAS CITY","MO","64127","Washington Wheatley","39.086441","-94.550565","15560","Private",,,"Unattached Garage","High Priority","2103 Montgall Ave
KANSAS CITY,  64127
(39.086441, -94.550565)"
"1047158","2008-04-03T00:00:00.000","Closed (City Demolition)","4505 AGNES AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.044128","-94.549757","34770","Land Bank",,"Dollar House List",,,"4505 AGNES AVE
KANSAS CITY,  64130
(39.044128, -94.549757)"
"1151405","2016-02-01T00:00:00.000","Downgraded/No Longer a DB","9621 Booth Ave","KANSAS CITY","MO","64134","Robandee South","38.948755","-94.489739","69864","Private",,,"House","More Information Needed","9621 Booth Ave
KANSAS CITY,  64134
(38.948755, -94.489739)"
"1151100","2016-01-22T00:00:00.000","Closed (Owner Repair)","7802 E 108th St","KANSAS CITY","MO","64134","Ruskin Heights","38.929234","-94.498554","71695","Private",,,"House",,"7802 E 108th St
KANSAS CITY,  64134
(38.929234, -94.498554)"
"1079518","2014-08-22T00:00:00.000","Downgraded/No Longer a DB","2332 Montgall Ave","KANSAS CITY","MO","64127","Washington Wheatley","39.083286","-94.551356","16303","Private",,,"House","Repair/Receivership","2332 Montgall Ave
KANSAS CITY,  64127
(39.083286, -94.551356)"
"1143093","2015-08-17T00:00:00.000","Closed (City Demolition)","4629 South Benton Ave","KANSAS CITY","MO","64130","Oak Park Southwest","39.041668","-94.550803","34728","Private",,,"House","High Priority","4629 South Benton Ave
KANSAS CITY,  64130
(39.041668, -94.550803)"
"1131632","2015-03-26T00:00:00.000","Closed (City Demolition)","3240 Agnes Ave","KANSAS CITY","MO","64128","Oak Park Northwest","39.066513","-94.548732","25271","Land Bank",,,,,"3240 Agnes Ave
KANSAS CITY,  64128
(39.066513, -94.548732)"
"1076807","2014-11-20T00:00:00.000","Downgraded/No Longer a DB","5009 Michigan Ave","KANSAS CITY","MO","64130","Blue Hills","39.035482","-94.562477","138780","Private",,"47/63 Strategic Area","House","Repair/Receivership","5009 Michigan Ave
KANSAS CITY,  64130
(39.035482, -94.562477)"
"1047373","2004-10-15T00:00:00.000","Closed (City Demolition)","4217 SOUTH BENTON AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.049294","-94.550107","29931","Land Bank",,"Dollar House List",,,"4217 SOUTH BENTON AVE
KANSAS CITY,  64130
(39.049294, -94.550107)"
"1050229","2008-03-18T00:00:00.000","Closed (City Demolition)","2413 DENVER AVE","KANSAS CITY","MO","64127","East Community Team South","39.081107","-94.522052","20249","Land Bank",,,"House","High Priority","2413 DENVER AVE
KANSAS CITY,  64127
(39.081107, -94.522052)"
"1149863","2015-12-14T00:00:00.000","Downgraded/No Longer a DB","2543 Hardesty Ave","KANSAS CITY","MO","64127","South Blue Valley","39.078238","-94.519818","20743","Private",,,"House","Repair/Receivership","2543 Hardesty Ave
KANSAS CITY,  64127
(39.078238, -94.519818)"
"1082594","2013-01-18T00:00:00.000","Demolition Bidding (In-House)","4209 VIRGINIA AVE","KANSAS CITY","MO","64110","Manheim Park","39.050172","-94.568647","135810","Private",,"PMAB","House","High Priority","4209 VIRGINIA AVE
KANSAS CITY,  64110
(39.050172, -94.568647)"
"1150867","2013-06-25T00:00:00.000","Closed (City Demolition)","5812 PEERY AVE","KANSAS CITY","MO","64126","Sheffield","39.098776","-94.513801","5687","Land Bank",,,"House","High Priority","5812 PEERY AVE
KANSAS CITY,  64126
(39.098776, -94.513801)"
"1153370","2016-03-10T00:00:00.000","Closed (City Demolition)","6104 E 7th St","KANSAS CITY","MO","64125","Sheffield","39.10377","-94.509755","5498","Land Bank",,,"House","High Priority","6104 E 7th St
KANSAS CITY,  64125
(39.10377, -94.509755)"
"1047271","2008-01-10T00:00:00.000","On Hold - LB Sold","4015 PROSPECT AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.052927","-94.553346","29826","Private",,,"House","Repair/Receivership","4015 PROSPECT AVE
KANSAS CITY,  64130
(39.052927, -94.553346)"
"1096323","2013-07-18T00:00:00.000","Downgraded/No Longer a DB","3900 WOODLAND AVE","KANSAS CITY","MO","64110","Ivanhoe Southwest","39.055656","-94.56311","135457","Private",,,"Commercial Building","Repair/Receivership","3900 WOODLAND AVE
KANSAS CITY,  64110
(39.055656, -94.56311)"
"1098882","2013-08-22T00:00:00.000","Closed (City Demolition)","4543 SOUTH BENTON AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.042903","-94.55074","34816","Land Bank",,"Dollar House List",,,"4543 SOUTH BENTON AVE
KANSAS CITY,  64130
(39.042903, -94.55074)"
"1153944","2016-02-29T00:00:00.000","Closed (City Demolition)","4906 E Linwood Blvd","KANSAS CITY","MO","64128","Knoches Park","39.067552","-94.52755","22806","Land Bank",,"Kissick Donated Demolition",,,"4906 E Linwood Blvd
KANSAS CITY,  64128
(39.067552, -94.52755)"
"1047634","2008-01-10T00:00:00.000","Downgraded/No Longer a DB","7501 WABASH AVE","KANSAS CITY","MO","64132","East Meyer 7","38.990595","-94.558294","115557","Private",,,"House","Regular Demolition","7501 WABASH AVE
KANSAS CITY,  64132
(38.990595, -94.558294)"
"1168942","2016-10-28T00:00:00.000","Closed (City Demolition)","2206-08 E 34th","KANSAS CITY","MO","64109","Key Coalition","39.064747","-94.557268","126533","Private",,,"Apartment Building","High Priority","2206 08 E
KANSAS CITY,  64109
(39.064747, -94.557268)"
"1126543","2013-01-25T00:00:00.000","Closed (City Demolition)","2841 BALES AVE","KANSAS CITY","MO","64128","Ingleside","39.073399","-94.541977","23841","Land Bank",,"Dollar House List",,,"2841 BALES AVE
KANSAS CITY,  64128
(39.073399, -94.541977)"
"1089883","2014-01-01T00:00:00.000","Downgraded/No Longer a DB","2220 Drury Ave","KANSAS CITY","MO","64127","South Blue Valley","39.08426","-94.519024","18005","Land Bank",,,"Easement Garage","High Priority","2220 Drury Ave
KANSAS CITY,  64127
(39.08426, -94.519024)"
"1048414","2007-11-06T00:00:00.000","Closed (Owner Repair)","2601 BENTON BLVD","KANSAS CITY","MO","64127","Washington Wheatley","39.078681","-94.548582","16511","Private",,,"Apartment Building","Repair/Receivership","2601 BENTON BLVD
KANSAS CITY,  64127
(39.078681, -94.548582)"
"1047678","2009-01-21T00:00:00.000","Closed (City Demolition)","4218 BELLEFONTAINE AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.049133","-94.548531","30220","Land Bank",,"Dollar House List",,,"4218 BELLEFONTAINE AVE
KANSAS CITY,  64130
(39.049133, -94.548531)"
"1153836","2016-02-29T00:00:00.000","Closed (City Demolition)","5324 E 24th St","KANSAS CITY","MO","64127","South Blue Valley","39.081616","-94.520284","20378","Land Bank",,"Land Bank Unclaimed",,,"5324 E 24th St
KANSAS CITY,  64127
(39.081616, -94.520284)"
"1166983","2016-09-26T00:00:00.000","Closed (City Demolition)","5207 NW 72nd St","KANSAS CITY","MO","64151","Park Plaza","39.224605","-94.641298","162896","Private",,,"Other",,"5207 NW 72nd St
KANSAS CITY,  64151
(39.224605, -94.641298)"
"1131449","2015-03-24T00:00:00.000","Closed (Owner Repair)","4615 Bales Ave","KANSAS CITY","MO","64130","Oak Park Southeast","39.042014","-94.542984","34110","Private",,,"House","Repair/Receivership","4615 Bales Ave
KANSAS CITY,  64130
(39.042014, -94.542984)"
"1148932","2015-11-16T00:00:00.000","Closed (Owner Repair)","8600 Bristol Ave","KANSAS CITY","MO","64138","Oldham Farms","38.969028","-94.506869","55276","Private",,,"House",,"8600 Bristol Ave
KANSAS CITY,  64138
(38.969028, -94.506869)"
"1130056","2014-05-14T00:00:00.000","Closed (Owner Repair)","4243 Prospect Ave","KANSAS CITY","MO","64130","Oak Park Southwest","39.048468","-94.553585","30094","Private",,,"House","Regular Demolition","4243 Prospect Ave
KANSAS CITY,  64130
(39.048468, -94.553585)"
"1103631","2013-11-27T00:00:00.000","No Action As Of Yet","3028 Olive St","KANSAS CITY","MO","64109","Key Coalition","39.070698","-94.555458","26834","KCHA",,,"House","High Priority","3028 Olive St
KANSAS CITY,  64109
(39.070698, -94.555458)"
"1124816","2014-11-03T00:00:00.000","Closed (City Demolition)","3220 E 23rd St","KANSAS CITY","MO","64127","Washington Wheatley","39.08488","-94.54519","15901","Private",,,"Other","High Priority","3220 E 23rd St
KANSAS CITY,  64127
(39.08488, -94.54519)"
"1152773","2016-02-29T00:00:00.000","Closed (City Demolition)","1309 Indiana Ave","KANSAS CITY","MO","64127","Lykins","39.096806","-94.541955","11460","Land Bank",,"Land Bank Unclaimed",,,"1309 Indiana Ave
KANSAS CITY,  64127
(39.096806, -94.541955)"
"1154456","2016-03-31T00:00:00.000","Closed (City Demolition)","4320 Montgall Ave","KANSAS CITY","MO","64130","Oak Park Southwest","39.047486","-94.553175","34561","Land Bank",,"Land Bank Unclaimed",,,"4320 Montgall Ave
KANSAS CITY,  64130
(39.047486, -94.553175)"
"1178186","2017-05-19T00:00:00.000","Closed (City Demolition)","4206 E 7th St","KANSAS CITY","MO","64124","Lykins","39.104119","-94.532345","8008","Private",,,"Apartment Building","Emergency","4206 E 7th St
KANSAS CITY,  64124
(39.104119, -94.532345)"
"1153941","2016-02-29T00:00:00.000","Closed (City Demolition)","2921 Kensington Ave","KANSAS CITY","MO","64128","Knoches Park","39.071974","-94.53154","22576","Land Bank",,"Kissick Donated Demolition",,,"2921 Kensington Ave
KANSAS CITY,  64128
(39.071974, -94.53154)"
"1141436","2015-07-28T00:00:00.000","Closed (Owner Repair)","3432 Flora Ave","KANSAS CITY","MO","64109","Linwood Homeowners-Ivanhoe","39.063679","-94.566186","126091","Private",,,"House","Repair/Receivership","3432 Flora Ave
KANSAS CITY,  64109
(39.063679, -94.566186)"
"1147311","2015-10-14T00:00:00.000","Downgraded/No Longer a DB","2324 Oakley Ave","KANSAS CITY","MO","64127","South Blue Valley","39.081906","-94.517995","19994","Private",,,"House","Repair/Receivership","2324 Oakley Ave
KANSAS CITY,  64127
(39.081906, -94.517995)"
"1169321","2016-11-07T00:00:00.000","Closed (City Demolition)","3209 E 37th St","KANSAS CITY","MO","64128","Oak Park Northwest","39.058563","-94.545844","29106","Private",,"Advertised - Demo After 8/17/2018","House","Regular Demolition","3209 E 37th St
KANSAS CITY,  64128
(39.058563, -94.545844)"
"1104389","2013-12-18T00:00:00.000","Closed (Owner Repair)","4335 MCGEE ST","KANSAS CITY","MO","64111","Southmoreland","39.047647","-94.582783","139390","Private",,"AHA Candidate","House","Repair/Receivership","4335 MCGEE ST
KANSAS CITY,  64111
(39.047647, -94.582783)"
"1059539","2012-03-19T00:00:00.000","Closed (City Demolition)","3708 E 27th St","KANSAS CITY","MO","64127","Washington Wheatley","39.076856","-94.539325","17291","Private",,,"Commercial Building","Regular Demolition","3708 E 27th St
KANSAS CITY,  64127
(39.076856, -94.539325)"
"1166972","2016-09-26T00:00:00.000","Closed (City Demolition)","5801 Park Ave","KANSAS CITY","MO","64130","Blue Hills","39.021079","-94.558691","148262","Land Bank",,,,,"5801 Park Ave
KANSAS CITY,  64130
(39.021079, -94.558691)"
