"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","zip_code","city","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"100013793","2010-02-24T00:00:00.000","15:35","2010-02-24T00:00:00.000","5:45","2010-02-24T00:00:00.000","15:10","650","23G","Stealing Auto Parts/","542","9000  OLD SANTA FE RD","64138","KANSAS CITY","PJ6346","SPD","U","1","VIC","W","F","56","9000 OLD SANTA FE RD
KANSAS CITY, MO 64138
(38.96073512400045, -94.50479486799969)","N"
"100000172","2010-01-01T00:00:00.000","15:00","2010-01-01T00:00:00.000","15:00",,,"401","13A","Aggravated Assault (","314","SPRUCE AV/THOMPSON AV","64123","KANSAS CITY","PJ0502","EPD","U","1","VIC","W","M","20","
SPRUCE AV THOMPSON AV KANSAS CITY, MO 64123
(39.11344343000047, -94.52553937499965)","Y"
"100015637","2010-03-04T00:00:00.000","7:37","2010-03-04T00:00:00.000","7:25",,,"302","120","Armed Robbery","132","00  W 36 ST","64109","KANSAS CITY","PJ2827","CPD","U","2","SUS","B","M",,"00 36 ST
KANSAS CITY, MO 64109
(39.06087066600048, -94.55443634599965)","Y"
"100006711","2010-01-27T00:00:00.000","9:37","2010-01-27T00:00:00.000","3:00","2010-01-27T00:00:00.000","4:00","1401","290","Property Damage","535","14100  WYANDOTTE ST","64145","KANSAS CITY","PJ7458","SPD","U","3","VIC","U","U",,"14100 WYANDOTTE ST
KANSAS CITY, MO 64145
(38.87108905500048, -94.60598458299967)","N"
"100038842","2010-05-25T00:00:00.000","16:09","2010-05-25T00:00:00.000","8:15","2010-05-25T00:00:00.000","15:30","501","220","Burglary - Residence","413","5800  N AVA TE","64151","KANSAS CITY","PP0682","NPD","N","1","SUS","U","U",,"5800 AVA
TE KANSAS CITY, MO 64151
(39.21624191500047, -94.6344165219997)","N"
"100014214","2010-02-26T00:00:00.000","8:02","2010-02-26T00:00:00.000","2:45","2010-02-26T00:00:00.000","6:45","201","11A","Rape","333","3800  BELLEFONTAINE AV","64130","KANSAS CITY","PJ3115","EPD","N","1","VIC","B","F","22","3800 BELLEFONTAINE AV
KANSAS CITY, MO 64130
(39.05692220900045, -94.5478256509997)","N"
"100002476","2010-01-11T00:00:00.000","7:13","2010-01-11T00:00:00.000","7:13",,,"2601","90Z","Misc Violation","133","500  WESTPORT RD","64111","KCMO","PJ3218","CPD","U","1","VIC","W","M",,"500 WESTPORT RD
KCMO, MO 64111
(39.05282742500049, -94.59155287999965)","N"
"100000636","2010-01-03T00:00:00.000","22:28","2010-01-02T00:00:00.000","23:00","2010-01-03T00:00:00.000","22:15","501","220","Burglary - Residence","542","8100  E 99 TE","64134","KANSAS CITY","PJ6702","SPD","U","1","VIC","B","F","39","8100 99
TE KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","N"
"100009040","2010-02-04T00:00:00.000","18:57","2010-02-04T00:00:00.000","17:45","2010-02-04T00:00:00.000","18:40","640","23F","Stealing From Auto","533","1000  W 103 ST","64114","KANSAS CITY","PJ6708","SPD","U","1","SUS","U","U",,"1000 103 ST
KANSAS CITY, MO 64114
(38.94189384200047, -94.60379099599965)","N"
"100006078","2010-01-24T00:00:00.000","17:58","2010-01-23T00:00:00.000","23:00","2010-01-24T00:00:00.000","16:00","702","240","Auto Theft","534","3300  E 113 TE","64127","KANSAS CITY","PJ7101","SPD","U","1","SUS","U","U",,"3300 113
TE KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"100009008","2010-02-04T00:00:00.000","16:46","1995-12-31T00:00:00.000","18:00",,,"1702","36B","Statutory Rape","131","3300  WYOMING ST","64111","KANSAS CITY","PJ2617","CPD","N","1","VIC","B","F","29","3300 WYOMING ST
KANSAS CITY, MO 64111
(39.06728105400049, -94.60410642499966)","N"
"100010602","2010-02-11T00:00:00.000","10:38","2010-02-04T00:00:00.000","14:00","2010-02-06T00:00:00.000",,"670","23D","Stealing from Buildi","415","2200  NW BARRY RD","64154","KANSAS CITY","PP0424","NPD","U","1","VIC",,,,"2200 BARRY RD
KANSAS CITY, MO 64154
(39.24641872000046, -94.60633394599967)","N"
"100011356","2010-02-14T00:00:00.000","12:54","2010-02-14T00:00:00.000","12:40",,,"802","13B","Non Agg Assault Dome","113","2500  CAMPBELL ST","64109","KANSAS CITY","PJ2070","CPD","Y","1","VIC","B","F","25","2500 CAMPBELL ST
KANSAS CITY, MO 64109
(39.08126182500047, -94.5735261539997)","N"
"100014433","2010-02-27T00:00:00.000","3:35","2010-02-27T00:00:00.000","1:57",,,"2601","90Z","Misc Violation","415","7800  N HOLLY AV ","64154","KANSAS CITY","PC0431","NPD","U","1","VIC","U","U",,"7800 HOLLY AV
KANSAS CITY, MO 64154
(39.25757160700044, -94.6361588689997)","N"
"100006393","2010-01-26T00:00:00.000","3:55","2010-01-26T00:00:00.000","2:00",,,"802","13B","Non Agg Assault Dome","224","1800  E 48 ST","64130","KANSAS CITY","PJ3874","MPD","Y","1","VIC","W","F","23","1800 48 ST
KANSAS CITY, MO 64130
(39.03933846500047, -94.56357000699967)","N"
"100010680","2010-02-11T00:00:00.000","14:30","2010-02-04T00:00:00.000","0:01","2010-02-11T00:00:00.000","14:00","501","220","Burglary - Residence","231","7800  SUMMIT ST","64114","KANSAS CITY","PJ5749","MPD","U","1","VIC","W","M","23","7800 SUMMIT ST
KANSAS CITY, MO 64114
(38.98700295900045, -94.59891634199965)","N"
"100001044","2010-01-05T00:00:00.000","13:12","2010-01-04T00:00:00.000","23:55","2010-01-05T00:00:00.000","12:30","501","220","Burglary - Residence","323","2500  PROSPECT AV","64128","KANSAS CITY","PJ2100","EPD","U","1","SUS","U","U",,"2500 PROSPECT AV
KANSAS CITY, MO 64128
(39.08058197300045, -94.55234535799968)","N"
"100004047","2010-01-17T00:00:00.000","1:36","2010-01-17T00:00:00.000","1:17",,,"801","13B","Non Aggravated Assau","113","100  E 13 ST","64106","KANSAS CITY","PJ1177","CPD","U","1","SUS","W","M","25","100 13 ST
KANSAS CITY, MO 64106
(39.098579058000496, -94.58204310599967)","N"
"100014338","2010-02-26T00:00:00.000","18:00","2010-02-26T00:00:00.000","17:00","2010-02-26T00:00:00.000","17:10","640","23F","Stealing From Auto","532","1100  E BLUE RIDGE BL","64134","KANSAS CITY","PJ7371","SPD","U","2","VIC","B","F",,"1100 BLUE RIDGE
BL KANSAS CITY, MO 64134
(38.908940489000486, -94.52273772599966)","N"
"100007129","2010-01-28T00:00:00.000","17:58","2010-01-28T00:00:00.000","17:30","2010-01-28T00:00:00.000","18:30","1401","290","Property Damage","231","7900  STATE LINE RD","64113","KANSAS CITY","PJ5841","MPD","U","1","SUS","U","U",,"7900 STATE LINE RD
KANSAS CITY, MO 64113
(39.000223477000475, -94.60784749899966)","N"
"100012572","2010-02-19T00:00:00.000","13:00","2010-02-19T00:00:00.000","13:00",,,"801","13B","Non Aggravated Assau","142","4000  BROOKLYN AV","64130","KANSAS CITY","PJ3262","CPD","N","1","VIC","B","F","20","4000 BROOKLYN AV
KANSAS CITY, MO 64130
(39.05368284800045, -94.55835623699966)","N"
"100015880","2010-03-05T00:00:00.000","0:55","2010-03-05T00:00:00.000","0:55","2010-03-05T00:00:00.000","1:05","801","13B","Non Aggravated Assau","113","100  E 13 ST","64106","KANSAS CITY","PJ1177","CPD","U","1","ARR","W","M","28","100 13 ST
KANSAS CITY, MO 64106
(39.098579058000496, -94.58204310599967)","N"
"100006817","2010-01-27T00:00:00.000","15:48","2010-01-25T00:00:00.000","18:00","2010-01-27T00:00:00.000","14:00","650","23G","Stealing Auto Parts/","322","4000  E TRUMAN RD","64127","KANSAS CITY","PJ1473","EPD","U","1","SUS","U","U",,"4000 TRUMAN RD
KANSAS CITY, MO 64127
(39.09408779600045, -94.53465856999969)","N"
"100008927","2010-02-04T00:00:00.000","12:34","2010-02-03T00:00:00.000","19:00","2010-02-04T00:00:00.000","11:30","1401","290","Property Damage","115","2900  MCGEE TF","64108","KANSAS CITY","PJ2346","CPD","U","1","SUS","U","U",,"2900 MCGEE
TF KANSAS CITY, MO 64108
(39.070901034000485, -94.58181725699967)","N"
"100004386","2010-01-18T00:00:00.000","13:42","2010-01-18T00:00:00.000","13:42",,,"801","13B","Non Aggravated Assau","141","E ARMOUR BL/CHERRY ST","64109","KANSAS CITY","PJ2763","CPD","N","1","VIC","B","F","18","
E ARMOUR BL CHERRY ST KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"100003069","2010-01-13T00:00:00.000","13:51","2010-01-13T00:00:00.000","13:51",,,"1001","250","Forgery","315","5700  INDEPENDENCE AV","64123","KANSAS CITY","PJ0661","EPD","U","1","VIC",,,,"5700 INDEPENDENCE AV
KANSAS CITY, MO 64123
(39.10509806700048, -94.51548890099969)","N"
"100004078","2010-01-17T00:00:00.000","5:50","2010-01-17T00:00:00.000","5:35","2010-01-17T00:00:00.000","5:45","802","13B","Non Agg Assault Dome","535","14500  S US 71 HWY WEST FRONT RD ","64145","KANSAS CITY","PJ7443","SPD","Y","1","SUS","B","M","24","14500 US 71 HWY WEST FRONT RD
KANSAS CITY, MO 64145
(38.8955022990005, -94.59558955399967)","N"
"100001614","2010-01-07T00:00:00.000","15:39","2010-01-07T00:00:00.000","15:39",,,"1849","35A","Possession/Sale/Dist","134","W 45 ST/BELLEVIEW AVE","64111","KANSAS CITY","PJ3517","CPD","U","1","VIC",,,,"45 ST BELLEVIEW AVE
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"100014325","2010-02-26T00:00:00.000","15:34","2010-02-26T00:00:00.000","15:34",,,"840","90Z","Resisting an Officer","141","E 36 ST/KENWOOD AV","64109","KANSAS CITY","PJ2836","CPD","N","1","ARR","B","M","18","36 ST KENWOOD AV
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"100029676","2010-04-24T00:00:00.000","13:00","2010-04-24T00:00:00.000","11:00","2010-04-24T00:00:00.000","12:45","1401","290","Property Damage","134","4500  OAK ST","64111","KANSAS CITY","PJ3651","CPD","U","1","SUS","U","U",,"4500 OAK ST
KANSAS CITY, MO 64111
(39.0449549920005, -94.58214988299966)","N"
"100017656","2010-03-11T00:00:00.000","16:31","2010-03-11T00:00:00.000","14:00",,,"670","23D","Stealing from Buildi","343","4000  HARDESTY AV","64131","KANSAS CITY","PJ3409","EPD","U","1","VIC","B","M","48","4000 HARDESTY AV
KANSAS CITY, MO 64131
(39.05278393000049, -94.52207650599968)","N"
"100003827","2010-01-16T00:00:00.000","3:42","2010-01-16T00:00:00.000","3:42","2010-01-16T00:00:00.000","4:00","2604","90Z","False Information to","142","3900  WAYNE AV","64129","KANSAS CITY","PJ3160","CPD","U","1","VIC",,,,"3900 WAYNE AV
KANSAS CITY, MO 64129
(39.05573373600049, -94.5651978089997)","N"
"100014539","2010-02-27T00:00:00.000","16:17","2010-02-27T00:00:00.000","16:17",,,"3077",,"Attempt Suicide by S","115","2900  MCGEE TF ","64109","KANSAS CITY","PJ2346","CPD","U","1","VIC","W","F","21","2900 MCGEE
TF KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"100009553","2010-02-06T00:00:00.000","22:17","2010-02-06T00:00:00.000","22:17",,,"501","220","Burglary - Residence","332","3400  CLEVELAND AV","64128","KANSAS CITY","PJ2818","EPD","U","1","SUS","B","M",,"3400 CLEVELAND AV
KANSAS CITY, MO 64128
(39.06387232300045, -94.53934646299967)","N"
"100008486","2010-02-02T00:00:00.000","16:24","2010-01-27T00:00:00.000","6:30","2010-01-30T00:00:00.000","19:00","650","23G","Stealing Auto Parts/","221","5700  PASEO","64110","KANSAS CITY","PJ4563","MPD","U","1","VIC","B","F","25","5700 PASEO
KANSAS CITY, MO 64110
(39.023231679000446, -94.56822592099968)","N"
"100003961","2010-01-16T00:00:00.000","16:42","2010-01-16T00:00:00.000","15:00","2010-01-16T00:00:00.000","18:00","501","220","Burglary - Residence","312","400  TULLIS AV","64125","KANSAS CITY","PJ0539","EPD","U","1","VIC","W","M","42","400 TULLIS AV
KANSAS CITY, MO 64125
(39.109303954000495, -94.48777889599967)","N"
"100010476","2010-02-10T00:00:00.000","16:36","2010-02-10T00:00:00.000","16:30",,,"2655","90J","Trespassing","131","1700  W 39 ST","64111","KANSAS CITY","PJ3100","CPD","U","1","VIC",,,,"1700 39 ST
KANSAS CITY, MO 64111
(39.05730832600045, -94.60526951399964)","N"
"100012632","2010-02-19T00:00:00.000","16:45","2010-02-19T00:00:00.000","15:00",,,"640","23F","Stealing From Auto","542","9500  BLUE RIDGE BL","64134","KANSAS CITY","PJ6640","SPD","U","1","VIC","W","F","46","9500 BLUE RIDGE
BL KANSAS CITY, MO 64134
(38.95199181300046, -94.50800580199967)","N"
"100002921","2010-01-12T00:00:00.000","23:52","2010-01-12T00:00:00.000","23:52",,,"302","120","Armed Robbery","242","E 75 ST/BRUCE R WATKINS DR","64132","KANSAS CITY","PJ5548","MPD","U","1","VIC","B","F","45","75 ST BRUCE R WATKINS DR
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)","Y"
"100013669","2010-02-24T00:00:00.000","5:40","2010-02-24T00:00:00.000","5:30",,,"2040","90Z","Violation Full Order","641","5300  N HARDESTY AV","64119","KANSAS CITY","PC0767","SCP","Y","1","VIC","W","M","32","5300 HARDESTY AV
KANSAS CITY, MO 64119
(39.02868233100048, -94.52201618199967)","N"
"100006565","2010-01-26T00:00:00.000","19:40","2010-01-25T00:00:00.000","8:00","2010-01-26T00:00:00.000","8:00","640","23F","Stealing From Auto","224","2000  E 60 TE","64130","KANSAS CITY","PJ4782","MPD","N","1","SUS","U","U",,"2000 60
TE KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"100004550","2010-01-19T00:00:00.000","8:22","2010-01-16T00:00:00.000","11:00","2010-01-16T00:00:00.000","19:00","670","23D","Stealing from Buildi","542","9200  EASTERN AV","64131","KANSAS CITY","PJ6433","SPD","U","1","VIC","B","F","39","9200 EASTERN AV
KANSAS CITY, MO 64131
(38.9574021950005, -94.5030656299997)","N"
"100009224","2010-02-05T00:00:00.000","13:36","2010-02-05T00:00:00.000","13:35",,,"630","23C","Stealing Shoplifting","134","4600  TROOST AV","64110","KANSAS CITY","PJ3708","CPD","U","2","VIC",,,,"4600 TROOST AV
KANSAS CITY, MO 64110
(39.043372563000446, -94.57290552399968)","N"
"100004013","2010-01-16T00:00:00.000","22:30","2010-01-16T00:00:00.000","22:25",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HWY","64136","KANSAS CITY","PJ3601","EPD","U","1","ARR","W","F","52","11600 US 40 HWY
KANSAS CITY, MO 64136
(39.068133273000456, -94.51602867299965)","N"
"100002753","2010-01-12T00:00:00.000","12:17","2009-11-25T00:00:00.000","5:03",,,"301","120","Strong Arm Robbery","331","E 31 ST/PROSPECT AV","64128","KANSAS CITY","PJ2482","EPD","U","3","SUS","B","M",,"31 ST PROSPECT AV
KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)","N"
"100012146","2010-02-17T00:00:00.000","17:36","2010-02-17T00:00:00.000","17:30",,,"401","13A","Aggravated Assault (","233","8000  CAMPBELL ST","64131","KANSAS CITY","PJ5921","MPD","U","2","SUS","B","M","57","8000 CAMPBELL ST
KANSAS CITY, MO 64131
(38.98245183000046, -94.57849356199966)","N"
"100003478","2010-01-14T00:00:00.000","22:16","2010-01-14T00:00:00.000","22:16",,,"401","13A","Aggravated Assault (","324","2400  NORTON AV","64127","KANSAS CITY","PJ2050","EPD","U","5","VIC","B","M","3","2400 NORTON AV
KANSAS CITY, MO 64127
(39.08201274100048, -94.53502573599968)","Y"
"100002638","2010-01-11T00:00:00.000","20:17","2010-01-11T00:00:00.000","18:30","2010-01-11T00:00:00.000","20:15","501","220","Burglary - Residence","545","11300  SPRING VALLEY RD","64134","KANSAS CITY","PJ7026","SPD","U","1","VIC","W","F","68","11300 SPRING VALLEY RD
KANSAS CITY, MO 64134
(38.91806321600046, -94.48823563699966)","N"
"100012783","2010-02-20T00:00:00.000","8:18","2010-02-20T00:00:00.000","8:18",,,"302","120","Armed Robbery","332","3400  PROSPECT AV","64128","KANSAS CITY","PJ2801","EPD","U","1","VIC",,,,"3400 PROSPECT AV
KANSAS CITY, MO 64128
(39.064322399000446, -94.55314601899966)","Y"
"100012681","2010-02-19T00:00:00.000","20:12","2010-02-19T00:00:00.000","14:42","2010-02-19T00:00:00.000","14:54","501","220","Burglary - Residence","211","5500  JACKSON AV","64130","KANSAS CITY","PJ4464","MPD","U","1","SUS","U","U",,"5500 JACKSON AV
KANSAS CITY, MO 64130
(39.02577223700047, -94.53675615899965)","N"
"100015617","2010-03-04T00:00:00.000","4:25","2010-03-04T00:00:00.000","3:00","2010-03-04T00:00:00.000","3:21","831","13C","Intimidation","413","5400  NW WAUKOMIS DR ","64151","KANSAS CITY","PP0712","NPD","U","1","SUS","W","M","20","5400 WAUKOMIS DR
KANSAS CITY, MO 64151
(39.19371859100045, -94.6071549619997)","N"
"100007787","2010-01-31T00:00:00.000","1:30","2010-01-31T00:00:00.000","1:20","2010-01-31T00:00:00.000","1:25","401","13A","Aggravated Assault (","211","5100  WALROND AV","64130","KANSAS CITY","PJ4147","MPD","U","1","SUS","U","U",,"5100 WALROND AV
KANSAS CITY, MO 64130
(39.03342358600048, -94.54780819499967)","Y"
"100015167","2010-03-02T00:00:00.000","11:53","2010-03-02T00:00:00.000","11:28",,,"501","220","Burglary - Residence","334","4400  INDIANA AV","64130","KANSAS CITY","PJ3607","EPD","U","1","SUS","B","M",,"4400 INDIANA AV
KANSAS CITY, MO 64130
(39.04593207300047, -94.54487528699968)","N"
"100016768","2010-03-08T00:00:00.000","12:09","2010-03-06T00:00:00.000","0:41","2010-03-06T00:00:00.000","2:50","670","23D","Stealing from Buildi","111","100  W 10 ST","64105","KANSAS CITY","PJ0950","CPD","U","2","SUS","U","U",,"100 10 ST
KANSAS CITY, MO 64105
(39.10226468200045, -94.58431321599966)","N"
"100016580","2010-03-07T00:00:00.000","17:35","2010-03-07T00:00:00.000","17:35",,,"801","13B","Non Aggravated Assau","632","3600  N CYPRESS DR","64117","KANSAS CITY","PC1355","SCP","U","1","VIC","W","M","24","3600 CYPRESS DR
KANSAS CITY, MO 64117
(39.15970742000047, -94.5278461159997)","N"
"100005324","2010-01-21T00:00:00.000","21:26","2010-01-21T00:00:00.000","21:26",,,"1849","35A","Possession/Sale/Dist","123","E 27 ST/PASEO","64112","KANSAS CITY","PJ2119","CPD","U","1","VIC",,,,"27 ST
PASEO KANSAS CITY, MO 64112
(39.039812967000444, -94.5913966229997)","N"
"100068752","2010-09-06T00:00:00.000","1:16","2010-09-05T00:00:00.000","21:00","2010-09-06T00:00:00.000","1:00","501","220","Burglary - Residence","642","7900  N GARFIELD AV","64155","KANSAS CITY","PC0434","SCP","U","3","VIC","W","M","23","7900 GARFIELD AV
KANSAS CITY, MO 64155
(38.98373093000049, -94.5634219269997)","N"
"100014791","2010-02-28T00:00:00.000","23:29","2010-02-28T00:00:00.000","23:29",,,"840","90Z","Resisting an Officer","221","E 59 ST/PASEO","64130","KANSAS CITY","PJ4647","MPD","U","2","VIC",,,,"59 ST
PASEO KANSAS CITY, MO 64130
(39.01588236400045, -94.4635961999997)","N"
"100092275","2010-11-26T00:00:00.000","22:23","2010-11-26T00:00:00.000","22:23",,,"1546","520","Weapons Law Violatio","115","E 31 ST/GILLHAM RD",,"KANSAS CITY","PJ2451","CPD","U","1","VIC",,,,"31 ST GILLHAM RD
KANSAS CITY, MO 
(39.10295319700049, -94.5830775179997)","Y"
"100007377","2010-01-29T00:00:00.000","18:06","2010-01-29T00:00:00.000","0:30",,,"1401","290","Property Damage","131","800  W 39 TE","64111","KANSAS CITY","PJ3084","CPD","U","1","SUS","W","M",,"800 39
TE KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"100016566","2010-03-07T00:00:00.000","17:04","2010-03-05T00:00:00.000","13:40","2010-03-05T00:00:00.000","14:05","670","23D","Stealing from Buildi","345","4900  PITTMAN RD","64133","KANSAS CITY","PJ4045","EPD","U","2","VIC","W","F","12","4900 PITTMAN RD
KANSAS CITY, MO 64133
(39.03358223300046, -94.46225561399967)","N"
"100006609","2010-01-26T00:00:00.000","23:14","2009-11-01T00:00:00.000","22:00","2010-01-26T00:00:00.000","22:30","831","13C","Intimidation","534","4600  E 113 TE","64137","KANSAS CITY","PJ7102","SPD","U","1","VIC","W","F","31","4600 113
TE KANSAS CITY, MO 64137
(38.929093536000494, -94.54001693299966)","N"
"100012784","2010-02-20T00:00:00.000","8:18","2010-02-20T00:00:00.000","8:18",,,"401","13A","Aggravated Assault (","332","3400  PROSPECT AV","64128","KANSAS CITY","PJ2801","EPD","N","2","VIC","B","M","28","3400 PROSPECT AV
KANSAS CITY, MO 64128
(39.064322399000446, -94.55314601899966)","Y"
"100011119","2010-02-13T00:00:00.000","8:08","2010-02-13T00:00:00.000","2:00","2010-02-13T00:00:00.000","8:05","640","23F","Stealing From Auto","631","2000  NE PARVIN RD","64116","KANSAS CITY","PC1228","SCP","N","1","VIC","W","M","51","2000 PARVIN RD
KANSAS CITY, MO 64116
(39.16851222200046, -94.55670294799967)","N"
"100011547","2010-02-15T00:00:00.000","10:55","2010-02-14T00:00:00.000","21:30","2010-02-15T00:00:00.000","9:00","650","23G","Stealing Auto Parts/","533","11400  SUMMIT ST","64114","KANSAS CITY","PJ7052","SPD","U","1","VIC","W","M","26","11400 SUMMIT ST
KANSAS CITY, MO 64114
(38.92092238100048, -94.60241627199969)","N"
"100005070","2010-01-20T00:00:00.000","21:04","2010-01-19T00:00:00.000","23:00",,,"502","220","Burglary - Non Resid","221","5400  CHARLOTTE ST","64110","KANSAS CITY","PJ4324","MPD","U","1","SUS","U","U",,"5400 CHARLOTTE ST
KANSAS CITY, MO 64110
(39.02899523700046, -94.57697843099965)","N"
"100005643","2010-01-22T00:00:00.000","23:44","2010-01-22T00:00:00.000","23:20","2010-01-22T00:00:00.000","23:25","640","23F","Stealing From Auto","115","2700  CAMPBELL ST",,"KANSAS CITY","PJ2231","CPD","U","2","VIC","W","M",,"2700 CAMPBELL ST
KANSAS CITY, MO 
(39.07774049800048, -94.57368541199969)","N"
