"cn","princ_name","rn","reg_ent_name","phys_loc_desc_txt","near_city_name","loc_cnty_name","loc_zip_txt","lat_dec_coord_num","long_dec_coord_num","deliv_txt","deliv_2_txt","usps_state_cd","zip_plus4_cd","incid_track_num","status_cd","start_dt","rcvd_dt","status_dt","media_name","rcv_wtr_body_txt","source","material_name","amt_num","uom_cd","clas_cd","incident_effect","incident_nature","comments","action","description","inv_num","tnrcc_region_name","coordinates"
"CN602538332","DEAN FOODS COMPANY","RN100543891","GANDYS DAIRIES","FROM UNIVERSITY AVE AT 4TH ST NORTH TO PLANT AT 201 UNIVERSITY AVE LUBBOCK TX","LUBBOCK","LUBBOCK","79415","33.595555","-101.870550","201 UNIVERSITY AVE",,"TX","3426","351255","CLOSED","2021-02-19T00:00:00.000","2021-02-19T00:00:00.000","2021-05-10T00:00:00.000","WASTE","North Fork Double Mountain Fork Brazos River","Dairy production facility","Milk","100","GALLONS","006_OTHER","ENVIRONMENTAL, GENERAL","OTHER",,,,"1707805","REGION 02 - LUBBOCK","POINT (-101.87055 33.595555)"
"CN600276901","BNSF RAILWAY COMPANY","RN104049267","GENERIC INCIDENT ZIP CODE 78217",,"SAN ANTONIO","BEXAR","78217",,,,,,,"351274","CLOSED","2021-02-21T00:00:00.000","2021-02-21T00:00:00.000","2021-02-24T00:00:00.000","WASTE","Upper Salado Creek",,,,,,"ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","The incident will be closed as a relese did not occur.",,"A four railcar freight train derailment occured in a rail yard.  Three of the railcars were storing corn syrup and one was storing urea.  The material had a potential to release; however, there was no release.",,"REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104040498","GENERIC INCIDENT ZIP CODE 76520",,"CAMERON","MILAM","76520",,,,,,,"351348","CLOSED","2021-02-23T00:00:00.000","2021-02-23T00:00:00.000","2021-03-09T00:00:00.000","WASTE",,,,,,,"GENERAL","OTHER","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","Train derailment in Milam County","1705066","REGION 09 - WACO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104046230","GENERIC INCIDENT ZIP CODE 77541",,"FREEPORT","BRAZORIA","77541",,,,,,,"266199","CLOSED","2017-02-06T00:00:00.000","2017-02-06T00:00:00.000","2017-09-11T00:00:00.000","WATER","Gulf of Mexico","Other","UNKNOWN SUBSTANCE","0",,"006_OTHER","ENVIRONMENTAL","OTHER",,"This incident does not fall under the regulatory authority of the TCEQ and has been referred to USCG.","On February 6, 2017, at approximately 1655 hours, Ms. Rhonda Henson, a private citizen, called with an initial notification of a spill.  On February 6, 2017, an unknown material was found along the beach near 2300 block of Bluewater Highway in Surfside Beach, Texas 77541.",,"REGION 12 - HOUSTON",
"CN603028317","CHEVRON MIDCONTINENT LP","RN104056742","GENERIC INCIDENT ZIP CODE 79714",,"ANDREWS","ANDREWS","79714",,,,,,,"352045","CLOSED","2021-03-03T00:00:00.000","2021-03-03T00:00:00.000","2021-03-04T00:00:00.000","WASTE",,"transformer","REFINED OIL","60","GALLONS","005_HAZMIN","ENVIRONMENTAL","INDUSTRIAL","Additional information will be available upon completion of an investigation report.","The incident has been assigned to an environmental investigator.","On March 3, 2021 at 1352 a pole mounted transformer fell over due to soil rot beneath the pole.  60 gallons on non-PCB transformer oil was released at a lease property in Andrews County, GIS Coordinates provided as 32.219248, -102.234050, Mabee Lease No. 04010.  Soil Clean-up is being performed in-house.","1704404","REGION 07 - MIDLAND",
"CN600134456","CIRCLE K STORES INC","RN102821030","CIRCLE K STORE 2704684",,,"TRAVIS","78735",,,"6412 W HIGHWAY 290",,"TX","8503","352008","CLOSED","2021-03-02T00:00:00.000","2021-03-02T00:00:00.000","2021-04-29T00:00:00.000","WASTE",,"fuel carrier/tanker truck","UNLEADED GASOLINE","25","GALLONS","005_HAZMIN","ENVIRONMENTAL, OIL AND GAS","OTHER","This incident does not meet the necessary criteria for conducting an onsite emergency response investigation.",,"Leak of 25 gallons of unleaded gasoline","1710818","REGION 11 - AUSTIN",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104041223","GENERIC INCIDENT ZIP CODE 76645","HILLSBORO","HILLSBORO","HILL","76645",,,,,,,"352343","CLOSED",,"2021-02-24T00:00:00.000","2021-03-30T00:00:00.000","AIR",,,,,,,"GENERAL","OUTDOOR BURNING","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","Outdoor Burning in Hill County.","1707145","REGION 09 - WACO",
"CN602879629","ENERGY TRANSFER COMPANY","RN104046123","GENERIC INCIDENT ZIP CODE 77521",,"BAYTOWN","HARRIS","77521",,,,,,,"352407","CLOSED","2021-01-01T00:00:00.000","2021-01-01T00:00:00.000","2021-09-13T00:00:00.000","WASTE",,"Fixed Site- Inland","Sulfuric acid","300","GALLONS","005_HAZMIN","ENVIRONMENTAL","INDUSTRIAL",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1762345.","On January 1, 2021, at approximately 3:29 pm, Ms. Desiree Crenshaw, with Energy Transfer, called with an initial notification of a spill.  On January 1, 2021, approximately 300 gallons of sulfuric acid was spilled at 8774 FM 1942, Baytown (Harris County), Texas 77521.",,"REGION 12 - HOUSTON",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104046297","GENERIC INCIDENT ZIP CODE 77550",,"GALVESTON","GALVESTON","77550",,,,,,,"352421","CLOSED","2020-05-26T00:00:00.000","2020-05-26T00:00:00.000","2021-03-10T00:00:00.000","WASTE","Gulf of Mexico","Other","OIL","0",,"003_OIL","ENVIRONMENTAL","OTHER",,"This incident does not fall under the regulatory authority of the TCEQ and has been referred to the Galveston County Office of Emergency Management.","On May 26, 2020, at approximately 12:53 pm, Mr. Doug Wright, with Galveston County Sheriff Office, called with an initial notification of an unknown bag.  On May 26, 2020, an unknown bag washed onshore, containing oil at Crystal Beach, HWY 87 and Stingery Rd, turn towards the beach and go east from the beach a mile (29° 17' 00"" N, 094° 20' 39"" W).",,"REGION 12 - HOUSTON",
"CN600745392","EL PASO WATER UTILITIES PUBLIC SERVICE BOARD","RN103870341","EL PASO WATER UTILITIES NORTHWEST WWTP",,"EL PASO","EL PASO","79922","31.794720","-106.521764","701 EXECUTIVE CENTER BLVD",,"TX","1604","352520","CLOSED","2021-03-03T00:00:00.000","2021-03-04T00:00:00.000","2021-03-23T00:00:00.000","WATER",,"Wastewater Collection System","Wastewater discharge, municipal","50","GALLONS","006_OTHER","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This incident has been assigned and will be further investigated by an Environmental Investigator.","On March 4, 2021, an emergency response was received by the TCEQ El Paso Region Office for an unauthorized discharge of 50 gallons of raw sewage which occurred within Zip Code 79932.","1706546","REGION 06 - EL PASO","POINT (-106.521764 31.79472)"
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104033816","GENERIC INCIDENT ZIP CODE 75226",,"DALLAS","DALLAS","75226",,,,,,,"236491","CLOSED","2016-05-07T00:00:00.000","2016-05-09T00:00:00.000","2016-06-28T00:00:00.000","WASTE",,"Vehicle","Diesel fuel","0",,"003_OIL","ENVIRONMENTAL","MUNICIPAL NON-INDUSTRIAL",,"Amey-Weber responded to the incident and contracted Protect Environmental to conduct the cleanup. Protect applied clay absorbents to the released material and broom scrubbed the impacted area. A Final Report was received on June 21, 2016. It appears no further action is warranted at this time.","On May 7, 2016 a vehicle accident resulted in the release of an unknown amount of diesel fuel. Impact is land.",,"REGION 04 - DFW METROPLEX",
"CN600131098","UNION PACIFIC RAILROAD COMPANY","RN102763372","UNION PACIFIC - ENGLEWOOD YARD","BOUNDED ON THE N. BY LIBERTY RD., ON THE S. BY WALLISVILLE, ON THE W. BY LOCKWOOD.","HOUSTON","HARRIS","77020","29.787500","-95.309440","5800 WALLISVILLE RD",,"TX","2914","352678","CLOSED","2020-09-03T00:00:00.000","2020-09-03T00:00:00.000","2021-03-15T00:00:00.000","WASTE",,,,,,,"ENVIRONMENTAL","OTHER",,"Based on the review of the submitted documentation, it appears that the facility did not exceed the reportable quantity of any material released. No further action by TCEQ is required at this time.","On September 3, 2020, at approximately 9:06 pm, Mr. Nate Westerfield, with Union Pacific Railroad, called with an initial notification of a spill.  On September 3, 2020, approximately 20 gallons of diesel fuel was spilled at 6400 Wallisville Rd., Houston (Harris County), Texas 77028.",,"REGION 12 - HOUSTON","POINT (-95.30944 29.7875)"
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104041694","GENERIC INCIDENT ZIP CODE 76712",,"WOODWAY","MCLENNAN","76712",,,,,,,"352683","CLOSED",,"2021-03-12T00:00:00.000","2021-03-17T00:00:00.000","WASTE",,,,,,,"ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","Coffee Creamer Spill in Waco/Woodway, Texas.","1705927","REGION 09 - WACO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104054150","GENERIC INCIDENT ZIP CODE 79057",,"MCLEAN","GRAY","79057",,,,,,,"352774","CLOSED",,"2021-03-16T00:00:00.000","2021-09-14T00:00:00.000","WASTE",,"Diesel","DIESEL OIL #2/GUAR GUM","15","GALLONS","003_OIL","ENVIRONMENTAL","INDUSTRIAL","This spill was below the reportable quantity and was cleaned up by the local fire department.","Local fire department was dispatched to respond to the cleanup.","A vehicle accident on march 16, 2021 caused a spill of approximately 15 gallons of diesel on 1-40 Westbound at mile marker 138, McLean, Texas, 79057.",,"REGION 01 - AMARILLO",
"CN605104082","SOUTHWIRE COMPANY LLC","RN105726418","SOUTHWIRE EL PASO OPERATIONS",,,"EL PASO","79912",,,"7811 HOOVER AVE",,"TX","8801","352827","CLOSED","2021-03-09T00:00:00.000","2021-03-09T00:00:00.000","2021-03-30T00:00:00.000","WASTE",,"Stormwater Drain","Water (H2O)","1000","GALLONS","006_OTHER","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This incident has been assigned and will be further investigated by an Environmental Investigator.","On March 9, 2021, an emergency response was received by the TCEQ El Paso Region Office for a spill of 1,000 gallons of processed wastewater which occurred within Zip Code 79912.","1705173","REGION 06 - EL PASO",
"CN600132484","CHEVRON USA INC","RN104057450","GENERIC INCIDENT ZIP CODE 79855",,"VAN HORN","CULBERSON","79855",,,,,,,"352874","CLOSED","2021-03-15T00:00:00.000","2021-03-15T00:00:00.000","2021-03-18T00:00:00.000","WASTE",,"Portable Fuel Tank","GASOLINE, AUTOMOTIVE OR AVIATION","166","GALLONS","003_OIL","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This incident has been assigned and will be further investigated by an Environmental Investigator.","On March 15, 2021, an emergency response was received by the TCEQ El Paso Region Office for a spill of 166 gallons of gasoline which occurred within Zip Code 79855.","1706172","REGION 06 - EL PASO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104046149","GENERIC INCIDENT ZIP CODE 77530",,"CHANNELVIEW","HARRIS","77530",,,,,,,"353130","CLOSED","2020-12-17T00:00:00.000","2020-12-17T00:00:00.000","2021-03-23T00:00:00.000","WASTE",,"Highway Vehicle","ANTIFREEZE","0",,"006_OTHER","ENVIRONMENTAL","OTHER",,"Based on the review of the submitted documentation, it appears that the facility did not exceed the reportable quantity of any material released. No further action by TCEQ is required at this time.","On December 17, 2020, at approximately1:06 PM, Mr. Cole Bishop, with Hazmat International, called with an initial notification of a spill.  On December 17, 2020, an unknown amount of antifreeze was spilled at IH-10 Westbound at Cedar Lane, Channelview (Harris County), Texas 77530.",,"REGION 12 - HOUSTON",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104057096","GENERIC INCIDENT ZIP CODE 79770",,"ORLA","REEVES","79770",,,,,,,"353377","CLOSED","2021-03-17T00:00:00.000","2021-03-19T00:00:00.000","2021-04-30T00:00:00.000","WASTE","N/A","Truck Fuel Tank","Diesel fuel","25","GALLONS","005_HAZMIN","ENVIRONMENTAL","INDUSTRIAL","MORE INFORMATION WILL BE AVAILABLE UPON APPROVAL OF THE INVESTIGATION REPORT.","THIS INCIDENT HAS BEEN ASSIGNED AND WILL BE FURTHER INVESTIGATED BY AN ENVIRONMENTAL INVESTIGATOR.","A truck fuel tank had a rupture.","1711011","REGION 07 - MIDLAND",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104052667","GENERIC INCIDENT ZIP CODE 78741",,"AUSTIN","TRAVIS","78741",,,,,,,"353491","CLOSED","2021-02-18T00:00:00.000","2021-02-18T00:00:00.000","2022-02-08T00:00:00.000","WASTE",,"emergency generator","DIESEL/GASOLINE/WATER MIXTURE","4000","GALLONS","005_HAZMIN","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.",,"Equipment malfunction for an emergency generator on Montopolis Drive resulting in the spill of approximately 4,000 gallons of diesel.",,"REGION 11 - AUSTIN",
"CN600127856","WASTE MANAGEMENT OF TEXAS INC","RN104042809","GENERIC INCIDENT ZIP CODE 77023",,"HOUSTON","HARRIS","77023",,,,,,,"353572","CLOSED","2020-11-05T00:00:00.000","2020-11-05T00:00:00.000","2022-02-24T00:00:00.000","WASTE",,"Highway Vehicle","Diesel fuel","60","GALLONS","003_OIL","ENVIRONMENTAL","OTHER",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1795874.","On November 5, 2020, at approximately 2:24 pm, Ms. Heather Leharmann, with Waste Management, called with an initial notification of a spill.  On November 5, 2020, approximately 60 gallons of diesel was spilled at 610 Redwood Street, Houston (Harris County), Texas 77023.",,"REGION 12 - HOUSTON",
"CN605901438","LR ELLEDGE TRUCKING INC","RN104044524","GENERIC INCIDENT ZIP CODE 77328",,"CLEVELAND","LIBERTY","77328",,,,,,,"353807","CLOSED","2020-11-30T00:00:00.000","2020-11-30T00:00:00.000","2021-07-07T00:00:00.000","WASTE",,"Highway Vehicle","Other","50","GALLONS","003_OIL","ENVIRONMENTAL","OTHER",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1736360.","On November 30, 2020, at approximately 6:15 pm, Mr. Shane Padgett, with Hazmat International, called with an initial notification of a spill. On November 30, 2020, approxcimately 50 gallons of diesel and motor oil mix was spilled near 30.277307, -95.133520, Cleveland (Liberty County), Texas 77328.","1736360","REGION 12 - HOUSTON",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104057039","GENERIC INCIDENT ZIP CODE 79763",,"ODESSA","ECTOR","79763",,,,,,,"270003","CLOSED","2017-10-06T00:00:00.000","2017-10-06T00:00:00.000","2017-11-06T00:00:00.000","WASTE",,"Tank","Diesel fuel","100","GALLONS","002_OIL","ENVIRONMENTAL","OTHER",,"TALON LPE WAS CONTRACTED TO CLEAN CONTAMINATED SOIL","A WTG TANK WAS OVERFILLED ON TESCO PROPERTY, APPROXIMATELY 100 GALLONS OF DIESEL","1446664","REGION 07 - MIDLAND",
"CN600123939","EXXON MOBIL CORPORATION","RN102574803","EXXONMOBIL CHEMICAL BAYTOWN CHEMICAL PLANT",,"BAYTOWN","HARRIS","77520","29.745277","-95.018055","5000 BAYWAY DR",,"TX","2123","353927","CLOSED","2021-03-10T00:00:00.000","2021-03-10T00:00:00.000","2021-04-07T00:00:00.000","AIR",,"Fixed Site- Inland","Benzene","103","POUNDS","006_OTHER","ENVIRONMENTAL","INDUSTRIAL",,"The Emergency Response oversight has been completed. The incident information has been referred to the Air Section for further review.","On March 10, 2021, at approxiamtely 3:46 pm, Mr. Eric Chen, ExxonMobil Corporation, called with an initial notification of an air release.  On March 10, 2021, approximately 103 pounds of benzene was released at 5000 Bayway Dr, Baytown (Harris County), Texas 77520.",,"REGION 12 - HOUSTON","POINT (-95.018055 29.745277)"
"CN602495640","K-SOLV LP","RN100616721","K SOLV",,"CHANNELVIEW","HARRIS","77530","29.843260","-95.440070","1015 LAKESIDE DR",,"TX","4647","354053","CLOSED","2021-04-07T00:00:00.000","2021-04-07T00:00:00.000","2021-06-02T00:00:00.000","WASTE",,"Fixed Site- Inland","Other","20000","GALLONS","004_HAZMAJ","ENVIRONMENTAL","INDUSTRIAL",,"The Houston Region has completed the emergency response oversight. For further information, refer to investigation number 1724884.","On April 7, 2021, at approximately 9:00 pm, Ms. Colette Hollis, with OMI, called with an initial notification of a fire.  On April 7, 2021, a fire occurred at 1015 Lakeside Dr., Channelview (Harris County), Texas 77530.",,"REGION 12 - HOUSTON","POINT (-95.44007 29.84326)"
"CN600131171","TOKAI CARBON CB LTD","RN100222413","BORGER CARBON BLACK PLANT","Highway 136 & FM 1559, Borger, TX","BORGER","HUTCHINSON","79007","35.663890","-101.436110","9455 FM 1559",,"TX",,"354357","CLOSED","2021-04-15T00:00:00.000","2021-04-15T00:00:00.000","2021-06-03T00:00:00.000","WASTE",,"oil","OIL","499","GALLONS","003_OIL","ENVIRONMENTAL","INDUSTRIAL",,"An extension reqest was conducted on May 20, 2021 to extend the clean up to October 15, 2021.","On April 15, 2021, a spill of 499 gallons of oil was spilled at Tokai Carbon in Borger. The spill was due to a tank leak.","1723039","REGION 01 - AMARILLO","POINT (-101.43611 35.66389)"
