"application_id","applicant_name","region","grant_amount","project_title_long","grant_summary","city","geo"
"77748355","Harbor Playhouse","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Corpus Christi","POINT (-97.404131 27.796416)"
"77747998","Line Upon Line Percussion","Hill Country","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"10090487","Young Audiences of Houston","Gulf Coast","900","Performance Support","Artistic fee subsidy for Brave Little Company to lead arts education classes at Field Elementary School in Houston, March 15-May 30, 2021.","Houston","POINT (-95.369506 29.760803)"
"48353","Tapestry Dance Company","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"48829","Down South Word Of Mouth","Hill Country","3000","Arts Respond Public Safety & Criminal Justice","To support virtual weekly writing and storytelling workshops at correctional facilities in Travis and Tarrant counties.","Kyle","POINT (-97.874273 29.987408)"
"10090775","Lubbock Arts Alliance","Panhandle Plains","506","Performance Support","Artistic fee subsidy for MCP Shows/Margaret Clauder to perform at Lubbock Memorial Civic Center in Lubbock , 7/24/2021 - 7/24/2021","Lubbock","POINT (-101.855113 33.583578)"
"48906","Shakespeare Festival of Dallas","Prairies & Lakes","5000","Arts Respond Economic Development","To support socially distanced Shakespeare performances at the Samuell-Grand Park in southeast Dallas.","Dallas","POINT (-96.796215 32.777977)"
"10090590","Claire Druffner","Prairies & Lakes","5000","Commission Initiative -Young Masters","Support for the costs of advanced arts training and other expenses for this Texas Young Master (year two of two).","Dallas","POINT (-96.796215 32.777977)"
"77748103","Teatro De Artes De Juan Seguin","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Seguin","POINT (-97.968526 29.580782)"
"77748053","Panoramic Voices (formerly Texas Choral Consort)","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"48741","Young Audiences of Northeast Texas","Piney Woods","5000","Arts Respond Education","To support dance instruction residencies at Title I middle and high schools in Tyler and Winona Independent School Districts.","Tyler","POINT (-95.300644 32.350763)"
"77748504","Adler & Hearne","Piney Woods","5000","Commission Initiative - Summer Tour","Support for this Texas Touring Roster artist to give a rural tour with at least one performance in Panola County and five more in Jasper, Marion, Panola, Sabine, San Augustine, and/or Shelby counties by August 31, 2021.","Winnsboro","POINT (-81.084114 34.373043)"
"48745","Open Dance Project","Gulf Coast","7500","Arts Respond Education","To support dance theater workshops for K-12th grade students in Houston area schools.","Houston","POINT (-95.369506 29.760803)"
"48358","Tejas Storytelling Association","Prairies & Lakes","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Denton","POINT (-97.13245 33.215533)"
"10089310","Brazos Valley Worldfest","Gulf Coast","1000","Performance Support","Artistic fee subsidy for Elizabeth Kahura to perform in Bryan, October 19-24, 2020.","College Station","POINT (-96.32585 30.622373)"
"77748187","Amon Carter Museum","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Fort Worth","POINT (-97.340038 32.739977)"
"48949","Flamenco Fever","Prairies & Lakes","3000","Arts Respond Economic Development","To support the Paella y Pasion Festival, a flamenco performance festival to kick off the Oak Cliff Flamenco Festival in Dallas.","Dallas","POINT (-96.796215 32.777977)"
"48076","Blue Lapis Light","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"48149","DiverseWorks","Gulf Coast","11500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"10090878","MCL Grand/City of Lewisville","Prairies & Lakes","1250","Performance Support","Artistic fee subsidy for Terri Hendrix W/Lloyd Maines to perform at MCL Grand in Lewisville, 8/7/2021 - 8/8/2021","Lewisville","POINT (-96.994166 33.046344)"
"10089281","Austin Theatre Alliance","Hill Country","1875","Performance Support","Artistic fee subsidy for Bruce Robison to perform in Austin on December 12, 2020.","Austin","POINT (-97.746598 30.264979)"
"77748354","Gulf Coast: A Journal of Literature and Fine Art","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"48344","Southeast Texas Arts Council","Gulf Coast","4500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Beaumont","POINT (-94.102012 30.08617)"
"48250","Line Upon Line Percussion","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"48435","Ballet Lubbock","Panhandle Plains","200000","Cultural District Project","To support the production of The Nutcracker that will be presented in Lubbock's new Buddy Holly Hall of Performing Arts and Sciences.","Lubbock","POINT (-101.855113 33.583578)"
"77748457","Positive Project","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"48658","Mount Vernon Music Association","Prairies & Lakes","2000","Arts Respond Education","To support educational music performances for K-12th grade students in rural northeast Texas.","Mount Vernon","POINT (-88.904734 38.317612)"
"48925","Texas Photographic Society","Gulf Coast","3000","Arts Respond Natural Resources & Agriculture","To support At Night, a 50-image juried exhibition about the night sky, including a symposium weekend and free photography workshops for high school students in West Texas.","Houston","POINT (-95.369506 29.760803)"
"48320","Rothko Chapel","Gulf Coast","14500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"48034","Arts Council Northeast (dba)","Prairies & Lakes","3500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Bedford","POINT (-86.488781 38.861023)"
"48290","Nasher Sculpture Center","Prairies & Lakes","12500","Arts Create - Major 4","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"48548","Big Thought","Prairies & Lakes","3000","Arts Respond Public Safety & Criminal Justice","To support Creative Solutions, an arts-as-workforce intervention program for youth on probation in partnership with the Dallas County Juvenile Department.","Dallas","POINT (-96.796215 32.777977)"
"48867","Kitchen Dog Theater","Prairies & Lakes","3500","Arts Respond Education","To support playwriting workshops and master classes for high school students in the Dallas metropolitan area.","Dallas","POINT (-96.796215 32.777977)"
"48090","Center for Women & Their Work","Hill Country","10500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"48397","Van Cliburn Foundation","Prairies & Lakes","14500","Arts Create - Major 3","To advance the creative economy of Texas by investing in the operations of this arts organization.","Fort Worth","POINT (-97.340038 32.739977)"
"77748369","Houston Boychoir","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"10089248","City of Pflugerville/Community Library","Hill Country","250","Performance Support","Artistic fee subsidy for Carolina Storyteller to perform in Pflugerville, October 29-31, 2020.","Pflugerville","POINT (-97.620959 30.439923)"
"48014","Amarillo Museum of Art","Panhandle Plains","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Amarillo","POINT (-101.832013 35.207009)"
"10090828","City of Stephenville/Public Library","Prairies & Lakes","250","Performance Support","Artistic fee subsidy for Elizabeth Kahura to perform at Stephenville Public Library in Stephenville, 7/22/2021 - 7/22/2021","Stephenville","POINT (-98.202145 32.220657)"
"48628","Indigenous Cultures Institute","Hill Country","5000","Arts Respond Economic Development","To support the first-ever virtual Powwow, an artisans' market with performances, learning opportunities, and cultural exchange.","San Marcos","POINT (-97.939985 29.882083)"
"77748165","Zachary Scott Theatre Center","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"48308","Plano Symphony Orchestra","Prairies & Lakes","13500","Arts Create - Major 3","To advance the creative economy of Texas by investing in the operations of this arts organization.","Plano","POINT (-96.697586 33.019695)"
"48070","Bay Area Houston Ballet & Theatre","Gulf Coast","4500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"48725","Verdigris Ensemble","Prairies & Lakes","4500","Arts Respond Education","To support a series of performances and private music lessons for 6th-8th grade students in Dallas.","Dallas","POINT (-96.796215 32.777977)"
"10090890","Arts Council of Wichita Falls/Kemp Center","Panhandle Plains","1350","Performance Support","Artistic fee subsidy for American Dreamer to perform at The Forum in Wichita Falls, 7/29/2021 - 7/30/2021","Wichita Falls","POINT (-98.500854 33.90976)"
