"license_type","license_number","business_county","business_name","business_address_line1","business_address_line2","business_city_state_zip","business_telephone","license_expiration_date_mmddccyy","owner_name","mailing_address_line1","mailing_address_line2","mailing_address_city_state_zip","mailing_address_county_code","mailing_address_county","mailing_address_zip","owner_telephone","license_subtype","continuing_education_flag"
"Barber Shop","231240","FORT BEND","TNT FAMILY BARBERSHOP","3762 CARTWRIGHT RD",,"MISSOURI CITY TX 77459","2813840327","03/29/2024","TNT FAMILY BARBERSHOP","3762 CARTWRIGHT RD",,"MISSOURI CITY TX 77459-2431","157","FORT BEND","77459",,"BS","N"
"Barber Shop","230009","DALLAS","SENSEI'S BARBER SHOP","8020 S POLK ST",,"DALLAS TX 75232-4712","4697355091","08/21/2022","SENSEI'S BARBER SHOP","8020 S POLK ST",,"DALLAS TX 75232-4712","113","DALLAS","75232",,"BS","N"
"Barber Shop","227420","TARRANT","COIN BARBER SHOP","1099 SCHOOL HOUSE RD # C",,"HASLET TX 76052","8175815949","03/13/2021","COIN BARBER SHOP","1099 SCHOOLHOUSE RD STE C",,"HASLET TX 76052-3710","439","TARRANT","76052",,"BS","N"
"Barber Shop","12757","TARRANT","HOHRINE'S CLIPPER CUTS","2227 HALTOM RD STE E",,"HALTOM CITY TX 76117","8177979792","12/01/2023","HOHRINE'S CLIPPER CUTS","2227 HALTOM RD STE E",,"HALTOM CITY TX 76117-5037","439","TARRANT","76117",,"BS","N"
"Barber Shop","229925","HARRIS","BARBER CRAFT","7334 ANTIONE DR",,"HOUSTON TX 77088","8324556283","07/20/2022","BARBER CRAFT","14515 MYERS DR",,"HOUSTON TX 77090-7125","201","HARRIS","77088",,"BS","N"
"Barber Shop","227916","TARRANT","MAGAZINE COVER CUTZ BARBER LOUNGE","4303 S BOWEN RD STE 119",,"ARLINGTON TX 76016-7961","8177440189","12/18/2023","MAGAZINE COVER CUTZ BARBER LOUNGE","7125 HIGHTOWER ST",,"FORT WORTH TX 76112-5709","439","TARRANT","76016",,"BS","N"
"Barber Shop","10146","FORT BEND","HEADSTART BARBER SHOP","2339 SOUTH MAIN STREET",,"STAFFORD TX 77477","2812612521","08/01/2022","HEADSTART BARBER SHOP","1910 DARBY LN",,"FRESNO TX 77545-9235","157","FORT BEND","77477",,"BS","N"
"Barber Shop","225240","MONTGOMERY","OAKWOOD BARBER SHOP","25802 INTERSTATE 45","SUITE B","SPRING TX 77386","7134125651","06/19/2023","OAKWOOD BARBER SHOP","29526 TALIESIN CT",,"SPRING TX 77386-4321","339","MONTGOMERY","77386",,"BS","N"
"Barber Shop","228764","WICHITA","SUPERCUTS 8269","3909 KEMP BLVD",,"WICHITA FALLS TX 76308-2118","9406928851","05/19/2023","SUPERCUTS 8269","442 OAK ST",,"GRAHAM TX 76450-2522","485","YOUNG","76308",,"BS","N"
"Barber Shop","230988","HARRIS","JADIEL BARBER SHOP","10324 PALESTINE ST",,"JACINTO CITY TX 77029","8323523377","11/08/2023","JADIEL BARBER SHOP","10324 PALESTINE ST",,"JACINTO CITY TX 77029-2547","201","HARRIS","77029",,"BS","N"
"Barber Shop","230962","CAMERON","G'S BARBER STUDIO","2390 CENTRAL BLVD SUITE Y",,"BROWNSVILLE TX 78520","9564434395","10/27/2023","G'S BARBER STUDIO","2572 EL ARBOL",,"BROWNSVILLE TX 78520-7873","61","CAMERON","78520",,"BS","N"
"Barber Shop","231117","BEXAR","EL PRIMO BARBER SHOP","1419 COMERCIAL AVE SUITE 20",,"SAN ANTONIO TX 78221","2104218812","01/24/2024","EL PRIMO BARBER SHOP","412 BURCHAM AVE",,"SAN ANTONIO TX 78221-1121","29","BEXAR","78221",,"BS","N"
"Barber Shop","228372","COLLIN","ROYAL CUT, LLC","3013 W SPRING CREEK PARKWAY",,"PLANO TX 75023","9722145646","07/26/2022","ROYAL CUT, LLC","STE 400","3013 W SPRING CREEK PKWY","PLANO TX 75023-3954","85","COLLIN","75023",,"BS","N"
"Barber Shop","1219","BEXAR","A BANDA BARBER SHOP","904 W LAUREL",,"SAN ANTONIO TX 78201","2103934721","09/09/2022","A BANDA BARBER SHOP","246 CARMEN PL",,"SAN ANTONIO TX 78207-7329","29","BEXAR","78201",,"BS","N"
"Barber Shop","229496","BELL","THE SALONS OF ELM SQUARE","501 W ELMS RD SUITE 3",,"KILLEEN TX 76542","2542912503","01/27/2024","THE SALONS OF ELM SQUARE","9591 E TRIMMIER RD",,"KILLEEN TX 76542-5821","27","BELL","76542",,"BS","N"
"Barber Shop","223709","TARRANT","MCCALL'S BARBER SHOP","2220 S BOWEN RD STE A",,"ARLINGTON TX 76013","8173034912","06/01/2022","MCCALL'S BARBER SHOP","2220 S BOWEN RD STE A",,"ARLINGTON TX 76013-5958","439","TARRANT","76013",,"BS","N"
"Barber Shop","230898","DALLAS","MAXI'S HAIR SALON","3730 E HIGHWAY 80 SUITE B",,"MESQUITE TX 75149","2148155976","09/27/2023","MAXI'S HAIR SALON","1807 HIGHLAND ST",,"MESQUITE TX 75149-1536","113","DALLAS","75149",,"BS","N"
"Barber Shop","230771","ELLIS","MIDLOTHIAN BLADE & BARBER","1000 EAST MAIN STREET","SUITE 105","MIDLOTHIAN TX 76065","6822347797","07/27/2023","MIDLOTHIAN BLADE & BARBER","2217 MANOR ST",,"GRAND PRAIRIE TX 75050-6150","139","DALLAS","76065",,"BS","N"
"Barber Shop","9473","HARRIS","HENRY'S BARBER SHOP","1415 A RICHMOND AVE",,"HOUSTON TX 77006","7135200506","02/01/2024","HENRY'S BARBER SHOP","1415A RICHMOND AVE",,"HOUSTON TX 77006-5308","201","HARRIS","77006",,"BS","N"
"Barber Shop","2824","DALLAS","SHANE'S BARBER SHOP","9330 LBJ FRWY STE 160",,"DALLAS TX 75243","2146909330","03/01/2024","SHANE'S BARBER SHOP","9330 LBJ FWY STE 160",,"DALLAS TX 75243-4361","113","DALLAS","75243",,"BS","N"
"Barber Shop","6202","BRAZORIA","TOGETHER BROTHER'S BARBER SHOP","407 N ERSKINE ST",,"ANGLETON TX 77515","9793190546","12/18/2022","TOGETHER BROTHER'S BARBER SHOP","301 CANNAN DR APT 211",,"ANGLETON TX 77515-3131","39","BRAZORIA","77515",,"BS","N"
"Barber Shop","229137","FORT BEND","SALON LOFTS","23541 WESTHEIMER PKWAY STE 202",,"KATY TX 77494","6142273195","07/22/2023","SALON LOFTS","226 N 5TH ST STE 530",,"COLUMBUS OH 43215-2995","157","OUT OF STATE","77494",,"BS","N"
"Barber Shop","227962","HIDALGO","ROYAL BARBERSHOP","7408 SOUTH CAGE PHARR TX",,"PHARR TX 78577","9566278530","04/07/2023","ROYAL BARBERSHOP","6008 S BLANCA LN",,"PHARR TX 78577-8867","215","HIDALGO","78577",,"BS","N"
"Barber Shop","224570","TRAVIS","RAEANN'S","75OO HWY 71 W SUITE 103",,"AUSTIN TX 78735","5122881886","06/24/2023","RAEANN'S","7500 W HIGHWAY 71 STE 103",,"AUSTIN TX 78735-8242","453","TRAVIS","78735",,"BS","N"
"Barber Shop","221995","EL PASO","MANE STREET BARBER SHOP AND SALON","719 S MAIN",,"EL PASO TX 79821","9152560773","01/03/2024","MANE STREET BARBER SHOP AND SALON","5826 RIDGE DR",,"SANTA TERESA NM 88008-9528","141","OUT OF STATE","79821",,"BS","N"
"Barber Shop","220545","CHEROKEE","MAYDELLE BARBER SHOP","HIGHWAY 84",,"MAYDELLE TX 75772","9035709116","11/09/2022","MAYDELLE BARBER SHOP","152 COUNTY ROAD 2131",,"RUSK TX 75785-4335","73","CHEROKEE","75772",,"BS","N"
"Barber Shop","227349","LUBBOCK","REGIMEN","5217 82ND STREET SUITE 116",,"LUBBOCK TX 79424-2800","8065447389","02/03/2021","REGIMEN","5217 82ND ST UNIT 116",,"LUBBOCK TX 79424-2800","303","LUBBOCK","79424",,"BS","N"
"Barber Shop","228908","TARRANT","DUCLOS BARBER'S SALON","5040 N TARRANT PKWY #104",,"FORT WORTH TX 76244","8176300143","04/11/2023","DUCLOS BARBER'S SALON","2064 LUXE DR APT 2327",,"FORT WORTH TX 76177-3062","439","TARRANT","76244",,"BS","N"
"Barber Shop","230926","HARRIS","MATEO'S BARBER SHOP","2220 PARKER RD STE C",,"HOUSTON TX 77093-5257","3467774062","10/08/2023","MATEO'S BARBER SHOP","2220 PARKER RD STE C",,"HOUSTON TX 77093-5257","201","HARRIS","77093",,"BS","N"
"Barber Shop","229348","BEXAR","SALON & SPA SUITES","742 NW LOOP 410 STE 113",,"SAN ANTONIO TX 78216","2103937020","11/07/2021","SALON & SPA SUITES","742 NW LOOP 410 STE 113",,"SAN ANTONIO TX 78216-5615","29","BEXAR","78216",,"BS","N"
"Barber Shop","201817","JEFFERSON","HAIR UNLIMITED STYLE SHOP","3055 NORTH ST",,"BEAUMONT TX 77703","4098394777","03/16/2021","HAIR UNLIMITED STYLE SHOP","3055 NORTH ST",,"BEAUMONT TX 77702-1417","245","JEFFERSON","77703",,"BS","N"
"Barber Shop","7144","DALLAM","THE WOLF DEN","315 E 7TH ST",,"DALHART TX 79022","8062496241","01/30/2022","THE WOLF DEN","719 DODSON ST",,"DALHART TX 79022-2311","111","DALLAM","79022",,"BS","N"
"Barber Shop","4663","BRAZOS","CITY BARBER SHOP","107 S MAIN ST",,"BRYAN TX 77803","9798222815","08/01/2022","CITY BARBER SHOP","107 S MAIN ST",,"BRYAN TX 77803-3243","41","BRAZOS","77803","9798222815","BS","N"
"Barber Shop","230863","BEXAR","BRICK HOUSE BARBERSHOP","11880 US HWY 90 STE 105",,"SAN ANTONIO TX 78252","2106166540","09/07/2023","BRICK HOUSE BARBERSHOP","314 PRIVATE ROAD 3702",,"SAN ANTONIO TX 78253-6610","29","BEXAR","78252",,"BS","N"
"Barber Shop","220079","LUBBOCK","DAVIDSON TAYLOR SALON & SPA","8201 QUAKER AVE STE 152",,"LUBBOCK TX 79424","8067922887","03/31/2024","DAVIDSON TAYLOR SALON & SPA","8201 QUAKER AVE UNIT 152",,"LUBBOCK TX 79424-4298","303","LUBBOCK","79424",,"BS","N"
"Barber Shop","226012","DALLAS","THA SPOT BARBER SHOP","4907 S LANCASTER RD",,"DALLAS TX 75216-7401","2144495628","01/30/2021","THA SPOT BARBER SHOP","7812 KIRKLAND CT",,"DALLAS TX 75237-3619","113","DALLAS","75216",,"BS","N"
"Barber Shop","222043","DALLAS","CG'S CUTZ/STYLEZ BARBER&BEAUTY SALON","2015 N MASTERS DR SUITE 219",,"DALLAS TX 75217","2145452433","06/17/2022","CG'S CUTZ/STYLEZ BARBER&BEAUTY SALON","2015 N MASTERS DR STE 219",,"DALLAS TX 75217-3186","113","DALLAS","75217",,"BS","N"
"Barber Shop","220948","TARRANT","LEE'S BARBER SHOP","3568 WEST SEMINARY DRIVE",,"FORT WORTH TX 76133","8179237782","04/30/2021","LEE'S BARBER SHOP","3568 W SEMINARY DR",,"FORT WORTH TX 76133-1076","439","TARRANT","76133",,"BS","N"
"Barber Shop","225476","FORT BEND","SIMON'S BARBERSHOP","301 SOUTH 9TH ST. SUITE #114",,"RICHMOND TX 77469","2819955831","11/05/2023","SIMON'S BARBERSHOP","301 S 9TH ST STE 114",,"RICHMOND TX 77469-3448","157","FORT BEND","77469",,"BS","N"
"Barber Shop","225602","TARRANT","LIL FREEMAN BARBER SHOP","1923 AMANDA AVE",,"FORT WORTH TX 76105-2826","8179157673","02/28/2024","LIL FREEMAN BARBER SHOP","3763 ASHLEY CT",,"FORT WORTH TX 76123-1301","439","TARRANT","76105",,"BS","N"
"Barber Shop","230736","TARRANT","BROTHERS BARBER SHOP","6617 MCCART AVE",,"FORT WORTH TX 76133","8174846804","07/12/2023","BROTHERS BARBER SHOP","2429 FOREST CREEK DR",,"FORT WORTH TX 76123-2111","439","TARRANT","76133",,"BS","N"
"Barber Shop","230655","WEBB","LIBERTAD CLASSIC BARBERSHOP","201 W DEL MAR","SUITE 10","LAREDO TX 78041","9568984447","06/14/2023","LIBERTAD CLASSIC BARBERSHOP","3003 SANDERS AVE",,"LAREDO TX 78040-2143","479","WEBB","78041",,"BS","N"
"Barber Shop","228257","BEXAR","LERMA BARBERSHOP","2201 VANCE JACKSON RD",,"SAN ANTONIO TX 78213-3936","2104547642","05/25/2022","LERMA BARBERSHOP","319 FREILING",,"SAN ANTONIO TX 78213-4439","29","BEXAR","78213",,"BS","N"
"Barber Shop","228052","TARRANT","SEAN LAUREN SALON","1112 GLADE RD",,"COLLEYVILLE TX 76034","8177163691","02/26/2024","SEAN LAUREN SALON","8155 WESTWIND CT",,"NORTH RICHLAND HILLS TX 76182","439","TARRANT","76034",,"BS","N"
"Barber Shop","202319","DALLAS","LUIS INTERNATIONAL #2","9738 BROCKBANK",,"DALLAS TX 75220","2143570208","09/10/2022","LUIS INTERNATIONAL #2","9738 BROCKBANK DR",,"DALLAS TX 75220-2935","113","DALLAS","75220",,"BS","N"
"Barber Shop","229270","CALDWELL","SQUAREHEAD BARBERSHOP","929 FORT MCKAVITT",,"MASON TX 78656","8309984641","10/04/2023","SQUAREHEAD BARBERSHOP","903 ROCKY CREEK RD",,"FREDERICKSBURG TX 78624-8077","55","GILLESPIE","78656",,"BS","N"
"Barber Shop","224552","BEXAR","JUAN VALDEZ AND COMPANY","5133 FREDERICKSBURG RD",,"SAN ANTONIO TX 78229","2103422673","03/01/2024","JUAN VALDEZ AND COMPANY","5133 FREDERICKSBURG RD",,"SAN ANTONIO TX 78229-3633","29","BEXAR","78229",,"BS","N"
"Barber Shop","221906","HARRIS","FIRST IMPRESSION FAMILY BARBER SHOP","1974 FM 1960",,"HOUSTON TX 77090","2814097512","11/20/2023","FIRST IMPRESSION FAMILY BARBER SHOP","11218 N COUNTRY CLUB GREEN DR",,"TOMBALL TX 77375-7068","201","HARRIS","77090",,"BS","N"
"Barber Shop","221089","HARRIS","L & L BARBER SHOP","6619 UTAH STREET",,"HOUSTON TX 77091","7136928381","01/20/2024","L & L BARBER SHOP","6619 UTAH ST",,"HOUSTON TX 77091-2233","201","HARRIS","77091",,"BS","N"
"Barber Shop","230162","HARRIS","R & G BARBER SHOP","304 PASADENA BLVD",,"PASADENA TX 77506","8329211324","11/03/2022","R & G BARBER SHOP","1809 VIRGINIA LN",,"PASADENA TX 77502-2831","201","HARRIS","77506",,"BS","N"
"Barber Shop","230085","EL PASO","SHARP & FADED","3996 DONIPHAN DR STE B",,"EL PASO TX 79922-1339","2544582571","10/01/2022","SHARP & FADED","3996 DONIPHAN DR STE B",,"EL PASO TX 79922-1339","141","EL PASO","79922",,"BS","N"
"Barber Shop","3087","HARRIS","JOE'S BARBER SHOP","5317 LAURA KOPPE",,"HOUSTON TX 77016","7136319743","12/01/2023","JOE'S BARBER SHOP","5317 LAURA KOPPE RD",,"HOUSTON TX 77016-5330","201","HARRIS","77016",,"BS","N"
"Barber Shop","220155","NUECES","KING'S BARBER SHOP","7626 SOUTH STAPLES STE 105",,"CORPUS CHRISTI TX 78414","3619860304","10/08/2022","KING'S BARBER SHOP","7626 S STAPLES ST STE 105",,"CORPUS CHRISTI TX 78413-5381","355","NUECES","78414",,"BS","N"
"Barber Shop","229968","HARRIS","THE 20 VISION BARBER STUDIO","11534 NORTHWEST FREEWAY",,"HOUSTON TX 77092","8328934404","08/04/2022","THE 20 VISION BARBER STUDIO","2610 BASIL POINT CT",,"HOUSTON TX 77038-4507","201","HARRIS","77092",,"BS","N"
"Barber Shop","230723","HARRIS","BARBERS BRAND","324 FM 1960 RD EAST 110",,"HOUSTON TX 77073","4049312443","07/08/2023","BARBERS BRAND","324 FM 1960 RD # 110",,"HOUSTON TX 77073-1810","201","HARRIS","77073",,"BS","N"
"Barber Shop","230759","KLEBERG","TRULY FADED","800 W KING AVE UNIT 831",,"KINGSVILLE TX 78363","3612281083","07/22/2023","TRULY FADED","1000 W CORRAL AVE APT 322",,"KINGSVILLE TX 78363-3088","273","KLEBERG","78363",,"BS","N"
"Barber Shop","229424","HARRIS","JORGE'S BARBER SHOP AND SHAVE LOUNGE","4902 FULTON ST.","SUITE C","HOUSTON TX 77009","8328875342","12/24/2021","JORGE'S BARBER SHOP AND SHAVE LOUNGE","302 E WELLINGTON ST",,"HOUSTON TX 77076-3127","201","HARRIS","77009",,"BS","N"
"Barber Shop","11882","DALLAS","BRADFORD'S BARBERSHOP #2","630 W PLEASANT RUN RD STE 146",,"LANCASTER TX 75146","9729745435","11/19/2023","BRADFORD'S BARBERSHOP #2","630 W PLEASANT RUN RD STE 146",,"LANCASTER TX 75146-1575","113","DALLAS","75146",,"BS","N"
"Barber Shop","231101","DALLAS","REPUBLIC BARBERSHOP","10918 GARLAND RD",,"DALLAS TX 75218-2611","2147016718","01/18/2024","REPUBLIC BARBERSHOP","10918 GARLAND RD",,"DALLAS TX 75218-2611","113","DALLAS","75218",,"BS","N"
"Barber Shop","230103","DALLAS","TOP SIX FIVE BARBERS","8434 LAKE JUNE RD",,"DALLAS TX 75217","4697338756","10/08/2022","TOP SIX FIVE BARBERS","8746 EDEN VALLEY LN",,"DALLAS TX 75217-4250","113","DALLAS","75217",,"BS","N"
"Barber Shop","228831","WALLER","RAY'S BARBER SHOP","250 10TH STREET",,"HEMPSTEAD TX 77445","9367274982","03/11/2023","RAY'S BARBER SHOP","1726 13TH ST",,"HEMPSTEAD TX 77445-5909","473","WALLER","77445",,"BS","N"
"Barber Shop","226701","HARRIS","OLD SCHOOL BARBER SHOP","965 PINEMONT DR  # 500",,"HOUSTON TX 77018","7135170904","03/04/2024","OLD SCHOOL BARBER SHOP","965 PINEMONT DR STE 500",,"HOUSTON TX 77018-1401","201","HARRIS","77018",,"BS","N"
"Barber Shop","226590","NEWTON","D-HYPE BARBER SHOP","10220 FM 1012",,"WIERGATE TX 75977-2512","4092319304","11/30/2023","D-HYPE BARBER SHOP","10220 FM 1012",,"WIERGATE TX 75977-2512","351","NEWTON","75977",,"BS","N"
"Barber Shop","220409","DALLAS","210 CUTS","2216 SECOND AVE",,"DALLAS TX 75210","2144180668","12/25/2023","210 CUTS","2216 S 2ND AVE",,"DALLAS TX 75210-1946","113","DALLAS","75210",,"BS","N"
"Barber Shop","229986","MATAGORDA","LAVISH BEAUTY BAR","1715 8TH STREET",,"BAY CITY TX 77414","9794763035","08/12/2022","LAVISH BEAUTY BAR","1408 ANDREA DR",,"BAY CITY TX 77414-3742","321","MATAGORDA","77414",,"BS","N"
"Barber Shop","11241","LUBBOCK","E'S BARBER SHOP","508 E 23RD",,"LUBBOCK TX 79404","8067444900","08/25/2023","E'S BARBER SHOP","508 E 23RD ST",,"LUBBOCK TX 79404-1102","303","LUBBOCK","79404",,"BS","N"
"Barber Shop","230228","MONTGOMERY","SNUPCHOP'S THE SPOT BARBERSHOP","32302 TAMINA RD SUITE A2",,"MAGNOLIA TX 77354","9364438429","12/14/2022","SNUPCHOP'S THE SPOT BARBERSHOP","2221 ORCHID HILL DR N",,"CONROE TX 77301-3171","339","MONTGOMERY","77354",,"BS","N"
"Barber Shop","228492","GREGG","BROOKWOOD BARBER SHOP","620 MEADOW BROOK",,"LONGVIEW TX 75601","9037429410","05/18/2023","BROOKWOOD BARBER SHOP","247 PINEWOOD RD",,"HALLSVILLE TX 75650-5060","183","HARRISON","75601",,"BS","N"
"Barber Shop","225259","HARRIS","HONDU-MEX BEAUTY SALON","9607 S GESSNER RD",,"HOUSTON TX 77071","2818573739","06/28/2021","HONDU-MEX BEAUTY SALON","9607 S GESSNER RD",,"HOUSTON TX 77071-1001","201","HARRIS","77071",,"BS","N"
"Barber Shop","229210","HAYS","HAYS COUNTY BARBERSHOP","5141 CROMWELL DR",,"KYLE TX 78640","5122560290","08/27/2021","HAYS COUNTY BARBERSHOP","625 HILLSIDE TER",,"BUDA TX 78610-9720","209","HAYS","78640",,"BS","N"
"Barber Shop","229164","HARRIS","YO'E SWEET BARBERSHOP","12300 NORTH FWY SUIT # 249",,"HOUSTON TX 77060","2819002372","08/05/2023","YO'E SWEET BARBERSHOP","842 JUNELL ST",,"HOUSTON TX 77088-6300","201","HARRIS","77060",,"BS","N"
"Barber Shop","228164","SMITH","MA JO'S KUTTS","933 W MORRIS ST",,"TYLER TX 75702","9035300471","08/26/2022","MA JO'S KUTTS","1012 W MORRIS ST",,"TYLER TX 75702-4242","423","SMITH","75702",,"BS","N"
"Barber Shop","212932","BEXAR","SHIRLS CURLS SALON","5525 BLANCO RD #123",,"SAN ANTONIO TX 78216","2103773959","05/01/2021","SHIRLS CURLS SALON","5525 BLANCO RD STE 123",,"SAN ANTONIO TX 78216-6678","29","BEXAR","78216",,"BS","N"
"Barber Shop","226799","TRAVIS","TSUNAMI SALON","830 WEST 3RD STREET #1140",,"AUSTIN TX 78749","5124226246","04/15/2024","TSUNAMI SALON","830 W 3RD ST APT 1140",,"AUSTIN TX 78701-3871","453","TRAVIS","78749",,"BS","N"
"Barber Shop","228634","FORT BEND","ALIBABA BARBER LLC","11920 S HWY 6 STE 450",,"SUGAR LAND TX 77498","8326301000","12/18/2022","ALIBABA BARBER LLC","11920 S HIGHWAY 6 # 450",,"SUGAR LAND TX 77498","157","FORT BEND","77498",,"BS","N"
"Barber Shop","229373","EL PASO","BARBER SHOP LA CLIKA","10118 NORTHLOOP",,"SOCORRO TX 79927","9152507386","11/25/2021","BARBER SHOP LA CLIKA","10345 VALLE RICO DR",,"SOCORRO TX 79927-3894","141","EL PASO","79927",,"BS","N"
"Barber Shop","229838","BEXAR","GUAPOS BARBER SHOP","642 S PRESA ST","#3","SAN ANTONIO TX 78210","2106062496","06/09/2022","GUAPOS BARBER SHOP","3210 LINN RD",,"SAN ANTONIO TX 78223-3861","29","BEXAR","78210",,"BS","N"
"Barber Shop","230606","HIDALGO","ALPHA BARBER STUDIO","4309 N 10TH ST STE A3",,"MCALLEN TX 78504-3020","9568845748","05/21/2023","ALPHA BARBER STUDIO","PO BOX 234",,"HIDALGO TX 78557-0234","215","HIDALGO","78504",,"BS","N"
"Barber Shop","223525","EL PASO","ROSA'S BEAUTY SALON","124 JEFFERSON STREET",,"EL PASO TX 79821","9158864528","02/16/2024","ROSA'S BEAUTY SALON","124 JEFFERSON ST STE A",,"ANTHONY TX 79821-7303","141","EL PASO","79821",,"BS","N"
"Barber Shop","229591","DALLAS","DEEZ CUTZ & STYLEZ","4864 S BUCKNER BLVD STE 200",,"DALLAS TX 75227","4692989692","03/04/2022","DEEZ CUTZ & STYLEZ","4864 S BUCKNER BLVD STE 200",,"DALLAS TX 75227-2359","113","DALLAS","75227",,"BS","N"
"Barber Shop","231156","AUSTIN","THE RUSTIC BLADE","910 ATCHISON ST",,"SEALY TX 77474","8327075367","02/15/2024","THE RUSTIC BLADE","1534 OIL FIELD RD",,"BELLVILLE TX 77418-5916","15","AUSTIN","77474",,"BS","N"
"Barber Shop","228661","BRAZORIA","ALAN'S BARBERSHOP","1541 FM 2004",,"RICHWOOD TX 77531","9794175228","01/08/2021","ALAN'S BARBERSHOP","610 N MAHAN ST",,"RICHWOOD TX 77531-2610","39","BRAZORIA","77531",,"BS","N"
"Barber Shop","231387","FAYETTE","LEO CORN","1351 W STATE HIGHWAY 71",,"LA GRANGE TX 78945-5134",,"05/23/2024","LEO CORN","1351 W STATE HIGHWAY 71",,"LA GRANGE TX 78945-5134","149","FAYETTE","78945",,"BS","N"
"Barber Shop","228873","TRAVIS","HONEST BARBER","5436 BURNET RD",,"AUSTIN TX 78756","5088080339","03/27/2021","HONEST BARBER","406 BATTLE BEND BLVD",,"AUSTIN TX 78745-2357","453","TRAVIS","78756",,"BS","N"
"Barber Shop","222673","KARNES","FABIAN'S BARBER SHOP","324 S 6TH STREET",,"KENEDY TX 78119","8304771093","07/12/2023","FABIAN'S BARBER SHOP","324 S 6TH ST",,"KENEDY TX 78119-2648","255","KARNES","78119",,"BS","N"
"Barber Shop","225796","HIDALGO","ROMA BARBER SHOP","903 N CONWAY",,"MISSION TX 78572","9566877402","07/28/2022","ROMA BARBER SHOP","2432 NORMA AVE",,"MCALLEN TX 78503-8913","215","HIDALGO","78572",,"BS","N"
"Barber Shop","225159","JIM WELLS","TYRONE'S CITY BARBER SHOP","303 EAST MAIN",,"ALICE TX 78332","3615629980","06/22/2023","TYRONE'S CITY BARBER SHOP","303 E MAIN ST",,"ALICE TX 78332-4966","249","JIM WELLS","78332",,"BS","N"
"Barber Shop","229711","HARRIS","STYLE AND IMAGE HAIR STUDIO","17111 KEITH HARROW SUITE G",,"HOUSTON TX 77084-7708","8325189199","05/08/2022","STYLE AND IMAGE HAIR STUDIO","4839 GRETNA GREEN DR",,"HOUSTON TX 77084-2504","201","HARRIS","77084",,"BS","N"
"Barber Shop","230263","HIDALGO","DRAGO BLADEZ","1923 MESQUITE DR",,"MERCEDES TX 78570","2544494906","01/05/2023","DRAGO BLADEZ","1923 MESQUITE DR",,"MERCEDES TX 78570-8104","215","HIDALGO","78570",,"BS","N"
"Barber Shop","230398","BELL","LUXE SALON AND SPA SUITES","1805 FLORENCE RD SUITE 10",,"KILLEEN TX 76541","2546282000","03/03/2023","LUXE SALON AND SPA SUITES","1805 FLORENCE RD STE 10",,"KILLEEN TX 76541-8512","27","BELL","76541",,"BS","N"
"Barber Shop","229264","HARRIS","D'ROBERT BARBER SHOP","8330 GULF FREEWAY",,"HOUSTON TX 77017","3477925680","09/30/2021","D'ROBERT BARBER SHOP","9465 CLEARWOOD DR APT 1811",,"HOUSTON TX 77075-4070","201","HARRIS","77017",,"BS","N"
"Barber Shop","230581","TARRANT","D'FRANCIS & TONY ESTILO BARBERSHOP","816 EAST ABRAM ST STE 102",,"ARLINGTON TX 76010","8175017945","05/10/2023","D'FRANCIS & TONY ESTILO BARBERSHOP","816 E ABRAM ST STE 102",,"ARLINGTON TX 76010-1230","439","TARRANT","76010",,"BS","N"
"Barber Shop","230922","LUBBOCK","FLYKUTZ","6002 SLIDE ROAD",,"LUBBOCK TX 79414","8068933496","10/07/2023","FLYKUTZ","707 AVENUE C",,"LEVELLAND TX 79336-4753","303","HOCKLEY","79414",,"BS","N"
"Barber Shop","230840","HARRIS","TUMBADO BARBER SHOP","2311 LITTLE YORK ROAD",,"HOUSTON TX 77093","8324415142","08/30/2023","TUMBADO BARBER SHOP","5307 CHAMPIONS WAY LN",,"HOUSTON TX 77066-3348","201","HARRIS","77093",,"BS","N"
"Barber Shop","231283","DALLAS","PUERTO RICO BARBER SHOP","2730 W IRVING BLVD",,"IRVING TX 75061","9392876984","04/13/2024","PUERTO RICO BARBER SHOP","2730 W IRVING",,"IRVING TX 75061","113","DALLAS","75061",,"BS","N"
"Barber Shop","229632","HIDALGO","DIAMANTE NEGRO BARBER SHOP","500 N 23RD STREET SUITE 20",,"MCALLEN TX 78501","9563768480","03/17/2024","DIAMANTE NEGRO BARBER SHOP","2304 NICOLE DR",,"MISSION TX 78574-9716","215","HIDALGO","78501",,"BS","N"
"Barber Shop","204371","HARRIS","MARGARITA'S BARBER & STYLES SHOP","915 COLLEGE AVE STE F",,"SOUTH HOUSTON TX 77587-4217","8328606137","09/15/2022","MARGARITA'S BARBER & STYLES SHOP","8330 SWISS LN",,"HOUSTON TX 77075-2526","201","HARRIS","77587",,"BS","N"
"Barber Shop","222804","DALLAS","LUCIANOS BARBERSHOP","3302 W WALNUT ST","SUITE B","GARLAND TX 75042-4659","4693608455","01/23/2021","LUCIANOS BARBERSHOP","3302 W WALNUT ST",,"GARLAND TX 75042-7113","113","DALLAS","75042",,"BS","N"
"Barber Shop","231407","HARRIS","VIN HAIR STUDIO","STE 103","17641 STUEBNER AIRLINES RD","SPRING TX 77373","8322885762","05/26/2024","VIN HAIR STUDIO","10406 HAMLET VALE CT",,"HOUSTON TX 77070-5576","201","HARRIS","77373",,"BS","N"
