Agency Number,Agency Name,Solicitation Number,Class Code,Item Code,Category,Quantity,"Unit of Sale (Each, Lot, Package, etc.)",Description,Estimated Worth (OLD),Contact Name,Contact Phone,Contact Email,Comments,Specs and Drawings,Agency Terms and Conditions,Solicitation Document,Estimated Worth
405,Department of Public Safety,20R0048217,680,08,Commodities,1,EA,Crye Precision Jumpable Plate Carrier,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/b924e7e4-eabb-40db-9f3a-946d563284f2?filename=20R0048217_Attachment+A+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/d4d67747-3c11-4140-a115-fddc7631e339?filename=20R0048217_PR_Crye.pdf,
305,General Land Office,X0022284,,,Commodities,2,EA,Royal P10 Electric Pencil Sharpener Black (16959T – Manufacturer Part #208489-1855753,,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/129fe8c9-b6eb-4ef0-baea-1258ede08bb5?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/06b4481e-6e07-4d39-aad4-9ab6acb1b585?filename=X0022284.pdf,
305,General Land Office,X0022284,615,60,Commodities,2,EA,"Stapler, Electric, 25 Sheets Capacity - Stanley-Bostitch BOS02210 ",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/1b8a4bf9-07da-4d36-9503-64642aebf005?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/dd16b5f1-f005-4f5c-bce8-d11f1bfb4ae0?filename=X0022284.pdf,
305,General Land Office,X0022284,605,88,Commodities,2,EA,"Swingline Heavy-Duty Stapler, Gray/Black - Manufacturer Part #39005 ",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/855e30a3-51d3-4114-8a66-58537beb9e14?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/0d6ad490-92c8-45f2-b669-fb83cbc485bd?filename=X0022284.pdf,
580,Texas Water Development Board,E200990,220,72,Commodities,17,ea,Temperature probes and cables,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/e7985027-1eb8-437e-b508-1d7138d67081?filename=E200990.docx,
305,General Land Office,X0022284,700,62,Commodities,2,EA,"X-Acto Heavy-Duty Paper Trimmer, 12in, Gray/Brown - Manufacturer Part #EPI26312",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/7d83bb72-89d3-4625-b74c-4759e682314f?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/55b1f9d0-ce87-4ba6-a373-a9c78100f469?filename=X0022284.pdf,
305,General Land Office,X0022284,207,23,Commodities,2,EA,"Luxor 2 Shelf Large Black Tub Cart, Black (TC11-B) ",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/a638a060-269e-4d29-a746-a14b4d505bec?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/d29b6c11-3eeb-42fd-af2a-3ee9959645a7?filename=X0022284.pdf,
305,General Land Office,X0022284,615,60,Commodities,2,EA,"150 Lb. Load Capacity, Polyester Folding Truck - 36 Inch Long x 22 Inch Wide x 25-1/2 Inch High, 13 Inch Diameter Hard Solid Rubber Casters - Manufacturer Part #FCW3622 ",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/b48d9095-035b-42b0-b82f-be7a601624e6?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/a90b9b3b-c7a1-4808-99f1-f77c55f5020d?filename=X0022284.pdf,
305,General Land Office,X0022284,615,60,Commodities,30,EA,"Deflecto Stackable Cube Organizer, Desk and Craft Organizer, 2 Drawers, Clear, Removable Drawers and Dividers, 6""W x 6""H x 6""D (Model#350101) ",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/1eb081c8-8d79-484b-a163-57db4461204e?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/0ff27603-999a-4128-9203-8d41b7c4e9c1?filename=X0022284.pdf,
305,General Land Office,X0022284,615,60,Commodities,30,EA,"Deflecto Stackable Cube Organizer, Desk and Craft Organizer, 4 Drawers, Clear, Removable Drawers and Dividers, 6""W x 6""H x 7 1/8""D (350301CR)  ",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/ad38ca0a-1b57-48b2-88d3-ecf17702c64c?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/ec66a514-20ae-4be5-9049-b69bea050caa?filename=X0022284.pdf,
305,General Land Office,X0022284,615,60,Commodities,15,EA,"mDesign Plastic File Folder Bin Storage Organizer - Vertical with Handle - Holds Notebooks, Binders, Envelopes, Magazines - Container for Home Office and Work Desktops - 4 Pack - Clear",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/73a7a06d-24d7-4a0c-b787-b67e53271bee?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/c572871c-d4ed-4f3d-adfd-0f82640d4df3?filename=X0022284.pdf,
305,General Land Office,X0022284,880,30,Commodities,5,EA,Presentation Clicker Remote Laser Pointer - Wireless USB Presenter - Slideshow PowerPoint Clicker - Compatible with Win10 MAC (6400A,,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/7d734760-41f9-488b-a465-a85cf9654312?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/79143c06-e751-4fa3-9198-5b441d40c4af?filename=X0022284.pdf,
305,General Land Office,X0022284,207,23,Commodities,2,EA,"Realspace Height-Adjustable Tempered-Glass Laptop Cart, 29-9/16""H x 19-15/16""W x 23-5/8""D, Clear Item #9798593 ",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/2966fcbb-1268-4389-bae1-ed39ef177924?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/a7837ed8-ad81-406e-91e3-0a25e889db3f?filename=X0022284.pdf,
305,General Land Office,X0022284,287,96,Commodities,5,EA,"4K HDMI Cable 25 ft, iVANKY High Speed 18Gbps HDMI 2.0 Cable, 4K HDR, HDCP 2.2, 3D, 2160P, 1080P, Ethernet - Braided HDMI Cord, Audio Return (ARC) Compatible UHD TV, Blu-ray, PS4/3, Monitor, Projector",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/bb0b6c80-ff6f-4683-a42a-35a48ed02aba?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/68acf62d-b7b4-4f4e-8742-5c7db23c8242?filename=X0022284.pdf,
305,General Land Office,X0022284,615,65,Commodities,2,EA,"300"" Cable Concealer on Wall Raceway - Paintable Cord Cover for Wall Mounted TVs - Cable Management Kit Including Connectors & Adhesive Strips Connected to Raceway  ",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/642ecd2b-0c47-4268-a8c9-8353bf1fcd31?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/9d517bc1-0203-4143-8a07-352a26711144?filename=X0022284.pdf,
305,General Land Office,X0022284,365,80,Commodities,1,EA,"BISSELL Cleanview Bagless Vacuum Cleaner, 2486",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/bd751d01-21cf-496d-a93a-41138e7ef6e8?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/d104b6e4-4c2f-4be5-a2d3-e4e1ae79d005?filename=X0022284.pdf,
305,General Land Office,X0022284,485,14,Commodities,1,EA,Philips HeartStart OnSite AED - Part Number: M5066A-C02 ,,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/26a77b05-408b-4557-954c-48c684bd18ff?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/cedeb2c8-9b1a-4ef6-b68b-193a3ebbdea0?filename=X0022284.pdf,
305,General Land Office,X0022532,206,57,Commodities,3,EA,"Rechargeable Wireless Keyboard Mouse Combo, Jelly Comb 2.4GHz Ultra Slim Compact Full Size Wireless Keyboard Mouse for Laptop, PC, Desktop Computer, Windows OS",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/70baa26a-8f6c-481e-9080-86bed3f73a3b?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/819c144a-d744-4ba5-a653-38e1c30ee46d?filename=X0022532.pdf,
305,General Land Office,X0022284,465,14,Commodities,50,EA,"Targus Classic Slim Business Professional Travel and Commuter Bag for 16-Inch Laptop, Black (TCT027US) ",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/39516901-f783-4c58-9866-2582c164cd12?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/5ef49fec-65f8-4d4e-be3e-566332ecc278?filename=X0022284.pdf,
305,General Land Office,X0022284,615,57,Commodities,15,EA,"Rolodex Mesh Stacked 3-Tier Desk Tray, Black Item #1386775",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/d4bc40cd-6b77-454e-82ec-c24fb5b8efdb?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/fb6941e6-a671-4718-8f98-0fe2b4243bef?filename=X0022284.pdf,
305,General Land Office,X0022284,287,00,Commodities,5,EA,iPhone Chargers Pantom 2-Pack Wall Charger Plugs with 2-Pack 5-Feet Cables Charge Sync Compatible with iPhone 11/11 ProXr/Xs/Xs Max/8/8 Plus/7/7 Plus/6s/6s Plus/5se/5c/5 and iPads (White)  ,,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/3d297968-bc8a-40b1-aada-b58d889a1af6?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/e0b34ae1-e505-4b51-9e7a-f14e6d792e14?filename=X0022284.pdf,
305,General Land Office,X0022284,485,94,Commodities,35,EA,Wastebasket Rectangular Open 3 gal. Black Height 12 In. Width/Diameter 8-1/4 In. Depth 11-1/4 In. Plastic Plastic Smooth Indoor Stationary No Lid None None Free-Standing  ,,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/01eba00f-b772-4655-825b-dc0217ba1e50?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/51873bd5-d035-4538-b406-96f9eefcbfb7?filename=X0022284.pdf,
305,General Land Office,X0022284,485,194,Commodities,5,EA,"23 Gallon Resin Slim Trash Can with Handles, Recycle Logo(286974) ",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/e55b8875-3777-4786-b707-dc31a65e65db?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/bf0a8f52-f1a5-44e2-bdbb-fcb3fa757be8?filename=X0022284.pdf,
305,General Land Office,X0022532,803,40,Commodities,16,e,SoundLiberty 79 Smart AI TWS Headphones 30H Playtime,,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/941afa45-7136-44d1-ad53-53a8b69b7aa1?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/70c1a85d-6b2c-4743-a210-ca13b5957acc?filename=X0022532.pdf,
305,General Land Office,X0022284,485,94,Commodities,5,EA,Trash Can Rectangular Open 23 gal. Black Height 29-3/4 In. Width/Diameter 11-1/4 In. Depth 20 In. Plastic Plastic Polished Indoor Stationary No Lid None None Free-Standing ,,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/53a2cccb-814c-4d05-a9ca-b38434808e47?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/6413cb49-bd6c-40dd-8fc9-9ea4a6a849f2?filename=X0022284.pdf,
305,General Land Office,X0022532,204,64,Commodities,20,EA,Laptop Docking Stations - Dell Dock WD19 - Part #210-ARIO,,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/63a5a375-0a64-4411-836b-ee2e180ae769?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/43270637-f2ed-4d2d-ad50-6cda27243685?filename=X0022532.pdf,
305,General Land Office,X0022532,204,77,Commodities,3,EA,"HP Color LaserJet Pro M283fdw Wireless All-in-One Laser Printer, Remote Mobile Print, Scan & Copy, Duplex Printing, Works with Alexa (7KW75A)  ",,Veronica Strong,,veronica.strong@glo.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/1d4b9c84-7299-4469-8cbd-19a2ccfd8c6d?filename=PO+Terms+and+Conditions+7.0_CDBG.pdf,https://data.texas.gov/views/uk2f-keq4/files/d8ed929d-020c-4023-aace-63ca9dae8d63?filename=X0022532.pdf,
580,Texas Water Development Board,E200860,658,00,Commodities,6,ea,Aluminum pipe,,Susan patin,512-736-5908,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/6cf0d4f7-3677-4005-8ca1-dd229fce6bc0?filename=E200860.docx,
580,Texas Water Development Board,E200866,120,44,Commodities,48,ea,Boat hardware,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/1771df02-a6df-4f17-a8c2-462430ed605c?filename=E200866.docx,
580,Texas Water Development Board,E200874,815,90,Commodities,15,ea,Weighted rain gauges,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/a742e619-9a26-45bc-b6e2-baaafcd3cac8?filename=E200874.docx,
580,Texas Water Development Board,E200879,290,10,Commodities,20,ea,Solar panels and extension cables,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/da6ed491-e151-475d-b60a-21e7de68d66b?filename=E200879.docx,
580,Texas Water Development Board,E200936,220,00,Commodities,16,ea,Wind monitoring equipment and cable,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/3ac17a92-0448-41d2-913c-c390df22f0ce?filename=E200936.docx,
580,Texas Water Development Board,E200938,220,30,Commodities,8,ea,Mounting track and Rods ,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/e96038ab-b85f-407c-b7c6-b14522fcd2f2?filename=E200938.docx,
580,Texas Water Development Board,E200984,620,00,Commodities,24,ea,Misc office supplies,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/cececdea-cc49-4e3d-806e-640647da873c?filename=E200984.docx,
580,Texas Water Development Board,E200988,120,13,Commodities,20,ea,Deep cycle AGM Batteries,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/9e01ce3e-d952-4825-844f-02cc56e82ba4?filename=E200988.docx,
580,Texas Water Development Board,E200989,726,13,Commodities,20,ea,Antennas and signal boosters,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/e79327bd-4349-4b0e-8f00-a05d80dcd37d?filename=E200989.docx,
580,Texas Water Development Board,E201007,207,10,Commodities,1,ea,universal power  supply,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/70114d23-6635-4dbc-b7bc-5b6d774aeac5?filename=E201007.docx,
580,Texas Water Development Board,E201045,840,14,Commodities,2,ea,Microphones and memory cards,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/0cbc8a94-faff-4766-994d-bde6d29e3ceb?filename=E201045.docx,
580,Texas Water Development Board,E201052,204,54,Commodities,1,ea,IPad Air,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/9424fabe-ed15-425e-93db-9760f267886b?filename=E201052.docx,
580,Texas Water Development Board,E200771,207,34,Commodities,20,ea,Enclosurer,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/88b48194-6e9d-496a-a74b-565b2912b4fa?filename=E200771.docx,
580,Texas Water Development Board,E200812,290,00,Commodities,15,ea,Wind Sensor and mounting equipment,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/6b2c1bda-ea34-4603-9cd8-4a71022d92e8?filename=E200812.docx,
580,Texas Water Development Board,E200983,031,24,Commodities,1,ea,Sensors,,Susan Patin,5124637825,susan.patin@twdb.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/156a4072-eaad-4f73-9725-15de391ba2f5?filename=E200983.docx,
473,Public Utility Commission,REQ4895,615,19,Commodities,1,EA,Large Dry Erase Wall Calendar,,Pablo Almaraz,,pablo.almaraz@puc.texas.gov,"58"" X 48""",https://data.texas.gov/views/uk2f-keq4/files/9cc58c30-7102-4980-8220-8cb8414832bc?filename=Large+Dry+Erase+Wall+Calendar.PNG,,https://data.texas.gov/views/uk2f-keq4/files/2ed714e0-5d8d-40ff-9c41-71426d62a7c3?filename=PUC+DOING+BUSINESS+TEXAS+STYLE+HUB+FAIR+2020+%28002%29.docx,$70.00
473,Public Utility Commission,REQ4897,605,30,Commodities,1,Each,Brother P-touch Label Maker PTD400,,Pablo Almaraz,,pablo.almaraz@puc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/272a8339-3300-4a35-bc8f-1d01f5cdf923?filename=PUC+DOING+BUSINESS+TEXAS+STYLE+HUB+FAIR+2020+%28002%29.docx,$60
473,Public Utility Commission,REQ4897,615,51,Commodities,5,Each,"1/2"" Laminated Black on White Labels for PTD400",,Pablo Almaraz,,pablo.almaraz@puc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/ec23a140-8c9d-41d0-a7e0-e1d13837b82d?filename=PUC+DOING+BUSINESS+TEXAS+STYLE+HUB+FAIR+2020+%28002%29.docx,$30
473,Public Utility Commission,REQ4902,435,25,Commodities,1,Case,Disinfectant & Deodorizer Germ Fogger,,Pablo Almaraz,,pablo.almaraz@puc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/e6f1665d-77fc-456e-9416-8d8189ec3023?filename=PUC+DOING+BUSINESS+TEXAS+STYLE+HUB+FAIR+2020+%28002%29.docx,$90
473,Public Utility Commission,REQ4903,803,80,Commodities,1,Each,Blue Tooth Speaker,,Pablo Almaraz,,pablo.almaraz@puc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/6a89d78e-fdf2-4371-aeb7-6d1b5bf4d419?filename=PUC+DOING+BUSINESS+TEXAS+STYLE+HUB+FAIR+2020+%28002%29.docx,$125
473,Public Utility Commission,REQ4903,204,72,Commodities,8,Each,Power Strip with USB,,Pablo Almaraz,,pablo.almaraz@puc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/961832aa-9e93-4154-b734-f906e8ec762b?filename=PUC+DOING+BUSINESS+TEXAS+STYLE+HUB+FAIR+2020+%28002%29.docx,$200
473,Public Utility Commission,REQ4903,206,57,Commodities,3,Each,Wireless Keyboard and Mouse,,Pablo Almaraz,,pablo.almaraz@puc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/79cc5bf2-611f-4d4e-8512-ae7d4a81e1d7?filename=PUC+DOING+BUSINESS+TEXAS+STYLE+HUB+FAIR+2020+%28002%29.docx,$105
473,Public Utility Commission,REQ4903,204,13,Commodities,8,Each,USB A Cable for iPhone & iPad 3' White,,Pablo Almaraz,,pablo.almaraz@puc.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/0b0042f7-afb3-4219-8572-71bfd691c7f6?filename=PUC+DOING+BUSINESS+TEXAS+STYLE+HUB+FAIR+2020+%28002%29.docx,$80
580,Texas Water Development Board,E201023,204,48,Commodities,1,Each,"Microsoft Sculpt Ergonomic Keyboard and Mouse L5V-00001, Black",,Denise Armstrong-Gilmore,512-463-7979,Denise.Armstrong-Gilmore@twdb.texas.gov,,https://data.texas.gov/views/uk2f-keq4/files/7f672203-b564-4f64-b646-d09c4138e085?filename=Item+Picture_E201023.bmp,https://data.texas.gov/views/uk2f-keq4/files/f4064f4d-f70b-4273-bb95-cb9cc15ef00f?filename=Terms+%26+Conditions+Doc.docx,https://data.texas.gov/views/uk2f-keq4/files/7ab6ae34-1310-4185-8874-046cdecf1dde?filename=Solicitation+Doc_SFA_E201023.docx,
785,The University of Texas Health Science Center at Tyler,785-20-1003,,,,23,Each,#210-ARYH; Dell Lattitude 7400,,John Yoder,903-8777443,john.yoder@uthct.edu,Email bid responses to john.yoder@uthct.edu,,,,
785,The University of Texas Health Science Center at Tyler,785-20-1004,,,,89,Each,#4121; mophie Juice Pack Air,,John Yoder,903-877-7443,john.yoder@uthct.edu,Email bid responses to john.yoder@uthct.edu,,,,
580,Texas Water Development Board,E201021,285,04,Commodities,50,Each,"285-04 – 12V, 35Ah, Sealed Lead Acid Battery, AGM  ",,Denise Armstrong-Gilmore,512-463-7979,Denise.Armstrong-Gilmore@twdb.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/42865e25-4e7b-469a-9070-631280662dad?filename=Terms+%26+Conditions+Doc.docx,https://data.texas.gov/views/uk2f-keq4/files/a5965801-80a7-498e-8b4b-f5856ff134a5?filename=Solicitation+Doc_Hydro+Dr_Lab_E201021.docx,
580,Texas Water Development Board,E200937,,,Commodities,,Each,Misc Field Work Items,,Denise Armstrong-Gilmore,512-463-7979,Denise.Armstrong-Gilmore@twdb.texas.gov,,https://data.texas.gov/views/uk2f-keq4/files/00a0c5aa-41f2-495a-a049-cb36d4d51e9d?filename=E200937_Amazon+Item+Description.pdf,https://data.texas.gov/views/uk2f-keq4/files/11985cdf-d246-4b46-82b3-c3bf137a5bec?filename=Terms+%26+Conditions+Doc.docx,https://data.texas.gov/views/uk2f-keq4/files/ab645a34-d7df-49f0-993b-e5884632229e?filename=Solicitation+Doc_SFA_E200937.docx,
580,Texas Water Development Board,E201026,,,Commodities,,Each,Antenna & Attachments - Lab,,Denise Armstrong-Gilmore,512-463-7979,Denise.Armstrong-Gilmore@twdb.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/e077f6cb-bddb-42d0-9bc1-9c11812228ab?filename=Terms+%26+Conditions+Doc.docx,https://data.texas.gov/views/uk2f-keq4/files/142ead25-2f4b-490f-9e9b-9399e955e85a?filename=Solicitation+Doc_Hydro+Dr_Lab_E201026.docx,
