"ticket_id","ticket_method_received","ticket_created_date_time","ticket_status","ticket_closed_date_time","issue_type","issue_sub_category","request_activity","request_outcome","street_address","city","zip","neighborhood_district","latitude","longitude","new_geocoded_address"
"22-00102854","CSR Mobile Apps","2022-08-24T09:59:48.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"21 HANOVER DR","LITTLE ROCK","72209","WARD 7","34.69128762","-92.35015199","POINT (-92.35015199 34.69128762)"
"22-00102853","CSR Mobile Apps","2022-08-24T09:59:46.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"8910 SUNSET LN","LITTLE ROCK","72209","WARD 2","34.66818683","-92.33488741","POINT (-92.33488741 34.66818683)"
"22-00102850","Phone","2022-08-24T09:57:02.000","Open","2022-08-24T09:57:02.000","Trash Complaints","Garbage Cart Issues",,,"5005 MABELVALE PIKE","LITTLE ROCK","72209","WARD 2","34.70385669","-92.33580529","POINT (-92.33580529 34.70385669)"
"22-00102849","CSR Mobile Apps","2022-08-24T09:56:48.000","Open","2022-08-24T09:56:48.000","Code Violations","High Grass & Weeds",,,"5024 BASELINE RD","LITTLE ROCK","72209","WARD 2","34.66894519","-92.3344786","POINT (-92.3344786 34.66894519)"
"22-00102848","CSR Mobile Apps","2022-08-24T09:56:45.000","Open","2022-08-24T09:56:45.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","7610 BURNELLE DR","LITTLE ROCK","72209","WARD 7","34.66121937","-92.36356466","POINT (-92.36356466 34.66121937)"
"22-00102847","CSR Mobile Apps","2022-08-24T09:56:43.000","Closed","2022-08-25T09:12:24.000","Trash Complaints","Knuckleboom Pick-Up",,,"1510 PARK LN","LITTLE ROCK","72202","WARD 1","34.73319754","-92.26740541","POINT (-92.26740541 34.73319754)"
"22-00102846","Phone","2022-08-24T09:56:31.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"3503 HAPPY VALLEY DR","LITTLE ROCK","72212","WARD 4","34.78523822","-92.400218","POINT (-92.400218 34.78523822)"
"22-00102845","Phone","2022-08-24T09:55:46.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"102 CLAREMORE CT","LITTLE ROCK","72227","WARD 4","34.77943267","-92.3769498","POINT (-92.3769498 34.77943267)"
"22-00102844","Phone","2022-08-24T09:55:34.000","Open","2022-08-24T09:55:34.000","Trash Complaints","Garbage Cart Issues",,,"2208 S ROCK ST","LITTLE ROCK","72206","WARD 1","34.72723703","-92.2703945","POINT (-92.2703945 34.72723703)"
"22-00102842","Phone","2022-08-24T09:54:48.000","Closed","2022-08-24T13:35:13.000","Trash Complaints","Knuckleboom Pick-Up",,,"2021 VALMAR ST","LITTLE ROCK","72204","WARD 1","34.73269052","-92.31267278","POINT (-92.31267278 34.73269052)"
"22-00102840","Phone","2022-08-24T09:53:26.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"9119 MERRIVALE DR","LITTLE ROCK","72209","WARD 7","34.66719475","-92.3727542","POINT (-92.3727542 34.66719475)"
"22-00102836","Phone","2022-08-24T09:51:03.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"1303 FLORIDA AVE","LITTLE ROCK","72207","WARD 3","34.76388842","-92.3537429","POINT (-92.3537429 34.76388842)"
"22-00102834","Phone","2022-08-24T09:49:56.000","Open","2022-08-24T09:49:56.000","Code Violations","Trash / Rubbish / Debris on Premise",,,"1705 N TAYLOR ST","LITTLE ROCK","72207","WARD 3","34.76768446","-92.33571076","POINT (-92.33571076 34.76768446)"
"22-00102833","Phone","2022-08-24T09:49:14.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"12413 PLEASANT FOREST DR","LITTLE ROCK","72212","WARD 4","34.78775895","-92.41149018","POINT (-92.41149018 34.78775895)"
"22-00102832","Phone","2022-08-24T09:48:49.000","Open","2022-08-24T09:48:49.000","Public Works","Curb Inlet / Catch Basin Cleaning",,,"1311 W MARKHAM ST","LITTLE ROCK","72201","WARD 1","34.75005904","-92.28521183","POINT (-92.28521183 34.75005904)"
"22-00102831","Phone","2022-08-24T09:48:17.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"2006 BRECKENRIDGE DR","LITTLE ROCK","72227","WARD 4","34.77298455","-92.38540724","POINT (-92.38540724 34.77298455)"
"22-00102830","Phone","2022-08-24T09:47:56.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"2812 RESERVOIR RD","LITTLE ROCK","72227","WARD 4","34.77837173","-92.37586575","POINT (-92.37586575 34.77837173)"
"22-00102828","CSR Mobile Apps","2022-08-24T09:47:43.000","Closed","2022-08-25T09:06:33.000","Trash Complaints","Knuckleboom Pick-Up",,,"416 E 16TH ST","LITTLE ROCK","72202","WARD 1","34.73295267","-92.26891525","POINT (-92.26891525 34.73295267)"
"22-00102827","CSR Mobile Apps","2022-08-24T09:47:40.000","Closed","2022-08-24T12:46:49.000","Code Violations","Parking in Yard","Inspect Site","Left Warning/Advisory Notice - Close SR","7609 BURNELLE DR","LITTLE ROCK","72209","WARD 7","34.66084382","-92.36349773","POINT (-92.36349773 34.66084382)"
"22-00102826","Phone","2022-08-24T09:45:43.000","Open","2022-08-25T14:10:43.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"2819 LONGCOY ST","LITTLE ROCK","72204","WARD 6","34.72709107","-92.3714307","POINT (-92.3714307 34.72709107)"
"22-00102824","CSR Mobile Apps","2022-08-24T09:44:38.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"211 E 21ST ST","LITTLE ROCK","72206","WARD 1","34.72846281","-92.27201963","POINT (-92.27201963 34.72846281)"
"22-00102822","Phone","2022-08-24T09:43:21.000","Open","2022-08-24T09:43:21.000","Public Works","Street Name Signs - Repair and Replace",,,"LUDWIG ST & W 40TH ST","LITTLE ROCK","72204","WARD 6","34.71713936","-92.37422885","POINT (-92.37422885 34.71713936)"
"22-00102818","Phone","2022-08-24T09:37:43.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"6816 JUNIPER RD","LITTLE ROCK","72209","WARD 2","34.67631383","-92.35364017","POINT (-92.35364017 34.67631383)"
"22-00102817","Phone","2022-08-24T09:36:53.000","Open","2022-08-24T09:36:53.000","Trash Complaints","Garbage Cart Issues",,,"42 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69435185","-92.35407786","POINT (-92.35407786 34.69435185)"
"22-00102815","Phone","2022-08-24T09:36:09.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"905 N SHACKLEFORD RD","LITTLE ROCK","72211","WARD 4","34.76154193","-92.39812524","POINT (-92.39812524 34.76154193)"
"22-00102814","CSR Mobile Apps","2022-08-24T09:35:34.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"9424 SOUTHBORO DR","LITTLE ROCK","72209","WARD 2","34.6647453","-92.34148205","POINT (-92.34148205 34.6647453)"
"22-00102810","Phone","2022-08-24T09:31:51.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"13601 PLEASANT FOREST DR","LITTLE ROCK","72212","WARD 4","34.78966011","-92.42393561","POINT (-92.42393561 34.78966011)"
"22-00102809","CSR Mobile Apps","2022-08-24T09:29:33.000","Open","2022-08-24T09:29:33.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","7825 BURNELLE DR","LITTLE ROCK","72209","WARD 7","34.66086505","-92.36616699","POINT (-92.36616699 34.66086505)"
"22-00102808","Citizen Mobile App","2022-08-24T09:29:31.000","Open","2022-08-24T09:29:31.000","Trash Complaints","Garbage Cart Issues",,,"2925 RESERVOIR RD","LITTLE ROCK","72227","WARD 4","34.78037977","-92.37515869","POINT (-92.37515869 34.78037977)"
"22-00102807","Web Intake","2022-08-24T09:26:31.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"7 WILLOW CV","LITTLE ROCK","72223","WARD 5","34.80049357","-92.45273315","POINT (-92.45273315 34.80049357)"
"22-00102806","Phone","2022-08-24T09:25:41.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"10 GREENWAY DR","LITTLE ROCK","72209","WARD 7","34.69867245","-92.34916836","POINT (-92.34916836 34.69867245)"
"22-00102805","Citizen Mobile App","2022-08-24T09:23:28.000","Open","2022-08-24T09:23:28.000","Trash Complaints","Garbage Cart Issues",,,"220 N VAN BUREN ST","LITTLE ROCK","72205","WARD 3","34.75360996","-92.3306107","POINT (-92.3306107 34.75360996)"
"22-00102804","Phone","2022-08-24T09:21:55.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"15 RIVER RIDGE CIR","LITTLE ROCK","72227","WARD 3","34.7907451","-92.37219259","POINT (-92.37219259 34.7907451)"
"22-00102803","Citizen Mobile App","2022-08-24T09:20:32.000","Closed","2022-08-24T11:14:12.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","No Violation Exists - Close SR","7 LONDON CIR","LITTLE ROCK","72209","WARD 2","34.68244916","-92.33435661","POINT (-92.33435661 34.68244916)"
"22-00102802","CSR Mobile Apps","2022-08-24T09:20:28.000","Open","2022-08-24T09:20:28.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","7909 BURNELLE DR","LITTLE ROCK","72209","WARD 7","34.66088494","-92.36658188","POINT (-92.36658188 34.66088494)"
"22-00102801","Phone","2022-08-24T09:18:51.000","Closed","2022-08-24T16:58:36.000","Animal Services","Stray Animal - Running at Large",,,"7212 REDWOOD DR","LITTLE ROCK","72209","WARD 2","34.66401847","-92.35891904","POINT (-92.35891904 34.66401847)"
"22-00102799","Citizen Mobile App","2022-08-24T09:14:24.000","Open","2022-08-24T09:14:24.000","Animal Services","Barking  Dog",,,"7414 LANCASTER RD","LITTLE ROCK","72209","WARD 2","34.68204841","-92.33493484","POINT (-92.33493484 34.68204841)"
"22-00102797","Phone","2022-08-24T09:11:53.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"4816 COUNTRY CLUB BLVD","LITTLE ROCK","72207","WARD 3","34.77206391","-92.32711024","POINT (-92.32711024 34.77206391)"
"22-00102795","Phone","2022-08-24T09:09:20.000","Open","2022-08-24T09:09:20.000","Trash Complaints","Garbage Cart Issues",,,"100 LINWOOD CT","LITTLE ROCK","72205","WARD 3","34.7513849","-92.3138985","POINT (-92.3138985 34.7513849)"
"22-00102794","Citizen Mobile App","2022-08-24T09:08:22.000","Open","2022-08-24T09:08:22.000","Animal Services","Barking  Dog",,,"7 LONDON CIR","LITTLE ROCK","72209","WARD 2","34.68244916","-92.33435661","POINT (-92.33435661 34.68244916)"
"22-00102793","Phone","2022-08-24T09:06:39.000","Open","2022-08-24T09:06:39.000","Trash Complaints","Garbage Cart Issues",,,"11126 COCONO VALLEY DR","LITTLE ROCK","72212","WARD 4","34.77912704","-92.39767575","POINT (-92.39767575 34.77912704)"
"22-00102791","Phone","2022-08-24T09:04:49.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Knuckleboom Pick-Up",,,"20 TORTOISE PARK CV","LITTLE ROCK","72211","WARD 5","34.76294499","-92.40792378","POINT (-92.40792378 34.76294499)"
"22-00102789","Phone","2022-08-24T09:02:23.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"1605 N MISSISSIPPI ST","LITTLE ROCK","72207","WARD 3","34.76677863","-92.35806493","POINT (-92.35806493 34.76677863)"
"22-00102788","Generated by Officer","2022-08-24T09:02:18.000","Closed","2022-08-24T12:39:49.000","Code Violations","High Grass & Weeds","Inspect Site","No Violation Exists - Close SR","3204 W 14TH ST","LITTLE ROCK","72204","WARD 1","34.73829764","-92.30957456","POINT (-92.30957456 34.73829764)"
"22-00102787","Phone","2022-08-24T09:00:01.000","Open","2022-08-24T09:00:01.000","Code Violations","Housing Code Violations",,,"5007 W 30TH ST","LITTLE ROCK","72204","WARD 1","34.72444412","-92.33028744","POINT (-92.33028744 34.72444412)"
"22-00102786","Generated by Officer","2022-08-24T08:59:21.000","Closed","2022-08-24T12:39:29.000","Code Violations","High Grass & Weeds","Inspect Site","No Violation Exists - Close SR","3200 W 14TH ST","LITTLE ROCK","72204","WARD 1","34.7382874","-92.30935135","POINT (-92.30935135 34.7382874)"
"22-00102785","Phone","2022-08-24T08:57:39.000","Open","2022-08-24T08:57:39.000","Trash Complaints","Garbage Cart Issues",,,"4419 OLD OAK DR","LITTLE ROCK","72223","WARD 4","34.79533577","-92.43111258","POINT (-92.43111258 34.79533577)"
"22-00102783","Phone","2022-08-24T08:54:40.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"5512 S GRANDVIEW ST","LITTLE ROCK","72207","WARD 3","34.77799824","-92.33517721","POINT (-92.33517721 34.77799824)"
"22-00102782","CSR Mobile Apps","2022-08-24T08:53:14.000","Open","2022-08-24T08:53:14.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","7921 BURNELLE DR","LITTLE ROCK","72209","WARD 7","34.66090416","-92.36718047","POINT (-92.36718047 34.66090416)"
"22-00102780","Phone","2022-08-24T08:53:05.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"38 BEVERLY PL","LITTLE ROCK","72207","WARD 3","34.77395752","-92.33135027","POINT (-92.33135027 34.77395752)"
"22-00102778","Generated by Officer","2022-08-24T08:50:24.000","Open","2022-08-24T08:50:24.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","3201 W 12TH ST","LITTLE ROCK","72204","WARD 1","34.74002848","-92.30927652","POINT (-92.30927652 34.74002848)"
"22-00102777","Phone","2022-08-24T08:50:03.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"1911 COUNTRY CLUB LN","LITTLE ROCK","72207","WARD 3","34.76919831","-92.32236962","POINT (-92.32236962 34.76919831)"
"22-00102776","Phone","2022-08-24T08:49:48.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Knuckleboom Pick-Up",,,"6912 BLUE BIRD DR","LITTLE ROCK","72205","WARD 3","34.74844591","-92.35211623","POINT (-92.35211623 34.74844591)"
"22-00102774","Phone","2022-08-24T08:46:53.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"1900 MARTHA DR","LITTLE ROCK","72212","WARD 5","34.77194239","-92.41678902","POINT (-92.41678902 34.77194239)"
"22-00102771","Phone","2022-08-24T08:45:32.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"5119 HAWTHORNE RD","LITTLE ROCK","72207","WARD 3","34.77272904","-92.33064729","POINT (-92.33064729 34.77272904)"
"22-00102770","Phone","2022-08-24T08:44:15.000","Open","2022-08-24T08:44:15.000","Animal Services","Stray Animal - Running at Large",,,"8311 ANTIETAM DR","LITTLE ROCK","72103","WARD 2","34.64997484","-92.3720135","POINT (-92.3720135 34.64997484)"
"22-00102769","CSR Mobile Apps","2022-08-24T08:44:10.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"9820 COMSTOCK RD","LITTLE ROCK","72209","WARD 7","34.66095234","-92.36785609","POINT (-92.36785609 34.66095234)"
"22-00102768","Web Intake","2022-08-24T08:43:29.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"5 CANTRELL RD","LITTLE ROCK","72207","WARD 3","34.76751311","-92.32307966","POINT (-92.32307966 34.76751311)"
"22-00102767","Phone","2022-08-24T08:43:17.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"1 DELLWOOD CIR","LITTLE ROCK","72209","WARD 2","34.703045","-92.33468623","POINT (-92.33468623 34.703045)"
"22-00102766","Phone","2022-08-24T08:42:53.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Deceased Animal Pick-Up at Street/Curb",,,"4424 LEE AVE","LITTLE ROCK","72205","WARD 3","34.75562987","-92.32285674","POINT (-92.32285674 34.75562987)"
"22-00102765","Phone","2022-08-24T08:42:22.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"17 WOODSTOCK CT","LITTLE ROCK","72227","WARD 4","34.77976843","-92.38833353","POINT (-92.38833353 34.77976843)"
"22-00102764","Phone","2022-08-24T08:41:55.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"9 WOODSTOCK CT","LITTLE ROCK","72227","WARD 4","34.78035115","-92.38916213","POINT (-92.38916213 34.78035115)"
"22-00102763","Phone","2022-08-24T08:41:32.000","Open","2022-08-24T08:41:32.000","Trash Complaints","Garbage Cart Issues",,,"4 PAMELA CT","LITTLE ROCK","72227","WARD 4","34.7635677","-92.3613536","POINT (-92.3613536 34.7635677)"
"22-00102762","Phone","2022-08-24T08:41:30.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"6317 CANTRELL RD","LITTLE ROCK","72207","WARD 3","34.76819182","-92.34415929","POINT (-92.34415929 34.76819182)"
"22-00102760","Phone","2022-08-24T08:41:05.000","Closed","2022-08-25T14:09:12.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"4 CAMBAY CT","LITTLE ROCK","72211","WARD 5","34.76271637","-92.42539597","POINT (-92.42539597 34.76271637)"
"22-00102758","Web Intake","2022-08-24T08:40:23.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"S WOODROW ST & W 7TH ST","LITTLE ROCK","72205","WARD 3","34.74537401","-92.30552329","POINT (-92.30552329 34.74537401)"
"22-00102757","Generated by Officer","2022-08-24T08:40:05.000","Closed","2022-08-24T08:49:30.000","Code Violations","High Grass & Weeds","Re-Inspect Site","In Compliance - Close SR","3201 W 12TH ST","LITTLE ROCK","72204","WARD 1","34.74002848","-92.30927652","POINT (-92.30927652 34.74002848)"
"22-00102756","Phone","2022-08-24T08:39:48.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"4 CYPRESS CV","LITTLE ROCK","72223","WARD 5","34.81371828","-92.46118524","POINT (-92.46118524 34.81371828)"
"22-00102755","Phone","2022-08-24T08:39:25.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"4 PAMELA CT","LITTLE ROCK","72227","WARD 4","34.7635677","-92.3613536","POINT (-92.3613536 34.7635677)"
"22-00102754","Phone","2022-08-24T08:39:13.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"2400 BLACKWOOD RD","LITTLE ROCK","72207","WARD 3","34.7745851","-92.35094593","POINT (-92.35094593 34.7745851)"
"22-00102753","Phone","2022-08-24T08:38:34.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"8 CYPRESS CV","LITTLE ROCK","72223","WARD 5","34.81434592","-92.46111228","POINT (-92.46111228 34.81434592)"
"22-00102752","Web Intake","2022-08-24T08:36:40.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"BARTON ST & W MARKHAM ST","LITTLE ROCK","72205","WARD 3","34.75047773","-92.29742963","POINT (-92.29742963 34.75047773)"
"22-00102751","Phone","2022-08-24T08:35:46.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"1024 SHAMROCK DR","LITTLE ROCK","72207","WARD 3","34.76166408","-92.35663624","POINT (-92.35663624 34.76166408)"
"22-00102749","Citizen Mobile App","2022-08-24T08:32:05.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"19419 SUMMERSHADE DR","LITTLE ROCK","72223","WARD 5","34.77521642","-92.48641973","POINT (-92.48641973 34.77521642)"
"22-00102748","Phone","2022-08-24T08:30:36.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"1110 N PALM ST","LITTLE ROCK","72205","WARD 3","34.76203125","-92.32548808","POINT (-92.32548808 34.76203125)"
