"release_number","event_id","facility_id","site_name","address","city","zip","state","county","status","release_date","closure_date","no_further_action_type","contact","phone","email","latitude","longitude","latitude_longitude","release_source","release_cause","reimbursement_total","release_record_link"
"REL-011146","942","13368","Steven Hixson","109 N Townsend Ave","Montrose","81401","CO","Montrose","Closed","3/14/1995","5/19/1995","Pre-RBCA","Donna Stoner","303-318-4357","cdle_ops_public_record_center@state.co.us","38.479638","-107.879171","38.479638, -107.879171",,,,"https://socgov18.force.com/s/release/a183h000003KY9k"
"REL-012048","944","1040","U-Haul #44","615 S Havana St","Denver","80239","CO","Denver","Closed","9/20/1994","7/16/1997","Pre-RBCA","Julie Cotter","303-318-4357","cdle_ops_public_record_center@state.co.us","39.705046","-104.866538","39.705046, -104.866538",,,,"https://socgov18.force.com/s/release/a183h000003KYOI"
"REL-001003","945","9006","Chemlawn","5090 Nome St","Denver","80239","CO","Denver","Closed","2/14/1990","10/4/1990","Pre-RBCA","Joe'l Lambe","303-318-4357","cdle_ops_public_record_center@state.co.us","39.790036","-104.852025","39.790036, -104.852025",,,,"https://socgov18.force.com/s/release/a183h000003KVW9"
"REL-004407","946","4571","AT&T Fort Morgan Rs","I-76 10 Mi N Of Dodd","Fort Morgan","80701","CO","Morgan","Closed","5/4/1994","5/11/1995","Pre-RBCA","Cindy Silva-Burbach","303-318-4357","cdle_ops_public_record_center@state.co.us",,,",",,,,"https://socgov18.force.com/s/release/a183h000003KWP3"
"REL-001295","947","5656","Cummins Power Inc","939 E 1st St","Craig","81625","CO","Moffat","Closed","6/18/1992","8/27/1997","Pre-RBCA","Dennis Hotovec","303-318-4357","cdle_ops_public_record_center@state.co.us","40.506843","-107.560722","40.506843, -107.560722",,,,"https://socgov18.force.com/s/release/a183h000003KVar"
"REL-009873","948","13463","Rhodes And Ishmael Property","333 4th St","Mead","80542","CO","Weld","Closed","7/31/1995","9/18/1995","Pre-RBCA","Julie Cotter","303-318-4357","cdle_ops_public_record_center@state.co.us","40.23611","-105","40.23611, -105",,,,"https://socgov18.force.com/s/release/a183h000003KXpD"
"REL-013020","949","11708","Wray Colorado Moving & Storage","518 13th St","Greeley","80631","CO","Weld","Closed","8/9/1990","2/27/1995","Pre-RBCA","Lauri Lundie","303-318-4357","cdle_ops_public_record_center@state.co.us","40.417779","-104.686233","40.417779, -104.686233",,,,"https://socgov18.force.com/s/release/a183h000003KYdy"
"REL-001664","950","13670","Estate Of Sam S Bloom C/O William Bromberg","700 S Broadway","Denver","80209","CO","Denver","Closed",,"12/3/1996","Pre-RBCA","Julie Cotter","303-318-4357","cdle_ops_public_record_center@state.co.us","39.703513","-104.987233","39.703513, -104.987233",,,,"https://socgov18.force.com/s/release/a183h000003KVgo"
"REL-010878","951","1886","Sinton Dairy Foods Co Inc","3801 N Sinton Rd","Colorado Springs","80907","CO","El Paso","Closed","7/3/1991","2/13/1992","Pre-RBCA","Larry Delin","303-318-4357","cdle_ops_public_record_center@state.co.us","38.8859","-104.832788","38.8859, -104.832788",,,,"https://socgov18.force.com/s/release/a183h000003KY5Q"
"REL-012737","952","11064","Service Oil Co","20 Wolfensberger Rd","Castle Rock","80104","CO","Douglas","Closed","8/23/1993","12/11/2002","Tier II","Mahesh Albuquerque","303-318-4357","cdle_ops_public_record_center@state.co.us","39.379906","-104.862655","39.379906, -104.862655",,,,"https://socgov18.force.com/s/release/a183h000003KYZP"
"REL-012127","953","11583","United Agri Products Formulation","500 18th St Rear","Greeley","80631","CO","Weld","Closed",,"8/22/1996","Pre-RBCA","Bobby Sonnier","303-318-4357","cdle_ops_public_record_center@state.co.us","39.841397","-105.088276","39.841397, -105.088276",,,,"https://socgov18.force.com/s/release/a183h000003KYPZ"
"REL-011532","954","11339","Federal Shell","2680 S Federal Blvd","Denver","80219","CO","Denver","Closed","3/8/1993",,"Administrative","Dawn Anderson","303-318-4357","cdle_ops_public_record_center@state.co.us","39.668288","-105.024708","39.668288, -105.024708",,,,"https://socgov18.force.com/s/release/a183h000003KYFy"
"REL-012049","955","1040","U-Haul #44","615 S Havana St","Denver","80239","CO","Denver","Closed","3/1/1995","7/16/1997","Pre-RBCA","Julie Cotter","303-318-4357","cdle_ops_public_record_center@state.co.us","39.705046","-104.866538","39.705046, -104.866538",,,,"https://socgov18.force.com/s/release/a183h000003KYOJ"
"REL-006858","956","12374","Ignacio Luevano","6700 E 80th Ave","Commerce City","80022","CO","Adams","Closed","12/31/1992","6/11/1996","Pre-RBCA","Mark Walker","303-318-4357","cdle_ops_public_record_center@state.co.us","39.841368","-104.909544","39.841368, -104.909544",,,,"https://socgov18.force.com/s/release/a183h000003KX2a"
"REL-005496","958","5902","Firestone Store #2837","8201 S Holly St","Littleton","80122","CO","Arapahoe","Closed",,"5/16/1997","Pre-RBCA","Julie Cotter","303-318-4357","cdle_ops_public_record_center@state.co.us","39.568252","-104.923549","39.568252, -104.923549",,,,"https://socgov18.force.com/s/release/a183h000003KWgc"
"REL-006761","959","3208","Horsetooth Store","4737 S Shoreline Rd","Fort Collins","80526","CO","Larimer","Closed",,"3/18/1997","Pre-RBCA","Craig Workman","303-318-4357","cdle_ops_public_record_center@state.co.us","40.520594","-105.165457","40.520594, -105.165457",,,,"https://socgov18.force.com/s/release/a183h000003KX11"
"REL-012167","960","203","Trinidad Center","1601 Independence Rd","Trinidad","81082","CO","Las Animas","Closed","7/7/1992","5/14/1995","Pre-RBCA","Joe'l Lambe","303-318-4357","cdle_ops_public_record_center@state.co.us","37.191041","-104.49513","37.191041, -104.49513",,,,"https://socgov18.force.com/s/release/a183h000003KYQD"
"REL-009083","961","13847","Package Service Co Property","650 Elkton Dr","Colorado Springs","80907","CO","El Paso","Closed",,"3/4/1998","Pre-RBCA","Jennifer Steffes","303-318-4357","cdle_ops_public_record_center@state.co.us","38.901009","-104.838035","38.901009, -104.838035",,,,"https://socgov18.force.com/s/release/a183h000003KXcT"
"REL-011741","963","10477","Top Hat Car Wash","215 W Drake Rd","Fort Collins","80525","CO","Larimer","Closed","6/25/1992","5/6/2008","Tier II","Dawn Anderson","303-318-4357","cdle_ops_public_record_center@state.co.us","40.55253","-105.079504","40.55253, -105.079504",,,,"https://socgov18.force.com/s/release/a183h000003KYJL"
"REL-003237","964","12655","CDOW Fort Collins Bird Farm","1 Mi E Of Fort Collins","Fort Collins","80522","CO","Larimer","Closed",,"1/1/1876","Pre-RBCA","Larry Delin","303-318-4357","cdle_ops_public_record_center@state.co.us","40.607641","-104.997515","40.607641, -104.997515",,,,"https://socgov18.force.com/s/release/a183h000003KW6B"
"REL-002422","965","13414","Continental Airlines Cal 11 & 12","Area 4 Bldg 4 Cal 11 & 12","Denver","80207","CO","Denver","Closed","9/15/1995",,"Administrative","Steve Noel","303-318-4357","cdle_ops_public_record_center@state.co.us",,,",",,,,"https://socgov18.force.com/s/release/a183h000003KVt2"
"REL-013032","966","11069","W S Megill","2140 Market St","Denver","80205","CO","Denver","Closed",,"3/24/1995","Pre-RBCA","Dennis Hotovec","303-318-4357","cdle_ops_public_record_center@state.co.us","39.754944","-104.991269","39.754944, -104.991269",,,,"https://socgov18.force.com/s/release/a183h000003KYeA"
"REL-002367","968","11780","Crissey Fowler Lumber Co","107 W Vermijo Ave","Colorado Springs","80903","CO","El Paso","Closed",,"1/1/1876","Pre-RBCA","Scott Winters","303-318-4357","cdle_ops_public_record_center@state.co.us","38.829809","-104.827832","38.829809, -104.827832",,,,"https://socgov18.force.com/s/release/a183h000003KVs9"
"REL-009319","969","14025","Petroleum Repair","202 Main St","Carbondale","81623","CO","Garfield","Closed",,,"Administrative","Dennis Hotovec","303-318-4357","cdle_ops_public_record_center@state.co.us","39.400335","-107.208775","39.400335, -107.208775",,,,"https://socgov18.force.com/s/release/a183h000003KXgH"
"REL-004238","970","13229","Auraria Child Care Center","NW Of 9th St & Colfax Ave","Denver","80204","CO","Denver","Closed","9/24/1994","5/7/1997","Pre-RBCA","Craig Workman","303-318-4357","cdle_ops_public_record_center@state.co.us","39.740151","-105.002816","39.740151, -105.002816",,,,"https://socgov18.force.com/s/release/a183h000003KWMK"
"REL-002767","971","6950","CSP Dispatch","2500 S Main St","Lamar","81052","CO","Prowers","Closed","10/20/1989","8/26/1994","Pre-RBCA","Doug Pratto","303-318-4357","cdle_ops_public_record_center@state.co.us","38.064996","-102.617445","38.064996, -102.617445",,,,"https://socgov18.force.com/s/release/a183h000003KVyb"
"REL-012483","972","3927","Van Baal Investments","3300 S Quivas St","Englewood","80110","CO","Arapahoe","Closed",,"12/17/1993","Pre-RBCA","Edgar Ethington","303-318-4357","cdle_ops_public_record_center@state.co.us","39.656712","-105.007062","39.656712, -105.007062",,,,"https://socgov18.force.com/s/release/a183h000003KYVJ"
"REL-011852","973","12886","Town Of Castle Rock Right Of Way","Wolfensberger Rd & Kinner St","Castle Rock","80104","CO","Douglas","Closed",,"10/31/1996","Pre-RBCA","Winifred Bromley","303-318-4357","cdle_ops_public_record_center@state.co.us","39.380228","-104.863076","39.380228, -104.863076",,,,"https://socgov18.force.com/s/release/a183h000003KYL8"
"REL-008146","974","11330","U-Pump-It #811","4065 E Hwy 66","Lyons","80540","CO","Boulder","Closed","3/6/1997","1/19/2006","Tier II","John Gould","303-318-4357","cdle_ops_public_record_center@state.co.us","40.212345","-105.249007","40.212345, -105.249007",,,,"https://socgov18.force.com/s/release/a183h000003KXNM"
"REL-001364","975","10912","Denver West Auto/Truck Plaza","12151 W 44th Ave","Wheat Ridge","80033","CO","Jefferson","Closed","7/9/1994",,"Administrative","Steve Noel","303-318-4357","cdle_ops_public_record_center@state.co.us","39.779749","-105.134266","39.779749, -105.134266",,,,"https://socgov18.force.com/s/release/a183h000003KVby"
"REL-003868","977","13344","Brady Corp","465 S Estes St","Lakewood","80226","CO","Jefferson","Closed",,,"Sent to Another Agency","Eric Gillespie","303-318-4357","cdle_ops_public_record_center@state.co.us","39.708168","-105.096779","39.708168, -105.096779",,,,"https://socgov18.force.com/s/release/a183h000003KWGM"
"REL-005874","978","7333","Frito-lay","3824 Canal Dr","Fort Collins","80524","CO","Larimer","Closed","9/7/1989","3/30/2000","Pre-RBCA","Eric Gillespie","303-318-4357","cdle_ops_public_record_center@state.co.us","40.577003","-105.005727","40.577003, -105.005727",,,,"https://socgov18.force.com/s/release/a183h000003KWmi"
"REL-013036","979","3615","Wyco Inc","219 N Summit View Dr","Fort Collins","80524","CO","Larimer","Closed","5/30/1990","10/1/1997","Administrative","Jennifer Steffes","303-318-4357","cdle_ops_public_record_center@state.co.us","40.590243","-105.029469","40.590243, -105.029469",,,,"https://socgov18.force.com/s/release/a183h000003KYeE"
"REL-000588","980","9771","Transportation Tech Center","55500 DOT Test Rd","Pueblo","81001","CO","Pueblo","Closed","7/15/1991","3/10/1997","Pre-RBCA","Doug Pratto","303-318-4357","cdle_ops_public_record_center@state.co.us","38.436513","-104.283841","38.436513, -104.283841",,,,"https://socgov18.force.com/s/release/a183h000003KVPS"
"REL-012793","981","11907","Western Dairyman Co-Op","806 E Main","Florence","81226","CO","Fremont","Closed",,"2/28/1997","Pre-RBCA","Dennis Hotovec","303-318-4357","cdle_ops_public_record_center@state.co.us","38.387731","-105.105543","38.387731, -105.105543",,,,"https://socgov18.force.com/s/release/a183h000003KYaJ"
"REL-008785","982","13564","National Weather Service","47156 State Rd 71","Limon","80828","CO","Lincoln","Closed",,"2/4/1997","Pre-RBCA","Julie Cotter","303-318-4357","cdle_ops_public_record_center@state.co.us","39.188722","-103.696356","39.188722, -103.696356",,,,"https://socgov18.force.com/s/release/a183h000003KXXf"
"REL-003280","983","8135","CDOW Wray Fish Hatchery","Rural Route Ff #35677","Wray","80758","CO","Yuma","Closed","1/23/1990","10/20/1994","Pre-RBCA","Ed Larock","303-318-4357","cdle_ops_public_record_center@state.co.us",,,",",,,,"https://socgov18.force.com/s/release/a183h000003KW6s"
"REL-000874","984","8893","CCOD Denver Police District #4","2945 W Florida Ave","Denver","80219","CO","Denver","Closed","11/6/1989","10/12/2015","Tier II","Tom Fox","303-318-8535","tom.fox@state.co.us","39.689823","-105.024155","39.689823, -105.024155",,,,"https://socgov18.force.com/s/release/a183h000003KVU4"
"REL-011160","986","12277","Stewart Investments","5200 N Nevada","Colorado Springs","80918","CO","El Paso","Closed","8/13/1991","9/30/1997","Pre-RBCA","Dennis Hotovec","303-318-4357","cdle_ops_public_record_center@state.co.us","38.906485","-104.816895","38.906485, -104.816895",,,,"https://socgov18.force.com/s/release/a183h000003KY9y"
"REL-012458","987","5228","Alpine Bank Building","225 N 5th St","Grand Junction","81501","CO","Mesa","Closed","1/29/1992","11/17/2016","Tier III","Murray Brown","303-318-4357","cdle_ops_public_record_center@state.co.us","39.068931","-108.564786","39.068931, -108.564786",,,,"https://socgov18.force.com/s/release/a183h000003KYUu"
"REL-002494","988","612","Corcoran Point Compressor Station","Sec 6 T8S R102W","Loma","81524","CO","Mesa","Closed","6/18/1990",,"Administrative","Jennifer Steffes","303-318-4357","cdle_ops_public_record_center@state.co.us",,,",",,,,"https://socgov18.force.com/s/release/a183h000003KVuC"
"REL-002595","989","3367","La Junta Conoco","406 W 1st St","La Junta","81050","CO","Otero","Closed","5/27/1997","9/30/2020","Tier III","Julia Fraser","303-318-8504","julia.fraser@state.co.us","37.987686","-103.548862","37.987686, -103.548862","Historical contamination",,,"https://socgov18.force.com/s/release/a183h000003KVvp"
"REL-004604","990","8130","Ault RCLR","E Of Hwy 257 On Hwy 14","Ault","80610","CO","Weld","Closed",,"2/26/1997","Pre-RBCA","Julie Cotter","303-318-4357","cdle_ops_public_record_center@state.co.us","40.581345","-104.905156","40.581345, -104.905156",,,,"https://socgov18.force.com/s/release/a183h000003KWSE"
"REL-011781","991","9767","Circle K Store #2744085","5455 E Colfax Ave","Denver","80220","CO","Denver","Closed","8/1/1993","11/8/2012","Tier II","Tom Fox","303-318-8535","tom.fox@state.co.us","39.740296","-104.923886","39.740296, -104.923886","Tank",,,"https://socgov18.force.com/s/release/a183h000003KYJz"
"REL-001365","992","10912","Denver West Auto/Truck Plaza","12151 W 44th Ave","Wheat Ridge","80033","CO","Jefferson","Closed","10/6/1992","12/7/2000","Tier I","Steve Noel","303-318-4357","cdle_ops_public_record_center@state.co.us","39.779749","-105.134266","39.779749, -105.134266",,,,"https://socgov18.force.com/s/release/a183h000003KVbz"
"REL-002332","993","13114","Craig Peterman Property","4493 Logan St","Denver","80216","CO","Denver","Closed",,"5/28/1996","Pre-RBCA","Ed Larock","303-318-4357","cdle_ops_public_record_center@state.co.us","39.77818","-104.982738","39.77818, -104.982738",,,,"https://socgov18.force.com/s/release/a183h000003KVra"
"REL-004426","994","13315","Banner Building East Parking Lot","6455 S Yosemite St","Greenwood Village","80121","CO","Arapahoe","Closed","10/13/1995","1/12/1996","Pre-RBCA","Joe'l Lambe","303-318-4357","cdle_ops_public_record_center@state.co.us","39.599604","-104.886595","39.599604, -104.886595",,,,"https://socgov18.force.com/s/release/a183h000003KWPM"
"REL-004427","995","13315","Banner Building East Parking Lot","6455 S Yosemite St","Greenwood Village","80121","CO","Arapahoe","Closed","3/27/1995","6/1/1995","Pre-RBCA","Joe'l Lambe","303-318-4357","cdle_ops_public_record_center@state.co.us","39.599604","-104.886595","39.599604, -104.886595",,,,"https://socgov18.force.com/s/release/a183h000003KWPN"
"REL-012334","996","9762","Aurora Sullivan Garage","2411 S Peoria St","Aurora","80014","CO","Arapahoe","Closed","2/16/1995","6/17/1998","Pre-RBCA","Steve Noel","303-318-4357","cdle_ops_public_record_center@state.co.us","39.672471","-104.847477","39.672471, -104.847477",,,,"https://socgov18.force.com/s/release/a183h000003KYSu"
"REL-008209","997","13011","Manual High School","1700 E 28th Ave","Denver","80205","CO","Denver","Closed",,"12/4/1997","Pre-RBCA","Dennis Hotovec","303-318-4357","cdle_ops_public_record_center@state.co.us","39.756375","-104.968","39.756375, -104.968",,,,"https://socgov18.force.com/s/release/a183h000003KXON"
"REL-002139","998","10908","Stinker Store #320","3218 F Rd","Clifton","81520","CO","Mesa","Closed","12/17/1996","10/30/1998","Pre-RBCA","Steve Noel","303-318-4357","cdle_ops_public_record_center@state.co.us","39.092129","-108.455734","39.092129, -108.455734",,,,"https://socgov18.force.com/s/release/a183h000003KVoT"
"REL-008301","999","5499","M B Glassman","2201 Blake St","Denver","80205","CO","Denver","Closed",,"6/1/1995","Sent to Another Agency","Eric Gillespie","303-318-4357","cdle_ops_public_record_center@state.co.us","39.756505","-104.991963","39.756505, -104.991963",,,,"https://socgov18.force.com/s/release/a183h000003KXPr"
"REL-012942","1000","14066","Wilmac","4985 Ironton St","Denver","80239","CO","Denver","Closed","7/31/1990","7/31/1990","Pre-RBCA","Dennis Hotovec","303-318-4357","cdle_ops_public_record_center@state.co.us","39.78748","-104.863799","39.78748, -104.863799",,,,"https://socgov18.force.com/s/release/a183h000003KYci"
"REL-008582","1001","2824","Monarch Aerial Tramway","24560 Hwy 50","Salida","81201","CO","Chaffee","Closed",,"12/21/1994","Pre-RBCA","Ed Larock","303-318-4357","cdle_ops_public_record_center@state.co.us","38.497808","-106.331053","38.497808, -106.331053",,,,"https://socgov18.force.com/s/release/a183h000003KXUO"
