Receipt,Permit,Current Status,DIV,WD,County,Designated Basin,Management District,PM,Township,Range,Section,Q10,Q40,Q160,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Location Accuracy,Parcel Name,Permit Issued,First Beneficial Use,Permit Expires,Well Constructed,Pump Installed,Well Plugged,Elevation,Well Depth,Top Perforated Casing,Bottom Perforated Casing,Yield,More Information,Location,Counties
0338312 ,164488-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,22,,NE,NW,1950,W,300,N,423825.5,4451762.7,Spotted from section lines,,06/04/1992,,,06/21/1992,,,,90,30,90,,https://dwr.state.co.us/Tools/WellPermits/0338312,"(40.212828, -105.89519)",1450
0477824 ,234770-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,3,,SW,SE,2500,E,300,S,424023.4,4445515.9,Spotted from section lines,SCANLOCH,07/17/2001,,07/17/2003,08/30/2001,07/15/2002,,,820,300,800,1.5,https://dwr.state.co.us/Tools/WellPermits/0477824,"(40.156571, -105.892125)",1450
0421408,206327-,Permit Issued,5,51,GRAND,,,S,1.0 S,76.0 W,22,,NW,NW,1065,W,300,N,424546,4422586.5,Spotted from section lines,,10/31/1997,,10/31/1999,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0421408,"(39.950058, -105.883314)",1450
0448917,218967-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,21,,SW,SE,2575,E,300,S,422361.4,4440709.9,Spotted from section lines,,07/27/1999,,07/27/2001,10/11/1999,09/09/1999,,,63,50,63,9,https://dwr.state.co.us/Tools/WellPermits/0448917,"(40.113124, -105.91106)",1450
0269059,145689-,Well Constructed,5,51,GRAND,,,S,1.0 S,79.0 W,9,,NE,NE,100,E,300,N,395278.2,4426624.5,Spotted from section lines,COPPER CREEK RANCH ESTATES,10/15/1986,,,02/19/1987,,,,105,70,105,,https://dwr.state.co.us/Tools/WellPermits/0269059,"(39.983316, -106.226527)",1450
0415857 ,48599-F,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,35,,SW,SW,700,W,300,S,425115,4428167.2,Spotted from section lines,TABERNASH VILLAGE WEST,07/24/1997,05/26/1998,07/24/1998,09/23/1997,05/26/1998,,,148,80,148,7,https://dwr.state.co.us/Tools/WellPermits/0415857,"(40.000378, -105.877297)",1450
0398550A,194731-,Permit Expired,5,51,GRAND,,,S,1.0 N,77.0 W,11,,NE,NE,700,E,300,N,416488.4,4435896.8,Spotted from section lines,MILLER CREEK EXEMPTION,05/03/1996,,05/03/1998,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0398550A,"(40.069204, -105.979345)",1450
0447771 ,219303-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,10,,NE,NE,300,E,300,N,425681,4425880.8,Spotted from section lines,,07/27/1999,,07/27/2002,06/14/2002,01/18/2005,,,367,67,367,14.5,https://dwr.state.co.us/Tools/WellPermits/0447771,"(39.979834, -105.870405)",1450
9116018 ,91289-,Well Constructed,5,51,GRAND,,,S,2.0 N,77.0 W,2,,SW,SE,2600,W,300,S,416056.2,4445576,Spotted from section lines,,,06/28/1977,,06/28/1977,,,,230,,,,https://dwr.state.co.us/Tools/WellPermits/9116018,"(40.156353, -105.985669)",1450
0371456 ,180769-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,30,,NE,NW,1400,W,300,N,419003.1,4450324.7,Spotted from section lines,SOUTHFORK PHASE II EXEMPTION,08/17/1994,,08/17/1997,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0371456,"(40.199422, -105.951668)",1450
9500960 ,73788--A,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,2,,NW,NE,1850,E,300,N,426088.8,4456534.5,Spotted from section lines,WINDING RIVER VILLA,01/23/2002,,01/23/2004,09/19/2002,09/21/2002,,,152,110,152,9,https://dwr.state.co.us/Tools/WellPermits/9500960,"(40.25601, -105.869136)",1450
0384550I,187594-,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SW,SE,1400,E,300,S,431743.7,4424414.3,Spotted from section lines,SUNSET RIDGE ESTATES EXEMPTION,06/13/1995,,06/13/1997,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0384550I,"(39.967129, -105.79925)",1450
9115893 ,82772-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,34,,SE,SW,2000,W,300,S,423790.8,4447114.4,Spotted from section lines,MCELWAIN,03/08/1976,06/20/1976,,06/05/1977,06/19/1976,,,120,100,120,10,https://dwr.state.co.us/Tools/WellPermits/9115893,"(40.170945, -105.895038)",1450
9500793 ,235446-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,12,,SW,SW,100,W,300,S,426601,4453485.5,Spotted from section lines,WILDACRES,08/25/2001,,08/25/2003,03/27/2002,05/17/2002,,,108,58,108,10,https://dwr.state.co.us/Tools/WellPermits/9500793,"(40.228597, -105.862768)",1450
9501335A,245474-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,9,,NE,NE,806,E,303,N,423930.1,4425818.8,Spotted from section lines,WITCHING STICK EXEMPTION,12/04/2002,,12/04/2004,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9501335A,"(39.97912, -105.890903)",1450
9500301 ,229532-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,9,,NE,NE,806,E,303,N,423930.1,4425818.8,Spotted from section lines,WITCHING STICK EXEMPTION,11/09/2000,,11/09/2002,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9500301,"(39.97912, -105.890903)",1450
0455644B,225176-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SE,SW,1455,W,305,S,420393.9,4437581.1,Spotted from section lines,,04/21/2000,,04/21/2002,10/12/1998,,,,19,,,,https://dwr.state.co.us/Tools/WellPermits/0455644B,"(40.084753, -105.933753)",1450
0455644H,225182-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SE,SW,1390,W,305,S,420374.1,4437581.6,Spotted from section lines,,04/21/2000,,04/21/2002,06/03/1998,,,,20,,,,https://dwr.state.co.us/Tools/WellPermits/0455644H,"(40.08476, -105.933988)",1450
0455644G,225181-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SE,SW,1535,W,305,S,420418.3,4437580.4,Spotted from section lines,,04/21/2000,,04/21/2002,12/12/1998,,,,25,,,,https://dwr.state.co.us/Tools/WellPermits/0455644G,"(40.084746, -105.933472)",1450
0455644M,225187-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SE,SW,1565,W,307,S,420427.5,4437580.8,Spotted from section lines,,04/21/2000,,04/21/2002,06/03/1999,,,,34,,,,https://dwr.state.co.us/Tools/WellPermits/0455644M,"(40.084756, -105.933366)",1450
9502746 ,273098-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,27,,SE,SE,1100,E,308,S,424417.9,4439057.2,Spotted from section lines,LEGACY PARK RANCH,03/26/2007,,03/26/2009,06/01/2007,06/07/2013,,,889,489,889,7,https://dwr.state.co.us/Tools/WellPermits/9502746,"(40.09842, -105.886732)",1450
9115746 ,73788-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,2,,NW,NE,1850,E,310,N,426088.8,4456531.4,Spotted from section lines,WINDING RIVER VILLA,04/04/1974,04/04/1974,04/04/1976,04/04/1974,,,0,138,128,138,,https://dwr.state.co.us/Tools/WellPermits/9115746,"(40.255983, -105.869136)",1450
0455644C,225177-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SE,SW,1490,W,310,S,420404.6,4437582.3,Spotted from section lines,,04/21/2000,,04/21/2002,10/12/1998,,,,22,,,,https://dwr.state.co.us/Tools/WellPermits/0455644C,"(40.084763, -105.933624)",1450
3617599 ,274559-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,26,,NE,NW,2545,W,310,N,425671.5,4450084.6,Spotted from section lines,CAB TRACTS,07/26/2007,,07/26/2009,08/21/2008,06/25/2009,,,220,85,220,12,https://dwr.state.co.us/Tools/WellPermits/3617599,"(40.197878, -105.873305)",1450
9115931 ,85020-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NW,NE,2445,E,310,N,428235.9,4422637.1,Spotted from section lines,ICEBOX ESTATES,,07/29/1976,,07/29/1976,,,,130,,,,https://dwr.state.co.us/Tools/WellPermits/9115931,"(39.95083, -105.840127)",1450
0420369A,205722-,Permit Expired,5,51,GRAND,,,S,3.0 N,75.0 W,8,,NE,NW,1800,W,310,N,430381.1,4454841.4,Spotted from section lines,,10/03/1997,,10/03/2000,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0420369A,"(40.241127, -105.818487)",1450
9115687 ,70954-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,19,,SW,SW,410,W,310,S,418703,4450522.6,Spotted from section lines,TRAIL CREEK ESTATES (FILING: 2),08/27/1973,08/27/1973,,08/25/1973,09/10/1973,,,110,70,110,15,https://dwr.state.co.us/Tools/WellPermits/9115687,"(40.201177, -105.955217)",1450
9502209B,262999-,Permit Extended,5,51,GRAND,,,S,3.0 N,76.0 W,12,,NE,NE,1100,E,310,N,427894.5,4454884.4,Spotted from section lines,SHOREWOOD,04/26/2005,,04/26/2011,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9502209B,"(40.241303, -105.847728)",1450
9500883 ,236609-,Permit Extended,5,51,GRAND,,,S,3.0 N,75.0 W,8,,NE,NW,1800,W,310,N,430381.1,4454841.4,Spotted from section lines,,10/24/2001,,10/24/2008,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9500883,"(40.241127, -105.818487)",1450
3645058A,282941-,Well Constructed,5,51,GRAND,,,S,1.0 N,78.0 W,18,,NW,NW,1289,W,312,N,399636.4,4434781.6,Spotted from section lines,,04/05/2010,12/31/1959,,,,,,28,,,,https://dwr.state.co.us/Tools/WellPermits/3645058A,"(40.057322, -106.176758)",1450
3645058B,282941--A,Well Constructed,5,51,GRAND,,,S,1.0 N,78.0 W,18,,NW,NW,1289,W,312,N,399636.4,4434781.6,Spotted from section lines,,04/05/2010,,04/05/2012,04/21/2010,,,,575,256,556,,https://dwr.state.co.us/Tools/WellPermits/3645058B,"(40.057322, -106.176758)",1450
0420369B,205723-,Permit Issued,5,51,GRAND,,,S,3.0 N,75.0 W,8,,NE,NW,1650,W,315,N,430335.4,4454840.3,Spotted from section lines,,10/03/1997,,10/03/1999,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0420369B,"(40.241114, -105.819028)",1450
9115682 ,70671-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,27,,SE,SE,504,E,315,S,424986.5,4429784.3,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),08/16/1973,06/26/1974,,06/26/1974,,,,175,80,140,,https://dwr.state.co.us/Tools/WellPermits/9115682,"(40.014934, -105.878983)",1450
0384437B,13615-AD,Application Denied,5,51,GRAND,,,S,2.0 S,75.0 W,8,,SW,SE,2000,E,320,S,431323.3,4415131.9,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0384437B,"(39.883473, -105.803202)",1450
0391450A,13729-AD,Application Denied,5,51,GRAND,,,S,1.0 N,76.0 W,30,,SE,SE,1280,E,320,S,419907,4429799.5,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0391450A,"(40.014602, -105.938503)",1450
9115385,48606-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,18,,SW,SW,730,W,320,S,419351,4432987.2,Spotted from section lines,,,09/20/1971,,09/20/1971,,,,147,,,,https://dwr.state.co.us/Tools/WellPermits/9115385,"(40.043268, -105.945413)",1450
0447045 ,218023-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,7,,NE,NE,940,E,320,N,430302.7,4425852.2,Spotted from section lines,,06/15/1999,,06/15/2001,05/25/2001,07/24/2001,,,273,173,273,11,https://dwr.state.co.us/Tools/WellPermits/0447045,"(39.979967, -105.816276)",1450
0218784 ,122005-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,8,,NW,NW,400,W,320,N,430711.2,4425849.9,Spotted from section lines,SUNSET RIDGE (FILING: 2),09/08/1981,,,09/15/1981,,,,230,27,230,,https://dwr.state.co.us/Tools/WellPermits/0218784,"(39.979982, -105.811498)",1450
0412430,202130-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,24,,SE,SE,990,E,320,S,427783.1,4450213,Spotted from section lines,MOUNTAIN SHADOWS ESTATES,04/10/1997,,04/10/1999,07/23/1997,10/13/1997,,,359,269,359,12,https://dwr.state.co.us/Tools/WellPermits/0412430,"(40.199215, -105.848508)",1450
0384437A,13614-AD,Application Denied,5,51,GRAND,,,S,2.0 S,75.0 W,8,,SW,SE,1730,E,320,S,431405.6,4415130.7,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0384437A,"(39.883471, -105.802231)",1450
9503489 ,286464-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,14,,SE,SE,1253,E,322,S,426153.3,4451873.8,Spotted from section lines,SHADOW MOUNTAIN ESTATES,08/16/2011,,08/16/2014,08/22/2013,08/26/2015,,,357,317,357,10,https://dwr.state.co.us/Tools/WellPermits/9503489,"(40.214036, -105.867848)",1450
0255156,113917--A,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,27,,SW,SE,1500,E,325,S,424681.5,4429785.8,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),07/11/1985,,,05/22/1986,,,,440,360,440,,https://dwr.state.co.us/Tools/WellPermits/0255156,"(40.014925, -105.882568)",1450
0200923,112448-,Permit Issued,5,51,GRAND,,,S,1.0 S,75.0 W,8,,NW,NW,790,W,325,N,430830,4425847.9,Spotted from section lines,,01/16/1980,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0200923,"(39.979974, -105.810104)",1450
0413024,76150--A,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SE,1300,E,325,S,424506.1,4428217.2,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 4),05/02/1997,,05/02/1999,03/06/1997,03/14/1997,,,400,80,400,1.5,https://dwr.state.co.us/Tools/WellPermits/0413024,"(40.000774, -105.884436)",1450
0369650 ,178280-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SE,SW,1726,W,325,S,422211.2,4428222,Spotted from section lines,ALPINE ACRES,05/26/1994,,05/26/1996,08/20/1994,04/12/1995,,,170,90,170,13.5,https://dwr.state.co.us/Tools/WellPermits/0369650,"(40.000611, -105.91132)",1450
0255156A,113917-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,27,,NE,NW,1500,W,325,N,424152.3,4431159.1,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 1),05/01/1980,,,06/13/1980,,,,390,20,270,,https://dwr.state.co.us/Tools/WellPermits/0255156A,"(40.027246, -105.888927)",1450
0459137D,224709-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,12,,NE,NE,1300,E,325,N,427833.4,4454881.3,Spotted from section lines,SHOREWOOD,04/11/2000,,04/11/2002,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0459137D,"(40.241271, -105.848445)",1450
9501299 ,243893-,Well Abandoned,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,2100,E,325,S,422651.8,4428229.8,Spotted from section lines,ALPINE ACRES,10/22/2002,,10/22/2004,11/04/2002,11/06/2002,11/06/2002,,147,77,147,5,https://dwr.state.co.us/Tools/WellPermits/9501299,"(40.000724, -105.906155)",1450
0400217 ,195411-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,2200,E,325,S,422620.9,4428229.2,Spotted from section lines,ALPINE ACRES,05/31/1996,,05/31/1998,07/11/1996,,,,115,55,115,,https://dwr.state.co.us/Tools/WellPermits/0400217,"(40.000712, -105.906518)",1450
0913182 ,94209-,Permit Expired,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SE,SW,2570,W,325,S,424089.6,4428208.7,Spotted from section lines,GRAND COUNTRY ESTATES,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0913182,"(40.000665, -105.889308)",1450
9115799 ,76150-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SE,1300,E,325,S,424506.1,4428217.2,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 4),08/21/1974,10/11/1974,08/21/1976,10/11/1974,,,,110,78,110,,https://dwr.state.co.us/Tools/WellPermits/9115799,"(40.000774, -105.884436)",1450
9116206 ,104574-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,7,,NE,NE,25,E,325,N,430581.6,4425849,Spotted from section lines,SUNSET RIDGE (FILING: 2),02/15/1979,08/02/1979,,02/22/1979,,,,240,180,240,,https://dwr.state.co.us/Tools/WellPermits/9116206,"(39.979962, -105.813009)",1450
0422845 ,206546-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,4,,NE,NE,20,E,325,N,424168,4427990,Spotted from section lines,GRAND COUNTRY VILLAGE,11/18/1997,,11/18/1999,10/23/1998,03/25/1999,,,156,70,156,9,https://dwr.state.co.us/Tools/WellPermits/0422845,"(39.998699, -105.888369)",1450
0382003B,186278-,Permit Expired,5,51,GRAND,,,S,1.0 S,78.0 W,32,,NW,NE,2170,E,325,N,402759.7,4419553.1,Spotted from section lines,ASPEN CANYON RANCH WEST,04/20/1995,,04/20/1997,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0382003B,"(39.920504, -106.137858)",1450
0030188,97057-VE,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SE,1300,E,325,S,424506.1,4428217.2,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 4),03/05/1997,,,03/06/1997,03/14/1997,,,400,80,400,1.5,https://dwr.state.co.us/Tools/WellPermits/0030188,"(40.000774, -105.884436)",1450
0209044 ,116938-,Permit Expired,5,51,GRAND,,,S,4.0 N,76.0 W,25,,NE,NW,2440,W,325,N,427464.9,4459720.1,Spotted from section lines,SUN VALLEY RANCH,10/23/1980,,10/23/1982,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0209044,"(40.284831, -105.853318)",1450
0348518 ,44085--A,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NW,NE,1760,E,325,N,428444.7,4422632.9,Spotted from section lines,ICEBOX ESTATES,01/29/1993,,,02/25/1993,02/08/1993,,,105,83,105,9,https://dwr.state.co.us/Tools/WellPermits/0348518,"(39.950812, -105.83768)",1450
0400217 ,195411-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,2200,E,325,S,422620.9,4428229.2,Spotted from section lines,ALPINE ACRES,05/31/1996,,05/31/1998,07/11/1996,,,,115,55,115,,https://dwr.state.co.us/Tools/WellPermits/0400217,"(40.000712, -105.906518)",1450
0441309A,217852-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,15,,NE,NW,1930,W,329,N,424762.7,4424211.1,Spotted from section lines,,05/27/1999,,05/27/2001,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0441309A,"(39.964708, -105.880962)",1450
0335455 ,,Application Withdrawn,5,51,GRAND,,,S,1.0 S,76.0 W,24,,SW,SW,964,W,329,S,427723.5,4421229.8,Spotted from section lines,FOREST THE @ ST LOUIS CREEK,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0335455,"(39.938111, -105.845976)",1450
0444380A,217347-,Permit Issued,5,51,GRAND,,,S,3.0 N,76.0 W,27,,NW,NE,1470,E,330,N,424448.1,4450116.2,Spotted from section lines,LAKERIDGE MOUNTAIN VALLEY,05/07/1999,,05/07/2001,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0444380A,"(40.198048, -105.887676)",1450
0473481 ,233721-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,22,,SE,SE,990,E,330,S,424599.5,4450310.9,Spotted from section lines,,05/25/2001,,05/25/2003,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0473481,"(40.199818, -105.885925)",1450
0295218 ,153224-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,11,,NW,NE,2570,E,330,N,425594,4445264.1,Spotted from section lines,SCHLIZ,01/03/1989,,,05/28/1989,11/14/1991,,,180,90,180,0,https://dwr.state.co.us/Tools/WellPermits/0295218,"(40.154441, -105.873652)",1450
0361826 ,174666-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,18,,SW,SW,300,W,330,S,429072.8,4422832.4,Spotted from section lines,GRANDMOTHER MILLERS TRACTS,11/18/1993,,11/18/1995,04/14/1994,,,,120,70,120,,https://dwr.state.co.us/Tools/WellPermits/0361826,"(39.952657, -105.830351)",1450
0911088,77833-,Permit Expired,5,51,GRAND,,,S,2.0 N,75.0 W,36,,SE,SE,850,E,330,S,437218,4437423.8,Spotted from section lines,RIO GRANDE RANCHES,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0911088,"(40.084761, -105.736417)",1450
0335450 ,163082-,Permit Canceled,5,51,GRAND,,,S,1.0 S,76.0 W,11,,NE,NW,1550,W,330,N,426244.9,4425873.5,Spotted from section lines,,03/03/1992,,,03/11/1992,11/10/1994,,,330,150,330,12,https://dwr.state.co.us/Tools/WellPermits/0335450,"(39.979811, -105.8638)",1450
0105120 ,113135-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,35,,NE,NW,2215,W,330,N,425795.3,4429566.8,Spotted from section lines,WINTER PARK HIGHLANDS-GREENRIDGE,03/11/1980,,,06/27/1980,,,,100,80,100,,https://dwr.state.co.us/Tools/WellPermits/0105120,"(40.01305, -105.869491)",1450
0454103B,60234--A,Well Abandoned,5,51,GRAND,,,S,1.0 N,76.0 W,6,,NW,NE,1432,E,330,N,421062.3,4437370.3,Spotted from section lines,,12/08/1999,,12/08/2001,12/21/1999,,04/03/2003,,302,162,302,,https://dwr.state.co.us/Tools/WellPermits/0454103B,"(40.082915, -105.925893)",1450
0406897 ,,Application Withdrawn,5,51,GRAND,,,S,3.0 N,76.0 W,22,,SW,SE,1650,E,330,S,424398.4,4450319.7,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0406897,"(40.199881, -105.888287)",1450
0378022 ,184424-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,4,,SE,SW,2707,E,330,S,433008.8,4426036.6,Spotted from section lines,,01/11/1995,01/01/1899,,,,,,20,,,,https://dwr.state.co.us/Tools/WellPermits/0378022,"(39.981852, -105.784607)",1450
3601182 ,267927-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,22,,SE,SE,990,E,330,S,424599.5,4450310.9,Spotted from section lines,,03/06/2006,,03/06/2008,08/02/2007,08/21/2008,,,235,115,215,15,https://dwr.state.co.us/Tools/WellPermits/3601182,"(40.199818, -105.885925)",1450
9115753A,74032--A,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,31,,SW,SE,2580,E,330,S,419165.4,4437640,Spotted from section lines,,04/23/1974,,04/23/1976,05/26/1974,05/26/1974,,,70,48,70,10,https://dwr.state.co.us/Tools/WellPermits/9115753A,"(40.085167, -105.948174)",1450
0207200A,115929-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,24,,NE,NE,1200,E,330,N,427758.6,4451628.4,Spotted from section lines,HIGHLAND HEIGHTS,08/29/1980,,09/29/1982,02/18/1981,,,,255,,,,https://dwr.state.co.us/Tools/WellPermits/0207200A,"(40.21196, -105.848948)",1450
0408596 ,200424-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,22,,SE,SE,1140,E,331,S,424553.8,4450313.2,Spotted from section lines,,01/06/1997,,01/06/1999,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0408596,"(40.199832, -105.886453)",1450
3673427 ,,Application Received,5,51,GRAND,,,S,1.0 S,76.0 W,12,,SE,SW,1760,W,333,S,427916.3,4424451.2,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/3673427,"(39.967145, -105.844074)",1450
3645931 ,74597-F,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,12,,SE,SW,1760,W,333,S,427916.3,4424451.2,Spotted from section lines,,10/26/2010,,10/26/2011,07/12/2011,08/03/2011,,28,28,,,25,https://dwr.state.co.us/Tools/WellPermits/3645931,"(39.967145, -105.844074)",1450
0239744 ,133004-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,5,,SW,SW,415,W,335,S,430716.1,4426049.6,Spotted from section lines,SUNSET RIDGE (FILING: 2),10/04/1983,,,10/19/1985,,,,270,200,270,,https://dwr.state.co.us/Tools/WellPermits/0239744,"(39.981784, -105.811461)",1450
0239744 ,133004-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,5,,SW,SW,415,W,335,S,430716.1,4426049.6,Spotted from section lines,SUNSET RIDGE (FILING: 2),10/04/1983,,,10/19/1985,,,,270,200,270,,https://dwr.state.co.us/Tools/WellPermits/0239744,"(39.981784, -105.811461)",1450
9115621 ,66755-,Well Constructed,5,51,GRAND,,,S,4.0 N,76.0 W,36,,NE,NE,217,E,335,N,428242,4458096,Spotted from section lines,STATE COLUMBINE,12/08/1972,08/27/1973,,08/22/1973,08/27/1973,,,47,37,47,5,https://dwr.state.co.us/Tools/WellPermits/9115621,"(40.270268, -105.843996)",1450
0103984,105827-,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,5,,SW,SW,415,W,335,S,430716.1,4426049.6,Spotted from section lines,SUNSET RIDGE (FILING: 2),,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0103984,"(39.981784, -105.811461)",1450
9115609 ,65993-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,6,,SE,SE,700,E,335,S,430376.3,4426051.4,Spotted from section lines,SUNSET RIDGE (FILING: 1),10/30/1972,07/18/1977,10/30/1974,10/31/1972,,,,170,130,170,,https://dwr.state.co.us/Tools/WellPermits/9115609,"(39.981765, -105.815443)",1450
0239744 ,133004-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,5,,SW,SW,415,W,335,S,430716.1,4426049.6,Spotted from section lines,SUNSET RIDGE (FILING: 2),10/04/1983,,,10/19/1985,,,,270,200,270,,https://dwr.state.co.us/Tools/WellPermits/0239744,"(39.981784, -105.811461)",1450
0455644Q,225191-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SE,SW,1502,W,337,S,420408.6,4437590.5,Spotted from section lines,,04/21/2000,,04/21/2002,10/06/1999,,,,25,,,,https://dwr.state.co.us/Tools/WellPermits/0455644Q,"(40.084835, -105.933578)",1450
0455644P,225190-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SE,SW,1522,W,338,S,420414.7,4437590.6,Spotted from section lines,,04/21/2000,,04/21/2002,10/06/1999,,,,29,,,,https://dwr.state.co.us/Tools/WellPermits/0455644P,"(40.084845, -105.933508)",1450
