"entityid","entityname","principaladdress1","principalcity","principalstate","principalzipcode","principalcountry","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingcountry","entitystatus","jurisdictonofformation","entitytype","agentfirstname","agentmiddlename","agentlastname","agentsuffix","agentorganizationname","agentprincipaladdress1","agentprincipaladdress2","agentprincipalcity","agentprincipalstate","agentprincipalzipcode","agentprincipalcountry","agentmailingaddress1","agentmailingaddress2","agentmailingcity","agentmailingstate","agentmailingzipcode","agentmailingcountry","entityformdate"
"20198052872","EBS Consulting, LLC","3921 S Wisteria Court","Denver","CO","80237","US","3921 S Wisteria Court",,"Denver","CO","80237","US","Good Standing","CO","Corporation","Elizabeth","Barton","Steinbeck",,,"3921 S Wisteria Court",,"Denver","CO","80237","US","3921 S Wisteria Ct",,"Denver","CO","80237","US","2019-12-30T00:00:00.000"
"20201007891","Greenwerx LLC","9757 CHERRY LANE","Thornton","CO","80229","US",,,,,,,"Good Standing","CO","Limited Liability Company","Carla","Roxanne","Petruska",,,"9757 CHERRY LANE",,"THORNTON","CO","80229","US","9757 CHERRY LANE",,"THORNTON","CO","80229","US","2020-01-03T00:00:00.000"
"20201011234","Denali Engineering Services, LLC","4974 Halifax Way","Denver","CO","80249","US",,,,,,,"Good Standing","CO","Limited Liability Company","Daniel","Reuben","Davis",,,"4974 Halifax Way",,"Denver","CO","80249","US","4974 Halifax Way",,"Denver","CO","80249","US","2020-01-03T00:00:00.000"
"20201024273","COLORFUL QUALITY CLEANING SERVICES","425 EMERY DR","Longmont","CO","80501","US","425 Emery dr",,"Longmont","CO","80501","US","Good Standing","CO","Limited Liability Company","Angelica",,"Coca",,,"425 Emery Dr",,"Longmont","CO","80501","US","425 Emery dr","Apt, suite, floor, etc.","longmont","CO","80501","US","2020-01-08T00:00:00.000"
"20201025383","Vouch Risk Management Services, LLC","3739 Balboa St.","San Francisco","CA","94121","US",,,,,,,"Good Standing","DE","Foreign Limited Liability Company",,,,,"Corporation Service Company","1900 W. Littleton Boulevard",,"Littleton","CO","80120","US",,,,,,,"2020-01-09T00:00:00.000"
"20201033492","Roots To Deep Waters LLC","4725 W 35th Ave.","Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Eryn","Joy","Murphy",,,"4725 W 35th Ave.",,"Denver","CO","80212","US","4725 W 35th Ave.",,"Denver","CO","80212","US","2020-01-13T00:00:00.000"
"20201035522","20/20 Restoration LLC","10343 Federal Blvd. Unit J435","Westminster","CO","80260","US",,,,,,"US","Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street","Suite 900","Colorado Springs","CO","80903","US",,,,,,,"2020-01-14T00:00:00.000"
"20201035890","Sixtina USA LLC","3709 Primrose Ln","Castle Rock","CO","80109","US",,,,,,,"Good Standing","CO","Limited Liability Company","Ivan",,"French","Sr.",,"8991 Apache Plume Dr","Unit A","Parker","CO","80134","US",,,,,,,"2020-01-14T00:00:00.000"
"20201037386","Your Delivery Experts LLC","160 Utica St","Denver","CO","80219","US","PO Box 101391",,"Denver","CO","80250","US","Good Standing","CO","Limited Liability Company","Regina",,"Ards",,,"PO Box 101391",,"Denver","CO","80250","US","21561 E Union Dr",,"aurora","CO","80015","US","2020-01-14T00:00:00.000"
"20201074655","Barker & Son Investments LLC","863 Bristlecone Drive","Ridgway","CO","81432","US","po box 391",,"Ridgway","CO","81432","US","Good Standing","CO","Limited Liability Company","Michael","R","Barker",,,"863 Bristlecone Drive",,"Ridgway","CO","81432","US","po box 391",,"ridgway","CO","81432","US","2020-01-24T00:00:00.000"
"20201104212","Columbia Basin Partners, LLC","577 High Street","Denver","CO","80218","US",,,,,,,"Good Standing","WA","Foreign Limited Liability Company","Brady",,"Dolsen",,,"577 High St",,"Denver","CO","80218","US",,,,,,,"2020-01-31T00:00:00.000"
"20201109640","Ascending Soul Apparel LLC","17934 E. Purdue Place","Aurora","CO","80013-3336","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Registered Agents Inc.","1942 Broadway Street","Suite 314C","Boulder","CO","80302","US",,,,,,,"2020-02-01T00:00:00.000"
"20201121604","Trimline Painting, Inc.","1510 Quince","Boulder","CO","80304","US",,,,,,,"Good Standing","CO","Corporation","ERIC",,"ESPARZA",,,"1510 QUINCE",,"BOULDER","CO","80304","US",,,,,,,"2020-02-05T00:00:00.000"
"20201122773","PW CO CanRE Sherman 6 LLC","301 Winding Road","Old Bethpage","NY","11804","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"InCorp Services, Inc.","36 South 18th Avenue","Suite D","Brighton","CO","80601","US","301 Winding Rd",,"Old Bethpage","CO","11804","US","2020-02-06T00:00:00.000"
"20201125926","Golden Keys LLC","15060 JUNIPER CT","Golden","CO","80401-1325","US","15060 JUNIPER CT",,"Golden","CO","80401-1325","US","Good Standing","CO","Limited Liability Company","Gayla","Dianne","Lewis",,,"15060 JUNIPER CT",,"GOLDEN","CO","80401-1325","US","15060 Juniper Court",,"Golden","CO","80401","US","2020-02-07T00:00:00.000"
"20201130455","54ortune LLC","20057 E 58th Ave.","Aurora","CO","80019","US","20057 E 58th Ave.",,"Aurora","CO","80019","US","Good Standing","CO","Limited Liability Company",,,,,"Milgrom & Daskam","13885 W. 31st. Ave.",,"Golden","CO","80401","US",,,,,,,"2020-02-10T00:00:00.000"
"20201130912","MI2 Asset Management, LLC, Colorado Authority Relinquished February 8, 2022","500 S. Frontage Rd E","Vail","CO","81657","US",,,,,,,"Withdrawn","DE","Foreign Limited Liability Company",,,,,"MI2 Asset Management","500 S. Frontage Rd E","Unit 112","Vail","CO","81657","US",,,,,,,"2020-02-10T00:00:00.000"
"20201131617","Front Range Foot Care","P.O. Box 65","Hygiene","CO","80533","US",,,,,,,"Good Standing","CO","Limited Liability Company","Patricia","Ann","Krkosa",,,"626 Allen Dr.",,"Longmont","CO","80503","US","626 Allen Dr.",,"Longmont","CO","80503","US","2020-02-10T00:00:00.000"
"20201137963","Girls with Grit LLC, Dissolved February 8, 2022","746 Sundown Drive","Lafayette","CO","80026","US","11212 Rhonda Way",,"Dunlap","IL","61525","US","Voluntarily Dissolved","CO","Limited Liability Company",,,,,"Registered Agents Inc.","1942 Broadway St.","STE 314C","Boulder","CO","80302","US",,,,,,,"2020-02-13T00:00:00.000"
"20201139386","ESG Services LLC","29 Pearch St","Eagle","CO","81631","US","PO Box 4041",,"Edwards","CO","81632","US","Good Standing","CO","Limited Liability Company","Maria","D","Sandoval",,,"29 Pearch St","APT B102","Eagle","CO","81631","US","po box 4041",,"Edwards","CO","81632","US","2020-02-13T00:00:00.000"
"20201154354","Jimmy's Wool, LLC dba Madelinetosh","120 Jade St.","Broomfield","CO","80020","US","4000 Lubbock Ave,","Ste.110","Fort Worth","TX","76110","US","Good Standing","CO","Limited Liability Company","Laura",,"Zander",,,"120 Jade St.",,"Reno","CO","80020","US",,,,,,,"2020-02-21T00:00:00.000"
"20201156206","Mile High Notary","10243 E Peakview Ave Apt A204","Englewood","CO","80111","US",,,,,,,"Good Standing","CO","Limited Liability Company","Luis","A","Santos",,,"10243 E Peakview Ave Apt A204",,"Englewood","CO","80111","US",,,,,,,"2020-02-21T00:00:00.000"
"20201156443","McNeil Consulting, LLC","2800 Calendar Court","Fort Collins","CO","80526","US",,,,,,,"Good Standing","CO","Limited Liability Company","James","A","McNeil",,,"2800 Calendar Court",,"Fort Collins","CO","80526","US",,,,,,,"2020-02-22T00:00:00.000"
"20201181343","Dakota Ridge Group","12600 Lowell Blvd #403","Broomfield","CO","80020","US","12600 Lowell Blvd","403","Broomfield","CO","80020","US","Good Standing","CO","Limited Liability Company","Mitchell","S","SLEETH",,,"12600 Lowell Blvd. # 403",,"Broomfield","CO","80020-____","US","12600 Lowell Blvd. #403",,"WESTMINSTER","CO","80020-____","US","2020-03-01T00:00:00.000"
"20201182673","Agility Unleashed LLC","1281 E Magnolia St","Fort Collins","CO","80524","US",,,,,,,"Good Standing","CO","Limited Liability Company","Josh",,"Aragon",,,"1281 E Magnolia St Unit D-B12",,"Fort Collins","CO","80524","US",,,,,,,"2020-02-25T00:00:00.000"
"20201184070","Baseline Property Holdings LLC","16350 Bordeaux, Reno, NV","Reno","NV","89511","US","66 Summer St","Unit 706","Stamford","CT","06901","US","Good Standing","NV","Foreign Limited Liability Company",,,,,"Registered Agents Inc.","1942 Broadway St.","STE 314C","Boulder","CO","80302","US",,,,,,,"2020-02-25T00:00:00.000"
"20201184743","Western Allied Mechanical, Inc.","1180 O'Brien Dr.","Menlo Park","CA","94025","US",,,,,,,"Good Standing","CO","Corporation",,,,,"Northwest Registered Agent, LLC","1942 Broadway St.","STE 314C","Boulder","CO","80302","US",,,,,,,"2020-02-25T00:00:00.000"
"20201186530","Span Lion Novelties LLC","2361 Lansing St","Aurora","CO","80010","US",,,,,,"US","Good Standing","CO","Limited Liability Company","Rupert",,"Sterling",,,"2361 Lansing St",,"Aurora","CO","80010","US",,,,,,,"2020-05-20T00:00:00.000"
"20201186642","YQN Link (US) INC.","1312 17th Street #692","Denver","CO","80202","US",,,,,,,"Good Standing","CO","Corporation",,,,,"Zhongteng Accounting Co., LTD","1312 17th Street #692",,"Denver","CO","80202","US","1312 17th Street #692",,"Denver","CO","80202","US","2020-02-26T00:00:00.000"
"20201189740","LGI DRYWALL, LLC","17935 E Linvale Pl","Aurora","CO","80013","US",,,,,,,"Good Standing","CO","Limited Liability Company","IRINEO",,"GONZALEZ",,,"17935 E Linvale Pl",,"AURORA","CO","80013","US","17935 E Linvale Pl",,"Aurora","CO","80013","US","2020-02-26T00:00:00.000"
"20201192045","Nostalgia Europa Grocery & Deli LLC","7632 Alpine Daisy Drive","Colorado Springs","CO","80925","US","7632 Alpine Daisy Drive",,"Colorado Springs","CO","80925","US","Good Standing","CO","Limited Liability Company","Andrew","Ian","McKay",,,"7632 Alpine Daisy Drive",,"Colorado Springs","CO","80925","US","7632 Alpine Daisy Drive",,"Colorado Springs","CO","80925","US","2020-02-27T00:00:00.000"
"20201196688","Colorado Event Services","1065 S Locust St","Denver","CO","80224","US","1065 S Locust St",,"Denver","CO","80224","US","Good Standing","CO","Limited Liability Company","Yelena","S","Dorovskikh",,,"1065 S Locust St",,"Denver","CO","80224","US","1065 S Locust St","84","Denver","CO","80224","US","2020-02-27T00:00:00.000"
"20201209446","Davis & Davis Enterprise llc","6002 Quiet View ct","Loveland","CO","80537","US",,,,,,,"Good Standing","CO","Limited Liability Company","Jacob","Ray","Davis",,,"6002 Quiet View ct",,"loveland","CO","80537","US",,,,,,,"2020-03-02T00:00:00.000"
"20141222343","721 North Cascade Avenue, LLC","721 N. Cascade Avenue","Colorado Springs","CO","80903","US","718 Lavelett Ln",,"Monument","CO","80132","US","Good Standing","CO","Limited Liability Company","Mike","A.","Cimino",,,"721 N. Cascade Avenue",,"Colorado Springs","CO","80903","US","718 Lavelett Ln",,"Monument","CO","80132","US","2014-04-03T00:00:00.000"
"20201218946","Zoomie Consulting, LLC","1312 17th Street Suite 768","Denver","CO","80202","US","2000 S Ogden St",,"Denver","CO","80210","US","Good Standing","CO","Limited Liability Company","Timothy",,"Keitel",,,"1312 17th Street Suite 768",,"Denver","CO","80202","US","2000 S Ogden St",,"Denver","CO","80210","US","2020-03-04T00:00:00.000"
"20201229482","Higher Earth Entertainment LLC","202 Sentinel Rock Ln","Boulder","CO","80302","US",,,,,,,"Good Standing","CO","Limited Liability Company","John","C","Yoshihara","Jr.",,"202 Sentinel Rock Ln",,"Boulder","CO","80302","US","202 Sentinel Rock Lane",,"Boulder","CO","80302","US","2020-03-10T00:00:00.000"
"20201229498","Pinnacle Disaster and Recovery Services, LLC","11479 S. Pine Drive","Parker","CO","80134","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"LawHedge","6105 S. Main Street, Suite 200",,"Aurora","CO","80016","US",,,,,,,"2020-03-10T00:00:00.000"
"20211403881","Marked Things LLC","16975 E 111th Dr","Commerce City","CO","80022","US",,,,,,,"Noncompliant","CO","Limited Liability Company","Ashley",,"Mercil",,,"16975 E 111th Dr",,"Commerce City","CO","80022","US",,,,,,,"2021-04-26T00:00:00.000"
"20201237178","GRIZZLE TRUCKING, LLC","12150 Race St","Northglenn","CO","80241","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Registered Agents Inc.","1942 Broadway Street, Suite 314C",,"Boulder","CO","80302","US",,,,,,,"2020-03-13T00:00:00.000"
"20201240228","Modern Ally, Dissolved February 8, 2022","2002 BATTLECREEK DR","Fort Collins","CO","80528","US","2083 Northwest Johnson St.","#33","Portland","OR","97209","US","Voluntarily Dissolved","CO","Limited Liability Company","Cassidy",,"Campbell",,,"2002 BATTLECREEK DR","10306","Fort Collins","CO","80528","US","2002 Battlecreek Drive","10306","Fort Collins","CO","80528","US","2020-03-16T00:00:00.000"
"20201242726","OREOF19 BR, LLC","200 S. Biscayne Blvd.","Miami","FL","33131","US",,,,,,,"Good Standing","DE","Foreign Limited Liability Company",,,,,"Corporation Service Company","1900 W. Littleton Boulevard",,"Littleton","CO","80120","US","200 South BISCAYNE BLVD","FLOOR 7","MIAMI","CO","33131","US","2020-03-17T00:00:00.000"
"20201246570","Set in Motion Counseling LLC","7955 E Arapahoe Ct","Centennial","CO","80112","US","10512 Paxton Ct",,"Parker","CO","80134","US","Good Standing","CO","Limited Liability Company","Jolie","A","Roach",,,"7955 E Arapahoe Ct",,"Centennial","CO","80112","US","10512 Paxton Ct",,"Parker","CO","80134","US","2020-03-18T00:00:00.000"
"20201249981","Covey Rise Capital 0215, LLC","1125 17th St., Suite 720","Denver","CO","80202","US",,,,,,,"Good Standing","CO","Limited Liability Company","Stacia",,"Freimuth",,,"278 University Blvd",,"Denver","CO","80206","US","2412 S. COLUMBINE STREET",,"Denver","CO","80210","US","2020-03-20T00:00:00.000"
"20201252396","Spiral Architecture LLC","4632 Kirkwood Ct.","Boulder","CO","80301","US",,,,,,,"Good Standing","CO","Limited Liability Company","Michael","William","Stephens",,,"4632 Kirkwood Ct.",,"Boulder","CO","80301","US","4632 Kirkwood Court",,"Boulder","CO","80301","US","2020-03-23T00:00:00.000"
"20141222577","EKKO LLC","310 Tam O Shanter Way","Monument","CO","80132","US","514 Americas Way","PMB 16276","Box Elder","SD","57719","US","Good Standing","CO","Limited Liability Company","Karen",,"Stensland",,,"310 Tam O Shanter Way",,"Monument","CO","80132","US","514 Americas Way","PMB 16276","Box Elder","CO","57719","US","2014-04-03T00:00:00.000"
"20201273887","First Choice Massage and Bodyworks LLC","248 East 24th Street","Greeley","CO","80631","US",,,,,,,"Good Standing","CO","Limited Liability Company","Amanda","Lou","Bryant",,,"248 East 24th Street","136","Greeley","CO","80631","US","248 East 24th Street","136","Greeley","CO","80631","US","2020-03-24T00:00:00.000"
"20201315354","Saturn Five Shares LLC, Dissolved February 8, 2022","6300 W 49th Dr","Wheat Ridge","CO","80033","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company","Max",,"Anderson",,,"6300 W 49th Dr",,"Wheat Ridge","CO","80033","US",,,,,,,"2020-04-03T00:00:00.000"
"20201339456","Spectrum Hardwoods, Inc.","5867 Terminal Ave.","Colorado Springs","CO","80915","US",,,,,,"US","Good Standing","CO","Corporation","Dylan","D","Gillette",,,"5867 Terminal Ave",,"Colorado Springs","CO","80915","US",,,,,,,"2020-04-16T00:00:00.000"
"20201381918","New Age Aesthetics and Wellness, PLLC","9251 East Peakview Avenue, Unit G,","Greenwood Village","CO","80111","US",,,,,,,"Good Standing","CO","Limited Liability Company","Neil","E","Ayervais",,,"5575 South Sycamore Street","Suite 120","Littleton","CO","80120","US",,,,,,,"2020-04-27T00:00:00.000"
"20201588013","Infinite Pharms LLC","20071 Tamarack Lane","Ordway","CO","81063","US","20071 Tamarack Lane",,"Ordway","CO","81063","US","Good Standing","CO","Limited Liability Company","JOSE",,"RAMIREZ",,,"20071 Tamarack Lane",,"Ordway","CO","81063","US",,,,,,,"2020-07-06T00:00:00.000"
"20201392923","J2BA, LLC, Dissolved February 8, 2022","8559 Eldora Way","Arvada","CO","80007","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company","Jennifer","L.","Habliston",,,"8559 Eldora Way",,"Arvada","CO","80007","US",,,,,,,"2020-04-30T00:00:00.000"
"20201405523","PRIME MEDICAL GROUP INC.","3301 S MALAYA CT","Aurora","CO","80013","US","3301 S MALAYA CT",,"Aurora","CO","80013","US","Good Standing","CO","Corporation","KONSTANTIN",,"GREY",,,"3301 S MALAYA CT",,"AURORA","CO","80013","US",,,,,,,"2020-05-04T00:00:00.000"
"20061314702","Mail Creek LLC, Dissolved May 17, 2022","214 Willow St","Fort Collins","CO","80524","US","214 Willow St","Unit 1","Fort Collins","CO","80524","US","Voluntarily Dissolved","CO","Limited Liability Company",,,,,"The Garlic Store","214 Willow St","Unit 1","Fort Collins","CO","80524","US","214 Willow St","Unit 1","Fort Collins","CO","80524","US","2006-08-01T00:00:00.000"
"20201439590","Allison Glover, LLC","4524 W  64th Circle","Arvada","CO","80003","US","4524 W  64th Circle",,"Arvada","CO","80003","US","Good Standing","CO","Limited Liability Company","Allison","Y","Glover",,,"4524 W 64th Circle",,"Arvada","CO","80003","US",,,,,,,"2020-05-21T00:00:00.000"
"20201435842","The Barber Lounge, Dissolved February 8, 2022","6236 Red Canyon Dr, Unit F","Highlands Ranch","CO","80130","US","6236 Red Canyon Dr, Unit F",,"Highlands Ranch","CO","80130","US","Voluntarily Dissolved","CO","Limited Liability Company","Shelby","Ellen","Miles",,,"6236 Red Canyon Dr, Unit F",,"Highlands Ranch","CO","80130","US","6236 Red Canyon Dr, Unit F",,"Highlands Ranch","CO","80130","US","2020-05-29T00:00:00.000"
"20211403889","Beard Man Offroad LLC","5734 Pinto Valley Street","Parker","CO","80134","US",,,,,,,"Noncompliant","CO","Limited Liability Company","Kevin",,"Burden",,,"5734 Pinto Valley Street",,"Parker","CO","80134","US",,,,,,,"2021-04-26T00:00:00.000"
"20201467047","WB NAILS","5055 S KIPLING ST UNIT C4","Littleton","CO","80127","US",,,,,,,"Good Standing","CO","Limited Liability Company","HUNG","THANH","NGUYEN",,,"5797 W ALAMO DR",,"LITTLETON","CO","80123","US",,,,,,,"2020-05-27T00:00:00.000"
"20201481244","JET Concrete LLC","63579 Spring Creek Trlr 13","Montrose","CO","81403","US",,,,,,"US","Good Standing","CO","Limited Liability Company","Jesus","Elias","Terrazas Escarcega",,,"63579 Spring Creek Trlr 13",,"Montrose","CO","81403","US",,,,,,,"2020-05-31T00:00:00.000"
"20201499085","Grant 6000, LLC","1451 Rockville Pike","Rockvale","MD","20852","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Registered Agents Inc.","1942 Broadway Street, Suite 314C",,"Boulder","CO","80302","US",,,,,,,"2020-06-05T00:00:00.000"
"20201506516","Valkyrie Vendings LLC, Dissolved February 8, 2022","7325 Saberwood Dr.","Colorado Springs","CO","80911","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street","Suite 900","Colorado Springs","CO","80903","US",,,,,,,"2020-06-09T00:00:00.000"
"20201508171","Ryker Durango Properties, LLC","590 Ridge Road","Durango","CO","81303","US",,,,,,"US","Good Standing","CO","Limited Liability Company","Sebastiaan",,"Zuidweg",,,"590 Ridge Road",,"Durango","CO","81303","US",,,,,,,"2020-06-10T00:00:00.000"
"20201513528","Service Environments of Texas, Inc., Colorado Authority Relinquished February 8, 2022","801 Russell Palmer Road","Kingwood","TX","77339","US",,,,,,,"Withdrawn","TX","Foreign Corporation",,,,,"Registered Agent Solutions, Inc.","36 South 18th Avenue","Suite D","Brighton","CO","80601","US",,,,,,,"2020-06-12T00:00:00.000"
"20201525798","Smokin Zo's Incorporated","10 JASON ST","Castle Rock","CO","80109","US",,,,,,"US","Good Standing","CO","Corporation","LORENZO",,"JACKSON",,,"10 JASON ST",,"CASTLE ROCK","CO","80109","US","10 JASON ST",,"CASTLE ROCK","CO","80109","US","2020-06-19T00:00:00.000"
