"loanrange","businessname","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd","loanamount"
"c $1-2 million","FAITH ENTERPRISES INCORPORATED","919 West Costilla Street","COLORADO SPRINGS","CO","80905","238210","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"36","4/11/2020","KeyBank National Association","CO - 05",
"c $1-2 million","FALCON MANUFACTURING LLC","1460 OVERLOOK DR","LAFAYETTE","CO","80026","339999","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"84","4/28/2020","BBVA USA","CO - 02",
"c $1-2 million","FAMILY PHYSICIANS OF GREELEY LLLP","6801 W  20TH ST","GREELEY","CO","80634","621112","Partnership","Unanswered","Unanswered","Unanswered",,"0","4/10/2020","Community Banks of Colorado, A Division of","CO - 04",
"c $1-2 million","FAMILY RESTAURANTS INC","2706 W Colfax Ave","DENVER","CO","80204","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"200","4/4/2020","BOKF, National Association","CO - 01",
"c $1-2 million","FEBRUARY ENTERPRISES, INC.","6973 TELLER CT","ARVADA","CO","80003","238290","Corporation","Unanswered","Male Owned","Non-Veteran",,"45","4/28/2020","JPMorgan Chase Bank, National Association","CO - 07",
"c $1-2 million","FENTRESS ARCHITECTS, LTD","421 Broadway","DENVER","CO","80203","541310","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"105","4/10/2020","Zions Bank, A Division of","CO - 01",
"c $1-2 million","FERRUCO VAIL OPERATIONS CORPORATION","16 Vail Rd","VAIL","CO","81657","721110","Corporation","Unanswered","Unanswered","Unanswered",,"124","4/10/2020","FirstBank","CO - 02",
"c $1-2 million","FINANCIAL FUNDING SOLUTIONS, INC","5935 S Zang St #220","LITTLETON","CO","80127","522292","Corporation","Unanswered","Unanswered","Unanswered",,"91","4/7/2020","Zions Bank, A Division of","CO - 01",
"c $1-2 million","FIRE ALARM SERVICES, INC.","4800 W. 60th Ave.","ARVADA","CO","80003","561621","Subchapter S Corporation","Unanswered","Female Owned","Non-Veteran",,"0","4/12/2020","UMB Bank, National Association","CO - 07",
"c $1-2 million","FIRSTPASS ENGINEERING PC","864 Happy Canyon Rd Ste 110","CASTLE ROCK","CO","80108","541330","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"69","4/8/2020","FirstBank","CO - 04",
"c $1-2 million","FISHER AUTO, INC.","6025 Arapahoe","BOULDER","CO","80303","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/7/2020","UMB Bank, National Association","CO - 02",
"c $1-2 million","FISKE, INC","6766 E COUNTY ROAD 18","JOHNSTOWN","CO","80534","238210","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"91","4/6/2020","Bank of Colorado","CO - 02",
"c $1-2 million","FLATIRONS COMMUNITY CHURCH","400 W. SOUTH BOULDER RD STE 1700","LAFAYETTE","CO","80026","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","217","4/6/2020","BBVA USA","CO - 02",
"c $1-2 million","FLATIRONS DRILLING, INC","26493 Country Road 76","EATON","CO","80615","237990","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"37","4/28/2020","Bank of the West","CO - 04",
"c $1-2 million","FLATIRONS FIELD SERVICES","10385 Westmoor Drive","WESTMINSTER","CO","80021","213112","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"40","5/4/2020","Northeast Bank","CO - 02",
"c $1-2 million","FLATIRONS IMPORTS, INC","5995 Arapahoe 0.0","BOULDER","CO","80303","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"70","4/9/2020","JPMorgan Chase Bank, National Association","CO - 02",
"c $1-2 million","FLO WATER, INC","4045 N Pecos Street #160","DENVER","CO","80211","423740","Corporation","Unanswered","Male Owned","Unanswered",,"0","4/14/2020","UMB Bank, National Association","CO - 01",
"c $1-2 million","FLOYD'S 99 MARYLAND LLC","5340 S QUEBEC ST #205N","GREENWOOD VILLAGE","CO","80111","812111","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"112","4/7/2020","BOKF, National Association","CO - 01",
"c $1-2 million","FLOYD'S 99-CALIFORNIA, LLC","5340 S QUEBEC ST #205N","GREENWOOD VILLAGE","CO","80111","812111","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"155","4/7/2020","BOKF, National Association","CO - 01",
"c $1-2 million","FLYING HORSE COUNTRY CLUB, LLC","1880 WEISKOPF PT","COLORADO SPRINGS","CO","80921","713910","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"130","4/4/2020","Farmers & Stockmens Bank","CO - 05",
"c $1-2 million","FOOD BANK OF THE ROCKIES","10700 E. 45TH AVE","DENVER","CO","80239","624210","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","117","4/7/2020","FirstBank","CO - 01",
"c $1-2 million","FOODMAVEN CORPORATION","3610 N STONE AVE","COLORADO SPRINGS","CO","80907","722310","Corporation","Unanswered","Unanswered","Unanswered",,"65","4/6/2020","Western Alliance Bank","CO - 05",
"c $1-2 million","FOOTHILLS ENERGY SERVICES INC.","2042 Kelty Road","FRANKTOWN","CO","80116","237110","Corporation","Unanswered","Unanswered","Unanswered",,"109","4/7/2020","BBVA USA","CO - 04",
"c $1-2 million","FOOTHILLS GATEWAY, INC.","301 W SKYWAY DR","FORT COLLINS","CO","80525","624120","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y",,"4/8/2020","First National Bank of Omaha","CO - 02",
"c $1-2 million","FORMATION ENVIRONMENTAL, LLC","2500 55th St Ste 200","BOULDER","CO","80301","541620","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"4/10/2020","Great Western Bank","CO - 02",
"c $1-2 million","FORNEY INDUSTRIES INC","2057 VERMONT DR.","FORT COLLINS","CO","80525","332313","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/7/2020","Independent Bank","CO - 02",
"c $1-2 million","FORT COLLINS RADIOLOGIC ASSOCIATES, P.C.","2008 Caribou Drive","FORT COLLINS","CO","80525","621512","Corporation","Unanswered","Unanswered","Unanswered",,,"4/10/2020","First National Bank of Omaha","CO - 02",
"c $1-2 million","FORT COLLINS YOUTH CLINIC, P.C.","1214 OAK PARK DR","FORT COLLINS","CO","80525","621111","Corporation","Unanswered","Unanswered","Unanswered",,,"4/8/2020","First National Bank of Omaha","CO - 02",
"c $1-2 million","FOUNTAIN VALLEY SCHOOL OF COLORADO","6155 Fountain Valley School Road","COLORADO SPRINGS","CO","80911","611110","Non-Profit Organization","White","Female Owned","Non-Veteran","Y","132","4/14/2020","5Star Bank","CO - 05",
"c $1-2 million","FRASIER MEADOWS MANOR INC","350 Ponca Pl","BOULDER","CO","80303","623312","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","322","4/13/2020","BBVA USA","CO - 02",
,,,"DENVER","CO","80224","453998","Corporation","Unanswered","Unanswered","Unanswered",,"24","4/14/2020","U.S. Bank, National Association","CO - 01","146140"
"c $1-2 million","FRED EMICH CO. INC.","350 SANTA FE DR","DENVER","CO","80223","441120","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"138","4/8/2020","FirstBank","CO - 01",
"c $1-2 million","FRED EMICH III, INC","2033 S WADSWORTH BLVD","LAKEWOOD","CO","80227","441110","Corporation","Unanswered","Unanswered","Unanswered",,"103","4/7/2020","FirstBank","CO - 01",
"c $1-2 million","FREEWAVE TECHNOLOGIES, INC.","5395 PEARL PKWY STE 100","BOULDER","CO","80301","515120","Corporation","Unanswered","Unanswered","Unanswered",,"75","4/14/2020","Bank of America, National Association","CO - 02",
"c $1-2 million","FRESH TAKE LLC","4711 OPUS DRIVE SUITE 210","COLORADO SPRINGS","CO","80906","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"197","4/6/2020","Glacier Bank","CO - 05",
"c $1-2 million","FREUND & FREUND PLUMBING & HEATING LLC","1950 CHAMBERS RD","AURORA","CO","80011","238220","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"165","4/6/2020","FNB Bank","CO - 01",
"c $1-2 million","FROC, PC","1610 DRY CREEK DR","LONGMONT","CO","80503","621111","Corporation","Unanswered","Unanswered","Unanswered",,,"4/9/2020","First National Bank of Omaha","CO - 02",
"c $1-2 million","FRONT RANGE CLINIC, P.C.","1120 E Elizabeth St Ste G-2","FORT COLLINS","CO","80524","622210","Corporation","Unanswered","Unanswered","Unanswered",,,"4/9/2020","First National Bank of Omaha","CO - 02",
"c $1-2 million","FRONT RANGE ROOFING SYSTEMS, LLC","222 13th Ave","GREELEY","CO","80631","238160","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"145","4/9/2020","Bank of Colorado","CO - 04",
"c $1-2 million","FRONT RANGE STONE INC","2195 S Raritan St","ENGLEWOOD","CO","80110","238310","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"108","4/9/2020","Sunwest Bank","CO - 01",
"c $1-2 million","FULLCONTACT INC","1200 17th Street, Suite 13-103","DENVER","CO","80202","423430","Corporation","Unanswered","Unanswered","Unanswered",,"53","4/15/2020","Silicon Valley Bank","CO - 01",
"c $1-2 million","FUZION FIELD SERVICES, LLC","2ND AVE","GREELEY","CO","80631","238110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"103","4/9/2020","Bank of Colorado","CO - 04",
"c $1-2 million","GARBANZO MEDITERRANEAN GRILL, LLC","7700 E Arapahoe Rd","ENGLEWOOD","CO","80112","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Non-Veteran",,"205","4/10/2020","KeyBank National Association","CO - 04",
"c $1-2 million","GATES AND SONS, INC.","90 S FOX ST","DENVER","CO","80223","321213","Corporation","Unanswered","Unanswered","Unanswered",,"102","4/13/2020","BOKF, National Association","CO - 01",
"c $1-2 million","GEBHARDT AUTOMOTIVE, INC.","4740 Valmont Rd","BOULDER","CO","80301","441110","Corporation","Unanswered","Unanswered","Unanswered",,,"4/10/2020","Great Western Bank","CO - 02",
"c $1-2 million","GEEKS WHO DRINK, LLC","3795 E 38th Avenue","DENVER","CO","80205","541990","Corporation","Unanswered","Male Owned","Non-Veteran",,"46","4/13/2020","BBVA USA","CO - 01",
"c $1-2 million","GEN3 CO LLC","2880 S. RARITAN ST","ENGLEWOOD","CO","80110","238160","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,,"4/14/2020","Sunflower Bank, National Association","CO - 01",
"c $1-2 million","GENESIS HOSPITALITY CORPORATION","4004 Medford Drive","LOVELAND","CO","80538","337110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"96","4/7/2020","Great Western Bank","CO - 02",
"c $1-2 million","GEORGE T. SANDERS COMPANY","10201 W. 49th Street","WHEAT RIDGE","CO","80033","423720","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/14/2020","UMB Bank, National Association","CO - 01",
"c $1-2 million","GEOSTRUCT HOLDINGS, INC","2910 AUSTIN BLUFFS PKWY","COLORADO SPRINGS","CO","80918","541330","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/7/2020","Independent Bank","CO - 05",
"c $1-2 million","GEOTECH ENVIRONMENTAL EQUIPMENT, INC","2650 E 40th Ave","DENVER","CO","80205","334513","Corporation","White","Male Owned","Non-Veteran",,"121","4/8/2020","UMB Bank, National Association","CO - 01",
"c $1-2 million","GILBERT CONTRACTING, INC.","7250 Gilpin Way Suite 150","DENVER","CO","80229","238910","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/8/2020","UMB Bank, National Association","CO - 07",
"c $1-2 million","GIRL SCOUTS OF COLORADO","3801 FLORIDA AVE Ste 720","DENVER","CO","80210","813410","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","134","4/6/2020","BBVA USA","CO - 01",
"c $1-2 million","GLACIER MANAGEMENT ASSOCIATES, LLC","600 GLACIER CLUB DR","DURANGO","CO","81301","713910","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"110","4/14/2020","First Southwest Bank","CO - 03",
"c $1-2 million","GLAUCOMA CONSULTANTS OF COLORADO","11960 Lioness Way","PARKER","CO","80134","621111","Corporation","Unanswered","Unanswered","Unanswered",,"83","4/9/2020","Independent Bank","CO - 04",
"c $1-2 million","GLENWOOD HOT SPRINGS LODGE & POOL","401 River Street","GLENWOOD SPRINGS","CO","81601","721110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/6/2020","Alpine Bank","CO - 03",
"c $1-2 million","GLOBAL UNDERGROUND CORPORATION","641 WINTERS DR","COLORADO SPRINGS","CO","80907","236117","Corporation","Unanswered","Unanswered","Unanswered",,"72","4/7/2020","Farmers & Stockmens Bank","CO - 05",
"c $1-2 million","GOLD, INC.","511 16TH ST","DENVER","CO","80202","448130","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/8/2020","UMB Bank, National Association","CO - 01",
"c $1-2 million","GOLDEN AUTOMOTIVE GROUP, LLC","15701 W COLFAX AVE","GOLDEN","CO","80401","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"115","4/14/2020","Comerica Bank","CO - 02",
"c $1-2 million","GOLDEN TRIANGLE CONSTRUCION INC","700 Weaver Park Rd","LONGMONT","CO","80501","236220","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"85","4/7/2020","First Western Trust Bank","CO - 04",
"c $1-2 million","GOULD CONSTRUCTION, INC.","PO BOX 130","GLENWOOD SPRINGS","CO","81602","237310","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"83","4/8/2020","1st Source Bank","CO - 03",
"c $1-2 million","GRADIANT ENERGY SERVICES, INC","90 Madison St, Suite 400","DENVER","CO","80206","213111","Corporation","Unanswered","Unanswered","Unanswered",,"103","4/14/2020","Zions Bank, A Division of","CO - 01",
"c $1-2 million","GRAND JUNCTION MEDIA","734 S 7TH ST","GRAND JUNCTION","CO","81501","451212","Corporation","Unanswered","Unanswered","Unanswered",,"109","4/4/2020","Timberline Bank","CO - 03",
"c $1-2 million","GRAND VALLEY RURAL POWER LINES, INC.","845 22 Rd. PO Box 190","GRAND JUNCTION","CO","81502","221122","Cooperative","Unanswered","Unanswered","Unanswered",,"48","5/11/2020","The Citizens State Bank of Ouray","CO - 03",
"c $1-2 million","GREEN SPOON, LLC","1928 Pearl Street","BOULDER","CO","80302","999990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"82","5/1/2020","JPMorgan Chase Bank, National Association","CO - 02",
"c $1-2 million","GREENFIELD MANAGEMENT SERVICES INC","802 West Drake Road, Ste 101","FORT COLLINS","CO","80526","623311","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,,"4/14/2020","First National Bank of Omaha","CO - 02",
"c $1-2 million","GREENWOOD PEDIATRICS, P.C.","9094 E. Mineral Ave.","CENTENNIAL","CO","80112","621111","Corporation","Unanswered","Male Owned","Non-Veteran",,"0","4/7/2020","UMB Bank, National Association","CO - 04",
"c $1-2 million","GREGORY ELECTRIC INC.","3317 N LINCOLN AVE","LOVELAND","CO","80538","238210","Corporation","Unanswered","Male Owned","Unanswered",,"93","4/6/2020","Bank of Colorado","CO - 02",
"c $1-2 million","GREYSTONE TECHNOLOGY GROUP, INC","3801 E. FLORIDA AVE","DENVER","CO","80210","541519","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"91","4/12/2020","Comerica Bank","CO - 01",
"c $1-2 million","GUNSLINGER CUSTOM PAINT","830 Pine Ridge Rd","GOLDEN","CO","80403","811121","Corporation","White","Male Owned","Unanswered",,"130","4/10/2020","Citywide Banks","CO - 02",
"c $1-2 million","GUSHER OIL FIELD SERVICES, LLC","23691 Hwy 263","GREELEY","CO","80631","213112","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"100","4/27/2020","Bank of Colorado","CO - 04",
"c $1-2 million","HABITAT FOR HUMANITY OF METRO DENVER INC","3245 ELIOT ST","DENVER","CO","80211","624229","Non-Profit Organization","Unanswered","Male Owned","Unanswered","Y","124","4/6/2020","FirstBank","CO - 01",
"c $1-2 million","HALKER CONSULTING LLC","7936 ARAPAHOE CT","CENTENNIAL","CO","80112","541330","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"62","4/11/2020","BOKF, National Association","CO - 04",
"c $1-2 million","HAMMERSMITH DATA MANAGEMENT, INC.","23 INVERNESS WAY, SUITE 200","ENGLEWOOD","CO","80112","531311","Corporation","White","Male Owned","Non-Veteran",,"187","4/5/2020","Pacific Premier Bank","CO - 04",
"c $1-2 million","HAMMOND'S CANDIES SINCE 1920 II, LLC","5735 Washington St.","DENVER","CO","80216","238210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","4/7/2020","UMB Bank, National Association","CO - 01",
"c $1-2 million","HAMON INFRASTRUCTURE INC","5670 Franklin Street","DENVER","CO","80216","237310","Corporation","Unanswered","Unanswered","Unanswered",,"63","4/6/2020","BOKF, National Association","CO - 01",
"c $1-2 million","HARMONY FOUNDATION INC.","1600 FISH HATCHERY RD","ESTES PARK","CO","80517","623220","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","96","4/5/2020","Community Banks of Colorado, A Division of","CO - 02",
"c $1-2 million","HARRIS KOCHER ENGINEERING GROUP, INC.","1120 LINCOLN ST Suite 1000","DENVER","CO","80203","541330","Corporation","Unanswered","Unanswered","Unanswered",,"110","4/15/2020","First Western Trust Bank","CO - 01",
"c $1-2 million","HARRISON WESTERN CONSTRUCTION CORPORATION, INC.","1208 Quail St.","LAKEWOOD","CO","80215","237990","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/5/2020","UMB Bank, National Association","CO - 07",
"c $1-2 million","HARROW SPORTS","600 w BAYAUD AVE","DENVER","CO","80223","541614","Corporation","Unanswered","Unanswered","Unanswered",,"184","4/13/2020","Hancock Whitney Bank","CO - 01",
"c $1-2 million","HARSH INTERNATIONAL, INC. AND INCLUDABLE SUBSIDIARIES","600 OAK AVE","EATON","CO","80615","333111","Corporation","Unanswered","Unanswered","Unanswered",,"125","4/7/2020","Farmers Bank","CO - 04",
"c $1-2 million","HARTCO INC.","2525 W. 64th Ave.","DENVER","CO","80221","561790","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"90","4/11/2020","MidFirst Bank","CO - 01",
"c $1-2 million","HAVEN BEHAVIORAL OUTPATIENT SERVICES OF COLORADO, LLC","1330 QUAIL LAKE LOOP","COLORADO SPRINGS","CO","80906","623990","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"306","4/7/2020","Pinnacle Bank","CO - 05",
"c $1-2 million","HAZEN RESEARCH, INC","4601 Indiana Street","GOLDEN","CO","80403","541690","Corporation","Unanswered","Unanswered","Unanswered",,"118","4/10/2020","Bank of Colorado","CO - 02",
"c $1-2 million","HDNET LLC","8269 E. 23rd Avenue Building 130","DENVER","CO","80238","512199","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"76","4/13/2020","BBVA USA","CO - 01",
"c $1-2 million","HEALTH CARE MANAGEMENT LTD LIABILITY CO","715 HORIZON DR STE 485","GRAND JUNCTION","CO","81506","923120","Corporation","Unanswered","Unanswered","Unanswered",,"99","4/9/2020","Timberline Bank","CO - 03",
