"entityid","registranttypeabbr","name","fein","filingtype","documentid","amendmententityid","externalfilingfromnccs","externalfilingtype","actualfinancialsprovided","principaladdress","principalcity","principalstate","principalzipcode","principalzipcode4","residentialcounty","mailingaddress","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","phone","fax","website","authorizedofficername","authorizedofficersigneddate","cfoname","cfosigneddate","registrationapproveddate","paymentprocesseddate","nextrenewalregistrationdate","fiscalyearstartdate","fiscalyearenddate","nteecode1","nteecode2","nteecode3","taxexemptstatus","taxexemptcode","irsexemptiondate","taxdeductible","extensionfiled","consolidatedregistrationstatement","fiscalyearbeginning","fiscalyearending","newcharity","outsideprofessionalfundraiserfees","totalcontributionsraisedpreviousyear","totalfundraisingexpensespreviousyear","totalmanagementgeneralexpensespreviousyear","expensesdividedbycontributions","totalexpensesplusmanagementgeneraldividedbycontributions","relatedorganizations","relatedtootherorganization","relatedorganizationtaxexempt","solicitednontaxdeductiblegifts","statedgiftnottaxdeductible","revenuefromcontibutions","revenuefromgovernment","programservicerevenue","revenuefrominvestments","revenuefromspecialevents","revenuefromsales","revenueother","revenuetotal","expensesfromprogramservices","expensesfromadministrativeother","expensesfundraising","expensesaffiliates","expensesother","expensesothercomment","expensestotal","endofyearassests","endofyeartotalliabilities","endofyearassestsminusliabilities","unrestrictedassests","temporarilyrestrictedassets","permanentlyrestrictedassets","publicbenefitcorporation","pbcrecordingmethod","pbcpromotedbenefit","pbcissuesstockshares","pbcstocksharesavailable","pbcbenefitreportsent","pbcannualbenefitreport","conflictofinterest","conflictofinterestaffirmation","legalbusinessformation","currentstatus","statusdate","principaladdress2","principalprovince","principalcountry","mailingaddress2","mailingprovince","mailingcountry","placeformed","dateformed","expirationdate","programserviceratio"
"20123000720","CO","CHRISTMAS CRUSADE FOR CHILDREN","841127073","RENEWAL","20223010705","20213010869",,,"true","1240 WEST BAYAUD AVENUE","Denver","CO","80223",,"DENVER",,,,,,"3034344737",,,"Beau Campbell","2022-05-02T00:00:00.000",,,"2022-05-03T00:00:00.000","2022-05-02T00:00:00.000","2023-05-15T00:00:00.000","01-01","12-31","PUBLIC,SOCIETY BENEFIT",,,"true","501(C)(3)",,"true","false","false","2021-01-01T00:00:00.000","2021-12-31T00:00:00.000",,"0","41197.3","0","0",,,,"false","false","false","false","41197.3","0","0","0","0","0","0","41197.3","40948.9","0","0","0","0",,"40948.9","29663.24","0","29663.24","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19891117","08/15/23","1"
"20023005808","CO","ADAPTIVE ADVENTURES","841512653","RENEWAL","20103005991","20093005308",,,"true","27888 MEADOW DRIVE","Evergreen","CO","80439",,"JEFFERSON","P.O. BOX 2245","EVERGREEN","CO","80437",,"3036792770","3036708290","www.edaptive.org","Joel H. Berman","2010-05-10T00:00:00.000",,,"2010-05-10T00:00:00.000","2010-05-10T00:00:00.000","2011-05-15T00:00:00.000","01-01","12-31","HEALTH","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING","YOUTH DEVELOPMENT","true","501(C)(3)",,"true","false","false","2009-01-01T00:00:00.000","2009-12-31T00:00:00.000",,"0","428000","5820","29894","5","11","DISABLED SPORTS USA","true","true","false","false","374160","53840","0","0","56772","0","0","969544","279029","29894","5820","0","0",,"314743","275812","230","275582","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","19990827","11/15/22","0.88653"
"20073000162","CO","NATIONAL BASEBALL HALL OF FAME AND MUSEUM, INC.","150572877","RENEWAL","20153042716","20143040026",,,"true","25 MAIN STREET","Cooperstown","NY","13326",,"OTSEGO","310 W 20TH STREET, SUITE 300","KANSAS CITY","MO","64108",,"6075477200","6075472044","www.baseballhalloffame.org","Dale A Petroskey","2015-12-10T00:00:00.000",,,"2015-12-10T00:00:00.000","2015-12-10T00:00:00.000","2016-05-15T00:00:00.000","01-01","12-31","EDUCATION",,,"true","501(C)(3)",,"true","false","false","2014-01-01T00:00:00.000","2014-12-31T00:00:00.000",,"0","2527453","601475","3588727",,,,"false","false","false","false","2247944","279509","5694303","207107","-13392","1744877","0","18817759","6818803","3588727","601475","0","0",,"11009005","34746539","2646280","32100259","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","NY","19361005","11/15/22","0.61938"
"20193022778","CO","WORLD FEDERATION OF YOUTH CLUBS, INC.","842274485","AMENDMENT","20203033612","20193022778",,,"true","9100 CONROY WINDERMERE ROAD","Windermere","FL","34786",,"ORANGE","1959 PALOMAR OAKS WAY, SUITE 300","CARLSBAD","CA","92011",,"7725593388",,"wfyc.org","Elinor Steele","2020-12-01T00:00:00.000",,,"2020-12-02T00:00:00.000","2020-12-01T00:00:00.000","2021-05-15T00:00:00.000","01-01","12-31","YOUTH DEVELOPMENT",,,"true","501(C)(3)","2007-02-19T00:00:00.000","false","false","false","2019-05-02T00:00:00.000","2019-12-31T00:00:00.000",,"0","2736069","6750","59784",,,,"false","false","true","false","2736069","0","0","0","0","0","0","2736069","117633","59784","6750","0","0",,"184167","2573488","0","2573488","0","0","0","false",,,,,,,,,"Corporation","GOOD",,"SUITE 200",,"UNITED STATES",,,"UNITED STATES","FL","20190502","08/15/23","0.63873"
"20083004586","CO","BRETHREN LEADERSHIP FOUNDATION, INC. DBA CAMP COLORADO","841591553","RENEWAL","20193010275","20183010432",,,"true","237 N. HIGHWAY 67","Sedalia","CO","80135",,"DOUGLAS","15117 YELLOWTHROAT STREET","PARKER","CO","80134",,"3039097447","666","www.campcolorado.org","Leann K Harnist","2019-04-18T00:00:00.000",,,"2019-04-18T00:00:00.000","2019-04-18T00:00:00.000","2020-05-15T00:00:00.000","01-01","12-31","RELIGION,SPIRITUAL DEVELOPMENT","YOUTH DEVELOPMENT",,"true","501(C)(3)",,"true","false","false","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000",,"0","32882","0","35776",,,,"false","false","false","false","32882","0","55630","1845","0","1500","0","92037","37194","35776","0","0","0",,"72970","133374","4070","129304","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","19990218","08/15/23","0.50972"
"20103002625","CO","MOMSRISING TOGETHER","204448446","EXTENSION","20223015988","20213034003",,,,,,,,,,,,,,,,,,"Michelle Menzel","2022-06-09T00:00:00.000",,,"2022-06-09T00:00:00.000",,"2022-05-15T00:00:00.000",,,,,,"false",,,"false","true","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"GOOD",,,,,,,,,,"11/15/22",
"20063007160","CO","FAMILIES OF SPINAL MUSCULAR ATROPHY","363320440","RENEWAL","20093009743","20083001463",,,"true","14047 PETRONELLA DRIVE","Libertyville","IL","60048",,"USA",,,,,,"8008861762","8473677623","www.curesma.org","Kenneth A. Hobby","2009-09-03T00:00:00.000",,,"2009-09-03T00:00:00.000","2009-09-03T00:00:00.000","2009-11-15T00:00:00.000","07-01","06-30","DISEASES,DISORDERS,& MEDICAL DISCIPLINES",,,"true","501(C)(3)",,"true","true","true","2007-07-01T00:00:00.000","2008-06-30T00:00:00.000",,"0","2374841","112837","83600",,,,"false","false","false","false","2374841","0","0","33408","11499","0","0","2419748","4974438","83600","112837","0","0",,"5170875","3232607","3716460","-483853","-933576","449723","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"IL","19841003","02/15/23","0.96201"
"20073000391","CO","PRO MUJER, INC.","980115409","INITIAL REGISTRATION - ESTIMATES","20073000391",,,,"false","240 WEST 35TH STREET, STE. 404","New York","NY","10001",,"U.S.A.",,,,,,"2129520181","2129520183","www.promujer.org","Lindsey Jones","2007-05-11T00:00:00.000",,,"2007-05-11T00:00:00.000","2007-01-11T00:00:00.000","2007-05-15T00:00:00.000","01-01","12-31","COMMUNITY IMPROVEMENT,CAPACITY BUILDING",,,"true","501(C)(3)",,"true","false","false","2005-01-01T00:00:00.000","2005-12-31T00:00:00.000",,"0","2709014","205287","1212232",,,,"false","false","false","false","2709014","0","6883871","101311","0","0","0","9694196","5575948","1212232","205287","0","0",,"6993467","25154727","9916523","15238204","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"DC","19900905","11/15/22","0.79731"
"20203032733","CO","SUSTAINABLE EDUCATIONAL EXPERIENCE ON THE SHIRE AT OLD RANCH","810874627","RENEWAL","20223024711","20213022517",,,"true","8050 FREEMANTLE DR.","Colorado Springs","CO","80920",,"EL PASO",,,,,,"7192842533",,"www.seecos.org","Shannon Katsos","2022-08-18T00:00:00.000",,,"2022-08-19T00:00:00.000","2022-08-18T00:00:00.000","2023-05-15T00:00:00.000","01-01","12-31","EDUCATION","ENVIRONMENT QUALITY,PROTECTION & BEAUTIFICATION","FOOD,AGRICULTURE,& NUTRITION","true","501(C)(3)",,"true","false","false","2021-01-01T00:00:00.000","2021-12-31T00:00:00.000",,"0","715","800","42017.81",,,,"false","false","false","false","715","0","1797.63","0","5769.04","0","0","8281.67","27607.29","42017.81","800","0","0",,"70425.1","54681.9","2694.93","51986.97","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20151221","08/15/23","0.39201"
"20113021411","CO","NATIONAL ASSOCIATION OF WHEAT GROWERS FOUNDATION, INC.","521096874","RENEWAL","20133020805","20113021411",,,"true","415 SECOND ST., NE; SUITE 300","Washington","DC","20002",,"XXXXXXX",,,,,,"2025477800","2025462638","www.wheatworld.org","Jinger L Eberspacher","2013-07-11T00:00:00.000",,,"2013-07-18T00:00:00.000","2013-07-11T00:00:00.000","2013-11-15T00:00:00.000","07-01","06-30","FOOD,AGRICULTURE,& NUTRITION",,,"true","501(C)(3)",,"true","false","false","2011-07-01T00:00:00.000","2012-06-30T00:00:00.000",,"0","375331","0","220554",,,,"false","false","false","false","375331","0","0","0","0","0","0","423635","178398","220554","0","0","0",,"398952","945385","429948","515437","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"DC","19770602","02/15/17","0.44717"
"20143007879","CO","COLORADO BLACK ARTS MOVEMENT","464850321","INITIAL REGISTRATION - ESTIMATES","20143007879",,,,"false","119 PARK AVE W","Denver","CO","80205",,"DENVER",,,,,,"7202162383","7202162383","www.coblackarts.org","Mary A Jefferson","2014-02-21T00:00:00.000",,,"2014-02-24T00:00:00.000","2014-02-21T00:00:00.000","2017-02-15T00:00:00.000","10-01","09-30","EDUCATION","PUBLIC,SOCIETY BENEFIT","YOUTH DEVELOPMENT","true","501(C)(3)",,"true","false","false","2014-10-01T00:00:00.000","2015-09-30T00:00:00.000",,"0","7000","1500","2500",,,,"false","false","true","true","7000","0","0","0","3000","0","0","10000","6000","2500","1500","0","0",,"10000","0","0","0","0","0","0","false",,,,,,,,,"NON-PROFIT","GOOD",,,,"UNITED STATES",,,,"CO","20140221","11/15/22","0.6"
"20203008180","CO","ST. CATHERINE UNIVERSITY","410695509","RENEWAL","20223008564","20213008142",,,"true","2004 RANDOLPH AVE","St. Paul","MN","55105",,"RAMSEY",,,,,,"6516906043","6516906429","www.stkate.edu","Tracey Gran","2022-03-17T00:00:00.000",,,"2022-04-18T00:00:00.000","2022-04-18T00:00:00.000","2022-10-15T00:00:00.000","06-01","05-31","EDUCATION",,,"true","501(C)(3)",,"true","true","false","2020-06-01T00:00:00.000","2021-05-31T00:00:00.000",,"148728","20187964","2557421","23860303",,,"SISTERS OF ST. JOSEPH OF CARONDELET, ST. PAUL PROVINCE","true","true","false","false","15588093","4599871","114666104","18339838","0","0","0","154511110","110204219","23860303","2557421","0","0",,"136621943","366048829","98171353","267877476","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"MN","19130503","01/15/23","0.80664"
"20133032187","CO","EVERGREEN FLOOD RELIEF","463891402","INITIAL REGISTRATION - ESTIMATES","20133032187",,,,"false","31689 SOUTHERN HILLS PLACE","Evergreen","CO","80439",,"JEFFERSON",,,,,,"3038889119","3036747200",,"James M Sherwood","2013-11-01T00:00:00.000",,,"2013-11-01T00:00:00.000","2013-10-17T00:00:00.000","2015-05-15T00:00:00.000","10-17","12-31","ARTS,CULTURE & HUMANITIES",,,"true","501(C)(3)",,"false","false","false","2013-10-17T00:00:00.000","2013-12-31T00:00:00.000",,"0","0","0","0",,,,"false","false","true","false","0","0","0","0","22000","0","0","22000","1000","0","0","0","0",,"1000","0","0","0","0","0","0","false",,,,,,,,,"CHARITY","WITHDRAWN",,,,"UNITED STATES",,,,"CO","20131017",,"1"
"20173039967","CO","THE CENTER FOR RESPONSIVE POLITICS","521275227","INITIAL REGISTRATION","20173039967",,,,"true","1300 L STREET, NW","Washington","DC","20005",,"DISTRICT OF COLUMBIA",,,,,,"2028570044","2028577809","opensecrets.org","Jan Miller","2017-11-29T00:00:00.000",,,"2017-12-01T00:00:00.000","2017-11-29T00:00:00.000","2018-05-15T00:00:00.000","01-01","12-31","PUBLIC,SOCIETY BENEFIT",,,"true","501(C)(3)",,"true","false","false","2016-01-01T00:00:00.000","2016-12-31T00:00:00.000",,"0","2676260","177464","201786",,,,"false","false","false","false","2676260","0","115758","23770","0","0","0","2817503","1737847","201786","177464","0","0",,"2117097","3531389","124178","3407211","0","0","0","false",,,,,,,,,"Corporation","GOOD",,"SUITE 200",,"UNITED STATES",,,,"IA","19820819","11/15/22","0.82086"
"20043008110","CO","THE NATIONAL ORGANIZATION FOR WOMEN FOUNDATION, INC.","521477004","RENEWAL","20203035173","20193036794",,,"true","1100 H STREET, NW, STE. 300","Washington","DC","20005",,"WASHINGTON COUNTY","1336 LOVERS LANE ROAD","LEESBURG","GA","31763",,"2294319565","2027858576","www.nowfoundation.org","Christian F Nunes","2020-12-28T00:00:00.000",,,"2020-12-29T00:00:00.000","2020-12-28T00:00:00.000","2021-05-15T00:00:00.000","01-01","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY","PUBLIC,SOCIETY BENEFIT",,"true","501(C)(3)",,"true","false","false","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000",,"0","1136397","97252","68937",,,"NATIONAL ORGANIZATION FOR WOMEN","true","true","false","false","1136397","0","751","27312","0","0","0","1168059","518901","68937","97252","0","0",,"685090","3233150","761440","2471710","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","DC","19860725","11/15/22","0.75742"
"20153007078","CO","FRESH ENERGY","411735501","RENEWAL","20193031056","20183031247",,,"true","408 ST. PETER ST., STE 220","St. Paul","MN","55102",,"RAMSEY",,,,,,"6512250878","6512250870","www.fresh-energy.org","Mat Larson Krisetya","2019-10-21T00:00:00.000",,,"2019-10-21T00:00:00.000","2019-10-21T00:00:00.000","2020-06-15T00:00:00.000","02-01","01-31","ENVIRONMENT QUALITY,PROTECTION & BEAUTIFICATION",,,"true","501(C)(3)",,"true","true","false","2018-02-01T00:00:00.000","2019-01-31T00:00:00.000",,"0","3824701","165503","442069",,,,"false","false","false","false","3824701","0","18529","12912","-10405","0","0","3846224","2918049","442069","165503","0","0",,"3525621","4681506","233132","4448374","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"MN","19921201","09/15/22","0.82767"
"20093009258","CO","COLORADO EDUCATION INITIATIVE","261597530","RENEWAL","20163027409","20153023713",,,"true","1660 LINCOLN, SUITE 2000","Denver","CO","80264",,"DENVER",,,,,,"7205024706","8666117509","www.coloradoedinitiative.org","Helayne Jones","2016-08-15T00:00:00.000",,,"2016-08-24T00:00:00.000","2016-08-15T00:00:00.000","2017-05-15T00:00:00.000","01-01","12-31","EDUCATION",,,"true","501(C)(3)",,"true","false","false","2015-01-01T00:00:00.000","2015-12-31T00:00:00.000",,"0","7053160","145172","933068",,,,"false","false","false","false","7053160","0","464864","6294","59247","0","0","7588158","10691901","933068","145172","0","0",,"11770141","7563569","502072","7061497","1350028","5711469","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20071219","08/15/23","0.90839"
"20103006732","CO","VICTOR CELEBRATES THE ARTS","841589036","RENEWAL","20173016436","20163017311",,,"true","505 PORTLAND AVENUE","Victor","CO","80860",,"TELLER","PO BOX 676","VICTOR","CO","80860",,"7196895836",,"www.victorcelebratesthearts.org","Rebecca Earle","2017-05-25T00:00:00.000",,,"2017-05-26T00:00:00.000","2017-05-12T00:00:00.000","2018-05-15T00:00:00.000","01-01","12-31","ARTS,CULTURE & HUMANITIES","EDUCATION",,"true","501(C)(3)",,"true","false","false","2016-01-01T00:00:00.000","2016-12-31T00:00:00.000",,"0","4347","0","2255.58",,,,"false","false","false","false","4347","0","0","0","4114.23","21120.11","0","29581.34","27436.29","2255.58","0","0","0",,"29691.87","0","0","0","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,"UNITED STATES","CO","20010220","08/15/20","0.92403"
"20063008215","CO","CREATING A RICH ENVIRONMENT FOUNDATION","861110102","INITIAL REGISTRATION - ESTIMATES","20063008215",,,,"false","16168 W. 70TH PL.","Arvada","CO","80007",,"JEFFERSON","P.O. BOX 740636","ARVADA","CO","80006",,"7208493014","3039403885",,"Hollee J Fanning","2006-10-02T00:00:00.000",,,"2006-10-05T00:00:00.000","2006-10-02T00:00:00.000","2007-05-15T00:00:00.000","06-30","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY","HUMAN SERVICES","YOUTH DEVELOPMENT","true","501(C)(3)",,"true","false","false","2005-01-01T00:00:00.000","2005-12-31T00:00:00.000",,"0","0","0","0",,,,"false","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,"UNITED STATES","CO","20040630","05/15/07",
"20063000365","CO","AMERICAN INDUSTRIAL HYGIENE FOUNDATION","341320720","RENEWAL","20193022505","20183028633",,,"true","3141 FAIRVIEW PARK DRIVE, SUITE 777","Falls Church","VA","22042",,"FAIRFAX","1959 PALOMAR OAKS WAY, SUITE 300","CARLSBAD","CA","92011",,"7038498888","7032073561","aihfoundation.org","Belinda D'agostino","2019-07-29T00:00:00.000",,,"2019-07-30T00:00:00.000","2019-07-29T00:00:00.000","2020-05-15T00:00:00.000","01-01","12-31","EDUCATION",,,"true","501(C)(3)",,"true","true","false","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000",,"0","141735","0","56402",,,"AMERICAN INDUSTRIAL HYGIENE ASSOCIATION","true","true","false","false","141735","0","2589","156288","-10719","0","0","289893","183958","56402","0","0","0",,"240360","3093640","13201","3080439","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","OH","19790525","11/15/22","0.76534"
"20123033576","CO","SOUTHERN COLORADO AMERICAN ASSOCIATION OF ZOOKEEPERS","455352322","RENEWAL","20183032001","20183017958",,,"true","3455 NUCKOLLS AVE.","Pueblo","CO","81005",,"PUEBLO",,,,,,"3302178600",,,"Arlisa Homan","2018-08-16T00:00:00.000",,,"2018-10-24T00:00:00.000","2018-10-22T00:00:00.000","2019-05-15T00:00:00.000","01-01","12-31","ANIMALS","EDUCATION","ENVIRONMENT QUALITY,PROTECTION & BEAUTIFICATION","true","501(C)(3)",,"true","false","false","2017-01-01T00:00:00.000","2017-12-31T00:00:00.000",,"0","1000","0","0",,,"AMERICAN ASSOCIATION OF ZOO KEEPERS","true","true","false","false","1000","0","0","0","0","0","0","1000","250","0","0","0","0",,"250","2000","0","2000","0","0","0","false",,,,,,,,,"NONPROFIT","GOOD",,,,"UNITED STATES",,,,"CO","20120517","08/15/23","1"
"20043004519","CO","BONNIE BERGIN ASSISTANCE DOG INSTITUTE","680259118","RENEWAL","20053004062","20043004519",,,"false","1215 SEBASTOPOL ROAD","Santa Rosa","CA","95407",,"SONOMA",,,,,,"7075453647","7075450800","www.assistancedog.org","Jorjan H Powers","2005-05-06T00:00:00.000",,,"2005-05-06T00:00:00.000","2005-05-06T00:00:00.000","2006-02-15T00:00:00.000","10-01","09-30","ANIMALS","EDUCATION","HUMAN SERVICES","true","501(C)(3)",,"true","true","false","2003-10-01T00:00:00.000","2004-09-30T00:00:00.000",,"0","320704","25185","9292",,,,"false","false","false","false","320704","0","148864","64","0","0","0","469632","517994","9292","25185","0","0",,"552471","760875","101793","659082","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CA","19910926","02/15/23","0.93759"
"20043007473","CO","DETECTIVES BENEVOLENT ASSOCIATION, INC.","311726939","RENEWAL","20073001512","20053006984",,,"false","3150 MONROE STREET, NE","Washington","DC","20018",,,,,,,,"2026354206",,,"J.c. Stamps","2007-02-01T00:00:00.000",,,"2007-02-01T00:00:00.000","2007-02-01T00:00:00.000","2007-05-15T00:00:00.000","01-01","12-31","UNKNOWN",,,"true","501(C)(5)",,"false","true","false","2005-01-01T00:00:00.000","2005-12-31T00:00:00.000",,"93837","112717","93837","0",,,,"false","false","true","true","112717","0","0","0","0","0","0","112717","13636","0","93837","0","0",,"107473","13881","6037","7844","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"DC","20000707","05/31/09","0.12688"
"20053007546","CO","HEDGE FUNDS CARE","431959796","RENEWAL","20073007984","20063008217",,,"false","70 W. 36TH STREET, SUITE 1404","New York","NY","10018",,"MANHATTAN",,,,,,"2129919600",,"www.hedgefundscare.org","Doris Schwartz","2007-08-15T00:00:00.000",,,"2007-08-16T00:00:00.000","2007-08-15T00:00:00.000","2008-05-15T00:00:00.000","01-01","12-31","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING",,,"true","501(C)(3)",,"true","true","false","2006-01-01T00:00:00.000","2006-12-31T00:00:00.000",,"0","3648650","0","563855",,,"HEDGE FUNDS CARE CAYMAN , HFC CANADA, HFC UK","true","true","false","false","3648650","0","0","53536","0","0","0","3702186","2661518","563855","0","0","0",,"3225373","1987025","399849","1587176","1073715","513461","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"NY","20020429","08/15/16","0.82518"
"20023003201","CO","ALPHA COMMUNITIES INC.","841377404","RENEWAL","20033010333","20033000838",,,"false","15210 DIAMONDHEAD CT.","Colorado Springs","CO","80921",,"EL PASO",,,,,,"7194882993","7194878895","www.alphacommunities.org","Thomas R Jennings","2003-12-04T00:00:00.000",,,"2003-12-07T00:00:00.000","2003-12-04T00:00:00.000","2004-11-15T00:00:00.000","07-01","06-30","EDUCATION","HUMAN SERVICES","YOUTH DEVELOPMENT","true","501(C)(3)",,"true","false","false","2002-07-01T00:00:00.000","2003-06-30T00:00:00.000",,"0","50843","0","15558","0","0",,"false","false","false","false","50843","0","0","32","0","0","0","50875","44291","15558","0","0","0",,"59849","5777","0","5777","5777","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19970108","08/15/23","0.74005"
"20023003254","CO","MAN IN THE MIRROR, INC.","593178628","RENEWAL","20133016225","20123016256",,,"true","180 WILSHIRE BOULEVARD","Casselberry","FL","32707",,"SEMINOLE",,,,,,"4074722112","4073317839","www.maninthemirror.org","Patrick A. Morley","2013-05-13T00:00:00.000",,,"2013-05-17T00:00:00.000","2013-05-13T00:00:00.000","2014-05-15T00:00:00.000","01-01","12-31","RELIGION,SPIRITUAL DEVELOPMENT",,,"true","501(C)(3)",,"true","false","false","2012-01-01T00:00:00.000","2012-12-31T00:00:00.000",,"0","2072972","171415","291840","33","56",,"false","false","false","false","2072972","0","169922","583","0","156612","0","2400089","1714282","291840","171415","0","0",,"2177537","885550","96531","789019","517194","271825","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"FL","19930402","08/15/23","0.78726"
