Licensee Name,Doing Business As,License Type,Expiration,Street Address,City,State,Zip,Location,Counties
TELLURIDE BLUEGRASS FESTIVAL INC,PLANET BLUEGRASS,Lodging & Entertainment (City),07/15/2023,500 WEST MAIN STREET,Lyons,CO,80540,"500 WEST MAIN STREET
Lyons, CO 80540
(40.22807, -105.274767)",85
SCRAMBLES LLC,THE BISTRO,Hotel & Restaurant (county),06/22/2023,27376 SPRUCE LANE,Evergreen,CO,80439,"27376 SPRUCE LANE
Evergreen, CO 80439
(39.59286, -105.311902)",1008
ALLTECH'S BEVERAGE DIVISION LLC,ALLTECH'S LEXINGTON DISTILLERY CO,Importer (vinous & spirituous),08/02/2023,401 CROSS STREET,Lexington,KY,40508,"401 CROSS STREET
Lexington, KY 40508
(38.049726, -84.509405)",1230
APRO LLC,ROCKET #6491,Fermented Malt Beverage Off (city),11/23/2022,11090 NORTH COLORADO BOULEVARD,Thornton,CO,80233,"11090 NORTH COLORADO BOULEVARD
Thornton, CO 80233
(39.898083, -104.940177)",82
DILLON COMPANIES LLC,KING SOOPERS DIV NO 22,Fermented Malt Beverage Off (city),12/30/2022,9731 W 58TH AVE,Arvada,CO,80002,"9731 W 58TH AVE
Arvada, CO 80002
(39.801979, -105.106061)",1008
RAMBER INC,LAS POTRANCAS,Hotel & Restaurant (county),05/13/2023,9729 WEST COAL MINE AVENUE UNIT Q,Littleton,CO,80123,"9729 WEST COAL MINE AVENUE UNIT Q
Littleton, CO 80123
(39.595494, -105.106516)",1008
"PAR EXCELLENCE GOLF, LLC",THE BIG RED BARN AT HIGHLAND MEADOWS GOLF COURSE,Hotel & Restaurant (city),04/26/2023,6850 CRYSTAL DOWNS DRIVE,Windsor,CO,80550,"6850 CRYSTAL DOWNS DRIVE
Windsor, CO 80550
(40.456075, -104.974368)",1012
STUDIO @ MAINSTREET LLP,STUDIO @ MAINSTREET,Lodging & Entertainment (City),10/22/2022,19604 EAST MAINSTREET,Parker,CO,80138,"19604 EAST MAINSTREET
Parker, CO 80138
(39.518282, -104.761145)",3133
SABOR A MI PUEBLO LLC,CASA CORTES,Hotel & Restaurant (city),10/10/2022,500 8TH STREET UNITS A & B,Dacono,CO,80514,"500 8TH STREET UNITS A & B
Dacono, CO 80514
(40.087663, -104.935676)",1072
"DHAWORNVEJ-PHILLIPS, INC",FELLOW TRAVELER,Hotel & Restaurant (city),09/04/2022,3487 South Broadway,Englewood,CO,80113,"3487 South Broadway
Englewood, CO 80113
(39.65341, -104.987699)",1395
ROCKIN BEVERAGE INC,MIGHTY RIVER BREWING COMPANY,Manufacturer (brewery),05/25/2023,6383 NORTH FAIRGROUNDS AVENUE UNIT 200,Windsor,CO,80550,"6383 NORTH FAIRGROUNDS AVENUE UNIT 200
Windsor, CO 80550
(40.457414, -104.982724)",1012
VAIL VALLEY MEXICAN FOODS LLC,AGAVE,Hotel & Restaurant (city),11/15/2022,1060 EAST BEAVER CREEK,Avon,CO,81620,"1060 EAST BEAVER CREEK
Avon, CO 81620",
FLOG LLC,CITY PARK GOLF COURSE,Hotel & Restaurant / Optional (city),05/02/2023,3181 EAST 23RD AVENUE,Denver,CO,802055707,"3181 EAST 23RD AVENUE
Denver, CO 802055707
(39.751158, -104.942377)",1444
LOST ISLAND LLC,GOLD MINE MINI GOLF,Lodging & Entertainment (City),05/03/2023,3402 NORTH ACADEMY BLVD,Colorado Springs,CO,80917,"3402 NORTH ACADEMY BLVD
Colorado Springs, CO 80917
(38.880606, -104.757112)",1447
ROBERT W COMSTOCK,COMSTOCK WINES LLC,Winery Direct Shipper's Permit,12/22/2022,1290 DRY CREEK ROAD,Healdsburg,CA,95448,"1290 DRY CREEK ROAD
Healdsburg, CA 95448
(38.633095, -122.896687)",1339
LVLCE HOTEL GROUP LTD,MELLOW MOON LODGE,Lodging & Entertainment (City),10/19/2022,1160 GRAND AVENUE,Del Norte,CO,81132,"1160 GRAND AVENUE
Del Norte, CO 81132
(37.67822, -106.346777)",35
R.L. COOK & ASSOCIATES INC,STEINS & VINES,Liquor Store (city),10/20/2022,3260 CENTENNIAL BOULEVARD,Colorado Springs,CO,80907,"3260 CENTENNIAL BOULEVARD
Colorado Springs, CO 80907
(38.878477, -104.847429)",1447
RUNNING SHOES AND COLORADO BREWS LLC,SHOES AND BREWS,Brew Pub (city),06/03/2023,"63 S PRATT PARKWAY, UNIT B",Longmont,CO,80501,"63 S PRATT PARKWAY, UNIT B
Longmont, CO 80501
(40.158, -105.106936)",85
REBIRTH WINE BRANDS LLC,TARPON CELLARS,Winery Direct Shipper's Permit,10/26/2022,5225 SOLANO AVENUE,Napa,CA,94558,"5225 SOLANO AVENUE
Napa, CA 94558
(38.363947, -122.337771)",1172
PROTO'S PIZZA INC,PROTO'S PIZZA,Hotel & Restaurant (city),10/22/2022,489 N HWY 287 STE 160,Lafayette,CO,80026,"489 N HWY 287 STE 160
Lafayette, CO 80026
(39.989786, -105.098773)",85
NAKA LLC,ALOY MODERN THAI,Hotel & Restaurant (city),02/22/2023,2134 LARIMER STREET,Denver,CO,80205,"2134 LARIMER STREET
Denver, CO 80205
(39.754342, -104.990789)",1444
AZOYU LLC,3 MARGARITAS,Hotel & Restaurant (county),10/20/2022,10903 US HIGHWAY 285 UNIT E-204,Conifer,CO,80433,"10903 US HIGHWAY 285 UNIT E-204
Conifer, CO 80433
(39.516116, -105.305307)",1008
LONGBOARD VINEYARDS LLC,LONGBOARD VINEYARDS,Winery Direct Shipper's Permit,07/10/2023,5 FITCH STREET,Healdsburg,CA,954484435,"5 FITCH STREET
Healdsburg, CA 954484435
(38.607847, -122.866559)",1339
MAGGIANO'S HOLDING CORPORATION,MAGGIANO'S LITTLE ITALY,Hotel & Restaurant (city),11/30/2022,500 16TH STREET  SUITE 150,Denver,CO,802024265,"500 16TH STREET SUITE 150
Denver, CO 802024265
(39.744376, -104.991247)",1444
"POSH NAIL BAR, LLC",POSH NAIL BAR,Lodging & Entertainment (City),05/25/2023,1604 SOUTH ACADEMY BOULEVARD #130-140,Colorado Springs,CO,80916,"1604 SOUTH ACADEMY BOULEVARD #130-140
Colorado Springs, CO 80916
(38.808601, -104.757617)",1447
6855 LOWELL INC,LOWELL MART,Fermented Malt Beverage Off (city),09/06/2022,6855 LOWELL BLVD,Westminster,CO,80030,"6855 LOWELL BLVD
Westminster, CO 80030",
CIRCLE K STORES INC,CIRCLE K STORE #2709870,Fermented Malt Beverage Off (city),11/04/2022,3805 KIPLING ST,Wheat Ridge,CO,800334122,"3805 KIPLING ST
Wheat Ridge, CO 800334122
(39.769718, -105.109726)",1008
BD OF COLORADO LLC,BAD DADDY'S BURGER BAR,Hotel & Restaurant (city),10/19/2022,2151 EAST BRIARWOOD AVENUE SUITE 621,Centennial,CO,80122,"2151 EAST BRIARWOOD AVENUE SUITE 621
Centennial, CO 80122
(39.592694, -104.963543)",1395
UNIVERSITY CLUB,UNIVERSITY CLUB,Club License (city),12/31/2022,1673 SHERMAN STREET,Denver,CO,802031603,"1673 SHERMAN STREET
Denver, CO 802031603",
"VITAMIN COTTAGE NATURAL FOOD MARKETS, INC.",NATURAL GROCERS,Fermented Malt Beverage Off (city),10/24/2022,9030 WEST COLFAX AVENUE,Lakewood,CO,80215,"9030 WEST COLFAX AVENUE
Lakewood, CO 80215
(39.740163, -105.098151)",1008
SBS VILLAGE MARKET LLC,WILD PLUM,Beer & Wine (city),10/21/2022,2525 VILLAGE DRIVE SUITE 1A,Steamboat Springs,CO,80487,"2525 VILLAGE DRIVE SUITE 1A
Steamboat Springs, CO 80487
(40.455065, -106.805336)",1066
"MASSA'S PAVO REAL CELLARS, LLC",MASSA'S PAVO REAL CELLARS LLC,Winery Direct Shipper's Permit,06/12/2023,18820 CACHAGUA ROAD,Carmel Valley,CA,93924,"18820 CACHAGUA ROAD
Carmel Valley, CA 93924
(36.39898, -121.652129)",1171
TAMALES MORENO INC,TAMALES MORENO,Hotel & Restaurant (city),05/09/2023,5159 WEST 64TH AVE,Arvada,CO,80003,"5159 WEST 64TH AVE
Arvada, CO 80003
(39.812794, -105.051761)",82
"SPD ENTERPRISES, INC",SHANTY LIQUORS,Liquor Store (city),10/24/2022,2212 EAST 4TH STREET,Pueblo,CO,81001,"2212 EAST 4TH STREET
Pueblo, CO 81001
(38.271674, -104.570173)",34
HAMEL FAMILY WINES LLC,HAMEL FAMILY WINES LLC,Winery Direct Shipper's Permit,11/29/2022,15409 SONOMA HIGYHWAY,Sonoma,CA,954762802,"15409 SONOMA HIGYHWAY
Sonoma, CA 954762802",
MOVE! LLC,MOVE!,Art Gallery Permit,06/18/2023,1980 YOUNGFIELD STREET,Lakewood,CO,80215,"1980 YOUNGFIELD STREET
Lakewood, CO 80215
(39.746796, -105.142433)",1008
9TH & FEDERAL LIQUORS INC,USA LIQUORS,Liquor Store (city),06/16/2023,900 FEDERAL BLVD,Denver,CO,802043215,"900 FEDERAL BLVD
Denver, CO 802043215
(39.731518, -105.025066)",1444
"JARRITO LOCO, INC.","JARRITO LOCO, INC.",Hotel & Restaurant (city),06/18/2023,315 WEST HIGHWAY 105,Monument,CO,80132,"315 WEST HIGHWAY 105
Monument, CO 80132
(39.094003, -104.864427)",1447
"SUMMIT HOTEL TRS 154, LLC",RESIDENCE INN STEAMBOAT SPRINGS,Hotel & Restaurant (city),10/20/2022,1480 PINE GROVE ROAD,Steamboat Springs,CO,80487,"1480 PINE GROVE ROAD
Steamboat Springs, CO 80487
(40.46525, -106.823131)",1066
PINE GROVE ENTERPRISES LLC,ORE HOUSE AT THE PINE GROVE,Hotel & Restaurant (city),04/25/2023,1465 PINE GROVE ROAD,Steamboat Springs,CO,80487,"1465 PINE GROVE ROAD
Steamboat Springs, CO 80487
(40.465265, -106.823458)",1066
AGRITETRAD WINE COMPANY LLC,RACINES,Winery Direct Shipper's Permit,05/18/2023,300 NORTH 12TH STREET UNIT 4A,Lompoc,CA,93436,"300 NORTH 12TH STREET UNIT 4A
Lompoc, CA 93436
(34.642878, -120.43589)",79
DILLON COMPANIES LLC,KING SOOPERS DIV NO 9,Fermented Malt Beverage Off (city),11/03/2022,1015 SOUTH TAFT HILL ROAD,Fort Collins,CO,805214240,"1015 SOUTH TAFT HILL ROAD
Fort Collins, CO 805214240
(40.573575, -105.115024)",1012
CHAIR FOUR LLC,VIN 48,Hotel & Restaurant (city),10/10/2022,48 E BEAVER CREEK BLVD,Avon,CO,81620,"48 E BEAVER CREEK BLVD
Avon, CO 81620
(39.635047, -106.521411)",1446
DELGADILLO WINE COMPANY LLC,DELGADILLO CELLARS,Winery Direct Shipper's Permit,10/28/2022,2812 SACRAMENTO STREET,Napa,CA,94558,"2812 SACRAMENTO STREET
Napa, CA 94558
(38.31243, -122.305061)",1172
"WHIKYBEN, LLC",RAMBLEBINE BREWING COMPANY,Manufacturer (brewery),06/04/2023,457 COLORADO AVENUE,Grand Junction,CO,81501,"457 COLORADO AVENUE
Grand Junction, CO 81501
(39.066329, -108.564761)",1015
GANESHA INC,TAMARAC LIQUOR,Liquor Store (city),10/27/2022,3333 SOUTH TAMARAC DRIVE UNIT O,Denver,CO,80231,"3333 SOUTH TAMARAC DRIVE UNIT O
Denver, CO 80231
(39.656803, -104.899528)",1444
GPM SOUTHEAST LLC,FAST MARKET #4589,Fermented Malt Beverage Off (city),11/11/2022,205 WEST ROCKRIMMON BLVD,Colorado Springs,CO,80919,"205 WEST ROCKRIMMON BLVD
Colorado Springs, CO 80919
(38.928284, -104.831161)",1447
LOCALS FOOD & DRINK LLC,THE RABBIT HOLE,Hotel & Restaurant (city),06/08/2023,101 N TEJON ST #100,Colorado Springs,CO,80903,"101 N TEJON ST #100
Colorado Springs, CO 80903
(38.835605, -104.823426)",1447
BOLLES LIMITED,BDT STAGE,Hotel & Restaurant (city),12/14/2022,5501 ARAPAHOE AVE,Boulder,CO,80303,"5501 ARAPAHOE AVE
Boulder, CO 80303
(40.014728, -105.22491)",85
DC LIQUORS ENTERPRISES LLC,DUTCH CREEK LIQUORS,Liquor Store (county),06/05/2023,8250 WEST COAL MINE AVENUE UNIT 4,Littleton,CO,80123,"8250 WEST COAL MINE AVENUE UNIT 4
Littleton, CO 80123
(39.595182, -105.089198)",1008
OLD COLORADO BREWING COMPANY,OLD COLORADO BREWING COMPANY,Wholesale Beer (malt liquor),05/21/2023,3700 WEST CLEVELAND AVENUE,Wellington,CO,80549,"3700 WEST CLEVELAND AVENUE
Wellington, CO 80549
(40.703961, -105.00739)",1012
BONEFISH GRILL LLC,BONEFISH GRILL #6605,Hotel & Restaurant (city),05/17/2023,5102 NORTH NEVADA AVENUE  STE 100,Colorado Springs,CO,80918,"5102 NORTH NEVADA AVENUE STE 100
Colorado Springs, CO 80918
(38.90263, -104.817432)",1447
GPM SOUTHEAST LLC,FAST MARKET #4582,Fermented Malt Beverage Off (city),11/09/2022,6910 WEST 120TH AVENUE,Broomfield,CO,80020,"6910 WEST 120TH AVENUE
Broomfield, CO 80020
(39.914257, -105.073379)",86
STK DENVER LLC,STK REBEL,Takeout & Delivery Permit,10/21/2022,1550 MARKET STREET  UNIT 103,Denver,CO,80202,"1550 MARKET STREET UNIT 103
Denver, CO 80202
(39.749425, -104.998898)",1444
JANG Y K INC,DMZ RESTAURANT,Hotel & Restaurant (city),06/05/2023,2680 SOUTH HAVANA STREET UNIT M,Aurora,CO,80014,"2680 SOUTH HAVANA STREET UNIT M
Aurora, CO 80014
(39.668072, -104.86609)",1395
ALAMO WESTMINSTER BUYER LLC,ALAMO DRAFTHOUSE CINEMA,Hotel & Restaurant (city),10/18/2022,8905 WESTMINSTER BOULEVARD,Westminster,CO,80031,"8905 WESTMINSTER BOULEVARD
Westminster, CO 80031",
NELSON INN LLC,NELSON INN,Beer & Wine (city),10/18/2022,815 EAST 8TH AVENUE,Yuma,CO,80759,"815 EAST 8TH AVENUE
Yuma, CO 80759
(40.118571, -102.711374)",1073
AXEOLOGY GROUP LLC,AXEOLOGY,Beer & Wine (city),06/07/2023,"2487 INDUSTRIAL BLVD, UNITS 6,7,8",Grand Junction,CO,81505,"2487 INDUSTRIAL BLVD, UNITS 6,7,8
Grand Junction, CO 81505
(39.089159, -108.592199)",1015
CHEF DUNCAN INC,CARVERS,Hotel & Restaurant (city),07/31/2022,78336 US HWY #40,Winter Park,CO,80482,"78336 US HWY #40
Winter Park, CO 80482
(39.925811, -105.787702)",1450
PEPPER JACK'S GRILLE INC,PEPPERS FIRESIDE GRILLE,Hotel & Restaurant (city),12/29/2022,8274 COLORADO BOULEVARD,Firestone,CO,80504,"8274 COLORADO BOULEVARD
Firestone, CO 80504
(40.120895, -104.942005)",1072
THE RITZ-CARLTON HOTEL COMPANY LLC,RITZ-CARLTON DENVER THE,Hotel & Restaurant (city),05/28/2023,1881 CURTIS ST,Denver,CO,802021902,"1881 CURTIS ST
Denver, CO 802021902
(39.749848, -104.991398)",1444
MURPHY OIL USA INC,MURPHY EXPRESS #8973,Fermented Malt Beverage Off (city),05/22/2023,23290 EAST SMOKY HILL ROAD,Aurora,CO,80016,"23290 EAST SMOKY HILL ROAD
Aurora, CO 80016
(39.602156, -104.716862)",1395
"FOUR BRIX, LLC",FOUR BRIX WINERY,Winery Direct Shipper's Permit,11/02/2022,"2290 EASTMAN AVENUE, # 109",Ventura,CA,93003,"2290 EASTMAN AVENUE, # 109
Ventura, CA 93003
(34.252486, -119.229946)",1392
FIRST WATCH RESTAURANTS INC,FIRST WATCH RESTAURANT #341,Hotel & Restaurant (city),05/24/2023,7830 WEST ALAMEDA AVENUE SUITES 101 & 102,Lakewood,CO,80226,"7830 WEST ALAMEDA AVENUE SUITES 101 & 102
Lakewood, CO 80226
(39.710928, -105.084577)",1008
WAZEE TAP HOUSE LLC,A5 STEAKHOUSE,Hotel & Restaurant (city),06/04/2023,1600 15TH STREET,Denver,CO,80202,"1600 15TH STREET
Denver, CO 80202
(39.750493, -105.001461)",1444
BERT'S ENTERPRISE LLC,BREAD & BUTTERS,Hotel & Restaurant (city),07/18/2023,18901 EAST MAINSTREET,Parker,CO,80134,"18901 EAST MAINSTREET
Parker, CO 80134
(39.518477, -104.769541)",3133
"BEST PIZZA, LLC",MOD PIZZA,Beer & Wine (city),11/05/2022,4938 THOMPSON PARKWAY,Johnstown,CO,80534,"4938 THOMPSON PARKWAY
Johnstown, CO 80534
(40.405463, -104.983313)",1012
AKI LLC,ALPINIST & THE GOAT THE,Tavern (city),05/19/2023,204 W. COLORADO AVE,Telluride,CO,81435,"204 W. COLORADO AVE
Telluride, CO 81435
(37.937462, -107.811977)",1069
"JPPMEX, LLC",PERDIDA,Hotel & Restaurant (city),04/22/2023,1066 SOUTH GAYLORD STREET,Denver,CO,80209,"1066 SOUTH GAYLORD STREET
Denver, CO 80209
(39.697121, -104.961706)",1444
SUKH INC & 7-ELEVEN INC,7-ELEVEN STORE 27022A,Fermented Malt Beverage Off (county),02/20/2023,6331 WASHINGTON STREET,Denver,CO,80216,"6331 WASHINGTON STREET
Denver, CO 80216
(39.81225, -104.978057)",82
LA FRANCAISE DILLON LLC,LA FRANCAISE BISTRO,Hotel & Restaurant (city),05/26/2023,411 SOUTH MAIN STREET UNIT 4,Breckenridge,CO,80424,"411 SOUTH MAIN STREET UNIT 4
Breckenridge, CO 80424
(39.478139, -106.045297)",1070
RICOS DOGS LLC,BLISTIES,Tavern (county),10/21/2022,37974 COUNTY ROAD 20,Holyoke,CO,80734,"37974 COUNTY ROAD 20
Holyoke, CO 80734
(40.571196, -102.30279)",33
STERLING COFFEE COMPANY LLC,STERLING COFFEE COMPANY,Lodging & Entertainment (City),05/24/2023,8110 COLORADO BLVD SUITE S2,Firestone,CO,80504,"8110 COLORADO BLVD SUITE S2
Firestone, CO 80504
(40.118437, -104.94202)",1072
1129 SPIRITS & EATERY LLC,1129 SPIRITS & EATERY,Hotel & Restaurant (city),10/27/2022,115 EAST RIVERWALK SUITE 100,Pueblo,CO,81003,"115 EAST RIVERWALK SUITE 100
Pueblo, CO 81003
(38.265157, -104.611359)",34
CST METRO LLC,CIRCLE K #2741181,Fermented Malt Beverage Off (city),05/24/2023,9120 W 100TH AVE,WESTMINSTER,CO,800204244,"9120 W 100TH AVE
WESTMINSTER, CO 800204244
(39.878067, -105.099549)",1008
ITALIAN RESTAURANT GROUP LLC,CARRABBA'S ITALIAN GRILL #606,Hotel & Restaurant (city),06/04/2023,2088 SOUTH ABILENE STREET,Aurora,CO,80014,"2088 SOUTH ABILENE STREET
Aurora, CO 80014
(39.678591, -104.828276)",1395
"LVB2 COFFEE, LLC",LA VITA BELLA,Hotel & Restaurant (city),04/30/2023,471 MAIN STREET,Longmont,CO,80501,"471 MAIN STREET
Longmont, CO 80501
(40.167104, -105.102507)",85
ANNADEL VINEYARD PARTNERS (DE) LLC,WESTWOOD WINERY,Winery Direct Shipper's Permit,11/27/2022,6705 CRISTO LANE,Santa Rosa,CA,95409,"6705 CRISTO LANE
Santa Rosa, CA 95409",
BRINKER RESTAURANT CORPORATION,CHILI'S GRILL & BAR,Hotel & Restaurant (city),09/27/2022,2211 PRAIRIE CENTER PKWY,Brighton,CO,80601,"2211 PRAIRIE CENTER PKWY
Brighton, CO 80601
(39.953975, -104.778516)",82
GANESHA INC,TAMARAC LIQUOR,Delivery Permit,,3333 SOUTH TAMARAC DRIVE UNIT O,Denver,CO,80231,"3333 SOUTH TAMARAC DRIVE UNIT O
Denver, CO 80231
(39.656803, -104.899528)",1444
ROUND 2 LIMITED LIABILITY COMPANY,ROUND 2,Tavern (city),10/28/2022,2695 WEST 92ND AVENUE,Federal Heights,CO,80260,"2695 WEST 92ND AVENUE
Federal Heights, CO 80260
(39.863499, -105.018795)",82
PHO 95 NOODLE HOUSE LLC,PHO 95 NOODLE HOUSE AND GRILL,Hotel & Restaurant (city),11/04/2022,6879 S VINE ST #714,Centennial,CO,801223291,"6879 S VINE ST #714
Centennial, CO 801223291
(39.591488, -104.96424)",1395
BREAD WINNERS INC.,BREAD WINNERS,Hotel & Restaurant (city),09/23/2022,7311 GRANDVIEW AVE,Arvada,CO,80002,"7311 GRANDVIEW AVE
Arvada, CO 80002
(39.799575, -105.078294)",1008
LOBSANG & SON INC,GO-GO LIQUORS,Liquor Store (city),10/28/2022,1398 US HIGHWAY 287,Broomfield,CO,80020,"1398 US HIGHWAY 287
Broomfield, CO 80020
(39.916579, -105.085426)",86
BRINKER RESTAURANT CORPORATION,CHILI'S-GLENDALE,Hotel & Restaurant (city),10/02/2022,790 S COLORADO BLVD,Glendale,CO,802221902,"790 S COLORADO BLVD
Glendale, CO 802221902
(39.702211, -104.940603)",1444
"FLYING FORK CAFE, LLC",FLYING FORK CAFE,Hotel & Restaurant (city),04/14/2023,101 3RD STREET,Paonia,CO,81428,"101 3RD STREET
Paonia, CO 81428
(38.868579, -107.598861)",1443
KHUSHI NAYYAR INC AND 7 ELEVEN INC,7 ELEVEN STORE 23867A,Fermented Malt Beverage Off (city),11/01/2022,1499 SOUTH FEDERAL BOULEVARD,Denver,CO,80219,"1499 SOUTH FEDERAL BOULEVARD
Denver, CO 80219
(39.688968, -105.025131)",1444
OKINAWA SUSHI INC,OKINAWA SUSHI,Hotel & Restaurant (city),10/16/2022,3927 TENNYSON STREET,Denver,CO,80212,"3927 TENNYSON STREET
Denver, CO 80212
(39.771657, -105.044031)",1444
7522 RESTAURANT CORP,SMOKIN DAVES BBQ & TAPHOUSE,Hotel & Restaurant (city),10/24/2022,820 MORAINE AVE,Estes Park,CO,805178005,"820 MORAINE AVE
Estes Park, CO 805178005
(40.365652, -105.539436)",1012
THE LAZY GREYHOUND LLC,LAZY GREYHOUND,Tavern (city),07/14/2023,2570 WEST MAIN STREET SUITE 100,Littleton,CO,80120,"2570 WEST MAIN STREET SUITE 100
Littleton, CO 80120
(39.613716, -105.018043)",1395
CASTLE PINES GOLF CLUB INC THE,CASTLE PINES GOLF CLUB INC THE,Club License (county),06/15/2023,1000 HUMMINGBIRD DRIVE,Castle Rock,CO,801049003,"1000 HUMMINGBIRD DRIVE
Castle Rock, CO 801049003
(39.440082, -104.894735)",3133
PONCHA PUB AND GRUB LLC,PONCHA PUB & GRUB,Beer & Wine (city),06/07/2023,10238 US HIGHWAY 50,Poncha Springs,CO,81242,"10238 US HIGHWAY 50
Poncha Springs, CO 81242",
CIRCLE K STORES INC,CIRCLE K STORE #2709869,Fermented Malt Beverage Off (city),10/25/2022,3694 WEST BOWLES AVENUE,Littleton,CO,80123,"3694 WEST BOWLES AVENUE
Littleton, CO 80123
(39.609544, -105.037141)",1395
BRITT HILL LLC,BRITTAN VINEYARDS,Winery Direct Shipper's Permit,12/06/2022,"529 NE 5TH STREET, SUITE 700",McMinnville,OR,97128,"529 NE 5TH STREET, SUITE 700
McMinnville, OR 97128
(45.211433, -123.193022)",2453
JACK POUST & COMPANY INC,JACK POUST & COMPANY INC,Importer (vinous & spirituous),06/14/2023,420 LEXINGTON AVE SUITE 412,New York,NY,10170,"420 LEXINGTON AVE SUITE 412
New York, NY 10170",
COLORADO SPORTS FANATIC BAR & GRILL INC,COLORADO SPORTS FANATIC BAR & GRILL,Tavern (city),10/19/2022,4348 MONTEBELLO DRIVE,Colorado Springs,CO,80918,"4348 MONTEBELLO DRIVE
Colorado Springs, CO 80918
(38.894559, -104.757378)",1447
DONOHO'S BEER AND SPIRITS LLC,DONOHO'S BEER AND SPIRITS,Liquor Store (city),06/23/2023,4562 DENROSE COURT #6,Fort Collins,CO,805248364,"4562 DENROSE COURT #6
Fort Collins, CO 805248364
(40.57983, -104.994525)",1012
SABICA 3 INC & 7 ELEVEN INC,7 ELEVEN STORE 34316A,Fermented Malt Beverage Off (city),10/21/2022,6150 EAST HIGHWAY 34,Johnstown,CO,80534,"6150 EAST HIGHWAY 34
Johnstown, CO 80534
(40.407059, -104.988434)",1012
"THOMPSON HOTELS, LLC",THOMPSON DENVER,Hotel & Restaurant (city),06/20/2023,1616 MARKET STREET,Denver,CO,80202,"1616 MARKET STREET
Denver, CO 80202
(39.75014, -104.997969)",1444
METTLER & SON INC,HARNEY LANE WINERY,Winery Direct Shipper's Permit,06/06/2023,9010 EAST HARNEY LANE,Lodi,CA,95240,"9010 EAST HARNEY LANE
Lodi, CA 95240
(38.101538, -121.203841)",1181
THE RED STITCH WINE GROUP LLC,"THE RED STITCH WINE GROUP, LLC",Winery Direct Shipper's Permit,11/06/2022,910 ENTERPRISE WAY SUITE M,Napa,CA,94558,"910 ENTERPRISE WAY SUITE M
Napa, CA 94558
(38.258961, -122.273265)",1172
"SAFEWAY STORES 45, INC.",SAFEWAY STORE #1548,Liquor Licensed Drug Store (city),05/15/2023,9229 & 9231 EAST LINCOLN AVENUE,Lone Tree,CO,80124,"9229 & 9231 EAST LINCOLN AVENUE
Lone Tree, CO 80124
(39.53637, -104.883359)",3133
SURE THING BURGER BASALT LLC,SURE THING BURGER,Beer & Wine (city),10/24/2022,729 EAST VALLEY ROAD,Basalt,CO,81621,"729 EAST VALLEY ROAD
Basalt, CO 81621",
WETSTONE LIQUORS INC,HOVER CROSSING WINE & SPIRITS,Liquor Store (city),05/19/2023,1844 HOVER ST UNIT E,Longmont,CO,80501,"1844 HOVER ST UNIT E
Longmont, CO 80501
(40.191788, -105.130933)",85
MUSIC CITY HOT CHICKEN LLC,MUSIC CITY HOT CHICKEN,Hotel & Restaurant (city),04/03/2023,111 WEST PROSPECT ROAD #B & C,Fort Collins,CO,80525,"111 WEST PROSPECT ROAD #B & C
Fort Collins, CO 80525
(40.56706, -105.078698)",1012
CHIPOTLE MEXICAN GRILL INC,CHIPOTLE MEXICAN GRILL,Hotel & Restaurant (city),12/04/2022,4205 S BUCKLEY RD,Aurora,CO,800132947,"4205 S BUCKLEY RD
Aurora, CO 800132947
(39.640211, -104.79154)",1395
CHIPOTLE MEXICAN GRILL INC,CHIPOTLE MEXICAN GRILL,Hotel & Restaurant (city),06/29/2023,6710 S CORNERSTAR WAY #A,Aurora,CO,800161579,"6710 S CORNERSTAR WAY #A
Aurora, CO 800161579
(39.594517, -104.806681)",1395
BARRETT FAMILY WINES LLC,STANTON BARRETT FAMILY WINES,Winery Direct Shipper's Permit,06/16/2023,34225 RANCHO CALIFORNIA ROAD,Temecula,CA,92591,"34225 RANCHO CALIFORNIA ROAD
Temecula, CA 92591
(33.529164, -117.063438)",1177
DILLON COMPANIES LLC,KING SOOPERS #103,Fermented Malt Beverage Off (city),05/07/2023,2910 S ACADEMY BLVD,Colorado Springs,CO,80910,"2910 S ACADEMY BLVD
Colorado Springs, CO 80910
(38.791494, -104.757645)",1447
PHO LEE NGUYEN LLC,PHO LEE,Beer & Wine (city),11/21/2022,6860 SOUTH CLINTON COURT B&C,Greenwood Village,CO,80112,"6860 SOUTH CLINTON COURT B&C
Greenwood Village, CO 80112
(39.592851, -104.878634)",1395
"DENVER BEER CO DOWNING, LLC",DENVER BEER CO,Manufacturer (brewery),05/10/2023,2425 SOUTH DOWNING STREET,Denver,CO,80210,"2425 SOUTH DOWNING STREET
Denver, CO 80210
(39.6725, -104.973468)",1444
MCE-DIA LLC,SMASH BURGER & BAR,Hotel & Restaurant (city),10/29/2022,"8900 PENA BOULEVARD, BC 24, CONCOURSE B",Denver,CO,80249,"8900 PENA BOULEVARD, BC 24, CONCOURSE B
Denver, CO 80249
(39.851582, -104.669553)",1444
THIRSTYS LIQUOR INC,THIRSTYS LIQUOR,Liquor Store (city),07/31/2023,1001 SOUTH LEMAY AVENUE,Fort Collins,CO,80524,"1001 SOUTH LEMAY AVENUE
Fort Collins, CO 80524
(40.573956, -105.057857)",1012
