"uid","name","description","provenance","type","category","tags","url","api_endpoint","creation_date","last_metadata_updated_date","last_data_updated_date","derived_view","visits","downloads","row_count","column_count","license","attribution","attribution_link","parent_uid","timedate_howdataiscollected","timedate_updatefrequency","timedate_temporalresolution","timedate_creationdate","licenseattribution_licenseurl","datasupplier_businessunit","additionalinformation_sourceurl","timedate_timeperiodcovered","timedate_temporalstartdate","datasupplier_organization","geospatialinformation_mapprojection","geospatialinformation_datasetcontainsgeospatialinformation","timedate_dateoflastupdate"
"uj4k-cdzk","Parks Buildings","This dataset identifies selected building footprints located on lands under Calgary Parks Stewardship.","official","dataset","Government",,"https://data.calgary.ca/d/uj4k-cdzk","https://data.calgary.ca/resource/uj4k-cdzk.json","2020-10-30T19:15:09.000","2021-07-29T20:42:42.000","2020-11-05T18:33:23.000","false","600","238","374","11","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"6k28-2bjv","Annual crime statistics per community","","official","filter","Health and Safety",,"https://data.calgary.ca/d/6k28-2bjv","https://data.calgary.ca/resource/6k28-2bjv.json","2018-03-08T16:51:44.000","2019-10-17T14:35:35.000","2020-01-23T18:44:15.000","true","1154","594","0",,"See Terms of Use","The City of Calgary",,"848s-4m4z",,,,,,,,,,,,,
"gmmz-2tuv","Development Permit Applications","**This data was last updated March 28th, 2019. For more development permit information, please see the new <a href=""https://data.calgary.ca/dataset/Development-Permits/6933-unw5"">Development Permits</a> dataset.**

Applications for development permits, including: additions, change of use, renovations, relaxations, revisions, temporary use, new developments, etc.

To track the status of these applications, visit https://developmentmap.calgary.ca","official","dataset",,"application,development,dp,permit,plan","https://data.calgary.ca/d/gmmz-2tuv","https://data.calgary.ca/resource/gmmz-2tuv.json","2017-06-02T18:07:47.000","2022-08-02T21:27:12.000","2019-03-28T10:10:51.000","false","14349","3539","14080","35","See Terms of Use","The City of Calgary","https://developmentmap.calgary.ca",,,"Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Building Services",,,,"The City of Calgary",,"Yes",
"ic67-rkd7","Tracks - LRT","The set of railway tracks used by the Calgary Transit LRT system (Light Rail Transit)","official","dataset","Transportation/Transit",,"https://data.calgary.ca/d/ic67-rkd7","https://data.calgary.ca/resource/ic67-rkd7.json","2016-09-07T21:05:13.000","2022-08-09T15:36:34.000","2022-08-04T14:25:55.000","false","316","98","5348","3","See Terms of Use","The City of Calgary",,,,"Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Transit","http://www.calgary.ca/",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"w5rj-vqtu","Fire - Response Time timeline","","official","chart","Government","citizen-dashboard","https://data.calgary.ca/d/w5rj-vqtu","https://data.calgary.ca/resource/w5rj-vqtu.json","2016-07-27T19:04:59.000","2016-11-24T16:28:39.000","2018-04-09T22:17:32.000","true","567","487","87",,"See Terms of Use",,,"eaex-8bh9",,,,,,,,,,,,,
"hxfu-6d96","Recreation Facilities","Names and addresses for recreation facilities.  Includes amenities available at each location.","official","dataset","Recreation and Culture","facilities,recreation","https://data.calgary.ca/d/hxfu-6d96","https://data.calgary.ca/resource/hxfu-6d96.json","2016-11-02T20:17:12.000","2022-08-25T14:07:44.000","2022-08-18T14:07:36.000","false","1517","469","130","80","See Terms of Use","The City of Calgary",,,"manual","Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Recreation",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"3ft9-tk4d","Calgary Transit Scheduling Data (May 8-June 23, 2019)","A set of nine raw ASCII text files that represent Calgary Transit's published schedule and routing information. This data is provided based on the General Transit Feed Specification Reference. This file was made available to facilitate the 2019 CUTA conference hackathon, and therefore may not be updated.","official","file","Transportation/Transit",,"https://data.calgary.ca/d/3ft9-tk4d","https://data.calgary.ca/resource/3ft9-tk4d.json","2019-09-30T16:40:11.000","2020-04-09T18:57:45.000","2019-09-30T16:40:11.000","false","142","150",,,"See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Transit","www.calgarytransit.com","May 8 - June 23, 2019",,"The City of Calgary",,"No",
"6wse-2u6c","Parks Plumbing Fixtures - Drinks for Dogs","Describes the types of Fixtures which provide water to washrooms, drinking fountains, fill up stations and water features maintained by Calgary Parks or located on lands under Calgary Parks Stewardship.","official","map","Recreation and Culture",,"https://data.calgary.ca/d/6wse-2u6c","https://data.calgary.ca/resource/6wse-2u6c.json","2018-09-06T19:49:21.000","2022-05-25T19:43:44.000","2022-08-25T14:10:31.000","true","368","22",,,"See Terms of Use","The City of Calgary",,"jjkg-kv4n",,,,,"https://data.calgary.ca/stories/s/u45n-7awa/","Calgary Parks",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"puzs-svjp","Cemetery Burial Records Map","City owned cemeteries.","official","map","Services and Amenities",,"https://data.calgary.ca/d/puzs-svjp","https://data.calgary.ca/resource/puzs-svjp.json","2018-06-27T22:48:33.000","2019-11-26T23:22:34.000","2022-08-28T01:31:31.000","true","2769","43",,,"See Terms of Use","The City of Calgary",,"tcwg-fcae",,,,,,,,,,,,,
"ikeb-n5bc","Parks Seating","Identifies the types of Seating maintained by Calgary Parks or located on lands under Calgary Parks Stewardship.  Seating types include parks and memorial benches, picnic tables, bleachers, and games tables.","official","dataset","Recreation and Culture","parks,seating","https://data.calgary.ca/d/ikeb-n5bc","https://data.calgary.ca/resource/ikeb-n5bc.json","2018-05-18T17:18:01.000","2022-08-25T14:10:13.000","2022-08-25T14:10:40.000","false","690","247","11468","29","See Terms of Use","The City of Calgary",,,,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"tear-y2f2","Parks Barriers","Park barriers, such as fencing or retaining walls, maintained by Calgary Parks or located on lands under Calgary Park’s stewardship.","official","dataset","Base Maps",,"https://data.calgary.ca/d/tear-y2f2","https://data.calgary.ca/resource/tear-y2f2.json","2018-05-23T13:27:33.000","2022-08-25T14:16:54.000","2022-08-25T14:17:06.000","false","287","235","10889","12","See Terms of Use","The City of Calgary",,,,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"bbjd-sdqu","City of Calgary Events","","official","visualization","News and Events",,"https://data.calgary.ca/d/bbjd-sdqu","https://data.calgary.ca/resource/bbjd-sdqu.json","2018-07-17T16:31:38.000","2022-01-20T21:20:26.000","2022-08-28T15:00:52.000","true","349","11",,,"See Terms of Use","The City of Calgary",,"n625-9k5x",,"Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Customer Service and Communications",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"hxgg-rpad","Crosswalks","Visually locate crosswalks.","official","dataset","Health and Safety","downtown,midblock,school,signalized,traffic circle","https://data.calgary.ca/d/hxgg-rpad","https://data.calgary.ca/resource/hxgg-rpad.json","2018-05-02T22:34:40.000","2022-08-26T20:30:15.000","2022-08-26T20:30:40.000","false","708","215","3884","16","See Terms of Use",,,,,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Roads",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"6zmz-cx7g","Calgary Business Licenses Data Lens","This file includes the licensed businesses in the City of Calgary. Data fields include: Trade name, Business Location, Creation Date, Status, License Type and Community District of the business. All businesses created before October 7, 1994 reflect this date as their anniversary date.","official","datalens","Business and Economic Activity","business,license","https://data.calgary.ca/view/6zmz-cx7g",,"2017-01-25T00:25:18.000","2021-07-20T23:18:18.000","2022-08-28T14:05:58.000","true","8218","31",,,"See Terms of Use","The City of Calgary",,"vdjc-pybd",,,,,"https://data.calgary.ca/stories/s/u45n-7awa/","Calgary Approvals Coordination",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"sizs-hgef","Road Construction Projects","Transportation Infrastructure (TI) is responsible for many of the major road construction projects that take place in Calgary. Major road construction projects include construction of new roadways, rehabilitation and upgrades to existing roadways, intersection upgrades, and installation of interchanges.

Other road construction projects taking place in Calgary may be the responsibility of the Roads Business Unit or the Province of Alberta. The Province oversees the operation and maintenance of Deerfoot Trail and is constructing the Calgary Ring Road. 
For more information on Provincial road projects visit <a href=""http://www.transportation.alberta.ca/4.htm"">Alberta Transportation.</a>","official","dataset","Transportation/Transit","construction,intersection,new,rehabilitation,upgrade","https://data.calgary.ca/d/sizs-hgef","https://data.calgary.ca/resource/sizs-hgef.json","2020-07-23T20:09:32.000","2022-08-28T16:53:58.000","2022-08-28T16:53:59.000","false","1012","158","13","11","See Terms of Use","The City of Calgary",,,"Web page content","Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Infrastructure","https://maps.calgary.ca/TrafficInformation/",,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"jtpc-xgsh","Historical Community Populations","The population, occupied dwelling count, and person per unit calculation of Calgary communities since 1968. 

These data are collected from different sources and may be based on community boundaries that do not align perfectly with current boundaries. Data from 1968-1977 and 2016-present reflect community boundaries in those years. Data from 1978-2015 are based on the community boundaries in 2016. Where community boundaries have changed substantially over time, this is captured in the ""notes"" column. Population and dwelling unit totals do not include ""Residual Sub Areas"", so they may differ slightly from the totals published in official Civic Census records.","official","dataset","Demographics","census,community,historical,population","https://data.calgary.ca/d/jtpc-xgsh","https://data.calgary.ca/resource/jtpc-xgsh.json","2018-01-19T23:52:33.000","2022-08-02T21:19:51.000","2018-03-13T21:23:40.000","false","3090","853","9950","7","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Growth Strategies",,,,"The City of Calgary",,"No",
"ivif-w2jr","1:500 Flood Map (0.2% chance of occurring in any year)","(Note: Updated inundation maps for 1:2 to 1:1000 floods are available from Alberta Environment and Parks (2020). The new draft maps can be viewed here: https://floods.alberta.ca/?app_code=FI&mapType=Draft)

These inundation maps show whether a property is at risk for various sized river floods. The size of flood shown on this map has a 1/500 or a 0.2% chance of occurring in any year. 

The three distinct types of inundation shown on the maps are:
o	Inundation - Area flooded overland due to riverbank overtopping.
o	Isolated - Low lying areas that will not be wet from riverbank overtopping, but may experience groundwater seepage or stormwater backup.
o	Potential failure of flood protection barrier - Low lying areas that could be flooded if an existing permanent flood protection barrier were to fail.

The flood areas shown were mapped in 2015 jointly by Alberta Environment and Parks and the City of Calgary, using the best available hydrologic and hydraulic data and models. As such, the flooding shown reflects 2015 conditions, hydrology and topography. The effects of mitigation measures (changes to reservoirs/dams or barriers) built since 2015 are not included. There is uncertainty inherent in predicting the effects of flood events, and this uncertainty increases for floods with less than a 1% chance of occurrence in any year. Any use of this data must recognizing the uncertainty with regards to the exact location and extent of flooding. 

More information on flood mapping for Calgary is available at calgary.ca/floodinfo: 
https://calgary.ca/flood
For Calgary's River Flood story, see: https://maps.calgary.ca/RiverFlooding/","official","dataset","Environment","flood,inundation,level,risk,water","https://data.calgary.ca/d/ivif-w2jr","https://data.calgary.ca/resource/ivif-w2jr.json","2021-10-26T19:48:43.000","2021-11-04T16:00:46.000","2021-10-26T19:51:27.000","false","110","56","23850","3","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Water Resources and Water Services","calgary.ca/flood",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"n9it-gzsq","Yearly Ridership (current year is year-to-date)","Transit ridership including system-level ridership, sub groups, and by fare product.  Sub groups include adult, youth, seniors, low income, free fare zone, and internal recoveries.  Fare products include single ride fares, monthly passes, daily passes, annual passes, semester passes (U-Pass), and airport passes.","official","chart","Transportation/Transit",,"https://data.calgary.ca/d/n9it-gzsq","https://data.calgary.ca/resource/n9it-gzsq.json","2020-02-03T21:56:04.000","2022-03-21T17:32:57.000","2022-08-20T10:20:09.000","true","964","7",,,"See Terms of Use","The City of Calgary",,"iema-jbc4",,,,,,,,,,,,,
