"reason_subcategory","reason_category","street_number","street_direction","street_name","street_type","city","arrive_datetime","clear_datetime","latitude","longitude","property_use","incident_type","incident_type_code"
"Medical - Complex","Medical","7400","E","LAKEVIEW","AVE","MESA","2007-02-15T23:04:44.000","2007-02-15T23:08:05.000","33.3750006129188","-111.67484034671","Street, Other                                     ","Motor Vehicle Accident with no injuries           ","324 "
"Medical - ALS","Medical","2200","S","BERNARD",,"MESA","2007-02-15T06:09:34.000","2007-02-15T06:12:22.000",,,"Residential street, road or residential driveway  ","Good intent call, Other                           ","600 "
"Medical - ALS","Medical","2000","E","OASIS","ST","MESA","2007-02-15T15:03:20.000","2007-02-15T15:21:03.000","33.4691785381462","-111.787243961854","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","3000","E","GARNET","CIR","MESA","2007-02-15T11:09:51.000","2007-02-15T11:14:51.000","33.392333341235","-111.766969300686","1 or 2 family dwelling                            ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","5100","E","UNIVERSITY","DR","MESA","2007-02-15T16:34:07.000","2007-02-15T16:41:00.000","33.4228874993154","-111.720793049809","1 or 2 family dwelling                            ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","5000","E","MAIN","ST","MESA","2007-02-15T03:27:29.000","2007-02-15T04:26:29.000","33.4156891291612","-111.723812283408","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","6000","E","MAIN","ST","MESA","2007-02-15T16:04:52.000","2007-02-15T16:16:45.000","33.4157634961567","-111.701703503843","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","N","POWER","RD","MESA","2007-02-15T01:00:04.000","2007-02-15T01:19:59.000","33.4189028398862","-111.684567042095","Street or road in commercial area                 ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2900","N","VAL VISTA","DR","MESA","2007-02-15T17:45:54.000","2007-02-15T18:02:12.000","33.4681718218188","-111.753341197655","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","400","W","BROADWAY ACCESS",,"MESA","2007-02-15T20:02:56.000","2007-02-15T20:06:31.000",,,"Street or road in commercial area                 ","No Incident found on arrival at dispatch address  ","622 "
"Fire-Other","Fire","1700","S","EXTENSION","RD","MESA","2007-02-15T21:31:46.000","2007-02-15T21:51:12.000","33.3837185221875","-111.848763440626","Residential street, road or residential driveway  ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","6100","E","ARBOR","AVE","MESA","2007-02-15T19:21:08.000","2007-02-15T19:34:39.000","33.4137513004709","-111.699775543942","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","600","S","BELLVIEW",,"MESA","2007-02-15T20:16:11.000","2007-02-15T20:35:36.000",,,"Alcohol or substance abuse recovery center        ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","900","N","MESA","DR","MESA","2007-02-15T21:02:44.000","2007-02-15T21:19:17.000","33.4313321844005","-111.822806692493","Multifamily dwelling                              ","Assist police or other governmental agency        ","551 "
"Medical - ALS","Medical","200","N","WILLIAMS",,"MESA","2007-02-15T18:51:48.000","2007-02-15T19:00:43.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","9600","E","MONTEREY","AVE","MESA","2007-02-15T09:06:54.000","2007-02-15T09:38:45.000","33.3699318842638","-111.627228177652","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","400","E","9TH","DR","MESA","2007-02-15T20:04:50.000","2007-02-15T20:42:03.000","33.3982304091388","-111.823031032261","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2700","N","56TH","ST","MESA","2007-02-15T18:31:07.000","2007-02-15T18:48:27.000","33.4643861685598","-111.710016527725","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2400","W","MAIN","ST","MESA","2007-02-15T15:39:59.000","2007-02-15T15:46:43.000","33.4149609895183","-111.883097455844",,,"54  "
"Medical - ALS","Medical","2700","E","ALLRED","AVE","MESA","2007-02-15T02:22:44.000","2007-02-15T02:31:17.000","33.4127024877367","-111.772521018899","1 or 2 family dwelling                            ","Rescue, EMS incident, other                       ","300 "
"Fire-Other","Fire","1600","W","MAIN","ST","MESA","2007-02-15T15:51:59.000","2007-02-15T16:08:45.000","33.4149934899011","-111.867471","Educational, Other                                ","Hazardous condition, Other                        ","400 "
"Medical - Complex","Medical","1400","W","BROADWAY","RD","MESA","2007-02-15T17:23:58.000","2007-02-15T17:30:21.000","33.4076904898202","-111.861002233751","Residential street, road or residential driveway  ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","1000","S","DOBSON","RD","MESA","2007-02-15T20:52:43.000","2007-02-15T21:21:39.000","33.396669","-111.874660942176","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","S","RECKER","RD","MESA","2007-02-15T20:52:32.000","2007-02-15T21:14:58.000","33.4104175579431","-111.702027442057","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","N","COUNTRY CLUB","DR","MESA","2007-02-15T15:35:00.000","2007-02-15T16:05:16.000","33.4190374419669","-111.840028941967","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","4800","E","FOUNTAIN","ST","MESA","2007-02-15T18:29:02.000","2007-02-15T18:46:08.000","33.4355901046353","-111.727623084595","Residential, Other                                ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","400","E","2ND","ST","MESA","2007-02-15T14:17:38.000","2007-02-15T14:24:41.000","33.4187604985097","-111.82286150149","Multifamily dwelling                              ","Police matter                                     ","552 "
"Medical - ALS","Medical","3400","E","MAIN","ST","MESA","2007-02-15T14:10:56.000","2007-02-15T14:35:28.000","33.4156328538844","-111.756989525531","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2700","N","56TH","ST","MESA","2007-02-15T14:42:01.000","2007-02-15T15:21:23.000","33.4643861685598","-111.710016527725","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","6800","E","MCKELLIPS","RD","MESA","2007-02-15T18:53:01.000","2007-02-15T19:17:58.000","33.4517562377842","-111.683967153819","Street or road in commercial area                 ","Motor vehicle/pedestrian accident (MV Ped)        ","323 "
"Medical - ALS","Medical","600","W","BROWN","RD","MESA","2007-02-15T07:38:24.000","2007-02-15T08:02:06.000","33.4332372700519","-111.844710487818","Asylum, mental institution                        ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1100","N","HIGLEY","RD","MESA","2007-02-15T14:43:52.000","2007-02-15T14:58:46.000","33.4354973082197","-111.71908442077","Food and beverage sales, grocery store            ","Good intent call, Other                           ","600 "
"Medical - ALS","Medical","5600","E","BROADWAY","RD","MESA","2007-02-15T17:09:53.000","2007-02-15T17:32:37.000","33.4085640888313","-111.710065115331","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","E","VINE","CIR","MESA","2007-02-15T15:09:38.000","2007-02-15T15:29:47.000","33.4052146076198","-111.824971147667","Residential board and care - Recovery             ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","900","E","10TH","ST","MESA","2007-02-15T12:09:27.000","2007-02-15T12:26:37.000","33.4326540477387","-111.811749183858","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","W","MAIN","ST","MESA","2007-02-15T21:48:38.000","2007-02-15T22:07:07.000","33.4153036320828","-111.839289344287","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","4500","E","BASELINE","RD","MESA","2007-02-15T12:36:52.000","2007-02-15T12:54:14.000","33.3793224675741","-111.736693879421",,,"32  "
"Medical - ALS","Medical","200","N","MACDONALD",,"MESA","2007-02-15T14:04:32.000","2007-02-15T14:21:38.000",,,"24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","600","E","6TH","ST","MESA","2007-02-15T18:01:15.000","2007-02-15T18:07:41.000","33.4260775042559","-111.818824995744","Residential street, road or residential driveway  ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","200","S","MACDONALD",,"MESA","2007-02-15T16:19:49.000","2007-02-15T16:36:30.000",,,"Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","W","MAHONEY","AVE","MESA","2007-02-15T12:15:38.000","2007-02-15T12:30:23.000","33.4140804948355","-111.836763994835","Alcohol or substance abuse recovery center        ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1900","N","COUNTRY CLUB","DR","MESA","2007-02-15T06:20:56.000","2007-02-15T06:35:29.000","33.4497673401004","-111.839832983393","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","8100","E","SOUTHERN","AVE","MESA","2007-02-15T16:33:14.000","2007-02-15T17:00:08.000","33.3934254786297","-111.656839695968","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","900","N","DATE",,"MESA","2007-02-15T20:51:54.000","2007-02-15T21:13:07.000",,,"Hotel/motel, commercial                           ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","800","N","LINDSAY","RD","MESA","2007-02-15T09:02:24.000","2007-02-15T09:36:34.000","33.4300174418641","-111.771039441864","Street, Other                                     ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","200","N","HUNT","DR","MESA","2007-02-15T12:41:48.000","2007-02-15T13:08:29.000","33.4191938413635","-111.796671773962","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","700","N","22ND","ST","MESA","2007-02-15T21:03:59.000","2007-02-15T21:24:42.000","33.4284258262024","-111.784452432133","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","500","N","ADELLE",,"MESA","2007-02-15T20:50:45.000","2007-02-15T21:05:40.000",,,"Residential, Other                                ","Automatic Aid/Mutual Aid - EMS                    ","5711"
"MajMed - Extrication","SpecOps","1200","S","MESA","DR","MESA","2007-02-15T19:29:45.000","2007-02-15T20:09:38.000","33.3932815577917","-111.823000942208","Street or road in commercial area                 ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","3000","N","OLYMPIC",,"MESA","2007-02-15T02:39:01.000","2007-02-15T02:53:24.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","5400","E","MCKELLIPS","RD","MESA","2007-02-15T06:51:26.000","2007-02-15T07:14:06.000","33.4519345245785","-111.714093","Residential, Other                                ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Structure","Fire","3900","E","ASPEN","AVE","MESA","2007-02-15T22:07:37.000","2007-02-15T22:20:21.000","33.4128326176961","-111.74780822733","1 or 2 family dwelling                            ","Electrical  wiring/equipment problem, Other       ","440 "
"Medical - ALS","Medical","7300","E","SOUTHERN","AVE","MESA","2007-02-15T13:52:35.000","2007-02-15T14:03:36.000","33.3934074786156","-111.673727382356","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","500","S","DOBSON","RD","MESA","2007-02-15T20:20:47.000","2007-02-15T20:35:44.000","33.4057399963891","-111.874609052144","Multifamily dwelling                              ","No Incident found on arrival at dispatch address  ","622 "
"Medical - Complex","Medical","2300","E","UNIVERSITY","DR","MESA","2007-02-15T08:22:19.000","2007-02-15T08:35:00.000","33.4227205016193","-111.781204998381","Street, Other                                     ","Motor vehicle accident with injuries              ","322 "
