"ident","sex","age","race","education","income","location","respondent_type","health_priority","other_priority"
"R_1PblgdHZqoHhI0t3","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","High School Diploma or Equivalent (e.g., GED)","$50,000 - $74,999","San Bernardino City","Resident","Limited Access To Healthy Foods","Low College Readiness"
"R_1PblgdHZqoHhI0t4","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","High School Diploma or Equivalent (e.g., GED)","$50,000 - $74,999","San Bernardino City","Resident","Low Physical Activity","High Housing Costs (Purchase or Rental)"
"R_1PblgdHZqoHhI0t5","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","High School Diploma or Equivalent (e.g., GED)","$50,000 - $74,999","San Bernardino City","Resident","Asthma","Poor School Drop Out Rates"
"R_1PblgdHZqoHhI0t6","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","High School Diploma or Equivalent (e.g., GED)","$50,000 - $74,999","San Bernardino City","Resident","Air Quality",
"R_1PblgdHZqoHhI0t7","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","High School Diploma or Equivalent (e.g., GED)","$50,000 - $74,999","San Bernardino City","Resident","Teen Pregnancy",
"R_1PeqGo9necaAR9Z1",,,,"Did Not Finish High School","Less than $24,999","Hesperia","Resident","Shortage of Health Professionals","High Housing Costs (Purchase or Rental)"
"R_1PeqGo9necaAR9Z2",,,,"Did Not Finish High School","Less than $24,999","Hesperia","Resident","Asthma","Poor Student-Teacher Ratios"
"R_1PeqGo9necaAR9Z3",,,,"Did Not Finish High School","Less than $24,999","Hesperia","Resident","Air Quality","Gun Violence"
"R_1PeqGo9necaAR9Z4",,,,"Did Not Finish High School","Less than $24,999","Hesperia","Resident","High Blood Pressure","Child Abuse"
"R_1PeqGo9necaAR9Z5",,,,"Did Not Finish High School","Less than $24,999","Hesperia","Resident","Cardivascular Disease (Heart Attacks, Etc.)","Rape / Sexual Assault"
"R_1PeqGo9necaAR9Z6",,,,"Did Not Finish High School","Less than $24,999","Hesperia","Resident","Cancer",
"R_1PeqGo9necaAR9Z7",,,,"Did Not Finish High School","Less than $24,999","Hesperia","Resident","Mental Health Problems (Anxiety, Depression, Etc.)",
"R_1Q9DOx87e1wzVV71","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","More than $150,000","Fontana","Resident","Diabetes","Low Reading Levels"
"R_1Q9DOx87e1wzVV72","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","More than $150,000","Fontana","Resident","Low Physical Activity","Property Crime"
"R_1Q9DOx87e1wzVV73","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","More than $150,000","Fontana","Resident","Asthma","Homelessness"
"R_1QgPCTcyTIvBcDx5","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)",,,"Resident",,
"R_1Q9DOx87e1wzVV74","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","More than $150,000","Fontana","Resident","Sexually Transmitted Disease (STDs)","Domestic Violence"
"R_1Q9DOx87e1wzVV75","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","More than $150,000","Fontana","Resident","Mental Health Problems (Anxiety, Depression, Etc.)","Gun Violence"
"R_1Q9DOx87e1wzVV76","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","More than $150,000","Fontana","Resident","Poor Nutrition / Diet",
"R_1Q9DOx87e1wzVV77","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Some College (Degree Not Complete)","More than $150,000","Fontana","Resident","Obesity / Overweight",
"R_1QAapyjn73yzmXJ1","Female","18 to 43","Multiple Races or Biracial","Some Graduate Education (Degree Not Complete)","$25,000 - $49,999","Lucerne Valley","Resident","Not Having Health Insurance Coverage","Low Reading Levels"
"R_1QAapyjn73yzmXJ2","Female","18 to 43","Multiple Races or Biracial","Some Graduate Education (Degree Not Complete)","$25,000 - $49,999","Lucerne Valley","Resident","Environmental Pollution","Homelessness"
"R_1QAapyjn73yzmXJ3","Female","18 to 43","Multiple Races or Biracial","Some Graduate Education (Degree Not Complete)","$25,000 - $49,999","Lucerne Valley","Resident","Poor Nutrition / Diet","Unemployment / Underemployment"
"R_1QAapyjn73yzmXJ4","Female","18 to 43","Multiple Races or Biracial","Some Graduate Education (Degree Not Complete)","$25,000 - $49,999","Lucerne Valley","Resident",,"Poverty"
"R_1QAapyjn73yzmXJ5","Female","18 to 43","Multiple Races or Biracial","Some Graduate Education (Degree Not Complete)","$25,000 - $49,999","Lucerne Valley","Resident",,"Poor Student-Teacher Ratios"
"R_1QAapyjn73yzmXJ6","Female","18 to 43","Multiple Races or Biracial","Some Graduate Education (Degree Not Complete)","$25,000 - $49,999","Lucerne Valley","Resident",,
"R_1QAapyjn73yzmXJ7","Female","18 to 43","Multiple Races or Biracial","Some Graduate Education (Degree Not Complete)","$25,000 - $49,999","Lucerne Valley","Resident",,
"R_1QLCvSfEgiST5KD1","Female","18 to 43",,"High School Diploma or Equivalent (e.g., GED)","Less than $24,999","Twentynine Palms","Resident","Not Having Health Insurance Coverage","Traffic Injuries"
"R_1QLCvSfEgiST5KD2","Female","18 to 43",,"High School Diploma or Equivalent (e.g., GED)","Less than $24,999","Twentynine Palms","Resident","Shortage of Health Professionals","Property Crime"
"R_1QLCvSfEgiST5KD3","Female","18 to 43",,"High School Diploma or Equivalent (e.g., GED)","Less than $24,999","Twentynine Palms","Resident","Diabetes","Homelessness"
"R_1QLCvSfEgiST5KD4","Female","18 to 43",,"High School Diploma or Equivalent (e.g., GED)","Less than $24,999","Twentynine Palms","Resident","Suicide","Domestic Violence"
"R_1QLCvSfEgiST5KD5","Female","18 to 43",,"High School Diploma or Equivalent (e.g., GED)","Less than $24,999","Twentynine Palms","Resident","High Blood Pressure","Poor Public Transportation"
"R_1QLCvSfEgiST5KD6","Female","18 to 43",,"High School Diploma or Equivalent (e.g., GED)","Less than $24,999","Twentynine Palms","Resident","Mental Health Problems (Anxiety, Depression, Etc.)",
"R_1QLCvSfEgiST5KD7","Female","18 to 43",,"High School Diploma or Equivalent (e.g., GED)","Less than $24,999","Twentynine Palms","Resident","Obesity / Overweight",
"R_1QfrIIHrIt0kYWR1","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Adelanto-High Desert Detention Center","Resident","Limited Access To Healthy Foods","Homelessness"
"R_1QfrIIHrIt0kYWR2","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Adelanto-High Desert Detention Center","Resident","High Blood Pressure","Unemployment / Underemployment"
"R_1QfrIIHrIt0kYWR3","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Adelanto-High Desert Detention Center","Resident","Environmental Pollution","Poverty"
"R_1QfrIIHrIt0kYWR4","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Adelanto-High Desert Detention Center","Resident","Poor Dental Hygiene","High Housing Costs (Purchase or Rental)"
"R_1QfrIIHrIt0kYWR5","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Adelanto-High Desert Detention Center","Resident","Respiratory / Lung Disease","Poor School Drop Out Rates"
"R_1QfrIIHrIt0kYWR6","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Adelanto-High Desert Detention Center","Resident","Poor Nutrition / Diet",
"R_1QfrIIHrIt0kYWR7","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","High School Diploma or Equivalent (e.g., GED)","$25,000 - $49,999","Adelanto-High Desert Detention Center","Resident","Obesity / Overweight",
"R_1QgPCTcyTIvBcDx1","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)",,,"Resident","Low Physical Activity","Low Reading Levels"
"R_1QgPCTcyTIvBcDx2","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)",,,"Resident","Disabilities (Hearing Loss, Blindness, Etc.)","Unemployment / Underemployment"
"R_1QgPCTcyTIvBcDx3","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)",,,"Resident","Poor Nutrition / Diet","High Housing Costs (Purchase or Rental)"
"R_1QgPCTcyTIvBcDx4","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)",,,"Resident","Obesity / Overweight","Poor School Drop Out Rates"
"R_1gOevos42dIH1Cm4",,,,,"Less than $24,999","Hesperia","Resident","Cancer","Domestic Violence"
"R_1QgPCTcyTIvBcDx6","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)",,,"Resident",,
"R_1QgPCTcyTIvBcDx7","Male","44 to 64","White or Caucasian (e.g. Anglo, European, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)",,,"Resident",,
"R_1QmEkorQOuppJUw1","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Undergraduate Degree","$50,000 - $74,999","San Bernardino City","Resident","Delay In Access To Health Care","Property Crime"
"R_1QmEkorQOuppJUw2","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Undergraduate Degree","$50,000 - $74,999","San Bernardino City","Resident","Not Having A Usual Source of Care","Homelessness"
"R_1QmEkorQOuppJUw3","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Undergraduate Degree","$50,000 - $74,999","San Bernardino City","Resident","Not Having Health Insurance Coverage","Low English Literacy"
"R_1QmEkorQOuppJUw4","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Undergraduate Degree","$50,000 - $74,999","San Bernardino City","Resident","Diabetes","Domestic Violence"
"R_1QmEkorQOuppJUw5","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Undergraduate Degree","$50,000 - $74,999","San Bernardino City","Resident","Sexually Transmitted Disease (STDs)","Gun Violence"
"R_1QmEkorQOuppJUw6","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Undergraduate Degree","$50,000 - $74,999","San Bernardino City","Resident","Smoking / Tobacco Use / Vaping / E-Cigarette Access & Use",
"R_1QmEkorQOuppJUw7","Female","65 Years And Older","White or Caucasian (e.g. Anglo, European, etc.)","Undergraduate Degree","$50,000 - $74,999","San Bernardino City","Resident","Mental Health Problems (Anxiety, Depression, Etc.)",
"R_1XkEC0mJp9KRtFD1","Female","Under 18 years","Black or African-American (e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.)","Did Not Finish High School",,"San Bernardino City","Resident","Limited Access To Healthy Foods","Homelessness"
"R_1XkEC0mJp9KRtFD2","Female","Under 18 years","Black or African-American (e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.)","Did Not Finish High School",,"San Bernardino City","Resident","Asthma","Low School Attendance"
"R_1XkEC0mJp9KRtFD3","Female","Under 18 years","Black or African-American (e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.)","Did Not Finish High School",,"San Bernardino City","Resident","Teen Pregnancy","High Housing Costs (Purchase or Rental)"
"R_1XkEC0mJp9KRtFD4","Female","Under 18 years","Black or African-American (e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.)","Did Not Finish High School",,"San Bernardino City","Resident","Environmental Pollution","Poor Student-Teacher Ratios"
"R_1XkEC0mJp9KRtFD5","Female","Under 18 years","Black or African-American (e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.)","Did Not Finish High School",,"San Bernardino City","Resident","Mental Health Problems (Anxiety, Depression, Etc.)","Rape / Sexual Assault"
"R_1XkEC0mJp9KRtFD6","Female","Under 18 years","Black or African-American (e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.)","Did Not Finish High School",,"San Bernardino City","Resident","Poor Nutrition / Diet",
"R_1XkEC0mJp9KRtFD7","Female","Under 18 years","Black or African-American (e.g. Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.)","Did Not Finish High School",,"San Bernardino City","Resident","Obesity / Overweight",
"R_1Y41QpIdFUFdA3L1","Female","44 to 64","Multiple Races or Biracial","Some College (Degree Not Complete)","Less than $24,999","Redlands","Resident","Delay In Access To Health Care","High Housing Costs (Purchase or Rental)"
"R_1Y41QpIdFUFdA3L2","Female","44 to 64","Multiple Races or Biracial","Some College (Degree Not Complete)","Less than $24,999","Redlands","Resident","Asthma","Low English Literacy"
"R_1Y41QpIdFUFdA3L3","Female","44 to 64","Multiple Races or Biracial","Some College (Degree Not Complete)","Less than $24,999","Redlands","Resident","Air Quality","Domestic Violence"
"R_1Y41QpIdFUFdA3L4","Female","44 to 64","Multiple Races or Biracial","Some College (Degree Not Complete)","Less than $24,999","Redlands","Resident","Cardivascular Disease (Heart Attacks, Etc.)","Poor Public Transportation"
"R_1Y41QpIdFUFdA3L5","Female","44 to 64","Multiple Races or Biracial","Some College (Degree Not Complete)","Less than $24,999","Redlands","Resident","Smoking / Tobacco Use / Vaping / E-Cigarette Access & Use",
"R_1Y41QpIdFUFdA3L6","Female","44 to 64","Multiple Races or Biracial","Some College (Degree Not Complete)","Less than $24,999","Redlands","Resident","Environmental Pollution",
"R_1Y41QpIdFUFdA3L7","Female","44 to 64","Multiple Races or Biracial","Some College (Degree Not Complete)","Less than $24,999","Redlands","Resident",,
"R_1cUhqDqNOwsulNA1","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","$50,000 - $74,999","Fontana","Resident","Diabetes","Low English Literacy"
"R_1cUhqDqNOwsulNA2","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","$50,000 - $74,999","Fontana","Resident","Low Physical Activity",
"R_1cUhqDqNOwsulNA3","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","$50,000 - $74,999","Fontana","Resident","Asthma",
"R_1cUhqDqNOwsulNA4","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","$50,000 - $74,999","Fontana","Resident","Air Quality",
"R_1cUhqDqNOwsulNA5","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","$50,000 - $74,999","Fontana","Resident","Respiratory / Lung Disease",
"R_1gOevos42dIH1Cm5",,,,,"Less than $24,999","Hesperia","Resident","Poor Dental Hygiene","Rape / Sexual Assault"
"R_1cUhqDqNOwsulNA6","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","$50,000 - $74,999","Fontana","Resident","Poor Nutrition / Diet",
"R_1cUhqDqNOwsulNA7","Female","44 to 64","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Graduate or Professional Degree (e.g., MBA, MA, MS, PhD, MD, etc.)","$50,000 - $74,999","Fontana","Resident","Obesity / Overweight",
"R_1cV1BhnAZFjZUBC1","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Undergraduate Degree",,"Montclair","Resident","Delay In Access To Health Care","Traffic Injuries"
"R_1cV1BhnAZFjZUBC2","Female","18 to 43","Hispanic, Latino, or Spanish Origin (e.g. Mexican or Mexican American, Puerto Rican, Cuban, Salvadoran, Dominican, Colombian, etc.)","Undergraduate Degree",,"Montclair","Resident","Not Having A Usual Source of Care","Unemployment / Underemployment"
