"granting_department","grant_number","grant_description","funding_source","cfda","start_date","end_date","fiscal_year_issued","award_amount","grantee_name","address_line_1","address_line_2","city","st","zip"
"Crime Victims' Services Center","02160CAC15-43020","SFY15 State of Vermont Child Advocacy Center's Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","7200.00","Springfield Area Parent Child Center","6 Main St",,"N Springfield","VT","05150"
"Crime Victims' Services Center","02160CAC15-43020","SFY15 State of Vermont Child Advocacy Center's Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","10800.00","Springfield Area Parent Child Center","6 Main St",,"N Springfield","VT","05150"
"Crime Victims' Services Center","02160CAC15-43602","SFY15 State of Vermont Child Advocacy Center's Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","7200.00","Child First Advocacy Center","PO Box 6822",,"Rutland","VT","05702-6822"
"Crime Victims' Services Center","02160CAC15-43602","SFY15 State of Vermont Child Advocacy Center's Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","22800.00","Child First Advocacy Center","PO Box 6822",,"Rutland","VT","05702-6822"
"Crime Victims' Services Center","02160CAC15-4404","SFY15 State of Vermont Child Advocacy Center's Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","4500.00","OUR House of Central VT Inc","38 Summer St",,"Barre","VT","05641"
"Crime Victims' Services Center","02160CAC15-4404","SFY15 State of Vermont Child Advocacy Center's Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","13500.00","OUR House of Central VT Inc","38 Summer St",,"Barre","VT","05641"
"Crime Victims' Services Center","02160CAC15-7393","SFY14 State of Vermont Child Advocacy Center's Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15000.00","Northwest Unit for Special","5 Lemnah Dr",,"ST Albans","VT","05478"
"Crime Victims' Services Center","02160CAC15-7393","SFY14 State of Vermont Child Advocacy Center's Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","15000.00","Northwest Unit for Special","5 Lemnah Dr",,"ST Albans","VT","05478"
"Crime Victims' Services Center","02160CAC15-803","SFY15 State of Vermont Child Advocacy Center's Grant","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","7500.00","Family Place Inc","319 US Rte 5 South",,"Norwich","VT","05055"
"Crime Victims' Services Center","02160CAC15-803","SFY15 State of Vermont Child Advocacy Center's Grant","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","22500.00","Family Place Inc","319 US Rte 5 South",,"Norwich","VT","05055"
"Crime Victims' Services Center","02160COMP15-2130","COMP14 GRANT- Victim Advocates","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","712537.00","Vermont State State's Attorneys &","12 Baldwin St",,"Montpelier","VT","05633-6401"
"Crime Victims' Services Center","02160DVSV15-1802","Coordinator of VT Council on Domestic Violence","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","35280.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160GENRL14-2130","GENRL14 GRANT- Victim Advocates","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","567250.00","Vermont State State's Attorneys &","12 Baldwin St",,"Montpelier","VT","05633-6401"
"Crime Victims' Services Center","02160SANE-1802","Sexual Assault Nurse Examiner Clinical Coordinator","Special",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","50000.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","02160SASP13-7021","Sexual Assault Services Program Grant SASP","Federal","16.017","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","131532.74","HOPE Works Inc","PO Box 92",,"Burlington","VT","05402"
"Crime Victims' Services Center","02160SASP13-72022","Sexual Assault Services Program Grant SASP","Federal","16.017","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","92112.26","Sexual Assault Crisis Team of","4 Cottage Street",,"Barre","VT","05641"
"Crime Victims' Services Center","02160STOP14-2130","FY 14 STOP Grant","Federal","16.588","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","308141.00","Vermont State State's Attorneys &","12 Baldwin St",,"Montpelier","VT","05633-6401"
"Crime Victims' Services Center","02160VOCA14-1802","FY 14 VOCA Grant","Federal","16.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","297454.08","Vermont State State's Attorneys &","12 Baldwin St",,"Montpelier","VT","05633-6401"
"Crime Victims' Services Center","02160VOCA15-73816","VOCA 14 Grant","Federal","16.575","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","38826.80","VT State Department of Public Safety","103 S Main St",,"Waterbury","VT","05671-2101"
"Crime Victims' Services Center","0216014FVPSA-11111","Family Violence Prevention Services Act Grant FVPSA 14","Federal","93.671","2013-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","45444.00","Womens' Information Service","38 Bank St",,"Lebanon","NH","03766"
"Crime Victims' Services Center","0216014FVPSA-2571","Family Violence Prevention Services Act Grant FVPSA14","Federal","93.671","2013-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","48907.00","Circle","PO Box 652",,"Barre","VT","05641"
"Crime Victims' Services Center","0216014FVPSA-2836","Family Violence Prevention Services Act Grant FVPSA 14","Federal","93.671","2013-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","90888.00","Women's Freedom Center","PO Box 933",,"Brattleboro","VT","05302"
"Crime Victims' Services Center","0216014FVPSA-4845","Family Violence Prevention Services Act Grant FVPSA 14","Federal","93.671","2013-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","46282.00","Safeline","PO Box 368",,"Chelsea","VT","05038-0358"
"Crime Victims' Services Center","0216014FVPSA-5854","Family Violence Prevention Services Act Grant FVPSA14","Federal","93.671","2013-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","98455.00","Umbrella Inc","1222 Main St Ste 301",,"ST Johnsbury","VT","05819"
"Crime Victims' Services Center","0216014FVPSA-6044","Family Violence Prevention Services Act Grant FVPSA 14","Federal","93.671","2013-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","46970.00","WomenSafe Inc","PO Box 67",,"Middlebury","VT","05753"
"Crime Victims' Services Center","0216014FVPSA-6047","Family Violence Prevention Services Act Grant","Federal","93.671","2013-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","69131.00","Rutland County Women's Network & Shelter","PO Box 313",,"Rutland","VT","05702"
"Crime Victims' Services Center","0216014FVPSA-6048","Family Violence Prevention Services Act Grant FVPSA14","Federal","93.671","2013-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","53959.00","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","0216014FVPSA-6049","Family Violence Prevention Services Act Grant FVPSA 14","Federal","93.671","2013-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","79419.00","Women Helping Battered Women","PO Box 1535",,"Burlington","VT","05402"
"Crime Victims' Services Center","0216014FVPSA-7032","Family Violence Prevention Services Act Grant FVPSA14","Federal","93.671","2013-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","26643.00","Aware","Box 307",,"Hardwick","VT","05843"
"Crime Victims' Services Center","0216014FVPSA-71072","Family Violence Prevention Services Act Grant FVPSA 14","Federal","93.671","2013-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","63398.00","Champlain Valley OEO","PO Box 1603",,"Burlington","VT","05402"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","8696.00","Aware","Box 307",,"Hardwick","VT","05843"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","9203.00","Sexual Assault Crisis Team of","4 Cottage Street",,"Barre","VT","05641"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","13141.00","HOPE Works Inc","PO Box 92",,"Burlington","VT","05402"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","14748.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","14832.00","Womens' Information Service","38 Bank St",,"Lebanon","NH","03766"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","15106.00","Safeline","PO Box 368",,"Chelsea","VT","05038-0358"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","15330.00","WomenSafe Inc","PO Box 67",,"Middlebury","VT","05753"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","15963.00","Circle","PO Box 652",,"Barre","VT","05641"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","17611.00","Project Against Violent Encounters","PO Box 227",,"Bennington","VT","05201"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","19050.00","Vermont Legal Aid Inc","PO Box 1367",,"Burlington","VT","05402"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","20692.00","Champlain Valley OEO","Voices Against Violence","255 South Champlain St, Ste 9","Burlington","VT","05401"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","21000.00","Disability Rights Vermont Inc","141 Main St Ste 7",,"Montpelier","VT","05602"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","22563.00","Rutland County Women's Network & Shelter","PO Box 313",,"Rutland","VT","05702"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","25921.00","Women Helping Battered Women","PO Box 1535",,"Burlington","VT","05402"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","29664.00","Women's Freedom Center","PO Box 933",,"Brattleboro","VT","05302"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","32134.00","Umbrella Inc","1222 Main St Ste 301",,"ST Johnsbury","VT","05819"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","43500.00","Vermont State Attorney General's Office-","109 State St",,"Montpelier","VT","05602"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","92710.00","Pride Center of Vermont","255 South Champlain Street, Ste 12",,"Burlington","VT","05401"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","95000.00","Vermont Network Against Domestic","63 Barre Street",,"Montpelier","VT","05602"
"Crime Victims' Services Center","021602014-VA-GX-0044","FY14 VOCA Grant","Federal","16.575","2013-10-01T00:00:00.000","2017-09-30T00:00:00.000","2015","117000.00","Burlington City Treasurer","Community Justice Center","179 S Winooski Ave","Burlington","VT","05401"
"Crime Victims' Services Center","02160FVPSA14-42321","Family Violence Prevention Services Act Grant FVPSA14","Federal","93.671","2013-10-01T00:00:00.000","2015-09-30T00:00:00.000","2015","45187.00","Clarina Howard Nichols Center","PO Box 517",,"Morrisville","VT","05661"
"Disabilities Aging Ind. Living","03460-1-2029","Home delivered meals","General",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","457000.00","Vermont Center for Independent Living","11 East State St",,"Montpelier","VT","05602-3008"
"Disabilities Aging Ind. Living","03460-3-2075","Fees for service for independent living and assistive technology services","Federal","84.126","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","135000.00","Vermont Assoc for the Blind &","60 Kimball Ave",,"S Burlington","VT","05403"
"Disabilities Aging Ind. Living","03460-5-2004","Employment services for individuals with disabilities","Federal","84.126","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","541908.00","Vermont Assoc of Business Industry &","75 Talcott Rd Ste 70",,"Williston","VT","05495"
"Disabilities Aging Ind. Living","03460-5-2004","Employment services for individuals with disabilities","Other",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","127114.00","Vermont Assoc of Business Industry &","75 Talcott Rd Ste 70",,"Williston","VT","05495"
"Disabilities Aging Ind. Living","03460-5-2005","Employment services for individuals with disabilities","Federal","81.126","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","314053.00","Vermont Assoc of Business Industry &","75 Talcott Rd Ste 70",,"Williston","VT","05495"
"Disabilities Aging Ind. Living","03460-7-2047","Adult Day","General",,"2014-07-01T00:00:00.000","2016-06-30T00:00:00.000","2015","8265.00","Elderly Services Inc","PO Box 581",,"Middlebury","VT","05753"
"Disabilities Aging Ind. Living","03460-5-2005","Employment services for individuals with disabilities","Other",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","73622.00","Vermont Assoc of Business Industry &","75 Talcott Rd Ste 70",,"Williston","VT","05495"
"Disabilities Aging Ind. Living","03460-5-2006","Employment services for individuals with disabilities","Federal","84.126","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","347835.00","Vermont Assoc of Business Industry &","75 Talcott Rd Ste 70",,"Williston","VT","05495"
"Disabilities Aging Ind. Living","03460-5-2006","Employment services for individuals with disabilities","Other",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","48491.00","Vermont Assoc of Business Industry &","75 Talcott Rd Ste 70",,"Williston","VT","05495"
"Disabilities Aging Ind. Living","03460-5-2007","Employment services for individuals with disabilities","Federal","84.126","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","348326.00","Vermont Assoc of Business Industry &","75 Talcott Rd Ste 70",,"Williston","VT","05495"
"Disabilities Aging Ind. Living","03460-5-2007","Employment services for individuals with disabilities","Other",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","90551.00","Vermont Assoc of Business Industry &","75 Talcott Rd Ste 70",,"Williston","VT","05495"
"Disabilities Aging Ind. Living","03460-5-2008","Employment services for individuals with disabilities","Federal","84.126","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","296798.00","Vermont Assoc of Business Industry &","75 Talcott Rd Ste 70",,"Williston","VT","05495"
"Disabilities Aging Ind. Living","03460-5-2008","Employment services for individuals with disabilities","Other",,"2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","67692.00","Vermont Assoc of Business Industry &","75 Talcott Rd Ste 70",,"Williston","VT","05495"
"Disabilities Aging Ind. Living","03460-5-2009","Employment services for individuals with disabilities","Federal","84.126","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","2015","311476.00","Vermont Assoc of Business Industry &","75 Talcott Rd Ste 70",,"Williston","VT","05495"
