"profile_number","agency_involved","stop_date_and_time","street_address_of_stop","city_of_stop","stop_reason","stop_reason_description","stop_search","stop_search_outcome","stop_outcome","stop_outcome_description","stop_contraband","stop_contraband_description","gender","race","driver_race_description","driver_age","count"
"420977","SPD3","2016-01-08T12:39:00.000","4888 PLEASANT ST                        ","BET","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","20","1"
"419446","SPA3","2016-01-08T13:00:00.000","Rt 2A                                   ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","49","1"
"420160","SPA1","2016-01-08T13:10:00.000","Rt 100                                  ","MSV","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","52","1"
"412232","SPA1","2016-01-08T13:15:00.000","Vt 15                                   ","MSV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","25","1"
"388349","SPA1","2016-01-08T13:18:00.000","Main Road                               ","HUN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","33","1"
"412234","SPA1","2016-01-08T13:30:00.000","Rt 15                                   ","MSV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","B","Black","41","1"
"420161","SPA1","2016-01-08T13:30:00.000","Rt 100                                  ","MSV","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","34","1"
"412235","SPA1","2016-01-08T13:35:00.000","Vt 15                                   ","MSV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","57","1"
"388329","SPA1","2016-01-08T13:37:00.000","Main Road                               ","HUN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","H","Hispanic","29","1"
"412236","SPA1","2016-01-08T13:45:00.000","VT 15                                   ","MSV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","36","1"
"419618","SPA1","2016-01-08T13:51:00.000","Stevensville Road                       ","UND","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","62","1"
"388362","SPA1","2016-01-08T13:52:00.000","Main Road                               ","HUN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","63","1"
"388371","SPA1","2016-01-08T14:00:00.000","Pleasant Valley                         ","UND","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","39","1"
"388375","SPA1","2016-01-08T14:00:00.000","Pleasant Valley                         ","UND","V   ","Vehicle Equipment","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","39","1"
"391373","SPA1","2016-01-08T14:00:00.000","Vt 100                                  ","MSV","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","35","1"
"396985","SPA3","2016-01-08T14:00:00.000","I 89 N MM55                             ","MSX","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","26","1"
"412238","SPA1","2016-01-08T14:00:00.000","Vt 100                                  ","MSV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","35","1"
"420138","SPA1","2016-01-08T14:00:00.000","Rt 100                                  ","MSV","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","58","1"
"419443","SPA3","2016-01-08T14:10:00.000","I 89 SB                                 ","WSN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","32","1"
"406804","SPA3","2016-01-08T14:15:00.000","I 89 N MM55                             ","MSX","E   ","Externally Generated Stop","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","26","1"
"396533","SPB2","2016-01-08T14:17:00.000","I 91 N MM159                            ","BAN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","48","1"
"396536","SPB2","2016-01-08T14:17:00.000","I 91 N MM159                            ","BAN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","48","1"
"389996","SPA2","2016-01-08T14:28:00.000","I89 nobo exit 20                        ","SAS","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","53","1"
"395649","SPA3","2016-01-08T14:30:00.000","I 89 N MM55                             ","MSX","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","44","1"
"417708","SPA1","2016-01-08T14:45:00.000","Main Road                               ","HUN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","60","1"
"418883","SPD2","2016-01-08T14:56:00.000","I 91 N MM13                             ","DUM","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","47","1"
"387742","SPB3","2016-01-08T15:00:00.000","I 91 N MM105; 105/50                    ","NWB","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","43","1"
"417709","SPA1","2016-01-08T15:00:00.000","Main Road                               ","HUN","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","50","1"
"411509","SPA3","2016-01-08T16:20:00.000","I 89 N MM47                             ","BER","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","18","1"
"392496","SPD3","2016-01-08T16:50:00.000","VT RT 12 & SPOONER RD                   ","RAN","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","17","1"
"395423","SPA3","2016-01-08T16:50:00.000","I 89 N MM47                             ","BER","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","61","1"
"390838","SPA1","2016-01-08T16:57:00.000","Rte 2A                                  ","STG","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","41","1"
"417701","SPA1","2016-01-08T17:04:00.000","I89 SB                                  ","MIL","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","B","Black","30","1"
"416002","SPA1","2016-01-08T17:15:00.000","1071 VT ROUTE 15                        ","WSD","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","71","1"
"416184","SPA1","2016-01-08T17:15:00.000","VT ROUTE 15;SECOND SPRING               ","WSD","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","72","1"
"471895","SPC1","2016-01-08T17:20:00.000","3315 MCCONNELL RD                       ","BRN","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","25","1"
"412429","SPA1","2016-01-08T17:23:00.000","I89 SB                                  ","SBU","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","67","1"
"428208","SPA1","2016-01-08T17:25:00.000","Rt 15                                   ","UND","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","25","1"
"415182","SPA3","2016-01-08T17:36:00.000","I 89 N MM55                             ","MSX","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","47","1"
"388333","SPD3","2016-01-08T17:50:00.000","VT RT 100 & VT RT 107                   ","SKB","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","33","1"
"428216","SPA1","2016-01-08T18:00:00.000","Rt 15                                   ","CAM","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","29","1"
"394239","SPA3","2016-01-08T18:11:00.000","Route 100B                              ","MOR","V   ","Vehicle Equipment","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","26","1"
"407520","SPD2","2016-01-08T18:12:00.000","I 91 N MM14                             ","DUM","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","51","1"
"406330","SPA3","2016-01-08T18:15:00.000","I 89 N MM47                             ","BER","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","41","1"
"388102","SPD2","2016-01-08T18:20:00.000","I 91 N MM15                             ","DUM","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","43","1"
"407212","SPA3","2016-01-08T18:20:00.000","I 89 N MM47                             ","BER","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","42","1"
"404667","SPB2","2016-01-08T18:25:00.000","VT RT 100 & VT RT 58                    ","LOW","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","26","1"
"394228","SPA3","2016-01-08T18:30:00.000","Route 100 & Main St                     ","DUX","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","17","1"
"411510","SPA3","2016-01-08T18:30:00.000","I 89 N MM47                             ","BER","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","23","1"
"495815","SPA5","2016-01-08T18:40:00.000","vt rt 105                               ","COV","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","16","1"
"396962","SPA3","2016-01-08T18:45:00.000","Route 100 & Main St                     ","DUX","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","57","1"
"406329","SPA3","2016-01-08T18:45:00.000","I 89 N MM47                             ","BER","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","42","1"
"407213","SPA3","2016-01-08T18:45:00.000","I 89 N MM48                             ","BER","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","49","1"
"394225","SPA3","2016-01-08T18:50:00.000","ROUTE 2 & DANVILLE HILL RD              ","CAB","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","28","1"
"389369","SPA1","2016-01-08T19:00:00.000","I89; NB                                 ","MIL","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","F","W","White","74","1"
"394226","SPA3","2016-01-08T19:00:00.000","ROUTE 2 & LAST RD                       ","CAB","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","24","1"
"411511","SPA3","2016-01-08T19:00:00.000","I 89 N MM47                             ","BER","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","41","1"
"406328","SPA3","2016-01-08T19:08:00.000","I 89 S                                  ","MSX","I   ","Investigatory Stop","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","27","1"
"411485","SPA3","2016-01-08T19:15:00.000","I 89 N MM47                             ","BER","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","M","W","White","22","1"
"428220","SPA1","2016-01-08T19:25:00.000","Rt 15                                   ","CAM","M   ","Moving Violation","NS  ","No Search Conducted","W   ","Written Warning Issued","X   ","Not Applicable/No Search","F","W","White","38","1"
"387452","SPB2","2016-01-08T19:33:00.000","MAIN ST & ELM ST                        ","TRO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","19","1"
"387455","SPB2","2016-01-08T19:33:00.000","HIGHLAND AVE & N PLEASANT ST            ","TRO","M   ","Moving Violation","NS  ","No Search Conducted","T   ","Ticket / VCVC Issued","X   ","Not Applicable/No Search","M","W","White","19","1"
