"granting_department","grant_number","grant_description","funding_source","cfda","start_date","end_date","fiscal_year_issued","award_amount","grantee_name","address_line_1","address_line_2","city","st","zip"
"Disabilities Aging Ind. Living","03460-DA-2019-008","Master Grant Agreement","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","11400.00","Northwestern Counseling & Support","107 Fisher Pond Rd",,"ST Albans","VT","05478"
"Disabilities Aging Ind. Living","03460-SSA-2019-017","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Specialized Community Care","PO Box 578",,"E Middlebury","VT","057400578"
"Disabilities Aging Ind. Living","03460-SSA-2019-017","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","24757.00","Specialized Community Care","PO Box 578",,"E Middlebury","VT","057400578"
"Disabilities Aging Ind. Living","03460-DA-2019-010","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Lamoille County Mental Health Services","Lamoille Community Connections","72 Harrel St","Morrisville","VT","05661"
"Disabilities Aging Ind. Living","03460-DA-2019-010","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","217275.00","Lamoille County Mental Health Services","Lamoille Community Connections","72 Harrel St","Morrisville","VT","05661"
"Disabilities Aging Ind. Living","03460-SSA-2019-012","MASTER GRANT AGREEMENT","FED","93.667","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","22410.00","Green Mountain Support Services","93 James Rd",,"Morrisville","VT","05661-8790"
"Disabilities Aging Ind. Living","03460-SSA-2019-012","MASTER GRANT AGREEMENT","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Green Mountain Support Services","93 James Rd",,"Morrisville","VT","05661-8790"
"Disabilities Aging Ind. Living","03460-SSA-2019-012","MASTER GRANT AGREEMENT","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","20553.00","Green Mountain Support Services","93 James Rd",,"Morrisville","VT","05661-8790"
"Disabilities Aging Ind. Living","03460-DA-2019-003","Master Grant Agreement","FED","93.667","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","3884.00","HowardCenter Inc","Attn Accounts Receivable Dept","208 Flynn Ave Ste 3J","Burlington","VT","05401"
"Disabilities Aging Ind. Living","03460-DA-2019-003","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","HowardCenter Inc","Attn Accounts Receivable Dept","208 Flynn Ave Ste 3J","Burlington","VT","05401"
"Disabilities Aging Ind. Living","03460-DA-2019-003","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","571962.00","HowardCenter Inc","Attn Accounts Receivable Dept","208 Flynn Ave Ste 3J","Burlington","VT","05401"
"Disabilities Aging Ind. Living","03460-DA-19-005","Master Grant Agreement","FED","93.667","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","14740.00","Rutland Mental Health Services","78 South Main Street","PO Box 222","Rutland","VT","05702"
"Disabilities Aging Ind. Living","03460-DA-19-005","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Rutland Mental Health Services","78 South Main Street","PO Box 222","Rutland","VT","05702"
"Disabilities Aging Ind. Living","03460-DA-19-005","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","361333.00","Rutland Mental Health Services","78 South Main Street","PO Box 222","Rutland","VT","05702"
"Disabilities Aging Ind. Living","03460-DA-19-005","Master Grant Agreement","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","10499.00","Rutland Mental Health Services","78 South Main Street","PO Box 222","Rutland","VT","05702"
"Disabilities Aging Ind. Living","03460-DA-2019-002","Master Grant Agreement","FED","93.667","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","38607.00","Health Care & Rehab Serv of SE VT Inc","390 River St",,"Springfield","VT","05156"
"Disabilities Aging Ind. Living","03460-DA-2019-002","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Health Care & Rehab Serv of SE VT Inc","390 River St",,"Springfield","VT","05156"
"Disabilities Aging Ind. Living","03460-DA-2019-002","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","148198.00","Health Care & Rehab Serv of SE VT Inc","390 River St",,"Springfield","VT","05156"
"Disabilities Aging Ind. Living","03460-DA-2019-002","Master Grant Agreement","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","14484.00","Health Care & Rehab Serv of SE VT Inc","390 River St",,"Springfield","VT","05156"
"Disabilities Aging Ind. Living","03460-DA-2019-009","Master Grant Agreement","FED","93.667","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","3966.00","Washington County Mental Health Serv","PO Box 647",,"Montpelier","VT","056010647"
"Disabilities Aging Ind. Living","03460-DA-2019-009","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Washington County Mental Health Serv","PO Box 647",,"Montpelier","VT","056010647"
"Disabilities Aging Ind. Living","03460-DA-2019-009","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","227265.00","Washington County Mental Health Serv","PO Box 647",,"Montpelier","VT","056010647"
"Disabilities Aging Ind. Living","03460-DA-2019-011","Master Grant Agreement","FED","93.667","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","103316.00","Upper Valley Services Inc","RR 1 Box 76",,"Bradford","VT","05033"
"Disabilities Aging Ind. Living","03460-DA-2019-011","Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Upper Valley Services Inc","RR 1 Box 76",,"Bradford","VT","05033"
"Disabilities Aging Ind. Living","03460-DA-2019-011","Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","182449.00","Upper Valley Services Inc","RR 1 Box 76",,"Bradford","VT","05033"
"Disabilities Aging Ind. Living","03460-SSA-2019-013","SSA Master Grant Agreement","FED","93.667","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","16176.00","Lincoln Street Inc","% Aris","PO Box 4409","White River Jct","VT","05001"
"Disabilities Aging Ind. Living","03460-SSA-2019-013","SSA Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Lincoln Street Inc","% Aris","PO Box 4409","White River Jct","VT","05001"
"Disabilities Aging Ind. Living","03460-SSA-2019-013","SSA Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","125349.00","Lincoln Street Inc","% Aris","PO Box 4409","White River Jct","VT","05001"
"Disabilities Aging Ind. Living","03460-SSA-2019-015","SSA Master Grant Agreement","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","0.00","Families First Inc","18 Austine Dr",,"Brattleboro","VT","05301"
"Disabilities Aging Ind. Living","03460-SSA-2019-015","SSA Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","27850.00","Families First Inc","18 Austine Dr",,"Brattleboro","VT","05301"
"Disabilities Aging Ind. Living","03460-SSA-2019-015","SSA Master Grant Agreement","GC","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","30151.00","Families First Inc","18 Austine Dr",,"Brattleboro","VT","05301"
"Disabilities Aging Ind. Living","03460-7-2325","Self Neglect - coordinated response","GC",,"2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","2019","106000.00","Council on Aging for Southeastern VT","38 Pleasant Street",,"Springfield","VT","05156"
"Disabilities Aging Ind. Living","03460-7-2334","Dementia Respite","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","46293.00","Council on Aging for Southeastern VT","38 Pleasant Street",,"Springfield","VT","05156"
"Disabilities Aging Ind. Living","03460-5-2337","Senior Community Service Employment Program (SCEP)","FED","17.235","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","423846.00","VT Associates for Training & Development","142 North Main Street","PO Box 107","ST Albans","VT","05478"
"Disabilities Aging Ind. Living","03460-6-2336","Supported employment services for individiuals with disabilities","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","120000.00","Transition II","346 Shelburne Road",,"Burlington","VT","05401"
"Disabilities Aging Ind. Living","03460-7-2324","Self Neglect - coordinated response","GC",,"2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","2019","106000.00","Northeast Kingdom Council on Aging Inc","481 Summer St Ste 101",,"ST Johnsbury","VT","05819"
"Disabilities Aging Ind. Living","03460-7-2333","Dementia Respite","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","32427.00","Northeast Kingdom Council on Aging Inc","481 Summer St Ste 101",,"ST Johnsbury","VT","05819"
"Disabilities Aging Ind. Living","03460-7-2323","Self Neglect","GC",,"2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","2019","106000.00","Age Well","76 Pearl St Ste 201",,"Essex Jct","VT","05452"
"Disabilities Aging Ind. Living","03460-7-2327","Home Delivered Meals Program","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","475463.00","Vermont Center for Independent Living","11 East State St",,"Montpelier","VT","05602-3008"
"Disabilities Aging Ind. Living","03460-7-2332","Dementia Respite","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","80580.00","Age Well","76 Pearl St Ste 201",,"Essex Jct","VT","05452"
"Disabilities Aging Ind. Living","03460-1-2320","Home share match-up program","FED","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","79191.44","Home Share Now Inc","105 North Main St, Ste 103",,"Barre","VT","05641"
"Disabilities Aging Ind. Living","03460-1-2320","Home share match-up program","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","68031.91","Home Share Now Inc","105 North Main St, Ste 103",,"Barre","VT","05641"
"Disabilities Aging Ind. Living","03460-1-2321","Homeshare matchup program","FED","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","96789.54","HomeShare Vermont","412 Farrell St Ste 300",,"S Burlington","VT","05403"
"Disabilities Aging Ind. Living","03460-1-2321","Homeshare matchup program","GC",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","83150.11","HomeShare Vermont","412 Farrell St Ste 300",,"S Burlington","VT","05403"
"Disabilities Aging Ind. Living","03460-1-2328","SASH - Support And Services at Home","FED","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","523927.00","Cathedral Square Corp","412 Farrell St Ste 100",,"Burlington","VT","05403"
"Disabilities Aging Ind. Living","03460-1-2328","SASH - Support And Services at Home","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","450096.00","Cathedral Square Corp","412 Farrell St Ste 100",,"Burlington","VT","05403"
"Disabilities Aging Ind. Living","03460-1-2329","Anderson Parkway","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","10300.00","Cathedral Square Corp","412 Farrell St Ste 100",,"Burlington","VT","05403"
"Disabilities Aging Ind. Living","03460-6-2330","Vermont Communication Support Project","FED","93.778","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","13447.00","Disability Rights Vermont Inc","141 Main St Ste 7",,"Montpelier","VT","05602"
"Disabilities Aging Ind. Living","03460-6-2330","Vermont Communication Support Project","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","11553.00","Disability Rights Vermont Inc","141 Main St Ste 7",,"Montpelier","VT","05602"
"Disabilities Aging Ind. Living","03460-6-2330","Vermont Communication Support Project","OTH",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","45000.00","Disability Rights Vermont Inc","141 Main St Ste 7",,"Montpelier","VT","05602"
"Disabilities Aging Ind. Living","03460-7-2322","Self Neglect","GC",,"2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","2019","106000.00","Central Vermont Council on Aging","59 North Main St Suite 200",,"Barre","VT","05641"
"Disabilities Aging Ind. Living","03460-7-2326","Self-neglect","GC",,"2018-07-01T00:00:00.000","2020-06-30T00:00:00.000","2019","106000.00","Southwestern Vermont Council on Aging","143 Maple Street",,"Rutland","VT","05701"
"Disabilities Aging Ind. Living","03460-7-2331","Dementia Respite","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","46613.00","Central Vermont Council on Aging","59 North Main St Suite 200",,"Barre","VT","05641"
"Disabilities Aging Ind. Living","03460-7-2335","Dementia Respite","GEN",,"2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","2019","44087.00","Southwestern Vermont Council on Aging","143 Maple Street",,"Rutland","VT","05701"
"Disabilities Aging Ind. Living","03460-7-2346","Traumatic Brain Injury Partnership Grant","FED","93.234","2018-09-05T00:00:00.000","2021-05-31T00:00:00.000","2019","175500.00","Brain Injury Association of VT","PO Box 482",,"Waterbury","VT","05676"
"Disabilities Aging Ind. Living","03460-7-2347","Medicare Improvements for Patients and Providers Act (MIPPA)","FED","93.071","2018-10-01T00:00:00.000","2019-09-29T00:00:00.000","2019","90548.00","Vermont Assn of Area Agencies on Aging","476 Main Street, Suite 3",,"Winooski","VT","05404"
"Disabilities Aging Ind. Living","03460-7-2339","Statewide office of long-term care ombudsman","FED","93.042","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","84052.00","Vermont Legal Aid Inc","264 North Winooski Avenue",,"Burlington","VT","05401"
"Disabilities Aging Ind. Living","03460-7-2339","Statewide office of long-term care ombudsman","FED","93.044","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","223614.00","Vermont Legal Aid Inc","264 North Winooski Avenue",,"Burlington","VT","05401"
"Disabilities Aging Ind. Living","03460-7-2339","Statewide office of long-term care ombudsman","FED","93.778","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","155735.50","Vermont Legal Aid Inc","264 North Winooski Avenue",,"Burlington","VT","05401"
"Disabilities Aging Ind. Living","03460-7-2339","Statewide office of long-term care ombudsman","GEN",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","244079.50","Vermont Legal Aid Inc","264 North Winooski Avenue",,"Burlington","VT","05401"
"Disabilities Aging Ind. Living","03460-3-2345","Sue Williams Freedom Fund independent living services","FED","93.369","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","160000.00","Vermont Center for Independent Living","11 East State St",,"Montpelier","VT","05602-3008"
"Disabilities Aging Ind. Living","03460-3-2348","Specialized low vision and rehab services - medical assistance program","FED","84.177","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","225000.00","Vermont Assoc for the Blind &","60 Kimball Ave",,"S Burlington","VT","05403"
"Disabilities Aging Ind. Living","03460-3-2348","Specialized low vision and rehab services - medical assistance program","FED","93.778","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","305000.00","Vermont Assoc for the Blind &","60 Kimball Ave",,"S Burlington","VT","05403"
"Disabilities Aging Ind. Living","03460-3-2348","Specialized low vision and rehab services - medical assistance program","GEN",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","138958.00","Vermont Assoc for the Blind &","60 Kimball Ave",,"S Burlington","VT","05403"
"Disabilities Aging Ind. Living","03460-7-2338","Commodty Supplemental Food Program","FED","10.565","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","207485.00","Vermont Foodbank","33 Parker Road","Wilson Industrial Park","Barre","VT","05641"
"Disabilities Aging Ind. Living","03460-7-2338","Commodty Supplemental Food Program","FED","10.585","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","-15812.00","Vermont Foodbank","33 Parker Road","Wilson Industrial Park","Barre","VT","05641"
"Disabilities Aging Ind. Living","03460-7-2338","Commodty Supplemental Food Program","GEN",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","2000.00","Vermont Foodbank","33 Parker Road","Wilson Industrial Park","Barre","VT","05641"
"Disabilities Aging Ind. Living","03460-7-2341","AAA Allocation","FED","93.041","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","7047.00","Age Well","76 Pearl St Ste 201",,"Essex Jct","VT","05452"
"Disabilities Aging Ind. Living","03460-7-2341","AAA Allocation","FED","93.043","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","36635.00","Age Well","76 Pearl St Ste 201",,"Essex Jct","VT","05452"
"Disabilities Aging Ind. Living","03460-7-2341","AAA Allocation","FED","93.044","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","501140.00","Age Well","76 Pearl St Ste 201",,"Essex Jct","VT","05452"
"Disabilities Aging Ind. Living","03460-7-2341","AAA Allocation","FED","93.045","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","1082953.00","Age Well","76 Pearl St Ste 201",,"Essex Jct","VT","05452"
"Disabilities Aging Ind. Living","03460-7-2341","AAA Allocation","FED","93.052","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","141333.00","Age Well","76 Pearl St Ste 201",,"Essex Jct","VT","05452"
"Disabilities Aging Ind. Living","03460-7-2341","AAA Allocation","FED","93.053","2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","204910.00","Age Well","76 Pearl St Ste 201",,"Essex Jct","VT","05452"
"Disabilities Aging Ind. Living","03460-7-2341","AAA Allocation","GEN",,"2018-10-01T00:00:00.000","2019-09-30T00:00:00.000","2019","1541677.00","Age Well","76 Pearl St Ste 201",,"Essex Jct","VT","05452"
