"id","reporting_agency","report_number","date","street_address","town","number","number1","number2","number3","intersection","distance_from_intersection","distance_1","posted_speed","direction_of_collision","direction_from_intersection","easting","northing","mile_marker","mile_marker_1","mile_marker_2","aot_roadway","aot_route","aot_actual_mile","lrs_number","how_mapped","crash_type","location_1"
"1232","VT0110200","12RL08586","2012-08-24T00:00:00.000","Allen Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","49 Allen Street","NO DATA","NO DATA","30.00000000","4 - Opp Direction Sideswipe","NO DATA","462612","121981","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","ALLEN ST., RUTLAND CITY","0.23000000","S30021119","LRS","Property Damage Only","(43.59694796, -72.96563056)"
"1407","VT0040100","2012BU018063","2012-07-21T00:00:00.000","FAU-5024 Mahattan Dr","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Park St","NO DATA","NO DATA","25.00000000","8 - No Turns, Thru moves only, Broadside ^<","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","MANHATTAN DRIVE, BURLINGTON","0.00000000","S50240403","LRS","Property Damage Only","(44.4874964, -73.21943831)"
"1821","VT0040300","12SB015796","2012-11-23T00:00:00.000","FAU-5222 Spear Street","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Allen Road","80","Feet","35.00000000","4 - Opp Direction Sideswipe","North","444581","213671","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","SPEAR ST., SOUTH BURLINGTON","0.28000000","S52220414","LRS","Property Damage Only","(44.42067521, -73.19602677)"
"1574","VT0040100","2012BU027567","2012-10-25T00:00:00.000","FAU-5014 Colchester Avenue","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","South Prospect Street","5","Feet","25.00000000","10 - Left Turn and Thru, Angle Broadside -->v--","South","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","COLCHESTER AVE., BURLINGTON","0.00000000","S50140403","LRS","Property Damage Only","(44.48075268, -73.20054293)"
"523","VTVSP1000","12D201844","2012-07-03T00:00:00.000","I-91 SB","Vernon","NO DATA","NO DATA","NO DATA","91","Exit #1","5","Miles","65.00000000","6 - Single Vehicle Crash","South","494723","29288","910","1318","240","State System (State Highways and Class I TH links)","I-91","2.35000000","I091-0000S","LRS","Property Damage Only","(42.76415251, -72.56426131)"
"1829","VT0040300","12SB01481","2012-02-24T00:00:00.000","FAU 5216 (Patchen Road)","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Valley Ridge/Dog Park","NO DATA","NO DATA","25.00000000","7 - Other - Explain in Narrative","NO DATA","446036","220172","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PATCHEN ROAD, SOUTH BURLINGTON","0.98000000","S52160414","LRS","Property Damage Only","(44.47965981, -73.17811734)"
"1106","VT0020100","12BN01343","2012-03-03T00:00:00.000","FAU-1050 Kocher Drive","Bennington","NO DATA","NO DATA","NO DATA","NO DATA","Bennington Square Entrance","NO DATA","NO DATA","30.00000000","10 - Left Turn and Thru, Angle Broadside -->v--","NO DATA","443659","40498","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","TOWN HWY. NO. 28 (KOCHER DR.), BENNINGTON","0.11000000","S10500202","LRS","Property Damage Only","(42.89414553, -73.1979843)"
"688","VTVSP1000","12D200502","2012-02-17T00:00:00.000","Interstate 91 North","Brattleboro","NO DATA","NO DATA","NO DATA","91","Exit 2 NB On Ramp","NO DATA","NO DATA","65.00000000","8 - No Turns, Thru moves only, Broadside ^<","North","493493","39050","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-91","9.38000000","I091-0000","LRS","Property Damage Only","(42.85995679, -72.58091172)"
"1713","VT0040100","2012BUU001561","2012-01-18T00:00:00.000","FAU 5038 (Pearl Street)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Hungerford Terrace","20","Feet","25.00000000","18 - Right Turn and Thru, Broadside ^<--","North","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PEARL ST., BURLINGTON","0.61000000","S50380403","LRS","Property Damage Only","(44.48061592, -73.20703169)"
"1483","VT0040100","2012BU002624","2012-01-30T00:00:00.000","FAU 5017 (Flynn Ave)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Shelburne St","20","NO DATA","30.00000000","3 - Same Direction Sideswipe","East","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","FLYNN AVE., BURLINGTON","0.28000000","S50170403","LRS","Property Damage Only","(44.45512545, -73.2086037)"
"87","VT0060000","12FRC1982","2012-11-21T00:00:00.000","Exit 18 Off Ramp A","Georgia","NO DATA","NO DATA","NO DATA","89","Ethan Allen Highway","200","Feet","99.00000000","1 - Rear End","West","004-51-745","002-44-367","NO DATA","NO DATA","NO DATA","Ramp or Spur","I-89","0.09000000","I089-0000NR018A","LRS","Property Damage Only","(44.69778841, -73.10875826)"
"650","VTVSP0400","12D100231","2012-01-18T00:00:00.000","I91 N","Springfield","NO DATA","NO DATA","NO DATA","91","Exit 7","2","Miles","65.00000000","6 - Single Vehicle Crash","North","505853","87180","910","1418","4300","State System (State Highways and Class I TH links)","I-91","43.00000000","I091-0000","LRS","Property Damage Only","(43.2842115, -72.42805365)"
"2017","VT0040100","2012BU04407","2012-02-22T00:00:00.000","FAU 5040 (Pine Street)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Lakeside Ave","20","Feet","30.00000000","1 - Rear End","North","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PINE ST., BURLINGTON","0.40000000","S50400403","LRS","Property Damage Only","(44.4611835, -73.21456325)"
"57","VTVSP1200","12A302281","2012-06-02T00:00:00.000","I89SB Mm50","Berlin","NO DATA","NO DATA","NO DATA","89","Exit 7","400","Feet","65.00000000","6 - Single Vehicle Crash","South","493366","190162","890","1203","5000","State System (State Highways and Class I TH links)","I-89","50.00000000","I089-0000S","LRS","Property Damage Only","(44.21159551, -72.58285927)"
"1794","VT0040300","2012SB688","2012-01-26T00:00:00.000","FAU-5224 Swift Street","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Spear Street","NO DATA","Feet","35.00000000","10 - Left Turn and Thru, Angle Broadside -->v--","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","SWIFT ST., SOUTH BURLINGTON","1.04000000","S52240414","LRS","Property Damage Only","(44.44314463, -73.18881327)"
"2075","VT0040500","12CC02652","2012-04-25T00:00:00.000","FAU-5617 Bay Road","Colchester","NO DATA","NO DATA","NO DATA","NO DATA","Munson Road","20","Feet","35.00000000","3 - Same Direction Sideswipe","West","004-47-078","002-27-751","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","BAY RD., COLCHESTER","1.33000000","S56170405","LRS","Property Damage Only","(44.54839923, -73.1662715)"
"551","VTVSP1000","12D202351","2012-08-21T00:00:00.000","I-91 NB","Brattleboro","NO DATA","NO DATA","NO DATA","91","Exit 3 NB Off Ramp","25","Feet","35.00000000","1 - Rear End","East","495123","42751","NO DATA","NO DATA","NO DATA","Ramp or Spur","I-91","0.01000000","I091-0000NR003C","LRS","Property Damage Only","(42.88400161, -72.56043096)"
"325","VT0040100","2012BU21653","2012-08-27T00:00:00.000","Alt. US-7 S Winooski Ave","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","College St","NO DATA","NO DATA","25.00000000","1 - Rear End","North","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","BURLINGTON (ALTERNATE US-7)","1.08000000","A007-0403","LRS","Injury","(44.47715789, -73.21105706)"
"1334","VT0040100","2012BU0010199","2012-05-01T00:00:00.000","FAU-5026 North Ave","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Shore Rd","NO DATA","NO DATA","99.00000000","5 - Rear-to-rear","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","NORTH AVE., BURLINGTON","2.46000000","S50260403","LRS","Property Damage Only","(44.5093853, -73.24817999)"
"754","VT0130500","12DV00806","2012-10-01T00:00:00.000","FAS-106 Dover Hill Road","Dover","NO DATA","NO DATA","NO DATA","NO DATA","395 Dover Hill Road","300","Feet","50.00000000","6 - Single Vehicle Crash","West","004-73-570E","000-47-546N","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0106","0.68000000","S01061304","LRS","Injury","(42.92795827, -72.8222848)"
"842","VT0140200","12SF05111","2012-12-09T00:00:00.000","FAS-136 Skitchewaug Trail","Springfield","NO DATA","NO DATA","NO DATA","NO DATA","1726 Skitchewaug Trail","0","Miles","35.00000000","2 - Head On","South","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0136 (VT-143 TH)","5.06000000","S01361418","LRS","Injury","(43.32162983, -72.41295634)"
"386","VTVSP0800","12B200381","2012-02-12T00:00:00.000","I 91 Southbound","Derby","NO DATA","NO DATA","NO DATA","91","Mm 175/75","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","South","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-91","175.75000000","I091-0000S","LRS","Property Damage Only","(44.98768266, -72.10642404)"
"125","VTVSP0700","12A204565","2012-09-29T00:00:00.000","MM104.8 Nobo","Milton","NO DATA","NO DATA","NO DATA","89","Exit 18 /IS89 No","3","Miles","65.00000000","6 - Single Vehicle Crash","South","450896","244006","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-89","104.80000000","I089-0000","LRS","Property Damage Only","(44.6814366, -73.12874173)"
"256","VT0110200","12RL13016","2012-12-27T00:00:00.000","BRUS-4 State Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Pine Street","NO DATA","NO DATA","30.00000000","1 - Rear End","NO DATA","460963","123320","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","WEST RUTLAND-RUTLAND (BR US-4)","1.30000000","B004-1119","LRS","Injury","(43.60913213, -72.98313106)"
"1288","VT0040100","2012BU012090","2012-05-21T00:00:00.000","FAU-5032 North St","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","N Champlain St","NO DATA","NO DATA","25.00000000","18 - Right Turn and Thru, Broadside ^<--","West","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","NORTH ST., BURLINGTON","0.23000000","S50320403","LRS","Injury","(44.48462183, -73.21772516)"
"867","VTVSP0100","12A102183","2012-06-15T00:00:00.000","FAS-209 Browns Trace Rd","Jericho","NO DATA","NO DATA","NO DATA","NO DATA","Governor Peck Rd","0","Feet","35.00000000","6 - Single Vehicle Crash","West","461951","215916","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0209","0.70000000","S02090409","LRS","Property Damage Only","(44.44109625, -72.97813431)"
"357","VT0040100","2012BU012739","2012-05-28T00:00:00.000","Alt. US-7 St Paul St","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","S Union St","NO DATA","NO DATA","30.00000000","1 - Rear End","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","BURLINGTON (ALTERNATE US-7)","0.16000000","A007-0403","LRS","Property Damage Only","(44.46533119, -73.20794756)"
"300","VT0040100","2012BU08794","2012-04-13T00:00:00.000","Alt. US-7 (16 N Winooski Ave)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Pearl St","100","Feet","25.00000000","2 - Head On","North","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","BURLINGTON (ALTERNATE US-7)","1.36000000","A007-0403","LRS","Property Damage Only","(44.48104462, -73.21124273)"
"1459","VT0040100","2012BU027201","2012-10-21T00:00:00.000","FAU-5038 (58 Pearl St)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Boves","NO DATA","NO DATA","25.00000000","3 - Same Direction Sideswipe","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PEARL ST., BURLINGTON","0.13000000","S50380403","LRS","Property Damage Only","(44.48032706, -73.21646724)"
"905","VTVSP0600","12C203845","2012-12-16T00:00:00.000","FAS-197 Monkton Road","Ferrisburgh","2","NO DATA","NO DATA","NO DATA","Deans Road, Town Highway #36","0","Miles","40.00000000","6 - Single Vehicle Crash","West","445315","187585","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0197","3.19000000","S01970105","LRS","Property Damage Only","(44.18670641, -73.18349537)"
"1540","VT0040100","2012BU025455","2012-10-02T00:00:00.000","FAU-5014 (274 Colchester Ave)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Colchester Ave","NO DATA","NO DATA","25.00000000","6 - Single Vehicle Crash","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","COLCHESTER AVE., BURLINGTON","0.60000000","S50140403","LRS","Injury","(44.48336548, -73.19000816)"
"1535","VT0040100","2012BU003962","2012-02-16T00:00:00.000","FAU-5038 (163 Pearl St)","Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Pearl St","NO DATA","NO DATA","99.00000000","3 - Same Direction Sideswipe","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","PEARL ST., BURLINGTON","0.33000000","S50380403","LRS","Property Damage Only","(44.48045643, -73.21253601)"
"46","VTVSP1200","12A304157","2012-09-20T00:00:00.000","Mm57/75 I89 SB","Middlesex","NO DATA","NO DATA","NO DATA","89","Mm57/75","1","Miles","65.00000000","6 - Single Vehicle Crash","South","486553","199007","890","1210","5775","State System (State Highways and Class I TH links)","I-89","57.75000000","I089-0000S","LRS","Injury","(44.29113836, -72.66878383)"
"1884","VT0040300","12SB002046","2012-03-17T00:00:00.000","FAU 5208 (102 Dorset Street)","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Williston Road","300","Feet","35.00000000","1 - Rear End","South","445794","218738","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","DORSET ST., SOUTH BURLINGTON","3.93000000","S52080414","LRS","Property Damage Only","(44.46660129, -73.18125181)"
"16","VTVSP0100","12A102937","2012-08-02T00:00:00.000","I 89 SB","Milton","NO DATA","NO DATA","NO DATA","89","MM 103","100","Feet","65.00000000","3 - Same Direction Sideswipe","South","449378","234206","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-89","102.98000000","I089-0000S","LRS","Property Damage Only","(44.65622327, -73.13905516)"
"167","VTVSP1200","12A303651","2012-08-19T00:00:00.000","I89 NB","Waterbury","NO DATA","NO DATA","NO DATA","89","Mm64/55","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","478717","205164","89","1218","6455","State System (State Highways and Class I TH links)","I-89","64.55000000","I089-0000","LRS","Property Damage Only","(44.34617241, -72.76670508)"
"1961","VT0040300","12SB013821","2012-10-15T00:00:00.000","FAU-5208 Dorset Street","South Burlington","NO DATA","NO DATA","NO DATA","NO DATA","Nowland Farm Rd","50","Feet","35.00000000","14 - Left Turn and Thru, Broadside v<--","East","446264","214569","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","DORSET ST., SOUTH BURLINGTON","1.34000000","S52080414","LRS","Property Damage Only","(44.42949858, -73.17489629)"
"1188","VT0041200","12HB00023","2012-01-05T00:00:00.000","FAS-327 (924 Pond Rd)","Hinesburg","NO DATA","NO DATA","NO DATA","NO DATA","Aube Ridge Rd","460","Feet","35.00000000","6 - Single Vehicle Crash","North","452350","206186","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0327","0.96000000","S03270407","LRS","Property Damage Only","(44.3544197, -73.09764526)"
"620","VTVSP1300","12B302517","2012-11-17T00:00:00.000","I-91 NB","Thetford","NO DATA","NO DATA","NO DATA","91","MM 86","3","Miles","65.00000000","6 - Single Vehicle Crash","South","NO DATA","NO DATA","910","911","86","State System (State Highways and Class I TH links)","I-91","86.00000000","I091-0000","LRS","Property Damage Only","(43.8366246, -72.20385757)"
"261","VT0110200","12RL10405","2012-10-10T00:00:00.000","BRUS-4 State Street","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Baxter Street","NO DATA","NO DATA","30.00000000","20 - Right Turn and Thru, Angle Broadside -->^--","NO DATA","460691","123307","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","WEST RUTLAND-RUTLAND (BR US-4)","1.13000000","B004-1119","LRS","Property Damage Only","(43.60892181, -72.98664263)"
"128","VTVSP0100","12A104617","2012-11-26T00:00:00.000","I 89 N","Colchester","NO DATA","NO DATA","NO DATA","89","Mm97.8/exit 17","200","Feet","65.00000000","6 - Single Vehicle Crash","South","446791","232301","NO DATA","NO DATA","NO DATA","State System (State Highways and Class I TH links)","I-89","97.80000000","I089-0000","LRS","Injury","(44.58888308, -73.17030724)"
"1737","VT0110200","12RL00736","2012-01-27T00:00:00.000","FAU-3044 North Street Extension","Rutland City","NO DATA","NO DATA","NO DATA","NO DATA","Northeast Drive","NO DATA","NO DATA","30.00000000","7 - Other - Explain in Narrative","NO DATA","462775","124655","NO DATA","NO DATA","NO DATA","Federal Aid Urban System (Class 2 TH's and 3 TH's","NORTH ST., RUTLAND CITY","0.68000000","S30441119","LRS","Property Damage Only","(43.62115046, -72.96091279)"
"816","VTVSP0600","12C200919","2012-04-07T00:00:00.000","FAS-160 Richville Road","Shoreham","1","NO DATA","NO DATA","NO DATA","3143 Shoreham Depot Road TH48","300","Feet","50.00000000","6 - Single Vehicle Crash","West","439203","152416","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0160","3.15000000","S01600118","LRS","Property Damage Only","(43.86941462, -73.25583189)"
"934","VT0140300","12HF01907","2012-06-09T00:00:00.000","FAS-179 Quechee Main Street","Hartford","NO DATA","NO DATA","NO DATA","NO DATA","Quechee West Hartford Road","250","Feet","25.00000000","1 - Rear End","East","505690","128372","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0179","0.84000000","S01791408","LRS","Property Damage Only","(43.65527626, -72.42932919)"
"1087","VTVSP0200","12B103358","2012-10-14T00:00:00.000","FAS-261 (1884 Calendar Brook Rd)","Sutton","50","NO DATA","NO DATA","NO DATA","Cross Cut Rd","500","Feet","50.00000000","6 - Single Vehicle Crash","North","540207","233881","NO DATA","NO DATA","NO DATA","Federal Aid Secondary System (Class 2 TH)","FAS 0261","1.28000000","S02610314","LRS","Property Damage Only","(44.61823017, -72.01326419)"
"438","VTVSP1300","12B300493","2012-03-14T00:00:00.000","I-91 106/50 Sb","Newbury","NO DATA","NO DATA","NO DATA","91","NO DATA","NO DATA","NO DATA","65.00000000","6 - Single Vehicle Crash","NO DATA","531324","178552","910","907","10650","State System (State Highways and Class I TH links)","I-91","106.50000000","I091-0000S","LRS","Property Damage Only","(44.10727457, -72.10849413)"
