"department","department_acronym","division","title","servicedescription","servicearea","servicearea2_sub","customerdescription","customerdetail","requiredfees","requiredfeesother","service_federally_mandated","service_federally","service_completed_by_dep","service_completed_by_depother","otherdepartments","delivery_method_walk_in","delivery_method_phone","delivery_method_mail","delivery_method_text","delivery_method_internet","delivery_method_other","delivery_method_other_text","serviceurl","servicephone","helptoservewalkin","helptoservephone","helptoserveinternet","helptoserveother","departmentserveinperson_high","departmentserveinperson_low","digitalmaturity","receivecustomerinformation","receivecustomerinformati","applicationtorecord","technologyreplacement","technologyreplacementdetail","tabulardata","tabulardataother","rawdatamadeavailable","rawdatamadeavailableother","vulnerablepop1","vulnerablepop2","jobs","sub_cat2"
"Rent Arbitration Board","RNT","N/A","Tenant Petition","Petition can be filed by tenants to challenge a rent increase, request a determination of rent, or to reduce the rent because of reduction of housing services.","Neighborhoods & Public Infrastructure","Formal Requests & Forms","Resident","Tenants in rent regulated units under the San Francisco Rent Ordinance.","No",,"N",,"Y",,"Y","true","false","true","false","false","false","FAX","sfrb.org","n/a",,,,,"591",,"2","Fillable PDF",,"Custom database","No, we have no plans to replace system. System enhancements are sufficient",,"Other","Yes, when programmed to do so.","Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department;#Through ad hoc requests for data from the vendor",,,,"Housing","Landlord & Rent Services"
"Rent Arbitration Board","RNT","N/A","Tenant Summary Petition","Petition filed by tenants, usually processed without a hearing,  to challenge an increase that is illegal on its face and has not been paid.","Neighborhoods & Public Infrastructure","Formal Requests & Forms","Resident","Tenants in rent regulated units under the San Francisco Rent Ordinance.","No",,"N",,"Y",,"Y","true","false","true","false","false","false","FAX","sfrb.org","n/a",,,,,"591",,"2","Fillable PDF",,"Custom database","No, we have no plans to replace system. System enhancements are sufficient",,"Other","Yes, when programmed to do so.","Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department;#Through ad hoc requests for data from the vendor",,,,"Housing","Landlord & Rent Services"
"Rent Arbitration Board","RNT","N/A","Subtenant Petition","Petition filed by subtenants to reduce the rent because of a loss of housing services or because their rent is not proportional.","Neighborhoods & Public Infrastructure","Formal Requests & Forms","Resident","Tenants in rent regulated units under the San Francisco Rent Ordinance.","No",,"N",,"Y",,"Y","true","false","true","false","false","false","FAX","sfrb.org","n/a",,,,,"591",,"2","Fillable PDF",,"Custom database","No, we have no plans to replace system. System enhancements are sufficient",,"Other","Yes, when programmed to do so.","Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department;#Through ad hoc requests for data from the vendor",,,,"Housing","Landlord & Rent Services"
"Rent Arbitration Board","RNT","N/A","Tenant Alternative Dispute Resolution (ADR) Request","Request for an alternative dispute resolution meeting to resolve problems through mutual consent.","Neighborhoods & Public Infrastructure","Formal Requests & Forms","Resident","Tenants in rent regulated units under the San Francisco Rent Ordinance.","No",,"N",,"Y",,"Y","true","false","true","false","false","false","FAX","sfrb.org","n/a",,,,,"591",,"2","Fillable PDF",,"Custom database","No, we have no plans to replace system. System enhancements are sufficient",,"Other","Yes, when programmed to do so.","Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department;#Through ad hoc requests for data from the vendor",,,,"Housing","Landlord & Rent Services"
"Rent Arbitration Board","RNT","N/A","Tenant Report of Alleged Wrongful Eviction","Report filed by a tenant asking the Rent Board to investigate a wrongful  attempt to evict.","Neighborhoods & Public Infrastructure","Formal Requests & Forms","Resident","Tenants in rent regulated units under the San Francisco Rent Ordinance.","No",,"N",,"Y",,"Y","true","false","true","false","false","false","FAX","sfrb.org","n/a",,,,,"591",,"2","Fillable PDF",,"Custom database","No, we have no plans to replace system. System enhancements are sufficient",,"Other","Yes, when programmed to do so.","Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department;#Through ad hoc requests for data from the vendor",,,,"Housing","Landlord & Rent Services"
"Rent Arbitration Board","RNT","N/A","Tenant Report of Alleged Wrongful Severance","Report filed by a tenant asking the Rent Board to investigate a wrongful  attempt to remove or sever a houisng service.","Neighborhoods & Public Infrastructure","Formal Requests & Forms","Resident","Tenants in rent regulated units under the San Francisco Rent Ordinance.","No",,"N",,"Y",,"Y","true","false","true","false","false","false","FAX","sfrb.org","n/a",,,,,"591",,"2","Fillable PDF",,"Custom database","No, we have no plans to replace system. System enhancements are sufficient",,"Other","Yes, when programmed to do so.","Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department;#Through ad hoc requests for data from the vendor",,,,"Housing","Landlord & Rent Services"
"Rent Arbitration Board","RNT","N/A","Tenant Financial Hardship Application","Application filed by a tenant who is not able to pay a passthrough the landlord is entitle to because of financial hardship.","Social & Health Services","Financial Assistance","Resident","Tenants in rent regulated units under the San Francisco Rent Ordinance.","No",,"N",,"Y",,"Y","true","false","true","false","false","false","FAX","sfrb.org","n/a",,,,,"591",,"2","Fillable PDF",,"Custom database","No, we have no plans to replace system. System enhancements are sufficient",,"Other","Yes, when programmed to do so.","Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department;#Through ad hoc requests for data from the vendor",,"true","Low-income","Housing","Homeowner Taxes & Assessment"
"Rent Arbitration Board","RNT","N/A","Tenant Report of Excessive Rent Increase under TPA","Report filed by a tenant asking the Rent Board to informt the landlord that a rent increase is in excess of the state law allowable amount.","Neighborhoods & Public Infrastructure","Formal Requests & Forms","Resident","Tenants in rent regulated units under the San Francisco Rent Ordinance.","No",,"N",,"Y",,"Y","true","false","true","false","false","false","FAX","sfrb.org","n/a",,,,,"591",,"2","Fillable PDF",,"Custom database","No, we have no plans to replace system. System enhancements are sufficient",,"Other","Yes, when programmed to do so.","Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department;#Through ad hoc requests for data from the vendor",,,,"Housing","Landlord & Rent Services"
"Treasurer-Tax Collector","TTX","Account Services","Telephone Users Tax","File statement and remit payment","Business","Taxes and Statements","Business","Business Owner","Yes",,"No",,"Yes",,"Yes","true","true","true","false","true","false",,"https://sftreasurer.org/","311 or 415-701-2311","8","8","24",,"661","180","3","Paper;#Non-fillable PDF;#Fillable PDF;#Custom Form","DocuSign pdf; data via web service","Onbase, Aumentum and CSS","No, we have no plans to replace system",,"Yes",,"Through direct access to the underlying database",,,,,
"Rent Arbitration Board","RNT","N/A","RAD Tenant Petition (SFHA Relocation Grievance)","Petition for the Rent Board to review relocation claims from Current Households related to a Public Housing Development Project, and make advisory recommendations to the San Francisco Housing Authority.","Neighborhoods & Public Infrastructure","Formal Requests & Forms","Resident","Tenants in rent regulated units under the San Francisco Rent Ordinance.","No",,"N",,"Y",,"Y","true","false","true","false","false","false","FAX","sfrb.org","n/a",,,,,"591",,"2","Fillable PDF",,"Custom database","No, we have no plans to replace system. System enhancements are sufficient",,"Other","Yes, when programmed to do so.","Through a report generation interface with data export options (e.g. csv, excel, XML, etc.);#Through scheduled drops of data to the department;#Through ad hoc requests for data from the vendor",,,,"Housing","Landlord & Rent Services"
