"fiscal_year","related_govt_units","organization_group_code","organization_group","department_code","department","program_code","program","character_code","character","object_code","object","sub_object_code","sub_object","fund_type_code","fund_type","fund_code","fund","fund_category_code","fund_category","revenue_or_spending","amount"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","440","Intergovernmental Rev-Federal","444","Federal-Other","444940","US Navy Cooperative Agreement","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","7503.14"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","460","Charges For Services","468","Electricity Sales","468611","SaleOfElectrcty-CtyNon-Wrkordr","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","86160854.84"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","460","Charges For Services","468","Electricity Sales","468711","Sale Of Water","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","509473.24"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","475","Other Revenues","476","Gain(Loss) On Sales Of FA","476199","Gain-Loss-Sale Of Fixed Assets","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","57340.62"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","475","Other Revenues","476","Proceed Fr Sale-Othr City Prop","476251","Sale Of Scrap And Waste","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","2975.71"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","475","Other Revenues","479","Other Non-Operating Revenues","479901","Sale Of Meals","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","476.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","475","Other Revenues","479","Other Non-Operating Revenues","479999","Other Non-Operating Revenue","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","106114.64"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","491","Operating Transfers In","493","Other Operating Transfers In","493037","OTI Fr 5W-Water Department Fd","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","19037000.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","495","Intrafund Transfers In","495","Intrafund Transfers In (Iti)","495029","ITI Fr 5T-Hetch Hetchy Funds","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","2","Annual Projects","Revenue","25000.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","495","Intrafund Transfers In","495","Intrafund Transfers In (Iti)","495029","ITI Fr 5T-Hetch Hetchy Funds","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","3","Continuing Projects","Revenue","16490823.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AC","Exp Rec Fr Airport (AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","2","Annual Projects","Revenue","424792.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AT","Exp Rec Fr DPW-AT (AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","5","Work Orders/Overhead","Revenue","137212.68"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865BE","Exp Rec Fr Bus & Enc Dev (AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","93750.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865BE","Exp Rec Fr Bus & Enc Dev (AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","5","Work Orders/Overhead","Revenue","75000.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CP","Exp Rec Fr City Planning (AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","5","Work Orders/Overhead","Revenue","6363.17"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PT","Exp Rec Fr Public Transportation(AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","5","Work Orders/Overhead","Revenue","964853.34"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865PW","Exp Rec Fr Public Works (AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","5","Work Orders/Overhead","Revenue","60561.05"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UC","Exp Rec Fr PUC (AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","5","Work Orders/Overhead","Revenue","14514.12"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UH","Exp Rec Fr Hetch Hetchy (AAO)","5W","PUC Water Department Funds","5WAAA","Water Operating Fund","2","Annual Projects","Revenue","487507.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UL","Exp Rec Fr Light Heat & Power (AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","5","Work Orders/Overhead","Revenue","2933.26"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UW","Exp Rec Fr Water Dept (AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","5","Work Orders/Overhead","Revenue","11924.20"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865UW","Exp Rec Fr Water Dept (AAO)","5W","PUC Water Department Funds","5WAAA","Water Operating Fund","2","Annual Projects","Revenue","3987.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865WP","Exp Rec Fr Cleanwater (AAO)","5W","PUC Water Department Funds","5WAAA","Water Operating Fund","2","Annual Projects","Revenue","7471.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","875","Recovery for Svcs to Non-AAO Fds","875CF","Exp Rec Fr Conv Facil Mgmt (Non-AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","5","Work Orders/Overhead","Revenue","8015.02"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","875","Recovery for Svcs to Non-AAO Fds","875PR","Exp Rec Fr Purchaser (Non-AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","5","Work Orders/Overhead","Revenue","42552.93"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","865","Expenditure Recovery","875","Recovery for Svcs to Non-AAO Fds","875PW","Exp Rec Fr Public Works (Non-AAO)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","5","Work Orders/Overhead","Revenue","4270.58"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","-42797023.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","2","Annual Projects","Revenue","-424792.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","5","Work Orders/Overhead","Revenue","-1328200.35"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSC","Transfer Adjustments-Sources (Citywide)","5W","PUC Water Department Funds","5WAAA","Water Operating Fund","2","Annual Projects","Revenue","-498965.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCB","Water Supply & Power Operations","ELS","Transfer Adjustments-Sources","ELS","Transfer Adjustments-Sources","ELIMSD","Transfer Adjustments-Sources","5T","PUC Hetch Hetchy Funds","5TAAA","Hetch Hetchy Operating Fund","1","Operating","Revenue","-16515823.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCC","Power Utility Services","460","Charges For Services","460","Highway Service Charges","60806","Damages to Street Lights","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","15439.26"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCC","Power Utility Services","475","Other Revenues","479","Custom Work&Svc-Othr Govt Agnc","479701","Custom Work","1G","General Fund","1GAGF","General Fund","3","Continuing Projects","Revenue","57000.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCC","Power Utility Services","475","Other Revenues","479","Other Non-Operating Revenues","479999","Other Non-Operating Revenue","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","250.00"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCC","Power Utility Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AA","Exp Rec Fr Asian Arts Museum (AAO)","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","4144.41"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCC","Power Utility Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AC","Exp Rec Fr Airport (AAO)","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","18008095.29"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCC","Power Utility Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AN","Exp Rec Fr Animal Care & Control (AAO)","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","55193.27"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCC","Power Utility Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AR","Exp Rec Fr Art Commission (AAO)","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","23045.29"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCC","Power Utility Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865AW","Exp Rec Fr County Ag/Wts & Measures(AAO)","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","823.12"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCC","Power Utility Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CF","Exp Rec Fr Conv Facilities Mgmt (AAO)","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","2306548.49"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCC","Power Utility Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CO","Exp Rec Fr Controller (AAO)","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","12066.22"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCC","Power Utility Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865CT","Exp Rec Fr City Attorney (AAO)","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","11426.07"
"1999","No","02","Public Works, Transportation & Commerce","HHP","HHP Hetch Hetchy Water & Power","BCC","Power Utility Services","865","Expenditure Recovery","865","Recovery for Svcs to AAO Funds","865DA","Exp Rec Fr District Attorney (AAO)","1G","General Fund","1GAGF","General Fund","1","Operating","Revenue","19972.52"
