"landuse","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","da","year_","qtr","year_qtr","pd","sd","nhood_37","nhood_41","plans","zoning","height_bulk","pda","sud","latitude","longitude","geocoded_column",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Resident","1607011D","789 37TH AV","0","BP FILED","2016-02-05","2","1",,,,,,"2016-002039PRJ","Proposed horizontal addition and excavation of lower level to (E) SFH to create (N) second unit.","HORIZONTAL EXTENSION ADDITION, EXCAVATE LOWER LEVEL TO CREATE 2ND UNIT. EXTEND LOWER LEVEL & PARTIAL NORTHSIDE, ADD (N) OFFICE, BATHROOMS, REAR DECK ABOVE LOWER LEVEL EXTENSION. IMPROVE KITCHEN, ELECTRICAL, LIGHTING & FURNACE.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,,"Gary Ching","Gary Ching","4152974351",,"2020","Q1","2020_Q1","1 - Richmond","1","Outer Richmond","Outer Richmond",,"RH-2","40-X","Richmond Corridors",,"37.77418805","-122.4975528","POINT (-122.4975528 37.77418805)","8","8","8","4","29"
"Resident","2619054","64 ORD CT","0","PL Filed","2019-08-26","3","2",,"0",,,,"2019-015926PRJ","Variance request from the rear yard setback requirement to permit lot split and new 4-story two units building.",,"0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,"JHORN",,,"4158063464",,"2020","Q1","2020_Q1","6 - Buena Vista","8","Castro/Upper Market","Castro/Upper Market",,"RH-2","40-X","Central City Neighborhoods","Corona Heights Large Residence","37.764422","-122.4415626","POINT (-122.4415626 37.764422)","113","113","7","5","5"
"Mixed","0292015","50 POST ST / 161 Sutter","1","PL Approved","2019-05-13",,"0",,"0",,,,"2018-016625PRJ","Crocker Galleria renovations to include facade alterations and interior improvements. Change of use of approximately 14,158 square feet from retail to office.",,"44256","-5264",,,"0",,,"0",,"14158","14158",,,"0",,"30098","-19422",,"0",,,"0",,,,"APERRY","RMW architecture + interiors",,"4154901696",,"2020","Q1","2020_Q1","4 - Downtown","3","Financial District","Financial District/South Beach","Downtown Streetscape Plan; Downtown","C-3-O","250-S","Downtown/Van Ness/Northeast Neighborhoods",,"37.78962435","-122.403086","POINT (-122.403086 37.78962435)","19","19","6","3","8"
"Resident","5635007","454 Holladay St","0","PL Filed","2020-01-13","1","-1",,"0",,,,"2019-013389PRJ","Conditional Use Authorization request for interior alterations to remove unpermitted ground floor dwelling unit.",,"0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,"KDURANDE","CLA Consulting",,"4159214192",,"2020","Q1","2020_Q1","11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-1","40-X","Bayview/Southeast Neighborhoods","Bernal Heights","37.74252293","-122.4076442","POINT (-122.4076442 37.74252293)","83","83","9","2","2"
"Resident","7116035","354 HEAD ST","1","BP ISSUED","2019-12-13 10:57","2","1",,,,,,"2016-001659PRJ","UNIT LEGALIZATION ORDINANCE 43-14. WITHOUT PERMIT. COMPLY W/#201563151 & 201580138. LEGALIZE (E) KITCHEN. BATHROOM & CONSTRUCT HOME OFFICE. ALL WORK AT GROUND FL.","UNIT LEGALIZATION ORDINANCE 43-14. WITHOUT PERMIT. COMPLY W/#201563151 & 201580138. LEGALIZE (E) KITCHEN. BATHM & CONSTRUCT HOME OFFICE. ALL WORK AT GROUND FL.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"CALEXAND",,"SIEH CHIU HUNG",,,"2020","Q1","2020_Q1","13 - Ingleside","11","Ocean View","Oceanview/Merced/Ingleside",,"RH-1","40-X","Balboa Park and Southwest Corridors","Oceanview Large Residence","37.71352786","-122.4641291","POINT (-122.4641291 37.71352786)","65","65","10","1","24"
"Resident","0856011A","86 WALLER ST","1","BP APPROVED","2020-02-14 8:20","2","1",,"0",,,,,,"HORIZONTAL & VERTICAL ADDITION. RECONFIGURE INTERIOR SPACES. SECOND DWELLING UNIT ADDED 1ST FLOOR. N","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","6 - Buena Vista","5","Western Addition","Hayes Valley","Lower Haight Public Realm Plan; Market and Octavia; Market and Octavia Living Alleys","RTO","40-X","Market Octavia",,"37.77207067","-122.4251099","POINT (-122.4251099 37.77207067)","27","27","4","11","9"
"Resident","5464042","27 CRANE ST","0","BP Filed","2019-01-16","1","1",,"0",,,,,,"TO ERECT 3 STORIES, NO BASEMENT, TYPE V-A, SINGLE FAMILY RESIDENCE.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods","3rd St Alcohol Restrict","37.72267735","-122.399155","POINT (-122.399155 37.72267735)","88","88","2","9","1"
"Resident","1249023","1801 HAIGHT ST","0","PL Filed","2017-12-28","7","7",,"0",,,,"2017-001816PRJ","New 4-story building on a lot with existing building to remain. New building to have 7 dwelling units and ground floor commercial, roof deck and basement.

The PPA was submitted on 2/10/17 and the 90 day deadline is 5/11/17.",,"4018","4018",,,"0",,,"0",,,"0",,,"0",,"4018","4018",,"0",,,"0",,,,"MWOODS",,"Michael Harris","4152438272",,"2020","Q1","2020_Q1","6 - Buena Vista","5","Haight Ashbury","Haight Ashbury","Haight Ashbury Public Realm Plan","NCD-HAIGHT","40-X","Central City Neighborhoods","Fringe Financial Services RUD; Haight Street Alcohol Restricted Use","37.76912752","-122.4520464","POINT (-122.4520464 37.76912752)","25","25","7","11","3"
"Resident","1576006A","679 33RD AV","0","BP Filed","2017-10-13","3","1",,"0",,,,,,"LEGALIZE DWELLING UNIT AT FIRST FLOOR PER ORDINANCE 43-14. COMPLY WITH COMPLAINT #201783951","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","1 - Richmond","1","Outer Richmond","Outer Richmond",,"RH-2","40-X","Richmond Corridors",,"37.77631566","-122.4934047","POINT (-122.4934047 37.77631566)","8","8","8","4","29"
"Resident","2169010","2140 GREAT HWY","0","BP Filed","2020-01-31","2","1","0","0",,,,"2020-001559PRJ","The project involves the demolition of an existing two-story, single-family residence and construction of a three-story, two-unit, residential building.","ERECT A NEW TWO DWELLING, 3 STORY NO BASEMENT RESIDENTIAL DUPLEX. TYPE 5B","0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0",,"0","0",,,,"AWOODS","Juniper Architecture","Shane Curnyn","4153412866",,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside","Western Shoreline","RH-2","40-X",,,"37.74647112","-122.5073647","POINT (-122.5073647 37.74647112)","39","39","10","7","35"
"Resident","6023040","298 MUNICH ST","1","CONSTRUCTION","2018-08-29","2","1",,,,,,,,"LEGALIZE UNIT BEHIND COMMERCIAL SPACE PER ORD #43-14","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"JIMENEZS",,,,,"2020","Q1","2020_Q1","12 - South Central","11","Excelsior","Excelsior",,"RH-1","40-X",,,"37.72110708","-122.427015","POINT (-122.427015 37.72110708)","90","90","9","1","7"
"Mixres","3510014","1450 HOWARD ST","0","BP FILED","2017-09-05","16","16","16","16",,,,"2016-007983PRJ","The proposed project would demolish the existing building and construct a 55-foot-tall, six-story, 8,949-square-foot residential building. The proposed building would include 15 single-room-occupancy (SRO) dwelling units. No off-street vehicle parking spaces would be provided, but the project would include 15 class 1 bicycle spaces in a dedicated room at the ground-floor level and two class 2 bicycle spaces on the sidewalk in front of the project site. (revised 3/20/19 kjd)","Erect (n) 6-story residential & commercial building.","1338","1338",,,,,,,,,,,,,"0","1338","1338",,,,,,,,,"KDURANDE","SIA Consulting Corp.","Jess Zeng","415-922-0200",,"2020","Q1","2020_Q1","4 - Downtown","6","South of Market","South of Market","Western SoMa (EN)","WMUG","55-X","Eastern Neighborhoods","Western SoMa","37.77375452","-122.4151717","POINT (-122.4151717 37.77375452)","32","32","1","10","34"
"Resident","5334063","2144 REVERE AV","1","BP APPROVED","2020-03-23 13:37","1","1",,"0",,,,,,"ERECT A THREE STORY TYPE VB CONSTRUCTION SINGLE FAMILY DWELLING","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods",,"37.73768147","-122.400234","POINT (-122.400234 37.73768147)","87","87","2","9","1"
"Resident","2923026","160 KENSINGTON WY","0","BP Filed","2020-02-06","1","1",,"0",,,,,,"ERECT (N) 3-STORY SINGLE FAMILY DWELLING","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","14 - Inner Sunset","7","West of Twin Peaks","West of Twin Peaks",,"RH-1(D)","40-X","Forest Hill/West Portal",,"37.74295285","-122.4613965","POINT (-122.4613965 37.74295285)","49","49","10","8","41"
"Resident","0840019","439 OAK ST","0","PL FILED","2018-05-22","4","1",,,,,,"2018-007474PRJ","CONVERT (E) 1ST FL GARAGE INTO A (N) 3 BEDROOM, 2 BATH ADU UNIT PER ORD# 162-16. REMOVE & REPLACE (E) FOUNTATION. Infill (E) Garage Door with twin double-hung wood windows. Garage door trim and recession to remain.",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,"MBOUDREA",,,,,"2020","Q1","2020_Q1","6 - Buena Vista","5","Western Addition","Hayes Valley","Market and Octavia; Market and Octavia Living Alleys","RTO","40-X","Market Octavia",,"37.77431021","-122.4265927","POINT (-122.4265927 37.77431021)","26","26","4","11","9"
"Visitor","3736084","48 TEHAMA ST","0","PL FILED","2016-05-10",,,,,,,,"2015-002325PRJ","Project proposes a 29-story, 350-ft vertical addition for lot 84/85 with 120 hotel rooms, Seven (7) residential units, 2,477 sf of restaurant space, and other accessory uses including event space, a spa, meeting rooms.  An additional 4-story, 60-ft tall addition will include 6,000 sf of office space ,4,000 sf of auto ramp and storage space leading to 13 parking spaces in lot 111.",,"0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,"120","120","RSCHUETT","Reuben, Junius & Rose, LLP",,"4155679000","Transbay Zone 1","2020","Q1","2020_Q1","9 - South of Market","6","Financial District","Financial District/South Beach","Transit Center District; Transit Center District Streetscape Plan; Downtown Streetscape Plan; Transbay; Downtown","C-3-O(SD)","350-S","Transbay/Rincon Hill","Transit Center C-3-O(SD) Commercial; Transbay C3","37.78742182","-122.3966311","POINT (-122.3966311 37.78742182)","32","32","1","10","8"
"Resident","0824007","1179 HAYES ST","1","CONSTRUCTION","2020-03-25","8","0",,"0",,,,"2018-002677PRJ","ADD 1 ADU UNIT @ GROUND FLR PER PC SECTION 207c4. **MANER N/A**","ADD 1 UNIT @ GROUND FLR PERMIT ORD #162-16, WITH 1 BEDROOM & 1 BATH. **MANER N/A**","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,"RSALGADO",,"1179 HAYES STREET LLC",,,"2020","Q1","2020_Q1","5 - Western Addition","5","Western Addition","Hayes Valley",,"RM-2","40-X","Central City Neighborhoods",,"37.7750322","-122.435736","POINT (-122.435736 37.7750322)","23","23","4","11","9"
"Resident","3977001J","2005 17TH ST","0","BP Filed","2018-06-25","2","1",,"0",,,,,,"LEGALIZE ILLEGAL UNIT AT GARAGE LEVEL PER ORDINANCE 43-14. LEGALIZE REAR DECK AND INSTALL FIREWALL A","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","9 - South of Market","10","Potrero Hill","Potrero Hill","Showplace Square/Potrero Hill (EN); Showplace Square Open Space Plan","RH-2","45-X","Eastern Neighborhoods",,"37.76449594","-122.4037906","POINT (-122.4037906 37.76449594)","54","54","1","9","26"
"Resident","2058001C","1825 21ST AV","0","BP Filed","2019-02-25","2","1",,"0",,,,,,"(N) ADU @ 1ST FL W/ (1)(N) KITCHEN, LIVING AREA & (2) BEDROOMS PER ORDINANCE 95-17. REMOVE EXTERIOR","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X","Sunset Corridors",,"37.75362284","-122.4789218","POINT (-122.4789218 37.75362284)","39","39","10","7","35"
"Medical","8711007","MISSION BAY BLOCK 23A","1","CONSTRUCTION",,,,,,,,,,,,"274000","274000",,"274000","274000",,,,,,,,,,,,,,,,,,,,,,,,,,"2020","Q1","2020_Q1","9 - South of Market","6","South of Market","Mission Bay","Mission Bay","MB-RA","MB-RA","Mission Bay",,"37.76923276","-122.3923016","POINT (-122.3923016 37.76923276)","34","34","1","10","4"
"Mixres","8901002","1 AVENUE OF THE PALMS * (BP Filed, Treasure Island)","0","BP FIled","2019-12-13","175","175",,,,,,,,"Mayor ed #17-02. Priority processing. Ab-004 attached. To erect 6 stories, 1 basement, type 1-a, 175 residential units with mixed-used building (r-2,b,a-3,s-2). Parcel-c2.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Treasure Island","2020","Q1","2020_Q1","-","6","Treasure Island/YBI","Treasure Island","Treasure Island","TI-MU","25-TI","Treasure Island/Yerba Buena Island",,"37.81706232","-122.3711196","POINT (-122.3711196 37.81706232)","36","36","1","10","37"
"Resident","6768026","85 JOOST AV","0","BP Filed","2019-10-18","2","1",,"0",,,,,,"ADD ONE ADU W/ 2-BEDRM, 2-BATH TO (E) SINGLE FAMILY RESIDENCE ON BACK YARD ATTACHED TO STRUCTURE PER","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","13 - Ingleside","7","Outer Mission","West of Twin Peaks",,"RH-1","40-X","J Church and Mission Corridor",,"37.73215073","-122.4369812","POINT (-122.4369812 37.73215073)","95","95","9","8","41"
"Resident","1067032","48 COOK ST","0","BP Filed","2018-05-10","1","1",,"0",,,,,,"TO ERECT 3 STORIES, NO BASEMENT, SINGLE FAMILY DWELLING. TYPE V-B","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","1 - Richmond","2","Presidio Heights","Presidio Heights",,"RH-2","40-X","Central City Neighborhoods",,"37.78288772","-122.4520477","POINT (-122.4520477 37.78288772)","11","11","8","6","31"
"Mixed","0309007","146 GEARY ST","0","PL FILED","2016-10-04",,,,,,,,"2016-012773PRJ","Conditional Use Authorization, pursuant to Planning Code Sections 210.2 and 303, to establish 5,500 square feet of General Office use at the 3rd and 4th floors.",,"12400","0",,,"0",,,"0",,"9650","9650",,,"0",,"2750","-9650",,"0",,,"0",,,,"CFAHEY","Reuben, Junius & Rose, LLP",,"4155679000",,"2020","Q1","2020_Q1","4 - Downtown","3","Financial District","Financial District/South Beach","Downtown Streetscape Plan; Downtown","C-3-R","80-130-F","Downtown/Van Ness/Northeast Neighborhoods",,"37.7879272","-122.4058743","POINT (-122.4058743 37.7879272)","19","19","6","3","8"
"Resident","1155005","1500 MCALLISTER ST","1","BP FILED","2016-08-03","10","1",,,,,,"2016-000189PRJ","REFERENCE STRUCTURAL UNDER SOFT STORY PERMT#201505216944. WORK INCLUDES ADDING A DWELLING UNIT @ GROUND LEVEL (PER ORDIANCE 30-15)INCLUDES SLAB EXCAVATION, LOWERING EXTERIOR ENTARANCE DOOR W/LEVEL LANDING, ADDING 3 NEW WINDOWS IN KIND @ (E) LOCATIONS. NEW EGRESS @ UNIT, DIRECTLY TO PUBLIC RIGHT AWAY","REFERENCE STRUCTURAL UNDER SOFT STORY PERMT#201505216944. WORK INCLUDES ADDING A DWELLING UNIT @ GROUND LEVEL (PER ORDIANCE 30-15)INCLUDES SLAB EXCAVATION, LOWERING EXTERIOR ENTARANCE DOOR W/LEVEL LANDING, ADDING 3 NEW WINDOWS IN KIND @ (E) LOCATIONS. NEW","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"ESAMONSK",,"ELIZABETH COURT LP",,,"2020","Q1","2020_Q1","5 - Western Addition","5","Western Addition","Western Addition",,"RM-1","40-X","Central City Neighborhoods",,"37.77819955","-122.4369344","POINT (-122.4369344 37.77819955)","97","97","4","11","39"
"Resident","6080032","359 LISBON ST","0","BP Filed","2019-05-14","2","1",,"0",,,,,,"LEGALIZE(E) UNAUTHORIZED DWELLING UNIT UNDER ORDINANCE #43-14. TO COMPLY WITH #201449374","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","12 - South Central","11","Excelsior","Excelsior",,"RH-1","40-X","Balboa Park and Southwest Corridors",,"37.72251437","-122.4328908","POINT (-122.4328908 37.72251437)","90","90","9","1","7"
"Mixed","4346003","2000 MARIN ST","0","PL Filed","2019-08-09","0","0","0","0",,,,"2019-015210PRJ","The proposed project would establish a Public Utility Yard for use by the San Francisco Public Utilities Commission (SFPUC) at the eastern end of the lot, approximately 104,239 square feet in area, which currently contains surface parking. The project would include construction of a 18,900 gross square foot warehouse building at the west end of the site, a 8,400 gross square foot modular structure containing accessory office space at the south end of the site, 53 parking spaces for storage of SFPUC vehicles and machinery, and open storage racks.",,"27300","27300",,"0","0",,"0","0",,"8400","8400",,"18900","18900",,"0","0",,"0",,"0","0",,,,"RSUCRE","Reuben, Junius & Rose, LLP",,"4155679000",,"2020","Q1","2020_Q1","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","PDR-2","65-J","Bayshore/Central Waterfront/Islais Creek","Industrial Protection Zone; 2000 Marin Street SUD","37.74907407","-122.3952427","POINT (-122.3952427 37.74907407)","56","56","2","9","1"
"Mixed","3956003","1830 17TH STREET","0","PL FILED",,,,,,,,,"2016-011292PRJ","Proposed project is a new 3 story building.  First floor will provide rehearsal and dance studio space.  Floor 2 will provide arts activities space. Floor 3 will provide office space to a tenant. Project includes the demolition of the existing building on the site.",,"17666","10391","7275","12151","4876",,,,"0","5515","5515",,,,,,,,,,,,,,,"VBYRD","LEDDY MAYTUM STACY Architects","Marsha Maytum","4154951700",,"2020","Q1","2020_Q1","9 - South of Market","10","Potrero Hill","Mission Bay","Showplace Square/Potrero Hill (EN); Showplace Square Open Space Plan","UMU","48-X","Eastern Neighborhoods",,"37.76502294","-122.4020029","POINT (-122.4020029 37.76502294)","54","54","1","9","4"
"Resident","4968036","6335 03RD ST","1","BP APPROVED","2018-12-27 8:37","6","6",,,,,,"2015-009148PRJ","TO ERECT 3 STORIES, NO BASEMENT, 3 UNITS RESIDENTIAL & 1 COMMERCIAL MIXED USE BUILDING. ** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 NOT REQUIRED **","TO ERECT 3 STORIES, NO BASEMENT, 3 UNITS RESIDENTIAL & 1 COMMERCIAL MIXED USE BUILDING.
** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 NOT REQUIRED **","1838","1838","0",,,"0",,,"0",,,"0",,,"0","1838","1838",,"0","0",,,,,,"KDURANDE",,"KADJ LLC",,,"2020","Q1","2020_Q1","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","NC-3","40-X","Bayview/Southeast Neighborhoods","Third Street; 3rd St Alcohol Restrict; Fringe Financial Services RUD","37.72029418","-122.3962374","POINT (-122.3962374 37.72029418)","88","88","2","9","1"
"Resident","7079033","46 BEVERLY ST","0","BP Filed","2018-10-31","2","1",,"0",,,,,,"TO LEGALIZE GROUND FLR UNIT PER ORDINANCE 43-14 TO ADD A 2ND UNIT CONSISTING OF (N) KITCHEN, (N) LIV","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","13 - Ingleside","11","Ocean View","Oceanview/Merced/Ingleside",,"RH-1","40-X","Balboa Park and Southwest Corridors","Oceanview Large Residence","37.71695822","-122.4713607","POINT (-122.4713607 37.71695822)","65","65","10","1","24"
"Resident","5463016","39 EXETER ST","0","BP Filed","2017-08-21","2","1",,"0",,,,,,"COMPLY WITH COMPLAINT #201787701 UNIT LEGALIZATION ORD 43-14. LEGALIZATION OF UNIT INSTALLED WITHOUT","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,,"2020","Q1","2020_Q1","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods","3rd St Alcohol Restrict","37.72227471","-122.3983636","POINT (-122.3983636 37.72227471)","88","88","2","9","1"
"Vacant","0294007","220 POST ST","0","PL Filed","2017-11-17",,"0",,"0",,,,"2017-014849PRJ","Conditional Use Authorization to permit change of use for approximately 12,350 sq ft. of retail to office use on fourth and fifth floors.

Demolition and replacement of ground floor storefronts with proposed. Addition of light fixtures at Compton Place store front.  Refurbish upper floor building facades, install new elevator and lobby at Compton Place. Roof deck and skylight with new minimally visible penthouses.",,"30875","-12350",,,"0",,,"0",,"12350","0",,,"0",,"18525","-12350",,"0",,,"0",,,,"JVIMR",,,"4157169099",,"2020","Q1","2020_Q1","4 - Downtown","3","Financial District","Financial District/South Beach","Downtown Streetscape Plan; Downtown","C-3-R","80-130-F","Downtown/Van Ness/Northeast Neighborhoods",,"37.78891284","-122.4057292","POINT (-122.4057292 37.78891284)","19","19","6","3","8"
"Resident","5577005","5, 9, 15, 21 JOY ST","0","BP FILED","2015-06-22","1","1",,,,,,"2015-008351PRJ","The approximately 5,190-square-foot, undeveloped project site has an average slope of approximately 31 percent to the southeast and consists of four irregular-shaped, downward-sloping lots on a block bounded by Brewster Street to the west, Joy Street to the north, Holladay Avenue to east, and Esmeralda Avenue to the south in the Bernal Heights neighborhood. 

The project site includes lot 1 (5 Joy Street), lot 4 (9 Joy Street), lot 5 (15 Joy Street), and lot 6 (21 Joy Street). The project lots are all located on the south side of Joy Street between Brewster Street and Holladay Avenue. Lots 4, 5, and 6 are only accessible by the existing Joy Street pedestrian stairs. The project sponsor proposes the construction of four single-family residences, one on each lot.  The proposed residences on lots 1, 4, and 6 would be 30 feet tall with two stories over a basement level while the proposed residence on lot 5 would be 30 feet tall with three stories. The proposed buildings would range in size from approximately 1,960 square feet to 2,130 square feet. Off-street parking would only be provided in the building on lot 1 which will contain one parking space accessed from Holladay Avenue. Approximately ten bicycle spaces are proposed. During the approximately 12-month construction period, the proposed project would require excavation of up to 20 feet below ground surface (bgs) and a total of 850 cubic yards of soil disturbance. The proposed foundation for the residential buildings would be drilled reinforced concrete piers that extend approximately 17 feet bgs.","CONSTRUCT (N) 2-STORY SINGLE FAMILY DWELLING","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"MCHRISTE",,"HAYWARD DAVID ANTONY",,,"2020","Q1","2020_Q1","11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-1","40-X","Bayview/Southeast Neighborhoods","Bernal Heights","37.74366405","-122.406909","POINT (-122.406909 37.74366405)","60","60","9","2","2"
