"cnn","corridor","limits","cnnrightleft","blockside","fullname","weekday","fromhour","tohour","week1","week2","week3","week4","week5","holidays","blocksweepid","line"
"618101","15th Ave","14th Ave  -  Encinal Walk","L","East","Tue 1st & 3rd","Tues","9","11","1","0","1","0","0","0","1633408","LINESTRING (-122.472027043202 37.757465260954, -122.47203303713 37.757333049376, -122.472140405207 37.757102757694, -122.472333371206 37.756806193999)"
"11449000","San Jose Ave","Nantucket Ave  -  Paulding St","L","SouthEast","Fri 2nd & 4th","Fri","8","10","0","1","0","1","0","0","1605289","LINESTRING (-122.440761782358 37.727957041529, -122.44110313426 37.727446844381)"
"1161000","22nd St","Minnesota St  -  Indiana St","R","North","Tuesday","Tues","1","6","1","1","1","1","1","0","1613021","LINESTRING (-122.39021008546 37.757825861145, -122.391174197359 37.757767915437)"
"9273201","Monterey Blvd","Acadia St  -  Baden St","R","North","Mon 2nd & 4th","Mon","12","14","0","1","0","1","0","0","1642315","LINESTRING (-122.437457536375 37.731589795074, -122.437545736543 37.731641125372, -122.439636939029 37.731627819443, -122.439742767536 37.731584225394)"
"3214000","Broderick St","Green St  -  Union St","L","West","Mon 1st & 3rd","Mon","11","13","1","0","1","0","0","0","1614716","LINESTRING (-122.443573419694 37.795107946158, -122.443761323761 37.796036483329)"
"1340000","24th St","Folsom St  -  Shotwell St","L","South","Wednesday","Wed","6","8","1","1","1","1","1","0","1623121","LINESTRING (-122.414086031021 37.752506065302, -122.415172289321 37.752439645202)"
"3791000","Castro St","18th St  -  19th St","L","East","Thursday","Thu","6","8","1","1","1","1","1","0","1606930","LINESTRING (-122.435000701127 37.760888933087, -122.43485368135 37.759289170835)"
"253000","04th St","Minna St  -  Howard St","R","SouthWest","Wednesday","Wed","0","2","1","1","1","1","1","0","1612882","LINESTRING (-122.403711753567 37.784044438497, -122.402708153514 37.783259236499)"
"717000","16th St","Bryant St  -  Florida St","L","South","Monday","Mon","2","6","1","1","1","1","1","1","1601908","LINESTRING (-122.410486689606 37.765605838496, -122.411455262539 37.765547605077)"
"7027000","Howard St","The Embarcadero  -  Steuart St","L","SouthEast","Thursday","Thu","3","5","1","1","1","1","1","0","1623458","LINESTRING (-122.391096119262 37.792436047738, -122.391645797923 37.792005701104)"
"9875301","Octavia St","Market St  -  Haight St","R","East","Monday","Mon","9","11","1","1","1","1","1","0","1628504","LINESTRING (-122.423396761057 37.77188564464, -122.42354241516 37.772001120256, -122.423586957785 37.772081134046, -122.423627028396 37.77216591649, -122.423647739641 37.772216772309, -122.423691335318 37.772351901998, -122.423711659798 37.772442429461, -122.423797020967 37.772856801383, -122.423758378851 37.772957392797)"
"7683000","Judah St","46th Ave  -  47th Ave","R","North","Mon 2nd & 4th","Mon","7","8","0","1","0","1","0","0","1616270","LINESTRING (-122.505928110581 37.760424427405, -122.506999208399 37.760377066113)"
"10920000","Randolph St","Arch St  -  Vernon St","R","North","Wed 2nd & 4th","Wed","7","8","0","1","0","1","0","0","1604518","LINESTRING (-122.467094320846 37.714273188452, -122.467996138301 37.71426624903)"
"11885000","Silliman St","Amherst St  -  Yale St","L","South","Tuesday","Tues","12","15","1","1","1","1","1","0","1632373","LINESTRING (-122.41691995134 37.728144237097, -122.417905572835 37.727886591862)"
"721000","16th St","Folsom St  -  Shotwell St","R","North","Sunday","Sun","2","6","1","1","1","1","1","1","1613660","LINESTRING (-122.415308388318 37.765314639454, -122.416387522994 37.76524949406)"
"7920000","La Playa","Balboa St  -  Cabrillo St","L","East","Tue 1st, 3rd, 5th","Tues","7","8","1","0","1","0","1","0","1601952","LINESTRING (-122.510168807356 37.775127526069, -122.510036956026 37.773259469077)"
"9139000","Mission St","Kingston St  -  Cortland Ave","R","NorthWest","Saturday","Sat","5","7","1","1","1","1","1","0","1599819","LINESTRING (-122.422366459744 37.741760488778, -122.422840576823 37.741027407651)"
"12548201","The Embarcadero","Brannan St  -  Bryant St","R","East","Friday","Fri","0","2","1","1","1","1","1","1","1624881","LINESTRING (-122.388023343662 37.78477361415, -122.387862337714 37.784842845886, -122.38777198729 37.785912234871, -122.387708940639 37.786977018156, -122.387794890027 37.787097239396)"
"9134000","Mission St","29th St  -  Virginia Ave","R","NorthWest","Fri 2nd & 4th","Fri","6","8","0","1","0","1","0","0","1599838","LINESTRING (-122.42089365932 37.744037632601, -122.421485450703 37.74312266457)"
"9094000","Mission St","Annie St  -  03rd St","L","SouthEast","Saturday","Sat","2","6","1","1","1","1","1","1","1618918","LINESTRING (-122.401261501824 37.786851715577, -122.402025419687 37.786248152145)"
"9108000","Mission St","10th St  -  11th St","L","SouthEast","Tuesday","Tues","2","6","1","1","1","1","1","1","1618811","LINESTRING (-122.41590817905 37.775272060559, -122.417104135557 37.774325287386)"
"7302000","Irving St","25th Ave  -  26th Ave","L","South","Wednesday","Wed","2","6","1","1","1","1","1","0","1623636","LINESTRING (-122.48355355804 37.763278628629, -122.484626652777 37.763231349017)"
"5483000","Fern St","Polk St  -  Van Ness Ave","R","North","Tuesday","Tues","2","6","1","1","1","1","1","0","1631245","LINESTRING (-122.420210435639 37.788222700125, -122.421749881333 37.788027214872)"
"9146000","Mission St","Richland Ave  -  Crescent Ave","L","East","Tue 2nd & 4th","Tues","6","8","0","1","0","1","0","0","1619305","LINESTRING (-122.424466262427 37.736061172157, -122.424702562024 37.735369870856)"
"5754000","Francisco St","Montgomery St  -  Kearny St","L","South","Thursday","Thu","2","6","1","1","1","1","1","0","1610414","LINESTRING (-122.405357241332 37.805695943786, -122.406956633049 37.805494468974)"
"9824201","Ocean Ave","Granada Ave  -  Granada Ave","R","North","Thu 2nd & 4th","Thu","7","8","0","1","0","1","0","0","1615721","LINESTRING (-122.457169000657 37.72410168382, -122.457184948524 37.724133467873, -122.457299805091 37.724157717708, -122.457340952923 37.724137987955)"
"8931000","McLaren Ave","28th Ave  -  29th Ave","L","South","Tue 2nd & 4th","Tues","9","11","0","1","0","1","0","0","1643856","LINESTRING (-122.48838974225 37.786243438652, -122.488540055401 37.786274859251, -122.489476081119 37.786251577183)"
"4176000","Clement St","26th Ave  -  27th Ave","R","North","Mon 1st & 3rd","Mon","7","9","1","0","1","0","0","0","1642866","LINESTRING (-122.485945328214 37.781974620279, -122.487019787951 37.781923575262)"
"10013000","Ortega St","25th Ave  -  26th Ave","R","North","Thu 1st, 3rd, 5th","Thu","8","10","1","0","1","0","1","0","1645128","LINESTRING (-122.482769583517 37.752092894886, -122.48384415588 37.75204546288)"
"5009000","Duncan St","Douglass St  -  Diamond Heights Blvd","R","North","Mon 2nd & 4th","Mon","9","11","0","1","0","1","0","0","1604678","LINESTRING (-122.437934455079 37.745434592996, -122.438039608013 37.745421228906, -122.440088049253 37.745296035351)"
"10320000","Pearl St","Market St  -  Pink Aly","R","West","Monday","Mon","8","10","1","1","1","1","1","0","1609172","LINESTRING (-122.423973384504 37.771369005805, -122.423905705574 37.770661204508)"
"9927000","Olmstead St","Bowdoin St  -  Dartmouth St","R","North","Wednesday","Wed","12","15","1","1","1","1","1","0","1603812","LINESTRING (-122.408524067464 37.721026745518, -122.409506571708 37.720768741154)"
"6862000","Hearst Ave","Baden St  -  Congo St","R","North","Tue 2nd & 4th","Tues","13","15","0","1","0","1","0","0","1609020","LINESTRING (-122.439737345446 37.73073290684, -122.442015663757 37.730721768046)"
"13408000","Washington St","Sansome St  -  Hotaling Pl","L","South","Thursday","Thu","2","6","1","1","1","1","1","0","1599279","LINESTRING (-122.401676025771 37.795719379527, -122.402742163514 37.795597529141)"
"1078000","21st Ave","Cabrillo St  -  Fulton St","L","East","Thu 2nd & 4th","Thu","8","10","0","1","0","1","0","0","1643978","LINESTRING (-122.480040015372 37.774632347619, -122.479904580543 37.772765580823)"
"185105","03rd St","Start:  Block  -  16th St","L",,"Wednesday","Wed","2","6","1","1","1","1","1","0","1628936","LINESTRING (-122.389307715802 37.768819937334, -122.389228251397 37.768714554199, -122.389067774365 37.767035516629, -122.389099104328 37.76690347969)"
"9549202","Newcomb Ave","La Salle Ave  -  Las Villas Ct","R","North","Wednesday","Wed","9","11","1","1","1","1","1","0","1600300","LINESTRING (-122.385001538797 37.733070821471, -122.38516722127 37.73305671845, -122.385295787258 37.733002801256, -122.385485771819 37.732983846686)"
"6690000","Harney Way","Jamestown Ave  -  Executive Park Blvd","R","North","Saturday","Sat","7","8","1","1","1","1","1","0","1634482","LINESTRING (-122.386451910772 37.711161077982, -122.388476152363 37.710551129506, -122.388987653553 37.710462319981, -122.390887824731 37.710365233799)"
"8737101","Market St","Steuart St  -  Spear St","L","SouthEast","Monday","Mon","5","6","1","1","1","1","1","0","1640739","LINESTRING (-122.394747579196 37.794479718642, -122.394774560946 37.794390378977, -122.395583553898 37.793754558847)"
"3082000","Brannan St","06th St  -  Harriet St","R","NorthWest","Monday","Mon","0","6","1","1","1","1","1","0","1627398","LINESTRING (-122.400981567552 37.774808775946, -122.401518107027 37.774384655951)"
"6880000","Henry St","Sanchez St  -  Noe St","R","North","Wednesday","Wed","9","11","1","1","1","1","1","0","1634550","LINESTRING (-122.431114488131 37.766796198884, -122.433331904809 37.766662030407)"
"10676000","Powell St","Ellis St  -  O'Farrell St","L","West","Saturday","Sat","2","6","1","1","1","1","1","0","1604239","LINESTRING (-122.407852519844 37.785491560352, -122.40803623664 37.78640961353)"
"8288000","Leidesdorff St","California St  -  Halleck St","L","West","Wednesday","Wed","2","6","1","1","1","1","1","0","1638980","LINESTRING (-122.40195775637 37.792954336807, -122.402062676684 37.793437355508)"
"9140000","Mission St","Cortland Ave  -  Santa Marina St","L","SouthEast","Thu 2nd & 4th","Thu","6","8","0","1","0","1","0","0","1619321","LINESTRING (-122.422840576823 37.741027407651, -122.423089906388 37.740641886647)"
"8123000","Larkin St","McAllister St  -  Golden Gate Ave","R","East","Tuesday","Tues","6","8","1","1","1","1","1","0","1616657","LINESTRING (-122.416947604956 37.780470341035, -122.417145611924 37.781447495006)"
"374001","07th St","I-80 E Off Ramp  -  I-80 E Off Ramp","L","NorthEast","Tuesday","Tues","0","2","1","1","1","1","1","0","1635404","LINESTRING (-122.405443792177 37.77483510222, -122.404890655986 37.774394327175)"
"6137201","Geneva Ave","Gloria Ct  -  Mission St","R","SouthWest","Monday","Mon","5","7","1","1","1","1","1","0","1606180","LINESTRING (-122.441622840547 37.717258173255, -122.441612408963 37.717173608157, -122.441379898297 37.716899725599, -122.44115572962 37.716511485902, -122.441019561727 37.716459545953)"
"3084000","Brannan St","Lucerne St  -  Boardman Pl","R","NorthWest","Friday","Fri","0","6","1","1","1","1","1","0","1600977","LINESTRING (-122.402046026019 37.773967343455, -122.402102570123 37.773922645871)"
"6356000","Grafton Ave","Harold Ave  -  Lee Ave","R","North","Fri 1st & 3rd","Fri","9","11","1","0","1","0","0","0","1611728","LINESTRING (-122.453091959513 37.720040589886, -122.454096161737 37.720038192207)"
"12348000","Sweeny St","Barneveld Ave  -  Merrill St","R","North","Thursday","Thu","8","11","1","1","1","1","1","0","1624753","LINESTRING (-122.407283521668 37.733159266147, -122.409431759922 37.732502812591)"
"6176000","Gillette Ave","Gillette Ave  -  Blanken Ave","R","West","Friday","Fri","8","11","1","1","1","1","1","0","1611659","LINESTRING (-122.396229412535 37.711662296465, -122.396481390862 37.710994148451)"
"9143000","Mission St","Appleton Ave  -  Highland Ave","L","East","Thu 1st, 3rd, 5th","Thu","6","8","1","0","1","0","1","0","1619368","LINESTRING (-122.423948784234 37.73884328488, -122.424040148497 37.737406246878)"
"9303000","Montgomery St","Commercial St  -  Clay St","R","East","Thursday","Thu","2","6","1","1","1","1","1","0","1601395","LINESTRING (-122.403046882988 37.794216037979, -122.403139295157 37.794666281853)"
"9049000","Minna St","08th St  -  09th St","R","NorthWest","Monday","Mon","0","2","1","1","1","1","1","0","1626132","LINESTRING (-122.412616666623 37.777026420433, -122.414173205367 37.775800686417)"
"2762000","Battery St","Pacific Ave  -  Broadway","L","West","Wednesday","Wed","2","6","1","1","1","1","1","0","1607137","LINESTRING (-122.400863175883 37.797654140048, -122.401051293437 37.798580054283)"
"2803000","Bay Shore Blvd","Helena St  -  Augusta St","L","NorthEast","Sunday","Sun","7","8","1","1","1","1","1","0","1613349","LINESTRING (-122.406703835142 37.736308604033, -122.406618861373 37.735896873711, -122.406454647141 37.735510813295, -122.405494570919 37.734287050483)"
"7683000","Judah St","46th Ave  -  47th Ave","R","North","Thu 2nd & 4th","Thu","7","8","0","1","0","1","0","0","1616236","LINESTRING (-122.505928110581 37.760424427405, -122.506999208399 37.760377066113)"
"10564000","Polk St","Hemlock St  -  Sutter St","R","East","Tuesday","Tues","6","8","1","1","1","1","1","0","1609680","LINESTRING (-122.42001957405 37.787280026389, -122.420116075155 37.787756652467)"
"12555202","The Embarcadero","Broadway  -  Green St","R","NorthEast","HOLIDAY","Holiday","1","6","1","1","1","1","1","1","1624914","LINESTRING (-122.397669948657 37.799234483026, -122.397623314259 37.799398885916, -122.398945512141 37.800879117939, -122.399130242841 37.800896476996)"
"6570000","Grove St","Ashbury St  -  Clayton St","R","North","Tuesday","Tues","9","11","1","1","1","1","1","0","1611855","LINESTRING (-122.447877800152 37.77466736623, -122.449517355991 37.774459874045)"
"5063000","Eddy St","Hyde St  -  Larkin St","L","South","Thursday","Thu","6","8","1","1","1","1","1","0","1631003","LINESTRING (-122.415882538495 37.783515640808, -122.417528773794 37.783310889584)"
"6075101","Geary Blvd","18th Ave  -  19th Ave","L","South","Fri 2nd, 4th, 5th","Fri","7","8","0","1","0","1","1","0","1644399","LINESTRING (-122.477239888062 37.780439636793, -122.477345318298 37.780364825544, -122.478177826999 37.780316366971, -122.478304879277 37.780381190986)"
"12059000","Spruce St","Washington St  -  Clay St","L","East","Mon 1st & 3rd","Mon","9","11","1","0","1","0","0","0","1621708","LINESTRING (-122.453944436519 37.789098632239, -122.453768964487 37.788228305989)"
"7761000","Kearny St","Jackson St  -  Columbus Ave","L","West","Saturday","Sat","2","6","1","1","1","1","1","0","1623992","LINESTRING (-122.405142977293 37.796210954662, -122.405288396517 37.796909057292)"
"11028000","Ridgewood Ave","Hearst Ave  -  Monterey Blvd","L","West","Thu 2nd & 4th","Thu","13","15","0","1","0","1","0","0","1610702","LINESTRING (-122.453408561702 37.730672036194, -122.453411343763 37.731530646827)"
"7280000","Irving St","03rd Ave  -  04th Ave","L","South","Tue 1st & 3rd","Tues","7","8","1","0","1","0","0","0","1638384","LINESTRING (-122.459887554573 37.764318833027, -122.460957705141 37.764271899209)"
"13291102","Vidal Dr","Acevedo Ave  -  Higuera Ave","L","East","Mon 2nd & 4th","Mon","9","11","0","1","0","1","0","0","1642773","LINESTRING (-122.484744477893 37.719845292177, -122.484727698792 37.718622099654, -122.484777678508 37.718570885351)"
"10047000","Otis St","Brady St  -  Gough St","R","NorthWest","Monday","Mon","4","6","1","1","1","1","1","0","1630252","LINESTRING (-122.419671829395 37.77230320357, -122.42034436809 37.771770250043)"
"10120000","Pacific Ave","Sansome St  -  Osgood Pl","L","South","Friday","Fri","2","6","1","1","1","1","1","0","1630300","LINESTRING (-122.402040983319 37.797504944382, -122.40288650128 37.797396482251)"
"11654000","Sargent St","Byxbee St  -  Monticello St","R","North","Wed 1st & 3rd","Wed","12","14","1","0","1","0","0","0","1621466","LINESTRING (-122.46981802768 37.716093495814, -122.470713656301 37.716088746667)"
"10992000","Rhode Island St","Division St  -  Alameda St","L","East","Monday","Mon","0","6","1","1","1","1","1","0","1605076","LINESTRING (-122.403037758903 37.769828657378, -122.402926810138 37.768648127646)"
"6679000","Harkness Ave","Goettingen St  -  Sparta St","R","North","Friday","Fri","12","15","1","1","1","1","1","0","1623285","LINESTRING (-122.402577021695 37.717254163171, -122.402832554927 37.717188426572, -122.403750276633 37.717545887113)"
"9178000","Mission St","Geneva Ave  -  Rolph St","R","NorthWest","Tuesday","Tues","6","8","1","1","1","1","1","0","1599984","LINESTRING (-122.441019561727 37.716459545953, -122.441554284708 37.71575344485)"
