"the_geom","objectid","landuse","blklot","nameaddr","entitled","beststat","bestdate","units","tco_date","tco_unit","unitsnet","pipeline_u","affordable","affordab_1","section415","aff_target","tenure_typ","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaura_1","visit_exis","visit","visitnet","hotel_room","hotel_ro_1","hotel_ro_2","planner","sponsor","contact","contactph","da","legalizati","adu","year_","qtr","year_qtr","tcocfc_dat","tcocfc_uni","pd","sd","nhood_37","nhood_41","plans","zoning","height_bul","pda","sud","latitude","longitude",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"POINT (-122.46928023041373 37.78247661604712)","1613","Resident","1442048","933 CLEMENT ST","0","BP Filed","2019-11-21T00:00:00.000","9",,"0","9","9","0","0",,,,"2019-022425PRJ","The project would include the demolition of the existing 2-story commercial building to construct a new 3-story, 10,884-square-foot building with six dwelling units totaling 7,326 sq ft, 4,325 square feet of ground floor commercial/residential space, inc","REMODEL (E) 2-STORY COMMERCIAL BLDG. VERTICAL ADDITION TWO STORY MIXED USED BLDG. 1ST FL COMMERCIAL","2025.0","-6975","0","0","0","0","0","0","0","0","0","0","0","0","0","2025.0","-6975","0","0","0","0","0","0","0","0","GGUNTHER","AEM inc.",,"4153333535",,"0","0","2021","Q3","2021_Q3",,"0","1 - Richmond","1","Inner Richmond","Inner Richmond",,"NCD-INNER CLEMENT","40-X","Richmond Corridors PDA",,"37.782476616","-122.46928023","5","5","8","4","11"
"POINT (-122.49144051641262 37.75781263583885)","680","Resident","1878002S","1574 33RD AV","1","BP ISSUED","2018-01-04T00:00:00.000","2",,"0","1","1","0","0",,,,"2017-010338PRJ","LEGALIZE AS-BUILT KITCHEN TO CREATE 2ND DWELLING UNIT (UNIT B) ON 1ST FLR PER PLAN PER ORDINANCE #43-14.","LEGALIZE AS-BUILT KITCHEN TO CREATE 2ND DWELLING UNIT (UNIT B) ON 1ST FLR PER PLAN PER ORDINANCE #43","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHANDLE",,"CHOW SUNNY & JOAN",,,"1","0","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X","Sunset Corridors PDA",,"37.7578126358","-122.491440516","39","39","10","7","35"
"POINT (-122.38935914329491 37.722399249760294)","1040","Vacant","4883018","1385 CARROLL AVE","0","PL Filed","2018-09-06T00:00:00.000","0",,"0","0","0","0","0",,"80%AMI;110%AMI",,"2018-012222PRJ","Conditional Use Authorization to permit the change of use from an existing warehouse to a new cannabis grow facility in a PDR zone.",,"14000","4000","0","0","0","0","0","0","0","0","0","0","14000","4000","0","0.0","0","0","0","0","0","0","0","0","0","MCHRISTE","Patrick Buscovich & Associates",,"4157600636",,"0","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","PDR-2","40-X","Bayview/Southeast Neighborhoods PDA",,"37.7223992498","-122.389359143","88","88","2","9","1"
"POINT (-122.40047844091086 37.75954346521369)","971","Resident","4096067","1911 20th STREET","0","BP Filed","2018-06-18T00:00:00.000","2",,"0","1","1","0","0",,,,"2018-007634PRJ","Two story vertical addition and the addition of a dwelling unit and an accessory dwelling unit (ADU). The proposed building create a 4-story, 40 foot approximately 5,924 square foot, three unit building.

6/18/2018 - RENOVATE SINGLE FAMILY RESIDENCE IN","RENOVATE SINGLE FAMILY RESIDENCE INTO (2) DWELLING UNITS. ADDING (2) STORIES, INCLUDING BATHROOMS & KITCHEN.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","ESAMONSK",,"Isabella Demeulenaere","408-205-1349",,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","10","Potrero Hill","Potrero Hill","Showplace Square/Potrero Hill (EN)","RM-1","40-X","Eastern Neighborhoods PDA",,"37.7595434652","-122.400478441","54","54","2","9","26"
"POINT (-122.43095571490781 37.7201995877042)","2318","Resident","6090003","522 VIENNA ST","0","BP Filed","2021-11-23T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-011538PRJ",,"ADU per Government Code 65852.2.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","12 - South Central","11","Excelsior","Excelsior",,"RH-1","40-X",,,"37.7201995877","-122.430955715","90","90","9","1","7"
"POINT (-122.44344543378766 37.784663919075335)","1156","Resident","1074001","2601 SUTTER ST","0","BP Filed","2018-10-03T00:00:00.000","3",,"0","3","3","0","0",,,,"2018-014021PRJ","Demolition of existing single story commercial building & construction of new four-story over basement with three residential units.The proposed approximately 6,7999 square foot building would have a height of approximately 40 ft. Proposed project would","TO ERECT A 4-STORY, TYPE 5A BLDG W/ 3 RESIDENTIAL UNITS AND 1 BASEMENT.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MDITO","SIA Consulting Corporation",,"4159920200",,"0","0","2021","Q3","2021_Q3",,"0","1 - Richmond","5","Western Addition","Presidio Heights",,"RH-3","40-X","Central City Neighborhoods PDA",,"37.7846639191","-122.443445434","103","103","8","11","31"
"POINT (-122.41622107747871 37.79136175293131)","548","Resident","0248010","1320 CALIFORNIA ST","1","PL Approved","2018-01-24T00:00:00.000","7",,"0","2","2","0","0",,,,"2017-001873PRJ","Variance from the exposure requirements to permit the addition of two new ADUs.",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","NKWIATKO","Harvey Hacker Architects",,"4159570579",,"0","1","2021","Q3","2021_Q3",,"0","3 - Northeast","3","Nob Hill","Nob Hill",,"RM-3","65-A","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7913617529","-122.416221077","16","16","6","3","21"
"POINT (-122.44207272931237 37.760201954181994)","1745","Resident","2690036","4629 18TH ST","1","CONSTRUCTION","2021-11-02T00:00:00.000","3",,"0","1","1","0","0",,,,"2020-000902PRJ","Addition of a new ADU at ground floor of existing 2-unit multi-family building per California Government Code Section 65852.2. Comply with 2018-008158ENF. No work proposed to exterior of building. Not a project under CEQA.","PER ADU ORDINANCE# 162-16. TO COMPLY WITH 2018-008158ENF. TO LEGALIZE (E) UNWARANTED UNIT INTO A ADU","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","WHUGHEN","SIA Consulting Corp",,"4157411292",,"0","1","2021","Q3","2021_Q3",,"0","7 - Central","8","Castro/Upper Market","Castro/Upper Market",,"RH-2","40-X",,,"37.7602019542","-122.442072729","115","115","3","5","5"
"POINT (-122.44744249239366 37.782852551265925)","213","Mixres","1071003","2670 GEARY BL","1","BP APPROVED","2019-02-28T00:00:00.000","95",,"0","95","95","23","23",,,,"2014-002181PRJ","Demolition of existing 1-story former restaurant and construction of an 8-story mixed-use building containing 101 residential dwelling units above approximately 1,756 square feet of ground floor commercial space.",,"37467.0","33640","0","0","0","0","0","0","0","35372","35372","0","0","0","0","2095.0","-1732","0","0","0","0","0","0","0","0","CMAY",,"Riyad Ghannam","699-3640",,"0","0","2021","Q3","2021_Q3",,"0","1 - Richmond","2","Presidio Heights","Presidio Heights",,"NCD-GEARY BOULEVARD","80-D","Central City Neighborhoods PDA","Geary-Masonic","37.7828525513","-122.447442492","11","11","8","6","31"
"POINT (-122.4087396490324 37.74759070614759)","707","Resident","5514031","630 PRECITA AV","1","CONSTRUCTION","2021-01-12T00:00:00.000","2",,"0","1","1","0","0",,,,"2017-011275PRJ","Additions and modifications to an existing SFH. Addition of a new dwelling unit.","ADD (N) UNIT. 1ST UNIT ON 1ST FL & 2ND UNIT ON 2ND & 3RD FL. HORIZONTAL ADDITION ON 1ST & 2ND FL. VE","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHRISTE",,,"4157301731",,"0","0","2021","Q3","2021_Q3",,"0","11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-2","40-X","Bayview/Southeast Neighborhoods PDA","Bernal Heights","37.7475907061","-122.408739649","60","60","9","2","2"
"POINT (-122.4025766231889 37.757963940160096)","97","Resident","4094046","923 - 939 KANSAS ST","1","CONSTRUCTION","2021-05-18T00:00:00.000","2",,"0","2","2","0","0",,,,"2013.1856","The project would construct five buildings (totaling 33, 200 sf) containing nine dwelling units (two each at lots 045-048, one at lot 044) and ten parking spaces on a 12,500-square-foot vacant lot. The proposed building would be three to five stories and","ERECT 4-STORY, 2 DWELLING UNITS WITH 1 BASEMENT RESIDENTIAL BUILDING.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DVU",,,,,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","10","Potrero Hill","Potrero Hill","Showplace Square/Potrero Hill (EN)","RH-2","40-X","Eastern Neighborhoods PDA",,"37.7579639402","-122.402576623","54","54","2","9","26"
"POINT (-122.41850903030178 37.75666866396166)","1420","Retail/Ent","3615027","2519-2521 MISSION ST","0","PL Filed","2019-07-22T00:00:00.000","0",,"0","0","0","0","0",,,,"2019-014253PRJ","The project includes a change of use of approximately 5,940 gross square feet from Retail to a Non-profit Theater with an accessory bar use. It also includes interior alterations and changes to the front façade. (The sponsor will subsequently apply for",,"5958.0","-1296","0","0","0","0","0","0","0","0","-3675","0","0","0","0","5958.0","2379","0","0","0","0","0","0","0","0","XLIANG","Michael Hays / Teatro Tin Tan LLC",,"4157987986",,"0","0","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan; Mission Public Life Plan","NCT-MISSION","65-B","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Mission Street Formula Retail Restaurant Subdistrict; Fringe Financial Services RUD","37.756668664","-122.41850903","53","53","3","2","20"
"POINT (-122.43632242570949 37.7610017951509)","623","Resident","2648052","4200 18TH ST","0","BP Filed","2017-05-01T00:00:00.000","6",,"0","6","6","0","0",,,,"2017-005700PRJ","CHANGE 3RD FLR CONVERT (E) COMMERCIAL SPACE TO (4) DWELLING UNITS; (N) ROOF DECK @ 3RD FLR ROOF.","CHANGE (E) GARAGE @ 1ST FLR TO (3) COMMERCIAL UNITS; @ 3RD FLR CONVERT (E) COMMERCIAL SPACE TO (6) D","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","BHICKS",,"MAK JESAMINE",,,"0","0","2021","Q3","2021_Q3",,"0","7 - Central","8","Castro/Upper Market","Castro/Upper Market",,"NCD-CASTRO","40-X","Market Octavia PDA",,"37.7610017952","-122.436322426","38","38","3","5","5"
"POINT (-122.42035034045423 37.774950977208405)","838","Vacant","0836008","98 FRANKLIN ST","0","BP Filed","2021-02-18T00:00:00.000","345",,"0","345","345","69","69",,,,"2016-014802PRJ","Demolition of an existing surface parking lot and construction of a new 36-story mixed-use building with 345 dwelling units over the secondary school facilities for the International High School of the French American International School, ground floor r",,"88044.0","88044","0","84815","84815","0","0","0","0","0","0","0","0","0","0","3229.0","3229","0","0","0","0","0","0","0","0","CALEXAND","Farella Braun & Martel","Steven L Vettel","415-954-4902",,"0","0","2021","Q3","2021_Q3",,"0","6 - Buena Vista","5","Downtown/Civic Center","Hayes Valley","Market and Octavia; The Market Street Hub Project; Market and Octavia Living Alleys; Downtown","C-3-G","85-X // 120/365-R-2","Market Octavia PDA","Van Ness and Market Residential","37.7749509772","-122.42035034","21","21","4","11","9"
"POINT (-122.44360600273303 37.713331591796866)","1826","Vacant","6468019A","5425 MISSION ST","0","PL Filed","2020-05-26T00:00:00.000","50",,"0","50","50","12","12",,,,"2020-000805PRJ","Home-SF request for demolition of the existing vacant commercial building, merge lots 19 & 19A. New construction of new mixed use building above the 40' height limit.",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","CCAMPBEL",,,"4157411292",,"0","0","2021","Q3","2021_Q3",,"0","12 - South Central","11","Crocker Amazon","Excelsior",,"NCD-EXCELSIOR","40-X","Balboa Park and Southwest Corridors PDA","Fringe Financial Services RUD","37.7133315918","-122.443606003","58","58","9","1","7"
"POINT (-122.47542236725867 37.759259151458124)","1325","Resident","1863034","1528 18TH AV","0","BP Filed","2019-04-08T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-004957PRJ","UNIT LEGALIZATION ORD 43-14. LEGALIZE UNDOCUMENT GROUND FLOOR SPACE 1 BATH, KITCHEN.","UNIT LEGALIZATION ORD 43-14. LEGALIZE UNDOCUMENT GROUND FLOOR SPACE 1 BATH, KITCHEN.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL",,,"4157139243",,"1","0","2021","Q3","2021_Q3",,"0","14 - Inner Sunset","7","Inner Sunset","Inner Sunset",,"RH-1","40-X","Sunset Corridors PDA",,"37.7592591515","-122.475422367","44","44","10","8","14"
"POINT (-122.4796316034828 37.77929306054166)","2286","Resident","1524008B","451 20TH AV","0","BP Filed","2021-09-13T00:00:00.000","3",,"0","1","1","0","0",,,,,,"UNIT LEGALIZATION OF DWELLING UNIT INSTALLED WITHOUT A PERMIT. LEGALIZATION OF (E) UNAUTHORIZED DWEL","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"1","0","2021","Q3","2021_Q3",,"0","1 - Richmond","1","Outer Richmond","Outer Richmond",,"RM-1","40-X","Richmond Corridors PDA",,"37.7792930605","-122.479631603","8","8","8","4","29"
"POINT (-122.40303320702844 37.7874104401758)","394","Mixed","3707057","5 03RD ST","0","PL FILED",,"0",,"0","0","0","0","0",,,,"2016-007303PRJ","Change of use of existing Hearst Building to include hotel, roof deck, office, and retail.  ***Please see Addendum 1 in Application document for full detailed description.***

The PPA was submitted on 5/27/16 and the 90 day deadline is 8/25/16.",,"18325.0","-135442","0","0","0","0","0","0","143206","12584","-130622","0","0","0","0","5741.0","-4820","0","0","0","0","0","0","170","170","RSALGADO","Bespoke Hospitality, LLC c/o JMA Ve",,"4157280791",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","6","Financial District","Financial District/South Beach","Downtown Streetscape Plan; Downtown","C-3-O","120-X","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7874104402","-122.403033207","32","32","6","10","8"
"POINT (-122.44267093379231 37.775182666436436)","1115","Resident","1199024","677 ELLIS ST","1","CONSTRUCTION","2021-06-02T00:00:00.000","9",,"0","2","2","0","0",,,,"2018-008037PRJ","ADD TWO ACCESSORY DWELLING UNITS TO THE GROUND FLOOR OF AN EXISTING 7-FAMILY DWELLING PER ORDINANCE 162-16. Addition of fiberglass window on west façade. Replacement of 2 garage doors on north façade with fiberglass windows with stone veneer beneath. R",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL",,"CHARGE PARTNERS LLC",,,"0","1","2021","Q3","2021_Q3",,"0","5 - Western Addition","5","Haight Ashbury","Lone Mountain/USF",,"RH-3","40-X","Central City Neighborhoods PDA",,"37.7751826664","-122.442670934","24","24","7","11","18"
"POINT (-122.42979538952123 37.7559379904438)","648","Resident","3620088","835 SANCHEZ ST","1","BP ISSUED","2021-06-28T00:00:00.000","1",,"0","1","1","0","0",,,,"2016-015348PRJ","1. DEMOLITION OF A TYPE V, 2 STORY SINGLE FAMILY DWELLING.
2. TO ERECT 3-STORY, TYPE V, 1 BASEMENT SINGLE FAMILY DWELLING","TO ERECT 3-STORY, TYPE V, 1 BASEMENT SINGLE FAMILY DWELLING","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","JHORN","Dumican Mosey Architects","Renato Jose","415-495-9322",,"0","0","2021","Q3","2021_Q3",,"0","7 - Central","8","Noe Valley","Noe Valley",,"RH-1","40-X","J Church and Mission Corridor PDA","Dolores Heights","37.7559379904","-122.42979539","52","52","3","5","22"
"POINT (-122.47960575702452 37.78063663966336)","1777","Retail/Ent","1452045","5600 GEARY BLVD","0","PL Filed","2020-01-14T00:00:00.000","0",,"0","0","0","0","0",,,,"2020-000063PRJ","The project proposes to create an adult-use and medical cannabis dispensary in a location permitted with a conditional use authorization. The proposed location was previously used for retail purposes and is currently vacant. Minor remodeling will take pl",,"5581.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5581.0","0","0","0","0","0","0","0","0","0","LAJELLO","Have a Heart","Joshua Udovich","5208500101",,"0","0","2021","Q3","2021_Q3",,"0","1 - Richmond","1","Outer Richmond","Outer Richmond",,"NCD-GEARY BOULEVARD","40-X","Richmond Corridors PDA","Geary Blvd Formula Retail Pet Supply Store and Formula Retail Eating and Drinking Subdistrict","37.7806366397","-122.479605757","8","8","8","4","29"
"POINT (-122.5058276207916 37.763677762179626)","1264","Resident","1705040","1226 46TH AV","0","BP Filed","2019-02-12T00:00:00.000","3",,"0","1","1","0","0",,,,,,"LEGALIZATION OF G/F UNIT PER ORD# 43-14 AND RESPOSE TO NOV# 201721551. PROVED 1-HR RATED STAIRWELL T","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"1","0","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-2","40-X","Sunset Corridors PDA",,"37.7636777622","-122.505827621","39","39","10","7","35"
"POINT (-122.48282817371211 37.763063033628896)","998","Resident","1779038","2315 IRVING ST","1","BP ISSUED","2019-08-19T00:00:00.000","2",,"0","0","0","0","0",,,,"2018-010768PRJ","CONVERT (E) RETAIL STORE INTO RESTAURANT. NO EXTERIOR ALTERATIONS.","CONVERT (E) RETAIL STORE INTO RESTAURANT.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","GPANTOJA","Ice Design Inc.",,"6507416968",,"0","0","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"NCD-IRVING","40-X","Sunset Corridors PDA",,"37.7630630336","-122.482828174","39","39","10","7","35"
"POINT (-122.42602065957048 37.74118018338141)","2126","Resident","6656008","38 CHENERY ST","0","BP Filed","2021-01-19T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-000471PRJ","Propose new ADU at first floor by legalizing existing kitchen, bathrooms, and bedrooms.  No change of building envelope.","Propose new ADU at first floor by legalizing existing kitchen, bathrooms, and bedrooms.  No change o","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MLAUSH",,,"(415) 722-96",,"0","1","2021","Q3","2021_Q3",,"0","7 - Central","8","Glen Park","Glen Park",,"RH-2","40-X","J Church and Mission Corridor PDA",,"37.7411801834","-122.42602066","59","59","9","5","10"
"POINT (-122.42880338332085 37.72447602723451)","1589","Resident","6008014","274 NAPLES ST","0","BP Filed","2019-10-31T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-020623PRJ","Comply w/ complaint# 20196481. Add one adu per ord# 95-17, legalize kitchen at grd flr.","COMPLY W/ COMPLAINT# 20196481. ADD ONE ADU PER ORD# 95-17, LEGALIZE KITCHEN AT GRD FLR.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL",,,"4156999249",,"0","1","2021","Q3","2021_Q3",,"0","12 - South Central","11","Excelsior","Excelsior",,"RH-1","40-X",,,"37.7244760272","-122.428803383","90","90","9","1","7"
"POINT (-122.4294359553744 37.78977500358136)","1100","Resident","0638004","2120 CALIFORNIA ST","1","BP ISSUED","2019-11-26T00:00:00.000","19",,"0","1","1","0","0",,,,"2018-009159PRJ","The proposed project involves the construction of one new studio ADU (815 square feet) in conjunction with a soft-story retrofit. The project also proposes to enlarge two existing window openings for the installation of four new double hung wood windows.",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MBOUDREA",,"RALSTON BRIDGE CA PROPERTIES LLC",,,"0","1","2021","Q3","2021_Q3",,"0","2 - Marina","2","Pacific Heights","Pacific Heights",,"RM-2","40-X",,,"37.7897750036","-122.429435955","102","102","4","6","30"
