"landuse","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","pd","sd","pda_exist","pda_proposed","nhood_37","nhood_41","plans","zoning","height_bulk","sud","latitude","longitude","geocoded_column",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Vacant","2391001","2401 TARAVAL ST","0","PL Filed","2018-05-22",,"-1",,"0",,,,"2018-007452PRJ","Conditional Use Authorization to permit a change use from a single family home to a preschool-childcare facility and the removal of an existing dwelling unit on the second floor of a single family home.",,"0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,"Sheppard Mullin Richter & Hampton",,"4157742976","15 - Outer Sunset","4",,"Sunset Corridors and Forest Hill","Parkside","Sunset/Parkside",,"NCD-TARAVAL","40-X","Taraval Street Restaurant Subdistrict","37.74208827","-122.4919267","POINT (-122.4919267 37.74208827)","40","40","10","7","35"
"Resident","7116035","354 HEAD ST","0","BP FILED","2016-02-02","2","1",,,,,,"2016-001659PRJ","UNIT LEGALIZATION ORDINANCE 43-14. WITHOUT PERMIT. COMPLY W/#201563151 & 201580138. LEGALIZE (E) KITCHEN. BATHROOM & CONSTRUCT HOME OFFICE. ALL WORK AT GROUND FL.","UNIT LEGALIZATION ORDINANCE 43-14. WITHOUT PERMIT. COMPLY W/#201563151 & 201580138. LEGALIZE (E) KITCHEN. BATHM & CONSTRUCT HOME OFFICE. ALL WORK AT GROUND FL.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"CALEXAND",,"SIEH CHIU HUNG",,"13 - Ingleside","11","19th Avenue","Balboa Park and Southwest Corridors","Ocean View","Oceanview/Merced/Ingleside",,"RH-1","40-X","Oceanview Large Residence","37.71352292","-122.4641159","POINT (-122.4641159 37.71352292)","65","65","10","1","24"
"Vacant","1764001","827 IRVING ST","0","PL Filed","2018-01-16",,"0",,"0",,,,"2018-000955PRJ","Conditional Use Authorization to establish a formula retail use d.b.a. My Wireless / AT&T.",,"2475","0",,,"0",,,"0",,,"0",,,"0",,"2475","0",,"0",,,"0",,,,"SYOUNG",,,"4156951111","14 - Inner Sunset","5",,"Central City Neighborhoods","Inner Sunset","Inner Sunset",,"NCD-INNER SUNSET","40-X",,"37.76377381","-122.4666691","POINT (-122.4666691 37.76377381)","109","109","10","11","14"
"Vacant","4849016","2403 KEITH ST","0","BP Filed","2019-05-06",,,,"0",,,,,,"ERECT (N) 2-STORY PRIMARY CARE CLINIC","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview/Southeast Neighborhoods","Bayview","Bayview Hunters Point","Bayview Hunters Point","P","40-X","3rd St Alcohol Restrict","37.72578864","-122.3920041","POINT (-122.3920041 37.72578864)","86","86","2","9","1"
"Mixres","0738018","830 EDDY ST","1","BP ISSUED","2018-09-07 11:02","126","126","18","18","On-site BMR Project","55% AMI;","Rental","2015-009460PRJ","The Project Site incorporates two parcels that were once part of a single development site and lot that was later subdivided.  One parcel, located at 825 Van Ness Avenue, comprises an existing six story commercial building.  The second parcel, located at 830 Eddy Street, includes a two level parking structure with 62 legally nonconforming parking spaces accessory to the commercial building at 825 Van Ness.  The Project proposes to retain the existing legally non-conforming commercial building at 825 Van Ness and retain and reconfigure 40 of the 62 legally nonconforming accessory parking spaces and construct a new 14-story, 120-unit residential building at 830 Eddy, with primary pedestrian and lobby access provided from Willow Street.  The new building at 830 Eddy will provide a total of 100 underground parking spaces, of which 40 spaces will remain dedicated to the existing commercial building at 825 Van Ness, with 60 spaces dedicated to the new residential units, at the principally permitted ratio of 0.5 spaces per residential unit.

The PPA was submitted on 7/15/15 and the 90 day deadline is 10/13/15.","ERECT A 12 STORIES, 126 RESIDENTIAL UNITS, 2 BASEMENTS, TYPE 1A BUILDING.","0","0","0",,,"0",,,"29810",,,"0",,,"4940",,,,"0","0",,,,,,"BBENDIX","Build Inc.",,"4155517626","5 - Western Addition","5","Downtown-Van Ness-Geary","Downtown/Van Ness/Northeast Neighborhoods","Downtown/Civic Center","Western Addition","Van Ness Corridor","RC-4","130-V","Van Ness; Van Ness Automotive","37.7830519","-122.4216464","POINT (-122.4216464 37.7830519)","100","100","4","11","39"
"Resident","1087019","246 PARKER AV","0","BP Filed","2019-02-26","3","1",,"0",,,,,,"TO COMPLY WITH COMPLAINT# 201863061. LEGALIZATION OF GROUND FLOOR SUTIO UNIT @ REAR OF BUILDING, BEH","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"5 - Western Addition","1",,"Central City Neighborhoods","Inner Richmond","Lone Mountain/USF",,"RM-1","40-X",,"37.78096767","-122.4536673","POINT (-122.4536673 37.78096767)","12","12","7","4","18"
"Resident","1289058","4971 17TH ST","0","BP FILED","2016-05-27","3","1",,,,,,"2016-008127PRJ","Legalize a third dwelling unit at the second floor of an existing two-family three-story residential dwelling, per Section 207.3 (Ord #43-14).","LEGALIZATION OF 2ND FLOOR UNIT PER ORDINANCE# 43-14. LEGALIZE KITCHEN, UPGRADE LIGHTING & SWITCHES, PROVIDE HYDRONIC HEATING. CONVERT 1ST FLOOR STORAGE AREA TO FAMILY ROOM & BEDROOM. PROVIDE SEPARATE METERS FOR GAS, ELECTRICAL AND WATER. 
(THIS APPLICATIO","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"NKWIATKO",,"KWAN HENRY S & VICKY L",,"7 - Central","5",,,"Haight Ashbury","Inner Sunset",,"RH-2","40-X",,"37.76128994","-122.4515552","POINT (-122.4515552 37.76128994)","114","114","7","11","14"
"Resident","6938020","612 HOLLOWAY AV","0","BP Filed","2018-08-20","2","1",,"0",,,,,,"CONSTRUCT (1)PREVIOUSLY REMOVED UNIT W/O PERMIT. MAINTAIN (1)CAR PARKING. HORIZONTAL REAR ADDITION O","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"13 - Ingleside","7",,"Balboa Park and Southwest Corridors","Ocean View","Oceanview/Merced/Ingleside",,"RH-2","40-X","Oceanview Large Residence","37.72205717","-122.4595419","POINT (-122.4595419 37.72205717)","64","64","10","8","24"
"Resident","1177030","1847 MCALLISTER ST","1","BP ISSUED","2018-12-13 11:48","4","1",,,,,,"2018-008818PRJ","Accessory dwelling unit at first floor of (e) building per ordinance #162-17. New ADU to be studio unit (557 square feet). All exterior work and categorical exemption under separate permit (201806202391). New concrete patio at grade at rear of building. Not a project under CEQA",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,"DGANETSO",,"NICHOLS FAMILY TRUST",,"5 - Western Addition","5",,"Central City Neighborhoods","Western Addition","Lone Mountain/USF",,"RH-3","40-X",,"37.77697015","-122.4425932","POINT (-122.4425932 37.77697015)","97","97","7","11","18"
"PDR","5253028","1665 GALVEZ AV","1","BP ISSUED","2016-10-06 10:32",,,,,,,,,,"TO ERECT 1 STORY, NO BASEMENT, WAREHOUSE/STORAGE BUILDING.
** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 NOT REQUIRED **","2200","2200","0",,,"0",,,"0",,,"0","2200","2200","0",,,,"0","0",,,,,,"WINSLOWD",,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point",,"Bayview","Bayview Hunters Point","Bayview Hunters Point","M-1","65-J","3rd St Alcohol Restrict","37.74113953","-122.3890721","POINT (-122.3890721 37.74113953)","86","86","2","9","1"
"Resident","7519014","865 DUNCAN ST","0","BP Filed","2019-02-12","1","1",,"0",,,,,,"COMPLY W/ NOV #2019-19065 TO LEGALIZE UNIT PER ORD #43-14 AT (E) DETACHED STRUCTURE AT REAR CURRENTL","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"7 - Central","8",,,"Noe Valley","Noe Valley",,"RH-1","40-X",,"37.74510005","-122.4393294","POINT (-122.4393294 37.74510005)","57","57","9","5","22"
"Resident","2750044","4407 20TH ST","0","BP Filed","2018-12-19","3","1",,"0",,,,,,"ADD UNITS PER ORD #162-16. REMODEL GROUND FLOOR TO ACCOMMODATE 1 NEW APARTMENT UNIT. SOFT STORY PERM","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"7 - Central","8",,,"Castro/Upper Market","Castro/Upper Market",,"RH-2","40-X",,"37.75732209","-122.4371006","POINT (-122.4371006 37.75732209)","115","115","3","5","5"
"Vacant","1182023","1355 FULTON ST","0","PL Filed","2018-11-06","75","75","11","11",,,,"2018-015169PRJ","Project proposes construction of an 8-Story vertical above the existing building for a 9-story building with a total of 70,976 square feet of residential use and a 1,394 square foot ground floor retail space.",,"0","-13781",,,"0",,,"0",,,"0",,"0","-13781",,,"0",,"0",,,"0",,,,"CMAY","Reuben, Junius and Rose, LLP",,"4155679000","5 - Western Addition","5",,"Central City Neighborhoods","Haight Ashbury","Hayes Valley",,"NCT-DIVISADERO","65-A","Fringe Financial Services RUD","37.77645751","-122.4390548","POINT (-122.4390548 37.77645751)","24","24","7","11","9"
"Resident","4792025","1237 SHAFTER AV","0","BP Filed","2017-12-05","2","1",,"0",,,,,,"UNIT LEGALIZATION PER ORDINANCE 43-14, TWO BEDROOMS, 1 BATH AND 1 KITCHEN.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview/Southeast Neighborhoods","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X",,"37.72698772","-122.3841172","POINT (-122.3841172 37.72698772)","78","78","2","9","1"
"Resident","6564007","1330 SANCHEZ ST","0","BP Filed","2019-05-21","1","1",,"0",,,,,,"FRONT DETACHED GARAGE: ADD A (N) 3-STORY SINGLE FAMILY HOUSE  ON TOP OF (E) DETACHED GARAGE W/ 3 BED","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"7 - Central","8","Mission-San Jose Corridor","J Church and Mission Corridor","Noe Valley","Noe Valley",,"RH-2","40-X",,"37.74783891","-122.4296292","POINT (-122.4296292 37.74783891)","84","84","3","5","22"
"Resident","3206028","37 NORTON ST","0","BP Filed","2018-04-05","3","1",,"0",,,,,,"LEGALIZATION OF DWELLING UNIT IN FRONT STRUCTURE INSTALLED WITHOUT PERMIT. TO COMPLY WITH NOV 201845","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"12 - South Central","11","Mission-San Jose Corridor","J Church and Mission Corridor","Outer Mission","Outer Mission",,"RH-1","40-X",,"37.72473488","-122.4356815","POINT (-122.4356815 37.72473488)","94","94","9","1","28"
"Vacant","0161001","1143 GRANT AVE","1","PL Approved","2017-09-21",,"0",,"0",,,,"2017-004807PRJ","Conditional Use Authorization to permit the use of a 3,800 SF commercial space d.b.a CTBC Bank USA.",,"3805","0",,,"0",,,"0",,,"0",,,"0",,"3805","0",,"0",,,"0","133","133","0",,,,"6503476014","3 - Northeast","3","Downtown-Van Ness-Geary","Downtown/Van Ness/Northeast Neighborhoods","Chinatown","Chinatown","Chinatown","CCB","50-N",,"37.7974881","-122.407243","POINT (-122.407243 37.7974881)","104","104","6","3","6"
"Resident","1016002","3700 CALIFORNIA ST","0","PL Filed","2017-12-13","246","237","55","55",,"18% if rental or 20% if owner",,"2017-003559PRJ","Demolition of most existing buildings, conversion of Marshall Hale building at 3698 California into residential, retention of 401 Cherry building with 9 residential units, and new construction of up to 37 buildings, with 3-7 stories, below-grade parking, an accessory recreational facility, and heights of approx. 35'-80'. Project will result in approx. 240 dwelling units (and possibly up to 250 units), including 26 single-family homes (12 on separate fee lots and 14 single-family rowhouses) with 2 parking spaces per unit (for 52 spaces), and 214 multi-family units with 1.5 parking spaces per unit (for 321 spaces). Existing 14 parcels within 3 blocks are proposed to be merged, subdivided and developed as a PUD.

The PPA was submitted on 3/17/17 and the 90 day deadline is 6/15/17.",,"0","-542215",,,"0",,"0","-542215",,,"0",,,"0",,,"0",,"0",,,"0",,,,"CMAY","TMG Partners",,"4157725900","1 - Richmond","2",,,"Presidio Heights","Presidio Heights",,"RM-2","80-E",,"37.78657377","-122.4557723","POINT (-122.4557723 37.78657377)","10","10","8","6","31"
"Resident","3608060","3659 20TH ST","0","BP FILED","2016-02-11","25","5",,,,,,"2016-007202PRJ","REMODEL GROUND FLOOR. CONVERT GROUND FLOOR GARAGE TO (5) STUDIO UNITS THAT INCLUDE A KITCHEN & BATHROOM IN EACH UNIT PER ORD. #30-15.","REMODEL GROUND FLOOR. CONVERT GROUND FLOOR GARAGE TO (5) STUDIO UNITS THAT INCLUDE A KITCHEN & BATHROOM IN EACH UNIT PER ORD. #30-15.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"NKWIATKO",,"TELEGRAPH HILL VISTAS LLC",,"8 - Mission","8","Eastern Neighborhoods","Eastern Neighborhoods","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RH-3","40-X","Mission Alcohol Restrict; Fringe Financial Services RUD","37.75816854","-122.4227188","POINT (-122.4227188 37.75816854)","52","52","3","5","20"
"Resident","6258011B","1550 VISITACION AV","0","BP Filed","2019-01-25","2","1",,"0",,,,,,"PER UNIT LEGALIZATION ORDINANCE# 43-14, LEGALIZATION OF (E) UNIT ON GROUND FLOOR. ABATEMENT OF NOV#","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"12 - South Central","10",,,"Visitacion Valley","Visitacion Valley",,"RH-1","40-X",,"37.71337113","-122.4141483","POINT (-122.4141483 37.71337113)","75","75","9","9","40"
"Vacant","4291015","1111 PENNSYLVANIA AVE","0","PL FILED","2018-06-01",,"0",,,,,,"2018-002951PRJ","Demolition of existing Mini Storage, removal of existing shipping containers.  New construction of a 5 stories (65'-0"" tall) building over basement will function as PDR use, with accessory Office.  In addition to PDR, the project will have 2,500 sq. ft. of new retail at the corner of Pennsylvania and 25th Street.  Basement parking is accessible from 25th st.",,"147813","147813",,,,,,,,"0","0",,"145313","145313",,"2500","2500",,,,,,,,,"AWESTHOF","Workshop 1",,"4155230304","10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Eastern Neighborhoods","Potrero Hill","Bayview Hunters Point","Dogpatch Public Realm Plan","PDR-2","65-J","Industrial Protection Zone","37.75222407","-122.3920917","POINT (-122.3920917 37.75222407)","54","54","2","9","1"
"Resident","6762006","427 BADEN ST","0","BP Filed","2018-07-06","1","1",,"0",,,,,,"TO ERECT A 2 STORY, TYPE V, SINGLE FAMILY BUILDING W/ 2 BR, 1.5 BATH AND ONE CAR PARKING.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"13 - Ingleside","8",,,"Outer Mission","West of Twin Peaks",,"RH-1","40-X",,"37.73354919","-122.4400793","POINT (-122.4400793 37.73354919)","95","95","9","5","41"
"Resident","3549032","371 SOUTH VAN NESS AV","1","BP ISSUED","2018-02-20 9:59","3","3",,,,,,"2016-006282PRJ","ERECT A TYPE V THREE STORY THREE STORY APARTMENT BUIDLING","ERECT A TYPE V THREE STORY THREE STORY APARTMENT BUIDLING. MAHER ORDINANCE NOT COMPLY.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"DSIROIS",,"RINALDI VINCENT A",,"8 - Mission","9","Eastern Neighborhoods","Eastern Neighborhoods","Mission","Mission","Mission (EN); Mission District Streetscape Plan","UMU","58-X","Mission Alcohol Restrict; Fringe Financial Services RUD","37.76733906","-122.4173346","POINT (-122.4173346 37.76733906)","53","53","3","2","20"
"Resident","3753070","255 SHIPLEY ST","1","BP FILED","2018-11-08","24","24","3","3","On-site BMR Project","55% AMI;","rental","2016-012030PRJ","The project includes the demolition of an existing 8,650 square foot (sq. ft.) industrial building and construction of a four-story, approximately 43-feet, 9-inches tall 37,830 square feet (sq. ft.) mixed-use building with 24 dwelling units, 4,365 sq. ft. of ground floor Production, Distribution and Repair (PDR), 5 off-street parking spaces, 24 Class 1 bicycle parking spaces and 4 Class 2 bicycle parking spaces. The dwelling unit mix includes 5 studios, 3 one-bedroom and 16 two-bedroom units. The Project includes 2,760 sq. ft. of usable open space through a combination of private and common open space. Two new trees would be planted adjacent to the subject property along Shipley Street and three new trees along the frontage on Clara Street. The existing curb cuts on Shipley and Clara Streets will be removed and replaced with new sidewalk and a new curb-cut will be installed on Clara Street.","Erect a type 5, 4-story, one basement mixed use bldg with 24 residential units. New bldg will be on both lots 070 & 071. **comply w/ maher ord 155-13, route to dph**","0","0",,,,,,,,,,,,,,,,,,,,,,,,"LIAJELLO","Natoma Architects, Inc.",,"4156268977","9 - South of Market","6","Eastern Neighborhoods","Eastern Neighborhoods","South of Market","South of Market","East SoMa (EN); Central SoMa","MUR","45-X","Youth and Family Zone; Central SoMa","37.77869188","-122.4038129","POINT (-122.4038129 37.77869188)","32","32","1","10","34"
"Resident","3590041","326 CAPP ST","1","BP REINSTATED","2019-02-19 10:00","2","1",,,,,,"2016-015476PRJ","RENOVATIONS TO LEGALIZE (E) REAR UNIT TO PROVIDE LIGHT, VENTILATION, FIRE EGRESS, EXIT CORRIDOR & OUTDOOR SPACE. ADD 688 SQ FT VERTICAL ADDITON WITH 123 SQ FT ROOF DECK ABOVE (E) RENOVATED REAR UNIT. PROVIDE TYPE 13-D SPRINKLER SYSTEM.","RENOVATIONS TO LEGALIZE (E) REAR UNIT TO PROVIDE LIGHT, VENTILATION, FIRE EGRESS, EXIT CORRIDOR & OUTDOOR SPACE. ADD 688 SQ FT VERTICAL ADDITON WITH 123 SQ FT ROOF DECK ABOVE (E) RENOVATED REAR UNIT. PROVIDE TYPE 13-D SPRINKLER SYSTEM.","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"ESAMONSK",,,,"8 - Mission","9","Eastern Neighborhoods","Eastern Neighborhoods","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RTO-M","40-X","Mission Alcohol Restrict; Fringe Financial Services RUD","37.76139751","-122.4185382","POINT (-122.4185382 37.76139751)","53","53","3","2","20"
"Resident","1158001","1901 GOLDEN GATE AV","1","BP ISSUED","2018-12-07 9:46","1","1",,"0",,,,,,"CONVERT SINGLE CAR GARAGE TO 2 BEDROOM, 1 BATH DWELLING UNIT AND ROOF DECK","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"5 - Western Addition","5",,"Central City Neighborhoods","Western Addition","Lone Mountain/USF",,"RM-1","40-X",,"37.77811782","-122.4421726","POINT (-122.4421726 37.77811782)","97","97","7","11","18"
"Mixres","6935001","1601 - 1635 OCEAN AV","0","PL FILED","2018-10-24","31","29","4","4",,,,"2009.1050","The proposed project would demolish five commercial buildings and construct a new four-story building containing 48 dwelling units, 8,114 square-feet of retail space, and 48 off-street parking spaces. PROJECT REVISED 5//13: 1649 Ocean Avenue (parcel 027) has been removed from the proposed project; new building (1601-1635 Ocean Ave) would contain 36 residential units, 11,250 sf of ground-floor retail, and 41 below-grade vehicle parking spaces.",,"33275","15454","0","15082","15082","0",,,"0",,,"0",,,"17821","18193","372",,"0","0",,,,,,"LIAJELLO",,,,"13 - Ingleside","7","Balboa Park","Balboa Park and Southwest Corridors","Ocean View","Oceanview/Merced/Ingleside","Balboa Park; Ocean and Geneva Corridor Design Plan","NCT-OCEAN","45-X","Oceanview Large Residence","37.72429779","-122.4593773","POINT (-122.4593773 37.72429779)","64","64","10","8","24"
"Resident","5940019","275 HARVARD ST","0","BP Filed","2018-11-09","2","1",,"0",,,,,,"LEGALIZE UNPERMITTED GRD FLR 2 BEDROOMS AND 1 BATH UNIT PER ORD# 43-14.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"12 - South Central","9",,,"Excelsior","Excelsior",,"RH-1","40-X",,"37.72635936","-122.4202274","POINT (-122.4202274 37.72635936)","92","92","9","2","7"
"PDR","3808003","150 HOOPER ST","1","CONSTRUCTION","2018-05-25",,,,,,,,"2012.0203","The Project Sponsor proposes to replace the property?s existing mini-storage with truck rental use with three new four-story buildings, up to 58 feet in height. These new buildings consist of a stand-alone, 100% ?PDR Building? that includes 56,402 sf of of PDR space and two rectangular-shaped buildings (the ?North Building? and ?South Building?) that will contain approximately 86,382 sf of high-ceiling mezzanine PDR space at the ground floor and approximately 284,471 sf of office/institutional space on the upper floors. The project may also offer shared retail space accessory to the site?s PDR uses. It will also include approximately 41,600 sf of open space, consisting of, 1) a 40-foot wide interior linear courtyard that will provide loading access, natural light and air to the interior, 2) an approximately 10,000 sf privately-owned, publically-accessible open space (the ?POPOS Plaza?) on the property?s southwestern corner, adjacent to the adjoining California College of the Arts (CCA) campus. The Project Sponsor has partnered with CCA and SFMade, a non-profit organization focused on building San Francisco?s economic base by developing the local manufacturing sector, on the project?s design and implementation, including preparation of a PDR Business Plan (the ?Business Plan?). The Business Plan outlines strategies for providing a flexible PDR space typology mix, designing office spaces attractive to design-related technology and engineering firms, engaging strategic partners at all phases of development and in on-going operations, and focusing on access and pathways to deliver PDR jobs to the community.","CONSTRUCT (N) MERCANTILE/RETAIL/PDR BUILDING.","142784","56252","0",,,"0",,,"0",,,"86532","142784","56252","0",,,,,"0",,,,,,"CTOWNES",,,,"9 - South of Market","10","Eastern Neighborhoods","Eastern Neighborhoods","South of Market","Mission Bay","Showplace Square/Potrero Hill (EN); Showplace Square Open Space Plan","PDR-1-D","58-X",,"37.76868678","-122.399391","POINT (-122.399391 37.76868678)","33","33","1","9","4"
