"project_type","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","pd","supedist","pda","neighborhood","nhood_1990","year","qtr","year_qtr","latitude","longitude","geocoded_column",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Resident","4260014","1379 KANSAS ST","true","BP ISSUED","2018-02-02T00:00:00.000","2","1","0","0",,,,"2016-008251PRJ","EXCAVATE (E) GROUND FL TO CONVERT GRD FLR STORAGE TO HABITABLE STUDIO VERTICAL & HORIZONTAL ADDITION TO ENLARGE (E) KITCHEN & BEDROOM. REMODEL BATH, RELOCATE (E) ENTRY STAIRS & EXCAVATE FOR OFF STREET BIKE STORAGE.","EXCAVATE (E) GROUND FL TO CONVERT GRD FLR STORAGE TO HABITABLE STUDIO VERTICAL & HORIZONTAL ADDITION TO ENLARGE (E) KITCHEN & BEDROOM. REMODEL BATH, RELOCATE (E) ENTRY STAIRS & EXCAVATE FOR OFF STREET BIKE STORAGE.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SIROISDA","OLSON JOHN H OLSON","OLSON JOHN H",,"9 - South of Market","10","Eastern Neighborhoods","Potrero Hill","Potrero Hill","2019","Q1","2019_Q1","37.75223823","-122.4020711","POINT (-122.4020711 37.75223823)","54","2","9","26"
"Mixres","3764063","525 HARRISON ST","true","BP FILED","2015-09-24T00:00:00.000","179","179","25","25","On-site BMR Project","90% AMI;","Rental","2013.0159","The proposed project includes demolition of the existing two-story former industrial building (27,500 gsf), and the new construction of a 23-story residential building (approximately 255,468 gross square feet; up to 250-ft tall) with up to 205 dwelling units, 1,000 square feet of ground floor café/retail, 103 off-street parking spaces, 127 Class 1 bicycle parking spaces, and 20 Class 2 bicycle parking spaces. The project includes a dwelling unit mix consisting of 94 two-bedroom units, 69 one-bedroom units, and 42 studio units. The project includes approximately 15,683 square feet of open space via ground floor street improvements, private balconies, a podium level roof deck, and a rooftop terrace. The entrance to the below-grade parking levels via a 22-ft wide entrance off of Harrison Street. The project also includes streetscape improvements, including installation of a signalized pedestrian crosswalk with continental striping along Harrison and Essex Streets, as well as sidewalk widening, new street trees, landscaping and corner bulb outs.","TO ERECT 17 STORIES, 3 BASEMENT, 179 DWELLING UNITS & RETAIL BUILDING. ** MAHER: COMPLIANCE WITH ORDINANCE NO. 155-13 REQUIRED; ROUTE TO DPH **","0","-16000","0","0","-16000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","RSUCRE",,,,"9 - South of Market","6","Downtown-Van Ness-Geary","Financial District/South Beach","South of Market","2019","Q1","2019_Q1","37.7853672","-122.3933593","POINT (-122.3933593 37.7853672)","30","1","10","8"
"PDR","4829020A","1413 VAN DYKE AV","true","BP ISSUED","2017-07-06T00:00:00.000","0","0","0","0",,,,"2016-010781PRJ","CONSTRUCT (N) 1-STORY, NO BASEMENT, WAREHOUSE.","CONSTRUCT (N) 1-STORY, NO BASEMENT, WAREHOUSE.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CHRISTEN","CHOW YING KIN & SIU MEI MEI","CHOW YING KIN & SIU MEI",,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.72704121","-122.3892103","POINT (-122.3892103 37.72704121)","86","2","9","1"
"Retail/Ent","0206013","439 WASHINGTON ST","false","PL FILED","2018-09-19T00:00:00.000","0","0","0","0",,,,"2015-015553PRJ",,,"4500","-5000","0","0","0","0","0","0","7000","0","-7000","0","0","0","2500","4500","2000","0","0","0","0","0","0","0","0",,,,,"3 - Northeast","3","Downtown-Van Ness-Geary","Chinatown","Financial District","2019","Q1","2019_Q1","37.79554762","-122.4011146","POINT (-122.4011146 37.79554762)","108","6","3","6"
"CIE","0138001","SEAWALL LOTS 323 & 324","false","PL FILED","2016-04-14T00:00:00.000","0","0","0","0",,,,"2015-016326PRJ","The proposed project involves the demolition of the existing parking lot and construction of a new, permanent theater for Teatro ZinZanni, a new 180-200 room hotel and a new privately financed, publicly accessible park. See Project Description submitted herewith for more information.  The hotel portion of the Project requires a conditional use authorization pursuant to Planning Code Section 240.3(3).",,"28301","28301","0","28301","28301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","192","192","VBYRD","TZK Broadway, LLC",,"9164438891","3 - Northeast","3","Port of San Francisco","Financial District/South Beach","North Beach","2019","Q1","2019_Q1","37.80003549","-122.3987482","POINT (-122.3987482 37.80003549)","77","6","3","8"
"Mixed","3778046B","735 BRYANT ST","true","CONSTRUCTION","2019-03-15T00:00:00.000","0","0","0","0",,,,"2015-009892PRJ","CONSTRUCT A NEW 3RD FLOOR FOR ARTIST WORKSHOP. 2 NEW BATHROOMS. N/A MAHER ORD.","CONSTRUCT NEW 3RD & 4TH FLOORS. RENOVATE (E) 1ST & 2ND FLOOR. (N) BIKE RACKS & STAIR ENCLOSURE ON BASEMENT. SEISMIC UPGRADE THE ENTIRE STRUCTURE. FULLY SPRINKLER NFPA-13 ENTIRE STRUCTURE (UNDER SEPARATE PERMIT).","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","KDURANDE",,"PANOSSIAN ABRAHAM A",,"9 - South of Market","6","Eastern Neighborhoods","South of Market","South of Market","2019","Q1","2019_Q1","37.77694588","-122.4008484","POINT (-122.4008484 37.77694588)","32","1","10","34"
"Mixres","3576062","645 - 647 VALENCIA ST","true","BP REINSTATED","2018-08-21T00:00:00.000","7","7","0","0",,,,"2015-006330PRJ","ERECT 5-STORY, TYPE 5-A OVER 1-A, 9 DWELLING UNITS OVER MERCANTILE & PARKING BUILDING.","ERECT 5-STORY, TYPE 5-A OVER 1-A, 9 DWELLING UNITS OVER MERCANTILE & PARKING BUILDING.","622","-4628","0","0","0","0","0","0","0","0","0","0","0","0","0","622","-4628","0","0","0","0","0","0","0","0","RSUCRE",,"ROKISKY-RING 2005 TRUST","4152985133","8 - Mission","9","Eastern Neighborhoods","Mission","Mission","2019","Q1","2019_Q1","37.76249992","-122.421373","POINT (-122.421373 37.76249992)","53","3","2","20"
"Resident","4591C001","HUNTERS POINT SHIPYARD (BP APPROVED)","true","BP APPROVED","2015-09-21T00:00:00.000","9","9","0","0",,,,"2013.0196","Hunters Point Shipyard Phase 1 D4D amendments and associated review of buildings within Phase I","Multiple Permits","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","AA CONV",,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.72983494","-122.3708391","POINT (-122.3708391 37.72983494)","78","2","9","1"
"Resident","6250007B","75 LELAND AV","false","BP FILED","2015-06-29T00:00:00.000","2","2","0","0",,,,,,"REAR BLDG - ERECT 2-STORY, TYPE 5, 1 DWELLING UNIT BUILDING.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JSPEIRS",,,,"12 - South Central","10","San Francisco/San Mateo Bi-County Area","Visitacion Valley","Visitacion Valley","2019","Q1","2019_Q1","37.71132733","-122.4055384","POINT (-122.4055384 37.71132733)","75","9","9","40"
"Mixres","1414061","1888 CLEMENT ST","true","CONSTRUCTION","2019-03-04T00:00:00.000","3","3","0","0",,,,"2015-001076PRJ","VERTICAL ADDITION. REMODEL (E) 1 STORY COMMERCIAL TO BE A GARAGE WITH COMMERCIAL SPACE AT THE REAR AND ADD 3 STORIES OF RESIDENTIAL FLATS ON TOP.","VERTICAL ADDITION.  REMODEL (E) 1 STORY COMMERCIAL TO BE A GARAGE WITH COMMERCIAL SPACE AT THE REAR AND ADD 3 STORIES OF RESIDENTIAL FLATS ON TOP.","484","-1933","0","0","0","0","0","0","0","0","0","0","0","0","0","484","-1933","0","0","0","0","0","0","0","0","AKIRBY",,"M C M I INVESTMENT LLC",,"1 - Richmond","1",,"Outer Richmond","Outer Richmond","2019","Q1","2019_Q1","37.78252111","-122.4792567","POINT (-122.4792567 37.78252111)","8","8","4","29"
"Mixres","3763009","600 VAN NESS AV","true","BP ISSUED","2018-12-03T00:00:00.000","168","168","24","24","BMR","55% AMI;",,"2015-012729PRJ","Demolition of existing McDonald's building; Construction of new 9 floor (+ mech. penthouse) residential building: Project includes ground level retail on Van Ness & golden Gate Ave.; 2-story townhouses on Elm Street; new street trees on Elm Street and gol","*** CPC/DBI PARALLEL P/C PER MAYOR'S DIRECTIVE 17-02.***
TO ERECT 13 STORIES, 1 BASEMENT, TYPE I-A,","4997","-4603","0","0","0","0","0","0","0","0","0","0","0","0","9600","4997","-4603","0","0","0","0","0","0","0","0","VBYRD","Reuben, Junius & Rose LLP",,"4155679000","9 - South of Market","6","Eastern Neighborhoods","Financial District/South Beach","South of Market","2019","Q1","2019_Q1","37.78280887","-122.3943538","POINT (-122.3943538 37.78280887)","32","1","10","8"
"Resident","1852006","1531 06TH AV","true","BP ISSUED","2017-09-12T00:00:00.000","2","1","0","0",,,,,,"CREATE ACCESSORY DWELLING UNIT. DIVIDE ENTRY W/ FIRE RATED WALL & (2) ENTRY DOORS. ADD KITCHEN @ LOWER LEVEL FAMILY ROOM.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ALEXANDE",,,,"14 - Inner Sunset","7",,"Inner Sunset","Inner Sunset","2019","Q1","2019_Q1","37.75995114","-122.4631357","POINT (-122.4631357 37.75995114)","109","7","8","14"
"Resident","4102007","538 MISSISSIPPI ST","true","CONSTRUCTION","2018-11-20T00:00:00.000","2","1","0","0",,,,"2016-005260PRJ","ADD 1-STORY REAR ADDITION UNDER (E) PORCH FOR 2ND UNIT. ADD STAIR AND CONVERT (E) ATTIC TO BEDROOM/BATH WITH BALCONY.","ADD 1-STORY REAR ADDITION UNDER (E) PORCH FOR 2ND UNIT. ADD STAIR AND CONVERT (E) ATTIC TO BEDROOM/BATH WITH BALCONY.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","DISALVOJ","FOREMAN BRET L FOREMAN","FOREMAN BRET L",,"9 - South of Market","10","Eastern Neighborhoods","Potrero Hill","Potrero Hill","2019","Q1","2019_Q1","37.7595829","-122.3945853","POINT (-122.3945853 37.7595829)","54","2","9","26"
"Resident","3995015","603 TENNESSEE ST","true","CONSTRUCTION","2019-04-01T00:00:00.000","24","24","0","0","Fee Payment",,,"2015-011202PRJ","The project will involve demolishing an existing two story storage building and construct a new six story, 24 dwelling, 58 foot tall, multi-family residential building.  The ground floor will include active space (lobby), residential,  20 parking stalls a","ERECT 6-STORY, NO BASEMENT, 24 DWELLING UNITS BUILDING.
** MAHER: DISTURBANCE OF AT LEAST 50 CU.YD OF SOIL. ROUTE TO DPH **","0","-6000","0","0","0","0","0","0","0","0","0","6000","0","-6000","0","0","0","0","0","0","0","0","0","0","0","VBYRD","Arcon Construction Inc.",,"4157596228","9 - South of Market","10","Eastern Neighborhoods","Potrero Hill","Potrero Hill","2019","Q1","2019_Q1","37.76400518","-122.3895159","POINT (-122.3895159 37.76400518)","55","2","9","26"
"Medical","5654044","1231 CORTLAND AV","true","CONSTRUCTION","2016-05-25T00:00:00.000","0","0","0","0",,,,"2015-012518PRJ","CHANGE OF USE FROM RETAIL TO MEDICAL/CHIROPRACTOR","CHANGE OF USE FROM RETAIL TO MEDICAL/CHIROPRACTIC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","IOMOKARO",,"NEPLOKH ERIC A",,"11 - Bernal Heights","9",,"Bernal Heights","Bernal Heights","2019","Q1","2019_Q1","37.73997944","-122.4115084","POINT (-122.4115084 37.73997944)","83","9","2","2"
"Resident","5000001","490 JAMESTOWN AV","true","BP FILED","2015-10-27T00:00:00.000","81","81","0","0",,,,,,"BLDG #4. ERECT 5-STORY, TYPE 5, 81 UNITS, NO BASEMENT. NEW RESIDENTIAL BUILDING.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.71334402","-122.3851069","POINT (-122.3851069 37.71334402)","79","2","9","1"
"Resident","6050025","529 BRUSSELS ST","false","BP Filed","2017-09-19T00:00:00.000","2","1","0","0",,,,,,"LEGALIZE DWELLING UNIT AT 1ST FL PER ORDINANCE  43-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"12 - South Central","9",,"Portola","Excelsior","2019","Q1","2019_Q1","37.72562131","-122.4046354","POINT (-122.4046354 37.72562131)","91","2","2","25"
"Resident","6652026","489 30TH ST","true","CONSTRUCTION","2018-05-21T00:00:00.000","2","1","0","0",,,,"2015-018068PRJ","Construct vertical and rear horizontal additions on an existing single-family residence to increase the dwelling count from one to two dwelling units. The project includes extensive remodeling of the interior and several changes to the exterior, including patio excavation, new garage door, windows, reconfigured entry and rear deck","RENOVATION & ADDITION TO (E) SINGLE FAMILY HOME BY VERTICAL & HORIZONTAL ADDITION TO CREATE A TWO FAMILY HOME WITH TWO PARKING SPACES. NEW EXTEIROR MATERIALS, WINDOWS & DOORS FOR ENTIRE HOME, NEW LANDSCAPING OF FRONT YARD SEISMIC UPGRAD TO BLDG.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","TRANNANC","Knock Architecture & Design","Ryan Knock","4152152647","7 - Central","8","Mission-San Jose Corridor","Glen Park","Glen Park","2019","Q1","2019_Q1","37.7416346","-122.4306624","POINT (-122.4306624 37.7416346)","59","9","5","10"
"Resident","4761039","1380 REVERE AV","true","CONSTRUCTION","2019-03-01T00:00:00.000","2","2","0","0",,,,,,"TO ERECT A 3 STORY 2 FAMILY DWLLING RESIDENTIAL BUILDING","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JIMENEZS",,,,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.72951335","-122.3858314","POINT (-122.3858314 37.72951335)","86","2","9","1"
"Resident","0215023","1331 WASHINGTON ST","false","PL FILED","2016-06-30T00:00:00.000","4","1","0","0",,,,"2016-004976PRJ","Proposed addition of (N) dwelling unit to (E) 3-unit building. Horizontal & vertical expansion. Addition of (N) 4-car garage. Full interior renovation. Current staircase will be rebuilt.",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"CHI ROBERT","CHI ROBERT",,"3 - Northeast","3","Downtown-Van Ness-Geary","Nob Hill","Nob Hill","2019","Q1","2019_Q1","37.7938695","-122.4153025","POINT (-122.4153025 37.7938695)","16","6","3","21"
"Resident","5543009","1649 TREAT AV","false","BP FILED","2015-10-26T00:00:00.000","1","1","0","0",,,,,,"REAR BUILDING. TO ERECT 2 STOIRES, 1 BASEMENT, SINGLE FAMILY DWELLING.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","MPUTRA",,,,"11 - Bernal Heights","9",,"Bernal Heights","Bernal Heights","2019","Q1","2019_Q1","37.74443226","-122.4122537","POINT (-122.4122537 37.74443226)","83","9","2","2"
"Resident","1612003","721 32ND AV","true","BP ISSUED","2017-07-17T00:00:00.000","3","1","0","0",,,,"2016-001735PRJ","Approve 8/29/2016 per NSR-2016K306046 recorded 8/15/2016 to legalize a third dwelling unit at the ground floor of an existing two-family three-story residential dwelling, per Section 207.3 (Ord #43-14).","LEGALIZATION OF GROUND LEVEL UNIT UNDER ORD 43-14.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CLARKECO","KAVANAGH PAUL & JULIENNA KAVANAGH","KAVANAGH PAUL & JULIENNA",,"1 - Richmond","1",,"Outer Richmond","Outer Richmond","2019","Q1","2019_Q1","37.77545662","-122.4922535","POINT (-122.4922535 37.77545662)","8","8","4","29"
"Visitor","0030003","400 BAY ST","true","BP ISSUED","2016-12-30T00:00:00.000","0","0","0","0",,,,"2013.0792","Propose demolishing an existing 1-story restaurant and building a new 4-stories boutique hotel with a ground floor retail tenant space.","TO ERECT 4 STORIES OF 13 DWELLING UNITS, WITH ROOF DECK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","NFOSTER",,,,"3 - Northeast","3","Downtown-Van Ness-Geary","North Beach","North Beach","2019","Q1","2019_Q1","37.80580849","-122.4138194","POINT (-122.4138194 37.80580849)","99","6","3","23"
"Resident","1404041","318 30TH AV","true","BP ISSUED","2018-10-31T00:00:00.000","2","2","0","0",,,,,,"TO ERECT 4 STORIES, 1 BASEMENT, 2 FAMILY DWELLING.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","MAYCHRIS",,,,"1 - Richmond","1",,"Outer Richmond","Outer Richmond","2019","Q1","2019_Q1","37.78323727","-122.4900084","POINT (-122.4900084 37.78323727)","8","8","4","29"
"Resident","1055013","726 PRESIDIO AV","false","BP FILED","2016-07-25T00:00:00.000","7","4","0","0",,,,"2014-001576PRJ","TO DEMOLISH 3 STORIES, 3 UNITS MULTI FAMILY RESIDENTIAL BUILDING.  TO ERECT 4 STORIES, 1 BASEMENT, 7 UNITS MULTI-FAMILY RESIDENT WITH NO OFF-STREET PARKING, BIKE STORAGE PROVIDED** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 REQUIRED; ROUTE TO DPH **","VERTICAL & HORIZONTAL ADDITION. ADD 4 MULTI FAMILY UNITS AND A GARAGE.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SVELLVE",,"GOLDEN PROPERTIES LLC",,"1 - Richmond","2","Downtown-Van Ness-Geary","Presidio Heights","Western Addition","2019","Q1","2019_Q1","37.7849924","-122.4459302","POINT (-122.4459302 37.7849924)","103","8","6","31"
"Resident","4761036","1396 REVERE AV","false","BP FILED","2016-06-23T00:00:00.000","3","1","0","0",,,,"2016-008896PRJ","LEGALIZE 3RD UNIT CONSTRUCTED AS PART OF A DUPLEX PER ORD #43-14 INCLUDING KITCHEN","LEGALIZE 3RD UNIT CONSTRUCTED AS PART OF A DUPLEX PER ORD #43-14 INCLUDING KITCHEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","KCONNER","CHEUNG JOHN T & MEI MEE CHEUNG","CHEUNG JOHN T & MEI MEE",,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.72967318","-122.3861122","POINT (-122.3861122 37.72967318)","86","2","9","1"
"Resident","5338025","1780 REVERE AV","true","CONSTRUCTION","2017-02-08T00:00:00.000","2","1","0","0",,,,"2015-013583PRJ","The proposal includes the conversion of a single-family dwelling into a two-family dwelling by adding a second unit within the existing building envelope. The project also includes facade alterations such as two new windows and a new door at the front elevation, replacement & demolition of the existing front stair, and a new covered landing.","1) DEMOLISH EXTG FRONT STAIR. 2)INSTALL NEW FRONT STAIR AND LANDING. 3) INSTALL NEW EXTERIOR DOOR, EXTERIOR WINDOWS AND INSTALL NEW PLANTERS AND PAVERS. 5) FRAME NEW KITCHEN, LIVING ROOM, BEDROOM & LAUNDRY ROOM @ GROUND LVL. REMOVE UPPER LVL REAR STAIRWAY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CLARKECO",,"KELLEY JOSEPH M & CAROLINE",,"10 - South Bayshore","10","Bayview/Hunters Point Shipyard/Candlestick Point","Bayview Hunters Point","Bayview","2019","Q1","2019_Q1","37.73371849","-122.3932459","POINT (-122.3932459 37.73371849)","87","2","9","1"
"Resident","2831012","4148 24TH ST","false","BP FILED","2016-05-26T00:00:00.000","2","1","0","0",,,,,,"CONVERT EXISTING OFFICE OCCUPANCY TO R-3 UNIT 4148 TO BE RESTORED TO RESIDENTIAL (ORIGINAL CONSTRUCTION, RESTORE KITCHEN IN UNIT 4148)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"7 - Central","8",,"Noe Valley","Noe Valley","2019","Q1","2019_Q1","37.75147244","-122.4352239","POINT (-122.4352239 37.75147244)","84","3","5","22"
"Mixres","6574013","3178 MISSION ST","false","PL FILED","2015-10-13T00:00:00.000","7","4","0","0",,,,"2015-010245PRJ","Proposed demolition and construction of (N) 5-story, 50' tall building on the western portion of the lot. Four dwelling units on floors 2-5 with commercial space on ground floor. Alteration of (E) Victorian on eastern portion of lot. Proposed 3rd floor addition setback to (E) Victorian.",,"1813","-745","0","0","0","0","0","0","0","0","0","0","0","0","0","1813","-745","0","0","0","0","0","0","0","0","JBANALES","Kerman/Morris Architects, LLP","Toby Morris, Architect","(415) 749-03","11 - Bernal Heights","9","Mission-San Jose Corridor","Bernal Heights","Bernal Heights","2019","Q1","2019_Q1","37.74640203","-122.4197745","POINT (-122.4197745 37.74640203)","83","9","2","2"
"Resident","0118025","788 GREEN ST","true","BP FILED","2017-03-08T00:00:00.000","3","1","0","0",,,,"2016-011506PRJ","LEGALIZE AN ILLEGAL DWELLING UNIT AT THE GROUND FLOOR OF AN (E) TWO-UNIT FAMILY TWO-STORY DWELLING (PER SEC 207.3 ORD 43-14).","LEGALIZE A 2ND DWELLING UNIT AT THE GROUND FLOOR OF AN (E) 2-FAMILY 2-STORY DWELLING (PER SEC 207.3 ORD 43-14).","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","JIMENEZS","SURVIVORS TR-JOHN&DEBORAH S WONG RE","SURVIVORS TR-JOHN&DEBORAH S WONG RE",,"3 - Northeast","3","Downtown-Van Ness-Geary","Chinatown","Russian Hill","2019","Q1","2019_Q1","37.79935495","-122.4120873","POINT (-122.4120873 37.79935495)","107","6","3","6"
