"permit_no","description","site_address","site_city","site_zip","site_number","site_apn","parent_permit_no","reference_no","business_license","site_description","fees_charged","fees_paid","site_streetname","jobvalue","expired","balance_due","approved","issued","applied","subtype","finaled","type","site_subdivision","status","bldg_sf","project_number","other_date1","prefix","garage_sf","site_geotype","no_units","valid_for_days","application_no","paid_date","geocoded_column","duration","processing_time"
"13-04872","T/A DRAW DOWN ACCOUNT - MAUCH TRUCKING",,,,,,,,,,"16","16",,"0","2014-04-19T00:00:00.000","0",,,"2013-10-21T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2013-11-07T00:00:00.000","POINT (-119.662127 37.211164)",,
"B14-04431","REPLACE MISSING & LOOSE BOLTS ON PIPEWAY","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","235.17","235.17","CHEVRON WAY","1000","2014-08-18T00:00:00.000","0","2014-02-19T00:00:00.000","2014-02-19T00:00:00.000","2014-02-06T00:00:00.000","EQUIP REPAIR","2014-06-19T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2014-06-12T00:00:00.000","POINT (-122.390873 37.931244)","96","10"
"ASP16-00091","ALARM CERTIFICATION PROGRAM","248 S 44TH ST","RICHMOND","94804-3407","248","513120012",,"RU16-000044",,"LAUREL TRACT LOT 5 BLK 2",,,"S 44TH ST",,,"0",,,"2016-04-28T00:00:00.000","RESIDENTIAL",,"PD ALARM SYSTEM PERM",,"APPLIED",,,,"ASP",,"PARCEL",,,,,"POINT (-122.328025 37.928588)",,
"13-04840","772 WILSON AVE. JOB # 1533886","772 WILSON AVE","RICHMOND","94805-1877","772","524220019",,,,"GRAND VIEW TERRACE LOT 23 POR 24 BLK 25",,,"WILSON AVE","0","2013-12-17T00:00:00.000","0","2013-10-17T00:00:00.000","2013-10-17T00:00:00.000","2013-10-17T00:00:00.000","EBMUD - 723",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,,"POINT (-122.329703 37.943191)",,"1"
"13-00328","REPORT DATE 10-9-2012 #15858 SECTION 1 ITEMS","112 S 35TH ST","RICHMOND","94804-3202","112","513044003",,,,"WALLS ADDN LTS 5 & 6 BLK 169","395.09","395.09","S 35TH ST","5880","2013-08-21T00:00:00.000","0",,"2013-01-22T00:00:00.000","2013-01-22T00:00:00.000","ALTERATION/REPAIR","2013-02-21T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-01-22T00:00:00.000","POINT (-122.336687 37.930598)","23","1"
"13-00726","REPLACE 8 WINDOWS WITH VINYL (RETRO-FIT)","3081 JO ANN DR","RICHMOND","94806-2720","3081","414072002",,,,"TRACT 2191 LOT 12 BLK 2","390.59","390.59","JO ANN DR","5075","2013-12-11T00:00:00.000","0",,"2013-02-12T00:00:00.000","2013-02-12T00:00:00.000","ALTERATION/REPAIR","2013-09-30T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-09-19T00:00:00.000","POINT (-122.321823 37.974476)","165","1"
"B16-00240","REMOVE & REPLACE 8 WINDOWS LIKE FOR LIKE","3366 LONGVIEW CT","RICHMOND","94806-5242","3366","405360037",,,,"T05924 L0037 B EX MR","381.51","381.51","LONGVIEW CT","5800","2016-08-02T00:00:00.000","0",,"2016-01-27T00:00:00.000","2016-01-27T00:00:00.000","ALTERATION/REPAIR","2016-02-04T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2016-01-27T00:00:00.000","POINT (-122.334657 37.979084)","7","1"
"B14-10250","COMPLETE WORK STARTED UNDER PERMIT #13-02923","322 W RICHMOND AVE","RICHMOND","94801-3863","322","558151006","13-02923",,,"TOWN OF RICHMOND #1 LOT 10 POR 9 BLK 5","238.05","238.05","W RICHMOND AVE","0","2015-07-05T00:00:00.000","0",,"2014-12-23T00:00:00.000","2014-12-23T00:00:00.000","RENEW","2015-01-06T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-12-23T00:00:00.000","POINT (-122.387104 37.92715)","11","1"
"B14-06537","425SQ FT SINGLE LEVEL ADDITION-MASTERBEDRM & BATH","247 2ND ST","RICHMOND","94801-3448","247","538181012","B14-06535",,,"CITY OF RICHMOND 14 4",,,"2ND ST","0","2014-06-10T00:00:00.000","0",,,"2014-06-10T00:00:00.000",,,"BLD COMMERCIAL",,"VOID","0",,,"B","0","PARCEL","0",,,,"POINT (-122.367671 37.934961)",,
"13-02116","INSTALL TWO (2) 20 AMP RECEPTACLES   FOR","1100 S 27TH ST","RICHMOND","94804","1100","TMP22",,,,,"270.84","270.84","S 27TH ST","3300","2013-11-12T00:00:00.000","0",,"2013-05-15T00:00:00.000","2013-05-15T00:00:00.000","SERVICE NEW","2013-05-16T00:00:00.000","BLD ELC COMMERCIAL",,"FINALED","0",,,"BLD","0",,"0",,,"2013-05-15T00:00:00.000","POINT (-122.344036 37.916909)","2","1"
"B14-08457","FOUNDATION UNDERPINING AND SEISMIC STRENGTHENING PER PLANS","5429 VAN FLEET AVE","RICHMOND","94804-5929","5429","510104020",,,,"RICHMOND ANNEX LOT 38 POR 39 BLK 83","454.17","454.17","VAN FLEET AVE","18700","2015-05-16T00:00:00.000","0",,"2014-09-16T00:00:00.000","2014-09-16T00:00:00.000","ALTERATION/REPAIR","2014-11-17T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-09-16T00:00:00.000","POINT (-122.311323 37.90259)","45","1"
"B15-09585","REPLACE EXISTING WATER HEATER","2730 GARVIN AVE","RICHMOND","94804-1379","2730","528270010",,,,"SOITOS ADDN LOT 18 POR 17 BLK 11","261.2","261.2","GARVIN AVE","1700","2016-03-30T00:00:00.000","0",,"2015-04-08T00:00:00.000","2015-04-08T00:00:00.000","WATER HEATER","2015-10-02T00:00:00.000","BLD PLM RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-04-08T00:00:00.000","POINT (-122.341444 37.943644)","128","1"
"B14-04490","REPLACE SINGLE WALL FURNACE","3161 GROOM DR","RICHMOND","94806-2768","3161","414063021",,,,"TRACT 2008 LOT 34 BLK 4","248","248","GROOM DR","1200","2014-08-13T00:00:00.000","0",,"2014-02-11T00:00:00.000","2014-02-11T00:00:00.000","HVAC REPLACE","2014-02-14T00:00:00.000","BLD MCH RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-02-11T00:00:00.000","POINT (-122.323133 37.974879)","4","1"
"13-05907","T/A DRAW DOWN ACCOUNT - REIMER TRANSPORT",,,,,,,,,,"16","16",,"0","2014-06-16T00:00:00.000","0",,,"2013-12-18T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2014-02-03T00:00:00.000","POINT (-119.662127 37.211164)",,
"B14-07768","VOLUNTARY SEISMIC RETROFIT - 36' PIPE CONNECTED","1336 PELICAN WAY","RICHMOND","94801-4115","1336","560410055",,,,"TRACT 3520 LOT 64","1150.4","1150.4","PELICAN WAY","30000","2016-05-08T00:00:00.000","0","2014-09-18T00:00:00.000","2015-11-10T00:00:00.000","2014-08-15T00:00:00.000","ALTERATION/REPAIR",,"BLD RESIDENTIAL",,"ISSUED","0",,,"B","0","PARCEL","0",,,"2015-11-10T00:00:00.000","POINT (-122.380934 37.909906)",,"323"
"B14-08010","2 TEMPORARY 12'X40' BLAST RESISTANT MODULES","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","4125.91","3860.56","CHEVRON WAY","150000","2014-03-10T00:00:00.000","265.35","2014-09-10T00:00:00.000","2014-09-11T00:00:00.000","2014-08-26T00:00:00.000","EQUIP NEW","2014-10-31T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2015-02-27T00:00:00.000","POINT (-122.390873 37.931244)","49","13"
"B15-11573","FOUNDATION FOR A NEW TRUCK LOADING DOCK.","50 W OHIO AVE","RICHMOND","94804-2039","50","550050025","B15-11538",,,"POR RO SAN PABLO","1154.9","1154.9","W OHIO AVE","30000","2016-08-06T00:00:00.000","0",,"2015-10-21T00:00:00.000","2015-10-19T00:00:00.000","REMODEL/REPAIR","2016-05-20T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-10-21T00:00:00.000","POINT (-122.369534 37.930848)","155","3"
"B16-00297","INSTALL 14 SOLAR PANELS","543 S 19TH ST","RICHMOND","94804-3803","543","544282016",,,,"WALLS HARBOR CTR LOT 22 BLK 13","500","500","S 19TH ST","22000","2016-09-21T00:00:00.000","0",,"2016-03-25T00:00:00.000","2016-02-04T00:00:00.000","SOLAR",,"BLD ELC RESIDENTIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2016-03-25T00:00:00.000","POINT (-122.351277 37.924309)",,"37"
"13-01034","T/A DRAW DOWN ACCOUNT - BRAGG CRANE",,,,,,,,,,"16","16",,"0","2013-09-01T00:00:00.000","0",,,"2013-03-05T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2013-03-13T00:00:00.000","POINT (-119.662127 37.211164)",,
"B15-10848","LEGALIZE 1/2 BATHROOM/REMOVED SHOWER IN GARAGE/ TAKING WALL","518 MARINA WY","RICHMOND","94801-2778","518","534382009",,,,"PCL MAP 83 PG 32 PCL B","363.14","363.14","MARINA WY","3000","2016-02-23T00:00:00.000","0",,"2015-08-17T00:00:00.000","2015-08-13T00:00:00.000","ALTERATION/REPAIR","2015-08-27T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-08-17T00:00:00.000","POINT (-122.356178 37.938802)","11","3"
"13-00092","REVISIONS TO 12-04378 FOOTING CORRECTION","101 BROADWAY","RICHMOND","94804-1945","101","515311012","12-04378",,,"MET SQUARE POR LOTS 85 & 97 ALL 86 TO 93","187","187","BROADWAY","0","2013-07-06T00:00:00.000","0",,"2013-01-07T00:00:00.000","2013-01-07T00:00:00.000","REVISION","2013-01-07T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-01-07T00:00:00.000","POINT (-122.346062 37.932825)","1","1"
"B16-00354","COMPLETE WORK START UNDER B15-09969","360 RED TAIL PL","RICHMOND","94806-5826","360","405580063","B15-09969",,,"T8235 L63","250","250","RED TAIL PL","20687","2016-09-05T00:00:00.000","0",,"2016-02-11T00:00:00.000","2016-02-11T00:00:00.000","SOLAR","2016-03-09T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0","PLN15-294",,"B","0","PARCEL","0",,,"2016-02-11T00:00:00.000","POINT (-122.342764 37.98536)","20","1"
"B15-00642","STRIP ALL ROOFING NAIL 1/2"" OSB AND INSTALL","449-455 35TH ST","RICHMOND","94805-2175","449-455","516110006",,,,"RICH PULLMAN HOME TR LOTS 17 & 18 BLK 6","399.09","399.09","35TH ST","12000","2015-09-16T00:00:00.000","0",,"2015-02-19T00:00:00.000","2015-02-19T00:00:00.000","REROOF","2015-03-20T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-02-19T00:00:00.000","POINT (-122.335658 37.935993)","22","1"
"13-00672","719 ALAMO AVENUE","719 ALAMO AVE","RICHMOND","94801-2128","719","561252015",,,,"WALLS 2ND ADDN LOTS 31 & 32 BLK 211","499","499","ALAMO AVE","0","2013-04-08T00:00:00.000","0","2013-02-08T00:00:00.000","2013-02-08T00:00:00.000","2013-02-08T00:00:00.000","SEWER REPAIR",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2013-12-12T00:00:00.000","POINT (-122.361911 37.95336)",,"1"
"ASP16-00045","ALARM CERTIFICATION PROGRAM","237 RUBY","RICHMOND","94801-1701","247","408230081",,"RU15-000077",,,,,"RUBY AVE",,,"0",,,"2015-09-24T00:00:00.000","RESIDENTIAL",,"PD ALARM SYSTEM PERM",,"APPLIED",,,,"ASP",,"PARCEL",,,,,"POINT (-122.370177 37.954932)",,
"B15-11146","KITCHEN & BATHROOM REMODEL/INTERIOR PAINTING/PLUMBING","235 SHORELINE CT","RICHMOND","94804-7435","235","560740146",,,,"T6835 L1 B20 U234","549.66","549.66","SHORELINE CT","12000","2016-05-14T00:00:00.000","0",,"2015-09-08T00:00:00.000","2015-09-08T00:00:00.000","ALTERATION/REPAIR","2015-11-16T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-09-10T00:00:00.000","POINT (-122.343804 37.912134)","50","1"
"B15-11590","BLDG 12 RIGHT REAR BREEZEWAY 1ST FLR","3400 RICHMOND PKY","RICHMOND","94806-5207","3400","405490007","B15-11583",,,"PCL MAP 131 PG 25 PCL A EX MR","97","97","RICHMOND PKY","0","2016-07-04T00:00:00.000","0",,"2015-10-20T00:00:00.000","2015-10-19T00:00:00.000","REMODEL/REPAIR","2016-03-18T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-10-22T00:00:00.000","POINT (-122.321343 37.988501)","110","2"
"13-05762","RELOCATE SERVICE ENTRANCE PANEL","709 PHANOR DR","RICHMOND","94806-1770","709","408012033",,,,"PARCHESTER VILLAGE #1 291","248.42","248.42","PHANOR DR","800","2014-06-09T00:00:00.000","0",,"2013-12-11T00:00:00.000","2013-12-11T00:00:00.000","SERVICE REPAIR","2013-12-16T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2013-12-11T00:00:00.000","POINT (-122.354297 37.987738)","4","1"
"13-01883","INTERNAL REMODELING:  1 NW BEDROOM AND 1 NW BATH","626 VENTURA ST","RICHMOND","94805-1935","626","519150003","13-01882",,,"EAST RICH BLVD LOT 10 BLK 31","1092","1092","VENTURA ST","10000","2013-10-27T00:00:00.000","0",,,"2013-04-30T00:00:00.000","BLD RESIDENTIAL","2013-05-08T00:00:00.000","BLD PLAN CHECK",,"EXPIRED","0",,,"BLD","0","PARCEL","0",,,"2013-04-30T00:00:00.000","POINT (-122.323212 37.938635)","7",
"B15-10141","KITCHEN & BATH REMODEL/ WALL FURNACE/ FLOORING/ REROOF","240 & 242 W CHANSLOR AVE","RICHMOND","94801-3421","240 & 242","538012003",,,,"RO SAN PABLO POR LOT 43 12.30 AC","606.76","606.76","W CHANSLOR AVE","22300","2016-11-23T00:00:00.000","0",,"2015-06-09T00:00:00.000","2015-06-09T00:00:00.000","ALTERATION/REPAIR","2016-05-27T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-06-15T00:00:00.000","POINT (-122.373126 37.932446)","254","1"
"13-05003","T/A DRAW DOWN ACCOUNT - BIGGE CRANE & RIGGING","ADK",,,,,,,,,"16","16","ADK","0","2014-04-22T00:00:00.000","0",,,"2013-10-24T00:00:00.000","SINGLE TRIP",,"TRANSPORTATION",,"EXPIRED","0",,,"EN","0",,"0",,,"2014-01-17T00:00:00.000",,,
"B14-04632","REVISION:  PERMIT 11-04661 ELECTRICAL REVISION","841 CHEVRON WAY","RICHMOND","94801-2016","841","561100040",,,,,,,"CHEVRON WAY","0","2014-02-19T00:00:00.000","0",,,"2014-02-19T00:00:00.000","EQUIP NEW",,"BLD INDUSTRIAL",,"VOID","0","CHM08-001",,"B","0","ADDRESS","0",,,,"POINT (-122.390873 37.931244)",,
"B15-10075","REPLACE 4 WINDOWS LIKE FOR LIKE","5141 RAIN CLOUD DR","RICHMOND","94803-2618","5141","433403010",,,,"T04833 L0357 B","411.57","411.57","RAIN CLOUD DR","9000","2016-03-16T00:00:00.000","0",,"2015-06-04T00:00:00.000","2015-06-04T00:00:00.000","ALTERATION/REPAIR","2015-09-18T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-06-04T00:00:00.000","POINT (-122.270941 37.964722)","77","1"
"B14-06559","ADD LIGHTS TO TOP OF POST ON DECK.","602 CYPRESS POINT RD","RICHMOND","94801-3909","602","558030023",,,,"BAY SHORE POR LOT 16 BLK 3","250.18","250.18","CYPRESS POINT RD","1800","2014-12-13T00:00:00.000","0",,"2014-06-11T00:00:00.000","2014-06-11T00:00:00.000","ADDITION","2014-06-16T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-06-11T00:00:00.000","POINT (-122.390064 37.923095)","4","1"
"B15-11418","SMALL FIRE REPAIR IN LIVINGROOM & BEDROOM","122 NICHOLL AVE","RICHMOND","94801-3921","122","558164012","CC15-00486",,,"TOWN OF RICHMOND #1 LOT 6 POR 5 BLK 3","4236.86","4236.86","NICHOLL AVE","105000","2016-07-27T00:00:00.000","0",,"2015-10-05T00:00:00.000","2015-10-05T00:00:00.000","ALTERATION/REPAIR","2016-01-29T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-10-05T00:00:00.000","POINT (-122.387167 37.92625)","85","1"
"13-01080","ROOF MOUNTED PV SOLAR SYSTEM 2.45 KW","5621 SIERRA AVE","RICHMOND","94805-1905","5621","520122009","13-01079",,,"EAST RICH HGTS POR 3&4 64","0","0","SIERRA AVE","12934","2013-09-03T00:00:00.000","0",,,"2013-03-07T00:00:00.000","ELE RESIDENTIAL","2013-03-07T00:00:00.000","BLD OTC PLAN CHK",,"EXPIRED","0",,,"BLD","0","PARCEL","0",,,,"POINT (-122.319114 37.940912)","1",
"13-00636","CODE COMPLIANCE - VACANT NOW FOLLOWING VANDALISM","64 RAILROAD AVE","RICHMOND","94801-3923","64","558122010",,,,"NICHOLL SUBN 9 C","421","421","RAILROAD AVE","0","2013-08-19T00:00:00.000","0",,"2013-02-07T00:00:00.000","2013-02-07T00:00:00.000","CODE COMPLIANCE",,"BLD RESIDENTIAL",,"FINALED","0",,,"BLD","0","PARCEL","0",,,"2013-02-07T00:00:00.000","POINT (-122.384052 37.926557)",,"1"
"B16-00273","MISCELLANEOUS STRUCTURAL STEEL FOR 9 CHROME","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","3333.68","3134.93","CHEVRON WAY","106000","2017-10-10T00:00:00.000","198.75",,"2016-03-01T00:00:00.000","2016-02-02T00:00:00.000","EQUIP UPGRADE","2017-04-13T00:00:00.000","BLD INDUSTRIAL",,"FINALED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2016-04-17T00:00:00.000","POINT (-122.390873 37.931244)","313","21"
"13-03849","CODE COMPLIANCE - FIRE DAMAGE","5224 NEVIN AVE","RICHMOND","94805-2441","5224","519310012",,,,"RICHMOND TRAFFIC CTR LOT 15 POR 14 BLK 1","421","421","NEVIN AVE","0","2014-02-24T00:00:00.000","0",,"2013-08-28T00:00:00.000","2013-08-28T00:00:00.000","CODE COMPLIANCE",,"BLD RESIDENTIAL",,"ISSUED","0",,,"BLD","0","PARCEL","0",,,"2013-08-28T00:00:00.000","POINT (-122.321035 37.933731)",,"1"
"13-04955","123 S 17TH ST - PM#31015296","123 S 17TH ST","RICHMOND","94804-2601","123","544033006",,,,"WALLS HARBOR CENTER LOTS 11 & 12 BLK 5","394","394","S 17TH ST","0","2013-12-23T00:00:00.000","0","2013-10-23T00:00:00.000","2013-10-23T00:00:00.000","2013-10-23T00:00:00.000","PGE",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,"2013-10-25T00:00:00.000","POINT (-122.353053 37.930178)",,"1"
"B14-04921","PIPE SUPPORTS FOR REACTOR 390 FEED LINE AT","841 CHEVRON WAY","RICHMOND","94801","841","561100043",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","236.94","236.94","CHEVRON WAY","2000","2014-09-03T00:00:00.000","0","2014-03-06T00:00:00.000","2014-03-07T00:00:00.000","2014-03-06T00:00:00.000","EQUIP REPAIR",,"BLD INDUSTRIAL",,"ISSUED","0","CHM08-001",,"B","0","ADDRESS","0",,,"2014-06-12T00:00:00.000","POINT (-122.390873 37.931244)",,"2"
"13-01469","INSTALL FUME HOOD ASSOCIATED DUCTWORK","100 CHEVRON WAY","RICHMOND","94801-2016","100","561100040",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","842.82","842.82","CHEVRON WAY","13500","2014-04-22T00:00:00.000","0",,"2013-04-25T00:00:00.000","2013-04-04T00:00:00.000","REMODEL/REPAIR","2013-10-21T00:00:00.000","BLD COMMERCIAL",,"FINALED","0","CHM08-001",,"BLD","0","PARCEL","0",,,"2013-04-29T00:00:00.000","POINT (-122.3879 37.930055)","143","16"
"13-01902","1143 MARINA WAY JOB # 1527565","1143 MARINA WAY","RICHMOND","94804-3742","1143","560260042",,,,"T169PM45 PCL B",,,"MARINA WAY","0","2013-08-04T00:00:00.000","0","2013-05-01T00:00:00.000","2013-05-01T00:00:00.000","2013-05-01T00:00:00.000","EBMUD - 723",,"ENCROACHMENT",,"ISSUED","0",,,"EN","0","PARCEL","0",,,,,,"1"
"13-05355","REPLACE A/C & COIL SAME LOCATION 3 TON","5748 EVERWOOD CT","RICHMOND","94806-5832","5748","405670026",,,,"T8668 L26","251.93","251.93","EVERWOOD CT","6180","2014-05-13T00:00:00.000","0",,"2013-11-14T00:00:00.000","2013-11-14T00:00:00.000","A/C REPLACE",,"BLD MCH RESIDENTIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2013-11-14T00:00:00.000","POINT (-122.342686 37.994144)",,"1"
"B14-05102","REFACE PRICE PORTION OF  (E) POLE SIGN AND","12678 SAN PABLO AVE","RICHMOND","94805-1408","12678","523041021",,,,"EAST RICHMOND BLVD LOTS 12 & 3 BLK 12","562.85","562.85","SAN PABLO AVE","2500","2014-10-25T00:00:00.000","0","2014-03-17T00:00:00.000","2014-03-17T00:00:00.000","2014-03-17T00:00:00.000","SIGN","2014-04-28T00:00:00.000","BLD COMMERCIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2014-03-17T00:00:00.000","POINT (-122.329026 37.943651)","31","1"
"B15-00808","REPLACE FURNACE/DUCTWORK/FLUE/ AND CIRCUIT","1617 BUTTE ST","RICHMOND","94804-5213","1617","508270003",,,,"RICHMOND ANNEX LOTS 4 & 5 BLK 27","332.7","332.7","BUTTE ST","9249","2015-09-07T00:00:00.000","0",,"2015-03-11T00:00:00.000","2015-03-11T00:00:00.000","HVAC REPLACE",,"BLD MCH RESIDENTIAL",,"EXPIRED","0",,,"B","0","PARCEL","0",,,"2015-03-11T00:00:00.000","POINT (-122.313246 37.912147)",,"1"
"B15-11787","3.025 KW ROOF MOUNT SOLAR PV-11 MODULES","5448 CERRO SUR","RICHMOND","94803-3873","5448","432201024",,,,"T6673 L24","500","500","CERRO SUR","6300","2016-08-02T00:00:00.000","0",,"2015-11-16T00:00:00.000","2015-11-03T00:00:00.000","SOLAR","2016-02-04T00:00:00.000","BLD ELC RESIDENTIAL",,"FINALED","0","PLN15-654",,"B","0","PARCEL","0",,,"2015-11-16T00:00:00.000","POINT (-122.249802 37.962161)","68","10"
"ASP16-00171","ALARM CERTIFICATION PROGRAM","5633 HUNTINGTON AVE","RICHMOND","94804-5505","5633","507210020",,"RU16-000134",,"RICHMOND ANNEX LOTS 34 & 35 BLK 56",,,"HUNTINGTON AVE",,,"0",,,"2016-10-25T00:00:00.000","RESIDENTIAL",,"PD ALARM SYSTEM PERM",,"APPLIED",,,,"ASP",,"PARCEL",,,,,"POINT (-122.311432 37.906525)",,
"13-03981","REPLACE (2) 48 VDC CIRCUITS WITH (2) 208V/50A","100 CHEVRON WAY","RICHMOND","94801-2016","100","561100040",,,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","1209.05","1209.05","CHEVRON WAY","66000","2014-09-19T00:00:00.000","0","2013-09-18T00:00:00.000","2013-09-20T00:00:00.000","2013-09-05T00:00:00.000","EQUIP UPGRADE","2014-02-27T00:00:00.000","BLD ELC COMMERCIAL",,"FINALED","0","CHM08-001",,"BLD","0","PARCEL","0",,,"2014-06-12T00:00:00.000","POINT (-122.3879 37.930055)","126","12"
"B15-09799","KITCHEN REMODEL ELECTRICAL 2/20 AMP CIRCUITS SMALL","4564 FRAN WY","RICHMOND","94803-2426","4564","431164020",,,,"TRACT 2203 LOT 301","1420.01","1420.01","FRAN WY","31982","2015-12-29T00:00:00.000","0",,"2015-05-05T00:00:00.000","2015-05-05T00:00:00.000","ALTERATION/REPAIR","2015-07-02T00:00:00.000","BLD RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-05-05T00:00:00.000","POINT (-122.293439 37.9718)","43","1"
"13-04289","839 34TH ST (PRE-POST VIDEO REVIEW)","839 34TH ST","RICHMOND","94805-1703","839","524150009",,,,"RICHMOND CITY CENTER 15 15","60","60","34TH ST","0","2014-09-17T00:00:00.000","0",,"2013-09-18T00:00:00.000","2013-09-18T00:00:00.000","SEWER LATERAL VIDEO REVIEW",,"WASTEWATER",,"ISSUED","0",,,"ENG","0","PARCEL","0",,,"2013-09-18T00:00:00.000","POINT (-122.334631 37.94434)",,"1"
"B15-00419","REPLACED HVAC SYSTEM WITH A TRANE 80000","5204 MACDONALD AVE","RICHMOND","94805-2434","5204","501202011",,,,"RICHMOND JUNCTION LOTS 19 & 20 BLK 23","442.75","442.75","MACDONALD AVE","3500","2016-04-13T00:00:00.000","0",,"2015-01-26T00:00:00.000","2015-01-26T00:00:00.000","HVAC REPLACE","2015-10-16T00:00:00.000","BLD MCH RESIDENTIAL",,"FINALED","0",,,"B","0","PARCEL","0",,,"2015-01-26T00:00:00.000","POINT (-122.320915 37.931884)","190","1"
"13-01937","629 VIRGINIA PRE/POST VIDEO REVIEW","629 VIRGINIA AVE","RICHMOND","94804-2342","629","550192016",,,,"SANTA FE 28 31","60","60","VIRGINIA AVE","0","2014-05-01T00:00:00.000","0",,"2013-05-02T00:00:00.000","2013-05-02T00:00:00.000","SEWER LATERAL VIDEO REVIEW",,"WASTEWATER",,"ISSUED","0",,,"ENG","0","PARCEL","0",,,"2013-05-02T00:00:00.000","POINT (-122.363226 37.92664)",,"1"
"13-00002","REPLACE 30 AMP BREAKER WITH A 20 AMP AND","100 CHEVRON WAY","RICHMOND","94801-2016","100","561100040","13-00001",,,"TRACT 1 POR PCL 2 MAP FILED 2-16-68","156","156","CHEVRON WAY","1000",,"0",,,"2013-01-02T00:00:00.000","ELE COMMERCIAL","2013-02-26T00:00:00.000","BLD PLAN CHECK",,"UNDER REVIEW","0","CHM08-001",,"BLD","0","PARCEL","0",,,"2013-01-02T00:00:00.000","POINT (-122.3879 37.930055)","40",
"13-02613","629 VIRGINIA AVE","629 VIRGINIA AVE","RICHMOND","94804-2342","629","550192016","13-02493",,,"SANTA FE 28 31","155","155","VIRGINIA AVE","0","2014-06-13T00:00:00.000","0","2013-06-13T00:00:00.000","2013-06-14T00:00:00.000","2013-06-14T00:00:00.000","CERTIFICATE OF COMP",,"WASTEWATER",,"ISSUED","0",,,"ENG","0","PARCEL","0",,,"2013-06-14T00:00:00.000","POINT (-122.363226 37.92664)",,"1"
