"a_employee_number","e_eeo_function","e_marital_status","e_gender","e_eeo_race","e_eeo_part_full_t","e_activity_status","e_inactive_date","e_terminated_code","e_terminated_date","a_bargain_primary","a_org_primary","a_project_primary","a_location_primary","a_location_p_desc","a_location_p_short","a_job_code_primary","a_job_class_descsh","a_job_class_desc","e_status","status_long_descriptor","e_hire_date","e_permanent_date","e_service_date","e_work_location","a_object_primary","e_orig_hire_date","e_adv_del","prem_white","prem_hawaiian","prem_black","prem_asian","prem_hispanic","prem_amerind"
"1988","04","Single","Female","Caucasian","F","Inactive","2017-09-23T00:00:00.000","700","2017-09-24T00:00:00.000","1000","50597921",,"19","POLICE","POLICE","1125","COM DSP II","COMMUNICATIONS DISPATCHER II","1","Full Time Permanent","2013-03-17T00:00:00.000","2014-03-17T00:00:00.000","2006-10-01T00:00:00.000","190","400003","2006-10-01T00:00:00.000","E","N","N","N","N","N","N"
"1989","15","Single","Female","Caucasian","T","Inactive","2008-10-07T00:00:00.000",,"2008-10-07T00:00:00.000","1500","01241055",,"24","LIBRARY","LIBRARY","1745","PUB SER LI","PUBLIC SER SUP LIBRARIAN G/IIB","9","Part Time 780-999 Hours","2006-09-12T00:00:00.000",,"2006-09-12T00:00:00.000","240","400006","2006-09-12T00:00:00.000",,"N","N","N","N","N","N"
"1990","04","Single","Male","Caucasian","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2006-10-29T00:00:00.000","2008-01-29T00:00:00.000","2006-10-29T00:00:00.000","190","400004","2006-10-29T00:00:00.000","E","N","N","N","N","N","N"
"1993","04","Single","Male","Hispanic","F","Inactive","2019-11-20T00:00:00.000","700","2019-11-08T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2007-05-29T00:00:00.000","2008-08-29T00:00:00.000","2007-05-29T00:00:00.000","190","400004","2006-11-05T00:00:00.000","P","N","N","N","N","N","N"
"1998","04","Married","Female","Hispanic","F","Active",,,,"1000","01163019",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","1095","CDE OFF I","CODE ENFORCEMENT OFFICER I","1","Full Time Permanent","2019-01-28T00:00:00.000","2007-10-29T00:00:00.000","2006-10-29T00:00:00.000","195","400003","2006-10-29T00:00:00.000","E","N","N","N","N","N","N"
"2003","06","Single","Male","Hispanic","F","Inactive","2012-06-07T00:00:00.000","500","2012-05-24T00:00:00.000","1000","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1215","GRDSKP GRD","GROUNDSKEEPER/GARDENER","1","Full Time Permanent","2006-11-20T00:00:00.000","2007-11-20T00:00:00.000","2006-11-20T00:00:00.000","330","400003","2006-11-20T00:00:00.000",,"N","N","N","N","N","N"
"2007","15","Single","Male","Black","F","Active",,,,"2000","01151014",,"15","CITY ATTORNEY","CITY ATTY","2535","SUPV OF AS","SUPERVISING OFFICE ASSISTANT","1","Full Time Permanent","2009-01-01T00:00:00.000","2009-06-30T00:00:00.000","2006-11-01T00:00:00.000","150","400002","2006-11-01T00:00:00.000","E","N","N","N","N","N","N"
"2010","04","Single","Male","Black","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5005","POL SERGEA","POLICE SERGEANT","1","Full Time Permanent","2015-09-06T00:00:00.000","2016-09-06T00:00:00.000","2007-06-11T00:00:00.000","190","400004","2006-12-03T00:00:00.000","E","N","N","N","N","N","N"
"2014","15","Single","Female","Caucasian","F","Inactive","2013-03-08T00:00:00.000",,"2013-03-09T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1275","LIBRN II","LIBRARIAN II","1","Full Time Permanent","2010-03-01T00:00:00.000","2010-09-01T00:00:00.000","2007-06-07T00:00:00.000","240","400003","2006-12-15T00:00:00.000","E","N","N","N","N","N","N"
"2015","06","Married","Female","Caucasian","P","Inactive","2014-03-07T00:00:00.000","100","2014-03-08T00:00:00.000","2000","01241055",,"24","LIBRARY","LIBRARY","2265","HEAD OF RE","HEAD OF REFERENCE","1","Full Time Permanent","2008-03-03T00:00:00.000","2009-03-03T00:00:00.000","2006-12-18T00:00:00.000","240","400002","2006-12-18T00:00:00.000","E","N","N","N","N","N","N"
"2016","04","Married","Male","Hispanic","F","Inactive","2016-03-31T00:00:00.000","200","2016-04-01T00:00:00.000","5000","01191021",,"19","POLICE","POLICE","5000","POL OFFICE","POLICE OFFICER","1","Full Time Permanent","2008-06-23T00:00:00.000","2009-02-04T00:00:00.000","2007-11-04T00:00:00.000","190","400004","2007-01-02T00:00:00.000","E","N","N","N","N","N","N"
"2018","06","Married","Female","Hispanic","P","Inactive","2010-04-14T00:00:00.000","400","2010-04-15T00:00:00.000","1500","01254651",,"25","COMMUNITY SERVICES","COMM SRV","1665","REC PRG SP","RECREATION PGM SPEC G/IIA","9","Part Time 780-999 Hours","2006-12-26T00:00:00.000",,"2006-12-26T00:00:00.000","250","400006","2006-12-26T00:00:00.000",,"N","N","N","N","N","N"
"2022","04","Single","Female","Black","F","Active",,,,"1000","01197021",,"19","POLICE","POLICE","1125","COM DSP II","COMMUNICATIONS DISPATCHER II","1","Full Time Permanent","2013-03-17T00:00:00.000","2013-09-17T00:00:00.000","2007-01-17T00:00:00.000","190","400003","2007-01-17T00:00:00.000","E","N","N","N","N","N","N"
"2023","02","Single","Male","Hispanic","T","Inactive","2011-12-29T00:00:00.000","400","2011-12-30T00:00:00.000","1500","11233731",,"23","PUBLIC WORKS DEPARTMENT","PW","1880","MNTAIDEII","MAINTENANCE AIDE II/III","11","Part Time Group III","2011-07-05T00:00:00.000","9999-12-31T00:00:00.000","2008-06-10T00:00:00.000","330","400006",,,"N","N","N","N","N","N"
"2026","01","Single","Female","Hispanic","F","Inactive","2011-01-11T00:00:00.000","400","2011-01-12T00:00:00.000","6000","01115011",,"11","CITY COUNCIL","CITY CNCL","6000","COUNCILMBR","COUNCILMEMBER","1","Full Time Permanent","2007-01-10T00:00:00.000","2007-01-10T00:00:00.000","2007-01-10T00:00:00.000","110","400007","2007-01-10T00:00:00.000",,"N","N","N","N","N","N"
"2027","01","Married","Male","Asian","F","Inactive","2009-01-13T00:00:00.000",,"2009-01-13T00:00:00.000","6000","01115011",,"11","CITY COUNCIL","CITY CNCL","6000","COUNCILMBR","COUNCILMEMBER","1","Full Time Permanent","2007-01-24T00:00:00.000","2007-01-24T00:00:00.000","2007-01-24T00:00:00.000","110","400007","2007-01-24T00:00:00.000",,"N","N","N","N","N","N"
"2028","03","Single","Female","Black","F","Active",,,,"2000","12579541",,"27","EMPLOYMENT AND TRAINING","EMPL & TRN","2230","EMP PGM MG","EMPLOYMENT PROGRAM MANAGER","4","F.T.S. Probationary","2016-04-11T00:00:00.000","2009-08-04T00:00:00.000","2007-01-24T00:00:00.000","270","400002","2007-01-24T00:00:00.000","E","N","N","N","N","N","N"
"2029","06","Married","Female","Caucasian","F","Inactive","2019-03-21T00:00:00.000","100","2019-03-02T00:00:00.000","2000","01243055",,"24","LIBRARY","LIBRARY","2305","LIT PROG M","LITERACY PROGRAM MANAGER","1","Full Time Permanent","2007-02-14T00:00:00.000","2008-02-14T00:00:00.000","1997-02-14T00:00:00.000","240","400002","2007-02-14T00:00:00.000","E","N","N","N","N","N","N"
"2031","04","Single","Male","Hispanic","P","Inactive","2009-01-30T00:00:00.000",,"2009-01-15T00:00:00.000","1500","01191021",,"19","POLICE","POLICE","1640","POL CAD","POLICE CADET G/IIA","9","Part Time 780-999 Hours","2007-02-12T00:00:00.000",,"2007-02-12T00:00:00.000","190","400006","2007-02-12T00:00:00.000",,"N","N","N","N","N","N"
"2035",,"Widowed","Female","Caucasian",,"Pension",,,,"9000","65015090",,"91","RETIREES","RETIREES","9000","GEN RET","GENERAL RETIREE","15","Retirees City Plan","2007-03-01T00:00:00.000",,"2007-03-01T00:00:00.000",,"400171","2007-03-01T00:00:00.000","P","N","N","N","N","N","N"
"2036","15","Single","Female","Black","T","Inactive","2011-12-31T00:00:00.000","400","2011-12-24T00:00:00.000","1500","01181016",,"18","HUMAN RESOURCES MANAGEMENT","HRM","1835","OFFCE AIDE","OFFICE AIDE G/III","9","Part Time 780-999 Hours","2011-11-14T00:00:00.000",,"2007-03-12T00:00:00.000","180","400006","2007-03-12T00:00:00.000","E","N","N","N","N","N","N"
"2037","10","Married","Male","Hispanic","F","Active",,,,"2000","15061219",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2510","SEN PLNR","SENIOR PLANNER","1","Full Time Permanent","2007-08-16T00:00:00.000","2008-08-16T00:00:00.000","2007-03-12T00:00:00.000","160","400002","2007-03-12T00:00:00.000","E","N","N","N","N","N","N"
"2038","03","Married","Male","Caucasian","F","Inactive","2018-06-29T00:00:00.000","100","2018-06-30T00:00:00.000","1000","01238031",,"23","PUBLIC WORKS DEPARTMENT","PW","1100","CDE OFF II","CODE ENFORCEMENT OFFICER II","1","Full Time Permanent","2014-03-13T00:00:00.000","2014-09-13T00:00:00.000","2007-03-12T00:00:00.000","195","400003","2007-03-12T00:00:00.000","E","N","N","N","N","N","N"
"2039","15","Married","Female","Black","F","Active",,,,"4000","01141013",,"14","CITY CLERK","CITY CLERK","4020","CTY CLERK","CITY CLERK","1","Full Time Permanent","2007-03-26T00:00:00.000","2008-03-26T00:00:00.000","2007-03-26T00:00:00.000","140","400001","2007-03-26T00:00:00.000","E","N","N","N","N","N","N"
"2040","01","Married","Female","Asian","F","Active",,,,"2000","15063619",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","2465","SR ACCNT","SENIOR ACCOUNTANT","1","Full Time Permanent","2007-12-24T00:00:00.000","2008-12-24T00:00:00.000","2007-03-26T00:00:00.000","232","400002","2007-03-26T00:00:00.000","E","N","N","N","N","N","N"
"2041","14","Single","Female","Hispanic","F","Active",,,,"1000","12579541",,"27","EMPLOYMENT AND TRAINING","EMPL & TRN","1160","EMP PG SP","EMPLOYMENT PGM SPECIALIST I","4","F.T.S. Probationary","2015-12-01T00:00:00.000","2009-05-21T00:00:00.000","2007-03-26T00:00:00.000","270","400003","2007-03-26T00:00:00.000","E","N","N","N","N","N","N"
"2042","14","Married","Female","Hispanic","F","Active",,,,"1000","12579541",,"27","EMPLOYMENT AND TRAINING","EMPL & TRN","1015","ADMIN AIDE","ADMINISTRATIVE AIDE","1","Full Time Permanent","2014-03-26T00:00:00.000","2009-05-04T00:00:00.000","2007-04-03T00:00:00.000","270","400003","2007-04-03T00:00:00.000","E","N","N","N","N","N","N"
"2046","02","Married","Male","Black","F","Active",,,,"1000","01234431",,"23","PUBLIC WORKS DEPARTMENT","PW","1185","EQP OPERAT","EQUIPMENT OPERATOR","1","Full Time Permanent","2007-07-19T00:00:00.000","2008-07-19T00:00:00.000","2007-04-09T00:00:00.000","235","400003","2007-04-09T00:00:00.000","E","N","N","N","N","N","N"
"2047","02","Married","Male","Hispanic","F","Active",,,,"1000","01237031",,"23","PUBLIC WORKS DEPARTMENT","PW","1185","EQP OPERAT","EQUIPMENT OPERATOR","4","F.T.S. Probationary","2018-05-01T00:00:00.000","2008-04-09T00:00:00.000","2007-04-09T00:00:00.000","230","400003","2007-04-09T00:00:00.000","E","N","N","N","N","N","N"
"2049","06",,"Male","Caucasian","F","Inactive","2017-04-30T00:00:00.000","100","2017-05-01T00:00:00.000","1000","11233731",,"23","PUBLIC WORKS DEPARTMENT","PW","1331","PRKS CM WK","PARKS CONSTRUCTION & MAINT WKR","1","Full Time Permanent","2007-04-09T00:00:00.000","2008-04-09T00:00:00.000","2007-04-09T00:00:00.000","330","400003","2007-04-09T00:00:00.000","E","N","N","N","N","N","N"
"2050","12","Married","Male","Hispanic","F","Active",,,,"1000","01234331",,"23","PUBLIC WORKS DEPARTMENT","PW","1185","EQP OPERAT","EQUIPMENT OPERATOR","1","Full Time Permanent","2007-07-19T00:00:00.000","2008-07-19T00:00:00.000","2007-04-16T00:00:00.000","235","400003","2007-04-16T00:00:00.000","E","N","N","N","N","N","N"
"2051","06","Married","Male","Hispanic","F","Active",,,,"1000","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1371","TREE LDWKR","TREE LEADWORKER","1","Full Time Permanent","2007-04-09T00:00:00.000","2008-04-09T00:00:00.000","2007-04-09T00:00:00.000","330","400003","2007-04-09T00:00:00.000","E","N","N","N","N","N","N"
"2054","06","Single","Female","Black","P","Inactive","2015-06-08T00:00:00.000","400","2015-06-09T00:00:00.000","1500","01241055",,"24","LIBRARY","LIBRARY","1615","LIB AIDE","LIBRARY AIDE G/IIA","9","Part Time 780-999 Hours","2007-03-19T00:00:00.000",,"2007-03-19T00:00:00.000","240","400006","2007-03-19T00:00:00.000","E","N","N","N","N","N","N"
"2055","03","Married","Male","Black","T","Inactive","2008-12-01T00:00:00.000",,"2008-12-01T00:00:00.000","1500","01191021",,"19","POLICE","POLICE","1770","SCL CRSG G","SCHOOL CROSSING GRD G/IIB","10","Part Time <780 Hours","2007-04-18T00:00:00.000",,"2007-04-18T00:00:00.000","190","400006","2007-04-18T00:00:00.000",,"N","N","N","N","N","N"
"2057","03","Single","Female","Black","T","Active",,,,"1500","01191021",,"19","POLICE","POLICE","1770","SCL CRSG G","SCHOOL CROSSING GRD G/IIB","10","Part Time <780 Hours","2007-04-25T00:00:00.000",,"2007-04-25T00:00:00.000","190","400006","2007-04-25T00:00:00.000","E","N","N","N","N","N","N"
"2058","14","Single","Female","Asian","F","Active",,,,"2000","01181016",,"18","HUMAN RESOURCES MANAGEMENT","HRM","2505","SR PR ANAL","SENIOR PERSONNEL ANALYST","1","Full Time Permanent","2018-05-21T00:00:00.000","2008-04-30T00:00:00.000","2007-04-30T00:00:00.000","180","400002","2007-04-30T00:00:00.000","E","N","N","N","N","N","N"
"2059","10","Married","Male","Black","F","Inactive","2014-09-17T00:00:00.000","900","2014-09-18T00:00:00.000","4000","12031063",,"30","COMMUNITY & ECONOMIC DEPARTMEN","CED","4065","HSNG DIR","HOUSING DIRECTOR","1","Full Time Permanent","2007-05-01T00:00:00.000","2008-05-01T00:00:00.000","1997-05-01T00:00:00.000","300","400001","2007-05-01T00:00:00.000","E","N","N","N","N","N","N"
"2060","06","Single","Female","Black","P","Inactive","2008-09-01T00:00:00.000",,"2008-09-01T00:00:00.000","1500","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1630","LIFEGUARD","LIFEGUARD G/IIA","9","Part Time 780-999 Hours","2007-04-23T00:00:00.000",,"2007-04-23T00:00:00.000","250","400006","2007-04-23T00:00:00.000",,"N","N","N","N","N","N"
"2061","06","Married","Male","Hispanic","F","Inactive","2020-01-24T00:00:00.000","100","2020-02-02T00:00:00.000","1000","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1215","GRDSKP GRD","GROUNDSKEEPER/GARDENER","1","Full Time Permanent","2007-05-01T00:00:00.000","2008-05-01T00:00:00.000","2007-05-01T00:00:00.000","330","400003","2007-05-01T00:00:00.000","E","N","N","N","N","N","N"
"2062","10","Single","Female","Black","F","Active",,,,"2000","12031063",,"33","HOUSING DEPARTMENT COR","HS DEP COR","2205","D/P MGR II","DEVELOPMENT PROJECT MANAGER II","1","Full Time Permanent","2007-05-07T00:00:00.000","2009-05-07T00:00:00.000","2000-05-07T00:00:00.000","300","400002","2007-05-07T00:00:00.000","E","N","N","N","N","N","N"
"2063","01","Single","Female","Asian","F","Inactive","2014-08-01T00:00:00.000","700","2014-08-02T00:00:00.000","2000","01251051",,"25","COMMUNITY SERVICES","COMM SRV","2248","FIN MNGR I","FINANCE MANAGER I","1","Full Time Permanent","2007-04-30T00:00:00.000","2008-06-08T00:00:00.000","1997-04-30T00:00:00.000","250","400002","2007-04-30T00:00:00.000","E","N","N","N","N","N","N"
"2064","06","Single","Male","Black","F","Inactive","2009-12-17T00:00:00.000","100","2009-12-18T00:00:00.000","1000","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1215","GRDSKP GRD","GROUNDSKEEPER/GARDENER","1","Full Time Permanent","2007-05-01T00:00:00.000","2008-05-01T00:00:00.000","2007-05-01T00:00:00.000","330","400003","2007-05-01T00:00:00.000",,"N","N","N","N","N","N"
"2065","06","Married","Male","Hispanic","F","Active",,,,"1000","11233731",,"23","PUBLIC WORKS DEPARTMENT","PW","1215","GRDSKP GRD","GROUNDSKEEPER/GARDENER","1","Full Time Permanent","2007-05-01T00:00:00.000","2008-05-01T00:00:00.000","2007-05-01T00:00:00.000","330","400003","2007-05-01T00:00:00.000","E","N","N","N","N","N","N"
"2066","06","Married","Female","Caucasian","F","Inactive","2013-08-30T00:00:00.000","700","2013-08-31T00:00:00.000","1000","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1210","GARDENER","GARDENER","1","Full Time Permanent","2007-10-24T00:00:00.000","2008-10-24T00:00:00.000","2007-05-01T00:00:00.000","330","400003","2007-05-01T00:00:00.000","E","N","N","N","N","N","N"
"2069","02","Single","Male","Black","T","Active",,,,"1500","11233731",,"23","PUBLIC WORKS DEPARTMENT","PW","1880","MNTAIDEII","MAINTENANCE AIDE II/III","11","Part Time Group III","2012-10-09T00:00:00.000","9999-12-31T00:00:00.000","2008-11-03T00:00:00.000","330","400006",,"E","N","N","N","N","N","N"
"2070","02","Single","Male","Black","P","Inactive","2008-10-08T00:00:00.000",,"2008-10-08T00:00:00.000","1500","01233631",,"23","PUBLIC WORKS DEPARTMENT","PW","1880","MNTAIDEII","MAINTENANCE AIDE II/III","11","Part Time Group III","2008-05-21T00:00:00.000",,"2007-05-07T00:00:00.000","330","400006","2007-05-07T00:00:00.000",,"N","N","N","N","N","N"
"2071","12","Married","Male","Asian","F","Active",,,,"2000","01232231",,"23","PUBLIC WORKS DEPARTMENT","PW","2530","ST ENG SUP","STATIONARY ENGINEER SUPERVISOR","1","Full Time Permanent","2007-05-07T00:00:00.000","2008-05-07T00:00:00.000","2007-05-07T00:00:00.000","233","400002","2007-05-07T00:00:00.000","E","N","N","N","N","N","N"
"2073","03","Single","Male","Caucasian","P","Inactive","2014-05-09T00:00:00.000","400","2014-04-11T00:00:00.000","1500","01254751",,"25","COMMUNITY SERVICES","COMM SRV","1660","REC PRG LD","RECREATION PGM LEADER G/IIA","9","Part Time 780-999 Hours","2007-05-15T00:00:00.000",,"2007-05-15T00:00:00.000","250","400006","2007-05-15T00:00:00.000","E","N","N","N","N","N","N"
"2074","12","Married","Male","Black","F","Active",,,,"1000","01232531",,"23","PUBLIC WORKS DEPARTMENT","PW","1155","ELECTRICIA","ELECTRICIAN","1","Full Time Permanent","2007-05-29T00:00:00.000","2008-05-29T00:00:00.000","2007-05-29T00:00:00.000","235","400003","2007-05-29T00:00:00.000","E","N","N","N","N","N","N"
"2076","04","Married","Male","Caucasian","F","Active",,,,"5000","01191021",,"19","POLICE","POLICE","5005","POL SERGEA","POLICE SERGEANT","1","Full Time Permanent","2017-01-29T00:00:00.000","2018-01-29T00:00:00.000","2008-01-09T00:00:00.000","190","400004","2007-06-04T00:00:00.000","E","N","N","N","N","N","N"
"2077","15","Single","Female","Asian","P","Inactive","2011-01-14T00:00:00.000","700","2011-01-15T00:00:00.000","1000","01241055",,"24","LIBRARY","LIBRARY","1275","LIBRN II","LIBRARIAN II","4","F.T.S. Probationary","2010-03-01T00:00:00.000","2008-05-31T00:00:00.000","2007-05-31T00:00:00.000","240","400003","2007-05-31T00:00:00.000",,"N","N","N","N","N","N"
"2078","01","Married","Female","Asian","F","Inactive","2020-11-12T00:00:00.000","100","2020-10-31T00:00:00.000","2000","12031063",,"17","FINANCE","FINANCE","2465","SR ACCNT","SENIOR ACCOUNTANT","1","Full Time Permanent","2007-08-01T00:00:00.000","2007-11-01T00:00:00.000","2007-08-01T00:00:00.000","170","400002","2007-05-22T00:00:00.000","E","N","N","N","N","N","N"
"2081","01","Single","Female","Black","F","Active",,,,"2000","01181016",,"18","HUMAN RESOURCES MANAGEMENT","HRM","2360","PR ANAL II","PERSONNEL ANALYST II","1","Full Time Permanent","2017-07-01T00:00:00.000","2018-01-01T00:00:00.000","2007-06-18T00:00:00.000","180","400002","2007-06-18T00:00:00.000","E","N","N","N","N","N","N"
"2083","10","Married","Male","Black","F","Inactive","2017-10-30T00:00:00.000","700","2017-10-31T00:00:00.000","1000","15061219",,"16","PLANNING & BUILDING REGULATION","PLAN/BLDG","1050","PLANNER II","PLANNER II","1","Full Time Permanent","2008-04-07T00:00:00.000","2009-04-07T00:00:00.000","2007-07-16T00:00:00.000","160","400003","2007-06-18T00:00:00.000","E","N","N","N","N","N","N"
"2086","06","Single","Male","Black","P","Inactive","2008-10-01T00:00:00.000",,"2008-10-01T00:00:00.000","1500","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1660","REC PRG LD","RECREATION PGM LEADER G/IIA","9","Part Time 780-999 Hours","2007-06-08T00:00:00.000",,"2007-06-08T00:00:00.000","250","400006","2007-06-08T00:00:00.000",,"N","N","N","N","N","N"
"2093","06","Single","Female","Black","P","Inactive","2020-08-17T00:00:00.000","400","2020-04-01T00:00:00.000","1500","01253451",,"25","COMMUNITY SERVICES","COMM SRV","1660","REC PRG LD","RECREATION PGM LEADER G/IIA","9","Part Time 780-999 Hours","2007-06-08T00:00:00.000",,"2007-06-08T00:00:00.000","250","400006","2007-06-08T00:00:00.000","E","N","N","N","N","N","N"
"2098","06","Single","Male","Black","T","Inactive","2008-09-01T00:00:00.000",,"2008-09-01T00:00:00.000","1500","01251051",,"25","COMMUNITY SERVICES","COMM SRV","1755","REC PRG AI","RECREATN PGM AIDE G/IIB","10","Part Time <780 Hours","2008-07-14T00:00:00.000",,"2008-07-14T00:00:00.000","250","400006","2008-07-14T00:00:00.000",,"N","N","N","N","N","N"
"2100","15","Married","Female","Asian","T","Active",,,,"1500","01241055",,"24","LIBRARY","LIBRARY","1745","PUB SER LI","PUBLIC SER SUP LIBRARIAN G/IIB","10","Part Time <780 Hours","2007-06-27T00:00:00.000",,"2007-06-27T00:00:00.000","240","400006","2007-06-27T00:00:00.000","E","N","N","N","N","N","N"
