"application_number","form_version","form_pdf","application_status","application_nickname","filing_window","applicant_name","billed_entity_address","billed_entity_city","billed_entity_state","billed_entity_zip_code","billed_entity_zip_code_ext","billed_entity_number","fcc_registration_number","applicant_type","applicant_subtype","contact_name","contact_phone","contact_email","consulting_firm","total_student_count","urban_rural_status","selected_members_entity_data","total_count_of_selected_members","unmet_student_needs_1","unmet_student_needs_2","unmet_student_needs_3","unmet_student_needs_4","unmet_student_needs_5","unmet_student_needs_6","unmet_student_needs_7","unmet_student_needs_8","unmet_student_needs_9","unmet_student_needs_10","unmet_student_needs_11","unmet_student_needs_12","total_funding_commitment_request_amount","certified_datetime","window_status","last_updated_datetime","funding_request_number","funding_request_status","funding_request_nickname","service_type","agreement_contract_type","service_provider_name","service_provider_identification_number","service_start_date","service_end_date","invoicing_method","new_construction_self_provisioned_network","funding_request_narrative","frn_recurring_charges","frn_one_time_charges","frn_total_charges","frn_approved_amount","recipients_of_service_entity_data","frn_total_count_of_recipients_of_service","invoice_deadline_date","service_delivery_date","obligation_file","fcdl_date","fcdl_comment_for_frn","frn_authorized_disbursement","frn_line_id","product_type","product_make","product_model","connection_type","bandwidth_download","bandwidth_upload","firewall_included","network_equipment_type","network_equipment_make_model","monthly_recurring_unit_cost","monthly_quantity","line_id_months_of_service","line_total_recurring_costs","one_time_unit_cost","one_time_unit_quantity","line_total_one_time_costs","line_total_cost"
"ECF202114086","Current",,"Committed","EPC471WBSD21-W1","ECF Window 1","WOODBURN SCHOOL DISTRICT 103","1390 MERIDIAN DRIVE","WOODBURN","OR","97071",,"144869","0012264909","School District","Charter School District,Public School District","Gina Boyes","503-540-4490 Ext. 4490","gina.boyes@wesd.org","{WILLAMETTE ESD|16062345},{EDIMENSION LLC|16043582}","5558","Urban",,,"1500","600","1500","600","250","300","300","100","100","0","0","0","74373.96","2021-08-13T16:17:33.000","In Window","2021-10-12T13:21:16.000","ECF2190022046","Funded","T- Mobile MRC for Bandwidth","Services","Non-Contracted","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","WOODBURN SCHOOL DISTRICT 103 seeks funding for monthly recurring charges for its hotspot broadband, as well as, Lenovo Chromebooks and Tablets (that have their own built-in Wi-Fi connection) to connect students and teachers for distance learning.","37955.76","23.2","37978.96","37978.96",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","0","5",,,,"Taxes and Reasonable Charges","10","10","No",,,"0","0","0","0","1.16","20","23.2","23.2"
"ECF202105714","Original","http://publicdata.usac.org/SL/Prd/Form471ECF/351305/ECF202105714/Original/USAC_ECF_FCC_FORM_471_APPLICATION_ECF202105714_CERTIFIED.pdf","Certified","Klamath TJUSD FY21ECF","ECF Window 1","KLAMATH-TRINITY JT UN SCH DIST","P.O. BOX 1308, HIGHWAY 96","HOOPA","CA","95546",,"144523","0026158345","School District","Public School District","Rachel White","530-356-1060","rachel@erateadvisors.com","{INTRINSIC ADMIN CORP DBA E-RATE ADVISORS |16079893}","1012","Rural",,,"932","674","674","932","274","274","1001","674","674","0","155","0","322484.16","2021-08-10T14:10:56.000","In Window","2021-08-10T14:10:59.000","ECF2190011841","Pending","Chromebooks","Equipment","Contract","DELL MARKETING LP","143004340","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"Chromebooks for students in need","0","270000","270000",,,,,,,,,,"1","Laptops","Dell","11 3100",,,,,,,"0","0","0","0","400","675","270000","270000"
"ECF202105715","Current",,"Committed","Trinity Alps USD FY21 ECF","ECF Window 1","TRINITY ALPS UNIFIED SCHOOL DISTRICT","P.O. BOX 1227, 321 VICTORY LANE","WEAVERVILLE","CA","96093",,"16049183","0021756671","School District","Public School District","Rachel White","530-356-1060","rachel@erateadvisors.com","{INTRINSIC ADMIN CORP DBA E-RATE ADVISORS |16079893}","693","Rural",,,"430","500","500","600","0","0","500","0","0","0","200","0","0","2021-07-30T11:08:41.000","In Window","2021-09-24T12:35:02.000","ECF2190006458","Cancelled","Chromebook","Equipment","Contract","CDW GOVERNMENT LLC","143005588","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Additional Chromebook to fill the needs of our students that are still in need.","0","348.56","348.56","0",,,,,"1","2021-09-24T00:00:00.000","FRN canceled in accordance with a RAL request submitted by Rachel White received on 08/03/2021.","0","1","Laptops","Acer Chromebook","511 R752T-C3M5",,,,,,,"0","0","0","0","325","1","325","325"
"ECF202105715","Original","http://publicdata.usac.org/SL/Prd/Form471ECF/384198/ECF202105715/Original/USAC_ECF_FCC_FORM_471_APPLICATION_ECF202105715_CERTIFIED.pdf","Certified","Trinity Alps USD FY21 ECF","ECF Window 1","TRINITY ALPS UNIFIED SCHOOL DISTRICT","P.O. BOX 1227, 321 VICTORY LANE","WEAVERVILLE","CA","96093",,"16049183","0021756671","School District","Public School District","Rachel White","530-356-1060","rachel@erateadvisors.com","{INTRINSIC ADMIN CORP DBA E-RATE ADVISORS |16079893}","693","Rural",,,"430","500","500","600","0","0","500","0","0","0","200","0","348.56","2021-07-30T11:08:41.000","In Window","2021-07-30T11:08:44.000","ECF2190006458","Pending","Chromebook","Equipment","Contract","CDW GOVERNMENT LLC","143005588","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Additional Chromebook to fill the needs of our students that are still in need.","0","348.56","348.56",,,,,,,,,,"1","Laptops","Acer Chromebook","511 R752T-C3M5",,,,,,,"0","0","0","0","325","1","325","325"
"ECF202105715","Current",,"Committed","Trinity Alps USD FY21 ECF","ECF Window 1","TRINITY ALPS UNIFIED SCHOOL DISTRICT","P.O. BOX 1227, 321 VICTORY LANE","WEAVERVILLE","CA","96093",,"16049183","0021756671","School District","Public School District","Rachel White","530-356-1060","rachel@erateadvisors.com","{INTRINSIC ADMIN CORP DBA E-RATE ADVISORS |16079893}","693","Rural",,,"430","500","500","600","0","0","500","0","0","0","200","0","0","2021-07-30T11:08:41.000","In Window","2021-09-24T12:35:02.000","ECF2190006458","Cancelled","Chromebook","Equipment","Contract","CDW GOVERNMENT LLC","143005588","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Additional Chromebook to fill the needs of our students that are still in need.","0","348.56","348.56","0",,,,,"1","2021-09-24T00:00:00.000","FRN canceled in accordance with a RAL request submitted by Rachel White received on 08/03/2021.","0","2","Taxes and Reasonable Charges","Sales Tax","Sales Tax",,,,,,,"0","0","0","0","23.56","1","23.56","23.56"
"ECF202107905","Current",,"Committed","2021-22_ECF_TNAACS_471","ECF Window 1","THE NEW AMERICAN ACADEMY CHARTER SCHOOL","5800 TILDEN AVE","BROOKLYN","NY","11203","4824","16072505","0022493704","School","Charter School,Public School","Melissa Garber","518-588-5575","melissa@garbercg.com","{EDUCATE LLC|16049012},{GARBER CONSULTING GROUP LLC|16062944}","288","Urban",,,"73","7","7","150","13","13","150","20","20","0","0","0","16197.4","2021-08-05T15:57:58.000","In Window","2022-01-19T15:24:43.000","ECF2190009929","Funded","VW_HOTSPOTS_DATA","Services","Non-Contracted","VERIZON WIRELESS (CELLCO PARTNERSHIP)","143000677","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","Monthly charge for data on mobile hot spots.","9597.6","0","9597.6","9597.6",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","Approved as submitted.","0","1",,,,"Mobile Broadband","50","5","No",,,"39.99","20","12","9597.6","0","0","0","9597.6"
"ECF202107260","Current",,"Committed","EFC 2021 Grant Application","ECF Window 1","ALABAMA SCHOOL OF MATHEMATICS AND SCIENCE","1255 DAUPHIN ST","MOBILE","AL","36604","2519","40452","0012612800","School","Public School","Teressa Clark","251-441-2120","tclark@asms.net",,"255","Urban",,,"10","12","5","10","12","5","15","2","3","0","0","0","5233.8","2021-08-11T16:40:58.000","In Window","2021-10-25T14:51:26.000","ECF2190033365","Funded","EmpowerEDU 2.0","Services","Non-Contracted","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","ASMS would like to purchase an additional 15 Samsung Chromebook 4 model laptops and 5 T-Mobile WiFi hotspots for our student population in need of assistance.","1200","0","1200","1200",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","3","2021-10-25T00:00:00.000","This is a new FRN. It was created in order to change the service type requested on FRN #ECF2190008929 Line Item 2 from Equipment to Services.","0","1",,,,"Mobile Broadband","25","5","Yes",,,"20","5","12","1200","0","0","0","1200"
"ECF202108528","Current",,"Committed","mps_y24_ecf_471_staples_tmobile","ECF Window 1","MAGNOLIA PUBLIC SCHOOLS","250 E 1ST STREET STE1500","LOS ANGELES","CA","90012",,"17003590","0025215294","School District","Charter School District,Public School District","Tom Wilkerson","650-598-0105 Ext. 210","twilkers@learningtech.org","{THE MILLER INSTITUTE FOR LEARNING WITH TECHNOLOGY (DBA LEARNINGTECH.ORG)|16043681}","3868","Urban",,,"355","501","856","1967","892","2859","260","1393","485","0","0","0","438621.96","2021-08-12T21:02:05.000","In Window","2021-12-20T13:21:00.000","ECF2190011047","Funded","mps_y24_ecf_frn_staples_hw","Equipment","Contract","STAPLES CONTRACT & COMMERCIAL LLC","143052868","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Lenovo 14e Chromebook 81MH, A4 9120C / 1.6 GHz - Chrome OS - 4 GB RAM - 32 GB eMMC - 14"" 1920 x 1080 (Full HD) - Radeon R4 - Wi-Fi 5, Bluetooth - mineral gray - kbd: US","0","72541.56","72541.56","72541.56",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","6","2021-12-20T00:00:00.000","MR1: During the course of review, information regarding the number of students reported as lacking adequate connections was modified in accordance with the applicant’s request from 225 to 1393.MR2: The amount of the funding request on Line Item 4 was changed from $8,083.40 to $0.00 to remove the ineligible serivce(s): Google Chrome License.","0","1","Laptops","Lenovo","14e Chromebook",,,,,,,"0","0","0","0","254.8","260","66248","66248"
"ECF202111758","Current",,"Committed","Albany BLESSED SACRAMENT","ECF Window 1","BLESSED SACRAMENT SCHOOL","605 CENTRAL AVE","ALBANY","NY","12206","1918","13730","0026096487","School","Private School","John Rossi","516-868-5600","john@teletechassociates.com","{TELETECH ASSOCIATES INC|16062022}","192","Urban",,,"75","25","25","15","0","0","26","3","3","20","10","10","9196.6","2021-08-11T19:33:11.000","In Window","2021-11-08T13:19:59.000","ECF2190017203","Funded","Albany Blessed Sacrament","Services","Non-Contracted","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","Product Type
Equipment: Wi Fi hotspot
Service: Mobile/Wireless Broadband
Make/Model:
Equipment: Franklin/T-9
Service: T-Mobile/4G LTE
Cost:
Equipment: $0.00 for education market
Service: $16.16 per month
Qty:
Equipment: 3
Service: 3","581.76","0","581.76","581.76",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","FRN Line Item #1 was for both Mobile Broadband and Taxes and Reasonable Charges were split to agree with the applicant documentation. The new FRN Line Item # for Taxes and Reasonable Charges is #2 for the amount of $41.76. The service remaining in the original Line Item #1 is Mobile Broadband for the amount of $540.00.","0","2",,,,"Taxes and Reasonable Charges","0","0","No",,,"1.16","3","12","41.76","0","0","0","41.76"
"ECF202108528","Current",,"Committed","mps_y24_ecf_471_staples_tmobile","ECF Window 1","MAGNOLIA PUBLIC SCHOOLS","250 E 1ST STREET STE1500","LOS ANGELES","CA","90012",,"17003590","0025215294","School District","Charter School District,Public School District","Tom Wilkerson","650-598-0105 Ext. 210","twilkers@learningtech.org","{THE MILLER INSTITUTE FOR LEARNING WITH TECHNOLOGY (DBA LEARNINGTECH.ORG)|16043681}","3868","Urban",,,"355","501","856","1967","892","2859","260","1393","485","0","0","0","438621.96","2021-08-12T21:02:05.000","In Window","2021-12-20T13:21:00.000","ECF2190011047","Funded","mps_y24_ecf_frn_staples_hw","Equipment","Contract","STAPLES CONTRACT & COMMERCIAL LLC","143052868","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Lenovo 14e Chromebook 81MH, A4 9120C / 1.6 GHz - Chrome OS - 4 GB RAM - 32 GB eMMC - 14"" 1920 x 1080 (Full HD) - Radeon R4 - Wi-Fi 5, Bluetooth - mineral gray - kbd: US","0","72541.56","72541.56","72541.56",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","6","2021-12-20T00:00:00.000","MR1: During the course of review, information regarding the number of students reported as lacking adequate connections was modified in accordance with the applicant’s request from 225 to 1393.MR2: The amount of the funding request on Line Item 4 was changed from $8,083.40 to $0.00 to remove the ineligible serivce(s): Google Chrome License.","0","3","Taxes and Reasonable Charges","Staples","Taxes @ 9.5%",,,,,,,"0","0","0","0","6293.56","1","6293.56","6293.56"
"ECF202109323","Current",,"Committed","ECF for Julesburg 2021","ECF Window 1","JULESBURG SCHOOL DIST R E 1","102 W 6TH ST","JULESBURG","CO","80737",,"142261","0004535852","School District","Public School District","Arlene Salyards","970-521-2771 Ext. 1225","necoboces@gmail.com","{NORTHEAST COLORADO BOCES|16062029}","284","Rural",,,"150","40","40","100","30","30","100","0","0","30","0","0","39940","2021-08-11T15:49:44.000","In Window","2021-10-12T13:21:16.000","ECF2190012504","Funded","ECF Julesburg Laptops","Equipment","Non-Contracted","APPLE INC",,"2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"40 Laptops and 60 iPads","0","39940","39940","39940",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","The funding request amount for Connected Device was reduced from $799.00 per connected device to $400.00 per connected device to remove the amount that exceeds the cap amount.","39940","1","Laptops","MacBook Air 13 Inch","MGN53LL/A",,,,,,,"0","0","0","0","400","40","16000","16000"
"ECF202111828","Current",,"Committed","WAUR ECF 2021","ECF Window 1","WAURIKA INDEP SCHOOL DIST 23","600 E FLORIDA AVENUE","WAURIKA","OK","73573",,"139918","0011566775","School District","Public School District","Teagan Vick","580-332-1444","tvick@kelloggllc.com","{KELLOGG & SOVEREIGN CONSULTING|16024809}","424","Rural",,,"100","150","150","50","25","50","25","40","40","0","0","0","28277.88","2021-08-13T14:49:40.000","In Window","2021-11-08T13:19:59.000","ECF2190017494","Funded","1 - Hotspot Service","Services","Non-Contracted","VERIZON WIRELESS (CELLCO PARTNERSHIP)","143000677","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)","No","Hotspot service provided to students who would otherwise lack broadband services sufficient to engage in remote learning.","19802.88","0","19802.88","19802.88",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","Approved as submitted.","0","1",,,,"Mobile Broadband","5","2","No",,,"10","144","12","17280","0","0","0","17280"
"ECF202109982","Current",,"Committed","Emergency Connectivity Fund 2021","ECF Window 1","VILLAGE LEADERSHIP ACADEMY","800 S. WELLS SUITE 90","CHICAGO","IL","60607",,"16066201","0021524020","School","Private School","Osei David Andrews-Hutchinson","312-675-0056","osei@vlacademy.org",,"230","Urban",,,"220","220","220","0","0","0","220","220","220","220","220","220","143000","2021-08-11T10:00:44.000","In Window","2021-12-20T13:21:00.000","ECF2190013570","Funded","Equipment","Equipment","Non-Contracted","B & J EARLY CHILDHOOD EDUCATION CONSULTANTS","143052008","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)",,"Equipment needed for remote learning","0","143000","143000","143000",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","6","2021-12-20T00:00:00.000","Approved as Submitted","143000","1","Laptops","Lenovo IdeaPad","N4020",,,,,,,"0","0","0","0","400","220","88000","88000"
"ECF202114204","Current",,"Committed","OUR LADY OF SORROWS","ECF Window 1","OUR LADY OF SORROWS SCHOOL","35-34 105TH STREET","CORONA","NY","11368","1118","12329","0011861606","School","Private School","John Rossi","516-868-5600","john@teletechassociates.com","{TELETECH ASSOCIATES INC|16062022}","268","Urban",,,"40","25","20","25","3","2","59","16","14","20","10","8","26702.72","2021-08-13T12:46:46.000","In Window","2021-10-12T13:21:16.000","ECF2190022322","Funded","OUR LADY OF SORROWS","Services","Non-Contracted","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","Product Type
Equipment: Wi Fi hotspot
Service: Mobile/Wireless Broadband
Make/Model:
Equipment: Franklin/T-9
Service: T-Mobile/4G LTE
Cost:
Equipment: $0.00 for education market
Service: $16.16 per month
Qty:
Equipment: 16
Service: 16","3102.72","0","3102.72","3102.72",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","2","2021-10-12T00:00:00.000","Approved as submitted.","0","1",,,,"Mobile Broadband","50000","50000","No",,,"16.16","16","12","3102.72","0","0","0","3102.72"
"ECF202103118","Current",,"Committed","HOTSPOT","ECF Window 1","ATLANTIC COUNTY LIBRARY","40 FARRAGUT AVE","MAYS LANDING","NJ","08330","1750","123403","0011630258","Library System","Public Library System","Carolina Ramos","609-625-2776","cramos@aclsys.org","{FUNDS FOR LEARNING|16024808}",,"Urban",,,,,,,,,,,,,,,"8655","2021-07-28T09:24:12.000","In Window","2021-09-24T12:35:02.000","ECF2190003267","Funded","HOT SPOT","Services","Contract","T-MOBILE USA, INC.","143026181","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Service Provider - FCC Form 474 (SPI Form)","No","The Atlantic County Library plans to apply for approximately $8,652.96 in the fiscal year 2021/2022.  These funds will be used to obtain 25 LTE mobile hotspot devices from T-Mobile. Mobile hotspots are small devices that allow internet access via Wi-Fi through cell phone towers. They enable users to connect their personal devices such as tablets and laptops to the internet. Library patrons will be able to check-out a mobile hotspot for a loan period.","8655","0","8655","8655",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","1","2021-09-24T00:00:00.000","Approved as submitted","0","1",,,,"Mobile Broadband","5000","5000","Yes",,,"28.85","25","12","8655","0","0","0","8655"
"ECF202111860","Current",,"Committed","ECF Application","ECF Window 1","CEDAR RAPIDS PUBLIC LIBRARY","450 5TH AVENUE SE","CEDAR RAPIDS","IA","52402",,"17002153","0012981718","Library","Public Library","Roy Johnston","319-739-0407","johnstonr@crlibrary.org",,,,,,,,,,,,,,,,,,"203138.8","2021-08-13T10:07:06.000","In Window","2021-11-08T13:19:59.000","ECF2190025753","Funded","USC Hotspots","Equipment","Non-Contracted","USCOC OF CENTRAL ILLINOIS, LLC., DBA US CELLULAR","143000642","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Hotspots","0","41328","41328","41328",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","MR1: This is a new FRN. It was created in order to change the service type requested on FRN ECF2190017438 from Service to Device.MR2: Based on the applicant's request, the One-Time Eligible Cost of the FRN's Product and Service Detail was changed from $100.00 one-time charge to $206.64 one-time charge.","0","1","Wi-Fi hotspots","Inseego","Mifi 8000",,,,,,,"0","0","0","0","206.64","200","41328","41328"
"ECF202111866","Current",,"Committed","ECF PowersLake2021-2022","ECF Window 1","POWERS LAKE PUBLIC SCHOOL","600 EAST RAILROAD AVENUE","POWERS LAKE","ND","58773",,"134665","0012023313","School District","Public School District","John Gruenberg","701-464-5432","john.gruenberg@k12.nd.us",,"192","Rural",,,"25","5","5","150","5","5","25","0","0","0","5","5","10000","2021-08-11T22:48:55.000","In Window","2021-11-08T13:19:59.000","ECF2190017506","Funded","ECF iPad lab 2021-2022","Equipment","Non-Contracted","APPLE INC.","143052953","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","Applicant - FCC Form 472 (BEAR Form)",,"Requesting one iPad lab and mobile cart to complete our 1:1 remote learning initiative for all students grades K-12.","0","10000","10000","10000",,,"2023-08-29T00:00:00.000","2023-06-30T00:00:00.000","4","2021-11-08T00:00:00.000","The funding request amount for Connected Device was reduced from $600.00 to $400.00 per hotspot to remove the amount, that exceeds the cap amount.","0","1","Tablets","Apple iPad","Air",,,,,,,"0","0","0","0","400","25","10000","10000"
