"program","application_number","funding_year","hcp_number","hcp_name","status","applicant_type","site_consortium_name","site_address_line_1","site_address_line_2","site_city","site_county","site_state","site_zip_code","participating_site_locations","contact_first_name","contact_middle_initial","contact_last_name","contact_phone","contact_email","posting_start_date","allowable_contract_start_date","posting_end_date","number_of_days_posted","expected_bid_evaluation_period","requested_contract_period","request_for_services","cat_expense_leased_ind","cat_expense_equipment_ind","cat_expense_leased_cons","cat_expense_equipment_cons","cat_expense_design_cons","cat_expense_infrast_cons","cat_expense_mgmt_cons","rfp_submitted","link_to_fcc_form_pdf","mail_contact_first_name","mail_contact_middle_initial","mail_contact_last_name","mail_contact_organization_name","mail_contact_phone","mail_contact_fax","mail_contact_email","mail_address_line_1","mail_address_line_2","mail_city","mail_state","mail_zip","hcp_fcc_registration_number","mad","description_of_services_requested","rfp_1","rfp_2","rfp_3","rfp_4","rfp_5","rfp_6","rfp_7","rfp_8","rfp_9","rfp_10","additional_document_1","additional_document_2","additional_document_3","additional_document_4","additional_document_5","additional_document_6","additional_document_7","additional_document_8","additional_document_9","additional_document_10"
"Telecom","43135384","2013","18268","South Central Kansas Regional Medical Center","APPROVED","INDIVIDUAL",,"6401 Patterson Parkway",,"Arkansas City","Cowley","KS","67005",,"Holly",,"Beaty","(620) 442-2500","hollyb@sckrmc.org","2013-05-25","2013-06-23","2013-06-22",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2250856","David",,"Wagner","PEM Filings, LLC","(203) 437-6546","(800) 574-3869","david@pemfilings.com","50 Waterbury Rd #357",,"Prospect","CT","06712","0002327955","50","Internet & Telecommunications services for medical purposes.  This includes: bandwidth for general Internet connectivity, voice, data circuits
 for sending and receiving medical billing info, files and/or images to and from remote  locations, medical administration &  telemedicine.  
 Email all bid information requests to the mailing contact,  david@pemfilings.com. If no response in 7 days, call  203-437-6546",,,,,,,,,,,,,,,,,,,,
"HCF","100013377","2016","38353","Cross Timbers Health Center - Stephenville","APPROVED","INDIVIDUAL",,"135 River North Blvd",,"Stephenville","Erath","TX","76401",,"Mark",,"Boggs","(502) 229-2225","mark.boggs@hcfundconnect.com","2016-04-28","2016-05-27","2016-05-26","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_443573",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100000593","2013","24588","Memorial Healthcare Center - Ovid Family Care","APPROVED","INDIVIDUAL",,"113 South Main",,"Ovid","Clinton","MI","48866",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2013-12-16","2014-01-14",,"28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_15648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100035595","2020","25259","Savoy Family Care","APPROVED","INDIVIDUAL",,"102 South Second Street",,"Eunice","St. Landry","LA","70535",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2020-01-21","2020-02-19","2020-02-18","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1645736",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100029047","2019","17586","Beemer Mercy Medical Clinic","APPROVED","INDIVIDUAL",,"212 Main St",,"Beemer","Cuming","NE","68716",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2019-01-16","2019-02-14","2019-02-13","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1278795",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43152575","2015","42562","Northwood Health Systems - New Martinsville (Main Street)","APPROVED","INDIVIDUAL",,"307 Main Street",,"New Martinsville","Wetzel","WV","26155",,"Tina",,"Derksen","(304) 234-3500","TDerksen@corp.northwoodhealth.com","2015-03-26","2015-04-24","2015-04-23",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2667459","Michael",,"Tamburino","Solix Inc.","(973) 581-6714",,"michael.tamburino@solixinc.com","30 Lanidex Plaza West",,"Parsippany","NJ","07054","0024448649","104","Phone and data for the transmission of patient information. All communication and proposals should be directed to the mailing contact listed on this form. All bids must be received prior to the ACSD and all bids must be complete and accurate, including HCP Name, HCP Number, Fund Year, and posted form bid is in response to, in order to be considered. All inquiries are preferred via email. If you do not receive a response to a voicemail within 48 hours please try again via email.",,,,,,,,,,,,,,,,,,,,
"Telecom","43181874","2018","55918","Sayre Desmond Street Practice","APPROVED","INDIVIDUAL",,"105 DESMOND ST",,"SAYRE","Bradford","PA","18840",,"Dale",,"Swingle","(570) 887-5376","Swingle_dale@guthrie.org","2018-01-09","2018-02-07","2018-02-06","28","2","Either month to month or short (up to 3 year) term preferred","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3148240","David",,"Wagner","PEM Filings, LLC","(203) 437-6546",,"david@pemfilings.com","3109 Grand Ave #449",,"Miami","FL","33133","0012328233","169",,,,,,,,,,,,,,,,,,,,,
"Telecom","43200715","2020","10262","Colstrip Medical Center","APPROVED","INDIVIDUAL",,"6230 Main Street","P.O. Box 1858","Colstrip","Rosebud","MT","59323",,"John",,"Poole","(406) 748-3600","dlund@billingsclinic.org","2020-01-28","2020-02-26","2020-02-25","28","28","36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3441770","Dana",,"Lund","Billings Clinic","(406) 657-3857","(406) 657-3771","dlund@billingsclinic.org","2800 Tenth Avenue North","PO Box 37000","Billings","MT","59107-7000","0014482939","96",,,,,,,,,,,,,,,,,,,,,
"Telecom","43180724","2018","41849","HELEN FARABEE CENTERS - CHILDRESS","APPROVED","INDIVIDUAL",,"8150 US HIGHWAY 287",,"CHILDRESS","Childress","TX","79201",,"Ralph",,"Whaite","(940) 397-3147","whaiter@helenfarabee.org","2018-01-05","2018-02-03","2018-02-02","28","2","3 Year, Annual, Month to Month","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3137260","Ralph",,"Whaite","Helen Farabee Centers","(940) 397-3147",,"whaiter@helenfarabee.org","PO Box8266",,"Wichita Falls","TX","76301","0024028367","459",,,,,,,,,,,,,,,,,,,,,
"Telecom","43143282","2014","25483","Carilion Clinic - Carilion Franklin Memorial  Hospital","APPROVED","INDIVIDUAL",,"390 S Main",,"Rocky Mount","Franklin","VA","24151",,"Kendall",,"White","(540) 224-3934","kswhite@carilionclinic.org","2014-05-15","2014-06-13","2014-06-12",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2480293","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 284-0010","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0019898402","232","Phone and data for the transmission of patient information",,,,,,,,,,,,,,,,,,,,
"HCF","100035281","2020","24259","PHS-Profidence North Coast Clinic","APPROVED","INDIVIDUAL",,"171 N Larch St.","Ste 16","Cannon Beach","Clatsop","OR","97110",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2020-01-06","2020-02-16","2020-02-15","40",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1656077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43165979","2016","27762","Hospital Authority of Washington County - Washington County Family Practice","APPROVED","INDIVIDUAL",,"632 Ferncrest Drive",,"Sandersville","Washington","GA","31082",,"Charles",,"Price","(478) 232-2470","Cprice@wcrmc.com","2016-05-31","2016-06-29","2016-06-28",,,,,,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2864667","David",,"Wagner","PEM Filings, LLC","(203) 437-6546","(800) 574-3869","david@pemfilings.com","50 Waterbury Rd #357",,"Prospect","CT","06712","0014653711","115","Internet & Telecommunications services for medical purposes.  This includes: bandwidth for general Internet connectivity, voice, data circuits for sending and receiving medical billing info, files and/or images to and from remote  locations, medical administration &  telemedicine.  Email all bid information requests to the mailing contact,  david@pemfilings.com. If no response in 7 days, call  203-437-6546",,,,,,,,,,,,,,,,,,,,
"HCF","100049352","2022","11398","Meadville Medical Center - Site 1","APPROVED","INDIVIDUAL",,"751 LIBERTY ST",,"MEADVILLE","Crawford","PA","16335",,"Robert","B","Snyder","(814) 373-9286","bsnyder2@mmchs.org","2021-08-27","2021-09-25","2021-09-24","28",,,,"Y","N","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_2337696",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100031531","2019","49630","Southeastern Regional Medical Center","APPROVED","CONSORTIUM",,"300 West 27th Street",,"Lumberton",,"NC","28358",,,,,,,"2019-02-08","2019-03-09","2019-03-08",,,,,"N","N","Y","N","Y","Y","Y","1","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1305957",,,,,,,,,,,,,,,"Telecommunications services for medical purposes.",,,,,,,,,,,,,,,,,,,,
"Telecom","43157240","2015","10435","Eureka Springs Hospital","APPROVED","INDIVIDUAL",,"24 Norris Street",,"Eureka Springs","Carroll","AR","72632",,"Drew",,"Wood","(479) 244-5105","dwood@eurekaspringshospital.com","2015-07-28","2015-08-26","2015-08-25",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2747173","Steve",,"Rau","Channelford Associates Inc","(805) 495-3255",,"steve@channelford.com","2006 Channelford Rd",,"Westlake Village","CA","91361","0013658299","151","Services include Internet, data and voice circuits/bandwidth to be used for telemedicine and other
forms of internal and external information sharing and connectivity.",,,,,,,,,,,,,,,,,,,,
"Telecom","43201869","2020","11114","Memorial Medical Center San Augustine","APPROVED","INDIVIDUAL","Catholic Health Initiatives","511 E HOSPITAL ST",,"SAN AUGUSTINE","San Augustine","TX","75972-2121",,"Marlena",,"Murataj","(720) 875-7219","Marlenamurataj@catholichealth.net","2020-02-21","2020-03-21","2020-03-20","28","14","36 month","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3449349","Marlena",,"Murataj","Catholic Health Initiatives","(720) 875-7219",,"Marlenamurataj@catholichealth.net","11045 E. lansing Cir",,"Englewood","CO","80112","0023042419","175",,,,,,,,,,,,,,,,,,,,,
"Telecom","43184181","2018","17106","Webster County Memorial Hospital","APPROVED","INDIVIDUAL",,"324 MILLER MOUNTAIN DR",,"WEBSTER SPRINGS","Webster","WV","26288",,"John","P","Bragg","(304) 847-5682","johnb@wcmhwv.org","2018-01-29","2018-02-27","2018-02-26","28","28","07/01/2018","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3173321","John","P","Bragg","Webster County Memorial Hospital","(304) 847-5682",,"johnb@wcmhwv.org","324 Miller Mountain Drive",,"Webster Springs","WV","26288","0017231622","72",,,,,,,,,,,,,,,,,,,,,
"Telecom","43127518","2012","12511","Clearwater Valley Hospital - Pioneer Medical Clinic","APPROVED","INDIVIDUAL",,"Carle Street",,"Pierce","Clearwater","ID","83546",,"Pam",,"McBride","(208) 289-5509","peterpam@tds.net","2012-06-01","2012-06-30","2012-06-29",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2046739","Pam",,"McBride","St. Mary's Hospital","(208) 289-5509","(208) 962-7598","peterpam@tds.net","1192 Three Bear Rd.",,"Kendrick","ID","83537","0012278420","207","Multiple circuits and connections for transmission of medical record information and video training/conference feeds.  Reliable connection speeds at T1 or better are desired.  Multiple T1 lines (or equivalent transmission) may be required.  Some are currently in evergreen status.  Preference given to Tier 1 providers with SLA of 1/30 of monthly cost for outages longer than 10 minutes.  Preference given to vendors who can maintain current IP addressing.",,,,,,,,,,,,,,,,,,,,
"Telecom","43132326","2013","18526","Smith Lyon Medical Center - Smith Valley Clinic","APPROVED","INDIVIDUAL",,"445 State Route 338",,"Wellington","Lyon","NV","89444",,"Linda",,"Shaw","(775) 465-2676","linda@southlyonmedicalcenter.org","2013-04-18","2013-05-17","2013-05-16",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2219388","Todd",,"Radtke","Nevada Rural Health Partners","(775) 827-4770",,"todd@nrhp.org","4600 Kietzke Ln",,"Reno","NV","89502","0001588987","300","Broadband connectivity to facilitate tele-medicine including EMR, data transfer, image transfer, voice, email and other critical medical applications.",,,,,,,,,,,,,,,,,,,,
"Telecom","43173000","2017","33245","Texoma Community Center - Cooke","APPROVED","INDIVIDUAL",,"319 N. Dixon",,"Gainesville","Cooke","TX","76240",,"Kisha","C","Bowen","(903) 957-4716","kbowen@texomacc.org","2017-02-10","2017-03-11","2017-03-10","28","7","1-5 years","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2984228","Kisha","C","Bowen","Texoma Community Center","(903) 957-4700",,"kbowen@texomacc.org","315 W. McLain Street",,"Sherman","TX","75092","0022961197","319",,,,,,,,,,,,,,,,,,,,,
"Telecom","43134505","2013","31392","Mercy Willard Hospital","APPROVED","INDIVIDUAL","Catholic Health Partners","1100 Neal Zick Road",,"Willard","Huron","OH","44890",,"Drew",,"Cardwell","(419) 251-1624","acardwell@health-partners.org","2013-05-22","2013-06-20","2013-06-19",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2245916","David",,"Wagner","PEM Filings, LLC","(203) 437-6546","(800) 574-3869","david@pemfilings.com","50 Waterbury Rd #357",,"Prospect","CT","06712","0021834916","89","Internet & Telecommunications services for medical purposes.  This includes: bandwidth for general Internet connectivity, voice, data circuits
 for sending and receiving medical billing info, files and/or images to and from remote  locations, medical administration &  telemedicine.  
 Email all bid information requests to the mailing contact,  david@pemfilings.com. If no response in 7 days, call  203-437-6546",,,,,,,,,,,,,,,,,,,,
"Telecom","43152363","2015","14517","Oakland Memorial Hospital","APPROVED","INDIVIDUAL",,"601 East 2nd Street",,"Oakland","Burt","NE","68045",,"Karen",,"Vlach","(402) 685-5601","vlachk@mercyhealth.com","2015-03-23","2015-04-21","2015-04-20",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2665036","David",,"Wagner","PEM Filings, LLC","(203) 437-6546","(800) 574-3869","david@pemfilings.com","50 Waterbury Rd, #357",,"Prospect","CT","06712","0002379030","57","Internet & Telecommunications services for medical purposes.  This includes: bandwidth for general Internet connectivity, voice, data circuits for sending and receiving medical billing info, files and/or images to and from remote  locations, medical administration &  telemedicine.  Email all bid information requests to the mailing contact,  david@pemfilings.com. If no response in 7 days, call  203-437-6546",,,,,,,,,,,,,,,,,,,,
"Telecom","43127474","2012","30639","Van Buren Public Health Department","APPROVED","INDIVIDUAL",,"905 Broad St",,"Keosauqua","Van Buren","IA","52565",,"Lindee",,"Thomas","(319) 293-3431","lindeethomas@netins.net","2012-06-02","2012-07-01","2012-06-30",,,,"Both Telecommunications & Internet Services",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2047754","Shannon","R","Klaus","Van Buren County Hospital and Clinics","(319) 293-3171","(319) 293-6390","shannon.klaus@vbch.org","304 Franklin Street",,"Keosquaua","IA","52565","0002564458","111","Van Buren County Hospital and Clinics received the Rural Health Information Technology Network Development Grant. As a part of this grant Van Buren Public Health Department became a part of the local board and community of providers including: University of Iowa Hospital and Clinics, Dr. Brad Weyers with Great River Eye Care, Van Buren County Hospital and Clinics, and the Farmington Ambulance Service.  

Van Buren Public Health Department will need premium connections to maintain and provide seamless service to those patients receiving home health care. The information exchange will need to securely transmit on-demand physician orders and results typically received from Van Buren County Hospital, this will also include any related patient information. Van Buren Public health also communicates with the Iowa Department of Public health electronically and views many department related webinars.",,,,,,,,,,,,,,,,,,,,
"Telecom","43209474","2021","12618","Community Hospital of Staunton","APPROVED","INDIVIDUAL",,"400 Caldwell Street",,"Staunton","Macoupin","IL","62088",,"Brian",,"Engelkey","(618) 635-2200","bengelkey@stauntonhospital.org","2020-11-12","2020-12-11","2020-12-10","28","28","Month to month up to 36 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3545752","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 875-8810","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0002819878","245",,,,,,,,,,,,,,,,,,,,,
"HCF","100017283","2017","25244","Paw Paw Lake Medical Center","APPROVED","INDIVIDUAL",,"6559 Paw Paw Avenue",,"Coloma","Berrien","MI","49038",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2017-01-13","2017-02-11","2017-02-10","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_657385",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HCF","100022978","2018","24920","Beauregard Memorial Hospital","APPROVED","INDIVIDUAL",,"600 South Pine Street",,"DeRidder","Beauregard","LA","70634",,"David",,"Wagner","(203) 437-6546","david@pemfilings.com","2018-01-02","2018-01-31","2018-01-30","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_922767",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43156438","2015","10914","PHS - Dan C. Trigg Hospital","APPROVED","INDIVIDUAL",,"301 E. Miel De Luna Ave",,"Tucumcari","Quay","NM","88410",,"Kathy",,"Atencio","(505) 923-7716","katencio2@phs.org","2015-06-18","2015-07-17","2015-07-16",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2720979","Stacey",,"Walls","Espy Services","(812) 277-1499",,"swalls@espyservices.com","2213 16th St.",,"Bedford","IN","47421","0014888838","175","Telecommunications services for medical purposes.  This includes: bandwidth for
general Internet connectivity, voice, data circuits for sending and receiving medical billing info,
files and/or images to and from remote  locations,medical administration &  tel-medicine purposes",,,,,,,,,,,,,,,,,,,,
"HCF","100030752","2019","32803","Adventist Health California Medical Group, Inc. - Railroad Ave.","APPROVED","INDIVIDUAL",,"1572 Railroad Ave",,"St. Helena","Napa","CA","94574",,"Steve",,"Rau","(805) 495-3255","steve@channelford.com","2019-01-17","2019-02-15","2019-02-14","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_1280234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43221285","2022","71503","SVH - MWO Lyman-Bridger Valley Clinic","APPROVED","INDIVIDUAL",,"39901 BUSINESS LOOP 80",,"LYMAN","Uinta","WY","82937-",,"Shane",,"Hokum","(307) 885-5968","shokum@starvalleyhealth.org","2022-02-04","2022-03-05","2022-03-04","28","5","MTM - 60 months","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3803774","Whittney",,"Walker","Community Hospital Consulting","(972) 943-1226",,"wwalker@communityhospitalcorp.com","7950 Legacy Drive","Suite 1000","Plano","TX","75024","0007960172","292",,,,,,,,,,,,,,,,,,,,,
"HCF","100003278","2014","17380","Audrain Medical Center","APPROVED","INDIVIDUAL",,"620 E Monroe St",,"Mexico","Audrain","MO","65265",,"Geoff","W","Boggs","(502) 228-1907","gboggs@uasave.com","2014-05-09","2014-06-07","2014-06-06","28",,,,"Y","Y","N","N","N","N","N","0","https://rhc.usac.org/hcf/documents/downloadResource.xhtml?documentId=document_36909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telecom","43181218","2018","32539","HMC -Eldorado Primary Care","APPROVED","INDIVIDUAL",,"1007 US HIGHWAY 45 N",,"ELDORADO","Saline","IL","62930",,"Rick",,"Pyle","(618) 253-7671","rpyle@harrisburgmc.com","2018-01-07","2018-02-05","2018-02-04","28","2","36 months or less","Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=3142723","Steve",,"Rau","Channelford Associates, Inc.","(805) 495-3255",,"steve@channelford.com","2006 Channelford Rd.",,"Westlake Village","CA","91361","0014015838","301",,,,,,,,,,,,,,,,,,,,,
"Telecom","43162910","2016","16669","Franklin Medical Center - Rural Health Clinic/Surgery (Winnsboro)","APPROVED","INDIVIDUAL",,"2104 Loop Road","Suite C","Winnsboro","Franklin","LA","71295",,"Shae",,"Morris","(318) 412-5356","smorris@fmc-cares.com","2016-04-14","2016-05-13","2016-05-12",,,,"Telecommunications Service ONLY",,,,,,,,,"https://rhc.usac.org/rhc/public/viewPdf.seam?documentId=2832075","Geoff",,"Boggs","USF Healthcare Consulting","(502) 228-1907","(888) 284-0010","gboggs@uasave.com","P.O. Box 326",,"Prospect","KY","40059","0016666547","198","Telecommunications, Internet, Data, Tele-Radiology, Transferring of patient data",,,,,,,,,,,,,,,,,,,,
