"candidate_name","vendor_type","vendor_name","date","amount","authorized_use","expenditure_category","purpose_of_expenditure","address_1","address_2","city","state","zip_code","office","district","county","party","reg_no","election_period","location_1","inoutstate"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-03-17T00:00:00.000","62.68","Directly Related to Candidate's Campaign","Office Supplies","Supplies for Headquarter","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-05-08T00:00:00.000","35.75","Directly Related to Candidate's Campaign","Food & Beverages","Food for Regional Event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-07-23T00:00:00.000","229.21","Directly Related to Candidate's Campaign","Food & Beverages","Bottled Water for Sign Waving & Canvassing Volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-04-23T00:00:00.000","17.07","Directly Related to Candidate's Campaign","Food & Beverages","Refreshments for Grassroot Event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2011-07-22T00:00:00.000","23.23",,"Office Supplies","Supplies for headquarter","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-10-15T00:00:00.000","136.42",,"Food & Beverages","Food for volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-09-02T00:00:00.000","9.69","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-07-09T00:00:00.000","80.7","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-04T00:00:00.000","39.24","Directly Related to Candidate's Campaign","Vehicle, Gas & Parking","Gas for Sign Placement Volunteer","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-05-26T00:00:00.000","307.77",,"Food & Beverages","Food for volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-01-24T00:00:00.000","95.16","Directly Related to Candidate's Campaign","Food & Beverages","Refreshments for Grassroots Training","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-04-16T00:00:00.000","105.88","Directly Related to Candidate's Campaign","Food & Beverages","Food and Refreshments for Coffee Hour","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-11-02T00:00:00.000","188.33",,"Food & Beverages","Food for volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-05-14T00:00:00.000","191.38","Directly Related to Candidate's Campaign","Food & Beverages","Snacks and Water for Sign Day Volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-07-13T00:00:00.000","126.43","Directly Related to Candidate's Campaign","Food & Beverages","Food and Supplies for Fundraiser and Volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-05-15T00:00:00.000","54.49","Directly Related to Candidate's Campaign","Food & Beverages","Food for Regional Event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-05-20T00:00:00.000","16.74","Directly Related to Candidate's Campaign","Other","Supplies for Fundraiser","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-08-16T00:00:00.000","30.72",,"Food & Beverages","Food for volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-04-08T00:00:00.000","379.92","Directly Related to Candidate's Campaign","Food & Beverages","Food for Lanai's Grassroot Event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-03-16T00:00:00.000","172.71","Directly Related to Candidate's Campaign","Office Supplies","Coffee Maker and Supplies","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-03T00:00:00.000","52.46","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-01-09T00:00:00.000","1759.15","Directly Related to Candidate's Campaign","Durable Assets (Supplies/Equipment)","Television","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-09-11T00:00:00.000","190.14",,"Food & Beverages","In-Kind:Food for event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-11-11T00:00:00.000","648.5",,"Food & Beverages","Election night drinks and supplies","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-07-27T00:00:00.000","5.02","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-09T00:00:00.000","195.05","Directly Related to Candidate's Campaign","Food & Beverages","Food for Grassroot Event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-08-30T00:00:00.000","41.88",,"Other","Membership fee","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-05-20T00:00:00.000","264.24","Directly Related to Candidate's Campaign","Food & Beverages","Refreshments and Snacks for Phone Banking Volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-05-20T00:00:00.000","53.53","Directly Related to Candidate's Campaign","Office Supplies","Supplies - Printer Ink","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2012-05-19T00:00:00.000","14.65",,"Other","Supplies for Headquarter","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-04T00:00:00.000","48.76","Directly Related to Candidate's Campaign","Food & Beverages","Campaign Meeting - Strategy","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-05-30T00:00:00.000","9.62","Directly Related to Candidate's Campaign","Other","Coffee Supplies for Headquarter","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-04T00:00:00.000","24.92","Directly Related to Candidate's Campaign","Vehicle, Gas & Parking","Gas for Sign Placement Volunteer","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-08-05T00:00:00.000","264.42",,"Food & Beverages","Food for forum","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-02-24T00:00:00.000","341.38",,"Food & Beverages","Supplies and food for headquarter opening","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-03-25T00:00:00.000","227.17","Directly Related to Candidate's Campaign","Food & Beverages","Water and Food for Volunteers Sign Waving","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-04-17T00:00:00.000","118.76","Directly Related to Candidate's Campaign","Food & Beverages","Food and Supplies for Grassroot Breakfast Event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-10-15T00:00:00.000","43.7",,"Food & Beverages","Food for volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-03-28T00:00:00.000","44.45","Directly Related to Candidate's Campaign","Office Supplies","Supplies - Printer Ink","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-07-11T00:00:00.000","69.04","Directly Related to Candidate's Campaign","Food & Beverages","Food for Volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-02-26T00:00:00.000","37.62",,"Food & Beverages","Refreshments for headquarter opening","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-07-31T00:00:00.000","147.61","Directly Related to Candidate's Campaign","Other","Paper Good Supplies","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-09T00:00:00.000","85.53","Directly Related to Candidate's Campaign","Food & Beverages","Food for Regional Event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-07-18T00:00:00.000","131.08","Directly Related to Candidate's Campaign","Food & Beverages","Supplies for Fundraiser","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-27T00:00:00.000","104.7","Directly Related to Candidate's Campaign","Office Supplies","Paper Shredder","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-10-15T00:00:00.000","264.71",,"Food & Beverages","Food for volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-02-12T00:00:00.000","192.43",,"Food & Beverages","Supplies and food for headquarter opening","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-01-20T00:00:00.000","111.25","Directly Related to Candidate's Campaign","Food & Beverages","Food for Grassroots Meeting","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2013-04-02T00:00:00.000","62.52",,"Food & Beverages","Meeting - Pizzas","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-09T00:00:00.000","34.52","Directly Related to Candidate's Campaign","Other","Paper Good Supplies for Headquarter","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-08-31T00:00:00.000","37.68",,"Food & Beverages","Food for grassroots event","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2013-10-24T00:00:00.000","121.44",,"Office Supplies","Printer Inks","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2010-04-02T00:00:00.000","181.79",,"Food & Beverages","Food for breakfast meeting","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-02-03T00:00:00.000","82.68","Directly Related to Candidate's Campaign","Office Supplies","Supplies for Headquarter","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2014-08-09T00:00:00.000","149.82","Directly Related to Candidate's Campaign","Food & Beverages","Bottled Water for Volunteers","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2010-2014","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
"Abercrombie, Neil","Other Entity","Costco Wholesale - Iwilei #687","2009-07-29T00:00:00.000","122.79",,"Office Supplies","Supplies for headquarters","525 Alakawa Street",,"Iwilei","HI","96817","Governor",,,,"CC10529","2006-2010","525 Alakawa Street
Iwilei, HI 96817
(21.319273, -157.871048)","HI"
