"business_name","address1","address2","city","state","zipcode","county","contact_name","website","email","company_profile","company_description","location_description","latlong"
"Local Harvest Farmers' Market of Forsyth","11048 State Highway 76 East",,"Forsyth","MO","65653","Taney","Glenda Hunt","https://www.facebook.com/TaneyFarmersMarket/","fsfcpresident@gmail.com","<p>The Local Harvest Farmers&#39; Market of Forsyth is owned and operated by the Seniors of Eastern Taney County. We are a non-for-profit organization. The market building sits on 8.5 acres which we, the seniors, have purchased to build a new Senior Center. The building has been remodeled and currently has spaces for 15-20 vendors inside and 20-30 vendors outside. We are entering our fifth season of operation.</p><p><br></p><p>Our season opens the 1st Saturday of May and goes into the 2nd Saturday of December with our local craftsmen. The areas we serve include the following towns: Forsyth, Rockaway Beach, Merriam Woods, Walnut Shade, Kissee Mills, Bradleyville, Kirbyville, and Taneyville. We are the ONLY farmers&#39; market serving the eastern side of Taney County. The market is run entirely by volunteers.</p>","Vegetables, fruits, canned goods, jams, jellies, baked goods, breads, cheeses, farm fresh eggs, live and dressed turkeys and quail, along with quail eggs<br>Goat and cow milk<br><br>We also run a concession at the market serving Biscuits and Gravy for Breakfast and Pulled Pork, Sausage Dogs, Tacos and anything else I might feel like cooking for lunch.<br><br>During the hot summer we have sundaes!","<p>Market will open Saturdays - May 7th thru December 10th from 8 am - 2 pm.</p><p>11048 State Highway 76 East, Forsyth MO 65653</p>","(36.672696, -93.096046)"
"Shepherd of the Hills Development, LLC","5586 W 76 Country Blvd.",,"Branson","MO","65616","Taney","Jeff Johnson","https://theshepherdofthehills.com","jjohnson@oldmatt.com","<p>Shepherd of the Hills Outdoor Theater and Adventure Park is located on 160 acres that was originally homesteaded by John and Anna Ross back in 1894. It is the location that Harold Bell Wright spent several summers and inspired his Best Selling novel THE SHEPHERD of the HILLS.</p><p>For 60 seasons the Old Mill Theater has performed this legendary story in the evening,outside under the stars. During the daytime guests are invited to take part in Historical Tours of the Homestead, see working crafters, or visit our petting zoo and playland. Shepherd of the Hills is not only dedicated to historical preservation, but also the preservation of local farmers and craftsmen.</p>","<p>Currently we host a Farmers&#39; Market each Friday afternoon. </p><p>Our theme is Homemade, Homegrown, or Home Cooked. We will also be hosting a crafts fair and Fall Festival.</p>","<p>The Homestead is open 7 days a week. </p><p>Farmers&#39; market is Fridays from 3 p.m. to 7 p.m. </p><p>Our Fall Festival takes place each weekend in October.</p>","(36.669671, -93.305954)"
"Licking Farmers Market","208 S. Main Street",,"Licking","MO","65542","Texas","Kathleen Borg",,"kathleenborg1@gmail.com","<p>Licking Farmers Market operates from mid-May through late August annually since 2015. Sponsored by the Licking United Methodist Church to benefit the community and is FREE to vendors. Limited to locally grown fresh farm products and locally produced natural crafts.</p>","Products include:Fruits, vegetables, jams &amp; jellies, live plants, cut flowers, meats, eggs, nuts, baked goods, wood crafts, hand crafts and more from local farmers/producers.  Missouri grown fruits &amp; vegetables outside our local area are allowed only if no local source is available.  We do not sell auction fruits or vegetables.","Wednesdays and Saturdays from 8:00 a.m. to 12 noon.Location - 208 S. Main Street in Licking, MO 65542 on the north parking lot of the Licking United Methodist Church.","(37.4963392, -91.856314)"
"Chateauvert Farm","10049 Tucker Drive",,"Mountain Grove","MO","65711","Texas","Paul Chateauvert",,"chateauvertpaul1952@gmail.com","Chateauvert Farm has been a farm since 1997. We started out growing a garden 50 ft by 50 ft where we raised organic vegetables. At the present time we grow 2 acres of vegetables, all organic and chemical free, and we have 3 high tunnels where we grow crops all year round. I am a beekeeper also.","During spring, we grow different varieties of vegetables like different types of tomatoes. We grow 3 different varieties of potatoes including Purple, Yukon, and Pontiac. We also grow broccoli, cauliflower, yellow squash, zucchini, corn, cucumber, pok choy, spinach, kale, pepper and eggplant. We do have non-GMO pasture range eggs from our chickens and raw honey.","You can visit Chateauvert Farm from 8 a.m. until 5 p.m. open any day. We do 2 farmers’ markets. One in West Plains Area Farmers’ Market open 8 a.m. to 2 p.m. Wednesday and Saturday.<br><br>During winter, West Plains Area Farmers’ Market is open only Saturday from 9 a.m. until 1 p.m.<br><br>The second, the market in Ava Missouri on the square starts first week of April until the end of October. The market times are 7 a.m. to 12 noon.","(37.16593, -92.2454)"
"Lone Star Farmers' Market","First & Pine Street",,"Houston","MO","65483","Texas","Shannon Motzkus",,"solomofarms@gmail.com","<p>Friday 8:00 a.m.- 1:00 p.m. from April - November.</p>","The Lone Star Farmers&#39; Market sells a variety of products.","<p>The Lone Star Farmers&#39; Market is located at the corner of First and Pine Street at the Lone Star Plaza.</p>","(37.326436, -91.957318)"
"Vernon County Farmers Market","1641-1679 E Ashland St and 800 S Ash St",,"Nevada","MO","64772","Vernon","Lucas Conner","https://www.facebook.com/NevadaVernonCountyFarmersMarket","nvcfarmersmarket@gmail.com","The Vernon County Farmers Market has been selling to community members for over a decade, providing fresh fruits, vegetables, and foods to our residents.","<p>Vendor name - Products sold </p><p>Pates Produce - Tomatoes, peaches, and strawberries </p><p>Colonel’s Apiary - Honey and related products </p><p>Morerod Heritage Farms - Various lettuce, greens, and other spring vegetables </p><p>Bright Hope Soap Works - Goats milk, soap, and lotions </p><p>Gerster Farms - Asparagus, other spring greens, pies, tomatoes, pepper plants, jams, and jellies </p><p>Wild Attitude! - Honey, lotions, and spreads </p><p>Osage Co-op - Baked goods and dog treats</p><p>Mimi’s Kitchen - Salt, vinegar, and vanilla </p><p>The Bakers Table - Baked cookies and muffins</p>","<p>Nevada/Vernon County Fairgrounds on Saturdays from 9:00-1:00 - 1641-1679 E Ashland St </p><p>Nevada Regional Medical Center on Tuesdays from 3:00-6:00 - 800 S Ash St</p>","(37.8310307, -94.360548)"
"Nevada Vernon County Farmers Market","1641 E Ashland",,"Nevada","MO","64772","Vernon","Kelly Ast",,"kellygreen8@hotmail.com","The Nevada Vernon County Farmers Market has been operating since 1980. In the past eight years this market has been open two days a week during the season from May thru October. On Saturdays, it is located at the new multi-use building that features an outdoor pavilion, 1641 E. Ashland Nevada, MO. On Tuesdays from 3-6pm, the market is located in the parking lot of the Nevada Regional Medical Center. The market offers events on Saturday Mornings. Such as, the Opening Weekend Breakfast, Salsa Contest, Youth Maker Fair, Bee Festival, and a Fall Festival. Details can be found on the Nevada Vernon County Farmers Market Facebook Page.","Local produce including fruits and vegetables, local honey, local meat: poultry, pork and beef and various baked goods.","Customers are welcome to attend the market beginning the first weekend in May thru the last weekend in October. Each Saturday from 9-1pm @ 1641 E. Ashland in Nevada, MO. And on Tuesdays from 3pm-6pm in the parking lot of Nevada Regional Medical Center located on South Ash Street in Nevada, MO.","(37.844006, -94.336568)"
"Heap Acres","22350 State Highway O",,"Wright City","MO","63390","Warren","Amy Heap","http://HeapAcres.com","amy@heapacres.com","Heap Acres is a fresh cut flower farm that grow the flowers we sell!","Our seasonal fresh cut flowers are sold from spring through the end of fall. We grow and sell, Cosmos, China Asters, Dahlias, Sunflowers, Zinnias and many more!","<p>We will have our flowers for purchase on selected dates at the Lake St. Louis Farmers Market and on our website throughout the season. We will also have designated days for U-pick that you will find information about on our website as we near those dates.</p>","(38.72873, -91.007137)"
"Warren County Farmers & Artisans Market","See Retail locations information",,"Wright City","MO","63390","Warren","John Knoll","https://www.facebook.com/warrencountyfarmersandartisansmarket/",,"Open a week before Memorial Day and closure date is TBD.<br><br>Market at Warrenton: Tuesday, 3:30 pm to 6:00 pm.<br>Market at Wright City: Thursday, 3:30 pm to 6:00 pm.","The Warren County Farmers &amp; Artisans Market sells a variety of products.","The Warren County Farmers&#39; Market has two locations which are open at two different time during the week.<br><br>Wright City: Diekroeger Park<br>Warrenton: Pavilion behind City Hall","(38.828827, -91.019189)"
"3 Girls and a Tractor","19891 Hwy. 94",,"Marthasville","Mo","63357","Warren","John Kopmann","https://www.facebook.com/3girlsandatractor/?ref=page_internal","girlsandatractor@aol.com","We are a family farm located in the Missouri River Bottoms.  We have been growing produce for over twenty years together.  We are conscientious conventional farmers who eat everything we grow!  Myself, my wife Shari and our 3 daughters Jamie, Sara and Katie all take part in growing a wide variety of produce as well as harvesting honey and pecans.  We limit our use of chemicals as last chance efforts to save our crops.  We prefer trap crops, hand and mechanical removal and organic compounds.  We participate in Farm to School providing children with fresh produce within 24 hours of harvest.  We attend several farmers markets as well as supplying CSAs and operating a Pumpkin Patch. The home farm raises pork.","A variety of seeded, seedless and heirloom watermelons, cantaloupe, specialty melons, sweet corn, tomatoes, peppers, cucumbers, beets, eggplant, potatoes, sweet potatoes,onions, zucchini, a variety of winter and heirloom squash, a huge variety of pumpkins and gourds, popcorn, peanuts. Spring and Fall lettuce, spinach, radishes, carrots, kale and kohlrabi. We harvest our bees’ honey and pecans from our trees on the farm.  Pork is sold as whole hogs we can deliver to a processor.","On the farm call John at 636-357-8075.  Email at girlsandatractor@aol.com Washington farmers market on Saturdays June-October.","(38.618356, -91.099981)"
"Washington County Farmer's Market","15624 State Highway 32",,"Bismarck","MO","63624","Washington","Marvin and Phyllis Scott",,"scott2012mp@outlook.com","Washington County Farmer&#39;s Market has been available market for over 26 years. WCFM consists of farmers with 2 weekdays of operation.","Farm grown fruits; vegetables farm-owned.","<p><span style=""background-color: rgb(255, 255, 255); color: rgb(68, 68, 68);"">Market will be open on Wednesdays &amp; Saturdays.</span></p><p><br></p><p>On Saturdays </p><p>Starting May 7th, location is the Washington County Courthouse, Potosi MO from 7-12 or sell out. </p><p><br></p><p>On Wednesday we have two locations.</p><p>Starting May 11th, location is the Washington County Sheriff Parking lot from 3pm-7pm.</p><p>Starting June 22nd, location is the Washington County Health Department, Potosi MO from 7-12 or sell out.</p>","(37.936516, -90.787802)"
