License Number,Licensee Name,DBA Name,License Type,Current Status,Effective Date,Fee Date,Fee Type,Expiration Date,Business Phone,Manager Phone,First Name,Last Name,District,SubDistrict,County,Street Number,Street,City,State,Zip Code,Mailing Address 1,Mailing Address 2,Mailing Address 3,Mailing Address 4,Legal 1,Legal 2,Legal 3,Legal 4,Legal 5,Legal 6,Legal 7,Legal 8,latlng,Missouri Counties,School Districts,Counties
286064,"RADER HOSPITALITY COMPANY, LLC",MY HOUSE NIGHTCLUB & SPORTS BAR,RBDC,OB,08/20/2022,,NEW,08/20/2022,5732393131,5732393131,JOHN,RADER,2,00,BOONE,119,S. SEVENTH STREET,COLUMBIA,MO,652014874,"RADER HOSPITALITY COMPANY, LLC",MY HOUSE NIGHTCLUB & SPORTS BAR,6106 IVORY LANE,COLUMBIA  MO  65201-3875,ALL OF A TEMPORARY STAND LOCATED ON 6TH STREET BETWEEN LOCUST AND,"CHERRY STREETS, COLUMBIA, MISSOURI.",,,,,,,"(38.9499418, -92.3300247)",40,464,2691
286173,LIQUOR GIRLS KC LLC,LIQUOR GIRLS KC,RDC1,ACT,08/17/2022,,NEW,06/30/2023,9135265912,9135265912,JENNIFER,DUCKWORTH,1,00,JACKSON,3401,BROADWAY BLVD UNIT 164,KANSAS CITY,MO,64111,LIQUOR GIRLS KC LLC,LIQUOR GIRLS KC,4741 CENTRAL ST #239,KANSAS CITY MO 64112,,,,,,,,,,,,
286138,DOG DAYS LLC,DOG DAYS BAR & GRILL,RBDC,ACT,09/14/2022,,NEW,09/18/2022,5733489797,5732160273,MARK,BARRETT,2,00,CAMDEN,1232,JEFFRIES ROAD,OSAGE BEACH,MO,65065,,,,,"ALL OF TEMPORARY STAND #2, AT LAKE OF THE OZARKS HARLEY-DAVIDSON,","6482 OSAGE BEACH PARKWAY, OSAGE BEACH, MO",,,,,,,,,,
286339,HORTON HOLDINGS LLC,BAYLEE JO'S BBQ,RBDC,ACT,09/10/2022,,NEW,09/10/2022,5735462100,5733300500,JEREMY,HORTON,4,00,IRON,1315,MO 21,IRONTON,MO,63650,HORTON HOLDINGS LLC,BAYLEE JO'S BBQ,407 POTOSI STREET,FARMINGTON MO 63640,"ALL OF A TEMPORARY STAND LOCATED AT, 651 VARGO ROAD FARMINGTON, MO.",,,,,,,,,,,
286326,BEMISTON CARONDELET CORP,CLAYTON PLAZA HOTEL,RBD,ACT,08/24/2022,,NEW,06/30/2023,3147265400,3145655857,JAMES,ZES,3,00,ST. LOUIS CO.,7750,CARONDELET AVE.,CLAYTON,MO,63105,,,,,"BASEMENT AND POOL LEVEL AREA OF A FOUR STORY BRICK BUILDING, AND","ADJOINING EIGHT STORY BRICK BUILDING, ADJOINING EXTERIOR PATIOS,","BANQUET ROOMS AND ROOM SERVICE ON ALL FLOORS OF BOTH BUILDINGS,","7742-50 CARONDELET AVENUE, CLAYTON, MO.",,,,,,,,
285874,ST. JOSEPH CHURCH - APPLE CREEK,(PATRICK J. CHRISTOPHER),RBDP,ACT,09/01/2022,,NEW,09/07/2022,5737882330,5737882330,PATRICK,CHRISTOPHER,4,00,PERRY,138,ST. JOSEPH LN,PERRYVILLE,MO,63775,,,,,ALL OF A TEMPORARY STAND #1 FOR THE ANNUAL PICNIC ON PARISH GROUNDS,"LOCATED 2 MILES WEST FROM HWY 61 ON HWY F, JUST SOUTH OF PERRYVILLE,",MO.,,,,,,,,,
286006,ACE SHISHA LOUNGE LLP,ACE SHISHA LOUNGE LLP,SBD,ACT,08/12/2022,,NEW,06/30/2023,3147627111,3147627111,ANEL,RAMIC,3,00,JEFFERSON,469,JEFFCO BLVD,ARNOLD,MO,63010,,,,,,,,,,,,,,,,
286079,SPRINGFIELD CONTRACTORS ASSOCIATION,(MEGAN SHORT),RBDP,ACT,08/31/2022,,NEW,09/06/2022,4178621313,4178397612,MEGAN,SHORT,5,00,GREENE,1313,N NIAS AVE STE A,SPRINGFIELD,MO,65802,,,,,ALL OF A SINGLE TEMPORARY STAND AND ENCLOSED AREA (MAP ON FILE) ON THE,PROPERTY OF THE SPRINGFIELD UNDERGROUND LOCATED AT 1900 NORTH LECOMPTE,"ROAD, SPRINGFIELD, MO",,,,,,,,,
285943,MERAMEC VINEYARDS WINERY LLC,MERAMEC VINEYARDS WINERY,RBDC,ACT,09/10/2022,,NEW,09/10/2022,5732657847,5732638526,JOSEPH,BOULWARE,5,00,PHELPS,600,STATE ROUTE B,ST. JAMES,MO,65559,,,,,"ALL OF A TEMPORARY STAND LOCATED AT, 304 EAST RAILROAD CENTRALIA, MO.",,,,,,,,,,,
286092,TJP SPECTRUM ENTERPRISES LLC,SPECTRUM RECORD LOUNGE,RBD,ACT,08/16/2022,,NEW,06/30/2023,5732709893,5732709893,TRAVIS,TYSON,4,00,CAPE GIRARDEAU,113,BROADWAY ST,CAPE GIRARDEAU,MO,63701,,,,,"ALL OF A BUILDING AT 113 BROADWAY STREET, CAPE GIRARDEAU, MO",,,,,,,,,,,
286410,FALCONS SOCIAL CLUB,FALCONS SOCIAL CLUB,SBD,ACT,08/25/2022,,NEW,06/30/2023,3142803565,3142803565,PAUL,LAVIGNE,3,00,ST. LOUIS CITY,5400,SOUTHWEST AVE,ST. LOUIS,MO,63139,,,,,,,,,,,,,,,,
286237,CHEROKEE EVENTS,(RONALD STRAWBRIDGE),RBDP,OB,08/18/2022,,NEW,08/24/2022,3144023943,3142029651,RONALD,STRAWBRIDGE,3,00,ST. LOUIS CITY,3407,S. JEFFERSON AVE STE 515,ST. LOUIS,MO,63118,,,,,"ALL OF A TEMPORARY STAND AT 2626 CHEROKEE STREET, ST. LOUIS, MO",,,,,,,,,,,
286222,BALTIMORE BEND VINEYARD LLC,BALTIMORE BEND VINEYARD,5BWC,ACT,09/10/2022,,NEW,09/10/2022,8162523003,8164612164,SARAH,SCHMIDT,1,00,LAFAYETTE,27150,HWY 24,WAVERLY,MO,640969153,,,,,"ALL OF A TEMPORARY STAND LOCATED AT 313 WEST PACIFIC AVENUE,","INDEPENDENCE, MO",,,,,,,,,,
286200,DELANEY VINEYARD & WINERY LLC,DELANEY VINEYARD & WINERY,RBDC,ACT,09/10/2022,,NEW,09/10/2022,4174484346,4176675651,LARRY,DELANEY,5,00,VERNON,1200,S. MAIN STREET,NEVADA,MO,647723609,,,,,ALL OF A TEMPORARY CONCESSION STAND AND DESIGNATED CONCESSION AREA AT,"THE UNCORKED WINE FESTIVAL ON THE BINGHAM-WAGGONER ESTATE GROUNDS,","313 WEST PACIFIC AVENUE, INDEPENDENCE, MISSOURI.",,,,,,,,,
285960,UNITED BRANDS LLC,UNITED BRANDS,22S,ACT,08/10/2022,,NEW,06/30/2023,6195210226,5597491851,JEFFREY,MARCHANT,7,00,OUT OF STATE,111,"2ND AVE. NE, STE. 1250",ST. PETERSBURG,FL,337013421,UNITED BRANDS LLC,UNITED BRANDS,4231 BALBOA AVE. #103,SAN DIEGO CA 92117-5504,"LOCATION: 111 2ND AVE. NE, STE. 1250, ST. PETERSBURG, FL. 33701-3421",,,,,,,,,,,
286054,JAY AMBEY 2328 LLC,ZZOOM LIQUOR TOBACCO AND CONVENIENCE,OPL,ACT,09/01/2022,,NEW,06/30/2023,8162241129,3149336106,SONAL,PATEL,1,00,CASS,301,N STATE ROUTE 7,PLEASANT HILL,MO,64080,JAY AMBEY 2328 LLC,ZZOOM LIQUOR TOBACCO AND CONVENIENCE,1501 SW US HWY 40,BLUE SPRINGS MO 64015,"ALL OF A BUILDING AT 301 NORTH STATE ROUTE 7, PLEASANT HILL, MO",,,,,,,,,,,
285938,CARDETTI HERITAGE LLC,JUST A TASTE,RBDC,OB,08/20/2022,,NEW,08/20/2022,4175297273,4175297273,ERIC,TAYLOR,5,00,PHELPS,200,N. JEFFERSON,ST. JAMES,MO,655591920,CARDETTI HERITAGE LLC,JUST A TASTE,21681 COUNTY ROAD 3640,ST. JAMES MO 65559-8447,"ALL OF A TEMPORARY STAND LOCATED AT, 931 E. 4TH STREET, JOPLIN, MO.",,,,,,,,,,,
286195,BENEVOLENT PROTECTIVE ORDER OF ELKS 861,LODGE 861,RBDC,OB,08/25/2022,,NEW,08/25/2022,4176733671,4178252241,CHASE,EMERY,5,00,JASPER,1010,N MADISON,WEBB CITY,MO,64870,BENEVOLENT PROTECTIVE ORDER OF ELKS 861,LODGE 861,PO BOX 705,"WEBB CITY, MO 64870","ALL OF A TEMPORARY STAND LOCATED AT 12167 HIGHWAY 43, WEBB CITY, MO",,,,,,,,,,,
285982,ET MANAGEMENT,SHIP THAT BOX,ACL,ACT,08/11/2022,,NEW,06/30/2023,7724866333,7724866333,ALEX,NARCOWICH,7,00,OUT OF STATE,4550,SW 41ST BLVD STE 4,GAINESVILLE,FL,326084255,,,,,"LOCATION: 4550 SW 41ST BLVD STE 4, GAINESVILLE, FL 32608-4255",,,,,,,,,,,
285975,HOLDEN SPORTS ASSOCIATION INC.,(JAMIE N. THIEMAN),RBDP,ACT,08/24/2022,,NEW,08/30/2022,8162559677,8162559677,JAMIE,THIEMAN,1,00,JOHNSON,508,W CHESTNUT ST,HOLDEN,MO,64040,HOLDEN SPORTS ASSOCIATION INC.,(JAMIE N. THIEMAN),300 S MARKET,HOLDEN MO 64040,"ALL OF A TEMPORARY STAND LOCATED AT 508 WEST CHESTNUT STREET, HOLDEN,",MO,,,,,,,,,,
286212,LADIES UNION BENEVOLENT ASSOCIATION,(JENNIE R. SOMMERS),RBDP,OB,08/18/2022,,NEW,08/24/2022,8165966034,8165966034,JENNIE,SOMMERS,1,00,BUCHANAN,801,N NOYES BLVD,ST. JOSEPH,MO,64506,LADIES UNION BENEVOLENT ASSOCIATION,(JENNIE R. SOMMERS),13 EASTWOOD DR,ST. JOSEPH MO 64506,ALL OF A TEMPORARY CONCESSION STAND AND DESIGNATED CONCESSION AREA AT,"YELLOW FROG GRAPHIC, 5602 CORPORATE DRIVE, ST. JOSEPH, MO",,,,,,,,,,
286065,"RADER HOSPITALITY COMPANY, LLC",MY HOUSE NIGHTCLUB & SPORTS BAR,RBDC,OB,08/20/2022,,NEW,08/20/2022,5732393131,5732393131,JOHN,RADER,2,00,BOONE,119,S. SEVENTH STREET,COLUMBIA,MO,652014874,"RADER HOSPITALITY COMPANY, LLC",MY HOUSE NIGHTCLUB & SPORTS BAR,6106 IVORY LANE,COLUMBIA  MO  65201-3875,ALL OF A TEMPORARY STAND LOCATED ON LOCUST STREET BETWEEN 6TH AND 7TH,"STREETS, COLUMBIA, MISSOURI.",,,,,,,"(38.9499418, -92.3300247)",40,464,2691
286163,TRENTON STORE LLC,TRENTON STORE,OPL,ACT,08/17/2022,,NEW,06/30/2023,6603593135,9135157354,RAHEEL,KHAIR,1,00,GRUNDY,1419,E 9TH ST,TRENTON,MO,64683,TRENTON STORE LLC,TRENTON STORE,15594 S WIDMER ST,OLATHE KS 66062,"ALL OF A ONE STORY BUILDING LOCATED AT 1419 E 9TH STREET, TRENTON, MO",,,,,,,,"(40.0744883, -93.6041948)",15,41,522
286393,KLYMAX LOUNGE LLC,KLYMAX LOUNGE,RBD,ACT,08/25/2022,,NEW,06/30/2023,8162661007,8162661007,SCHELLETA,WILLIAMS,1,00,JACKSON,4246,INDIANA AVE,KANSAS CITY,MO,64130,,,,,"ALL OF A ONE STORY BUILDING AND ADJACENT, ENCLOSED EXTERIOR PATIO","LOCATED AT 4246 INDIANA AVENUE, KANSAS CITY, MO",,,,,,,,,,
286354,PEPE PRODUCTION LLC,RUTHIE'S ON C-STREET,RBDC,OB,08/19/2022,,NEW,08/20/2022,4178648144,4174256844,JOSEPH,PEPE,5,00,GREENE,504,E. COMMERCIAL STREET,SPRINGFIELD,MO,658032946,,,,,"ALL OF A TEMPORARY STAND AT 322 SOUTH AVENUE IN SPRINGFIELD, MISSOURI.",,,,,,,,,,,
286097,SOUTHEAST MISSOURI DISTRICT FAIR ASSN,(DARRELL AUFDENBERG),RBDP,ACT,09/04/2022,,NEW,09/10/2022,5733349250,5732706755,DARRELL,AUFDENBERG,4,00,CAPE GIRARDEAU,410,KIWANIS ARENA PARK,CAPE GIRARDEAU,MO,63701,,,,,"ALL OF A TEMPORARY STAND AT 410 KIWANIS DRIVE ARENA PARK,","CAPE GIRARDEAU, MO",,,,,,,,,,
286002,WESTWOOD GROCERY INC.,WESTWOOD GROCERY,RBDC,OB,08/21/2022,,NEW,08/21/2022,3149651266,3146461281,SUSAN,WESTERBECK,3,00,ST. LOUIS CO.,190,N SAPPINGTON ROAD,ST LOUIS,MO,631224854,,,,,"ALL OF A TEMPORARY STAND AT JEWEL BOX IN FOREST PARK, ST. LOUIS, MO",,,,,,,,"(38.5848722, -90.3863423)",51,229,2210
286118,FRIENDS OF BELLEFONTAINE CEMETERY,(JOSEPH SHIELDS),RBDP,ACT,09/15/2022,,NEW,09/21/2022,3143810750,6362845500,JOSEPH,SHIELDS,3,00,ST. LOUIS CITY,4947,W FLORISSANT AVE,ST. LOUIS,MO,63115,,,,,"ALL OF A TEMPORARY STAND AT 4947 WEST FLORISSANT AVENUE, ST. LOUIS, MO",,,,,,,,,,,
286185,ABOU BEN ADHEM SHRINERS,(CHARLES NATHAN),RBDP,ACT,08/31/2022,,NEW,09/06/2022,4178699164,4176316714,CHARLES,NATHAN,5,00,GREENE,601,E ST LOUIS,SPRINGFIELD,MO,65806,,,,,"ALL OF A TEMPORARY STAND AT 26920 SHRINE ROAD, WAYNESVILLE, MISSOURI.",,,,,,,,,,,
285899,HILDEBRAND ENTERTAINMENT LLC,SHRUNKEN HEAD TROPIC LOUNGE,RBDC,OB,08/20/2022,,NEW,08/20/2022,5733385455,5733385455,TIFFANY,HILDEBRAND,2,00,COLE,308,"E. HIGH ST., STE. 101B",JEFFERSON CITY,MO,65101,HILDEBRAND ENTERTAINMENT LLC,SHRUNKEN HEAD TROPIC LOUNGE,3719 WARDSVILLE RD.,JEFFERSON CITY MO 65101-9795,"ALL OF A TEMPORARY STAND LOCATED AT, 263 WAPITI TRAIL, WESTPHALIA,",MISSOURI.,,,,,,,,,,
286031,SACRED HEART CHURCH,(SHELBY KILMER),RBDP,ACT,08/22/2022,,NEW,08/28/2022,4178693646,4178646726,SHELBY,KILMER,5,00,GREENE,1609,N SUMMIT AVE,SPRINGFIELD,MO,65806,,,,,"ALL OF A TEMPORARY STAND IN THE ""BEER GARDEN"" LOCATED AT 1609 NORTH","SUMMIT AVENUE IN SPRINGFIELD, MISSOURI.",,,,,,,,,,
286034,SPIN ENTERTAINMENT II INC.,GUITARS,RBDC,OB,08/12/2022,,NEW,08/12/2022,4177826444,9136691107,ADAM,ZIMMERMAN,5,00,JASPER,1800,W. 7TH ST.,JOPLIN,MO,64801,SPIN ENTERTAINMENT II INC.,GUITARS,1503 MAIN ST. #325,GRANDVIEW MO 64030,"ALL OF A TEMPORARY STAND LOCATED AT 1800 WEST 7TH STREET, JOPLIN, MO",,,,,,,,"(37.0846009, -94.5360723)",94,490,1966
286086,MERAMEC VINEYARDS WINERY LLC,MERAMEC VINEYARDS WINERY,RBDC,ACT,09/24/2022,,NEW,09/24/2022,5732657847,5732638526,JOSEPH,BOULWARE,5,00,PHELPS,600,STATE ROUTE B,ST. JAMES,MO,65559,,,,,"ALL OF A TEMPORARY STAND LOCATED AT 15751 STATE ROUTE F, ROLLA, MO",,,,,,,,,,,
285918,MIS ARCOS LLC,MIS ARCOS,RBDC,OB,08/13/2022,,NEW,08/14/2022,4172370547,4176801417,MANUEL,MATURINO,5,00,JASPER,1926,SOUTH GARRISON,CARTHAGE,MO,648363648,,,,,"ALL OF A TEMPORARY STAND AT, 407 S. GARRISON, CARTHAGE, MO.",,,,,,,,"(37.1555283, -94.31419890000001)",94,398,1966
285928,AAB ENTERPRISES LLC,WAVE TACO,SBD,ACT,08/10/2022,,NEW,06/30/2023,3145656190,3145656190,BRIAN,WILLIAMS,3,00,ST. LOUIS CITY,1335,CONVENTION PLAZA,ST. LOUIS,MO,63103,AAB ENTERPRISES LLC,WAVE TACO,9 NORMAN GROVE CT.,ST. LOUIS MO 63129,,,,,,,,,"(38.633799, -90.198134)",54,200,2223
286133,LACHANCE VINEYARDS LLC,LACHANCE VINEYARDS,RBDC,ACT,09/28/2022,,NEW,09/28/2022,6365862777,3142771932,HAROLD,HAMBY,3,00,JEFFERSON,12237,PETER MOORE LANE,DE SOTO,MO,63020,LACHANCE VINEYARDS LLC,LACHANCE VINEYARDS,12236 PETER MOORE LANE,DESOTO MO 63020,"ALL OF A TEMPORARY STAND AT 116 MILL STREET, KIMMSWICK, MO",,,,,,,,"(38.1680629, -90.61782699999999)",62,268,1967
286296,EUREKA PACIFIC ELKS LODGE 2644 INC,(ANDREW J. MILLER),RBDP,ACT,09/28/2022,,NEW,10/04/2022,3147958131,3147958131,ANDREW,MILLER,3,00,ST. LOUIS CO.,19,W 1ST ST,EUREKA,MO,63025,EUREKA PACIFIC ELKS LODGE 2644 INC,(ANDREW J. MILLER),PO BOX 732,EUREKA MO 63025,"ALL OF A TEMPORARY STAND AT 333 BALD HILL ROAD, EUREKA, MO",,,,,,,,,,,
286060,DOCK BOYS II LLC,BANDANAS BAR B Q,5BDW,ACT,08/15/2022,,NEW,06/30/2023,3145748048,6602816104,WILLIAM,BURTON,2,00,COLE,2336,MISSOURI BLVD,JEFFERSON CITY,MO,65109,,,,,"ALL OF A ONE STORY BRICK BUILDING AT 2336 MISSOURI BOULEVARD,","JEFFERSON CITY, MO",,,,,,,,,,
286150,"PONY KEG, LLC",PONY KEG,OPT,ACT,08/17/2022,,NEW,06/30/2023,6604920313,6608324869,WILLIAM,WETTER,5,00,BATES,223,N 14TH ST,RICH HILL,MO,64779,,,,,,,,,,,,,,,,
285871,HEER & SONAL INC,KIRKWOOD DELI & CONVENIENCE,SOP,OB,08/08/2022,,NEW,06/30/2023,,3149714558,MIT,PATEL,3,00,ST. LOUIS CO.,500,W. ESSEX AVE.,KIRKWOOD,MO,63122,,,,,,,,,,,,,"(38.58881340000001, -90.4155662)",51,229,2210
285987,ST CHARLES CHAMBER OF COMMERCE,(SCOTT D. TATE),RBDP,ACT,08/30/2022,,NEW,09/05/2022,6369460633,3145412113,SCOTT,TATE,3,00,ST. CHARLES,5988,MID RIVERS MALL DR STE 231-B,SAINT PETERS,MO,63304,,,,,"ALL OF A TEMPORARY STAND AT 370 LAKESIDE PARK, 1000 LAKESIDE PARK","DRIVE, ST PETERS, MO",,,,,,,,,,
286227,"ALLWOOD, LARRY E.",EAST SIDE TAVERN,5BWC,ACT,09/09/2022,,NEW,09/11/2022,,,,,1,00,DEKALB,109,S POLK STREET,MAYSVILLE,MO,644690483,,,,,ALL OF A TEMPORARY STAND IN THE ALLEY BETWEEN 101 AND 109 SOUTH POLK,"STREET, MAYSVILLE, MO",,,,,,,,,,
286264,MISSION VALLEY DISTRIBUTION LLC,TRAVERSE IMPORTS,LS,ACT,08/18/2022,,NEW,06/30/2023,9152024919,9152024919,JUSTIN,HARPER,7,00,OUT OF STATE,140,EL CHANATE STE E,CANUTILLO,TX,798356119,MISSION VALLEY DISTRIBUTION LLC,TRAVERSE IMPORTS,PO BOX 220912,EL PASO TX 79912-2912,"LOCATION: 140 EL CHANATE, SUITE E, CANUTILLO, TX 79835-6119",,,,,,,,,,,
286190,28 SHOTS BAR AND GRILL LLP,28 SHOTS BAR AND GRILL,RBDC,ACT,09/10/2022,,NEW,09/10/2022,5739174280,5732025451,GWENDOLYN,STEVENS,5,00,PULASKI,13850,HIGHWAY 28,DIXON,MO,65459,28 SHOTS BAR AND GRILL LLP,28 SHOTS BAR AND GRILL,PO BOX 28,DIXON MO 65459,"ALL OF A TEMPORARY STAND LOCATED AT 650 GLAIZE RIDGE ROAD, MONTREAL,",MISSOURI.,,,,,,,,,,
286425,COMMUNITY FOUNDATION OF THE OZARKS INC,(BRIAN L. VANFOSSON),RBDP,ACT,09/22/2022,,NEW,09/28/2022,4178837107,4178837107,BRIAN,VANFOSSON,5,00,GREENE,425,E TRAFFICWAY ST,SPRINGFIELD,MO,65806,COMMUNITY FOUNDATION OF THE OZARKS INC,(BRIAN L. VANFOSSON),3326 E MANITOO ST,SPRINGFIELD MO 65804,"ALL OF TEMPORARY STAND #3 AT JAMESTOWN SUBDIVISION, CONSTITUTIONAL","BOULEVARD, ROGERSVILLE, MO",,,,,,,"(37.2105195, -93.2886984)",93,493,1960
286322,CKL DISTILLING LLC,DESERT DOOR,LS,ACT,08/23/2022,,NEW,06/30/2023,5129213492,5126945733,RYAN,CAMPBELL,7,00,OUT OF STATE,211,DARDEN HILL RD A200,DRIFTWOOD,TX,786192023,,,,,"LOCATION: 211 DARDEN HILL ROAD A200, DRIFTWOOD, TX 78619-2023",,,,,,,,,,,
285886,BK'S INVESTMENT AND HOLDINGS LLC,BK'S MOTORSPORTS AND CONCESSIONS,RBDR,ACT,08/08/2022,,NEW,06/30/2023,8162633352,8162633352,BRIAN,KNAPP,1,00,LAFAYETTE,12773,NORTH OUTER RD,ODESSA,MO,64076,BK'S INVESTMENT AND HOLDINGS LLC,BK'S MOTORSPORTS AND CONCESSIONS,16749 HWY U,"MAYVIEW, MO 64071","ALL OF A BUILDING AT 12773 NORTH OUTER ROAD, ODESSA, MISSOURI.",,,,,,,,,,,
286075,HIDEOUT SJA LLC,"HIDEOUT, THE",RBD,ACT,08/15/2022,,NEW,06/30/2023,8164680550,8164464435,ANGELA,ADKINS,1,00,CLAY,6948,& 6950 N OAK TRAFFICWAY,GLADSTONE,MO,64118,,,,,"ALL OF A ONE STORY BUILDING, INCLUDING WEST SIDE PATIO, LOCATED AT","6948 & 6950 NORTH OAK TRAFFICWAY, GLADSTONE, MO",,,,,,,,,,
286205,COLUMBUS CLUB ASSOCIATION INC.,COLUMBUS CLUB ASSOCIATION,RBDC,ACT,10/22/2022,,NEW,10/22/2022,5733340710,5733824439,ROBERT,HENCY,4,00,CAPE GIRARDEAU,318,S SPANISH STREET,CAPE GIRARDEAU,MO,637017443,COLUMBUS CLUB ASSOCIATION INC.,COLUMBUS CLUB ASSOCIATION,PO BOX 65,"CAPE GIRARDEAU, MO 63702-0065",ALL OF A TEMPORARY STAND FOR THE RIVERFRONT FALL FESTIVAL ON THE,PARKING LOT OWNED BY THE KELLERMAN FOUNDATION AT THE NORTHWEST CORNER,"OF THE INTERSECTION OF THEMIS STREET AND WATER STREET, CAPE GIRARDEAU,",MISSOURI.,,,,,"(37.29837, -89.51978299999999)",86,382,2695
286414,MJN ENTERPRISES LLC,TITANIUM VAPOR,SOP,ACT,08/25/2022,,NEW,06/30/2023,3145855718,3146679077,MERLE,NEWMAN,3,00,ST. LOUIS CO.,8450,WATSON RD,ST. LOUIS,MO,63119,MJN ENTERPRISES LLC,TITANIUM VAPOR,3607 CAMBRIDGE AVE,MAPLEWOOD MO 63143,,,,,,,,,,,,
286254,BLUE DIAMOND ENTERTAINMENT GROUP INC,BLUE DIAMOND SPORTS BAR & GRILL,SBD,ACT,09/06/2022,,NEW,06/30/2023,5738371148,3149747265,TRAVIS,SEIB,4,00,CAPE GIRARDEAU,26,N MAIN ST,CAPE GIRARDEAU,MO,63701,BLUE DIAMOND ENTERTAINMENT GROUP INC,BLUE DIAMOND SPORTS BAR & GRILL,265 COMANCHE LN,JACKSON MO 63701,,,,,,,,,"(37.304099, -89.518199)",86,382,2695
286124,FRIENDS OF BELLEFONTAINE CEMETERY,(JOSEPH SHIELDS),RBDP,ACT,09/15/2022,,NEW,09/21/2022,3143810750,6362845500,JOSEPH,SHIELDS,3,00,ST. LOUIS CITY,4947,W FLORISSANT AVE,ST. LOUIS,MO,63115,,,,,"ALL OF A TEMPORARY STAND AT 4947 WEST FLORISSANT AVENUE, ST. LOUIS, MO",,,,,,,,,,,
286365,SCHOCKS PUB COMPANY INC.,SCHOCKS PUB COMPANY,RBDC,ACT,09/17/2022,,NEW,09/17/2022,5735871404,5735871404,PAUL,SCHOCK,4,00,SCOTT,116,E HICKORY,SCOTT CITY,MO,63780,,,,,"ALL OF A TEMPORARY STAND ON THE PROPERTY OF THE BENTON SPEEDWAY,","817 COUNTY HWY. 505, BENTON, MO.",,,,,,,,,,
286217,LEVY PREMIUM FOODSERVICE L.P.,LEVY RESTAURANT AT ARROWHEAD STADIUM,RBDC,ACT,09/09/2022,,NEW,09/09/2022,8169204701,5736357166,LORENE,WILLIAMS,1,00,JACKSON,ONE,ARROWHEAD DRIVE,KANSAS CITY,MO,64129,LEVY PREMIUM FOODSERVICE L.P.,LEVY RESTAURANT AT ARROWHEAD STADIUM,PO BOX 456,"JEFFERSON CITY, MO 65102",ALL OF A TEMPORARY CONCESSION STAND AND DESIGNATED CONCESSION AREA AT,"CHIEFS FIT, 612 WEST 47TH STREET, KANSAS CITY, MO",,,,,,,"(39.0489306, -94.48398399999999)",43,151,525
286386,MADE IN KC LLC,MADE IN KC,OPL,ACT,09/01/2022,,NEW,06/30/2023,8168383615,8168383516,KEITH,BRADLEY,1,00,JACKSON,527,E RED BRIDGE RD,KANSAS CITY,MO,64131,MADE IN KC LLC,MADE IN KC,325 E 31ST ST,KANSAS CITY MO 64108,"ALL OF A ONE STORY BUILDING LOCATED AT 527 EAST RED BRIDGE ROAD,","KANSAS CITY, MO",,,,,,,,,,
286318,SPILLWAY BY HAGAN LLC,SPILLWAY BY HAGAN,RBDR,ACT,08/23/2022,,NEW,06/30/2023,5735479916,5735359908,MICHAEL,HAGAN,4,00,PERRY,14782,HWY T,PERRYVILLE,MO,63775,,,,,"ALL OF A ONE STORY BUILDING WITH ATTACHED FRONT PATIO 21'X52',","14782 HIGHWAY T, PERRYVILLE, MO",,,,,,,,,,
286434,SEEK COFFEE COMPANY LLC,SEEK COFFEE COMPANY,RBDC,ACT,09/18/2022,,NEW,09/18/2022,5739530364,5739530364,CRAIG,BORCHERDING,2,00,FRANKLIN,1018,MAUPIN AVE.,NEW HAVEN,MO,630681159,SEEK COFFEE COMPANY LLC,SEEK COFFEE COMPANY,4425 HWY Y,"NEW HAVEN, MO 63068","ALL OF A TEMPORARY STAND LOCATED AT THE LODON TEA ROOM,","3128 MORGANFORD ROAD, ST. LOUIS, MO",,,,,,,,,,
286249,TIMBER RIDGE WINERY LLC,TIMBER RIDGE WINERY,RBDC,ACT,09/24/2022,,NEW,09/24/2022,5733780179,6603376487,RUTH,TANKERSLEY,2,00,MORGAN,5900,FERN RIDGE LN.,STOVER,MO,65078,,,,,"ALL OF A TEMPORARY STAND AT THE FALL MARKET PLACE AT THE FARM,","6079 HIGHWAY 135, FLORENCE, MO",,,,,,,,,,
285923,SHELBY COUNTY FAIR ASSOCIATION INC,(TIFFANY B SCHWADA),RBDP,ACT,09/03/2022,,NEW,09/09/2022,6606511024,6606511024,TIFFANY,SCHWADA,2,00,SHELBY,6762,HWY 15,SHELBINA,MO,63468,SHELBY COUNTY FAIR ASSOCIATION INC,(TIFFANY B SCHWADA),PO BOX 183,SHELBINA MO 63468,"ALL OF A TEMPORARY STAND LOCATED AT THE SHELBY COUNTY FAIRGROUNDS,","6762 HIGHWAY 15, SHELBINA, MISSOURI.",,,,,,,,,,
285955,ST. ROSE OF LIMA,(JOSEPH GEDERS),RBDP,ACT,09/02/2022,,NEW,09/08/2022,5735474300,5735474300,JOSEPH,GEDERS,4,00,PERRY,10050,HIGHWAY T,PERRYVILLE,MO,63775,ST. ROSE OF LIMA,(JOSEPH GEDERS),1010 ROSATI COURT,PERRYVILLE  MO 63775,"ALL OF A TEMPORARY STAND AT, 10050-10068 HIGHWAY T, PERRYVILLE, MO.",,,,,,,,,,,
