"fiscal_year","service","department","program","expense_category","recommended_amount","approved_amount","actual_amount","fund","fund_type","expense_type"
"2017","Department of Public Works","Sewer Construction (101-511)","HIGHWAY DEPT (54270)","GRAVEL SAND (54271)","2500","2500","0","General (101)","Tax Supported","Supplies"
"2017","Finance Departments","City Controller (101-202)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","59461","59461","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Controller (101-202)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1176","1176","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Controller (101-202)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","33996","33996","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Tax Assessor (101-207)","EMPLOYEE BENEFITS (51000)","AUTO ALLOWANCE (51998)","15000","15000","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Tax Assessor (101-207)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","11484","11484","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Controller (101-202)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","151716","151716","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Finance (101-201)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","372","372","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Tax Assessor (101-207)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","44244","44244","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Recorder of Deeds (101-901)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","16992","16992","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Controller (101-202)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","3500","3500","0","General (101)","Tax Supported","Supplies"
"2017","Finance Departments","City Tax Assessor (101-207)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","44184","44184","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Finance (101-201)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","83544","83544","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Finance (101-201)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","2868","2868","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","City Tax Assessor (101-207)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","195060","195060","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Finance (101-201)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","10200","10200","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","Human Relations (101-906)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","600","600","0","General (101)","Tax Supported","Supplies"
"2017","Finance Departments","Finance (101-201)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","10220","10220","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Finance (101-201)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","31765","26079","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Finance (101-201)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","86700","78605","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Recorder of Deeds (101-901)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","16179","16179","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Recorder of Deeds (101-901)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","65736","65736","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Recorder of Deeds (101-901)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","4788","4788","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Retirement Office (101-203)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","43344","43344","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Retirement Office (101-203)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","1920","1920","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Recorder of Deeds (101-901)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","54180","54180","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","24924","24924","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Retirement Office (101-203)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","58188","58188","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Retirement Office (101-203)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","10200","10200","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Retirement Office (101-203)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","10220","10220","0","General (101)","Tax Supported","Employee Benefits"
"2017","Finance Departments","Retirement Office (101-203)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","19226","19226","0","General (101)","Tax Supported","Employee Benefits"
"2017","General (Non-Departmental)","Benefits (101-800)","EMPLOYEE BENEFITS (51000)","TRANSFER TO RETIREE MEDICAL INS FUND (59892)","25149761","25149761","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Forestry Services (101-703)","OFFICE SUPPLIES (54000)","SMALL TOOLS   SHOP SUPPLIES (54042)","6000","6000","0","General (101)","Tax Supported","Supplies"
"2017","General (Non-Departmental)","Benefits (101-800)","EMPLOYEE BENEFITS (51000)","STATE UNEMPLOY COMP (51970)","165000","165000","0","General (101)","Tax Supported","Employee Benefits"
"2017","General (Non-Departmental)","Benefits (101-800)","EMPLOYEE BENEFITS (51000)","EMPLOYEE DEATH BENEFITS (51602)","200000","200000","0","General (101)","Tax Supported","Employee Benefits"
"2017","General (Non-Departmental)","Non Departmental-General Fund (101-000)","TRANSFERS TO (59000)","DEFICIT REDUCTION (59001)","5300000","6100000","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","75864","75864","0","General (101)","Tax Supported","Employee Benefits"
"2017","General (Non-Departmental)","Workers Compensation (101-227)","EMPLOYEE BENEFITS (51000)","MEDICAL SERVICES - WORKMANS COMPENS (51587)","250000","250000","0","General (101)","Tax Supported","Employee Benefits"
"2017","General (Non-Departmental)","Workers Compensation (101-227)","EMPLOYEE BENEFITS (51000)","INJURY PAYMENTS (51925)","1430000","1430000","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","Human Services (101-917)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","2220","2220","0","General (101)","Tax Supported","Employee Benefits"
"2017","Mayoral Offices","Mayor's Office (101-101)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","342360","342360","0","General (101)","Tax Supported","Employee Benefits"
"2017","Information Technology","Data Processing (101-204)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","5664","5664","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Neighborhood Park Services (101-702)","OTHER SUPPLY (54700)","LUMBER AND HARDWARE (54755)","20000","20000","0","General (101)","Tax Supported","Supplies"
"2017","Human Services","Human Relations (101-906)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","11184","11184","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","Human Services (101-917)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","99324","99324","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","Human Relations (101-906)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","10836","10836","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","Human Relations (101-906)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","3092","3092","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","PERA (101-1311)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","10884","10884","0","General (101)","Tax Supported","Employee Benefits"
"2017","Parks","Roger Williams Park Services (101-708)","OTHER SUPPLY (54700)","MISCELLANEOUS MATERIALS AND SUPPLIES (54830)","2200","2200","0","General (101)","Tax Supported","Supplies"
"2017","Human Services","Human Services (101-917)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","119208","119208","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","Human Services (101-917)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","32773","32773","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","PERA (101-1311)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","3418","3418","0","General (101)","Tax Supported","Employee Benefits"
"2017","Information Technology","Data Processing (101-204)","EMPLOYEE BENEFITS (51000)","AUTO ALLOWANCE (51998)","1200","1200","0","General (101)","Tax Supported","Employee Benefits"
"2017","Information Technology","Data Processing (101-204)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","8604","8604","0","General (101)","Tax Supported","Employee Benefits"
"2017","Human Services","PERA (101-1311)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","10836","10836","0","General (101)","Tax Supported","Employee Benefits"
"2017","Law Department / City Solicitor","Law Department (101-105)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","462624","462624","0","General (101)","Tax Supported","Employee Benefits"
"2017","Information Technology","Data Processing (101-204)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","30631","30631","0","General (101)","Tax Supported","Employee Benefits"
"2017","Information Technology","Data Processing (101-204)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","96221","80824","0","General (101)","Tax Supported","Employee Benefits"
"2017","Mayoral Offices","City Sergeant (101-104)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","10836","10836","0","General (101)","Tax Supported","Employee Benefits"
"2017","Information Technology","Data Processing (101-204)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","30588","30588","0","General (101)","Tax Supported","Employee Benefits"
"2017","Law Department / City Solicitor","Law Department (101-105)","EMPLOYEE BENEFITS (51000)","AUTO ALLOWANCE (51998)","4512","4512","0","General (101)","Tax Supported","Employee Benefits"
"2017","Law Department / City Solicitor","Law Department (101-105)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","3828","3828","0","General (101)","Tax Supported","Employee Benefits"
"2017","Information Technology","Data Processing (101-204)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","195060","170775","0","General (101)","Tax Supported","Employee Benefits"
"2017","Law Department / City Solicitor","Law Department (101-105)","EMPLOYEE BENEFITS (51000)","LABORERS INT'L PENSION (51820)","13613","13613","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Commissioner of Public Safety (101-301)","OTHER SUPPLY (54700)","MISCELLANEOUS MATERIALS AND SUPPLIES (54830)","1000","1000","0","General (101)","Tax Supported","Supplies"
"2017","Law Department / City Solicitor","Law Department (101-105)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","161493","161493","0","General (101)","Tax Supported","Employee Benefits"
"2017","Law Department / City Solicitor","Law Department (101-105)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","17472","17472","0","General (101)","Tax Supported","Employee Benefits"
"2017","Law Department / City Solicitor","Law Department (101-105)","EMPLOYEE BENEFITS (51000)","LOCAL 1033 BENEFITS EXPENSE (51999)","13596","13596","0","General (101)","Tax Supported","Employee Benefits"
"2017","Mayoral Offices","City Sergeant (101-104)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","1176","1176","0","General (101)","Tax Supported","Employee Benefits"
"2017","Mayoral Offices","City Sergeant (101-104)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","11496","11496","0","General (101)","Tax Supported","Employee Benefits"
"2017","Law Department / City Solicitor","Law Department (101-105)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","292596","292596","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","2352","2352","0","General (101)","Tax Supported","Employee Benefits"
"2017","Mayoral Offices","Mayor's Office (101-101)","EMPLOYEE BENEFITS (51000)","DENTAL INSURANCE (51570)","10740","10740","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","EMPLOYEE BENEFITS (51000)","HEALTHCARE EE CASH PAYMENT (51582)","1500","1500","0","General (101)","Tax Supported","Employee Benefits"
"2017","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","OFFICE SUPPLIES (54000)","STATIONERY (54020)","3000","3000","0","General (101)","Tax Supported","Supplies"
"2017","Mayoral Offices","Mayor's Office (101-101)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","135845","155767","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","EMPLOYEE BENEFITS (51000)","CITY OF PROVIDENCE PENSION EXPENSE (51850)","82260","82260","0","General (101)","Tax Supported","Employee Benefits"
"2017","Miscellaneous Departments","Board of Canvassers (101-904)","EMPLOYEE BENEFITS (51000)","1033 DENTAL (51572)","4776","4776","0","General (101)","Tax Supported","Employee Benefits"
"2017","Mayoral Offices","Mayor's Office (101-101)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","173388","205768","0","General (101)","Tax Supported","Employee Benefits"
"2016","Mayoral Offices","City Sergeant (101-104)","EMPLOYEE BENEFITS (51000)","F.I.C.A. (51980)","3324","3324","3046.2","General (101)","Tax Supported","Employee Benefits"
"2016","Mayoral Offices","City Sergeant (101-104)","EMPLOYEE BENEFITS (51000)","TRANSFER TO ACTIVE MEDICAL INS FUND (59891)","11862","11862","19618.34","General (101)","Tax Supported","Employee Benefits"
