"fiscal_year","service","department","program","expense_category","recommended_amount","approved_amount","actual_amount","fund","fund_type","expense_type"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","FINES & FORFEITURES (44000)","FINES $ FORFEITS/REG PARKING (44010)","0","0","5557550.0300000003","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","FINES & FORFEITURES (44000)","FINES & FORFEITS / ENVIROMENTAL (44015)","0","0","185701.23","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","TOBACCO LICENSES (43320)","30000","30000","19700","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","FINES & FORFEITURES (44000)","FINES & FORFEITS / MOVING VIOLATIONS (44005)","0","0","449244.5","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","FINES & FORFEITURES (44000)","FINES & FORFEITS INSTATE DELQ (44020)","7299996","7299996","-126279.86","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","INTEREST INCOME (45100)","INTEREST (45100)","0","0","1159.01","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","INTEREST INCOME (45100)","INTEREST OVERDUE CITY TAXES (45105)","5499999.96","5499999.96","4645807.8099999996","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","INTEREST INCOME (45100)","INTEREST-PORTFOLIO (45150)","24999.96","24999.96","0","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","200000.04","200000.04","27917.200000000001","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE- OTHER (48002)","0","0","347.5","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","OTHER REVENUES (48200)","IN LIEU OF TAX ON EXEMPT PROPERTY (48320)","0","0","750","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","OTHER REVENUES (48200)","PAYMENT IN LIEU OF TAXES: COLLEGES‚UNIVERSITIES‚HOSPITALS (48321)","8272691","8272691","9124563.8499999996","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","OTHER REVENUES (48200)","PILOT - PROVIDENCE HOUSING AUTHORITY (48342)","0","0","105536.7","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","OTHER REVENUES (48200)","PROVIDENCE PLACE MALL (48341)","300000","300000","300000","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","OTHER REVENUES (48200)","REIMB RETIREMENT JTPA (48229)","100000","100000","0","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","OTHER REVENUES (48200)","REIMBURSEMENT - W.S.B. (48227)","889340","889340","839167","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","OTHER REVENUES (48200)","ROOM TAX (48236)","1818362.04","1818362.04","1614697.3","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","OTHER REVENUES (48200)","STABILIZATION TREATY - ELECTRIC CO (48340)","5222222.04","5222222.04","5222222","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","OTHER REVENUES (48200)","TAX STABILIZATION PLAN - MISC (48239)","0","0","234202.45","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","RENTAL INCOME (45200)","RENTAL INCOME (45200)","20000.04","20000.04","0","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","TRANSFERS FROM FUNDS (49000)","TRANSFER FROM $40MM ROAD BOND FUND (49384)","249999.96","249999.96","60428.3","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","TRANSFERS FROM FUNDS (49000)","TRANSFER FROM ARRA FUND 260 (49260)","0","0","88649.82","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","TRANSFERS FROM FUNDS (49000)","TRANSFER FROM COMPANY 10 (49010)","0","0","849124.27","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","TRANSFERS FROM FUNDS (49000)","TRANSFER FROM FUND 252 (49252)","1700000.04","1700000.04","2013626.46","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","TRANSFERS FROM FUNDS (49000)","TRANSFER FROM FUND 256 (49256)","0","0","163727.73000000001","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","TRANSFERS FROM FUNDS (49000)","TRANSFER FROM FUND 283 (49283)","4455000","4455000","3523426.87","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","TRANSFERS FROM FUNDS (49000)","TRANSFER FROM FUND 620 (49620)","0","0","10551.2","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","TRANSFERS FROM FUNDS (49000)","TRANSFER FROM FUND 856 - CAPITAL ASSETS (49856)","0","0","325000","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","TRANSFERS FROM FUNDS (49000)","TRANSFER FROM NO BURIAL GD (FD 801) (49801)","600000","600000","350000","General (101)","Tax Supported","REVENUE"
"2014","General (Non-Departmental)","Non Departmental-General Fund (101-000)","WATER SALES (47000)","WATER SUPPLY MEDICAL REIMB (47070)","397500","397500","0","General (101)","Tax Supported","REVENUE"
"2014","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","DEPARTMENTAL REVENUE (43000)","VENDOR INCOME (43083)","2700","2700","7275","General (101)","Tax Supported","REVENUE"
"2014","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","1350","1350","25000","General (101)","Tax Supported","REVENUE"
"2014","Human Services","Arts‚ Culture‚ Film‚ & Tourism (101-916)","OTHER REVENUES (48200)","PAYROLL REIMBURSEMENT (48375)","95000.04","95000.04","95000","General (101)","Tax Supported","REVENUE"
"2014","Human Services","Human Services (101-917)","DEPARTMENTAL REVENUE (43000)","MISCELLANEOUS FEES (43001)","336053.01","336053.01","-445","General (101)","Tax Supported","REVENUE"
"2014","Human Services","PERA (101-1311)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","567.87","General (101)","Tax Supported","REVENUE"
"2014","Information Technology","Data Processing (101-204)","DEPARTMENTAL REVENUE (43000)","D P REIMBURSE SCHOOL DEPARTMENT (43025)","0","0","1009927","General (101)","Tax Supported","REVENUE"
"2014","Law Department / City Solicitor","Law Department (101-105)","DEPARTMENTAL REVENUE (43000)","WITNESS FEES (43000)","0","0","146","General (101)","Tax Supported","REVENUE"
"2014","Law Department / City Solicitor","Law Department (101-105)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","11352.79","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Board of Canvassers (101-904)","DEPARTMENTAL REVENUE (43000)","CERTIFIED LISTS (43270)","0","0","947","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","ADVERTISING FEES (43590)","63999.96","63999.96","71982.78","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","CONDUCT BUSINESS 1-4 (43490)","4000","4000","4700","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","DANCE & EXHIBITIONS (43330)","170417.04","170417.04","153740","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","DETECTIVES (43410)","6000","6000","5055","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","FOOD DISPENSERS (43460)","76000","76000","106915","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","FROZEN DESSERTS (43470)","1800","1800","1870","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","HACK CARRIERS BADGES (43480)","240","240","30","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","JUNK GATHERERS (43350)","1800","1800","1985.25","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","LAUNDRY (43450)","2000","2000","2350","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","LICENSE TRANSFER (43510)","1200","1200","2110","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","LIQUOR LICENSES (43310)","870000","870000","778070","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","MISCELLANEOUS FEES (43001)","110000","110000","79630.070000000007","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","PAWNBROKERS (43360)","1600","1600","700","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","PEDDLERS BADGES (43530)","18000","18000","19042","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","SECOND HAND STORES (43370)","12000","12000","16507.75","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","SUNDAY PARKING (43440)","60000","60000","37557","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","SUNDAY SALES (43380)","75000","75000","93090","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","DEPARTMENTAL REVENUE (43000)","TAVERNS (43400)","0","0","700","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","MISCELLANEOUS RECEIPTS (48000)","BAD CHECKS (48010)","0","0","18077","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","2400","2400","-39562.5","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","OTHER REVENUES (48200)","AMUSEMENT CENTER (48202)","400","400","100","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","OTHER REVENUES (48200)","BOUNCER REGISTRATION (48203)","7200","7200","15901","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","OTHER REVENUES (48200)","EXTENSION OF PREMISES FILE FEES (48209)","17000","17000","14095","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","OTHER REVENUES (48200)","HACKNEY CARRIAGE DRIVE (48213)","3600","3600","2758","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","OTHER REVENUES (48200)","HACKNEY POWER VEHICLES (48215)","5400","5400","4334","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","OTHER REVENUES (48200)","MECHANICAL DEVICES (48218)","2000","2000","7000","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","OTHER REVENUES (48200)","MOTOR VEHICLE REPAIR (48219)","13200","13200","15650","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","OTHER REVENUES (48200)","PETROLEUM  STORAGE (48223)","7000","7000","16700","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Bureau of Licenses (101-905)","OTHER REVENUES (48200)","VALET LICENSES (48241)","1200","1200","2050","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Vital Statistics (101-903)","DEPARTMENTAL REVENUE (43000)","CERTIFIED COPIES (43002)","302000.03999999998","302000.03999999998","327231","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Vital Statistics (101-903)","DEPARTMENTAL REVENUE (43000)","MARRIAGE LICENSES (43260)","9000","9000","9461","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Vital Statistics (101-903)","DEPARTMENTAL REVENUE (43000)","MISCELLANEOUS FEES (43001)","1800","1800","1260","General (101)","Tax Supported","REVENUE"
"2014","Miscellaneous Departments","Vital Statistics (101-903)","DEPARTMENTAL REVENUE (43000)","SEARCHING RECORDS (43082)","96","96","58","General (101)","Tax Supported","REVENUE"
"2014","Parks","North Burial Ground (101-710)","DEPARTMENTAL REVENUE (43000)","NO. BURIAL GROUNDS FEES (43860)","0","0","246909.3","General (101)","Tax Supported","REVENUE"
"2014","Personnel / Human Resources","Personnel (101-212)","DEPARTMENTAL REVENUE (43000)","WITNESS FEES (43000)","0","0","103","General (101)","Tax Supported","REVENUE"
"2014","Personnel / Human Resources","Personnel (101-212)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","460.12","General (101)","Tax Supported","REVENUE"
"2014","Planning & Urban Development","Planning & Urban Development (101-908)","FEDERAL GRANTS (42100)","FEDERAL GRANTS (42100)","2198199.96","2198199.96","0","General (101)","Tax Supported","REVENUE"
"2014","Planning & Urban Development","Planning & Urban Development (101-908)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","3446.26","General (101)","Tax Supported","REVENUE"
"2014","Property Taxes","Gen Fund‚ Property Tax (101-000)","TAX REVENUES (41000)","PROPERTY TAX REVENUE (41000)","253078501","252124928","254843472.56999999","General (101)","Tax Supported","REVENUE"
"2014","Public Property & Purchasing","Public Property (101-1801)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","11253.52","General (101)","Tax Supported","REVENUE"
"2014","Public Property & Purchasing","Public Property (101-1801)","RENTAL INCOME (45200)","RENTAL INCOME (45200)","128000.04","128000.04","309440.52","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Commissioner of Public Safety (101-301)","DEPARTMENTAL REVENUE (43000)","VIN VERIFICATION (43100)","58000","58000","82117.600000000006","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Communications (101-304)","DEPARTMENTAL REVENUE (43000)","MISCELLANEOUS FEES (43001)","675000","675000","614156.29","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Communications (101-304)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","9300","9300","2078.8200000000002","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Communications (101-304)","MISCELLANEOUS RECEIPTS (48000)","TELEPHONE (48005)","10000","10000","10634.61","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","-141","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Emergency Mgmt / Homeland Sec. (101-907)","OTHER REVENUES (48200)","CIVIL DEFENSE REIMBURSEMENT (48205)","150000","150000","207169","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Fire (101-303)","DEPARTMENTAL REVENUE (43000)","FIRE DEPARTMENT INSPECTIONS (43145)","300000","300000","63000","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Fire (101-303)","DEPARTMENTAL REVENUE (43000)","MISCELLANEOUS FEES (43001)","0","0","-785","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Fire (101-303)","DEPARTMENTAL REVENUE (43000)","PLAN REVIEW FEES (43121)","450000","450000","501714.64","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Fire (101-303)","DEPARTMENTAL REVENUE (43000)","RESCUE BILLINGS REVENUE (43122)","30000","30000","118438.82","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Fire (101-303)","MISCELLANEOUS RECEIPTS (48000)","MISCELLANEOUS REVENUE (48001)","0","0","11261.73","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Fire (101-303)","OTHER REVENUES (48200)","PAYROLL REIMBURSEMENT (48375)","0","0","59","General (101)","Tax Supported","REVENUE"
"2014","Public Safety","Police (101-302)","DEPARTMENTAL REVENUE (43000)","BUREAU OF CRIME INDENTIFICATION (43112)","0","0","3885","General (101)","Tax Supported","REVENUE"
