"citation","incident","date","time","age","sex","code","code_description","day","violation_category","priority","last_30_days","neighborhood_association","neighborhood_xy"
"APD*CB02DQL48S","21145207","2021-10-26T00:00:00.000","06:07pm","16","M","116300D0I0","ILL SIGNAL:PARKED","TUESDAY","All Other","5","false",,
"APD*0101DQJFVT",,"2021-10-26T00:00:00.000","09:03am","54","M","114300000I","RT OF WAY VIOL/MV ENTERING RD","TUESDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0307FBGLQM","22048837","2022-04-12T00:00:00.000","01:28pm","31","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","TUESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0304F2C7K4","22012140","2022-01-26T00:00:00.000","12:23pm","23","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307F2BW2B","22012070","2022-01-26T00:00:00.000","09:43am","68","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0302F4PQX8","22022856","2022-02-17T00:00:00.000","01:14pm","26","F","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302F4PHXH","22022815","2022-02-17T00:00:00.000","11:26am","23","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0302F4PDKQ","22022797","2022-02-17T00:00:00.000","10:38am","33","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5","false",,
"APD*0302F4PHXH","22022815","2022-02-17T00:00:00.000","11:26am","23","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*CB03F0RBQT","22004887","2022-01-11T00:00:00.000","01:11pm","31","M","116300B0I0","ILL SIGNAL:LESS THAN 100 FEET","TUESDAY","All Other","5","false",,
"APD*0307F5BMN5","22025603","2022-02-23T00:00:00.000","10:39am","37","M","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","WEDNESDAY","All Other","5","false",,
"APD*0307FH1XWZ","22070873","2022-05-25T00:00:00.000","11:38am","47","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0308F43WT9","22020156","2022-02-11T00:00:00.000","11:19pm","21","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0307F5BFW4","22025568","2022-02-23T00:00:00.000","09:23am","33","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0306F5BR9X","22025626","2022-02-23T00:00:00.000","11:49am","17","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*CB03F59JFP","22025455","2022-02-23T00:00:00.000","02:05am","30","M","051101AUM3","AGGRAVATED UNLICENSED OPERATION OF A MOTOR VEHICLE-3RD","WEDNESDAY","All Other","5","false",,
"APD*BE9495673","22070926","2022-05-25T00:00:00.000","12:58pm","65","M","1229C030I0","DRIVER OR PASS W/O FRNT SEAT BELT","WEDNESDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0308F5D2JJ","22025896","2022-02-23T00:00:00.000","09:38pm","27","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*0306F5BH39","22025576","2022-02-23T00:00:00.000","09:46am","31","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307F2BSLG","22012054","2022-01-26T00:00:00.000","09:04am","20","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*TS03DP1SJF","21137536","2021-10-12T00:00:00.000","10:38am","28","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","false",,
"APD*0306F5BRN5","22025626","2022-02-23T00:00:00.000","11:49am","17","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","false","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"APD*0370F2CNDZ","22012244","2022-01-26T00:00:00.000","03:33pm","52","M","116300D0I0","ILL SIGNAL:PARKED","WEDNESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0301F0QPZM","22004786","2022-01-11T00:00:00.000","08:29am","48","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0301F5BH71","22025578","2022-02-23T00:00:00.000","09:48am","43","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","false",,
"APD*TS03DKF8H7","21118985","2021-09-08T00:00:00.000","12:37pm","34","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","WEDNESDAY","All Other","5","false",,
"APD*0304F2C7K4","22012140","2022-01-26T00:00:00.000","12:23pm","23","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*TS03DW0ZKK","21165779","2021-12-07T00:00:00.000","10:23am","60","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","false",,
"APD*0103F815PF","22037660","2022-03-20T00:00:00.000","02:55pm","23","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5","false","West End","POINT (-73.7781040852 42.6749695802)"
"APD*0307DP1VHJ","21137555","2021-10-12T00:00:00.000","10:58am","36","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","false",,
"APD*0215F3ZP3H","22019393","2022-02-10T00:00:00.000","03:46pm","18","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","THURSDAY","REDLIGHT","1","false",,
"APD*0102DW2D6X","21166027","2021-12-07T00:00:00.000","09:03pm","34","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","false",,
"APD*0307F2BRDR","22012049","2022-01-26T00:00:00.000","08:47am","50","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","WEDNESDAY","SPEEDING","2","false","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"APD*0307F5BMZ2","22025603","2022-02-23T00:00:00.000","10:39am","37","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","false",,
"APD*0308F40H3N","22019557","2022-02-10T00:00:00.000","09:42pm","25","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5","false","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"APD*0201FCRRSP","22054803","2022-04-24T00:00:00.000","07:27pm","17","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","SUNDAY","All Other","5","false","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)"
"APD*0302FN5KKX","22097203","2022-07-12T00:00:00.000","11:53am","29","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","false","West Hill","POINT (-73.764844247 42.6666911887)"
"APD*0307DP1VQ2","21137555","2021-10-12T00:00:00.000","10:58am","36","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","TUESDAY","All Other","5","false",,
"APD*0304FN5QJB","22097223","2022-07-12T00:00:00.000","12:46pm","28","M",,,"TUESDAY","All Other","5","false","Port of Albany","POINT (-73.7603626972 42.6261665879)"
