"idnum","uniq_id","estratopri","upm","cluster","wt","income","risk","patience","prob_murder","gender","age","pol_finance","pol_qe","pol_quc","pol_concent","pol_wage_best","trust_general","trust_family","family_law","politicians_law","pol_corrupt","victim","education","employment","pol_importance","safety_city","safety_neigh","crime_prob","corrupt_prob","badgov_prob","pov_ineq_prob","trust_govt","country","currency","income_det"
"268","17040268","Honduras-El Picacho","33","65","1",,"1",,,"Men","26","More money for police (public security)","Increase police endowment (similar qualities)",,,,"Untrustworty","Trustworty","Unusual","Unusual","false","true","12","true","Important","Safe",,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"269","17040269","Honduras-Loargue","62","123","1","3","30","1","Known","Men","24","More money for police (public security)","Improve police quality (Keep endowment)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","A bit usual","true","false","9","true","Important",,,"Disagree","Agree","Disagree","Disagree","Fullfill","Honduras","Lempira","2,001– 2,650"
"270","17040270","Honduras-El Pastel","11","21","1","11","28","32","Unknown","Men","24","More money for police (public security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","true","true","12","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","6,351 - 7,300"
"271","17040271","Honduras-El Pastel","15","29","1","8","27","1","Unknown","Women","18","More money for police (public security)",,,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Untrusworthy","Unusual","Unusual","false","false","9","true","Important",,,"Agree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira","4,351 – 4,850"
"272","17040272","Honduras-Kennedy","36","71","1",,"27","26","Known","Men","18",,"Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","A bit usual","false","true","12","false","Important",,"Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"273","17040273","Honduras-Kennedy","45","90","1","13",,,"Unknown","Men","26","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Usual","A bit usual","true","true","12","true","Important","Unsafe","Safe","Agree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira","8,351 – 9,300"
"274","17040274","Honduras-El Picacho","29","58","1",,"28","1","Known","Men","29","Less money for police, subsidies for citizens (private security)",,"Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Usual","A bit usual","false","true","14","false","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"275","17040275","Honduras-Kennedy","57","114","1",,"28","1","Known","Men","41",,"Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Agree","Trusworthy","Trustworty","Unusual","Somewhat usual","false","false","6","false","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"276","17040276","Honduras-Kennedy","44","88","1",,"17","9","Unknown","Women","20","More money for police (public security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Unusual","A bit usual","false","false","6","false","Important","Unsafe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"277","17040277","Honduras-Kennedy","50","100","1",,"28","1","Unknown","Men","25","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Unusual","Unusual","false","true","13","false","Important","Unsafe",,"Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"278","17040278","Honduras-Toncotin","67","133","1","13",,,"Unknown","Men","25","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","A bit usual","true","false","9","true","Important","Unsafe",,"Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","8,351 – 9,300"
"279","17040279","Honduras-Kennedy","58","115","1",,"28","1","Known","Women","28","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Unusual","false","false","12","false","Not important","Unsafe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"280","17040280","Honduras-Kennedy","48","96","1","13","27","1","Known","Men","26","More money for police (public security)","Increase police endowment (similar qualities)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods",,"Untrustworty","Untrusworthy","Usual","A bit usual","false","false","12","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","8,351 – 9,300"
"281","17040281","Honduras-Toncotin","67","133","1","5",,,"Unknown","Women","56","More money for police (public security)","Improve police quality (Keep endowment)",,"Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Trustworty","Usual","Somewhat usual","false","false","6","true","Important","Unsafe",,"Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira","3,201 –  3,550"
"282","17040282","Honduras-Kennedy","58","116","1",,"32","28","Unknown","Women","24","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)","Keep endowment (improve police training) reduce criminality 20% in 2 years","Deploy police evenly in all neighborhoods",,"Untrustworty","Trustworty","Unusual","A bit usual","false","false","9","false","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"283","17040283","Honduras-Kennedy","46","91","1",,"27","1","Unknown","Men","67","Less money for police, subsidies for citizens (private security)",,,"Concentrate police in the most dangerous neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","false","5","false","Important","Safe","Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"284","17040284","Honduras-Loargue","65","130","1",,"28","1","Unknown","Men","22","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods",,"Trusworthy","Trustworty","Usual","A bit usual","false","true","14","false","Not important","Safe",,"Agree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"285","17040285","Honduras-Kennedy","45","89","1",,,,,"Women","77",,,,,,,"Trustworty","Usual","Unusual","false","false","0","false","Important","Unsafe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"286","17040286","Honduras-Kennedy","56","111","1",,"28","1","Unknown","Women","18","More money for police (public security)",,,,"Agree","Untrustworty","Trustworty","Usual","A bit usual","false","false","11","false","Not important","Safe","Safe","Agree","Disagree","Disagree","Agree","Do not fullfill","Honduras","Lempira",
"287","17040287","Honduras-Kennedy","44","87","1",,"28","28","Unknown","Men","29","More money for police (public security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods",,"Trusworthy","Trustworty","Usual","Somewhat usual","true","true","13","false","Important","Unsafe","Unsafe","Agree","Agree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"288","17040288","Honduras-Kennedy","54","108","1","10",,,"Unknown","Women","35","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%",,"Agree","Untrustworty","Trustworty","Usual","Unusual","false","true","12","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","5,501 – 6,350"
"289","17040289","Honduras-Kennedy","53","106","1",,"28","28","Known","Men","19","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Untrusworthy","Usual","A bit usual","true","true","15","false","Important","Unsafe","Safe","Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"290","17040290","Honduras-Kennedy","39","78","1","8","28","1","Unknown","Men","20","Less money for police, subsidies for citizens (private security)",,,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","true","true","14","true","Not important","Unsafe",,"Disagree","Disagree","Agree","Disagree","Fullfill","Honduras","Lempira","4,351 – 4,850"
"291","17040291","Honduras-El Pastel","5","9","1",,,,"Unknown","Men","27","More money for police (public security)","Increase police endowment (similar qualities)",,"Concentrate police in the most dangerous neighborhoods","Disagree","Trusworthy","Trustworty","Usual","Somewhat usual","false","false","3","false","Important","Safe","Safe","Disagree","Disagree","Disagree","Disagree","Fullfill","Honduras","Lempira",
"292","17040292","Honduras-El Picacho","34","67","1",,"27","1","Unknown","Men","20","Less money for police, subsidies for citizens (private security)","Increase police endowment (similar qualities)",,"Deploy police evenly in all neighborhoods","Agree","Untrustworty","Trustworty","Unusual","A bit usual","false","true","12","false","Important",,"Safe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira",
"293","17040293","Honduras-El Pastel","28","55","1","11","28","1","Known","Women","42","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)","Increase police endowment (similar qualities)reduces criminality 10%","Concentrate police in the most dangerous neighborhoods","Agree","Untrustworty","Untrusworthy","Unusual","Very usual","false","true","9","true","Important","Unsafe","Unsafe","Agree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","6,351 - 7,300"
"294","17040294","Honduras-Kennedy","49","97","1","11","28",,"Unknown","Men","47","Less money for police, subsidies for citizens (private security)","Improve police quality (Keep endowment)",,"Deploy police evenly in all neighborhoods","Disagree","Untrustworty","Trustworty","Usual","Unusual","false","false","6","true","Important","Unsafe",,"Disagree","Disagree","Disagree","Disagree","Do not fullfill","Honduras","Lempira","6,351 - 7,300"
