"matr_cula","organizaci_n_jur_dica","categoria","est_matricula","raz_n_social","nit","fec_matricula","fec_renovacion","_ltimo_a_o_renovado","fec_constitucion","fec_disolucion","fec_vigencia","direcci_n","municipio","tel_fono_1","tel_fono_2","tel_fono_3","vigilancia","email","ciiu_actividad_1","ciiu_actividad_2","ciiu_actividad_3","ciiu_actividad_4","activo_total","representante_legal"
"S0500519","12","1","IA","Asociacion El Garcero Del Llano","8001987626","1998-09-24T00:00:00.000","2021-03-31T00:00:00.000","2021","1998-09-25T00:00:00.000","N/A","2038-10-19T00:00:00.000","Calle 23 N 11-36","Yopal","3144424458","3118042431","N/A","Gobernacion De Casanare","asogarcero@gmail.com","R9007 ** Actividades de espectaculos musicales en vivo","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","16,269,121","Perez Egue Carlos Alexis"
"S0501581","12","1","IA","Asociacion De Colombianos En Accion","8440050535","2004-06-30T00:00:00.000","2020-06-23T00:00:00.000","2020","2004-06-30T00:00:00.000","N/A","2035-10-15T00:00:00.000","Centro Comercial La Herradura Modulo Verde Local 11 Segundo Piso","Yopal","3212756853","N/A","N/A","Gobernacion De Casanare","leonelortizmontoya@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","G4723 ** Comercio al por menor de carnes (incluye aves de corral)  productos carnicos  pescados y productos de mar  en establecimientos especializados","N/A","N/A","16,308,000","Ortiz Montoya Luis Leonel"
"S0504214","12","1","II","Fundación Los Caminos Del Agua","9012274275","2018-10-30T00:00:00.000","2019-03-30T00:00:00.000","2019","2018-10-22T00:00:00.000","N/A","99999999","Calle 18 N 28 27","Yopal","3108123106","N/A","N/A","Gobernacion De Casanare","ongcaminosdelagua@gmail.com","M7210 ** Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingenieria","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","16,699,000","Alonso Herrera Giovanna Stella"
"S0504252","12","1","IA","Corporacion De Agricultores Agricol","9012554591","2019-02-12T00:00:00.000","2021-06-02T00:00:00.000","2021","2019-02-12T00:00:00.000","N/A","2069-02-06T00:00:00.000","Calle 40 1-45 Este","Yopal","3152389354","N/A","N/A","Gobernacion De Casanare","agricultores.agricol@gmail.com","A0112 ** Cultivo de arroz","A0119 ** Otros cultivos transitorios n.c.p.","A0161 ** Actividades de apoyo a la agricultura","N/A","16,881,820","Forero Acevedo Oscar Alejandro"
"S0503902","12","1","IA","Fundacion 4 Esteros","9010426387","2017-01-12T00:00:00.000","2021-08-13T00:00:00.000","2021","2017-01-12T00:00:00.000","N/A","N/A","Carrera 10 N. 10-68","Paz De Ariporo","3203572862","N/A","N/A","Gobernación De Casanare","juanmars@hotmail.com","M7490 ** Otras actividades profesionales  cientificas y tecnicas n.c.p.","M7220 ** Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades","R9004 ** Creacion audiovisual","P8553 ** Enseñanza cultural","17,289,400","Sigua Rodriguez Carlos Humberto"
"S0503635","12","1","IA","Asociacion De Transportadores De Cargas Liquidas De Aguazul","9009146014","2015-12-01T00:00:00.000","2021-04-28T00:00:00.000","2021","2015-12-01T00:00:00.000","N/A","2025-08-03T00:00:00.000","Calle 7 N 4 73","Aguazul","3104785771","3208390800","N/A","Gobernacion De Casanare","asociaciontcla@hotmail.com","H4923 ** Transporte de carga por carretera","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","17,650,000","Patarroyo Rocha Jaime Alexander"
"S0503691","12","1","IA","Asociacion Familia Emprendedora Y Capaz","9009302603","2016-01-27T00:00:00.000","2021-04-20T00:00:00.000","2021","2016-01-27T00:00:00.000","N/A","2036-01-04T00:00:00.000","Carrera 20 Nro. 36 - 04","Yopal","3112642387","N/A","N/A","Gobernación De Casanare","margaritabn@aol.com","S9411 ** Actividades de asociaciones empresariales y de empleadores","A0162 ** Actividades de apoyo a la ganaderia","A0142 ** Cria de caballos y otros equinos","R9329 ** Otras actividades recreativas y de esparcimiento n.c.p.","18,500,000","Restrepo Londoño Margarita"
"S0502826","12","1","IA","Fundacion A Bilingual World International Foundation","9003954381","2010-11-12T00:00:00.000","2020-07-02T00:00:00.000","2020","2010-11-12T00:00:00.000","N/A","99999999","Carrera 19 N 39 - 40 Bloque  A Ofc.Convenio","Yopal","3213076687","N/A","3213076687","Gobernacion De Casanare","teacher_rodriguez1965@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","18,892,000","Rodriguez Molina Edgar"
"S0502279","12","1","IA","Fundacion Nomada`S","9002089447","2008-03-28T00:00:00.000","2021-03-30T00:00:00.000","2021","2008-03-28T00:00:00.000","N/A","99999999","Avenida Marginal De La Selva Nro 7-2 12 Conjunto Rosal Del Piedemonte","Yopal","3143215781","3214551366","N/A","Secretaria De Gobierno Departametal","fundacionnomadas@gmail.com","M7020 ** Actividades de consultoria de gestion","P8559 ** Otros tipos de educacion n.c.p.","R9329 ** Otras actividades recreativas y de esparcimiento n.c.p.","H5229 ** Otras actividades complementarias al transporte","19,027,921","Barrera Reyes Astrid Milena"
"S0503435","12","1","IA","Asociacion De Agricultores De Meta Y Casanare","9007873798","2014-08-01T00:00:00.000","2021-03-31T00:00:00.000","2021","2014-08-01T00:00:00.000","N/A","99999999","Calle 16 No. 08 - 26","Villanueva","3219860768","N/A","N/A","Gobernancion De Casanare","laytonyolanda@gmail.com","A0150 ** Explotacion mixta (agricola y pecuaria)","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","19,346,371","Barrera Olarte Hilda Maria"
"S0504338","12","1","IA","Asociacion De Recicladores Unidos Por El Casanare","9013189696","2019-09-04T00:00:00.000","2021-09-02T00:00:00.000","2021","2019-09-04T00:00:00.000","N/A","2029-06-24T00:00:00.000","Calle 28 N  6  76","Yopal","3142593467","N/A","N/A","Gobernacion De Casanare","romero.romerojuan@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","E3830 ** Recuperacion de materiales","G4665 ** Comercio al por mayor de desperdicios  desechos y chatarra","E3900 ** Actividades de saneamiento ambiental y otros servicios de gestion de desechos","19,791,383","Cardona Guerrero Ricardo De Jesus"
"S0504438","12","1","IA","Corporación Educativa Vida Y Conocimiento","9013853922","2020-05-29T00:00:00.000","2020-05-29T00:00:00.000","2020","2020-05-16T00:00:00.000","N/A","2030-05-16T00:00:00.000","Carrera 23 22-36","Yopal","3105573071","N/A","N/A","Gobernacion De Casanare","corpovicgeneral@gmail.com","P8551 ** Formación para el trabajo","P8559 ** Otros tipos de educacion n.c.p.","P8560 ** Actividades de apoyo a la educacion","P8523 ** Educación media técnica","20,000,000","Lopez Rueda Ared Giovanni"
"S0503806","12","1","II","Corporacion Generoracial De Alimentos Y Aperitivos Elom","9009815219","2016-06-20T00:00:00.000","2018-01-04T00:00:00.000","2018","2016-06-20T00:00:00.000","N/A","2046-06-20T00:00:00.000","Carrera 29 16-60","Yopal","3125830860","N/A","N/A","Gobernacion De Casanare","ssm100108@gmail.com","I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento","I5611 ** Expendio a la mesa de comidas preparadas","G4724 ** Comercio al por menor de bebidas y productos del tabaco  en establecimientos especializados","S9499 ** Actividades de otras asociaciones n.c.p.","20,000,000","Martinez Matallana Edwin Orlando"
"S0504336","12","1","IA","Asociación De Empresarios Y Transportadores La Guafilla","9013159882","2019-08-26T00:00:00.000","2019-08-26T00:00:00.000","2019","2019-07-20T00:00:00.000","N/A","2049-07-20T00:00:00.000","Kilómetro 7 Vía Yopal - Aguazul","Yopal","3212011016","3123563636","N/A","N/A","unitrag2019@gmail.com","H4922 ** Transporte mixto","N7730 ** Alquiler y arrendamiento de otros tipos de maquinaria  equipo y bienes tangibles n.c.p.","F4290 ** Construccion de otras obras de ingenieria civil","C2395 ** Fabricacion de articulos de hormigon  cemento y yeso","20,000,000","Gonzalez Rincon William"
"S0504663","12","1","IA","Fundacion Garza Morena","9015429140","2021-11-19T00:00:00.000","2021-11-19T00:00:00.000","2021","2021-11-19T00:00:00.000","N/A","99999999","Calle 2 N 9  132","San Luis De Palenque","3204280498","N/A","N/A","Gobernacion De Casanare","fundaciongarzamorena2021@gmail.com","P8559 ** Otros tipos de educacion n.c.p.","Q8899 ** Otras actividades de asistencia social sin alojamiento n.c.p.","R9319 ** Otras actividades deportivas","A0150 ** Explotacion mixta (agricola y pecuaria)","20,000,000","Leon Mesa Meris Yolanda"
"S0504517","12","1","IA","Fundacion Tecnicasanare","9014427288","2020-12-28T00:00:00.000","2020-12-28T00:00:00.000","2020","2020-12-28T00:00:00.000","N/A","99999999","Carrera 27 18-33","Yopal","3143674430","N/A","N/A","Gobernacion","tecnicasanare@gmail.com","P8523 ** Educación media técnica","P8551 ** Formación para el trabajo","P8530 ** Establecimientos que combinan diferentes niveles de educacion","P8559 ** Otros tipos de educacion n.c.p.","20,000,000","Hincapie Cruz Manuel Fernando"
"S0504490","12","1","IA","Fundacion Luz Mary Reyes","9014252998","2020-10-22T00:00:00.000","2021-03-30T00:00:00.000","2021","2020-10-22T00:00:00.000","N/A","99999999","Transversal 18 10-09","Yopal","3175105688","N/A","N/A","Gobernacion Casanare","fundalumar58@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","20,000,000","Lopez Reyes Lina Marcela"
"S0503596","12","1","IA","Fundacion Educacion Vial","9008932912","2015-09-23T00:00:00.000","2021-03-15T00:00:00.000","2021","2015-09-23T00:00:00.000","N/A","N/A","Cl. 15 No. 17-99 P 2","Yopal","3124519837","N/A","N/A","Gobernacion De Casanare","feduvial@gmail.com","P8551 ** Formación para el trabajo","R9329 ** Otras actividades recreativas y de esparcimiento n.c.p.","A0161 ** Actividades de apoyo a la agricultura","R9002 ** Creacion musical","20,000,002","Walteros Jhon Jairo"
"S0504119","12","1","II","Corporacion De Cata Y Alimentos De Derecho Privado Lola","9011618573","2018-03-02T00:00:00.000","2019-04-05T00:00:00.000","2019","2018-01-23T00:00:00.000","N/A","2048-01-23T00:00:00.000","Calle 30  26-29 Local 1 - 037  Centro Comercial El Alcaravan","Yopal","3103056791","N/A","N/A","N/A","isa.merck@gmail.com","I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento","I5611 ** Expendio a la mesa de comidas preparadas","G4724 ** Comercio al por menor de bebidas y productos del tabaco  en establecimientos especializados","S9499 ** Actividades de otras asociaciones n.c.p.","20,078,158","Barrera Roa Leidi"
"S0500108","12","1","II","Asociacion Comunal De Juntas Del Municipio De Mani","8440037945","1997-01-14T00:00:00.000","2019-03-29T00:00:00.000","2019","1996-11-02T00:00:00.000","N/A","N/A","Calle 18 No. 3-22","Mani","3112153861","N/A","N/A","N/A","presidencia.asojuncoma@gmail.com","J6010 ** Actividades de programacion y transmision en el servicio de radiodifusion sonora","M7310 ** Publicidad","P8559 ** Otros tipos de educacion n.c.p.","S9499 ** Actividades de otras asociaciones n.c.p.","20,169,510","Cruz Medina Fausto Enrrique"
"S0502096","12","1","IA","Fundacion Cayava","9001612911","2007-07-11T00:00:00.000","2020-11-09T00:00:00.000","2020","2007-07-11T00:00:00.000","N/A","2027-07-06T00:00:00.000","Calle 2 N. 2-45 Corregimiento De Aguaclara","Sabanalarga","3188888586","N/A","N/A","Gobernacion","funcayava@yahoo.com.co","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","20,237,000","Gamba Gonzalez Jorge Eliecer"
"S0503779","12","1","IA","Corporacion Kujane","9009693428","2016-05-05T00:00:00.000","2021-03-29T00:00:00.000","2021","2016-05-05T00:00:00.000","N/A","2115-02-17T00:00:00.000","Transversal 9B Diagonal 9 - 14","Yopal","3144604492","N/A","N/A","Gobernación De Casanare","lina.quintero.11@hotmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","M7020 ** Actividades de consultoria de gestion","N8230 ** Organizacion de convenciones y eventos comerciales","N8299 ** Otras actividades de servicio de apoyo a las empresas n.c.p.","20,744,000","Cardenas Morales Heydi Julieth"
"S0503820","12","1","IA","Asociación De Piñicultores De Aguazul","9009883973","2016-07-11T00:00:00.000","2018-03-31T00:00:00.000","2018","2016-07-11T00:00:00.000","N/A","2036-04-14T00:00:00.000","Carrera 18 N 93 49 Oficina 209","Aguazul","3133977371","3212675333","N/A","N/A","aso.aspina@gmail.com","A0121 ** Cultivo de frutas tropicales y subtropicales","G4721 ** Comercio al por menor de productos agricolas para el consumo en establecimientos especializados","N/A","N/A","21,000,000","Hernan Alberto Olivar Rivera"
"S0504142","12","1","IA","Corporación De Derecho Privado Industry","9011776839","2018-05-03T00:00:00.000","2021-10-07T00:00:00.000","2021","2018-05-03T00:00:00.000","N/A","2052-02-08T00:00:00.000","Carrera 5 N  30  37","Yopal","3106359291","3224072593","N/A","Gobernacion","garavitosebastian57@gmail.com","R9007 ** Actividades de espectaculos musicales en vivo","S9499 ** Actividades de otras asociaciones n.c.p.","I5611 ** Expendio a la mesa de comidas preparadas","I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento","23,060,673","Lopez Amaya Julian Andres"
"S0504386","12","1","IA","Fundacion Manos Construyendo Futuro","9013523343","2019-12-30T00:00:00.000","2020-07-31T00:00:00.000","2020","2019-12-30T00:00:00.000","N/A","99999999","Calle 4 No. 14 - 45","Tauramena","3234093604","N/A","N/A","Gobernación De Casanare","macof2019@gmail.com","P8551 ** Formación para el trabajo","G4665 ** Comercio al por mayor de desperdicios  desechos y chatarra","N8130 ** Actividades de paisajismo y servicios de mantenimiento conexos","I5611 ** Expendio a la mesa de comidas preparadas","23,800,000","Gamba Padilla Ninfa Esther"
"S0501159","12","1","II","Asociacion Para El Desarrollo Del Ambiente La Cultura La Educacion El Turismo Y La Recreacion Aascert","8440036424","2002-05-15T00:00:00.000","2018-03-28T00:00:00.000","2018","2002-05-15T00:00:00.000","N/A","N/A","Sector Ciudadela Comfaboy P3 Bloque 8 Apt 302","Yopal","6342074","N/A","3143751071","N/A","piratoba.ariss@gmail.com","S9499 ** Actividades de otras asociaciones n.c.p.","N/A","N/A","N/A","24,079,829","Piratova Morales Mariela"
"S0500450","12","1","IA","Tauramena Y Folcloristas Asociados Taurofolca","8440013588","1998-07-06T00:00:00.000","2019-10-03T00:00:00.000","2019","1998-02-23T00:00:00.000","N/A","N/A","Casa De La Cultura Tauramena","Tauramena","3102134868","N/A","N/A","Gobernación Y Dian","arpalalfonso01@gmail.com","R9007 ** Actividades de espectaculos musicales en vivo","P8553 ** Enseñanza cultural","N8230 ** Organizacion de convenciones y eventos comerciales","N/A","24,280,000","Bernal Guerrero Alfonso"
"S0504244","12","1","II","Fundacion Manare","9012465851","2019-01-21T00:00:00.000","2019-01-21T00:00:00.000","2019","2019-01-21T00:00:00.000","N/A","99999999","Carrera 22 8 - 40 Edificio Montecarlo Oficina 107","Yopal","3208169431","N/A","N/A","Gobernacion De Casanare","jhonpayares03@gmail.com","I5611 ** Expendio a la mesa de comidas preparadas","P8551 ** Formación para el trabajo","C1084 ** Elaboracion de comidas y platos preparados","N/A","25,000,000","Payares Toro Jhon Freddy"
"S0502858","12","1","IA","Asociacion De Recicladores De Casanare","9004106637","2011-01-28T00:00:00.000","2021-03-05T00:00:00.000","2021","2011-01-28T00:00:00.000","N/A","2031-02-03T00:00:00.000","Carrera 3 N 64 Esquina","Yopal","3204575965","N/A","N/A","Gobernacion De Casanare","asoarcas@gmail.com","G4665 ** Comercio al por mayor de desperdicios  desechos y chatarra","E3830 ** Recuperacion de materiales","N/A","N/A","25,000,500","Chaparro Ramirez Javier Orlando"
"S0503714","12","1","IA","Fundacion Sendero De Paz","9009405815","2016-02-16T00:00:00.000","2020-05-04T00:00:00.000","2020","2016-02-16T00:00:00.000","N/A","99999999","Calle 9 N 7 - 36","Mani","3176811503","N/A","N/A","Gobernacion De Casanare","fundasenderodepaz@gmail.com","R9004 ** Creacion audiovisual","M7310 ** Publicidad","C1811 ** Actividades de impresion","N8230 ** Organizacion de convenciones y eventos comerciales","25,802,000","Barrios Carpintero Yenidixa"
"S0501127","12","1","II","Asociacion De Ingenieros Agronomos De Casanare A.S.I.A.C.","8440035021","2002-03-06T00:00:00.000","2018-05-09T00:00:00.000","2018","2002-03-07T00:00:00.000","N/A","N/A","Calle 13  25-51 Interior 103","Yopal","6344006","N/A","N/A","N/A","joseagalanb@gmail.com","M7490 ** Otras actividades profesionales  cientificas y tecnicas n.c.p.","N/A","N/A","N/A","27,000,000","Galan Becerra Jose Antonio"
"S0504224","12","1","IA","Corporacion Proceres Martires Y Heroinas","9012342619","2018-11-20T00:00:00.000","2021-03-30T00:00:00.000","2021","2018-11-20T00:00:00.000","N/A","2038-11-10T00:00:00.000","Carrera 18 8 - 40","Pore","3182482523","N/A","N/A","Gobernacion De Casanare","corpromarhe@gmail.com","M7020 ** Actividades de consultoria de gestion","N7990 ** Otros servicios de reserva y actividades relacionadas","R9007 ** Actividades de espectaculos musicales en vivo","N8299 ** Otras actividades de servicio de apoyo a las empresas n.c.p.","27,378,000","Archila Silva Luisa"
"S0503831","12","1","IA","Ong Fundacion Applicare","9009971588","2016-08-05T00:00:00.000","2021-05-13T00:00:00.000","2021","2016-08-05T00:00:00.000","N/A","99999999","Carrera 18 Nro. 06 - 09 Oficina 202","Yopal","3222115299","N/A","N/A","Gobernacion De Casanare","allvoicesfundacion@gmail.com","I5621 ** Catering para eventos","N8230 ** Organizacion de convenciones y eventos comerciales","R9006 ** Actividades teatrales","H5221 ** Actividades de estaciones  vias y servicios complementarios para el transporte terrestre","28,136,891","Gomez Pedreros Luis Enrique"
"S0503742","12","1","IA","Fundacion Pluma Del Pauto","9009499589","2016-03-11T00:00:00.000","2020-03-03T00:00:00.000","2020","2016-03-11T00:00:00.000","N/A","N/A","Ca 87 Mz 7 Brr San Juan","Trinidad","3112803131","N/A","N/A","Gobernación De Casanare","fundacionplumadelpauto@hotmail.com","M7310 ** Publicidad","S9511 ** Mantenimiento y reparacion de computadores y de equipo periferico","G4782 ** Comercio al por menor de productos textiles  prendas de vestir y calzado  en puestos de venta moviles","S9521 ** Mantenimiento y reparacion de aparatos electronicos de consumo","28,236,259","Rativa Tapias Arley Dario"
