"uid","name","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"rj6y-ra29","Matriculados profesional TIC, por territorios","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","matriculados formación profesional tic","https://www.datos.gov.co/d/rj6y-ra29",,"2016-07-14T22:41:00.000","2016-07-14T22:41:00.000","www.datos.gov.co","false","22","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-29",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-29","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"ag5m-3n35","Programas tecnológico TIC, OCDE","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","programas formación tecnológica tic","https://www.datos.gov.co/d/ag5m-3n35",,"2016-07-14T22:45:17.000","2016-07-14T22:45:17.000","www.datos.gov.co","false","17","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-31 11:22:47.903",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-31","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"urqt-g9y7","Datos Violencia Armada 2015","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","private","not_ready","official","href","Seguridad y Defensa","violencia  desplazamiento  acciones_armadas","https://www.datos.gov.co/d/urqt-g9y7",,"2016-07-14T16:15:59.000","2016-07-14T16:15:59.000","www.datos.gov.co","false","340","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,,,,,,,"Defensa",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2015-06-18","Ministerio de Tecnologías de la Información y las Comunicaciones","Bogotá D.C.",,"Diaria","Español",,"Nacional",
"cvb2-jnn3","Procedencia fuentes de información, manufactura TI","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","fuentes de información para innovaciones","https://www.datos.gov.co/d/cvb2-jnn3",,"2016-07-14T22:51:41.000","2016-07-14T22:51:41.000","www.datos.gov.co","false","39","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-04-05 11:48:43.57",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-04-05","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"5abm-uvtc:1","Campaña #HoyYMañanaBEPS","urnadecristal","e6y4-a8hd","unpublished","private","not_ready","official","dataset","Participación ciudadana",,"https://www.datos.gov.co/d/5abm-uvtc/revisions/1",,"2019-07-18T21:47:13.000","2019-07-18T21:45:09.000","www.datos.gov.co","false",,,"23","9",,"Open Data Commons Public Domain Dedication and License",,,"Campaña #HoyYMañanaBEPS","5abm-uvtc",,,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-07-18","Urna de Cristal","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"ir4d-mzgr","Publicaciones_E_Interacciones_Campaña_#EvoluciónTransparente","urnadecristal","e6y4-a8hd","published","private","not_ready","official","dataset","Participación ciudadana",,"https://www.datos.gov.co/d/ir4d-mzgr","https://www.datos.gov.co/resource/ir4d-mzgr.json","2020-01-17T15:35:23.000","2020-01-17T15:39:16.000","www.datos.gov.co","false","28","10","30","8",,"Creative Commons 1.0 Universal (Public Domain Dedication)","Urna de Cristal",,,,,,,,,,,,"No Aplica",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-01-03","Urna de Cristal","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"a5i8-r7p4","MiPyme - Empresario, Competencias y capacidades Formados y Certificados","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación","capacitacion,negocio,empresarios,internet,pymes","https://www.datos.gov.co/d/a5i8-r7p4","https://www.datos.gov.co/resource/a5i8-r7p4.json","2019-07-12T17:05:07.000","2020-04-17T20:38:40.000","www.datos.gov.co","false","707","302","215720","15","ocastillo@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-07-10","Subdireccion de Comercio Electrónico","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"j4gz-zrer","Reporte Avance Hoja de Ruta","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","filter","Ciencia, Tecnología e Innovación","pida,datos abiertos,hoja de ruta","https://www.datos.gov.co/d/j4gz-zrer","https://www.datos.gov.co/resource/j4gz-zrer.json","2021-12-06T17:18:44.000","2022-07-05T18:58:11.000","www.datos.gov.co","true","53","1",,,"datosabiertos@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/v8aw-jabd",,,"v8aw-jabd",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"https://bit.ly/DocHojaRuta","Bogotá D.C.",,"Nacional",,,,,,"2021-07-02","Dirección de Gobierno en línea ","Bogotá D.C.",,"Mensual","Español",,"Nacional","https://bit.ly/DocHojaRuta"
"wqgp-63ez","Publicaciones_Interacciones_Activados","urnadecristal","e6y4-a8hd","published","private","not_ready","official","dataset","Participación ciudadana",,"https://www.datos.gov.co/d/wqgp-63ez","https://www.datos.gov.co/resource/wqgp-63ez.json","2020-03-03T20:34:58.000","2020-03-03T20:42:29.000","www.datos.gov.co","false","20","11","80","5",,"Open Data Commons Attribution License","Urna de Cristal",,,,,,,,,,,,"No Aplica",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-03-03","Urna de Cristal","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"gshw-vu6t","Grafica Categorias Hoja de Ruta de Datos Abiertos - PIDA","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","chart","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/gshw-vu6t","https://www.datos.gov.co/resource/gshw-vu6t.json","2021-08-06T21:00:31.000","2022-07-05T18:58:11.000","www.datos.gov.co","true","138","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/v8aw-jabd",,,"v8aw-jabd",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"https://bit.ly/DocHojaRuta","Bogotá D.C.",,"Nacional",,,,,,"2021-07-02","Dirección de Gobierno en línea ","Bogotá D.C.",,"Mensual","Español",,"Nacional","https://bit.ly/DocHojaRuta"
"x33q-mn74","Plan de Integración","subdireccion.desarrollo","6u7b-d5es","published","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/x33q-mn74","https://www.datos.gov.co/resource/x33q-mn74.json","2019-06-11T17:19:41.000","2019-07-19T12:34:07.000","www.datos.gov.co","false","444","312","3431","23",,,,,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-05-30","Gobierno Digital","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"djvf-4yip","ReportexRubroxSector","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","private","not_ready","official","dataset","Estadísticas Nacionales",,"https://www.datos.gov.co/d/djvf-4yip","https://www.datos.gov.co/resource/djvf-4yip.json","2019-03-05T17:23:01.000","2019-03-05T17:24:53.000","www.datos.gov.co","false","6","0","24","12",,"Creative Commons Attribution | Share Alike 4.0 International","Dirección de Gobierno Digital",,,,,,,,,,,,"No Aplica",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-04-25","Gobierno Digital - Datos y Soluciones Abiertas","Bogotá D.C.",,"Trimestral","Español",,"Nacional",
"ftkf-7qgs","Vista Entidades Públicas a implementar la Hoja de Ruta","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","filter","Ciencia, Tecnología e Innovación","datos abiertos,pida,hoja de ruta","https://www.datos.gov.co/d/ftkf-7qgs","https://www.datos.gov.co/resource/ftkf-7qgs.json","2021-07-09T16:36:55.000","2022-07-05T18:58:11.000","www.datos.gov.co","true","71","4",,,"datosabiertos@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/v8aw-jabd",,,"v8aw-jabd",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-07-02","Dirección de Gobierno en línea ","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"qujx-puz6","Comentarios Campaña #SomosSuperTransporte","urnadecristal","e6y4-a8hd","published","private","not_ready","official","dataset","Participación ciudadana",,"https://www.datos.gov.co/d/qujx-puz6","https://www.datos.gov.co/resource/qujx-puz6.json","2019-11-06T19:25:23.000","2019-11-06T19:29:15.000","www.datos.gov.co","false","29","9","77","6",,"Open Data Commons Public Domain Dedication and License","Urna de Cristal",,,,,,,,,,,,"Transporte",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-11-06","Urna de Cristal","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"5d78-7cq2","Comentarios Campaña #SENARindeCuentas","urnadecristal","e6y4-a8hd","published","private","not_ready","official","dataset","Participación ciudadana",,"https://www.datos.gov.co/d/5d78-7cq2","https://www.datos.gov.co/resource/5d78-7cq2.json","2019-11-18T21:03:29.000","2019-11-18T21:07:37.000","www.datos.gov.co","false","46","8","205","6",,"Open Data Commons Public Domain Dedication and License","Urna de Cristal",,,,,,,,,,,,"Educación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-11-18","Urna de Cristal","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"iima-hkjk","Propuestas_comentarios_campaña_#LeAportaValor","urnadecristal","e6y4-a8hd","published","public","approved","official","dataset","Participación ciudadana",,"https://www.datos.gov.co/d/iima-hkjk","https://www.datos.gov.co/resource/iima-hkjk.json","2020-11-06T17:38:30.000","2020-11-06T17:40:56.000","www.datos.gov.co","false","49","6","148","6","info@urnadecristal.gov.co","Open Data Commons Attribution License","Urna de Cristal","https://www.datos.gov.co/d/iima-hkjk",,,,,,,,,,,"Trabajo",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2020-11-06","Urna de Cristal","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"8sej-vzgb","4.Brecha de pertinencia - Disparidad de Competencias - Estudio de identificación de brechas de capital humano para el sector TIC Parte 2","lmedina","em8d-zexv","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/8sej-vzgb","https://www.datos.gov.co/resource/8sej-vzgb.json","2020-09-16T22:17:09.000","2020-09-17T00:43:56.000","www.datos.gov.co","false","182","37","8981","9","sebastian.pantoja@ipsos.com",,,"https://www.datos.gov.co/d/8sej-vzgb",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-12-27","Contratista: Unión Temporal Ipsos - Ítaca","Bogotá D.C.",,"Trienio","Español",,"Nacional",
"6k5k-73b5","Diagnóstico de conjuntos de datos del Programa Interamericano de Datos Abiertos de lucha contra la corrupción - PIDA","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación","aga,corrupcion,pida","https://www.datos.gov.co/d/6k5k-73b5","https://www.datos.gov.co/resource/6k5k-73b5.json","2019-06-17T17:20:29.000","2019-06-25T15:05:06.000","www.datos.gov.co","false","881","114","30","8","datosabiertos@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio TIC",,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019/06/17","Dirección de Gobierno Digital","Bogotá D.C.",,"No aplica","Español",,"Nacional","https://docs.google.com/document/d/182USj4La896XgMZ-LTw7A3HYbA5i7aP0p2JLBL8a-24/edit#"
"gndn-mzip","Convertic Juridica","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/gndn-mzip","https://www.datos.gov.co/resource/gndn-mzip.json","2019-07-15T20:50:33.000","2019-08-27T19:37:36.000","www.datos.gov.co","false","42","7","18","15",,,,,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-07-10","Dirección de Infraestructura","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"9et2-bf5i","Entrega y Retoma","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/9et2-bf5i","https://www.datos.gov.co/resource/9et2-bf5i.json","2020-01-27T21:17:01.000","2021-07-12T14:08:17.000","www.datos.gov.co","false","228","81","499","12","agomez@cpe.gov.co","Creative Commons Attribution 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://colombiatic.mintic.gov.co",,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"27/01/2020","Dirección Computadores para Educar","Bogotá D.C.",,"Mensual","Español",,"Nacional",
"rxck-4sw4","Vista Base de datos de Entidades Nacionales de la Rama Ejecutiva haciendo uso de software libre- Meta ASPA","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","filter","Ciencia, Tecnología e Innovación","aspa; metas; datos abiertos","https://www.datos.gov.co/d/rxck-4sw4","https://www.datos.gov.co/resource/rxck-4sw4.json","2021-02-10T17:03:56.000","2022-07-29T01:43:00.000","www.datos.gov.co","true","277","161","121",,"datosabiertos@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Gobierno Digital",,,,"huc3-sbgp",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-02-10","Gobierno Digital - Datos Abiertos","Bogotá D.C.",,"Trimestral","Español",,"Nacional",
"kn5u-k9yw","índices de la Política de Gobierno Digital en Fusagasugá","oeduarte","gmwx-5xcj","published","public","approved","official","filter","Ciencia, Tecnología e Innovación","índice de gobierno digital,furag,gobierno digital,gobierno abierto,tecnología","https://www.datos.gov.co/d/kn5u-k9yw","https://www.datos.gov.co/resource/kn5u-k9yw.json","2021-09-17T20:33:09.000","2022-05-24T22:03:16.000","www.datos.gov.co","true","45","2","32",,,,,"https://www.datos.gov.co/d/rtai-k9uh",,,"rtai-k9uh",,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"https://estrategia.gobiernoenlinea.gov.co/623/w3-propertyvalue-7650.html","Bogotá D.C.",,"Nacional",,,,,,"2020-09-22","Dirección de Gobierno Digital","Bogotá D.C.",,"Anual","Español",,"Municipal","https://estrategia.gobiernoenlinea.gov.co/623/w3-propertyvalue-14714.html"
"tmbd-vcw4","Internet fijo Número de suscriptores Los","Alcaldía de Los Patios","nabk-ntqk","published","public","approved","official","filter","Ciencia, Tecnología e Innovación","internet fijo,internet,departamentos,suscriptores,municipios proveedores trimestre","https://www.datos.gov.co/d/tmbd-vcw4","https://www.datos.gov.co/resource/tmbd-vcw4.json","2021-08-23T22:25:58.000","2022-08-01T14:57:14.000","www.datos.gov.co","true","528","95","12",,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","http://colombiatic.mintic.gov.co/",,,"fut2-keu8",,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://colombiatic.mintic.gov.co/679/w3-multipropertyvalues-36345-36377.html","Bogotá D.C.",,"Nacional",,,,,,"2018-04-04","Oficina Asesora de Planeación y Estudios Sectoriales","Bogotá D.C.",,"Trimestral","Español",,"Nacional","http://colombiatic.mintic.gov.co/679/w3-propertyvalue-36343.html"
"3qyi-vuqb","6. Tablero Brecha de calidad - Estudio de identificación de brechas de capital humano para el sector TIC","lmedina","em8d-zexv","published","public","approved","official","dataset","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/3qyi-vuqb","https://www.datos.gov.co/resource/3qyi-vuqb.json","2020-09-14T16:59:26.000","2020-09-17T01:01:16.000","www.datos.gov.co","false","104","19","7402","7","sebastian.pantoja@ipsos.com",,,"https://www.datos.gov.co/d/3qyi-vuqb",,,,,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2019-12-27","Contratista: Unión Temporal Ipsos - Ítaca","Bogotá D.C.",,"Trienio","Español",,"Nacional",
