"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"NO","25","25843","NO","ACTIVO","ND","2014-06-01","Hombre","TRANSICION","CUNDINAMARCA","VILLA DE SAN DIEGO DE UBATE","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","41","41298","NO","ACTIVO","ND","2013-11-01","Hombre","TRANSICION","HUILA","GARZON","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"NO","73","73408","NO","ACTIVO","ND","2016-09-01","Hombre","ND","TOLIMA","LERIDA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","73","73408","NO","ACTIVO","ND","2016-09-01","Hombre","ND","TOLIMA","LERIDA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","05","05040","NO","ACTIVO","ND","2013-09-01","Mujer","TRANSICION","ANTIOQUIA","ANORI","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05736","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","ANTIOQUIA","SEGOVIA","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","18","18150","ND","ACTIVO","ND","2012-12-01","Hombre","ND","CAQUETA","CARTAGENA DEL CHAIRA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05129","NO","ACTIVO","ND","2012-10-01","Hombre","ND","ANTIOQUIA","CALDAS","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","NO","1"
"NO","70","70823","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","SUCRE","TOLU VIEJO","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","4"
"NO","44","44650","NO","ACTIVO","ND","2015-02-01","Mujer","ND","LA GUAJIRA","SAN JUAN DEL CESAR","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05467","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","MONTEBELLO","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","05","05647","NO","ACTIVO","ND","2012-10-01","Hombre","PRIMARIA","ANTIOQUIA","SAN ANDRES DE CUERQUIA","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","52","52051","NO","ACTIVO","ND","2015-02-01","Hombre","ND","NARIÑO","ARBOLEDA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27660","NO","ACTIVO","ND","2015-09-01","Mujer","ND","CHOCO","SAN JOSE DEL PALMAR","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","41","41551","NO","ACTIVO","ND","2012-10-01","Hombre","ND","HUILA","PITALITO","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","41","41551","NO","ACTIVO","ND","2012-10-01","Hombre","ND","HUILA","PITALITO","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","86","86865","NO","ACTIVO","ND","2016-12-01","Hombre","ND","PUTUMAYO","VALLE DEL GUAMUEZ","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","SI","1"
"SI","41","41551","NO","ACTIVO","INDIGENA","2012-10-01","Hombre","ND","HUILA","PITALITO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","25","25178","NO","ACTIVO","ND","2014-10-01","Hombre","ND","CUNDINAMARCA","CHIPAQUE","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","70","70678","NO","ACTIVO","ND","2015-01-01","Hombre","SECUNDARIA","SUCRE","SAN BENITO ABAD","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","76","76001","NO","ACTIVO","ND","2017-05-01","Mujer","ND","VALLE","CALI","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05318","NO","ACTIVO","ND","2012-10-01","Mujer","ND","ANTIOQUIA","GUARNE","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"NO","70","70110","NO","ACTIVO","ND","2012-11-01","Mujer","SECUNDARIA","SUCRE","BUENAVISTA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","23","23001","NO","NO ACTIVO","ND","2016-12-01","Hombre","ND","CORDOBA","MONTERIA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","81","81001","NO","ACTIVO","ND","2015-11-01","Mujer","ND","ARAUCA","ARAUCA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","81","81001","NO","ACTIVO","ND","2015-11-01","Mujer","ND","ARAUCA","ARAUCA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","76","76001","NO","ACTIVO","ND","2017-09-01","Mujer","ND","VALLE","CALI","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","28"
"NO","25","25740","NO","ACTIVO","ND","2018-11-01","Hombre","ND","CUNDINAMARCA","SIBATE","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","85","85250","NO","ACTIVO","ND","2013-07-01","Mujer","PRIMARIA","CASANARE","PAZ DE ARIPORO","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","19","19001","ND","ACTIVO","ND","2012-12-01","Mujer","ND","CAUCA","POPAYAN","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","68","68229","NO","ACTIVO","ND","2012-10-01","Mujer","ND","SANTANDER","CURITI","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","17","17444","NO","ACTIVO","ND","2016-03-01","Mujer","ND","CALDAS","MARQUETALIA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","76","76497","NO","ACTIVO","ND","2013-09-01","Mujer","ND","VALLE","OBANDO","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","76","76130","NO","ACTIVO","ND","2014-10-01","Mujer","ND","VALLE","CANDELARIA","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","76","76001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2014-06-01","Mujer","PRIMARIA","VALLE","CALI","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","94","94001","NO","ACTIVO","ND","2013-02-01","Hombre","PRIMARIA","GUAINIA","INIRIDA","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","41"
"NO","76","76863","NO","ACTIVO","ND","2014-01-01","Mujer","ND","VALLE","VERSALLES","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","50","50606","NO","ACTIVO","ND","2016-09-01","Mujer","ND","META","RESTREPO","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","05","05172","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2016-01-01","Mujer","SECUNDARIA","ANTIOQUIA","CHIGORODO","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05887","NO","ACTIVO","ND","2015-11-01","Hombre","PRIMARIA","ANTIOQUIA","YARUMAL","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","25","25530","NO","ACTIVO","ND","2013-01-01","Mujer","PRIMARIA","CUNDINAMARCA","PARATEBUENO","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","19","19256","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","SECUNDARIA","CAUCA","EL TAMBO","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","73","73001","NO","ACTIVO","ND","2013-12-01","Mujer","ND","TOLIMA","IBAGUE","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","66","66088","ND","ACTIVO","ND","2017-01-01","Mujer","SECUNDARIA","RISARALDA","BELEN DE UMBRIA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","63","63401","NO","ACTIVO","ND","2013-04-01","Mujer","SECUNDARIA","QUINDIO","LA TEBAIDA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"NO","05","05347","NO","ACTIVO","ND","2013-09-01","Hombre","TRANSICION","ANTIOQUIA","HELICONIA","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","86","86865","NO","ACTIVO","ND","2014-05-01","Hombre","PRIMARIA","PUTUMAYO","VALLE DEL GUAMUEZ","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","11","11001","NO","NO ACTIVO","ND","2013-06-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70508","NO","ACTIVO","ND","2018-09-01","Mujer","ND","SUCRE","OVEJAS","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"ND","11","11001","ND","ACTIVO","ND","2012-11-01","Mujer","ND","BOGOTA","BOGOTA D.C.","Colombia","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","19"
"NO","66","66383","NO","ACTIVO","ND","2018-07-01","Hombre","ND","RISARALDA","LA CELIA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","05","05376","NO","ACTIVO","ND","2016-10-01","Mujer","PRIMARIA","ANTIOQUIA","LA CEJA","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","47","47001","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","MAGDALENA","SANTA MARTA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2013-01-01","30-49","SI","1"
"NO","47","47001","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","MAGDALENA","SANTA MARTA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2013-01-01","30-49","SI","1"
"NO","47","47001","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","MAGDALENA","SANTA MARTA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2013-01-01","30-49","SI","1"
"NO","05","05284","NO","ACTIVO","ND","2015-09-01","Mujer","TRANSICION","ANTIOQUIA","FRONTINO","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","41","41359","NO","ACTIVO","ND","2015-07-01","Mujer","ND","HUILA","ISNOS","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","44","44090","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Hombre","ND","LA GUAJIRA","DIBULLA","Colombia","ND","EDUCACIÓN SECUNDARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","20","20178","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Mujer","ND","CESAR","CHIRIGUANA","Colombia","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","20","20045","NO","ACTIVO","ND","2012-11-01","Mujer","TRANSICION","CESAR","BECERRIL","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"SI","13","13160","NO","ACTIVO","ND","2013-08-01","Mujer","ND","BOLIVAR","CANTAGALLO","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","52","52835","NO","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2017-01-01","18-29","SI","1"
"ND","27","27001","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","QUIBDO","Colombia","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","66","66170","ND","ACTIVO","ND","2017-05-01","Mujer","ND","RISARALDA","DOSQUEBRADAS","Colombia","MONETARIO","NUTRICIÓN","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","19","19450","NO","ACTIVO","ND","2012-12-01","Hombre","TRANSICION","CAUCA","MERCADERES","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","5"
"SI","05","05321","NO","ACTIVO","ND","2014-05-01","Mujer","ND","ANTIOQUIA","GUATAPE","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05321","NO","ACTIVO","ND","2014-05-01","Mujer","ND","ANTIOQUIA","GUATAPE","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05321","NO","ACTIVO","ND","2014-05-01","Mujer","ND","ANTIOQUIA","GUATAPE","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","27","27075","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","BAHIA SOLANO","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54001","NO","ACTIVO","ND","2014-10-01","Mujer","ND","NORTE DE SANTANDER","CUCUTA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05001","NO","NO ACTIVO","ND","2012-10-01","Hombre","ND","ANTIOQUIA","MEDELLIN","Colombia","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2015-01-01","50-65","SI","1"
"NO","47","47960","NO","ACTIVO","ND","2017-01-01","Mujer","ND","MAGDALENA","ZAPAYAN","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","68","68322","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SANTANDER","GUAPOTA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","73","73067","ND","ACTIVO","ND","2012-12-01","Hombre","ND","TOLIMA","ATACO","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","85","85001","NO","ACTIVO","ND","2014-10-01","Mujer","ND","CASANARE","YOPAL","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","14"
"SI","76","76113","NO","ACTIVO","ND","2013-05-01","Mujer","ND","VALLE","BUGALAGRANDE","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","52","52678","NO","ACTIVO","ND","2012-11-01","Hombre","ND","NARIÑO","SAMANIEGO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
"SI","41","41001","NO","ACTIVO","ND","2012-11-01","Mujer","ND","HUILA","NEIVA","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","50","50226","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Hombre","SECUNDARIA","META","CUMARAL","ND","ND","EDUCACIÓN SECUNDARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","25","25754","NO","ACTIVO","ND","2015-11-01","Mujer","ND","CUNDINAMARCA","SOACHA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","25","25754","NO","ACTIVO","ND","2015-11-01","Mujer","ND","CUNDINAMARCA","SOACHA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
,"85","85250","NO","ACTIVO","ND","2015-09-01","Mujer","ND","CASANARE","PAZ DE ARIPORO","Colombia","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","19","19548","ND","ACTIVO","ND","2014-12-01","Mujer","ND","CAUCA","PIENDAMO","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05667","NO","ACTIVO","ND","2012-10-01","Hombre","ND","ANTIOQUIA","SAN RAFAEL","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","66"
"ND","08","08001","ND","ACTIVO","ND","2012-11-01","Mujer","ND","ATLANTICO","BARRANQUILLA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"SI","27","27025","NO","ACTIVO","ND","2016-03-01","Hombre","ND","CHOCO","ALTO BAUDO","ND","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","05","05480","NO","ACTIVO","ND","2012-12-01","Mujer","ND","ANTIOQUIA","MUTATA","ND","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","76","76001","NO","ACTIVO","ND","2012-11-01","Mujer","ND","VALLE","CALI","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2017-01-01","50-65","SI","1"
"NO","76","76001","NO","ACTIVO","ND","2012-11-01","Mujer","ND","VALLE","CALI","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2017-01-01","50-65","SI","1"
"ND","18","18479","ND","ACTIVO","ND","2012-12-01","Mujer","ND","CAQUETA","MORELIA","Colombia","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","17","17001","NO","ACTIVO","ND","2012-10-01","Mujer","ND","CALDAS","MANIZALES","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","50-65","SI","2"
"SI","70","70713","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","20","20060","NO","NO ACTIVO","ND","2012-11-01","Hombre","ND","CESAR","BOSCONIA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","11","11001","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2014-07-01","Mujer","ND","BOGOTA","BOGOTA D.C.","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","73","73483","ND","ACTIVO","ND","2012-12-01","Hombre","ND","TOLIMA","NATAGAIMA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","86","86749","NO","ACTIVO","ND","2017-04-01","Mujer","SECUNDARIA","PUTUMAYO","SIBUNDOY","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","19","19517","NO","ACTIVO","ND","2013-12-01","Mujer","ND","CAUCA","PAEZ","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
,"05","05284","ND","ACTIVO","ND","2016-06-01","Hombre","ND","ANTIOQUIA","FRONTINO","COLOMBIA","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","41","41016","NO","ACTIVO","ND","2015-07-01","Mujer","ND","HUILA","AIPE","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","52","52788","NO","ACTIVO","ND","2014-03-01","Hombre","SECUNDARIA","NARIÑO","TANGUA","ND","ND","EDUCACIÓN SECUNDARIA","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","52","52540","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","POLICARPA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52540","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","POLICARPA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","25","25596","ND","ACTIVO","ND","2013-01-01","Mujer","ND","CUNDINAMARCA","QUIPILE","Colombia","ND","EDUCACIÓN SECUNDARIA","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","18","18150","NO","ACTIVO","ND","2015-04-01","Mujer","TRANSICION","CAQUETA","CARTAGENA DEL CHAIRA","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"SI","70","70508","NO","ACTIVO","ND","2014-05-01","Hombre","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","85","85001","NO","ACTIVO","ND","2013-04-01","Mujer","ND","CASANARE","YOPAL","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","85","85001","NO","ACTIVO","ND","2013-04-01","Mujer","ND","CASANARE","YOPAL","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","85","85001","NO","ACTIVO","ND","2013-04-01","Mujer","ND","CASANARE","YOPAL","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","85","85001","NO","ACTIVO","ND","2013-04-01","Mujer","ND","CASANARE","YOPAL","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","85","85001","NO","ACTIVO","ND","2013-04-01","Mujer","ND","CASANARE","YOPAL","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","85","85001","NO","ACTIVO","ND","2013-04-01","Mujer","ND","CASANARE","YOPAL","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","73","73411","NO","ACTIVO","INDIGENA","2012-10-01","Mujer","ND","TOLIMA","LIBANO","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
