"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","parentesco","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangovalorbeneficioconsolidadoasignado","rangovalorultimobeneficioasignado"
"1","3","1","27","27600","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","CHOCO","RIO QUITO","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","81","81794","M-MUJER","NO","ACTIVO","UL","INDIGENA","2015-12-01","2017-01-01","Mujer","ND","ARAUCA","TAME","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","0 - 1.300.000"
"1","2","1","27","27600","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Mujer","ND","CHOCO","RIO QUITO","Colombia","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"2","1","1","86","86760","M-MUJER","NO","ACTIVO","UL","INDIGENA","2018-03-01","2018-01-01","Mujer","TECNOLOGO","PUTUMAYO","SANTIAGO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","05","05837","H-HOMBRE","NO","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","ANTIOQUIA","TURBO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","44","44847","H-HOMBRE","NO","ACTIVO","Sin Información","INDIGENA","2016-05-01","2015-01-01","Hombre","SIN ESPECIFICAR","LA GUAJIRA","URIBIA","ND","ND",">65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","19","19824","ND","NO","ACTIVO","Sin Información","ND","2018-01-01","2018-01-01","Mujer","ND","CAUCA","TOTORO","ND","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","19","19824","ND","NO","ACTIVO","Sin Información","ND","2018-01-01","2018-01-01","Mujer","ND","CAUCA","TOTORO","ND","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","2","1","19","19418","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Mujer","ND","CAUCA","LOPEZ","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","4","1","05","05475","H-HOMBRE","NO","ACTIVO","SO","INDIGENA","2015-10-01","2016-01-01","Mujer","SIN ESPECIFICAR","ANTIOQUIA","MURINDO","ND","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","27","27250","ND","ND","ACTIVO","Sin Información","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","CHOCO","EL LITORAL DEL SAN JUAN","ND","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","19","19318","ND","ND","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","CAUCA","GUAPI","ND","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","19","19318","ND","ND","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","CAUCA","GUAPI","ND","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","27","27001","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Mujer","ND","CHOCO","QUIBDO","Colombia","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"2","4","1","27","27250","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CHOCO","EL LITORAL DEL SAN JUAN","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000"
"1","1","1","44","44847","M-MUJER","NO","ACTIVO","UL","INDIGENA","2018-08-01","2018-01-01","Mujer","PRIMARIA","LA GUAJIRA","URIBIA","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","52","52250","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","NARIÑO","EL CHARCO","Colombia","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","05","05837","M-MUJER","NO","ACTIVO","UL","INDIGENA","2015-10-01","2016-01-01","Mujer","ND","ANTIOQUIA","TURBO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","91","91405","H-HOMBRE","NO","NO ACTIVO","ND","INDIGENA","2014-01-01","2014-01-01","Hombre","ND","AMAZONAS","LA CHORRERA","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","27","27001","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CHOCO","QUIBDO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","86","86573","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-12-01","2016-01-01","Mujer","ND","PUTUMAYO","PUERTO LEGUIZAMO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","17","17614","ND","ND","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","ND","ND","CALDAS","RIOSUCIO","169","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","0 - 1.300.000"
"3","2","1","44","44847","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-12-01","2016-01-01","Mujer","ND","LA GUAJIRA","URIBIA","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","27","27580","M-MUJER","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","CHOCO","RIO IRO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","86","86573","ND","ND","ACTIVO","Sin Información","ND","2014-01-01","2015-01-01","Hombre","ND","PUTUMAYO","PUERTO LEGUIZAMO","Colombia","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","4","1","27","27600","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CHOCO","RIO QUITO","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","52","52079","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2017-01-01","Hombre","ND","NARIÑO","BARBACOAS","ND","ND","50-65","CAPITALIZACION COLECTIVA","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"2","2","1","27","27787","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CHOCO","TADO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","05","05480","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Mujer","ND","ANTIOQUIA","MUTATA","ND","ND","18-29","RURAL","ESPECIE","TI","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","2","1","52","52390","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Mujer","ND","NARIÑO","LA TOLA","ND","ND",">65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","66","66001","ND","NO","ACTIVO","Sin Información","ND","2015-12-01","2016-01-01","Mujer","ND","RISARALDA","PEREIRA","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","2","1","27","27099","H-HOMBRE","NO","ACTIVO","ND","ND","2014-01-01","2014-01-01","Hombre","ND","CHOCO","BOJAYA","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","27","27001","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2017-01-01","Hombre","ND","CHOCO","QUIBDO","Colombia","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"4","4","1","76","76109","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","VALLE","BUENAVENTURA","ND","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"4","4","1","76","76109","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","VALLE","BUENAVENTURA","ND","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","4","1","52","52835","ND","ND","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-01-01","2016-01-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","3","1","19","19318","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CAUCA","GUAPI","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"5","2","1","19","19418","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Hombre","ND","CAUCA","LOPEZ","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"3","2","1","27","27099","M-MUJER","NO","NO ACTIVO","UL","INDIGENA","2014-01-01","2015-01-01","Mujer","ND","CHOCO","BOJAYA","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","4","1","52","52835","ND","ND","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-01-01","2016-01-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","19","19809","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-10-01","2017-01-01","Mujer","ND","CAUCA","TIMBIQUI","ND","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","52","52250","H-HOMBRE","NO","ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2015-10-01","2017-01-01","Hombre","SIN ESPECIFICAR","NARIÑO","EL CHARCO","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","05","05873","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-12-01","2016-01-01","Mujer","ND","ANTIOQUIA","VIGIA DEL FUERTE","Colombia","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"2","1","1","86","86755","ND","SI","ACTIVO","VI","INDIGENA","2018-02-01","2018-01-01","Mujer","PRIMARIA","PUTUMAYO","SAN FRANCISCO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","2","1","19","19809","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-12-01","2016-01-01","Mujer","ND","CAUCA","TIMBIQUI","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","52","52835","M-MUJER","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Mujer","SIN ESPECIFICAR","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","27","27150","H-HOMBRE","NO","NO ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","SIN ESPECIFICAR","CHOCO","CARMEN DEL DARIEN","ND","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","1","1","27","27099","H-HOMBRE","NO","ACTIVO","UL","ND","2018-03-01","2018-01-01","Hombre","SIN ESPECIFICAR","CHOCO","BOJAYA","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","86","86760","ND","NO","ACTIVO","ND","INDIGENA","2015-10-01","2017-01-01","Mujer","ND","PUTUMAYO","SANTIAGO","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"2","2","1","19","19809","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-12-01","2016-01-01","Mujer","ND","CAUCA","TIMBIQUI","Colombia","ND",">65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","76","76109","M-MUJER","NO","NO ACTIVO","CA","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","SIN ESPECIFICAR","VALLE","BUENAVENTURA","ND","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","1","1","27","27099","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Mujer","SECUNDARIA","CHOCO","BOJAYA","Colombia","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","54","54206","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2015-12-01","2016-01-01","Hombre","ND","NORTE DE SANTANDER","CONVENCION","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","1","1","44","44001","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-04-01","2018-01-01","Hombre","ND","LA GUAJIRA","RIOHACHA","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","86","86573","M-MUJER","NO","NO ACTIVO","DI","INDIGENA","2014-01-01","2015-01-01","Mujer","ND","PUTUMAYO","PUERTO LEGUIZAMO","COLOMBIA","ND","30-49","ASISTENCIA TECNICA","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","86","86573","H-HOMBRE","NO","NO ACTIVO","CA","INDIGENA","2014-01-01","2014-01-01","Hombre","ND","PUTUMAYO","PUERTO LEGUIZAMO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","19","19318","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CAUCA","GUAPI","ND","ND","30-49","PROYECTO PRODUCTIVO","ESPECIE Y MONETARIO","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","27","27099","ND","ND","ACTIVO","ND","INDIGENA","2014-01-01","2015-01-01","Mujer","ND","CHOCO","BOJAYA","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","19","19809","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CAUCA","TIMBIQUI","Colombia","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","19","19809","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CAUCA","TIMBIQUI","Colombia","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","19","19809","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CAUCA","TIMBIQUI","Colombia","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","44","44847","H-HOMBRE","NO","ACTIVO","UL","ND","2015-10-01","2016-01-01","Hombre","SIN ESPECIFICAR","LA GUAJIRA","URIBIA","ND","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","27","27787","H-HOMBRE","NO","ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CHOCO","TADO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","27","27787","H-HOMBRE","NO","ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CHOCO","TADO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","20","20621","ND","ND","NO ACTIVO","ND","INDIGENA","2014-01-01","2015-01-01","Mujer","ND","CESAR","LA PAZ","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"2","2","1","27","27250","ND","ND","ACTIVO","Sin Información","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","CHOCO","EL LITORAL DEL SAN JUAN","ND","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","27","27099","ND","NO","ACTIVO","ND","ND","2018-05-01","2018-01-01","Hombre","ND","CHOCO","BOJAYA","ND","ND","18-29","RURAL","ESPECIE","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","2","1","52","52079","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Hombre","ND","NARIÑO","BARBACOAS","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"2","2","1","27","27250","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-10-01","2016-01-01","Mujer","ND","CHOCO","EL LITORAL DEL SAN JUAN","ND","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","05","05873","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-12-01","2016-01-01","Hombre","ND","ANTIOQUIA","VIGIA DEL FUERTE","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"3","1","1","76","76109","ND","ND","ACTIVO","Sin Información","ND","2012-02-01","2013-01-01","Hombre","ND","VALLE","BUENAVENTURA","COLOMBIA","ND","30-49","CAPITALIZACION INDIVIDUAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"4","2","1","27","27150","M-MUJER","NO","NO ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"2","1","1","76","76109","ND","NO","ACTIVO","Sin Información","ND","2018-05-01","2018-01-01","Mujer","ND","VALLE","BUENAVENTURA","ND","ND","18-29","RURAL","ESPECIE","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","20","20570","H-HOMBRE","NO","ACTIVO","CA","INDIGENA","2015-12-01","2016-01-01","Hombre","ND","CESAR","PUEBLO BELLO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","05","05837","H-HOMBRE","NO","ACTIVO","ND","INDIGENA","2014-01-01","2015-01-01","Hombre","ND","ANTIOQUIA","TURBO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","5","1","20","20570","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2017-01-01","Mujer","ND","CESAR","PUEBLO BELLO","ND","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","0 - 1.300.000"
"1","2","1","76","76109","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Hombre","ND","VALLE","BUENAVENTURA","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"12","2","1","99","99773","H-HOMBRE","NO","NO ACTIVO","CA","INDIGENA","2014-01-01","2014-01-01","Hombre","ND","VICHADA","CUMARIBO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","4","1","86","86760","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-10-01","2017-01-01","Mujer","ND","PUTUMAYO","SANTIAGO","ND","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"4","2","1","27","27150","ND","NO","ACTIVO","Sin Información","ND","2014-01-01","2015-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","19","19809","M-MUJER","NO","ACTIVO","UL","INDIGENA","2015-10-01","2017-01-01","Mujer","ND","CAUCA","TIMBIQUI","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","86","86573","ND","ND","ACTIVO","ND","INDIGENA","2014-01-01","2015-01-01","Mujer","ND","PUTUMAYO","PUERTO LEGUIZAMO","Colombia","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","19","19418","ND","NO","ACTIVO","Sin Información","ND","2014-01-01","2015-01-01","Hombre","ND","CAUCA","LOPEZ","Colombia","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","4","1","27","27001","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","CHOCO","QUIBDO","ND","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","52","52835","ND","ND","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","76","76109","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","VALLE","BUENAVENTURA","ND","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"2","1","1","19","19824","M-MUJER","NO","NO ACTIVO","UL","INDIGENA","2018-01-01","2018-01-01","Mujer","SECUNDARIA","CAUCA","TOTORO","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","27","27615","H-HOMBRE","NO","ACTIVO","SO","INDIGENA","2018-04-01","2018-01-01","Hombre","TECNOLOGO","CHOCO","RIOSUCIO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","3","1","44","44847","ND","NO","ACTIVO","Sin Información","INDIGENA","2016-01-01","2016-01-01","Mujer","ND","LA GUAJIRA","URIBIA","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"2","1","1","19","19022","ND","ND","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","ND","CAUCA","ALMAGUER","Colombia","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","6","1","19","19824","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-11-01","2017-01-01","Hombre","ND","CAUCA","TOTORO","ND","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","52","52835","ND","NO","ACTIVO","ND","ND","2016-01-01","2016-01-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","50-65","RURAL","ESPECIE","No Definido","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","44","44847","H-HOMBRE","NO","ACTIVO","SO","INDIGENA","2015-12-01","2016-01-01","Hombre","SIN ESPECIFICAR","LA GUAJIRA","URIBIA","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","0 - 1.300.000"
"1","1","1","44","44847","ND","NO","ACTIVO","ND","INDIGENA","2018-04-01","2018-01-01","Mujer","ND","LA GUAJIRA","URIBIA","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","5","1","86","86749","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2015-10-01","2017-01-01","Hombre","SIN ESPECIFICAR","PUTUMAYO","SIBUNDOY","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
