"uid","name","description","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"pbnm-9rgg","Icetex Renovados DA","Renovaciones vigencia 2016-2","icetex","muaa-kj2j","published","public","approved","official","dataset","Educación","renovados,mapa,regiones","https://www.datos.gov.co/d/pbnm-9rgg","https://www.datos.gov.co/resource/pbnm-9rgg.json","2016-09-29T12:39:40.000","2016-09-29T12:59:58.000","www.datos.gov.co","false","70","7","193832","21",,"Creative Commons Attribution | Share Alike 4.0 International","ICETEX  - Instituto Colombiano de Crédito Educativo y Estudios Técnicos en el Exterior","https://www.datos.gov.co/d/pbnm-9rgg",,,,,,,,,,,"Educación",,"Instituto Colombiano de Crédito Educativo y Estudios Técnicos en el Exterior Mariano Ospina Pérez",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-09-28","Oficina Asesora de Planeación - ICETEX","Bogotá D.C.",,"Mensual","Español",,"Internacional",
"iss8-ngdw","Incidentes viales","Incidentes de tránsito registrados por la Secretaría de Movilidad de la Alcaldía de Medellín, desde el año 2014 . Esta base de datos se genera del reporte Incidentes vehículos asociados entregado por UNE. Se entiende por Incidente de tránsito: ""evento, generalmente involuntario, generado al menos por un un vehículo en movimiento, que causa daños a personas y bienes involucrados en él, e igualmente afecta la normal circulación de los vehículos que se movilizan por la vía o vías comprendidas en el lugar o dentro de la zona de influencia del hecho"". (Ley 769 de 2002 - Código Nacional de Tránsito)","ALCALDÍA DE MEDELLÍN","x6fv-8vwk","published","public","approved","official","href","Transporte","movilidad,secretaría de movilidad,seguridad vial,incidentes,accidentalidad","https://www.datos.gov.co/d/iss8-ngdw",,"2021-01-04T21:47:00.000","2021-01-04T21:47:00.000","www.datos.gov.co","false","92","0",,,"gobierno.digital@medellin.gov.co","Creative Commons Attribution 4.0 International","Secretaría de Movilidad",,,,,,,,,,,,"Transporte",,"Alcaldía Municipal de Medellín",,,,,,"Antioquia",,"Territorial",,,,,,"2020-12-28","Secretaría de Movilidad","Medellín",,"Anual","Español",,"Municipal",
"4sfe-ksj8","Encuesta Formación de Públicos 2019","Contiene los resultados de las encuestas aplicadas por las entidades que hacen parte del Programa de Formación de Públicos, buscando identificar el perfil del usuario.","ALCALDÍA DE MEDELLÍN","x6fv-8vwk","published","public","approved","official","href","Estadísticas Nacionales","encuesta multipropósito,formación de públicos,cultura","https://www.datos.gov.co/d/4sfe-ksj8",,"2020-12-04T17:11:11.000","2020-12-04T17:11:11.000","www.datos.gov.co","false","94","0",,,"gobierno.digital@medellin.gov.co","Creative Commons Attribution 4.0 International","Secretaría de Cultura Ciudadanana - Subsecretaria de Ciudadania Cultural",,,,,,,,,,,,"Estadísticas",,"Alcaldía Municipal de Medellín",,,,,,"Antioquia",,"Territorial",,,,,,"2020-11-27","Secretaría de Cultura Ciudadanana - Subsecretaria de Ciudadania Cultural","Medellín",,"Anual","Español",,"Municipal",
"63nb-8ydr","REGISTRO DE ACTIVOS DE INFORMACIÓN - ÍNDICE DE  INFORMACIÓN CLASIFICADA Y RESERVADA DE LA ADMINISTRACIÓN CENTRAL DEL MUNICIPIO DE YUMBO.","Instrumento de Gestión información 2021","Alcaldia de Yumbo","aijx-rni5","published","public","approved","official","dataset","Función pública","registro de activos de información","https://www.datos.gov.co/d/63nb-8ydr","https://www.datos.gov.co/resource/63nb-8ydr.json","2021-08-30T15:12:25.000","2021-08-30T15:26:09.000","www.datos.gov.co","false","255","17","261","19","datosabiertos@yumbo.gov.co",,,"https://www.datos.gov.co/d/63nb-8ydr",,,,,,,,,,,"Función Pública",,"Alcaldía Municipal de Yumbo",,,,,,"Valle del Cauca",,"Nacional",,,,,,"13-08-2021","Departamento Administrativo de Planeación e Informática","Yumbo",,"Anual","Español",,"Nacional",
"yipt-vyrz","INSCRITOS HISTORICO UNIQUINDIO","Estudiantes inscritos varios periodos universidad del quindio","Universidad del Quindio","r9f9-nfit","published","public","approved","official","dataset","Educación","estudiantes,inscritos,facultad,programa,metodologia,estrato","https://www.datos.gov.co/d/yipt-vyrz","https://www.datos.gov.co/resource/yipt-vyrz.json","2021-07-15T12:54:46.000","2021-07-15T13:05:45.000","www.datos.gov.co","false","67","6","20203","17","datospersonales@uniquindio.edu.co","Creative Commons 1.0 Universal (Public Domain Dedication)","Universidad del Quindío","https://www.uniquindio.edu.co/",,,,,,,,,,,"Educación",,"Universidad del Quindío",,,,,,"Quindío",,"Territorial",,,,,,"2021-07-15","Oficina de Planeación y Desarrollo","Armenia",,"Semestral","Español",,"Departamental","www.uniquindio.edu.co"
"wv6b-rzq7","Vacunación antirrábica de caninos y felinos","Registro de perros y gatos vacunados en la ciudad de Medellín.","ALCALDÍA DE MEDELLÍN","x6fv-8vwk","published","public","approved","official","href","Salud y Protección Social","caninos,vacunacion,felinos","https://www.datos.gov.co/d/wv6b-rzq7",,"2020-10-19T21:15:46.000","2020-10-19T21:15:46.000","www.datos.gov.co","false","190","0",,,"gobierno.digital@medellin.gov.co","Creative Commons Attribution 4.0 International","Secretaría de Salud",,,,,,,,,,,,"Salud y Protección Social",,"Alcaldía Municipal de Medellín",,,,,,"Antioquia",,"Territorial",,,,,,"2020-04-28","Secretaría de Salud","Medellín",,"Anual","Español",,"Municipal",
"8pz6-v5tp","MATRICULADOS POR DEPARTAMENTO DE PROCEDENCIA","Estudiantes matriculados por departamento de procedencia varios periodos uniquindio","Universidad del Quindio","r9f9-nfit","published","public","approved","official","dataset","Educación","facultad,sede,programa,modalidad,metodologia,jornada,genero,depto de procedencia,estrato","https://www.datos.gov.co/d/8pz6-v5tp","https://www.datos.gov.co/resource/8pz6-v5tp.json","2021-11-05T20:03:50.000","2021-11-05T20:14:52.000","www.datos.gov.co","false","40","6","83298","17","datospersonales@uniquindio.edu.co","Creative Commons 1.0 Universal (Public Domain Dedication)","Universidad del Quindío","https://www.uniquindio.edu.co/",,,,,,,,,,,"Educación",,"Universidad del Quindío",,,,,,"Quindío",,"Territorial",,,,,,"2021-11-05","Oficina de Planeación y Desarrollo","Armenia",,"Semestral","Español",,"Departamental","www.uniquindio.edu.co"
"3tp2-svuh","TABLA RETENCIÓN DOCUMENTAL  JURÍDICA  HOSPITAL SAN JUAN DE DIOS ARMENIA","Tabla retención documental oficina jurídica hospital san juan de dios armenia","hospitalsanjuandedios","5jiu-icrz","published","public","approved","official","dataset","Salud y Protección Social","hospital,hospital san juan de dios armenia,hospital san juan de dios,tablas de retención documental","https://www.datos.gov.co/d/3tp2-svuh","https://www.datos.gov.co/resource/3tp2-svuh.json","2022-01-14T15:24:26.000","2022-01-14T15:45:10.000","www.datos.gov.co","false","30","5","284","9","sistemas@hospitalquindio.gov.co","Public Domain","oficina gestión de la información","https://www.hospitalquindio.gov.co/hospital/",,,,,,,,,,,"Salud y Protección Social",,"E.S.E. Hospital San Juan de Dios Armenia",,,,,,"Quindío",,"Nacional",,,,,,"2022-01-14","gestión de la información","Armenia",,"No aplica","Español",,"Nacional",
"4g2z-f9xs","EMPRESAS REGISTRADAS EN CAMARA DE COMERCIO DE LA DORADA, PUERTO BOYACA, PUERTO SALGAR Y ORIENTE DE CALDAS","Se podrán encontrar el numero de empresas registradas en la Cámara de Comercio de la Dorada, Puerto Boyacá, Puerto Salgar y Oriente de Caldas.","ccdorada","fpre-rztc","published","public","approved","official","dataset","Comercio, Industria y Turismo","base de datos de comerciantes,cámara de comercio de la dorada","https://www.datos.gov.co/d/4g2z-f9xs","https://www.datos.gov.co/resource/4g2z-f9xs.json","2021-08-09T16:28:33.000","2021-08-09T19:15:45.000","www.datos.gov.co","false","220","78","12429","11","sistemas@camaradorada.org.co","Creative Commons Attribution 4.0 International","Camara de Comercio de la Dorada","https://www.datos.gov.co/d/4g2z-f9xs",,,,,,,,,,,"Comercio, Industria y Turismo",,"Cámara de Comercio de La Dorada",,,,,,"Caldas",,"Territorial",,,,,,"2021-08-09","REGISTROS PUBLICOS","La Dorada",,"No aplica","Español",,"Municipal",
"debn-kdjs","Evaluación de tierras para la producción del cultivo de Maíz tradicional (Zea Mays L.), en Providencia y Santa Catalina.","El mapa es el producto resultante de la validación y aplicación de la metodología de evaluación de tierras con fines agropecuarios a escala 1:10.000 en las islas de Providencia y Santa Catalina. El proceso de evaluación de tierras es un instrumento de planificación para las áreas rurales que facilita la identificación de áreas geográficas con una combinación de características físicas, biológicas, humanas e institucionales aptas para un uso determinado, que pueden ser interpretadas en términos de objetivos para la gestión de los territorios. El mapa de aptitud, es una herramienta que permite identificar posibles núcleos de desarrollo, orientar políticas del sector agropecuario y de la planificación rural del departamento.

Aptitud: Áreas con potencial para el establecimiento y desarrollo del cultivo comercial de la producción de Maíz tradicional (Zea Mays L.) bajo un marco legal, normativo y técnico que las define y diferencia de otros usos posibles.

Categorías:
Aptitud Alta: Zonas con las mejores condiciones desde el punto de vista físico, socioecosistémico y socioeconómico.
Aptitud Media: Zonas con limitaciones moderadas de tipo físico, socioecosistémico y/o socioeconómico.
Aptitud Baja: Zonas con fuertes limitaciones de tipo físico, socioecosistémico y/o socioeconómico, las cuales podrían adecuarse con grandes inversiones y/o el desarrollo de nuevas tecnologías.
No apta: Zonas con restricciones físicas y socioecosistémicas que imposibilitan el desarrollo de la actividad.
Exclusión legal: Zonas en las cuales, por mandato legal, no se permite el desarrollo de la producción de Maíz tradicional (Zea Mays L.).","UPRA","mskn-mcjt","published","public","approved","official","dataset","Agricultura y Desarrollo Rural","productividad,maíz,upra,sostenibilidad,planificación","https://www.datos.gov.co/d/debn-kdjs","https://www.datos.gov.co/resource/debn-kdjs.json","2022-05-13T16:02:14.000","2022-05-13T16:18:09.000","www.datos.gov.co","false","41","10","257","9","atencionalusuario@upra.gov.co","Creative Commons 1.0 Universal (Public Domain Dedication)","Unidad de Planificación Rural Agropecuaria - UPRA","https://upra.gov.co/",,,,,,,,,,,"Agricultura y Desarrollo Rural",,"Unidad de Planificación de Tierras Rurales, Adecuación de Tierras y Usos Agropecuarios",,,,,"https://upra.gov.co/","Bogotá D.C.",,"Nacional",,,,,,"2022-05-15","Dirección de Uso eficiente del Suelo y Adecuación de Tierras","Bogotá D.C.",,"Trienio","Español",,"Municipal","https://sipra.upra.gov.co/ ; https://catalogometadatos.upra.gov.co:8443/uprageonet/srv/spa/catalog.search#/metadata/b5cd0fba-24be-4b2b-876c-31e969e70038 ; https://geoservicios.upra.gov.co/arcgis/rest/services/tipo_utilizacion_tierra/providencia_aptitud/MapServer/15"
"r743-r238","Trámites de la Alcaldía Municipal de Santa Rosa de Cabal publicados en el Sistema Único de Tramites SUIT.","Trámites de la Alcaldía Municipal de Santa Rosa de Cabal publicados en el Sistema Único de Tramites SUIT.","Alcaldia_de_Santa_Rosa_de_Cabal","7ect-dtqc","published","public","approved","official","dataset","Función pública","atencion al usuario,funcion publica,santa rosa de cabal,suit,tramites,tramites y servicios","https://www.datos.gov.co/d/r743-r238","https://www.datos.gov.co/resource/r743-r238.json","2020-11-04T16:07:35.000","2021-05-11T17:22:11.000","www.datos.gov.co","false","125","21","100","6","gobiernoenlinea@santarosadecabal-risaralda.gov.co",,"Función publica SUIT","https://www.funcionpublica.gov.co/web/suit",,,,,,,,,,,"Función Pública",,"Alcaldía Municipal de Santa Rosa de Cabal",,,,,,"Risaralda",,"Territorial",,,,,,"2020-11-01","Subsecretaria TIC","Santa Rosa de Cabal",,"Semestral","Español",,"Municipal",
"wbia-7xqk","Normograma","El normograma es una herramienta de gestión que permite recopilar el marco normativo que rigen las funciones de cada proceso inmerso en el Sistema Integrado de Gestión (SGI).

El conjunto de datos se actualiza en la periodicidad establecida posterior a la aprobación y publicación en la página de la Superfinanciera.","Superintendencia Financiera de Colombia","3vnp-bbcq","published","public","approved","official","dataset","Función pública","norma,normas,normograma","https://www.datos.gov.co/d/wbia-7xqk","https://www.datos.gov.co/resource/wbia-7xqk.json","2022-05-17T13:56:18.000","2022-07-01T18:44:03.000","www.datos.gov.co","false","40","5","846","27","iniciativasti@superfinanciera.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Superintendencia Financiera de Colombia","https://www.superfinanciera.gov.co/inicio/nuestra-entidad/sistema-de-gestion-integrado-20512",,,,,,,,,,,"Hacienda y Crédito Público",,"Superintendencia Financiera de Colombia",,,,,"https://www.superfinanciera.gov.co/inicio/transparencia-y-acceso-a-informacion-publica/indice-de-informacion-clasificada-y-reservada-10105106","Bogotá D.C.",,"Nacional",,,,,,"2022-05-18","Oficina Asesora de Planeación – Grupo para la Transparencia y Lucha contra la Corrupción","Bogotá D.C.",,"Trimestral","Español",,"Nacional","https://www.superfinanciera.gov.co/inicio/nuestra-entidad/sistema-de-gestion-integrado-20512 "
"aapp-ayxc","Matricula y cobertura en educacion - tasa neta por género","Presenta el número de  personas matriculadas en cada uno de los municipios y por cada periodo anual, destacando varios niveles de  desagregación los cuales permiten conocer más a fondo el comportamiento de este indicador durante el periodo 2012 a 2017","Gobernacion del Cauca","rm2v-xy4i","published","public","approved","official","href","Educación","matriculas,desagregación,municipios","https://www.datos.gov.co/d/aapp-ayxc",,"2018-10-16T15:46:15.000","2018-10-16T15:46:15.000","www.datos.gov.co","false","330","0",,,,"Creative Commons Attribution | NoDerivatives 4.0 International License","Secretaria de Educación Departamento del Cauca.",,,,,,,,,,,,"Público",,"Secretaria de Educación Departamento del Cauca.",,,,,"","Cauca",,"Departamental",,,,,"Educación","2018-05-06",,"No Aplica",,"Anual","Español",,"Municipal",""
"kdnx-79b2","ACTIVOS DE INFORMACIÓN ESPT S.A. ESP","Información pública que la Empresa de Servicios Públicos de Tocancipá S.A. ESP genere, obtenga, adquiera, transforme o controle en su calidad de tal. Contiene todas las categorías de información , todo registro publicado, y todo registro disponible para ser solicitado por el público.","esptocancipa","67y2-62rp","published","public","approved","official","dataset","Participación ciudadana","transparencia y acceso a la información publica,espt,activos de información","https://www.datos.gov.co/d/kdnx-79b2","https://www.datos.gov.co/resource/kdnx-79b2.json","2021-04-26T12:50:25.000","2021-04-26T13:23:13.000","www.datos.gov.co","false","196","14","605","11","atencionalusuario@esptocancipa.com",,,"https://www.datos.gov.co/d/kdnx-79b2",,,,,,,,,,,"Ambiente y Desarrollo Sostenible",,"E.S.P. Empresa de Servicios Públicos de Tocancipá S.A.",,,,,,"Cundinamarca",,"Territorial",,,,,,"2019-10-31","Subgerencia Administrativa","Tocancipá",,"Trienio","Español",,"Municipal",
"24dj-cqrv","PRIMER CURSO POR DEPARTAMENTO DE PROCEDENCIA","Estudiantes de primer curso por departamento de procedencia en varios periodos","Universidad del Quindio","r9f9-nfit","published","public","approved","official","dataset","Educación","modalidad,programa,genero,jornada,sede,metodologia,facultad,estrato,depto de procedencia","https://www.datos.gov.co/d/24dj-cqrv","https://www.datos.gov.co/resource/24dj-cqrv.json","2021-11-05T21:01:57.000","2021-11-05T21:08:35.000","www.datos.gov.co","false","32","6","11498","17","datospersonales@uniquindio.edu.co","Creative Commons 1.0 Universal (Public Domain Dedication)","Universidad del Quindío","https://www.uniquindio.edu.co/",,,,,,,,,,,"Educación",,"Universidad del Quindío",,,,,,"Quindío",,"Territorial",,,,,,"2021-11-05","Oficina de Planeación y Desarrollo","Armenia",,"Semestral","Español",,"Departamental","www.uniquindio.edu.co"
"h6gr-4izn","Licencias ambientales en la jurisdicción de Corantioquia","Las Licencias ambientales en la jurisdicción de Corantioquia corresponden a permisos ambientales para uso y aprovechamiento de los recursos naturales renovables","Corantioquia","8s3g-z6ud","published","public","approved","official","dataset","Ambiente y Desarrollo Sostenible","permisos,concesiones,licencias ambientales,autorizaciones","https://www.datos.gov.co/d/h6gr-4izn","https://www.datos.gov.co/resource/h6gr-4izn.json","2020-12-24T03:36:51.000","2022-06-16T21:27:33.000","www.datos.gov.co","false","259","34","419","13","protecciondedatos@corantioquia.gov.co",,"Subdirección de Sostenibilidad y Gestión Territorial","https://www.datos.gov.co/d/h6gr-4izn",,,,,,,,,,,"Ambiente y Desarrollo Sostenible",,"Corporación Autónoma Regional del Centro de Antioquia",,,,,,"Antioquia",,"Territorial",,,,,,"2020-12-23","Corantioquia - Subdirección de Sostenibilidad y Gestión Territorial","Medellín",,"Semestral","Español",,"Departamental",
