"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","estadobeneficiario","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nombredepartamentoatencion","nombremunicipioatencion","pais","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","valorbeneficioconsolidad","valorultimobeneficioasignado"
"5","0","0","08","08520","ACTIVO","ND","1900-01-01","2016-01-01","Mujer","ATLANTICO","PALMAR DE VARELA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","08","08606","ACTIVO","ND","1900-01-01","2016-01-01","Hombre","ATLANTICO","REPELON","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","52","52490","NO ACTIVO","ND","1900-01-01","2009-01-01","Hombre","NARIÑO","OLAYA HERRERA","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76233","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","VALLE","DAGUA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","19","19845","ACTIVO","ND","1900-01-01","2016-01-01","Mujer","CAUCA","VILLA RICA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","20","20001","NO ACTIVO","ND","1900-01-01","2005-01-01","Hombre","CESAR","VALLEDUPAR","COLOMBIA","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","20","20517","NO ACTIVO","ND","1900-01-01","2008-01-01","Mujer","CESAR","PAILITAS","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","19","19450","NO ACTIVO","ND","1900-01-01","2014-01-01","Mujer","CAUCA","MERCADERES","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","08","08137","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2016-01-01","Hombre","ATLANTICO","CAMPO DE LA CRUZ","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05147","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2008-01-01","Hombre","ANTIOQUIA","CAREPA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","13","13433","NO ACTIVO","PALENQUERO","1900-01-01","2006-01-01","Mujer","BOLIVAR","MAHATES","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","66","66572","ACTIVO","ND","1900-01-01","2007-01-01","Hombre","RISARALDA","PUEBLO RICO","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","23","23555","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","CORDOBA","PLANETA RICA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47288","NO ACTIVO","ND","1900-01-01","2006-01-01","Hombre","MAGDALENA","FUNDACION","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68500","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","SANTANDER","OIBA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70670","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2007-01-01","Hombre","SUCRE","SAMPUES","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","20","20060","ACTIVO","ND","1900-01-01","2007-01-01","Hombre","CESAR","BOSCONIA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86001","NO ACTIVO","ND","1900-01-01","2008-01-01","Mujer","PUTUMAYO","MOCOA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44378","ACTIVO","INDIGENA","1900-01-01","2005-01-01","Mujer","LA GUAJIRA","HATONUEVO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","20","20001","NO ACTIVO","INDIGENA","1900-01-01","2009-01-01","Mujer","CESAR","VALLEDUPAR","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","08","08520","NO ACTIVO","ND","1900-01-01","2016-01-01","Hombre","ATLANTICO","PALMAR DE VARELA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","17","17614","NO ACTIVO","ND","1900-01-01","2012-01-01","ND","CALDAS","RIOSUCIO","169","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","27","27810","ACTIVO","ND","1900-01-01","2016-01-01","Hombre","CHOCO","UNION PANAMERICANA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","20","20001","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","CESAR","VALLEDUPAR","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50313","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","META","GRANADA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","25","25320","NO ACTIVO","ND","1900-01-01","2007-01-01","Hombre","CUNDINAMARCA","GUADUAS","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","63","63548","NO ACTIVO","ND","1900-01-01","2008-01-01","ND","QUINDIO","PIJAO","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41001","ACTIVO","ND","1900-01-01","2015-01-01","Hombre","HUILA","NEIVA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","08","08520","NO ACTIVO","ND","1900-01-01","2016-01-01","Mujer","ATLANTICO","PALMAR DE VARELA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73055","NO ACTIVO","ND","1900-01-01","2014-01-01","Mujer","TOLIMA","ARMERO","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70823","ACTIVO","ND","1900-01-01","2014-01-01","Mujer","SUCRE","TOLU VIEJO","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","13","13442","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","BOLIVAR","MARIA LA BAJA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52490","ACTIVO","ND","1900-01-01","2009-01-01","ND","NARIÑO","OLAYA HERRERA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70001","NO ACTIVO","INDIGENA","1900-01-01","2006-01-01","Mujer","SUCRE","SINCELEJO","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76001","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2008-01-01","Mujer","VALLE","CALI","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05051","NO ACTIVO","ND","1900-01-01","2018-01-01","Mujer","ANTIOQUIA","ARBOLETES","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","13","13001","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2011-01-01","Mujer","BOLIVAR","CARTAGENA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","76","76109","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2006-01-01","Hombre","VALLE","BUENAVENTURA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17867","NO ACTIVO","ND","1900-01-01","2016-01-01","Hombre","CALDAS","VICTORIA","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","20","20517","NO ACTIVO","ND","1900-01-01","2009-01-01","Hombre","CESAR","PAILITAS","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","23","23068","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","CORDOBA","AYAPEL","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","44","44650","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","LA GUAJIRA","SAN JUAN DEL CESAR","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","08","08606","NO ACTIVO","ND","1900-01-01","2016-01-01","Hombre","ATLANTICO","REPELON","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","13","13654","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","BOLIVAR","SAN JACINTO","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","18","18150","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2009-01-01","Mujer","CAQUETA","CARTAGENA DEL CHAIRA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","76","76109","NO ACTIVO","ND","1900-01-01","2006-01-01","Hombre","VALLE","BUENAVENTURA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","13","13442","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2014-01-01","Hombre","BOLIVAR","MARIA LA BAJA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","17","17541","ACTIVO","ND","1900-01-01","2005-01-01","Hombre","CALDAS","PENSILVANIA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","76","76109","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","VALLE","BUENAVENTURA","COLOMBIA","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","23","23068","NO ACTIVO","ND","1900-01-01","2009-01-01","Hombre","CORDOBA","AYAPEL","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","08","08606","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2016-01-01","Hombre","ATLANTICO","REPELON","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73055","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","TOLIMA","ARMERO","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73483","NO ACTIVO","ND","1900-01-01","2006-01-01","Mujer","TOLIMA","NATAGAIMA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","19","19001","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","CAUCA","POPAYAN","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","52","52250","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","NARIÑO","EL CHARCO","COLOMBIA","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","13","13001","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","BOLIVAR","CARTAGENA","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47551","NO ACTIVO","ND","1900-01-01","2008-01-01","Mujer","MAGDALENA","PIVIJAY","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41306","NO ACTIVO","ND","1900-01-01","2015-01-01","Mujer","HUILA","GIGANTE","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47053","NO ACTIVO","ND","1900-01-01","2007-01-01","Hombre","MAGDALENA","ARACATACA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","23","23807","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","CORDOBA","TIERRALTA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","19","19318","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2006-01-01","Hombre","CAUCA","GUAPI","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86001","NO ACTIVO","ND","1900-01-01","2008-01-01","Hombre","PUTUMAYO","MOCOA","169","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","44","44001","NO ACTIVO","ND","1900-01-01","2008-01-01","Mujer","LA GUAJIRA","RIOHACHA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","19","19256","ACTIVO","ND","1900-01-01","2005-01-01","Mujer","CAUCA","EL TAMBO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50001","ACTIVO","ND","1900-01-01","2014-01-01","Mujer","META","VILLAVICENCIO","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","50","50270","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","META","EL DORADO","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","23","23466","NO ACTIVO","ND","1900-01-01","2014-01-01","Mujer","CORDOBA","MONTELIBANO","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","27","27099","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","CHOCO","BOJAYA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","05","05480","ACTIVO","ND","1900-01-01","2016-01-01","Hombre","ANTIOQUIA","MUTATA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","27","27001","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","CHOCO","QUIBDO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05001","NO ACTIVO","ND","1900-01-01","2006-01-01","Mujer","ANTIOQUIA","MEDELLIN","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","05","05197","NO ACTIVO","ND","1900-01-01","2009-01-01","Hombre","ANTIOQUIA","COCORNA","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73616","ACTIVO","ND","1900-01-01","2006-01-01","Hombre","TOLIMA","RIOBLANCO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17867","NO ACTIVO","ND","1900-01-01","2014-01-01","Mujer","CALDAS","VICTORIA","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68276","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","SANTANDER","FLORIDABLANCA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","11","11001","ACTIVO","ND","1900-01-01","2014-01-01","Mujer","BOGOTA","BOGOTA D.C.","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70508","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","SUCRE","OVEJAS","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"8","0","0","27","27006","NO ACTIVO","ND","1900-01-01","2009-01-01","ND","CHOCO","ACANDI","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","47","47053","ACTIVO","ND","1900-01-01","2009-01-01","Hombre","MAGDALENA","ARACATACA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","08","08296","NO ACTIVO","ND","1900-01-01","2005-01-01","Mujer","ATLANTICO","GALAPA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","05","05361","ACTIVO","ND","1900-01-01","2009-01-01","Hombre","ANTIOQUIA","ITUANGO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44001","ACTIVO","ND","1900-01-01","2014-01-01","ND","LA GUAJIRA","RIOHACHA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","23","23419","NO ACTIVO","ND","1900-01-01","2014-01-01","Mujer","CORDOBA","LOS CORDOBAS","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50313","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","META","GRANADA","169","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54128","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2018-01-01","Hombre","NORTE DE SANTANDER","CACHIRA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05079","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","ANTIOQUIA","BARBOSA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41770","ACTIVO","INDIGENA","1900-01-01","2018-01-01","Mujer","HUILA","SUAZA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","25","25878","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","CUNDINAMARCA","VIOTA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47980","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2005-01-01","Mujer","MAGDALENA","ZONA BANANERA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76109","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2007-01-01","Mujer","VALLE","BUENAVENTURA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05837","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","ANTIOQUIA","TURBO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","27","27600","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2016-01-01","Mujer","CHOCO","RIO QUITO","COLOMBIA","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","66","66045","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","RISARALDA","APIA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70713","ACTIVO","ND","1900-01-01","2007-01-01","Mujer","SUCRE","SAN ONOFRE","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17388","NO ACTIVO","ND","1900-01-01","2017-01-01","Mujer","CALDAS","LA MERCED","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86001","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","PUTUMAYO","MOCOA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05051","NO ACTIVO","ND","1900-01-01","2017-01-01","Mujer","ANTIOQUIA","ARBOLETES","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","18","18247","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","CAQUETA","EL DONCELLO","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52835","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","NARIÑO","SAN ANDRES DE TUMACO","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","13","13244","ACTIVO","ND","1900-01-01","2015-01-01","Hombre","BOLIVAR","EL CARMEN DE BOLIVAR","COLOMBIA","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","52","52001","ACTIVO","ND","1900-01-01","2005-01-01","Hombre","NARIÑO","PASTO","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","73","73024","ACTIVO","ND","1900-01-01","2016-01-01","Mujer","TOLIMA","ALPUJARRA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73483","NO ACTIVO","INDIGENA","1900-01-01","2006-01-01","Mujer","TOLIMA","NATAGAIMA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","08","08758","NO ACTIVO","ND","1900-01-01","2005-01-01","Mujer","ATLANTICO","SOLEDAD","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05604","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2007-01-01","Mujer","ANTIOQUIA","REMEDIOS","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","13","13433","NO ACTIVO","ND","1900-01-01","2006-01-01","ND","BOLIVAR","MAHATES","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","13","13654","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","BOLIVAR","SAN JACINTO","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","08","08634","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","ATLANTICO","SABANAGRANDE","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
