"nombre","nit","tipo_empresa","espyme","ubicacion","fecha_creacion","pais","departamento","municipio","codigo_categoria_principal","descripcion_categoria_principal","tipo_doc_representante_legal","num_doc_representante_legal","nombre_representante_legal","codigo"
"MINISTERIO DE MINAS Y ENERGIA","899999022","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2015-04-20T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","700077019"
"INSTITUCION EDUCATIVA TÉCNICA  AGROPECUARIA Y COMERCIAL EUTIMIO GUTIERREZ MANJON","829003464","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-05-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709708283"
"Contraloria General de la Repúblcia","8999990672","Otras Entidades públicas","No","No Definido","2020-09-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711171025"
"Consorcio Educapital","No Definido","Consorcio","No","No Definido","2022-08-08T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","718723661"
"Instituto Municipal de Cultura y Turismo de Bucaramanga","890204594","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-06-08T00:00:00.000","No Definido","Santander","Bucaramanga","ND","No Definido","No Definido","No Definido","No Definido","702166430"
"ASOCIACION DE PADRES USUARIOS DE HOGARES DE BIENESTAR BRISAS DE LA RUIDOSA","800090046","Otras Entidades públicas","No","No Definido","2020-02-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708990718"
"INSTITUTO MUNICIPAL DE CULTURA JOAQUIN PIÑEROS CORPAS","832000983","Otras Entidades públicas","No","No Definido","2018-03-02T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704079144"
"MUNICIPIO DE ANSERMA CALDAS","890801139","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-09-01T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","701218067"
"FONDO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DEL MUNICIPIO DE AGUACHICA","824000468","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-06-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714105988"
"JENNY CAROLINA SIMBAQUEBA POVEDA","1069739476","Asociaciones","No","No Definido","2018-12-31T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706125788"
"SENA REGIONAL ANTIOQUIA Grupo Administrativo CIAA","899999034","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-03-16T00:00:00.000","No Definido","Antioquia","Rionegro","ND","No Definido","No Definido","No Definido","No Definido","704160423"
"No Definido","52470923","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-10-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","707802302"
"TERMINAL DE TRANSPORTES-UT-MAPFRE-SBS-AXA","No Definido","Unión Temporal","No","No Definido","2022-05-02T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","717735377"
"COLEGIO JUAN REY  I.E.D.","830044056","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-03-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704186923"
"RICARDO JOSE MORENO BELTRAN","1082967679","Persona Natural colombiana","Si","No Definido","2017-11-18T00:00:00.000","No Definido","Atlántico","Barranquilla","ND","No Definido","No Definido","1082967679","RICARDO JOSE MORENO BELTRAN","703129841"
"Institución Educativa Fundación","900003424","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-09-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715313987"
"CENTRO EDUCATIVO MORINDO FLORIDA","900081826","Otras Entidades públicas","No","No Definido","2018-09-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705278075"
"ESE HOSPITAL DE JUAN DE ACOSTA","802003414","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-06-08T00:00:00.000","No Definido","Atlántico","Juan De Acosta","ND","No Definido","No Definido","No Definido","No Definido","702165085"
"HOSPITAL KENNEDY ESE","891900732","Otras Entidades públicas","No","No Definido","2018-04-04T00:00:00.000","No Definido","Valle del Cauca","Cali","ND","No Definido","No Definido","No Definido","No Definido","704247584"
"ALCALDIA MUNICIPIO DE CANTAGALLO","800253526","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-12-26T00:00:00.000","No Definido","Bolívar","Cantagallo","ND","No Definido","No Definido","No Definido","No Definido","703549444"
"gobernacion-JT","5284678","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-06-18T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704687292"
"CENTRAL ADMINISTRATIVA Y CONTABLE - CENAC - BUCARAMANGA","800130717","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-10-31T00:00:00.000","No Definido","Santander","Bucaramanga","ND","No Definido","No Definido","No Definido","No Definido","702929845"
"EMPRESAS PUBLICAS DE RIVERA S.A E.S.P","900126216","Otras Entidades públicas","No","No Definido","2016-06-10T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700972037"
"MUNICIPIO DE SANTA CATALINA  BOLIVAR","8904800695","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-07-05T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704795822"
"YULI ANDREA RODRIGUEZ TALERO","1069742866","Otro","No","No Definido","2022-08-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1069742866","YULI ANDREA RODRIGUEZ TALERO","718728124"
"MUNICIPIO DE CUMBITARA","800099072","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-06-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710190497"
"JHANN CARLO MARTHEY RODRIGUEZ","88267930","Veeduria Ciudadana","No","No Definido","2022-08-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","88267930","JHANN CARLO MARTHEY RODRIGUEZ","718988280"
"INSTITUTO DEPARTAMENTAL PARA EL DEPORTE Y RECREACIÓN DEL AMAZONAS","8380000594","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-10-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702792748"
"INSTITUTO DE CULTURA Y TURISMO DE BOLIVAR","900673958","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-07-21T00:00:00.000","No Definido","Bolívar","Cartagena","ND","No Definido","No Definido","No Definido","No Definido","702331174"
"UT-SOSNETBLUEONE-SOACHA-2022","No Definido","Unión Temporal","No","No Definido","2022-08-09T00:00:00.000","No Definido","Cundinamarca","Soacha","ND","No Definido","No Definido","No Definido","No Definido","718733249"
"COMISION DE REGULACION DE ENERGIA Y GAS","900034993","Otras Entidades públicas","No","No Definido","2017-09-12T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","702580473"
"ESTABLECIMIENTO PENITENCIARIO Y CARCELARIO DE PASTO","814001035","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-12-18T00:00:00.000","No Definido","Nariño","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703457754"
"ASAMBLEA DEPARTAMENTAL DE CORDOBA","812000941","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-11-14T00:00:00.000","No Definido","Córdoba","Montería","ND","No Definido","No Definido","No Definido","No Definido","705642353"
"LOCAL DE SAN RAFAEL EL DOS DE UNION PANAMERICANA","8180009610","Otras Entidades públicas","No","No Definido","2021-10-03T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715338109"
"DIRECCION DE TRANSITO DE BUCARAMANGA","890204109","Otras Entidades públicas","No","No Definido","2016-03-16T00:00:00.000","No Definido","Santander","Bucaramanga","ND","No Definido","No Definido","No Definido","No Definido","700712011"
"MUNICIPIO NOROSI BOLIVAR","900192833","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-07-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704790286"
"AUDITORIA GENERAL DE LA REPUBLICA","830065741","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2015-12-11T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700476070"
"FLOR VIDA SAS","900498031","Asociaciones","No","No Definido","2018-02-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703971986"
"CONCEJO MUNICIPAL VERGARA","899999448","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-06-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702230038"
"ICBF REGIONAL CAQUETA","899999239","Otras Entidades públicas","No","No Definido","2018-03-13T00:00:00.000","No Definido","Caquetá","Florencia","ND","No Definido","No Definido","No Definido","No Definido","704143114"
"ESTABLECIMIENTO PENITENCIARIO Y CARCELARIO DE PACORA","810001336","Otras Entidades públicas","No","No Definido","2017-08-14T00:00:00.000","No Definido","Caldas","Pácora","ND","No Definido","No Definido","No Definido","No Definido","702435140"
"SENA REGIONAL ATLANTICO Intercentros","899999034","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-03-15T00:00:00.000","No Definido","Atlántico","Barranquilla","ND","No Definido","No Definido","No Definido","No Definido","704153634"
"multiriesgos de colombia ltda","8300633418","Asociaciones","No","No Definido","2018-05-17T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704483692"
"Establecimiento de Reclusión Especial de Corozal","823000924","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-11-03T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702957820"
"YENIFER ANDREA POVEDA TORRES","1012406966","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-01-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708487095"
"Hospital Vista Hermosa","678512","Otras Entidades públicas","No","No Definido","2017-12-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703342501"
"Kevin Alejandro Gutierrez Bernal","1030657784","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1030657784","Kevin Alejandro Gutierrez Bernal","718738081"
"CONTRALORIA MUNICIPAL DE PALMIRA","800183276","Otras Entidades públicas","No","No Definido","2016-02-05T00:00:00.000","No Definido","Valle del Cauca","Palmira","ND","No Definido","No Definido","No Definido","No Definido","700612013"
"SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE","9009590517","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-03-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704209022"
"CONSORCIO INTERCORDOBA 2022","No Definido","Consorcio","No","No Definido","2022-06-21T00:00:00.000","No Definido","Córdoba","Montería","ND","No Definido","No Definido","No Definido","No Definido","718149784"
"CORPORACIÓN DE ÁRBITROS DE ANTIOQUIA ARBIANTIOQUIA","900021550","Otras Entidades públicas","No","No Definido","2021-06-03T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713891943"
"JOSE HERNANDO CASTAÑO CARDONA","19331358","Persona Natural colombiana","No","No Definido","2022-04-21T00:00:00.000","No Definido","Valle del Cauca","Tuluá","ND","No Definido","Cédula de Ciudadanía","19331358","JOSE HERNADO CASTAÑO CARDONA","717647309"
"CONCEJO MUNICIPAL DE LA PRIMAVERA VICHADA","842000108","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-11-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711660662"
"centro de salud coello","809002097","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-02-12T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703985531"
"Asamblea de Boyaca","800054743","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-02-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712650860"
"INSTITUCIÓN EDUCATIVA FERNANDO GONZALEZ MESA","809004569","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-05-10T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","707069118"
