"codigo","tipo","nombre","deporte","direccion","telefono","municipio","departamento","paginaweb","email","ubicacion","razonsocial","claseubicacion","localidadcomuna","descripcion","latitud","longitud","urlimagen"
"1035","ESCENARIO","CANCHA MULTIPLE FRENTE A LA IGLESIA DE BOCAGRANDE","Deportivo","KR5 CL 7 BARRIO BOCAGRANDE","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info","www.idercartagenadeindias.info","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 1","CANCHA MULTIPLE","10.40044363","-75.55374146","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/406.png"
"2419","ESCENARIO","PISTA DE TROTE DEL BARRIO ALFONSO BARBERENA","Recreativo y Deportivo","KR 25A CON CL 33C","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA DOCE","PISTA DE TROTE","3.433981515","-76.5094424","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/939.png"
"969","ESCENARIO","CANCHA DE MICROFUTBOL N° 3 COLEGIO LA SALLE","Deportivo","TORICES PASEO BOLIVAR","6661173","CARTAGENA DE INDIAS","BOLIVAR","www.colsallecartagena.edu.co","www.colsallecartagena.edu.co","Establecimiento educativo","COLEGIO DE LA SALLE","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 2","CANCHA DE MICROFUTBOL","10.42461712","-75.53434475","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/274.png"
"1707","ESCENARIO","PISTA DE ATLETISMO DEL PARQUE  DE LA CA?A","Recreativo","KR 8 N? 39 01","0","CALI","VALLE DEL CAUCA","www.cprcali.org","www.cprcali.org","Complejo recreativo","CORPORACION PARA LA RECREACION POPULAR","Zona Urbana","COMUNA SIETE","PISTA DE ATLETISMO","3.455993263","-76.50849837","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/227.png"
"1158","ESCENARIO","ESTADIO DE FUTBOL PALOGRANDE","Recreativo y Deportivo","AVENIDA PARALELA CON CL 62 PUERTA 18","8813482","MANIZALES","CALDAS","oncecaldas@oncecaldas.com.co","oncecaldas@oncecaldas.com.co","Complejo deportivo","FUNDACION ONCE CALDAS","Zona Urbana","COMUNA OCHO","ESTADIO DE FUTBOL","5.057025667","-75.490085","http://www.visorgeocoldeportes.gov.co/images/escenarios/"
"1517","ESCENARIO","CANCHA DE BALONCESTO N°1 DEL PARQUE  RECREATIVO  DEL BARRIO LOS GUADUALES","Recreativo y Deportivo","CL 71H CON KR 6N","4327440","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA SEIS","CANCHA DE BALONCESTO","3.491440544","-76.49852714","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/37.png"
"109","FEDERACIONES","FEDERACION DE DEPORTE ESPECIAL","DEPORTE ESPECIAL","AV 19 117-20 OFIC 608","2152781","BOGOTÁ D.C.","BOGOTÁ D.C.",,,,,,,,"4.6991544","-74.0496343",
"2170","ESCENARIO","PISCINA OLIMPICA DEL CLUB CAMPESTRE DE CALI","Recreativo y Deportivo","CL 5A CON KR 100","3336000","CALI","VALLE DEL CAUCA","directorrh@campestrecali.org","directorrh@campestrecali.org","Club","CLUB CAMPESTRE DE CALI","Zona Urbana","COMUNA VEINTIDOS","PISCINA OLIMPICA","3.368225003","-76.54512875","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/690.png"
"2283","ESCENARIO","CANCHA MULTIPLE DE LA INSTITUCION EDUCATIVA MARIA CARBONELL","Recreativo y Educación Fisíca","KR 35A 13 20","3374623","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","INSTITUCION EDUCATIVA MARIA CARBONELL","Zona Urbana","COMUNA DIEZ","CANCHA MULTIPLE","3.421712176","-76.52893837","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/803.png"
"678","LIGAS","LIGA DE FUTBOL DEL VALLE","FUTBOL","KR 36 DG 31-65 CASA DEL DEPORTE",,"CALI","VALLE DEL CAUCA","informacion@lifutbolvalle.com","informacion@lifutbolvalle.com",,,,,,"3.420615697","-76.50759704",
"2401","ESCENARIO","CANCHA DE BALONCESTO DEL BARRIO EL RECUERDO","Recreativo y Deportivo","CL  30 CON KR 29","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA ONCE","CANCHA DE BALONCESTO","3.429354504","-76.51427243","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/921.png"
"2166","ESCENARIO","CANCHA DE MICROFUTBOL DEL CLUB CAMPESTRE DE CALI","Recreativo y Deportivo","CL 5A CON KR 100","3336000","CALI","VALLE DEL CAUCA","directorrh@campestrecali.org","directorrh@campestrecali.org","Club","CLUB CAMPESTRE DE CALI","Zona Urbana","COMUNA VEINTIDOS","CANCHA DE MICROFUTBOL","3.366875301","-76.54496663","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/686.png"
"534","LIGAS","LIGA DE TRIATHLON DE NARIÑO","TRIATHLON","CL 18 A 43A-221 B/PANDIACO","7313096","PASTO","NARIÑO",,,,,,,,"1.229129929","-77.28844263",
"584","LIGAS","LIGA DE FISICULTURISMO DE RISARALDA","FISICULTURISMO","KR 11 N° 4-50 BARRIO BERLIN",,"PEREIRA","RISARALDA",,,,,,,,"4.809899356","-75.6822468",
"796","ESCENARIO","CANCHA DE FUTBOL DEL BARRIO LA VICTORIA","Deportivo","KR 10E CON CL 45 B3","3243948","BARRANQUILLA","ATLANTICO","atencioalciudadano@barranquilla.gov.co","atencioalciudadano@barranquilla.gov.co","Otro","SECRETARIA DISTRITAL DE RECREACION Y DEPORTES DE BARRANQUILLA","Zona Urbana","SIN COMUNAS","CANCHA DE FUTBOL","10.95258767","-74.79962683","http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/228.png"
"44","CLUBES","REAL CARTAGENA F.C. S.A.","FUTBOL","BARRIO CRESPO CL 70 N° 6-99 PISO2",,"CARTAGENA DE INDIAS","BOLIVAR",,"comunicaciones@realcartagena.com.co",,,,,,"10.44744821","-75.51756828",
"1542","ESCENARIO","CANCHA DE FUTBOL  DEL BARRIO COMFENALCO","Recreativo y Deportivo","KR 1F NORTE CON CL 73","5566412","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA SEIS","CANCHA DE FUTBOL","3.493914862","-76.48767433","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/62.png"
"1025","ESCENARIO","CANCHA MULTIPLE N° 2 BARRIO NUEVO BOSQUE","Deportivo","BARRIO NUEVO BOSQUE","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info","www.idercartagenadeindias.info","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 10","CANCHA MULTIPLE","10.3903634","-75.50736173","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/372.png"
"1364","ESCENARIO","CANCHA DE FUTBOL DE LOS COPETES BARRIO LA CEIBA","Deportivo","CL 8 CON AV 4E","5833939","CÚCUTA","NORTE DE SANTANDER","www.cucuta-nortedesantander.gov.co","www.cucuta-nortedesantander.gov.co","Otro","INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE CUCUTA - IMRD","Zona Urbana","COMUNA CENTRO ORIENTAL","CANCHA DE FUTBOL","7.906579167","-72.49411567","http://www.visorgeocoldeportes.gov.co/images/escenarios/54001/75.png"
"2148","ESCENARIO","CANCHA DE BALONCESTO DEL BARRIO EL REFUGIO","Recreativo y Deportivo","CL 2A CON KR 63A","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA DIECINUEVE","CANCHA DE BALONCESTO","3.401483379","-76.55197694","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/668.png"
"1559","ESCENARIO","CANCHA DE FUTBOL  DEL BARRIO MURLE-FLORALIA","Recreativo y Deportivo","KR 8 N CL 83F","5566684","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA SEIS","CANCHA DE FUTBOL","3.501190615","-76.49324964","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/79.png"
"1305","ESCENARIO","CANCHA MULTIPLE DEL COLEGIO MILITAR MODERNO","Deportivo","KR 7A 30-102","8350252","GIRARDOT","CUNDINAMARCA","www.colegiomilitarmoderno.edu.co","www.colegiomilitarmoderno.edu.co","Establecimiento educativo","COLEGIO MILITAR MODERNO","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","4.304105","-74.79919483","http://www.visorgeocoldeportes.gov.co/images/escenarios/25307/16.png"
"1088","ESCENARIO","CANCHA DE MINIFUTBOL DEL BARRIO FUENTE HIGUERAS","Deportivo","CL 23 CON KR 2A","7442169","TUNJA","BOYACA","recreacionydeportetunja@irdet.go.co","recreacionydeportetunja@irdet.go.co","Otro","JUNTA DE ACCION COMUNAL DEL BARRIO FUENTE HIGUERAS","Zona Urbana","SIN COMUNAS","CANCHA DE MINIFUTBOL","5.534082667","-73.351449","http://www.visorgeocoldeportes.gov.co/images/escenarios/15001/88.png"
"1013","ESCENARIO","CANCHA DE MINIFUTBOL EN CONSTRUCCION COLEGIO COMFENALCO","Deportivo","DG 30 TV 50 N? 50-187BARRIO ZARAGOCILLA SECTOR EL CAIRO","0","CARTAGENA DE INDIAS","BOLIVAR","jcarrascal@comfenalnco.com","jcarrascal@comfenalnco.com","Establecimiento educativo","COLEGIO COMFENALCO","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 8","CANCHA DE MINIFUTBOL","10.4050492","-75.50407827","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/349.png"
"2426","ESCENARIO","CANCHA MICRO FUTBOL DEL BARRIO 12 DE OCTUBRE","Recreativo y Deportivo","KR 28G CON CL 46","4417656","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA DOCE","CANCHA DE MICROFUTBOL","3.427943096","-76.50288997","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/946.png"
"2487","ESCENARIO","PISTA DE TROTE DEL BARRIO POBLADO II","Recreativo y Deportivo","CL 72X CON KR 28","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA TRECE","PISTA DE TROTE","3.423303116","-76.48893374","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/1007.png"
"2294","ESCENARIO","CANCHA MULTIPLE DEL BARRIO EL DORADO","Recreativo y Deportivo","CL 37 CON CL 13ABIS","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA DIEZ","CANCHA MULTIPLE","3.419602661","-76.52858253","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/814.png"
"1592","ESCENARIO","CANCHA DE BALONCESTO N°2  DEL BARRIO PETECUY","Recreativo","KR 2 E N? 79 10","4333986","CALI","VALLE DEL CAUCA","0","0","Otro","UNIDAD RECREATIVA  PETECUY","Zona Urbana","COMUNA SEIS","CANCHA DE BALONCESTO","3.472070874","-76.48074264","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/112.png"
"2376","ESCENARIO","CANCHA DE FUTBOL DEL BARRIO CRISTO MAESTRO","Recreativo y Deportivo","KR 41F CON CL 44","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA DIECISEIS","CANCHA DE FUTBOL","3.408400597","-76.50758374","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/896.png"
"193","LIGAS","LIGA DE TEJO DE ANTIOQUIA","TEJO","CL 49B N° 74-31",,"MEDELLÍN","ANTIOQUIA",,,,,,,,"6.258544622","-75.59096082",
"1314","ESCENARIO","CANCHA MULTIPLE BIOSALUDABLE","Deportivo","KR 7A CON 33","0","GIRARDOT","CUNDINAMARCA","deportesgirardot@hotmail.com","deportesgirardot@hotmail.com","Otro","ALCALDIA DE GIRARDOT","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","4.306834833","-74.7978385","http://www.visorgeocoldeportes.gov.co/images/escenarios/25307/25.png"
"279","LIGAS","LIGA DE TRIATHLON DE LAS FUERZAS ARMADAS MILITARES","TRIATHLON","KR 50 N° 18-06 ESCUELA POLICIA MILITAR",,"BOGOTÁ D.C.","BOGOTÁ D.C.",,,,,,,,"4.629599118","-74.10399128",
"2400","ESCENARIO","CANCHA DE BALONCESTO DEL BARRIO PRADOS DE ORIENTE","Recreativo y Deportivo","CL 28A N?24A","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA ONCE","CANCHA DE BALONCESTO","3.432000396","-76.51539218","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/920.png"
"461","LIGAS","LIGA DE SOFTBOL DE GUAJIRA","SOFTBOL","CL 6 N° 2A-36",,"RIOHACHA","LA GUAJIRA","lisogua2011@hotmail.com","lisogua2011@hotmail.com",,,,,,"11.55115939","-72.90484481",
"515","LIGAS","LIGA DE FUTBOL DE SALON DE NARIÑO","FUTBOL DE SALON","COLISEO SERGIO ANTONIO RUANO",,"PASTO","NARIÑO","ligafutsalnar@hotmail.com","ligafutsalnar@hotmail.com",,,,,,"1.204377414","-77.27925738",
"760","LIGAS","LIGA DE TEJO DE AMAZONAS","TEJO","KR 8 N° 13-50",,"LETICIA","AMAZONAS","inderamazonas@hotmail.com","inderamazonas@hotmail.com",,,,,,"-4.208520644","-69.94088431",
"1031","ESCENARIO","CAMPO DE TEJO BARRIO CALAMARES","Deportivo","MZ 92 ETAPA 6 BARRIO CALAMARES","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info","www.idercartagenadeindias.info","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 8","CAMPO DE TEJO","10.39640978","-75.49788612","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/399.png"
"405","LIGAS","LIGA DE BALONCESTO DE CORDOBA","BALONCESTO","CL 22 Y 23 AV CIRCUNVALAR  COLISEO HAPPY LORA",,"MONTERÍA","CORDOBA",,,,,,,,"8.747274543","-75.88138119",
"2363","ESCENARIO","CANCHA DE FUTBOL DEL PARQUE RECREATIVO MARIANO RAMOS","Recreativo","KR 48 CON CL 40","0","CALI","VALLE DEL CAUCA","0","0","Otro","JUNTA DE ACCION COMUNAL DEL BARRIO MARIANO RAMOS","Zona Urbana","COMUNA DIECISEIS","CANCHA DE FUTBOL","3.404332138","-76.52083783","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/883.png"
"118","FEDERACIONES","FEDERACION DE GOLF","GOLF","KR 7 72-64 INT 26",,"BOGOTÁ D.C.","BOGOTÁ D.C.",,,,,,,,"4.6557724","-74.0547691",
"695","LIGAS","LIGA DE TRIATHLON DEL VALLE","TRIATHLON","KR 36 N° 5B3  - 72","3148942322","CALI","VALLE DEL CAUCA",,,,,,,,"3.428540094","-76.54077455",
"1603","ESCENARIO","CANCHA MULTIPLE N°1  DEL BARRIO FEPICOL","Recreativo y Deportivo","CL 68 A 7 C 33","5566684","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA SIETE","CANCHA MULTIPLE","3.461836296","-76.48596105","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/123.png"
"2106","ESCENARIO","CANCHA MULTIPLE DEL INSTITUTO ALVARO ECHEVERRY PEREA SEDE CENTRAL","Recreativo y Educación Fisíca","CL 4 N? 92-04","3328642","CALI","VALLE DEL CAUCA","alvacol@hotmail.com","alvacol@hotmail.com","Establecimiento educativo","INSTITUTO ALVARO ECHEVERRY PEREA SEDE CENTRAL","Zona Urbana","COMUNA DIECIOCHO","CANCHA MULTIPLE","3.377503226","-76.54698221","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/626.png"
"1124","ESCENARIO","CANCHA DE MINIFUTBOL DE LA INSTITUCION EDUCATIVA INSEANDES","Deportivo","CL 4 10-27","7717796","SOGAMOSO","BOYACA",,,"Establecimiento educativo","MUNICIPIO DE SOGAMOSO","Zona Urbana","SIN COMUNAS","CANCHA DE MINIFUTBOL","5.706922","-72.93273533","http://www.visorgeocoldeportes.gov.co/images/escenarios/15759/5.png"
"562","LIGAS","LIGA DE FUTBOL DE SALON DEL QUINDIO","FUTBOL DE SALON","POLIDEPORTIVO CAFETERO  KR 15 ENTRE CL 25 Y 26",,"ARMENIA","QUINDIO","futsalquindio@hotmail.es","futsalquindio@hotmail.es",,,,,,"4.530898966","-75.67703894",
"1461","ESCENARIO","PISCINA DEL CLUB DEL COMERCIO","Deportivo","AV CIRCUNVALAR 7-19","3358666","PEREIRA","RISARALDA",,,"Club","CLUB DEL COMERCIO","Zona Urbana","COMUNA UNIVERSIDAD","PISCINA SEMIOLIMPICA","4.806217167","-75.68508867","http://www.visorgeocoldeportes.gov.co/images/escenarios/"
"2167","ESCENARIO","CANCHA DE MICROFUTBOL DEL CLUB CAMPESTRE DE CALI","Recreativo y Deportivo","CL 5A CON KR 100","3336000","CALI","VALLE DEL CAUCA","directorrh@campestrecali.org","directorrh@campestrecali.org","Club","CLUB CAMPESTRE DE CALI","Zona Urbana","COMUNA VEINTIDOS","CANCHA DE MICROFUTBOL","3.366780032","-76.54507062","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/687.png"
"495","LIGAS","LIGA DE FUTBOL DEL META","FUTBOL","KR 33 N° 37-67 COLISEO -LVARO MESA AMAYA",,"VILLAVICENCIO","META","ligadefutboldelmeta@hotmail.com","ligadefutboldelmeta@hotmail.com",,,,,,"4.150193386","-73.6381666",
"1815","ESCENARIO","CANCHA DE BALONCESTO DEL PARQUE RECREATIVO VIPASA","Recreativo y Deportivo","AV 2A NORTE CON CL 44 NORTE","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Complejo recreativo","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA CUATRO","CANCHA DE BALONCESTO","3.474013849","-76.51442102","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/335.png"
"1696","ESCENARIO","CANCHA MICROFUTBOL DE LA INSTITUCION EDUCATIVA JOSE MANUEL SAAVEDRA","Recreativo y Educación Fisíca","CL 12 KR 34","0","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","INSTITUCION EDUCATIVA JOSE MANUEL SAAVEDRA","Zona Urbana","COMUNA OCHO","CANCHA DE MICROFUTBOL","3.450224238","-76.51561666","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/216.png"
"2159","ESCENARIO","CANCHA DE BALONCESTO DEL BARRIO PRADOS DEL SUR","Recreativo y Deportivo","CL 1C CON KR 75","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA DIECIOCHO","CANCHA DE BALONCESTO","3.388423104","-76.55460477","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/679.png"
"983","ESCENARIO","CAMPO DE SOFTBOL BARRRIO CANAPOTE","Deportivo","BARRIO CANAPOTE","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info","www.idercartagenadeindias.info","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 3","CAMPO DE SOFTBOL","10.44035763","-75.52463518","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/288.png"
"2473","ESCENARIO","CANCHA MULTIPLE DEL BARRIO EL POBLADO","Recreativo y Deportivo","CL 72T CON KR 28E","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA TRECE","CANCHA MULTIPLE","3.420436708","-76.49478039","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/993.png"
"2023","ESCENARIO","CANCHA DE MINIFUTBOL DE LA UNIVERSIDAD DEL VALLE","Recreativo y Educación Fisíca","CL 13 N? 100-00","3315193","CALI","VALLE DEL CAUCA","cesar.bolanos@univalle.edu.co","cesar.bolanos@univalle.edu.co","Universidad o centro de educaci? superior","UNIVERSIDAD DEL VALLE","Zona Urbana","COMUNA DIECISIETE","CANCHA DE MINIFUTBOL","3.370837409","-76.53197982","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/543.png"
"1179","ESCENARIO","COLISEO MENOR RAMON MARIN VARGAS","Deportivo","KR 25 CON CL 62 ESQUINA","8812627","MANIZALES","CALDAS","sechaci@alcaldiademanizales.gov.co","sechaci@alcaldiademanizales.gov.co","Parque metropolitano","SECRETARIA DE DEPORTES - ALCALDIA DE MANIZALES","Zona Urbana","COMUNA OCHO","CANCHA DE MICROFUTBOL (FUTBOL DE SALON)","5.055964833","-75.48871783","http://www.visorgeocoldeportes.gov.co/images/escenarios/17001/129.png"
"551","LIGAS","LIGA DE NATACION DE NORTESANTANDER","NATACION","CL 14A 4E-38 APTO301",,"CÚCUTA","NORTE DE SANTANDER","nicolascortesm@hotmail.com","nicolascortesm@hotmail.com",,,,,,"7.884010683","-72.49282703",
"1297","ESCENARIO","CANCHA DE BALONCESTO LICEO LOS ANDES","Deportivo","KR 4 CON CL 12","8330973","GIRARDOT","CUNDINAMARCA","www.girardot-cundinamarca.gov.vo","www.girardot-cundinamarca.gov.vo","Establecimiento educativo","LICEO LOS ANDES","Zona Urbana","SIN COMUNAS","CANCHA DE BALONCESTO","4.289736667","-74.80379633","http://www.visorgeocoldeportes.gov.co/images/escenarios/25307/8.png"
"2224","ESCENARIO","GIMNASIO DE LA LIGA DE ACTIVIDADES SUBACUATICAS","Deportivo","CL 5B N?34-51","5575833","CALI","VALLE DEL CAUCA","secretarialivas@livas.com.co","secretarialivas@livas.com.co","Complejo deportivo","LIGA DE ACTIVIDADES SUBACUATICAS DEL VALLE DEL CAUCA","Zona Urbana","COMUNA DIECINUEVE","GIMNASIO","3.431179191","-76.54167987","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/744.png"
"697","LIGAS","LIGA DE TIRO CON ARCO DEL VALLE DEL CAUCA","TIRO CON ARCO","CL 39 15A-29 BARRIO ATANASIO GIRARDOT","3174365893","CALI","VALLE DEL CAUCA","vallearco@yahoo.es","vallearco@yahoo.es",,,,,,"3.418734644","-76.52502337",
"1596","ESCENARIO","CANCHA DE FUTBOL N°2  DEL BARRIO PETECUY","Recreativo","KR 2 E N? 79 10","4333986","CALI","VALLE DEL CAUCA","0","0","Otro","UNIDAD RECREATIVA  PETECUY","Zona Urbana","COMUNA SEIS","CANCHA DE FUTBOL","3.479477761","-76.48209323","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/116.png"
"1983","ESCENARIO","CANCHA DE BALONCESTO DEL SERVICIO NACIONAL DE APRENDIZALE SENA","Recreativo","CL 52 N? 2BIS-15","4315800","CALI","VALLE DEL CAUCA","www.sena.edu.co","www.sena.edu.co","Universidad o centro de educaci? superior","SERVICIO NACIONAL DE APRENDIZALE SENA","Zona Urbana","COMUNA CINCO","CANCHA DE BALONCESTO","3.466703883","-76.499865","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/503.png"
"1272","ESCENARIO","PISCINA N° 1 DEL CERCUN","Deportivo","CL 17A 19-63","7491820","FUSAGASUGÁ","CUNDINAMARCA","www.fusagasuga-cundinamarca.gov.co","www.fusagasuga-cundinamarca.gov.co","Complejo deportivo","CENTRO DE RENDIMIENTO DEPORTIVO DE CUNDINAMARCA CERCUN","Zona Urbana","SIN COMUNAS","PISCINA","4.339926","-74.3755045","http://www.visorgeocoldeportes.gov.co/images/escenarios/25290/34.png"
"2090","ESCENARIO","CANCHA DE TENIS DEL CLUB SOCIAL Y DEPORTIVO TEQUENDAMA","Recreativo y Deportivo","KR 53 N? 7-111","5131594","CALI","VALLE DEL CAUCA","clubtequendama2@hotmail.com","clubtequendama2@hotmail.com","Club","CLUB SOCIAL Y DEPORTIVO TEQUENDAMA","Zona Urbana","COMUNA DIECINUEVE","CANCHA DE TENIS","3.41251242","-76.54582322","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/610.png"
"1308","ESCENARIO","CANCHA DE BALONCESTO DEL BARRIO SANTANDER","Recreativo y Deportivo","KR 8 CON CL 25","0","GIRARDOT","CUNDINAMARCA","deportesgirardot@hotmail.com","deportesgirardot@hotmail.com","Otro","ALCALDIA DE GIRARDOT","Zona Urbana","SIN COMUNAS","CANCHA DE BALONCESTO","4.301243833","-74.8020035","http://www.visorgeocoldeportes.gov.co/images/escenarios/25307/19.png"
