"pais","conceptozoosanitarioica","numerointerno","numeroacumulado","nombrecodigoestablecimiento","direccion","especie","productos"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","60","60","250 GA HWY 247 SPUR PERRY GA
31069","250 GA HWY 247 SPUR PERRY GA
31069","AVIAR","POLLOS ENTEROS, CORTES PASTA DEPOLLO, CONGELADOS DE POLLO: CUARTOS TRASEROS (RABADILLAS, PIERNAS, PERNILES), PECHUGAS, ALAS, NUGGETS DE POLLO, CORTES APANADOS DE POLLO, CARNE DE AVE, GALLINAS O POLLOS TROCEADOS, CUARTOS Y MEDIOS TRASEROS, PECHUGA DE POLLO CON HUESO Y PIEL, PECHUGA DE POLLO SIN HUESO Y SIN PIEL, MOLLEJAS, HÍGADOS, CORAZÓN, RECORTE DE PECHUGA DE POLLO, RECORTE TENDER (LOMITO DE POLLO), CARNE DE POLLO, CARNE DE POLLO PROCESADA, CARNE DE POLLO TROCEADA, LAS DEMÁS PREPARACIONES Y CONSERVAS DE CARNE DE POLLO."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","61","61","19740 US HWY 90 WEST LIVE OAK, FL 32060","19740 US HWY 90 WEST LIVE OAK, FL 32060","AVIAR","POLLOS ENTEROS, CORTES PASTA DE POLLO, CONGELADOS DE POLLO: CUARTOS TRASEROS (RABADILLAS, PIERNAS, PERNILES), PECHUGAS, ALAS, NUGGETS DE POLLO, CORTES APANADOS DE POLLO. PASTA DE POLLO CONGELADA, PIEL DE POLLO CONGELADO. MEDIOS CUARTOS TRASEROS DE POLLO CONGELADO, PECHUGA DE POLLO SIN DESHUESAR, FILETE DE PECHUGA DESHUESADA. LAS DEMÁS PREPARACIONES Y CONSERVAS DE CARNE DE GALLO Y GALLINA (CONGELADA); CARNE Y DESPOJOS COMESTIBLES EN TROZOS DE GALLO Y GALLINA (CONGELADA)"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","62","62","ONE PACKER AVENUE GREENWOOD, SC 29646","ONE PACKER AVENUE GREENWOOD, SC 29646","PORCINO, AVIAR","POLLOS ENTEROS CONGELADOS, CORTES CONGELADOS DE POLLO: CUARTOS TRASEROS (RABADILLAS, PIERNAS, PERNILES), PECHUGAS, PASTA DE POLLO, ALAS Y COLOMBINA DE ALAS, NUGGETS Y CORTES APANADOS (PROCESADO Y CONGELADO). CARNE DE CERDO, CORTES AHUMADOS DE CERDO: JAAMONES, CODILLOS, NUDILLOS, PATICAS, TOCINO, COSTILLAS, GRASA, PERNILES AHUMADOS Y CONGELADOS DE CERDO."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","63","63","738 NW. 72 ND. STREET
MIAMI FL 33150","738 NW. 72 ND. STREET
MIAMI FL 33150","PORCINO, AVIAR","POLLOS ENTEROS CONGELADAS, CORTES CONGELADOS DE POLLO Y PAVO: CUARTOS TRASEROS, RABASILLAS, PIERNAS Y PERNILES, PECHUGAS CON O SIN HUESO, PASTA DE POLLO, ALAS, COLOMBINSAS DE POLLO, NUGGETS Y CORTES APANADOS, JAMÓN SERRANO, CERDO COCIDO ESTILO CUBANO (CONGELADO) JAMONES DE CERDO (COCIDOS, AHUMADOS, CURADOS, SIN HUESO, REFRIGERADOS)"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","64","64","892 PENNY BRANCH RD. WARSAW, NC 28398","892 PENNY BRANCH RD. WARSAW, NC 28398","PORCINO","CARNE CONGELADA DE CERDO CON Y SIN HUESO, DIFERENTES CORTES, TOCINO, JAMONES PATICAS, ESTÓMAGOS, CHULETAS, CODILLOS, COSTILLA, GRASA. PRODUCTOS DE CERDO AHUMADOS O PREPARADOS EN SALMUERA (ENCURTIDOS). TOCINETA (FRESCA, REFRIGERADA, CONGELADA). CARNE DE CERDO CON HUESO CONGELADA, CARNE DE CERDO CONGELADA, CARNE Y DESPOJOS COMESTIBLES PORCINOS (MANITAS Y PATICAS), CUERO DE CERDO CONGELADO, TOCINO, HUESOS PORCINOS FRESCOS Y CONGELADOS, CARNE Y DESPOJOS COMESTIBLES PORCINOS (PIERNAS PALETAS Y TROZOS CON HUESO), CARNE DESHUESADA PORCINO, CARTILAGOS PECTORALES PORCINO. GRASA DE CERDO CONGELADA."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","65","65","11224 LANKFORD HIGHWAY,
TEMPERANCEVILLE, VIRGINIA 23442","11224 LANKFORD HIGHWAY,
TEMPERANCEVILLE, VIRGINIA 23442","AVIAR","POLLO COMPACTO ENTERO (CONGELADO O CONSERVADO DE OTRA FORMA)"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","66","66","601 N CHURCH STREET SMITHFIELD, VA 23430","601 N CHURCH STREET SMITHFIELD, VA 23430","PORCINO","TOCINETA, DESPOJOS COMESTIBLES (MANITAS Y PATICAS), CARTILAGOS PECTORALES, CARNE DESHUESADA (FRESCOS, REFRIGERADOS O CONGELADOS), GRASA DE CERDO, TOCINO, VISCERAS PORCINAS CONGELADAS. CARNE DE CERDO CON HUESO CONGELADA, CARNE DE CERDO CONGELADA, CUERO DE CERDO CONGELADO, HUESOS PORCINOS FRESCOS Y CONGELADOS, CARNE Y DESPOJOS COMESTIBLES PORCINO (PIERNAS, PALETAS Y TROZOS CON HUESOS). CARNE DE CERDO AHUMADA CONGELADA."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","67","67","254 SYKESVILLE ROAD WRIGHTOWN, NJ 08562","254 SYKESVILLE ROAD WRIGHTOWN, NJ 08562","PORCINO","PATICAS DE CERDO (CONGELADO O CONSERVADO DE OTRA FORMA)"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","68","68","1400 NORTH WEBER AVENUE SIOUX FALLS, SD 57103","1400 NORTH WEBER AVENUE SIOUX FALLS, SD 57103","PORCINO","TOCINETA, DESPOJOS COMESTIBLES, CARTILAGOS PECTORALES (FRESCOS, REFRIGERADOS O CONGELADOS), RECORTES DE CARNE DE CERDO CONGELADO, CARNE Y DESPOJOS COMESTIBLESDE CERDO (PIERNAS, PALETAS Y TROZOS CON HUESO) GRASA DE CERDO (CONGELADA, REFRIGERADA), TOCINO (CONGELADO, REFRIGERADO) CUERO DE CERDO, CORTEZA (CONGELADO, REFRIGERADO) CARNE INDUSTRIAL DE CERDO (CONGELADO, REFRIGERADO) RECORTES DE CARNE DE PORCINO (SAZONADOS, CONGELADO, REFRIGERADO) RECORTE DE TOCINETA, VISCERAS DE PORCINO, COSTILLA DE CERDO, CARNE MOLIDA, TOCINETA (CONGELADO, REFRIGERADO) DESPOJOS COMESTIBLES (PEZUÑAS, PATITAS/MANITAS) (CONGELADAS), CARNE DE CERDO (CONGELADA) CARNE DE CERDO CON HUESO (CONGELADA). COSTILLA DE CERDO (BACK RIBS) CONGELADA.
CARNE DE CERDO SIN HUESO (CONGELADA)"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","69","69","180 DAVIS DRIVE
PASCOAG, RI 02859","180 DAVIS DRIVE
PASCOAG, RI 02859","PORCINO","EMBUTIDOS Y PRODUCTOS SIMILARES (COCIDOS, MADURADOS O SECOS)"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","70","70","124 MALVERN STREET NEWARK, NJ
07105","124 MALVERN STREET NEWARK, NJ
07105","AVIAR","MUSLOS DE PAVO AHUMADOS."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","71","71","12215 COUNTY ROAD 10, MIDDLEBURY INDIANA","12215 COUNTY ROAD 10, MIDDLEBURY INDIANA","AVIAR","PATOS O GANSOS ENTEROS (CONGELADOS O CONSERVADOS DE OTRA FORMA). PECHUGA DE PATO CONGELADA"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","72","72","2635 S. WESTERN AVE. CHICAGO, IL.
60608","2635 S. WESTERN AVE. CHICAGO, IL.
60608","PORCINO","PIERNA, PIERNA DESHUESADA, CUERO, GRASA, RECORTES, CUSHION MEAT, INNER SHANK, CHEEK MEAT, TOCINO, TOCINETA, CORAZON; CARNE DE CERDO CON HUESO CONGELADA, CARNE Y DESPOJOS COMESTIBLES PORCINOS (MANITAS, PATICAS, PIERNAS, PALETAS Y TROZOS CON HUESO), CARNE DESHUESADA PORCINO, CARTILAGOS PECTORALES PORCINOS, HUESOS PORCINOS FRESCOS, CARNE DE CERDO CONGELADA. CARNE DE CERDO EN CANAL O MEDIAS CANALES (CONGELADAS)
PERNIL DE CERDO CON HUESO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","73","73","1000 CUNNINGHAM DRIVE SIOUX CITY, IA 51106","1000 CUNNINGHAM DRIVE SIOUX CITY, IA 51106","PORCINO, AVIAR","HUESOS DE PECHO, COSTILLAS, CARNE. CERDO DESMENUZADO (CON Y SIN SALSA); POLLO DESMENUZADO (CON SALSA Y SIN SALSA); COSTILLAS DE CERDO (CONGELADOS)."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","74","74","2008 STATE ROUTE 940 FREELAND,
PA 18224","2008 STATE ROUTE 940 FREELAND,
PA 18224","BOVINO, PORCINO","PROSCIUTTO (JAMÓN SERRANO) PROSCIUTTO TIPO PARMA, PROSCIUTTO TIPO SAN DANIEL, COPPA, SPECK, SALAMI, CARNES FRÍAS Y CHORIZOS DE CERDO. CARNE DETERNERA CURADA (BRESAOLA), TERNERA PROCESADA EMPACADA AL VACÍO. MORTADELA DE CARNE DE CERDO SALAMI DE CERDO CON QUESO DURO SEMIGRASO PROVOLONE"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","75","75","13500 I COURT, PERRY IA 50220","13500 I COURT, PERRY IA 50220","PORCINO","TOCINETA (FRESCA, REFRIGERADA, CONGELADA), CARNE DE CERDO CONGELADA. RECORTE ED CERDO CONGELADO, CORAZÓN DE CERDO CONGELADO, TOCINO CONGELADO, CUERO DE CERDO CONGELADO. CARNE DESHUESADA DE CERDO (REFRIGERADA)"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","76","76","2505 WILLMAR AV ENUE S.W., WILLMAR, MN 56201","2505 WILLMAR AV ENUE S.W., WILLMAR, MN 56201","AVIAR","PAVO (CONGELADO). PAVOS TROCEADOS (CONGELADOS)"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","77","77","8424 W. 47TH ST. LYONS, IL 60534","8424 W. 47TH ST. LYONS, IL 60534","PORCINO","RECORTES, CARNE DESHUESADA, TOCINO, GRASA CUERO, CARNE MOLIDA, DESHUESADA O MECÁNICAMNETE DESHUESADA, HUESOS, CARNE Y DESPOJOS COMESTIBLES. CARNE DE CERDO EN CANALES O MEDIAS CANALES (CONGELADA), PERNIL DE CERDO CON HUESO (CONGELADO)., CARDE DE CERDO CON HUESO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","78","78","329 MOSELLE SEMINARY ROAD MOSELLE, MS 39459","329 MOSELLE SEMINARY ROAD MOSELLE, MS 39459","AVIAR","GALLINA (CONGELADA). LOMOS DE PECHUGA DE POLLO COCIDOS ENLATADOS. LAS DEMÁS PREPARACIONES Y CONSERVAS DE CARNE, DESPOJOS O SANGRE DE POLLO O GALLINA (CONGELADOS)."
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","79","79","4114 MINT WAY DALLAS, TX 75237","4114 MINT WAY DALLAS, TX 75237","PORCINO","PEPERONI"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","80","80","2069 MEMORIAL PARK DR.
GAINESVILLE, GA 30504","2069 MEMORIAL PARK DR.
GAINESVILLE, GA 30504","AVIAR","PASTA DE POLLO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","81","81","711 HORMEL CENTURY PARKWAY AUSTIN, MN 55912","711 HORMEL CENTURY PARKWAY AUSTIN, MN 55912","PORCINO","CARNE CONGELADA, CARNE Y DESPOJOSCOMESTIBLES DE PORCINO, PIERNAS, PALETAS Y OTROS, MANOS Y PATAS, CUERO DE CERDO CONGELADO, RECORTES DE CARNE DE PORCINO (PUNTA DE COSTILLAS), TOCINO, TOINETA, VISCERAS PORCINAS REFRIGERADS Y CONGELADAS., CORTES DE CERDO CON HUESO, CORTES DE CUARTOS DELANTEROS.CARNE DE CERDO CON HUESO, CHULETA Y COSTILLA DE CERDO (CONGELADO), COSTILLAS Y CHULETAS"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","82","82","1741 WEST BEAVER STREET, JACKSONVILLE, FL 32209","1741 WEST BEAVER STREET, JACKSONVILLE, FL 32209","PORCINO","HOMBRO DE CERDO CORTE 406 A SIN PICNIC, PIEL Y HUESO, HOMBRO DE CERDO CORTE 405 B, PICNIC, CUSHION SIN HUESO"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","83","83","1200 INDUSTRIAL PARKWAY
MADISON, NE 68748","1200 INDUSTRIAL PARKWAY
MADISON, NE 68748","PORCINO","HOMBRO DE CERDO CORTE 406 A SIN PICNIC, PIEL Y HUESO, HOMBRO DE CERDO CORTE 405 B, PICNIC, CUSHION SIN HUESO; CARNE DE CERDO CON HUESO CONGELADA, TOCINETA (FRESCA, REFRIGERADA, CONGELADA), CARNE DE CERDO CONGELADA, CARNE Y DESPOJOS COMESTIBLES PORCINOS (MANITAS, PATICAS, PIERNAS, PALETAS Y TROZOS CON HUESO), CUERO DE CERDO CONGELADO, TOCINO, HUESOS PORCINOS FRESCOSY CONGELADOS, GRASA DE CERDO, CARNE DESHUESADA PORCINO, CARTILAGOS PECTORALES PORCINOS CARNE DESHUESADA DE CERDO (REFRIGERADA)"
"ESTADOS UNIDOS","AUTORIZADAS LAS IMPORTACIONES PARA PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA  ESPECIE AVIAR Y PORCINA EN  RELACIÓN  A  LA ESPECIE BOVINA CARNE DESHUESADA Y CON HUESO, EL CORAZÓN, LA LENGUA, LOS RIÑONES, EL HÍGADO Y ESTÓMAGOS DE BOVINOS MENORES
DE TREINTA MESES. NO ESTÁ APROBADA LA IMPORTACIÓN  DE CARNE Y PRODUCTOS CÁRNICOS DE LA ESPECIE OVINA Y CAPRINA.","84","84","1009 RICHLAND STREET STORM LAKE, IA 50588","1009 RICHLAND STREET STORM LAKE, IA 50588","PORCINO","HOMBRO DE CERDO CORTE 406 A SIN PICNIC, PIEL Y HUESO, HOMBRO DE CERDO CORTE 405 B, PICNIC, CUSHION SIN HUESO. CARNE DE CERDO CON HUESO (CONGELADA), SIRLOIN DE CERDO CARNE DESHUESADA DE CERDO (REFRIGERADA)"
