"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"SI","54","54810","NO","ACTIVO","INDIGENA","2013-11-01","Mujer","ND","NORTE DE SANTANDER","TIBU","ND","MONETARIO","ND","CC","INDIGENAS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","81","81065","NO","ACTIVO","ND","2015-07-01","Hombre","ND","ARAUCA","ARAUQUITA","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","05","05284","NO","ACTIVO","ND","2013-03-01","Mujer","ND","ANTIOQUIA","FRONTINO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","25","25535","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","CUNDINAMARCA","PASCA","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","76","76001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Hombre","PRIMARIA","VALLE","CALI","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","28"
"NO","19","19256","NO","ACTIVO","ND","2014-03-01","Hombre","ND","CAUCA","EL TAMBO","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
,"05","05001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2018-05-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","19","19809","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-03-01","Hombre","ND","CAUCA","TIMBIQUI","Colombia","ND","EDUCACIÓN PRIMARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","17","17662","NO","ACTIVO","ND","2013-06-01","Mujer","ND","CALDAS","SAMANA","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
"NO","05","05051","NO","ACTIVO","INDIGENA","2013-08-01","Hombre","TRANSICION","ANTIOQUIA","ARBOLETES","ND","ND","TRANSICIÓN","RC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","73","73026","NO","ACTIVO","ND","2012-12-01","Hombre","ND","TOLIMA","ALVARADO","ND","ND","ND","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"SI","81","81736","NO","NO ACTIVO","ND","2012-10-01","Mujer","ND","ARAUCA","SARAVENA","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05591","NO","ACTIVO","ND","2012-11-01","Hombre","ND","ANTIOQUIA","PUERTO TRIUNFO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","73","73411","SI","ACTIVO","ND","2013-06-01","Hombre","TRANSICION","TOLIMA","LIBANO","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","13","13688","NO","ACTIVO","ND","2016-09-01","Mujer","TRANSICION","BOLIVAR","SANTA ROSA DEL SUR","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","54","54385","ND","ACTIVO","ND","2012-12-01","Mujer","ND","NORTE DE SANTANDER","LA ESPERANZA","Colombia","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","05","05697","NO","ACTIVO","ND","2015-10-01","Hombre","TRANSICION","ANTIOQUIA","EL SANTUARIO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"ND","05","05172","ND","ACTIVO","ND","2012-11-01","Hombre","ND","ANTIOQUIA","CHIGORODO","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","15","15322","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","BOYACA","GUATEQUE","COLOMBIA","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","SI","1"
"SI","15","15322","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","BOYACA","GUATEQUE","COLOMBIA","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","SI","1"
"NO","27","27787","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","TADO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","27","27787","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","TADO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"ND","76","76041","NO","ACTIVO","INDIGENA","2013-11-01","Hombre","ND","VALLE","ANSERMANUEVO","Colombia","ND","EDUCACIÓN PRIMARIA","RC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","13","13244","ND","ACTIVO","ND","2013-01-01","Mujer","ND","BOLIVAR","EL CARMEN DE BOLIVAR","Colombia","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","52","52786","NO","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Hombre","ND","NARIÑO","TAMINANGO","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"NO","86","86001","NO","ACTIVO","ND","2012-11-01","Mujer","ND","PUTUMAYO","MOCOA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2014-01-01","30-49","NO","1"
"ND","23","23682","ND","ACTIVO","ND","2012-11-01","Mujer","ND","CORDOBA","SAN JOSE DE URE","Colombia","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","25","25851","NO","ACTIVO","ND","2012-12-01","Mujer","PRIMARIA","CUNDINAMARCA","UTICA","ND","ND","EDUCACIÓN PRIMARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","18"
"NO","23","23350","NO","ACTIVO","ND","2016-11-01","Hombre","SECUNDARIA","CORDOBA","LA APARTADA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","08","08001","NO","ACTIVO","ND","2016-03-01","Hombre","SECUNDARIA","ATLANTICO","BARRANQUILLA","ND","ND","EDUCACIÓN SECUNDARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
,"52","52693","NO","NO ACTIVO","ND","2012-12-01","Hombre","SIN ESPECIFICAR","NARIÑO","SAN PABLO","ND","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","19","19517","NO","ACTIVO","ND","2013-12-01","Mujer","TRANSICION","CAUCA","PAEZ","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","73","73411","NO","ACTIVO","ND","2013-08-01","Hombre","TRANSICION","TOLIMA","LIBANO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","68","68575","NO","ACTIVO","ND","2015-08-01","Mujer","ND","SANTANDER","PUERTO WILCHES","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","68","68575","NO","ACTIVO","ND","2015-08-01","Mujer","ND","SANTANDER","PUERTO WILCHES","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","68","68575","NO","ACTIVO","ND","2015-08-01","Mujer","ND","SANTANDER","PUERTO WILCHES","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","25","25295","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","CUNDINAMARCA","GACHANCIPA","ND","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2017-01-01","30-49","NO","1"
"NO","13","13458","NO","ACTIVO","ND","2012-12-01","Hombre","SECUNDARIA","BOLIVAR","MONTECRISTO","ND","ND","EDUCACIÓN SECUNDARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","14"
"NO","52","52001","NO","ACTIVO","ND","2015-03-01","Mujer","ND","NARIÑO","PASTO","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","50","50568","NO","ACTIVO","ND","2014-07-01","Mujer","ND","META","PUERTO GAITAN","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","50","50568","NO","ACTIVO","ND","2014-07-01","Mujer","ND","META","PUERTO GAITAN","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","50","50568","NO","ACTIVO","ND","2014-07-01","Mujer","ND","META","PUERTO GAITAN","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","54","54172","NO","ACTIVO","ND","2015-03-01","Hombre","ND","NORTE DE SANTANDER","CHINACOTA","ND","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","66","66045","NO","ACTIVO","ND","2012-11-01","Mujer","PRIMARIA","RISARALDA","APIA","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","23"
"NO","47","47001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-07-01","Hombre","ND","MAGDALENA","SANTA MARTA","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","66","66440","ND","NO ACTIVO","ND","2012-10-01","Mujer","ND","RISARALDA","MARSELLA","Colombia","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","50-65","SI","1"
"NO","86","86755","NO","NO ACTIVO","INDIGENA","2013-04-01","Hombre","ND","PUTUMAYO","SAN FRANCISCO","ND","ND","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","9"
"NO","05","05660","NO","ACTIVO","ND","2016-10-01","Mujer","ND","ANTIOQUIA","SAN LUIS","ND","MONETARIO","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","66","66572","NO","ACTIVO","INDIGENA","2016-01-01","Hombre","SECUNDARIA","RISARALDA","PUEBLO RICO","ND","ND","EDUCACIÓN SECUNDARIA","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","08","08520","NO","ACTIVO","ND","2014-07-01","Hombre","ND","ATLANTICO","PALMAR DE VARELA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05837","NO","ACTIVO","ND","2014-07-01","Hombre","ND","ANTIOQUIA","TURBO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","17"
"NO","81","81001","SI","ACTIVO","ND","2012-10-01","Mujer","ND","ARAUCA","ARAUCA","COLOMBIA","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2015-01-01","50-65","SI","1"
"NO","70","70473","NO","NO ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","MORROA","ND","ND","EDUCACIÓN SECUNDARIA","CC","ND","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","20","20400","ND","ACTIVO","ND","2017-07-01","Hombre","ND","CESAR","LA JAGUA DE IBIRICO","Colombia","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","08","08421","NO","ACTIVO","ND","2012-12-01","Mujer","ND","ATLANTICO","LURUACO","ND","MONETARIO","ND","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","13","13430","ND","ACTIVO","ND","2018-08-01","Hombre","ND","BOLIVAR","MAGANGUE","Colombia","ND","ND","No Definido","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","23","23466","NO","ACTIVO","ND","2013-10-01","Mujer","PRIMARIA","CORDOBA","MONTELIBANO","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","22"
"NO","08","08078","SI","ACTIVO","INDIGENA","2013-07-01","Hombre","PRIMARIA","ATLANTICO","BARANOA","ND","ND","EDUCACIÓN PRIMARIA","TI","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","17","17614","NO","ACTIVO","ND","2013-06-01","Mujer","TRANSICION","CALDAS","RIOSUCIO","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","47","47001","NO","ACTIVO","ND","2012-10-01","Hombre","SECUNDARIA","MAGDALENA","SANTA MARTA","COLOMBIA","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","13","13248","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Hombre","ND","BOLIVAR","EL GUAMO","Colombia","ND","EDUCACIÓN PRIMARIA","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","76","76001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2017-01-01","Mujer","SECUNDARIA","VALLE","CALI","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","27","27787","NO","ACTIVO","ND","2012-12-01","Mujer","PRIMARIA","CHOCO","TADO","ND","ND","EDUCACIÓN PRIMARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","9"
"NO","05","05045","NO","ACTIVO","ND","2015-12-01","Mujer","TRANSICION","ANTIOQUIA","APARTADO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","6"
"NO","68","68307","NO","ACTIVO","ND","2015-09-01","Hombre","TRANSICION","SANTANDER","GIRON","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","54","54239","NO","ACTIVO","ND","2012-11-01","Mujer","ND","NORTE DE SANTANDER","DURANIA","ND","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","18","18753","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","CAQUETA","SAN VICENTE DEL CAGUAN","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2016-01-01","30-49","SI","1"
"ND","85","85250","ND","ACTIVO","INDIGENA","2013-10-01","Mujer","ND","CASANARE","PAZ DE ARIPORO","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
,"11","11001","NO","ACTIVO","ND","2016-06-01","Mujer","ND","BOGOTA","BOGOTA D.C.","Colombia","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","27","27250","NO","ACTIVO","INDIGENA","2015-09-01","Mujer","SECUNDARIA","CHOCO","EL LITORAL DEL SAN JUAN","ND","ND","EDUCACIÓN SECUNDARIA","TI","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","95"
"NO","54","54001","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","CUCUTA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","2"
"SI","52","52435","NO","ACTIVO","INDIGENA","2013-01-01","Mujer","ND","NARIÑO","MALLAMA","ND","MONETARIO","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52435","NO","ACTIVO","INDIGENA","2013-01-01","Mujer","ND","NARIÑO","MALLAMA","ND","MONETARIO","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52435","NO","ACTIVO","INDIGENA","2013-01-01","Mujer","ND","NARIÑO","MALLAMA","ND","MONETARIO","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52435","NO","ACTIVO","INDIGENA","2013-01-01","Mujer","ND","NARIÑO","MALLAMA","ND","MONETARIO","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52435","NO","ACTIVO","INDIGENA","2013-01-01","Mujer","ND","NARIÑO","MALLAMA","ND","MONETARIO","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52435","NO","ACTIVO","INDIGENA","2013-01-01","Mujer","ND","NARIÑO","MALLAMA","ND","MONETARIO","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","25","25592","NO","ACTIVO","ND","2012-10-01","Mujer","ND","CUNDINAMARCA","QUEBRADANEGRA","ND","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","08","08758","NO","NO ACTIVO","ND","2014-06-01","Hombre","ND","ATLANTICO","SOLEDAD","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","85","85225","NO","NO ACTIVO","ND","2013-01-01","Hombre","ND","CASANARE","NUNCHIA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","ND","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","73","73555","NO","ACTIVO","ND","2012-11-01","Mujer","ND","TOLIMA","PLANADAS","ND","MONETARIO","ND","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"ND","52","52621","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2015-01-01","Hombre","ND","NARIÑO","ROBERTO PAYAN","Colombia","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05045","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Hombre","ND","ANTIOQUIA","APARTADO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
"SI","81","81794","NO","ACTIVO","ND","2013-08-01","Mujer","ND","ARAUCA","TAME","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","52","52001","NO","ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","PASTO","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","2"
"NO","52","52001","NO","ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","PASTO","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","2"
"NO","52","52001","NO","ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","PASTO","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","2"
