"codigo_pvd","id_dircon","region","dane_dpto","depto","dane_mun","municipio","tipo_pvd","proveedor_conectividad","fecha_instalacion_conectividad","tipo_beneficiario","direccion","nombre_pvd","nombre_de_contacto_1_ente_territorial","telefono_de_contacto_1","correo_de_contacto_1","nombre_de_contacto_2","telefono_de_contacto_2","correo_de_contacto_2","estado","ancho_de_banda","inaugurado","fecha_inauguracion","inaugurado_por","longitud","latitud","no_de_contrato_operador","anio_del_contrato_operador","contrato_contratista","vigencia_del_contrato","contrato_proveedor","vigencia_contrato_proveedor","contrato_ejecutor","vigencia_contrato_ejecutor","fase_h","fase_n","costo_fase_h","costo_fase_n","costo","fechacorte","indicador_aspa","vigencia"
"70097","70097","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO D","UNI�N TEMPORAL CLARO","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL BOGOTA MINTIC",,,,,,,"CERRADO","4096",,"1900-01-01","MINISTRO DAVID LUNA","4,60024870","-74,07745140","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"13160","13160","Regi�n Pac�fico","19","CAUCA","19548","PIENDAMO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUTO NACIONAL MIXTO DE PIENDAMO",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","2,63865700","-76,52594100","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"68483","68483","Regi�n Pac�fico","19","CAUCA","19001","POPAYAN","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BASE MILITAR",,"PUNTO VIVE DIGITAL POPAYAN CLL8 NO 18-78",,,,,,,"CERRADO","4096",,"1900-01-01","NICOLAS LLANO","2,44194300","-76,61706400","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"69056","69056","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  ESCUELA TECNOLGICA INSTITUTO TCNICO CENTRAL DE BOGOT",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,60548850","-74,08436520","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"68449","68449","Regi�n Caribe","08","ATLANTICO","08758","SOLEDAD","TIPO C","UNI�N TEMPORAL CLARO","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL SOLEDAD EL TUCAN",,,,,,,"CERRADO","4096",,"1900-01-01","MINISTRO DIEGO MOLANO","10,92896200","-74,77902200","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"69127","69127","Regi�n Pac�fico","76","VALLE DEL CAUCA","76869","VIJES","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL VIJES CENTRO COMUNITARIO BARRIO LA ESPERANZA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","3,69749300","-76,44146200","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68608","68608","Regi�n Centro Sur","73","TOLIMA","73349","HONDA","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL HONDA ALFONSO LPEZ PUMAREJO",,,,,,,"CERRADO","4096",,"1900-01-01","NA","8,26191800","-76,14773200","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2015-12-31","4144","2015-12-31"
"69990","69990","Regi�n Eje Cafetero","05","ANTIOQUIA","05044","ANZA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","OTRO",,"PUNTO VIVE DIGITAL ANZA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,63125000","-73,52747222","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2016-12-31","4144","2016-12-31"
"68479","68479","Regi�n Centro Sur","18","CAQUETA","18001","FLORENCIA","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL FLORENCIA UNAD CEAD FLORENCIA",,,,,,,"CERRADO","4096",,"1900-01-01","MINISTRO DIEGO MOLANO","4,55267400","-74,53532500","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"69157","69157","Regi�n Llano","85","CASANARE","85440","VILLANUEVA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL VILLANUEVA ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,60536700","-72,92673400","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"70089","70089","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO D","UNI�N TEMPORAL CLARO","2016-12-31","OTRO",,"PUNTO VIVE DIGITAL CARCEL EL BUEN PASTOR",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,68294000","-74,07276900","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2016-12-31","4144","2016-12-31"
"69012","69012","Regi�n Eje Cafetero","17","CALDAS","17001","MANIZALES","TIPO C","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL MANIZALES PONAL MANIZALES",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","5,06225000","-75,48000000","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"324713082,91","2015-12-31","4144","2015-12-31"
"68513","68513","Regi�n Centro Orient","25","CUNDINAMARCA","25430","MADRID","TIPO A","UNI�N TEMPORAL CLARO","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL MADRID",,,,,,,"CERRADO","6144",,"1900-01-01","Gestora TIC","4,73662090","-74,27649410","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"36561","36561","Regi�n Centro Sur","41","HUILA","41306","GIGANTE","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL I.E. JORGE ELIECER GAITAN",,,,,,,"CERRADO","6144",,"1900-01-01","NA",",00000000","-75,54673700","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2016-12-31","4144","2016-12-31"
"69102","69102","Regi�n Eje Cafetero","63","QUINDIO","63272","FILANDIA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL FILANDIA ALCALDIA",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,67197222","-75,66041666","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"13191","13191","Regi�n Pac�fico","19","CAUCA","19698","SANTANDER DE QUILICHAO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COLEGIO ANA JOSEFA MORALES DUQUE",,,,,,,"CERRADO","6144",,"1900-01-01","GOBERNACI�N","3,01809100","-76,49120700","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"69008","69008","Regi�n Eje Cafetero","17","CALDAS","17442","MARMATO","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL MARMATO INSTITUCION EDUCATIVA EL LLANO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,47525000","-75,60277777","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"68704","68704","Regi�n Caribe","44","LA GUAJIRA","44001","RIOHACHA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2012-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL RIOHACHA",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","11,54529100","-72,91546400","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 0",,,,"949952509,56","2012-12-31","4144","2012-12-31"
"68428","68428","Regi�n Eje Cafetero","05","ANTIOQUIA","05467","MONTEBELLO","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL MONTEBELLO",,,,,,,"CERRADO","6144",,"1900-01-01","HUGO ARMANDO PEREZ BALLESTEROS","5,94536111","-75,52383333","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"68477","68477","Regi�n Centro Orient","15","BOYACA","15759","SOGAMOSO","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL SOGAMOSO CARRERA 12 NO. 55 A - 51",,,,,,,"CERRADO","6144",,"1900-01-01","MIGUEL FERNANDO VEGA","4,81468100","-74,35548700","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"17824","17824","Regi�n Pac�fico","76","VALLE DEL CAUCA","76318","GUACARI","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  MIGUEL DE CERVANTES SAAVEDRA",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","3,76254200","-76,33492600","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"37845","37845","Regi�n Caribe","47","MAGDALENA","47030","ALGARROBO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COLEGIO LA SEGUNDA ENSEANZA",,,,,,,"CERRADO","6144",,"1900-01-01","NA",",00000000","-74,26645000","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"69137","69137","Regi�n Centro Orient","15","BOYACA","15322","GUATEQUE","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL GUATEQUE ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","5,00299600","-73,47363200","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"14280","14280","Regi�n Pac�fico","27","CHOCO","27001","QUIBDO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E. INTEGD CARRASQUILLA INDUSTRIAL - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DAVID LUNA","5,69133333","-76,65688888","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"18057","18057","Regi�n Pac�fico","76","VALLE DEL CAUCA","76834","TULUA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E. OCCIDENTE - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,09922000","-76,20932000","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2014-12-31","4144","2014-12-31"
"69151","69151","Regi�n Centro Orient","54","NORTE DE SANTANDER","54172","CHINACOTA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL CHINACOTA GOBERNACIN DE NORTE DE SANTANDER",,,,,,,"CERRADO","4096",,"1900-01-01","ALCALDIA","7,60602900","-72,59933000","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68619","68619","Regi�n Centro Sur","73","TOLIMA","73870","VILLAHERMOSA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL VILLAHERMOSA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,35140300","-74,49004500","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"18299","18299","Regi�n Llano","85","CASANARE","85300","SABANALARGA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  ELIECER GAITAN",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,85435800","-73,03934500","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"17071","17071","Regi�n Centro Sur","73","TOLIMA","73168","CHAPARRAL","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E.T. MEDALLA MILAGROSA - SEDE PRINICPAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","3,71690900","-75,49034000","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"17579","17579","Regi�n Pac�fico","76","VALLE DEL CAUCA","76036","ANDALUCIA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL I.E. ELIEZER LIBREROS SALAMANCA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,16497000","-76,16961800","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"68531","68531","Regi�n Centro Orient","25","CUNDINAMARCA","25873","VILLAPINZON","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL VILLAPINZN",,,,,,,"CERRADO","4096",,"1900-01-01","NA","2,93243100","-75,30056200","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"68722","68722","Regi�n Pac�fico","76","VALLE DEL CAUCA","76109","BUENAVENTURA","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2012-12-31","OTRO",,"PUNTO VIVE DIGITAL BUENAVENTURA",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,59342000","-74,07337200","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 0",,,,"864715280,58","2012-12-31","4144","2012-12-31"
"14167","14167","Regi�n Centro Orient","25","CUNDINAMARCA","25805","TIBACUY","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSITUCION EDUCATIVA DEPTAL TECNICO COMERCIAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,34862900","-74,45312300","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"68579","68579","Regi�n Pac�fico","52","NARI�O","52685","SAN BERNARDO","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL SAN BERNARDO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","1,51552800","-77,04560000","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"15260","15260","Regi�n Llano","50","META","50606","RESTREPO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  IE EMILIANO RESTREPO ECHAVARRIA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,25270500","-73,56717900","6672015-18102",,"6672015-2162859",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"69951","69951","Regi�n Caribe","08","ATLANTICO","08001","BARRANQUILLA","TIPO A","UNI�N TEMPORAL CLARO","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL BARRANQUILLA ALCALDIA DE BARRANQUILLA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","10,58080000","74,46180000","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"68637","68637","Regi�n Pac�fico","76","VALLE DEL CAUCA","76001","CALI","TIPO B","UNI�N TEMPORAL CLARO","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL CALI COMUNA 20",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA ISABEL MEJIA","3,45075300","-76,49722300","6672015-18097",,"6672015-2162856",,"6672015-18097",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"15233","15233","Regi�n Llano","50","META","50318","GUAMAL","TIPO PLUS PILOTO","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  IE JOSE MARIA CORDOBA",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","6,98528600","-73,04896400","6672015-18102",,"6672015-2162859",,"6672015-18102",,"0",,"PLUS PILOTO",,,,"570912567,87","2014-12-31","4144","2014-12-31"
"69666","69666","Regi�n Caribe","23","CORDOBA","23855","VALENCIA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL VALENCIA ALCALDIA DE VALENCIA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","8,26191800","-76,14773200","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"16817","16817","Regi�n Caribe","70","SUCRE","70429","MAJAGUAL","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E. NORMAL SUPERIOR DE LA MOJANA - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","8,54575800","-74,62937200","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"68630","68630","Regi�n Pac�fico","76","VALLE DEL CAUCA","76001","CALI","TIPO B","UNI�N TEMPORAL CLARO","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL CALI EL RETIRO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","3,41033700","-76,50047300","6672015-18097",,"6672015-2162856",,"6672015-18097",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"54419","54419","Regi�n Centro Orient","15","BOYACA","15223","CUBARA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","OTRO",,"PUNTO VIVE DIGITAL  I.E. TECNICA NACIONALIZADA PABLO VI - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","7,00029500","-72,10875500","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"476358330,42","2016-12-31","4144","2016-12-31"
"69702","69702","Regi�n Centro Orient","15","BOYACA","15774","SUSACON","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL SUSACON ALCALDIA DE SUSACON",,,,,,,"CERRADO","4096",,"1900-01-01","NA","6,23081500","-72,69062300","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68652","68652","Regi�n Pac�fico","76","VALLE DEL CAUCA","76834","TULUA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL TULUA CARRERA 24 NO. 20 - 60",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,09017800","-76,19853900","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"68473","68473","Regi�n Centro Orient","15","BOYACA","15238","DUITAMA","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL DUITAMA PARQUE CIUDADELA INDUSTRIAL",,,,,,,"CERRADO","6144",,"1900-01-01","ANGELA MAR�A LESMES OSORIO","5,14734100","-73,68066300","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"70006","70006","Regi�n Caribe","88","SAN ANDRES Y PROVIDENCIA","88001","SAN ANDRES","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","OTRO",,"PUNTO VIVE DIGITAL SAN ANDRES CARRERA 15 # 001 A - 015, SARIE BAY, SAN ANDRS ISLA",,,,,,,"CERRADO","4096",,"1900-01-01","PRESIDENTE JUAN MANUEL SANTOS","12,59084500","-81,70187300","6672015-18101",,"6672015-2162858",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2016-12-31","4144","2016-12-31"
"16051","16051","Regi�n Eje Cafetero","63","QUINDIO","63594","QUIMBAYA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INST QUIMBAYA",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,62844444","-75,77047222","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"69107","69107","Regi�n Eje Cafetero","66","RISARALDA","66383","LA CELIA","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL LA CELIA LA CELIA 3",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,00444444","-76,00261111","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"324713082,91","2015-12-31","4144","2015-12-31"
"43838","43838","Regi�n Eje Cafetero","63","QUINDIO","63130","CALARCA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  SAN BERNARDO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,53530555","-75,63925000","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"69823","69823","Regi�n Eje Cafetero","17","CALDAS","17174","CHINCHINA","TIPO A","UNI�N TEMPORAL CLARO","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL CHINCHINA CENTRO",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","4,98286111","-75,60372222","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"13752","13752","Regi�n Centro Orient","25","CUNDINAMARCA","25095","BITUIMA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL I.E. DEPARTAMENTAL JOSE MARA  VERGARA Y  VERGARA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,87263460","-74,53967070","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"68597","68597","Regi�n Centro Sur","73","TOLIMA","73067","ATACO","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL ATACO",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,37031500","-74,15171800","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"56923","56923","Regi�n Centro Orient","15","BOYACA","15759","SOGAMOSO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTITUCION EDUCATIVA TECNICO INDUSTRIAL GUSTAVO JIMENEZ",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,75874700","-72,90557800","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"69780","69780","Regi�n Caribe","08","ATLANTICO","08638","SABANALARGA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E. TECNICA JOS AGUSTIN BLANCO BARROS - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","10,63618400","-74,91258600","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
