"a_o","cod_dane_departamento","departamento","cod_secretaria","secretaria","cod_dane_municipio","municipio","codigo_dane","nombre_establecimiento","cod_sector","sector","cod_caracter","caracter","cod_calendario","calendario","direccion","barrio_vereda","telefono","fax","email","rector","web","total_matricula","cantidad_sedes"
"2019","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","308001013402","COLEGIO MIXTO MIGUEL DE CERVANTES SAAVEDRA","1002","NO_OFICIAL","817",,"52","A","CL 54 9 E 10","CIUDADELA METROPOLIT","3230264 3232779","0","rocinanteivan@hotmail.com","IVAN ERNESTO CASTRO SAMPER","0","62","1"
"2021","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","308001013402","COLEGIO MIXTO MIGUEL DE CERVANTES SAAVEDRA","807","NO OFICIAL","817.000000",,"874","A","CL 54 9 E 10","CIUDADELA METROPOLIT","3230264 3232779","0","rocinanteivan@hotmail.com","IVAN ERNESTO CASTRO SAMPER","0","1285","1"
"2020","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","308001013402","COLEGIO MIXTO MIGUEL DE CERVANTES SAAVEDRA","1002","NO_OFICIAL","817",,"52","A","CL 54 9 E 10","CIUDADELA METROPOLIT","3230264 3232779","0","rocinanteivan@hotmail.com","IVAN ERNESTO CASTRO SAMPER","0","93","1"
"2018","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","308001013402","COLEGIO MIXTO MIGUEL DE CERVANTES SAAVEDRA","1002","NO_OFICIAL","817",,"52","A","CL 54 9 E 10","CIUDADELA METROPOLIT","3230264 3232779","0","rocinanteivan@hotmail.com","IVAN ERNESTO CASTRO SAMPER","0","37","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001014409","COLEGIO LA ACADEMIA","1002","NO_OFICIAL","963",,"52","A","KR 65 74 204","LA CONCEPCION","3531768",,"colacademia@hotmail.com","NELLY NICOLASA GROSSO DE PALMA",,"71","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001014409","COLEGIO LA ACADEMIA","807","NO OFICIAL","963.000000",,"874","A","KR 65 74 204","LA CONCEPCION","3531768",,"colacademia@hotmail.com","NELLY NICOLASA GROSSO DE PALMA",,"83","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001014409","COLEGIO LA ACADEMIA","1002","NO_OFICIAL","963",,"52","A","KR 65 74 204","LA CONCEPCION","3531768",,"colacademia@hotmail.com","NELLY NICOLASA GROSSO DE PALMA",,"68","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001014409","COLEGIO LA ACADEMIA","1002","NO_OFICIAL","963",,"52","A","KR 65 74 204","LA CONCEPCION","3531768",,"colacademia@hotmail.com","NELLY NICOLASA GROSSO DE PALMA",,"81","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001014441","COLEGIO CRISTIANO PENIEL","1002","NO_OFICIAL","817",,"52","A","CL 107 12 F 25","LA PAZ","3481530","3481530","colpeniel@hotmail.com","ANTONIO JOSE MANCHEGO",,"745","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001014441","COLEGIO CRISTIANO PENIEL","807","NO OFICIAL","817.000000",,"874","A","CL 107 12 F 25","LA PAZ","3481530","3481530","colpeniel@hotmail.com","ANTONIO JOSE MANCHEGO",,"602","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001014441","COLEGIO CRISTIANO PENIEL","1002","NO_OFICIAL","817",,"52","A","CL 107 12 F 25","LA PAZ","3481530","3481530","colpeniel@hotmail.com","ANTONIO JOSE MANCHEGO",,"692","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001014441","COLEGIO CRISTIANO PENIEL","1002","NO_OFICIAL","817",,"52","A","CL 107 12 F 25","LA PAZ","3481530","3481530","colpeniel@hotmail.com","ANTONIO JOSE MANCHEGO",,"786","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001014816","COLEGIO MIXTO ALFA","1002","NO_OFICIAL","963",,"52","A","KR 3 90 50","SAN LUIS","3288730-3246821",,,"DORYS ORTIZ BENITEZ",,"171","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001014816","COLEGIO MIXTO ALFA","807","NO OFICIAL","963.000000",,"874","A","KR 3 90 50","SAN LUIS","3288730-3246821",,,"DORYS ORTIZ BENITEZ",,"113","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001014816","COLEGIO MIXTO ALFA","1002","NO_OFICIAL","963",,"52","A","KR 3 90 50","SAN LUIS","3288730-3246821",,,"DORYS ORTIZ BENITEZ",,"172","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001014816","COLEGIO MIXTO ALFA","1002","NO_OFICIAL","963",,"52","A","KR 3 90 50","SAN LUIS","3288730-3246821",,,"DORYS ORTIZ BENITEZ",,"178","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001016142","FUNDACION COLEGIO CRISTIANO EL SALVADOR","1002","NO_OFICIAL","817",,"52","A","CL 85 78 D 25 <EOF>","SAN SALVADOR","3730884","3730884","ccelsalvado@yahoo.com","MONICA ISABEL RINCON BARROS",,"129","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001016142","FUNDACION COLEGIO CRISTIANO EL SALVADOR","807","NO OFICIAL","817.000000",,"874","A","CL 85 78 D 25 <EOF>","SAN SALVADOR","3730884","3730884","ccelsalvado@yahoo.com","MONICA ISABEL RINCON BARROS",,"263","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001016142","FUNDACION COLEGIO CRISTIANO EL SALVADOR","1002","NO_OFICIAL","817",,"52","A","CL 85 78 D 25 <EOF>","SAN SALVADOR","3730884","3730884","ccelsalvado@yahoo.com","MONICA ISABEL RINCON BARROS",,"253","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001016142","FUNDACION COLEGIO CRISTIANO EL SALVADOR","1002","NO_OFICIAL","817",,"52","A","CL 85 78 D 25 <EOF>","SAN SALVADOR","3730884","3730884","ccelsalvado@yahoo.com","MONICA ISABEL RINCON BARROS",,"150","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001016401","COLEGIO GUILLERMO CAREY","1002","NO_OFICIAL","817",,"52","A","KR 66 74 123","LA CONCEPCION","3535064- 3604051","3604051","colguicarey@orbitel.net.co","LILIANA ORTIZ BERRIO","3535064","301","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001016401","COLEGIO GUILLERMO CAREY","807","NO OFICIAL","817.000000",,"874","A","KR 66 74 123","LA CONCEPCION","3535064- 3604051","3604051","colguicarey@orbitel.net.co","LILIANA ORTIZ BERRIO","3535064","216","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001016401","COLEGIO GUILLERMO CAREY","1002","NO_OFICIAL","817",,"52","A","KR 66 74 123","LA CONCEPCION","3535064- 3604051","3604051","colguicarey@orbitel.net.co","LILIANA ORTIZ BERRIO","3535064","278","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001016401","COLEGIO GUILLERMO CAREY","1002","NO_OFICIAL","817",,"52","A","KR 66 74 123","LA CONCEPCION","3535064- 3604051","3604051","colguicarey@orbitel.net.co","LILIANA ORTIZ BERRIO","3535064","347","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001016525","COLEGIO MI MUNDO EDUCATIVO","1002","NO_OFICIAL","963",,"52","A","KR 6 SUR 48 B 75","CIUDADELA 20 DE JULIO","3248149",,"nortega3110@yahoo.com","CLAUDIA PATRICIA SUAREZ JIMENEZ",,"124","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001016525","COLEGIO MI MUNDO EDUCATIVO","807","NO OFICIAL","963.000000",,"874","A","KR 6 SUR 48 B 75","CIUDADELA 20 DE JULIO","3248149",,"nortega3110@yahoo.com","CLAUDIA PATRICIA SUAREZ JIMENEZ",,"53","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001016525","COLEGIO MI MUNDO EDUCATIVO","1002","NO_OFICIAL","963",,"52","A","KR 6 SUR 48 B 75","CIUDADELA 20 DE JULIO","3248149",,"nortega3110@yahoo.com","CLAUDIA PATRICIA SUAREZ JIMENEZ",,"89","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001016525","COLEGIO MI MUNDO EDUCATIVO","1002","NO_OFICIAL","963",,"52","A","KR 6 SUR 48 B 75","CIUDADELA 20 DE JULIO","3248149",,"nortega3110@yahoo.com","CLAUDIA PATRICIA SUAREZ JIMENEZ",,"139","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001017025","COLEGIO PARA EL DESARROLLO INTEGRAL GLENN DOMAN","1002","NO_OFICIAL","963",,"52","A","KR 11 35 B 84","LAS PALMAS","3633935",,,"JACKELINE CASTILLO",,"775","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001017025","COLEGIO PARA EL DESARROLLO INTEGRAL GLENN DOMAN","807","NO OFICIAL","963.000000",,"874","A","KR 11 35 B 84","LAS PALMAS","3633935",,,"JACKELINE CASTILLO",,"601","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001017025","COLEGIO PARA EL DESARROLLO INTEGRAL GLENN DOMAN","1002","NO_OFICIAL","963",,"52","A","KR 11 35 B 84","LAS PALMAS","3633935",,,"JACKELINE CASTILLO",,"706","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001017025","COLEGIO PARA EL DESARROLLO INTEGRAL GLENN DOMAN","1002","NO_OFICIAL","963",,"52","A","KR 11 35 B 84","LAS PALMAS","3633935",,,"JACKELINE CASTILLO",,"839","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001017203","COLEGIO EMILIO SOTO MAYOR","1002","NO_OFICIAL","817",,"52","A","IND CR  1A4  47-21","CIUDADELA 20 DE JULI","3247102","3247102","colemiliosotomayor1985@hotmail.com","ANA ISABEL BENAVIDES",,"675","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001017203","COLEGIO EMILIO SOTO MAYOR","807","NO OFICIAL","817.000000",,"874","A","IND CR  1A4  47-21","CIUDADELA 20 DE JULI","3247102","3247102","colemiliosotomayor1985@hotmail.com","ANA ISABEL BENAVIDES",,"556","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001017203","COLEGIO EMILIO SOTO MAYOR","1002","NO_OFICIAL","817",,"52","A","IND CR  1A4  47-21","CIUDADELA 20 DE JULI","3247102","3247102","colemiliosotomayor1985@hotmail.com","ANA ISABEL BENAVIDES",,"647","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001017203","COLEGIO EMILIO SOTO MAYOR","1002","NO_OFICIAL","817",,"52","A","IND CR  1A4  47-21","CIUDADELA 20 DE JULI","3247102","3247102","colemiliosotomayor1985@hotmail.com","ANA ISABEL BENAVIDES",,"695","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001019338","COLEGIO GIMNASIO MIXTO NAZARET","1002","NO_OFICIAL","963",,"52","A","CL 45 2 A 15","CIUDADELA 20 DE JULIO","3240675","3240675","carmensegurag@hotmail.com","CARMEN SEGURA GUTIERREZ",,"272","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001019338","COLEGIO GIMNASIO MIXTO NAZARET","807","NO OFICIAL","963.000000",,"874","A","CL 45 2 A 15","CIUDADELA 20 DE JULIO","3240675","3240675","carmensegurag@hotmail.com","CARMEN SEGURA GUTIERREZ",,"175","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001019338","COLEGIO GIMNASIO MIXTO NAZARET","1002","NO_OFICIAL","963",,"52","A","CL 45 2 A 15","CIUDADELA 20 DE JULIO","3240675","3240675","carmensegurag@hotmail.com","CARMEN SEGURA GUTIERREZ",,"244","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001019338","COLEGIO GIMNASIO MIXTO NAZARET","1002","NO_OFICIAL","963",,"52","A","CL 45 2 A 15","CIUDADELA 20 DE JULIO","3240675","3240675","carmensegurag@hotmail.com","CARMEN SEGURA GUTIERREZ",,"279","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073499","COLEGIO JERUSALEM","1002","NO_OFICIAL","817",,"52","A","KR 50 76 185","ALTO PRADO","3684319 - 3567576","3582076",,"RICARDO SAIEH YAAR",,"209","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073499","COLEGIO JERUSALEM","807","NO OFICIAL","817.000000",,"874","A","KR 50 76 185","ALTO PRADO","3684319 - 3567576","3582076",,"RICARDO SAIEH YAAR",,"203","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073499","COLEGIO JERUSALEM","1002","NO_OFICIAL","817",,"52","A","KR 50 76 185","ALTO PRADO","3684319 - 3567576","3582076",,"RICARDO SAIEH YAAR",,"192","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073499","COLEGIO JERUSALEM","1002","NO_OFICIAL","817",,"52","A","KR 50 76 185","ALTO PRADO","3684319 - 3567576","3582076",,"RICARDO SAIEH YAAR",,"225","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073600","COLEGIO FORMAL PARA ADULTOS (ADONIS)","1002","NO_OFICIAL","817",,"52","A","KR 15 70 C 105","LA ESMERALDA","3185014579 - 3045347806",,,"MARGARITA HENRIQUEZ",,"685","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073600","COLEGIO FORMAL PARA ADULTOS (ADONIS)","807","NO OFICIAL","817.000000",,"874","A","KR 15 70 C 105","LA ESMERALDA","3185014579 - 3045347806",,,"MARGARITA HENRIQUEZ",,"887","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073600","COLEGIO FORMAL PARA ADULTOS (ADONIS)","1002","NO_OFICIAL","817",,"52","A","KR 15 70 C 105","LA ESMERALDA","3185014579 - 3045347806",,,"MARGARITA HENRIQUEZ",,"843","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073600","COLEGIO FORMAL PARA ADULTOS (ADONIS)","1002","NO_OFICIAL","817",,"52","A","KR 15 70 C 105","LA ESMERALDA","3185014579 - 3045347806",,,"MARGARITA HENRIQUEZ",,"548","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073910","COLEGIO ADVENTISTA DEL ATLANTICO  MAX TRUMMER","1002","NO_OFICIAL","817",,"52","A","KR 43 70 206","BOSTON","3688453-3586152","3688453","maxtrummer1925@hotmail.com","CARMELA RODRIGUEZ DURAN",,"323","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073910","COLEGIO ADVENTISTA DEL ATLANTICO  MAX TRUMMER","807","NO OFICIAL","817.000000",,"874","A","KR 43 70 206","BOSTON","3688453-3586152","3688453","maxtrummer1925@hotmail.com","EUNICE ESTHER ZABARAIN DE ROBINSON",,"270","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073910","COLEGIO ADVENTISTA DEL ATLANTICO  MAX TRUMMER","1002","NO_OFICIAL","817",,"52","A","KR 43 70 206","BOSTON","3688453-3586152","3688453","maxtrummer1925@hotmail.com","CARMELA RODRIGUEZ DURAN",,"298","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073910","COLEGIO ADVENTISTA DEL ATLANTICO  MAX TRUMMER","1002","NO_OFICIAL","817",,"52","A","KR 43 70 206","BOSTON","3688453-3586152","3688453","maxtrummer1925@hotmail.com","CARMELA RODRIGUEZ DURAN",,"303","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073936","COLEGIO COLOMBO ESPAÑOL","1002","NO_OFICIAL","817",,"52","A","CL 95 49 D 159","EL POBLADO","3577541-3578782","3577693","colombo_español@hotmail.com","NIDIA MARRIAGA",,"231","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073936","COLEGIO COLOMBO ESPAÑOL","807","NO OFICIAL","817.000000",,"874","A","CL 95 49 D 159","EL POBLADO","3577541-3578782","3577693","colombo_español@hotmail.com","NIDIA MARRIAGA",,"219","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073936","COLEGIO COLOMBO ESPAÑOL","1002","NO_OFICIAL","817",,"52","A","CL 95 49 D 159","EL POBLADO","3577541-3578782","3577693","colombo_español@hotmail.com","NIDIA MARRIAGA",,"230","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001073936","COLEGIO COLOMBO ESPAÑOL","1002","NO_OFICIAL","817",,"52","A","CL 95 49 D 159","EL POBLADO","3577541-3578782","3577693","colombo_español@hotmail.com","NIDIA MARRIAGA",,"193","1"
"2019","8","ATLÁNTICO","3764","ATLÁNTICO","8849","USIACURÍ","308001073952","COLEGIO ALTAMIRA","1002","NO_OFICIAL","817",,"53","B","IND VIA PUERTO","VIA AL MAR","0","0","jsolano@altamira.edu.co","PRISCILA RUIZ DE VERGARA","0","682","1"
"2021","8","ATLÁNTICO","3764","ATLÁNTICO","8849","USIACURÍ","308001073952","COLEGIO ALTAMIRA","807","NO OFICIAL","817.000000",,"875","B","IND VIA PUERTO","VIA AL MAR","0","0","jsolano@altamira.edu.co","PRISCILA RUIZ DE VERGARA","0","13700","1"
"2020","8","ATLÁNTICO","3764","ATLÁNTICO","8849","USIACURÍ","308001073952","COLEGIO ALTAMIRA","1002","NO_OFICIAL","817",,"53","B","IND VIA PUERTO","VIA AL MAR","0","0","jsolano@altamira.edu.co","PRISCILA RUIZ DE VERGARA","0","686","1"
"2018","8","ATLÁNTICO","3764","ATLÁNTICO","8849","USIACURÍ","308001073952","COLEGIO ALTAMIRA","1002","NO_OFICIAL","817",,"53","B","IND VIA PUERTO","VIA AL MAR","0","0","jsolano@altamira.edu.co","PRISCILA RUIZ DE VERGARA","0","676","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074096","COLEGIO NUEVA GENERACION","1002","NO_OFICIAL","817",,"52","A","IND CL 14 28 76 / CRA 29 14 32","ILEGIBLE","3798770",,,"MARTHA OSPINO CUETO",,"295","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074096","COLEGIO NUEVA GENERACION","807","NO OFICIAL","817.000000",,"874","A","IND CL 14 28 76 / CRA 29 14 32","ILEGIBLE","3798770",,,"MARTHA OSPINO CUETO",,"220","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074096","COLEGIO NUEVA GENERACION","1002","NO_OFICIAL","817",,"52","A","IND CL 14 28 76 / CRA 29 14 32","ILEGIBLE","3798770",,,"MARTHA OSPINO CUETO",,"266","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074096","COLEGIO NUEVA GENERACION","1002","NO_OFICIAL","817",,"52","A","IND CL 14 28 76 / CRA 29 14 32","ILEGIBLE","3798770",,,"MARTHA OSPINO CUETO",,"325","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074321","COLEGIO AMOR Y PAZ","1002","NO_OFICIAL","963",,"52","A","CL 48 C 5 69 SUR","CIUDADELA 20 DE JULI","3621122",,"col_amorypaz@hotmail.com","ISABEL MARIA MORGAN DE RUIZ",,"42","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074321","COLEGIO AMOR Y PAZ","807","NO OFICIAL","963.000000",,"874","A","CL 48 C 5 69 SUR","CIUDADELA 20 DE JULI","3621122",,"col_amorypaz@hotmail.com","ISABEL MARIA MORGAN DE RUIZ",,"27","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074321","COLEGIO AMOR Y PAZ","1002","NO_OFICIAL","963",,"52","A","CL 48 C 5 69 SUR","CIUDADELA 20 DE JULI","3621122",,"col_amorypaz@hotmail.com","ISABEL MARIA MORGAN DE RUIZ",,"37","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074321","COLEGIO AMOR Y PAZ","1002","NO_OFICIAL","963",,"52","A","CL 48 C 5 69 SUR","CIUDADELA 20 DE JULI","3621122",,"col_amorypaz@hotmail.com","ISABEL MARIA MORGAN DE RUIZ",,"54","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074339","COLEGIO CAMINITO ALEGRE","1002","NO_OFICIAL","963",,"52","A","KR 9 SUR 47 79","CIUDADELA 20 DE JULI","3632428",,"caminitialegre@hotmail.com","MARIA ISABEL DE LA ROSA MENDEZ",,"47","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074339","COLEGIO CAMINITO ALEGRE","807","NO OFICIAL","963.000000",,"874","A","KR 9 SUR 47 79","CIUDADELA 20 DE JULI","3632428",,"caminitialegre@hotmail.com","MARIA ISABEL DE LA ROSA MENDEZ",,"93","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074339","COLEGIO CAMINITO ALEGRE","1002","NO_OFICIAL","963",,"52","A","KR 9 SUR 47 79","CIUDADELA 20 DE JULI","3632428",,"caminitialegre@hotmail.com","MARIA ISABEL DE LA ROSA MENDEZ",,"93","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074339","COLEGIO CAMINITO ALEGRE","1002","NO_OFICIAL","963",,"52","A","KR 9 SUR 47 79","CIUDADELA 20 DE JULI","3632428",,"caminitialegre@hotmail.com","MARIA ISABEL DE LA ROSA MENDEZ",,"92","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074771","COLEGIO HEBREO UNION","1002","NO_OFICIAL","817",,"53","B","KR 43 85 25","LOS ALPES","3595870","3592381","pchiappe@colegiohebreounion.edu.co","MONICA LUCIA RECIO NAVARRO","www.colegiohebreounion.edu.co","339","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074771","COLEGIO HEBREO UNION","807","NO OFICIAL","817.000000",,"875","B","KR 43 85 25","LOS ALPES","3595870","3592381","pchiappe@colegiohebreounion.edu.co","MONICA LUCIA RECIO NAVARRO","www.colegiohebreounion.edu.co","399","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074771","COLEGIO HEBREO UNION","1002","NO_OFICIAL","817",,"53","B","KR 43 85 25","LOS ALPES","3595870","3592381","pchiappe@colegiohebreounion.edu.co","MONICA LUCIA RECIO NAVARRO","www.colegiohebreounion.edu.co","394","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001074771","COLEGIO HEBREO UNION","1002","NO_OFICIAL","817",,"53","B","KR 43 85 25","LOS ALPES","3595870","3592381","pchiappe@colegiohebreounion.edu.co","MONICA LUCIA RECIO NAVARRO","www.colegiohebreounion.edu.co","302","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001075076","COLEGIO BELLAVISTA","1002","NO_OFICIAL","963",,"52","A","KR 61 B 70 142","BELLAVISTA","3530888",,"mchc60@gmail.com","MARIA DEL CARMEN HENRIQUEZ CEPEDA",,"115","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001075076","COLEGIO BELLAVISTA","807","NO OFICIAL","963.000000",,"874","A","KR 61 B 70 142","BELLAVISTA","3530888",,"mchc60@gmail.com","MARIA DEL CARMEN HENRIQUEZ CEPEDA",,"100","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001075076","COLEGIO BELLAVISTA","1002","NO_OFICIAL","963",,"52","A","KR 61 B 70 142","BELLAVISTA","3530888",,"mchc60@gmail.com","MARIA DEL CARMEN HENRIQUEZ CEPEDA",,"109","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001075076","COLEGIO BELLAVISTA","1002","NO_OFICIAL","963",,"52","A","KR 61 B 70 142","BELLAVISTA","3530888",,"mchc60@gmail.com","MARIA DEL CARMEN HENRIQUEZ CEPEDA",,"115","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001075441","COLEGIO INFANTIL POPYS","1002","NO_OFICIAL","963",,"52","A","CL 92 5 28","SAN LUIS","3288439",,"andreinasarabia@hotmail.com","MARTHA AGUILAR",,"189","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001075441","COLEGIO INFANTIL POPYS","807","NO OFICIAL","963.000000",,"874","A","CL 92 5 28","SAN LUIS","3288439",,"andreinasarabia@hotmail.com","MARTHA AGUILAR",,"138","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001075441","COLEGIO INFANTIL POPYS","1002","NO_OFICIAL","963",,"52","A","CL 92 5 28","SAN LUIS","3288439",,"andreinasarabia@hotmail.com","MARTHA AGUILAR",,"130","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","308001075441","COLEGIO INFANTIL POPYS","1002","NO_OFICIAL","963",,"52","A","CL 92 5 28","SAN LUIS","3288439",,"andreinasarabia@hotmail.com","MARTHA AGUILAR",,"147","1"
"2019","8","ATLÁNTICO","3960","MALAMBO","8433","MALAMBO","308001075602","COLEGIO MIS LAGRIMITAS","1002","NO_OFICIAL","963",,"52","A","IND CARRERA 1CS  4B2 - 04","BELLAVISTA","3762489",,,"EMMA LUZ PEÑARANDA OSORIO",,"181","1"
"2021","8","ATLÁNTICO","3960","MALAMBO","8433","MALAMBO","308001075602","LICEO ALEGRE JUVENTUD(ANTIGUO COLEGIO MIS LAGRIMITAS)","807","NO OFICIAL","963.000000",,"874","A","IND CARRERA 1CS  4B2 - 04","BELLAVISTA","3762489",,,"EMMA LUZ PEÑARANDA OSORIO",,"208","1"
"2020","8","ATLÁNTICO","3960","MALAMBO","8433","MALAMBO","308001075602","LICEO ALEGRE JUVENTUD(ANTIGUO COLEGIO MIS LAGRIMITAS)","1002","NO_OFICIAL","963",,"52","A","IND CARRERA 1CS  4B2 - 04","BELLAVISTA","3762489",,,"EMMA LUZ PEÑARANDA OSORIO",,"221","1"
