"uid","name","description","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"4pyk-ie86","Tablas de Retención Documental","El Instituto Nacional para Sordos - INSOR publica las Tablas de Retención Documental, las cuales permiten la clasificación documental de la entidad, acorde a su estructura orgánica - funcional e indica los criterios de retención y disposición final por cada una de las series, subseries y tipos documentales.","Instituto Nacional para Sordos - INSOR","anx4-k2rn","published","private","rejected","official","href","Educación","instrumentos de gestión de la información pública,instituto nacional para sordos,tablas de retención,insor,tablas de retención documental","https://www.datos.gov.co/d/4pyk-ie86",,"2021-06-04T00:41:18.000","2021-06-04T00:41:18.000","www.datos.gov.co","false","9","0",,,"grupo.secretariageneral@insor.gov.co","Creative Commons Attribution 4.0 International","Instituto Nacional para Sordos","https://www.insor.gov.co/home/planeacion-gestion-y-control/planeacion-institucional/gestion-documental/",,,,,,,,,,,"Educación",,"Instituto Nacional para Sordos",,,,,"https://www.insor.gov.co/home/descargar/TRD-FIRMADAS-INSOR.pdf","Bogotá D.C.",,"Nacional",,,,,,"2020-09-24","Secretaría General","Bogotá D.C.",,"No aplica","Español",,"Nacional","https://www.insor.gov.co/home/planeacion-gestion-y-control/planeacion-institucional/gestion-documental/"
"uzt5-j4gb","EMPRESAS REGISTRADAS CAMARA DE COMERCIO DE PEREIRA III","","Camarapereira","9fmm-55cx","published","public","approved","official","dataset","Comercio, Industria y Turismo",,"https://www.datos.gov.co/d/uzt5-j4gb","https://www.datos.gov.co/resource/uzt5-j4gb.json","2021-02-10T04:13:33.000","2021-02-10T04:16:04.000","www.datos.gov.co","false","818","474","50580","15",,,,"https://www.datos.gov.co/d/uzt5-j4gb",,,,,,,,,,,"Comercio, Industria y Turismo",,"Cámara de Comercio de Pereira",,,,,,"Risaralda",,"Territorial",,,,,,"20201214","ÁREA DE TECNOLOGÍAS DE LA INFORMACION","Pereira",,"Anual","Español",,"Departamental",
"34f3-uczm:4","Registro Activos de Informacion","","CAMARA DE COMERCIO DE BUGA","igz6-2m7d","unpublished","private","not_ready","official","dataset","Comercio, Industria y Turismo","activos de información,camara de de comercio de buga,exc_001","https://www.datos.gov.co/d/34f3-uczm/revisions/4",,"2021-11-19T19:54:44.000","2021-01-05T14:19:46.000","www.datos.gov.co","false",,,"36","8","camara@ccbuga.org.co","Creative Commons Attribution 4.0 International","Cámara de Comercio de Buga","https://www.datos.gov.co/d/34f3-uczm","Registro Activos de Informacion","34f3-uczm",,,,,,,,,"Comercio, Industria y Turismo",,"CÁMARA DE COMERCIO DE BUGA",,,,,"null","Valle del Cauca",,"Territorial",,,,,,"2020-12-17","Registros Públicos","Guadalajara de Buga",,"Anual","Español",,"Municipal","null"
"2vc6-y7wk:1","Activos de información IDEAM 2020","Es el inventario de la información pública que el sujeto obligado genere, obtenga, adquiera, transforme o controle en su calidad de tal. Ley 1712 de 2014. Decreto 0103 de 2015. Artículo 37. Concepto del registro de Activos de Información","Instituto de Hidrología, Meteorología y Estudios Ambientales","m4ij-zc9b","unpublished","private","not_ready","official","dataset","Ambiente y Desarrollo Sostenible",,"https://www.datos.gov.co/d/2vc6-y7wk/revisions/1",,"2021-12-30T13:52:06.000","2021-07-30T16:24:58.000","www.datos.gov.co","false",,,"879","12","hamartinez@ideam.gov.co","Public Domain","Instituto de Hidrología, Meteorología y Estudios Ambientales","https://www.datos.gov.co/d/2vc6-y7wk","Activos de información IDEAM 2020","2vc6-y7wk",,,,,,,,,"Ambiente y Desarrollo Sostenible",,"Instituto de Hidrología, Meteorología y Estudios Ambientales",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2021-06-01","Oficina Asesora de Planeación","Bogotá D.C.",,"Trienio","Español",,"Nacional",
"gzx8-fzku","CONTENIDOS PUBLICADOS EN LA PAGINA WEB MUNICIPAL","Consulta en detalle el esquema de publicaciones denuestra pagina web www.lajaguadelpilar-laguajira.gov.co","Alcaldia de La Jagua del Pilar","4nd5-uskx","unpublished","private","not_ready","official","map","Función pública",,"https://www.datos.gov.co/d/gzx8-fzku","https://www.datos.gov.co/resource/gzx8-fzku.json","2020-07-26T17:27:49.000","2020-07-25T17:32:40.000","www.datos.gov.co","true","1","0",,,,"Creative Commons Attribution 4.0 International","Alcaldia de La Jagua del Pilar","https://www.datos.gov.co/d/38wq-iims",,,"38wq-iims",,,,,,,,"Función Pública",,"Alcaldía Municipal de La Jagua del Pilar",,,,,,"La Guajira",,"Territorial",,,,,,"2020-06-08","Secretaria de Gobierno y Asuntos Administrativos","La Jagua del Pilar",,"Mensual","Español",,"Nacional",
"ie3z-u7wh:1","Indicadores Resolucion 256 2016 - Año 2020","","SoporteTICSesenorte","3chq-vw3y","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/ie3z-u7wh/revisions/1",,"2020-12-09T20:05:36.000","2020-11-23T18:59:00.000","www.datos.gov.co","false",,,"2","44",,,,,"Indicadores Resolucion 256 2016 - Año 2020","ie3z-u7wh",,,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"E.S.E. Red de Salud del Norte",,,,,,"Valle del Cauca",,"Territorial",,,,,,"23-11-2020","RED DE SALUD DEL NORTE ","Cali",,"Anual","Español",,"Municipal",
"mt5v-vh53:7","Activos de Información","Activos de información de  E.S.E Hospital Universitario Hernando Moncaleano Perdomo","Hospital Universitario Hernando Moncaleano Perdomo","jfn3-dg8r","unpublished","private","not_ready","official","dataset","Salud y Protección Social","activos,activos de información,información","https://www.datos.gov.co/d/mt5v-vh53/revisions/7",,"2022-01-04T14:31:28.000","2021-12-30T17:03:07.000","www.datos.gov.co","false",,,"2479","36",,"Italian Open Data License 2.0","Hospital Universitario Hernando Moncaleano Perdomo","https://www.datos.gov.co/d/mt5v-vh53","Activos de Información","mt5v-vh53",,,,,,,,,"Salud y Protección Social",,"E.S.E. Hospital Universitario Hernando Moncaleano Perdomo Neiva",,,,,,"Huila",,"Territorial",,,,,,"2020-11-13","Hospital Universitario Hernando Moncaleano Perdomo","Neiva",,"Anual","Español",,"Nacional",
"y6bi-3caa","uceva egresados derecho ciudad de residencia","Información de estudiantes egresados  en los diferentes programas que ofrece la Unidad Central del vale del Cauca  comprendido desde el año 2010","uceva","gvp7-mhwq","published","private","not_ready","official","chart","Educación",,"https://www.datos.gov.co/d/y6bi-3caa","https://www.datos.gov.co/resource/y6bi-3caa.json","2021-10-15T19:36:16.000","2021-10-12T21:41:32.000","www.datos.gov.co","true","5","0",,,,"Creative Commons Attribution 4.0 International","Unidad Central del Valle del Cauca","https://www.datos.gov.co/d/ic9c-99vu",,,"ic9c-99vu",,,,,,,,"Educación",,"Unidad Central del Valle del Cauca",,,,,,"Valle del Cauca",,"Nacional",,,,,,"08/10/2020","Admisiones y Registro Académico","Tuluá",,"Anual","Español",,"Nacional",
"m3bc-wwyi","copia de uceva medicina egresados edad","Información de estudiantes egresados  en los diferentes programas que ofrece la Unidad Central del vale del Cauca  comprendido desde el año 2010","uceva","gvp7-mhwq","published","private","not_ready","official","chart","Educación",,"https://www.datos.gov.co/d/m3bc-wwyi","https://www.datos.gov.co/resource/m3bc-wwyi.json","2021-10-15T19:51:33.000","2021-10-12T21:41:32.000","www.datos.gov.co","true","1","0",,,,"Creative Commons Attribution 4.0 International","Unidad Central del Valle del Cauca","https://www.datos.gov.co/d/ic9c-99vu",,,"ic9c-99vu",,,,,,,,"Educación",,"Unidad Central del Valle del Cauca",,,,,,"Valle del Cauca",,"Nacional",,,,,,"08/10/2020","Admisiones y Registro Académico","Tuluá",,"Anual","Español",,"Nacional",
"uifs-dyf2:2","Droguerias con venta comercial al público área operativa Tuluá","","UESVALLE","jder-n342","unpublished","private","not_ready","official","dataset","Salud y Protección Social",,"https://www.datos.gov.co/d/uifs-dyf2/revisions/2",,"2021-05-07T04:36:51.000","2021-04-12T19:25:29.000","www.datos.gov.co","false",,,"404","5","gobiernodigital@uesvalle.gov.co","Creative Commons 1.0 Universal (Public Domain Dedication)",,"https://www.datos.gov.co/d/uifs-dyf2","Droguerias con venta comercial al público área operativa Tuluá","uifs-dyf2",,,,,,,,,"Salud y Protección Social",,"Unidad Ejecutora de Saneamiento del Valle del Cauca",,,,,,"Valle del Cauca",,"Territorial",,,,,,"08-09-2020","Salud ambiental","Cali",,"Anual","Español",,"Departamental",
"if93-hc5p","Priorización Intervenciones 2020","","Unidad Administrativa Especial de Rehabilitación y Mantenimiento Vial","rvrt-4mhu","published","private","not_ready","official","map","Transporte",,"https://www.datos.gov.co/d/if93-hc5p","https://www.datos.gov.co/resource/if93-hc5p.json","2020-10-06T19:14:44.000","2020-10-06T02:50:57.000","www.datos.gov.co","true","11","0",,,,"Open Data Commons Attribution License","Unidad de Mantenimiento Vial","https://www.datos.gov.co/d/ii3w-jrr6",,,"ii3w-jrr6",,,,,,,,"Transporte",,"Unidad Administrativa Especial de Rehabilitación y Mantenimiento Vial",,,,,,"Bogotá D.C.",,"Territorial",,,,,,"2020-09-15","Oficina Asesora de Planeación","Bogotá D.C.",,"Trimestral","Español",,"Municipal",
"tv87-9fed:3","EGRESO HOSPITALARIO CON DIAGNOSTICO HOSPITAL SAN RAFAEL E.SE. ESPINAL","Conjunto de datos de pacientes con egreso  hospitalario de los diferentes servicios que ofrece el hospital con su respectivo diagnostico","HOSPITAL SAN RAFAEL DE EL ESPINAL","vb8m-gpqm","unpublished","private","not_ready","official","dataset","Salud y Protección Social","hospital","https://www.datos.gov.co/d/tv87-9fed/revisions/3",,"2020-09-14T13:45:40.000","2020-09-12T15:43:08.000","www.datos.gov.co","false",,,"67487","8",,,"Hospital San Rafael E.S.E El Espinal","https://www.datos.gov.co/d/tv87-9fed","EGRESO HOSPITALARIO CON DIAGNOSTICO HOSPITAL SAN RAFAEL E.SE. ESPINAL","tv87-9fed",,,,,,,,,"Salud y Protección Social",,"E.S.E. Hospital San Rafael de El Espinal",,,,,,"Tolima",,"Territorial",,,,,,"2020-09-10","Coordinación de Calidad","Espinal",,"Mensual","Español",,"Departamental",
"mj8i-5q4h:0","TABLAS DE RETENCIÓN DOCUMENTAL 2","","NOTARIA 57 DEL CIRCULO DE BOGOTA","b6kp-krxf","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/mj8i-5q4h/revisions/0",,"2022-06-30T23:43:23.000","2022-06-30T23:43:22.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gx3i-a5rt","Gráfica de barras orientada a la izquierda por sectores - Sección USOS","En este conjunto se puede encontrar el listado de usos disponibles en la sección ""Usos"" del portal de datos abiertos","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","unpublished","private","not_ready","official","chart","Ciencia, Tecnología e Innovación",,"https://www.datos.gov.co/d/gx3i-a5rt","https://www.datos.gov.co/resource/gx3i-a5rt.json","2018-01-03T19:57:36.000","2022-05-27T19:41:23.000","www.datos.gov.co","true","0","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones","https://www.datos.gov.co/d/4t9r-7v7i","Gráfica de barras orientada a la izquierda por sectores - Sección USOS","3hvm-pbd4","4t9r-7v7i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3hee-iycq","Sitios Turísticos","Información de los sitios turísticos- patrimonio material inmueble y sitio natural- del municipio de Ricaurte.","AlcRicaurte","t45x-b6j9","published","private","not_ready","official","dataset","Cultura","sitios turísticos,recreación,departamento - sitio - municipio - ricaurte,turismo","https://www.datos.gov.co/d/3hee-iycq","https://www.datos.gov.co/resource/3hee-iycq.json","2016-07-14T01:55:34.000","2022-06-13T17:07:30.000","www.datos.gov.co","false","286","57","29","6","sistemas@ricaurte-cundinamarca.gov.co","Creative Commons Attribution | Share Alike 4.0 International","cina de Turismo Municipal de Ricaurte, Cundinamarca",,,,,,"2014-11-10 16:26:03.313",,,,,,"No Aplica",,"Alcaldía Municipal de Ricaurte Cundinamarca",,,,,,"Cundinamarca",,"Territorial",,,,,,"2022-06-13","Secretaría de Turismo, Cultura y Emprendimiento","Ricaurte",,"Anual","Español",,"Municipal",
"3456-tmnw","Visualizacion Complejo del Tolima","Los Ecosistemas de páramos han sido reconocidos como áreas de especial importancia ecológica que cuentan con una protección especial por parte del Estado, toda vez que resultan de vital importancia por los servicios ecosistémicos que prestan a la población colombiana, especialmente los relacionados con la estabilidad de los ciclos climáticos e hidrológicos y con la regulación de los flujos de agua en cantidad y calidad","cortolima","cury-njg8","unpublished","private","not_ready","official","map","Ambiente y Desarrollo Sostenible",,"https://www.datos.gov.co/d/3456-tmnw","https://www.datos.gov.co/resource/3456-tmnw.json","2022-05-06T17:48:26.000","2022-07-22T15:04:31.000","www.datos.gov.co","true","0","0",,,,,"CORTOLIMA","https://datosabiertos.cortolima.gov.co/datasets/36f4e259188747a0a47ea02a2c79203d_0/explore?location=3.951062%2C-75.729950%2C11.00","Visualizacion Complejo del Tolima","99ce-eqs9","m4yq-q6vs",,,,,,,,"Ambiente y Desarrollo Sostenible",,"Corporación Autónoma Regional del Tolima",,,,,,"Tolima",,"Territorial",,,,,,"2020/11/25","Oficina Asesora de Direccionamiento Estrategico TIC - Sistema de Información Geografico","Ibagué",,"No aplica","Español",,"Departamental","https://datosabiertos.cortolima.gov.co/datasets/36f4e259188747a0a47ea02a2c79203d_0/explore?location=3.951062%2C-75.729950%2C11.00"
"8qte-j9fr:0","Prueba servicio web","","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/8qte-j9fr/revisions/0",,"2022-07-19T13:12:49.000","2022-07-19T13:12:47.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"q44w-37hw","INSTITUCIONES EDUCATIVAS BOJACÀ","Centros de educación del municipio","alcaldia de bojaca","9uc9-jrxp","published","private","not_ready","official","dataset","Educación",,"https://www.datos.gov.co/d/q44w-37hw","https://www.datos.gov.co/resource/q44w-37hw.json","2018-11-05T23:11:18.000","2018-11-05T23:24:45.000","www.datos.gov.co","false","770","45","13","6","contactenos@bojaca-cundinamarca.gov.co","Creative Commons Attribution | Share Alike 4.0 International","ALCALDÍA BOJACÁ SECRETARIA DESARROLLO ECONÓMICO",,,,,,,,,,,,"Educación",,"Alcaldía Municipal de Bojacá",,,,,,"Cundinamarca",,"Territorial",,,,,,"2018-08-06","DESARROLLO ECONOMICO","Bojacá",,"Anual","Español",,"Municipal",
"q6f5-civa","Eventos del Municipio de Tuluá","Eventos del Municipio de Tuluá","Alcaldía de Tulua","aif7-frcv","published","private","not_ready","official","href","Cultura","eventos, tulua","https://www.datos.gov.co/d/q6f5-civa",,"2016-07-14T01:24:53.000","2016-07-14T01:24:53.000","www.datos.gov.co","false","85","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Tuluá en Valle Del Cauca",,,,,,"2014-10-14 00:00:00.0",,,,,,"No Aplica",,"Alcaldía Municipal de Tuluá",,,,,,"Valle del Cauca",,"Territorial",,,,,,"2014-10-14","ALCALDIA MUNICIPAL DE TULUÁ","Tuluá",,"Diaria","Español",,"Municipal","http://www.tulua.gov.co/apc-aa/view.php3?vid=451"
"x5f2-nrzc","Fincas y casas campestres Municipio de Tuluá","Fincas y casas campestres del Municipio de Tuluá que hacen parte del directorio turístico","Alcaldía de Tulua","aif7-frcv","published","private","not_ready","official","dataset","Cultura","fincas y casas campestres","https://www.datos.gov.co/d/x5f2-nrzc","https://www.datos.gov.co/resource/x5f2-nrzc.json","2016-07-14T16:45:47.000","2016-07-14T16:46:10.000","www.datos.gov.co","false","173","44","5","5",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Tuluá en Valle Del Cauca",,,,,,"2015-07-23 16:05:59.747",,,,,,"No Aplica",,"Alcaldía Municipal de Tuluá",,,,,,"Valle del Cauca",,"Territorial",,,,,,"2015-07-23","ALCALDIA MUNICIPAL DE TULUÁ","Tuluá",,"Anual","Español",,"Municipal",""
"xkvu-a2jw","Promedio y puesto de mejor ICFES por establecimiento educativo público en el Municipio de Tuluá 2013","Promedio y puesto de mejor ICFES por establecimiento educativo público en el Municipio de Tuluá 2013","Alcaldía de Tulua","aif7-frcv","published","private","not_ready","official","dataset","Educación",,"https://www.datos.gov.co/d/xkvu-a2jw","https://www.datos.gov.co/resource/xkvu-a2jw.json","2016-07-14T03:33:34.000","2017-07-26T19:46:49.000","www.datos.gov.co","false","115","39","18","3",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Tuluá en Valle Del Cauca",,,,,,"2015-03-20 08:48:34.58",,,,,,"No Aplica",,"Alcaldía Municipal de Tuluá",,,,,,"Valle del Cauca",,"Territorial",,,,,,"2015-03-20","ALCALDIA MUNICIPAL DE TULUÁ","Tuluá",,"Anual","Español",,"Municipal",""
"atu6-qvuf","POT - Iniciativas privadas y públicas","Áreas de conservación donde el municipio reconoce la participación de la sociedad civil y las instituciones públicas en los procesos de ordenamiento y planificación ambiental del territorio a través de. iniciativas de conservación en sus predios (Art 80 POT Acuerdo 0373 2014).

Para mayor información puede visitar el Geoportal IDESC: https://idesc.cali.gov.co","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","public","approved","official","federated_href",,"alcaldía de santiago de cali.,planeación,pot 2014,conservación,ambiental","https://www.datos.gov.co/d/atu6-qvuf","https://www.datos.gov.co/resource/atu6-qvuf.json","2022-04-01T05:00:50.000","2022-04-01T05:00:50.000","www.datos.gov.co","false","6","0",,,,,,,,,,"Alcaldía Municipal de Santiago de Cali",,"Departamento Administrativo de Planeación Municipal","[ ""Español"" ]","mailto:preguntalealpot@cali.gov.co","Creative Commons Attribution Share-Alike","2022-02-08T20:42:10.779707",,"https://www.cali.gov.co/planeacion/publicaciones/46691/servicios_wms_idesc/",,"public","[ ""000:000"" ]","https://www.cali.gov.co/planeacion/publicaciones/106497/pot_2014_idesc/","No aplica",,,,,"[ ""000:000"" ]","2022-04-19T20:06:24.002221",,"5981e6a9-16e6-46db-b836-94d13f917121",,,,,"Municipal/Distrital",,,"Ordenamiento Territorial",,
"h3sz-6gpu","Municipio de Apartadó","","alcaldiaapartado","88rk-8gb7","published","private","rejected","official","dataset",,,"https://www.datos.gov.co/d/h3sz-6gpu","https://www.datos.gov.co/resource/h3sz-6gpu.json","2020-10-09T19:25:52.000","2020-10-13T12:51:38.000","www.datos.gov.co","false","4","0","4","4",,"Creative Commons 1.0 Universal (Public Domain Dedication)",,,,,,,,,,,,,"Planeación",,"Alcaldía Municipal de Apartadó",,,,,,"Antioquia",,"Territorial",,,,,,"2020-10-13","Sisben","Apartadó",,"Trimestral","Español",,"Municipal",
