"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangovalorbeneficioconsolidadoasignado","rangovalorultimobeneficioasignado"
"1","1","1","76","76001","M-MUJER","NO","ACTIVO","SO","INDIGENA","2018-10-01","2018-01-01","Mujer","SECUNDARIA","VALLE","CALI","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"27","4","1","25","25754","M-MUJER","NO","NO ACTIVO","ND","ND","2018-11-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","1","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-08-01","2018-01-01","Mujer","SECUNDARIA","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","1","1","13","13001","ND","NO","NO ACTIVO","SO","ND","2016-02-01","2015-01-01","Mujer","ND","BOLIVAR","CARTAGENA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","13","13001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-10-01","2018-01-01","Mujer","ND","BOLIVAR","CARTAGENA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","11","11001","ND","NO","NO ACTIVO","UL","ND","2016-08-01","2015-01-01","Hombre","SECUNDARIA","BOGOTA","BOGOTA D.C.","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","11","11001","H-HOMBRE","NO","NO ACTIVO","CA","ND","2018-03-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","18","18247","ND","NO","NO ACTIVO","Sin Información","INDIGENA","2018-06-01","2018-01-01","Hombre","ND","CAQUETA","EL DONCELLO","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","08","08001","M-MUJER","NO","NO ACTIVO","SO","ND","2018-02-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","1","1","54","54001","ND","NO","NO ACTIVO","SO","ND","2016-02-01","2015-01-01","Hombre","ND","NORTE DE SANTANDER","CUCUTA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","50","50001","ND","NO","NO ACTIVO","UL","ND","2016-08-01","2016-01-01","Hombre","SECUNDARIA","META","VILLAVICENCIO","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","23","23001","ND","NO","NO ACTIVO","UL","ND","2016-02-01","2015-01-01","Mujer","ND","CORDOBA","MONTERIA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","4","1","13","13001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Mujer","ND","BOLIVAR","CARTAGENA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"11","4","1","23","23001","M-MUJER","NO","NO ACTIVO","ND","ND","2016-02-01","2017-01-01","Mujer","ND","CORDOBA","MONTERIA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","13","13001","ND","NO","NO ACTIVO","Sin Información","ND","2017-11-01","2018-01-01","Hombre","ND","BOLIVAR","CARTAGENA","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","6","1","11","11001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-05-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","4","1","08","08001","ND","NO","NO ACTIVO","Sin Información","ND","2017-05-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","2","1","11","11001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-12-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","3","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","ND","2018-03-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","2","1","08","08001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-03-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","4","1","08","08001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-02-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","9","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","INDIGENA","2018-02-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","73","73268","ND","ND","NO ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","TECNICO","TOLIMA","ESPINAL","57","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","2","1","08","08001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-03-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","8","1","08","08001","M-MUJER","NO","NO ACTIVO","ND","INDIGENA","2017-12-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","05","05001","M-MUJER","NO","NO ACTIVO","SO","ND","2018-01-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","INDIGENA","2018-08-01","2018-01-01","Mujer","SECUNDARIA","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","2","1","11","11001","H-HOMBRE","NO","NO ACTIVO","CA","ND","2018-04-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","5","1","05","05001","M-MUJER","NO","NO ACTIVO","SO","ND","2018-03-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","4","1","76","76001","ND","NO","ACTIVO","Sin Información","ND","2018-05-01","2018-01-01","Hombre","ND","VALLE","CALI","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","08","08001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-11-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"12","5","1","08","08001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-10-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","10","1","08","08001","ND","NO","NO ACTIVO","Sin Información","ND","2017-12-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","1","1","50","50001","ND","NO","NO ACTIVO","UL","ND","2016-08-01","2016-01-01","Hombre","SECUNDARIA","META","VILLAVICENCIO","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","08","08758","ND","NO","ACTIVO","UL","ND","2018-04-01","2018-01-01","Hombre","SIN ESPECIFICAR","ATLANTICO","SOLEDAD","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"4","3","1","11","11001","M-MUJER","NO","NO ACTIVO","CA","ND","2018-02-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","1","1","52","52001","ND","NO","ACTIVO","Sin Información","ND","2016-02-01","2015-01-01","Mujer","ND","NARIÑO","PASTO","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","11","11001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-03-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"5","3","1","25","25754","M-MUJER","NO","NO ACTIVO","UL","ND","2017-10-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"2","3","1","25","25754","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-04-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","47","47980","ND","NO","NO ACTIVO","Sin Información","ND","2017-12-01","2018-01-01","Mujer","ND","MAGDALENA","ZONA BANANERA","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","7","1","19","19110","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Hombre","ND","CAUCA","BUENOS AIRES","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","73","73268","ND","NO","NO ACTIVO","SO","ND","2016-08-01","2016-01-01","Hombre","SECUNDARIA","TOLIMA","ESPINAL","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","52","52520","ND","ND","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2016-02-01","2015-01-01","Hombre","ND","NARIÑO","FRANCISCO PIZARRO","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","08","08001","M-MUJER","NO","NO ACTIVO","UL","ND","2018-02-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","4","1","11","11001","H-HOMBRE","NO","NO ACTIVO","CA","ND","2018-03-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","11","11001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2017-12-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"6","4","1","25","25754","M-MUJER","NO","NO ACTIVO","UL","ND","2017-10-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","4","1","13","13001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Hombre","ND","BOLIVAR","CARTAGENA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"3","3","1","08","08001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-11-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","3","1","05","05001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-12-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","10","1","05","05120","ND","NO","NO ACTIVO","Sin Información","ND","2017-12-01","2018-01-01","Mujer","ND","ANTIOQUIA","CACERES","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","2","1","13","13001","M-MUJER","NO","NO ACTIVO","UL","ND","2018-04-01","2018-01-01","Mujer","ND","BOLIVAR","CARTAGENA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","8","1","08","08001","H-HOMBRE","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","5","1","05","05001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-02-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","5","1","08","08001","ND","NO","ACTIVO","Sin Información","ND","2017-10-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","13","13001","H-HOMBRE","NO","NO ACTIVO","CA","ND","2016-02-01","2015-01-01","Hombre","ND","BOLIVAR","CARTAGENA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","1","1","50","50001","ND","NO","NO ACTIVO","SO","ND","2016-02-01","2015-01-01","Mujer","ND","META","VILLAVICENCIO","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","47","47001","H-HOMBRE","NO","NO ACTIVO","ND","ND","2016-02-01","2017-01-01","Hombre","ND","MAGDALENA","SANTA MARTA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","13","13001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-05-01","2018-01-01","Mujer","ND","BOLIVAR","CARTAGENA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","10","1","76","76001","M-MUJER","NO","NO ACTIVO","ND","ND","2017-12-01","2018-01-01","Mujer","ND","VALLE","CALI","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","11","11001","M-MUJER","NO","NO ACTIVO","CA","ND","2017-10-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","11","1","08","08001","M-MUJER","NO","NO ACTIVO","ND","INDIGENA","2017-12-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"4","5","1","05","05001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-02-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","5","1","76","76364","H-HOMBRE","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-08-01","2018-01-01","Hombre","SECUNDARIA","VALLE","JAMUNDI","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","25","25754","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","3","1","08","08560","ND","NO","NO ACTIVO","Sin Información","ND","2017-02-01","2017-01-01","Mujer","ND","ATLANTICO","PONEDERA","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","1","1","76","76001","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-08-01","2018-01-01","Mujer","ND","VALLE","CALI","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"4","4","1","05","05001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-05-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","4","1","08","08001","M-MUJER","NO","NO ACTIVO","CA","ND","2017-05-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","70","70001","ND","NO","NO ACTIVO","UL","ND","2016-08-01","2016-01-01","Mujer","SECUNDARIA","SUCRE","SINCELEJO","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","52","52835","ND","NO","NO ACTIVO","Sin Información","ND","2016-05-01","2015-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","30-49","INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","05","05001","M-MUJER","NO","NO ACTIVO","CA","ND","2018-01-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-05-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","11","1","17","17001","M-MUJER","NO","NO ACTIVO","ND","ND","2017-12-01","2018-01-01","Mujer","ND","CALDAS","MANIZALES","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","08","08001","ND","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2016-08-01","2016-01-01","Hombre","SECUNDARIA","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","5","1","19","19698","M-MUJER","NO","NO ACTIVO","ND","INDIGENA","2018-05-01","2018-01-01","Mujer","TECNICO","CAUCA","SANTANDER DE QUILICHAO","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","3","1","05","05001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-03-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","11","11001","ND","NO","NO ACTIVO","SO","ND","2016-01-01","2015-01-01","Hombre","TECNOLOGO","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","17","17001","ND","NO","NO ACTIVO","Sin Información","ND","2016-01-01","2015-01-01","Hombre","TECNICO","CALDAS","MANIZALES","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","3","1","25","25754","H-HOMBRE","NO","NO ACTIVO","ND","ND","2018-11-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","27","27001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-05-01","2018-01-01","Mujer","ND","CHOCO","QUIBDO","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","20","20001","ND","NO","NO ACTIVO","UL","ND","2016-02-01","2015-01-01","Mujer","ND","CESAR","VALLEDUPAR","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","5","1","05","05001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-12-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","5","1","05","05001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-12-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","7","1","76","76109","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-02-01","2018-01-01","Mujer","SIN ESPECIFICAR","VALLE","BUENAVENTURA","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","11","11001","ND","ND","NO ACTIVO","Sin Información","ND","2018-11-01","2018-01-01","Hombre","TECNICO","BOGOTA","BOGOTA D.C.","57","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","08","08758","ND","ND","NO ACTIVO","ND","ND","2017-02-01","2017-01-01","Mujer","ND","ATLANTICO","SOLEDAD","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","73","73870","ND","NO","ACTIVO","Sin Información","ND","2017-12-01","2018-01-01","Mujer","ND","TOLIMA","VILLAHERMOSA","ND","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
