"fecha_corte","nom_rpt","cod_pais","pais","cod_estado_depto","estado_depto","cod_ciudad_muni","ciudad_municipio","sexo","etnia","discapacidad","ciclo_vital","per_ocu","per_decla","per_ubic","per_sa","eventos"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","70","Sucre","70523","Palmito","Mujer","Indigena","Ninguna","entre 0 y 5","2","2.0","7","2","2"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","41","Huila","41001","Neiva","Hombre","Indigena (Acreditado RA)","Por Establecer","entre 18 y 28",,"1.0","2",,
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","23","Cordoba","23682","San Jose de Ure","Hombre","Ninguna","Ninguna","entre 18 y 28","978","645.0","442","385","1181"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76248","El Cerrito","Mujer","Raizal del Archipielago de San Andres y Providencia","Fisica","entre 61 y 100","1","1.0",,,"3"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","15","Boyaca","15550","Pisba","Mujer","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 18 y 28","1","1.0",,,"1"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5480","Mutata","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 29 y 60","1179","608.0","560","521","1490"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","41","Huila","41306","Gigante","Hombre","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 61 y 100","1",,"1","1","1"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","44","La Guajira","44378","Hatonuevo","Hombre","Ninguna","Ninguna","entre 18 y 28","132","310.0","301","276","143"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50313","Granada","Mujer","Ninguna","Auditiva","entre 61 y 100","4","6.0","5","5","5"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54001","Cucuta","Mujer","Raizal del Archipielago de San Andres y Providencia","Por Establecer","entre 29 y 60","1",,,,"1"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","44","La Guajira","44035","Albania","Mujer","Gitano(a) ROM","Ninguna","entre 12 y 17","1",,,,"1"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","47","Magdalena","47745","Sitionuevo","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 12 y 17","45","5.0","19","18","53"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25885","Yacopi","Mujer","Ninguna","Ninguna","entre 6 y 11","277","143.0","98","62","285"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19142","Caloto","Mujer","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 18 y 28","29","39.0","21","17","51"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","44","La Guajira","44847","Uribia","Hombre","Indigena (Acreditado RA)","Ninguna","entre 61 y 100","10","6.0","12","8","11"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76400","La Union","Mujer","Negro(a) o Afrocolombiano(a)","Ninguna","entre 0 y 5",,"2.0",,,
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19130","Cajibio","Mujer","Indigena (Acreditado RA)","Por Establecer","entre 29 y 60","2",,,,"2"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5284","Frontino","Mujer","Ninguna","Multiple","ND","2",,,,"3"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13468","Mompos","Hombre","Gitano(a) ROM","Por Establecer","entre 12 y 17","1",,,,"1"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52233","Cumbitara","Mujer","Indigena (Acreditado RA)","Fisica","entre 29 y 60","1","1.0",,,"1"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52612","Ricaurte","Mujer","Ninguna","Intelectual","entre 29 y 60","3","2.0","4","4","5"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76400","La Union","Mujer","Ninguna","Fisica","entre 12 y 17",,"1.0","1","1",
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","23","Cordoba","23068","Ayapel","Hombre","Indigena","Ninguna","entre 12 y 17","14","10.0","13","13","14"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5313","Granada","Mujer","Ninguna","Psicosocial (Mental)","entre 29 y 60","7","3.0","1","1","17"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5284","Frontino","Hombre","Indigena","Ninguna","entre 0 y 5","36","37.0","19","9","38"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25035","Anapoima","Mujer","Ninguna","Ninguna","entre 18 y 28","52","101.0","97","92","58"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","15","Boyaca","15135","Campohermoso","Hombre","Ninguna","Por Establecer","entre 29 y 60","3","1.0","2","1","3"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19809","Timbiqui","Mujer","Ninguna","Fisica","entre 6 y 11","1",,,,"1"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","Cesar","20250","El Paso","Mujer","Negro(a) o Afrocolombiano(a)","Fisica","entre 29 y 60","6","3.0","7","5","7"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5120","Caceres","Mujer","Ninguna","Auditiva","entre 29 y 60","18","9.0","9","9","29"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","86","Putumayo","86320","Orito","Hombre","Negro(a) o Afrocolombiano(a)","Fisica","entre 29 y 60","7","5.0","5","5","10"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50006","Acacias","Hombre","Ninguna","Fisica","entre 29 y 60","35","72.0","49","43","50"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27025","Alto Baudo","Mujer","Indigena (Acreditado RA)","Multiple","entre 29 y 60","1","1.0","1","1","2"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5045","Apartado","Hombre","Indigena","Auditiva","entre 6 y 11",,"1.0","1","1",
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","41","Huila","41396","La Plata","Hombre","Ninguna","Auditiva","entre 12 y 17","3",,,,"3"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5665","San Pedro De Uraba","Hombre","Palenquero","Por Establecer","entre 61 y 100",,"1.0",,,
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19780","Suarez","Hombre","Negro(a) o Afrocolombiano(a)","Intelectual","entre 18 y 28","4","3.0","3","3","4"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","86","Putumayo","86569","Puerto Caicedo","Mujer","Negro(a) o Afrocolombiano(a)","Auditiva","entre 29 y 60",,"1.0","1","1",
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52001","Pasto","Hombre","Indigena","Multiple","entre 61 y 100","3","10.0","3","3","5"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5440","Marinilla","Hombre","Ninguna","Intelectual","entre 12 y 17","1","1.0","2","1","1"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25436","Manta","Hombre","Ninguna","Ninguna","entre 18 y 28","18","5.0","2","1","18"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68276","Floridablanca","Hombre","Gitano(a) ROM","Ninguna","entre 29 y 60","2","2.0","5","4","2"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25430","Madrid","Mujer","Gitano(a) ROM","Ninguna","entre 29 y 60",,,"5","5",
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19622","Rosas","Mujer","Ninguna","Ninguna","entre 0 y 5","49","21.0","23","22","50"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","73616","Rioblanco","Hombre","Raizal del Archipielago de San Andres y Providencia","Por Establecer","entre 29 y 60","1",,,,"1"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54223","Cucutilla","Mujer","Gitano(a) ROM","Ninguna","entre 6 y 11","1",,,,"1"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5051","Arboletes","Mujer","Indigena","Ninguna","entre 18 y 28","84","94.0","54","52","93"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","91","Amazonas","91263","El Encanto","Mujer","Indigena (Acreditado RA)","Por Establecer","entre 61 y 100","1",,,,"2"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","8","Atlantico","8606","Repelon","Mujer","Indigena","Auditiva","entre 29 y 60",,"1.0","1","1",
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68307","Giron","Mujer","Indigena","Ninguna","entre 29 y 60","6","42.0","41","40","7"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","81","Arauca","81065","Arauquita","Hombre","Ninguna","Ninguna","ND","220","28.0","24","9","227"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5154","Caucasia","Mujer","Negro(a) o Afrocolombiano(a)","Ninguna","entre 18 y 28","229","140.0","145","134","274"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27006","Acandi","Hombre","Indigena","Ninguna","entre 6 y 11","12","10.0","9","8","14"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","66","Risaralda","66318","Guatica","Hombre","Negro(a) o Afrocolombiano(a)","Psicosocial (Mental)","entre 18 y 28","1",,"1","1","2"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","73055","Armero","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 18 y 28","7","10.0","9","7","7"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","81","Arauca","81794","Tame","Hombre","Ninguna","Ninguna","entre 29 y 60","10111","4357.0","4441","3897","12540"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","73001","Ibague","Mujer","Ninguna","Intelectual","entre 18 y 28","8","21.0","9","8","8"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","8","Atlantico","8634","Sabanagrande","Mujer","Negro(a) o Afrocolombiano(a)","Ninguna","entre 18 y 28","8","6.0","14","14","10"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","47","Magdalena","47707","Santa Ana","Mujer","Indigena (Acreditado RA)","Ninguna","entre 29 y 60","7","1.0","1",,"7"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68679","San Gil","Mujer","Ninguna","Ninguna","ND","2","2.0","2",,"2"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13030","Altos Del Rosario","Hombre","Ninguna","Visual","entre 61 y 100","17","15.0","12","11","17"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50370","Uribe","Hombre","Ninguna","Ninguna","entre 18 y 28","1247","168.0","291","266","1383"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54001","Cucuta","Hombre","Raizal del Archipielago de San Andres y Providencia","Auditiva","entre 61 y 100","1","1.0",,,"1"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","85","Casanare","85440","Villanueva","Mujer","Ninguna","Ninguna","entre 61 y 100","245","116.0","225","176","276"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19743","Silvia","Hombre","Indigena (Acreditado RA)","Por Establecer","entre 29 y 60","10","6.0","6","6","14"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","66","Risaralda","66456","Mistrato","Hombre","Ninguna","Auditiva","entre 29 y 60","2",,,,"3"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","Cesar","20443","Manaure","Hombre","Indigena","Ninguna","entre 12 y 17","2","6.0","6","6","2"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52001","Pasto","Hombre","Indigena","Fisica","entre 18 y 28","2","8.0","2","2","2"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13222","Clemencia","Hombre","Ninguna","Por Establecer","entre 12 y 17",,"1.0",,,
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54344","Hacari","Hombre","Ninguna","Fisica","entre 61 y 100","67","39.0","33","22","107"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19585","Purace","Hombre","Ninguna","Auditiva","entre 12 y 17",,,"1","1",
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","47","Magdalena","47001","Santa Marta","Intersexual","Negro(a) o Afrocolombiano(a)","Ninguna","entre 29 y 60",,"2.0",,,
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13442","Maria La Baja","Mujer","Indigena","Por Establecer","entre 29 y 60","1",,,,"1"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19807","Timbio","Mujer","Negro(a) o Afrocolombiano(a)","Intelectual","entre 6 y 11",,"1.0",,,
