"entity_name","fiscal_year","type","form_table","category","subcategory","line_description","value","city_state","zip_code","row_number"
"County Service Area M-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Martinez, CA","94553-1282","202112461007"
"County Service Area M-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Martinez, CA","94553-1282","202112461006"
"County Service Area M-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Martinez, CA","94553-1282","202112461005"
"County Service Area M-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Martinez, CA","94553-1282","202112461004"
"County Service Area M-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Martinez, CA","94553-1282","202112461003"
"County Service Area M-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Martinez, CA","94553-1282","202112461002"
"County Service Area M-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","0","Martinez, CA","94553-1282","202112461001"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","0","Martinez, CA","94553-1282","202112451022"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","0","Martinez, CA","94553-1282","202112451021"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","0","Martinez, CA","94553-1282","202112451020"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","489690","Martinez, CA","94553-1282","202112451019"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","0","Martinez, CA","94553-1282","202112451018"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","0","Martinez, CA","94553-1282","202112451017"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","0","Martinez, CA","94553-1282","202112451016"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","0","Martinez, CA","94553-1282","202112451015"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","0","Martinez, CA","94553-1282","202112451014"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","1244","Martinez, CA","94553-1282","202112451013"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","0","Martinez, CA","94553-1282","202112451012"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Martinez, CA","94553-1282","202112451011"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","0","Martinez, CA","94553-1282","202112451010"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Martinez, CA","94553-1282","202112451009"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","0","Martinez, CA","94553-1282","202112451008"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Martinez, CA","94553-1282","202112451007"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Martinez, CA","94553-1282","202112451006"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Martinez, CA","94553-1282","202112451005"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Martinez, CA","94553-1282","202112451004"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Martinez, CA","94553-1282","202112451003"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Martinez, CA","94553-1282","202112451002"
"County Service Area T-1","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","0","Martinez, CA","94553-1282","202112451001"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","9127048","Culver City, CA","90232-0507","202112441022"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","0","Culver City, CA","90232-0507","202112441021"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","7394351","Culver City, CA","90232-0507","202112441020"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","663056","Culver City, CA","90232-0507","202112441019"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","796731","Culver City, CA","90232-0507","202112441018"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","80457","Culver City, CA","90232-0507","202112441017"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","3128978","Culver City, CA","90232-0507","202112441016"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","45552","Culver City, CA","90232-0507","202112441015"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","648476","Culver City, CA","90232-0507","202112441014"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Culver City, CA","90232-0507","202112441013"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","0","Culver City, CA","90232-0507","202112441012"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Culver City, CA","90232-0507","202112441011"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","3486815","Culver City, CA","90232-0507","202112441010"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Culver City, CA","90232-0507","202112441009"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","2069583","Culver City, CA","90232-0507","202112441008"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Culver City, CA","90232-0507","202112441007"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Culver City, CA","90232-0507","202112441006"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Culver City, CA","90232-0507","202112441005"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Culver City, CA","90232-0507","202112441004"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Culver City, CA","90232-0507","202112441003"
"Culver City","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Culver City, CA","90232-0507","202112441002"
