"row_id","issue_date","permit_number","permit_date","year","month_number","job_category","job_description","building_type","work_type","construction_value","floor_area","units_added","address","legal_description","zoning","neighbourhood_numberr","neighbourhood","count","latitude","longitude","location","geometry_point"
"0-140461488","2013-10-15T00:00:00.000",,"2013-10-15T00:00:00.000","2013","10","Commercial Final","Construct a community league assembly building (""Callingwood Lymburn Community League"")","Indoor Recreational Buildings (560)","(01) New","850000","2624","0","18740 - 72 AVENUE NW","Plan 8122949 Blk 42 Lot 2MR","US, AP","4270","LYMBURN","1","53.5067148207748","-113.64727345706594","
,  
(53.5067148207748, -113.64727345706594)","POINT (-113.64727345706594 53.5067148207748)"
"0-140071763","2013-10-31T00:00:00.000",,"2013-10-31T00:00:00.000","2013","10","Commercial Final","To construct interior alterations La Salle Place(West wing: New Office in Bsmnt.Enclosure of Main and 2nd floor Exit Stairwell.)","Office Buildings (520)","(03) Interior Alterations","97500","1600","0","10015 - 111 STREET NW","Plan NB Blk 10 Lots 33-34","DC2","1150","OLIVER","1","53.53936335984893","-113.51158333858591","
,  
(53.53936335984893, -113.51158333858591)","POINT (-113.51158333858591 53.53936335984893)"
"0-171999792","2015-06-29T00:00:00.000",,"2015-06-29T00:00:00.000","2015","6","Commercial Final","To construct interior alterations (Pinoy City Market)","Retail and Shops (510)","(03) Interior Alterations","80000","1647","0","5568 - WINDERMERE BOULEVARD NW","Plan 1520610 Unit 194","DC2","5570","WINDERMERE","1","53.439952517232236","-113.61971962527491","
,  
(53.439952517232236, -113.61971962527491)","POINT (-113.61971962527491 53.439952517232236)"
"0-130697537","2012-10-24T00:00:00.000",,"2012-10-24T00:00:00.000","2012","10","Commercial Final","To construct interior alterations to an existing general retail,  1 new 2 Hour nonload bearing demising wall.  Tenant improvement shall obtain separate building permit.","Retail and Shops (510)","(03) Interior Alterations","9663",,"0","13590 - FORT ROAD NW","Plan 1641ET Blk B Lot 1","CB2","2080","BELVEDERE","1","53.59867634180392","-113.42376507091213","
,  
(53.59867634180392, -113.42376507091213)","POINT (-113.42376507091213 53.59867634180392)"
"12-138730380","2015-01-20T00:00:00.000",,"2015-01-20T00:00:00.000","2015","1","Commercial Final","To construct an underground parkade only for future commercial buildings (Brewery District)","Engineering (490)","(01) New","18000000",,"0","10439 - 121 STREET NW","Plan 0126286 Blk B Lot 4","CB2, CB2, AP, RA9, AP, CB2","1150","OLIVER","1","53.547146345629564","-113.52715780511035","
,  
(53.547146345629564, -113.52715780511035)","POINT (-113.52715780511035 53.547146345629564)"
"2-89081740","2009-10-26T00:00:00.000",,"2009-10-26T00:00:00.000","2009","10","Commercial Final","To operate a General Industrial Use (inside and secured outside storage) with an Accessory office, construct interior alterations (Community Peace Officers; City of Edmonton).","Storage Buildings, Warehouses (460)","(03) Interior Alterations","300000","4211","0","16112 - 114 AVENUE NW","Plan 6097AH Blk 24","IM","4010","ALBERTA PARK INDUSTRIAL","1","53.56391932679416","-113.59966629430878","
,  
(53.56391932679416, -113.59966629430878)","POINT (-113.59966629430878 53.56391932679416)"
"0-85141412","2009-04-01T00:00:00.000",,"2009-04-01T00:00:00.000","2009","4","Commercial Final","To Construct interior alterations to a retail store cru # 414 "" Purdy's Fine Chocolatier""  Loose / Bulk chocolates","Malls, Office/Retail (512)","(03) Interior Alterations","100000","784","0","414, 5015 - 111 STREET NW","Plan 0725320 Blk D Lot 4A","DC2","5170","EMPIRE PARK","1","53.485738714734964","-113.5135438346477","
,  
(53.485738714734964, -113.5135438346477)","POINT (-113.5135438346477 53.485738714734964)"
"1-97882019","2011-01-14T00:00:00.000",,"2011-01-14T00:00:00.000","2011","1","Commercial Final","To Construct Interior Alterations ( 1 combined washroom).","Office Buildings (520)","(03) Interior Alterations","5000","1024","0","9923 - 51 AVENUE NW","Plan 3248TR Blk 1 Lot 1A","IB","6560","PAPASCHASE INDUSTRIAL","1","53.48763708119848","-113.48762009110321","
,  
(53.48763708119848, -113.48762009110321)","POINT (-113.48762009110321 53.48763708119848)"
"0-94470767","2010-05-10T00:00:00.000",,"2010-05-10T00:00:00.000","2010","5","Commercial Final","To construct interior alterations in an existing office building.  22nd floor Telus Plaza, Ernst & Young.","Office Buildings (520)","(03) Interior Alterations","855000","20000","0","2200, 10020 - 100 STREET NW","Plan 384TR Lot 12A","CCA","1090","DOWNTOWN","1","53.539974869192626","-113.49115272902536","
,  
(53.539974869192626, -113.49115272902536)","POINT (-113.49115272902536 53.539974869192626)"
"4-65918286","2013-09-19T00:00:00.000",,"2013-09-19T00:00:00.000","2013","9","Commercial Final","To construct a 98 unit Apartment House Building with common underground parkade.  2045 Grantham Court (Bldg 2)","Apartment Condos (315)","(01) New","19820300","116590","98","2045 - GRANTHAM COURT NW","Condo Common Area (Plan 0929864)","RA7","4720","GLASTONBURY","1","53.51047187327767","-113.6725842556528","
,  
(53.51047187327767, -113.6725842556528)","POINT (-113.6725842556528 53.51047187327767)"
"1-100093568","2012-03-05T00:00:00.000",,"2012-03-05T00:00:00.000","2012","3","Commercial Final","To construct exterior alterations (new windows) to a Public Education Service (veron barford school) and to construct interior alterations.","Secondary Schools (622)","(03) Interior Alterations","186700","6004","0","32 - FAIRWAY DRIVE NW","Plan 4223NY Blk 22 Lot 3R","US","5020","ASPEN GARDENS","1","53.47346078565437","-113.54105670933261","
,  
(53.47346078565437, -113.54105670933261)","POINT (-113.54105670933261 53.47346078565437)"
"5-115265635","2013-03-21T00:00:00.000",,"2013-03-21T00:00:00.000","2013","3","Commercial Final","To construct thee Dwellings of Apartment Housing (3 stack units)","Apartments (310)","(01) New","350000","3866","3","11053 - 84 AVENUE NW","Plan I23A Blk 160 Lot 17","DC1","5200","GARNEAU","1","53.51977929334365","-113.51758847239306","
,  
(53.51977929334365, -113.51758847239306)","POINT (-113.51758847239306 53.51977929334365)"
"0-109116717","2011-04-14T00:00:00.000",,"2011-04-14T00:00:00.000","2011","4","Commercial Final","To construct exterior alterations (maintenance) (parkade access ramp) to an existing Apartment Building (Riverview Towers).","Apartments (310)","(03) Exterior Alterations","43000","1875","0","10045 - 117 STREET NW","Condo Common Area (Plan 8121550,8521973)","DC1","1150","OLIVER","1","53.540051481661735","-113.52261283073618","
,  
(53.540051481661735, -113.52261283073618)","POINT (-113.52261283073618 53.540051481661735)"
"3-104305171","2012-01-26T00:00:00.000",,"2012-01-26T00:00:00.000","2012","1","Commercial Final","To construct two apartment buildings (73 dwellings each) over a common underground parkade - Windermere Waters.","Apartment Condos (315)","(01) New","24707630","145339","146","1230 - WINDERMERE WAY SW","Condo Common Area (Plan 1224161)","RA8","5570","WINDERMERE","1","53.43519421731198","-113.61800572402818","
,  
(53.43519421731198, -113.61800572402818)","POINT (-113.61800572402818 53.43519421731198)"
"0-130932755","2012-12-14T00:00:00.000",,"2012-12-14T00:00:00.000","2012","12","Commercial Final","To construct interior alterations to a residential suite - # 302 of a residential apartment house.","Apartments (310)","(03) Interior Alterations","225000","2350","0","302, 11826 - 100 AVENUE NW","Condo Common Area (Plan 8222325)","DC1","1150","OLIVER","1","53.53994990978465","-113.52629261997346","
,  
(53.53994990978465, -113.52629261997346)","POINT (-113.52629261997346 53.53994990978465)"
"2-98691265","2011-04-28T00:00:00.000",,"2011-04-28T00:00:00.000","2011","4","Commercial Final","To construct a 2 storey addition c/w basement & 2 new R.T.U.'s to an existing religious assembly use building (Sikh Heritage Centre).","Religious Buildings (660)","(02) Addition","500000","2376","0","4504 - MILL WOODS ROAD SOUTH NW","Plan 7823023 Blk 4 Lot 17","US","6580","POLLARD MEADOWS","1","53.44359943922664","-113.40819419431526","
,  
(53.44359943922664, -113.40819419431526)","POINT (-113.40819419431526 53.44359943922664)"
"1-125863072","2012-09-26T00:00:00.000",,"2012-09-26T00:00:00.000","2012","9","Commercial Final","To construct and Addition to a General Retail use building (add 52sqm mezzanine), and to construct interior alterations.","Retail and Shops (510)","(02) Addition","30000","1411","0","4112A - CALGARY TRAIL NW","Plan 9423426 Blk 35 Lot 5B","DC2","5360","RIDEAU PARK","1","53.477499159035574","-113.4974720546449","
,  
(53.477499159035574, -113.4974720546449)","POINT (-113.4974720546449 53.477499159035574)"
"0-172369828","2015-05-14T00:00:00.000",,"2015-05-14T00:00:00.000","2015","5","Commercial Final","To construct interior alterations in an office building - 3rd floor, suite 310, COLE INTERNATIONAL TI.","Office Buildings (520)","(03) Interior Alterations","501000","9760","0","310, 8657 - 51 AVENUE NW","Plan 0720183 Blk 5 Lot 6","IB","6430","MCINTYRE INDUSTRIAL","1","53.48647036616854","-113.4553415628125","
,  
(53.48647036616854, -113.4553415628125)","POINT (-113.4553415628125 53.48647036616854)"
"0-111129709","2011-06-24T00:00:00.000",,"2011-06-24T00:00:00.000","2011","6","Commercial Final","To construct Interior Alterations to an existing Public Education Service Building.  Holy Family School.","Elementary Schools (620)","(03) Interior Alterations","40000","1485","0","1710 - MILL WOODS ROAD EAST NW","Plan 8420746 Blk 4 Lot 65MR","US","6580","POLLARD MEADOWS","1","53.44673386896762","-113.40351111774191","
,  
(53.44673386896762, -113.40351111774191)","POINT (-113.40351111774191 53.44673386896762)"
"1-73142804","2011-02-15T00:00:00.000",,"2011-02-15T00:00:00.000","2011","2","Commercial Final","To construct interior and exterior alterations (enclose existing covered area) to a General Contractor Service building.","Office Buildings (520)","(03) Interior Alterations","450000",,"0","6720 - 104 STREET NW","Plan 3553P Blk B Lots 1-4,27-30","DC1, DC1","5010","ALLENDALE","1","53.50386966529569","-113.49816267145596","
,  
(53.50386966529569, -113.49816267145596)","POINT (-113.49816267145596 53.50386966529569)"
"1-109768440","2011-10-12T00:00:00.000",,"2011-10-12T00:00:00.000","2011","10","Commercial Final","To change the use from an office space to a restaurant - Dantana's Pizza & Steakhouse.","Retail and Shops (510)","(03) Interior Alterations","70000","3200","0","16745 - 91 STREET NW","Plan 8722124 Blk 10 Lot 2","CB1","2440","KLARVATTEN","1","53.629256010711615","-113.48074452855283","
,  
(53.629256010711615, -113.48074452855283)","POINT (-113.48074452855283 53.629256010711615)"
"2-109305952","2011-08-31T00:00:00.000",,"2011-08-31T00:00:00.000","2011","8","Commercial Final","To construct a car wash as part of a larger site development (two retail buildings and a Gas Bar canopy) - Shell Canada/Tim Hortons.","Service Stations, Repair Garages (572)","(01) New","700000","1373.34","0","14865 - 137 AVENUE NW","Plan 1123881 Blk 4 Lot 2A","IB","4320","MISTATIM INDUSTRIAL","1","53.59879172797655","-113.58208331002943","
,  
(53.59879172797655, -113.58208331002943)","POINT (-113.58208331002943 53.59879172797655)"
"294-144534374","2015-10-08T00:00:00.000",,"2015-10-08T00:00:00.000","2015","10","Commercial Final","To construct 1building of Row Housing (UNITS 88-95)","Row Houses (330)","(01) New","964400",,"8","88, 2560 - PEGASUS BOULEVARD NW","Condo Common Area (Plan 1520057)","RA7g","3111","GRIESBACH","1","53.603818132301626","-113.50520074211762","
,  
(53.603818132301626, -113.50520074211762)","POINT (-113.50520074211762 53.603818132301626)"
"1-165505926","2015-06-03T00:00:00.000",,"2015-06-03T00:00:00.000","2015","6","Commercial Final","To expand the use of an existing bar/pub into the basement and to construct interior alterations - The Common.","Restaurants and Bars (540)","(03) Interior Alterations","100000","2605","0","9910 - 109 STREET NW","Plan NB Blk 9 Lots 64-66","CMU","1090","DOWNTOWN","1","53.537570925020994","-113.50876346294693","
,  
(53.537570925020994, -113.50876346294693)","POINT (-113.50876346294693 53.537570925020994)"
"1-152502620","2014-04-15T00:00:00.000",,"2014-04-15T00:00:00.000","2014","4","Commercial Final","Interior alterations to a Commercial: Kitchen Exhaust / Make Up Air Unit(s), Shawarma Restaurant as well as deep fryer, and donair machine.","Restaurants and Bars (540)","(03) Interior Alterations","30000",,"0","5926 - 104 STREET NW","Plan 3553P Blk 46 Lots 1-8,OT","CB2","5320","PLEASANTVIEW","1","53.49659851269452","-113.49813609871052","
,  
(53.49659851269452, -113.49813609871052)","POINT (-113.49813609871052 53.49659851269452)"
"0-114452280","2011-09-23T00:00:00.000",,"2011-09-23T00:00:00.000","2011","9","Commercial Final","To construct interior alterations to a General Industrial Building","Storage Buildings, Warehouses (460)","(03) Interior Alterations","83000","5600","0","3724 - 56 AVENUE NW","Condo Common Area (Plan 1120695)","IM","6590","PYLYPOW INDUSTRIAL","1","53.49352744997938","-113.39996759177102","
,  
(53.49352744997938, -113.39996759177102)","POINT (-113.39996759177102 53.49352744997938)"
"2-76556129","2009-04-03T00:00:00.000",,"2009-04-03T00:00:00.000","2009","4","Commercial Final","To construct a General Retail Building  - Shell only including 2 Demising walls on Gridline ""E"" & ""H"", 12 RTU`s and a mezzanine @ 1404 - 99 Street","Retail and Shops (510)","(01) New","4000000","62247.6","0","1404 - 99 STREET NW","Plan 0922968 Blk 17 Lot 7A","DC2, DC2","6195","SOUTH EDMONTON COMMON","1","53.44243756481673","-113.48460412114858","
,  
(53.44243756481673, -113.48460412114858)","POINT (-113.48460412114858 53.44243756481673)"
"1-103717570","2011-06-24T00:00:00.000",,"2011-06-24T00:00:00.000","2011","6","Commercial Final","To construct interior and exterior alterations (enlarging existing window) to a retail building (6 suites on 2nd floor) to a safe housing file (SHC 96-132 & SCH 10-028).","Retail and Shops (510)","(03) Interior Alterations","25000","1185","0","11812 - 86 STREET NW","Plan 2710CL Blk 4 Lots 6-7","CB2","1100","EASTWOOD","1","53.57064030004775","-113.47292082789025","
,  
(53.57064030004775, -113.47292082789025)","POINT (-113.47292082789025 53.57064030004775)"
"0-169052888","2015-03-17T00:00:00.000",,"2015-03-17T00:00:00.000","2015","3","Commercial Final","To construct interior alterations to a professional office, selective demolition to a portion of the main floor, Return to base building on the 2nd and 3rd floor.  Tenant improvement shall obtain separate Permit.","Office Buildings (520)","(03) Interior Alterations","15000","35000","0","17007 - 107 AVENUE NW","Plan 7621205 Blk 3 Lot 1","IB","4300","MCNAMARA INDUSTRIAL","1","53.55269091380085","-113.61668781569662","
,  
(53.55269091380085, -113.61668781569662)","POINT (-113.61668781569662 53.55269091380085)"
"5-150843919","2015-01-19T00:00:00.000",,"2015-01-19T00:00:00.000","2015","1","Commercial Final","To construct a two-storey industrial building (Rampart Industrial, Lot 4).12 RTU's, 11 demising walls @ 45 min, no washrooms.","Manufacturing Buildings (430)","(01) New","5000000",,"0","16135 - 142 STREET NW","Condo Common Area (Plan 1623413)","IM","3360","RAMPART INDUSTRIAL","1","53.62217007812906","-113.56858570148306","
,  
(53.62217007812906, -113.56858570148306)","POINT (-113.56858570148306 53.62217007812906)"
"1-114702141","2012-03-14T00:00:00.000",,"2012-03-14T00:00:00.000","2012","3","Commercial Final","To construct interior alterationsn (Retail Store to Specialty Food Services).","Retail and Shops (510)","(03) Interior Alterations","40000","1161","0","5245 - 167 AVENUE NW","Plan 0829853 Blk 63 Lot 101","CSC","2340","HOLLICK-KENYON","1","53.62763562607031","-113.41481948642813","
,  
(53.62763562607031, -113.41481948642813)","POINT (-113.41481948642813 53.62763562607031)"
