"name","description","feature","year","classification","latitude","longitude","location"
"Sherwood","This neighbourhood, developed in the 1950s, was formerly part of the Town of Jasper Place and was annexed to Edmonton in 1964. The name of Sherwood was chosen for its promotional value, its origin being the Sherwood Forest in Nottinghamshire, England. The forest is famous for its role in the legend of the outlaw Robin Hood.","Neighbourhood","CU",,"53.528793","-113.5828386","POINT (-113.5828386 53.528793)"
"Osland Place","See Osland Close.","Road","1987",,"53.4627747","-113.5581956","POINT (-113.5581956 53.4627747)"
"St. Olga Park","St. Olga (879-969) was a Ukrainian saint who was baptized in 957 ad and attempted to introduce Christianity to Ukraine. Her grandson, Prince Vladimir (d. 1015), began his reign in 980 ad and recognized Christianity as a state religion in 988. After his death, Prince Vladimir was declared a saint of the Orthodox Church. St. Olga Park is located in the Evansdale neighbourhood and has an area  of 2.77 ha.","Park","1990",,"53.6087955","-113.4754673","POINT (-113.4754673 53.6087955)"
"Braithwaite Park","Dr. Edward A. Braithwaite (1862-1949) was Edmonton's first medical officer. Born in England, Braithwaite came to Canada in 1884. He joined the North West Mounted Police (NWMP) that year and upon his retirement in 1931 had the longest record of service in the history of the force. In 1892 he established a private practice in Edmonton, but retained his connection with the NWMP. During this same period, from 1892 to 1907, he served as medical health officer for Edmonton. Braithwaite was appointed coroner for the North-West Territories in 1896 and became chief coroner and medical inspector for Alberta in 1932, retiring in 1948. Braithwaite Park, in the Garneau neighbourhood, has an area of 1.21 ha.","Park","1956","Commemorative (local)","53.5163227","-113.5215668","POINT (-113.5215668 53.5163227)"
"Whyte Avenue","Sir William Whyte (1843-1914) was born in Scotland and immigrated to Canada in 1863, where he worked for the Grand Trunk
Railway. Over the next two decades he held a variety of railway jobs, including brakeman, freight clerk, yardmaster,
conductor and station master, before becoming a senior member of management with the Canadian Pacific Railway (CPR).

In 1883 he was made superintendent of the Ontario and Quebec division of the CPR. From 1886 to 1897, Whyte was the
general superintendent of the CPR’s Winnipeg-based western division. By 1901 he was an assistant to the president, in
1903 was promoted to second vice-president, and in 1910 he became vice-president. Whyte was knighted following his
retirement in 1911. He died in California in 1914.

The name Whyte Avenue has been in use since 1891, when the CPR-operated Calgary and Edmonton Railway surveyed and named the roadways in Strathcona. In return for siting its terminal in what would become South Edmonton, the CPR took wnership of half the building lots. The name Whyte Avenue was not, however, officially adopted until 1961.

Located in Edmonton’s historic Strathcona neigh- bourhood, Whyte Avenue is considered a major arts and entertainment
destination. Each summer, the avenue hosts a variety of events, including the Fringe Festival, one of the world’s
largest public theatre festivals.","Road","1961",,"53.5180273","-113.4674352","POINT (-113.4674352 53.5180273)"
"Forest Heights Park","Forest Heights Park is in the Forest Heights neighbourhood and has an area of 25.5 ha. See Forest Heights.","Park","1960",,"53.5442219","-113.4583855","POINT (-113.4583855 53.5442219)"
"Oeming Road","Albert F. Oeming was a WWII veteran, an Edmonton conservationist and a fellow of the prestigious London Zoological Society. He was born in Edmonton and graduated with a Bachelor's Degree and a Master's Degree in Zoology from the University of Alberta. Oeming established an animal sanctuary, the Alberta Game Farm, in 1959 (it became the Polar Park in 1980). He was president of the Edmonton Zoological Society and was a recipient of the 1967 Everly Medal for excellence in animal conservation from the United States. In 1972 Oeming received an honorary degree from the University of Alberta. The Alberta Game Farm closed in the 1990s after nearly 40 years of caring for his private collection of animals.","Road","1981",,"53.4676234","-113.5719787","POINT (-113.5719787 53.4676234)"
"Strathearn","This area was established on the plots of land originally identified as River Lots 21 and 23. George Donnell farmed River Lot 21 while James McKernan, Edmonton's first telegraph operator, owned the north half of River Lot 23. A.W. Bird, the builder of one of Edmonton's first water-driven grain mills in Mill Creek, owned the south half of River Lot 23. In the 1910s, part of River Lot 23 was known as Earnscliff. While Strathearn has existed as a name since 1914, the area remained largely undeveloped until the late 1940s. This neighbourhood was probably named after His Royal Highness Arthur William Patrick Albert, 1st Duke of Connaught and Strathearn (1850-1942). See Connaught Drive.","Neighbourhood","CU",,"53.531012","-113.4620637","POINT (-113.4620637 53.531012)"
"Lago Lindo Crescent","See Lago Lindo.","Road","1980",,"53.6303146","-113.4886793","POINT (-113.4886793 53.6303146)"
"Lynnwood Athletic field","This park is in the Lynnwood neighbourhood and has an area of 2.02 ha. See Lynnwood.","Park","1969",,"53.5272506","-113.6056625","POINT (-113.6056625 53.5272506)"
"Hyndman Crescent","James Duncan Hyndman (1874-1971) was an alderman and a judge on Alberta's Supreme Court. Born in Prince Edward Island, Hyndman came to Edmonton in 1903. He was an alderman from 1910 to 1911. In 1914 Hyndman was appointed to the Supreme Court of Alberta. From 1921 to 1931 he served as justice of the appellate division.","Road","1975",,"53.577654","-113.378704","POINT (-113.378704 53.577654)"
"Quadrant Avenue","This road shown on some maps as 0 Avenue, is one of the axes of Edmonton's quadrant addressing system. The original name recommended for this road was Central Avenue. If numbered, it would have been 1 Avenue South.","Road","1981",,"53.4322217","-113.672174","POINT (-113.672174 53.4322217)"
"Kane Wynd","Edward William Scott Kane (b. 1899) was a justice of the Alberta Supreme Court. Kane was born in Ireland and came to Canada with his parents in 1900. He moved to Edmonton in 1916 and graduated from the University of Alberta in 1920. Kane received his law degree in 1922, was called to the bar in 1922 and practised law for four decades. In 1961 he was appointed justice of the Alberta Supreme Court, appellate division.","Road","1991",,"53.471517","-113.395702","POINT (-113.395702 53.471517)"
"Terwillegar Towne","See Terwillegar Heights.","Neighbourhood","1995",,"53.4490787","-113.5738339","POINT (-113.5738339 53.4490787)"
"Ravine Drive","The name of this road, in the Glenora neighbourhood, is descriptive and has been in use since at least 1942.","Road","CU",,"53.5394151","-113.5623238","POINT (-113.5623238 53.5394151)"
"McDougall Hill","Rev. George McDougall (1821-1876) came to Edmonton in 1871 and claimed land on the east side of the Hudson's Bay Reserve on behalf of the Methodist Church. Under his direction, a church was built at the top of this hill in 1873 (present-day 101 Street). Rev. McDougall left Edmonton in 1875; a new church was built on the original McDougall Hill site in 1893. In 1910 this church was replaced by the McDougall United Church. McDougall has been used as a road name since the early 1900s; the name was formalized in 1973.","Road","CU",,"53.5384106","-113.4908536","POINT (-113.4908536 53.5384106)"
"Lansdowne Drive","See Lansdowne.","Road","1964",,"53.4864899","-113.5506984","POINT (-113.5506984 53.4864899)"
"Glenora Park","This park is in the Glenora neighbourhood and has an area of 0.74 ha. See Glenora.","Park","1982",,"53.5466748","-113.5567583","POINT (-113.5567583 53.5466748)"
"McMullen Place","See McMullen Green.","Road","2002",,"53.4274762","-113.5203205","POINT (-113.5203205 53.4274762)"
"Pearson Crescent","Manitoba-born Hugh E. Pearson (1887-1979) was a WWI veteran and a broadcasting pioneer. He came to Alberta in 1906 where he worked as a Dominion Land Surveyor. Pearson was awarded the Military Cross for his service in WWI. After the war, he co-founded the Radio Supply Company, later expanding his business to include automotive parts and broadcasting. Pearson retired in 1970 and was appointed to the Order of Canada in 1976.","Road","1990",,"53.5139713","-113.6670043","POINT (-113.6670043 53.5139713)"
"Sifton Park","This park is in the Sifton Park neighbourhood and has an area of 2.1 ha. See Sifton Park neighbourhood.","Park","1981",,"53.5941579","-113.4060607","POINT (-113.4060607 53.5941579)"
"Chambery","As with other neighbourhoods in the Castle Downs area, the name Chambery is taken from a famous castle. The original Chambery castle was founded in 1232 and served as the capital of the mountain Duchy of Savoy until the sixteenth century. In 1860 Savoy became part of France. The ancient ducal castle, restored many times, still stands today.","Neighbourhood","1983","Commemorative (French Castle)","53.641324","-113.5104019","POINT (-113.5104019 53.641324)"
"Holyrood Park","This park is in Holyrood neighbourhood and has an area of 3.43 ha. See Holyrood.","Park","1982",,"53.5313241","-113.4530823","POINT (-113.4530823 53.5313241)"
"Floden Park","Charles Floden (1879-1960) was a mayor of the Town of Beverly. He came to Beverly around 1910, and over the next fifty years served on the school board and the town council. He was mayor of Beverly from 1951 to 1957. In September 1959, after residents petitioned city council, a park was named in his honour. Floden Park is in the Beverly Heights neighbourhood and has an area of 4.21 ha.","Park","1967",,"53.5632897","-113.4081818","POINT (-113.4081818 53.5632897)"
