"city_file_number","permit_type","permit_class","permit_date","status","description_of_development","address","legal_description","neighbourhood_id","neighbourhood","neighbourhood_classification","ward","zoning","land_parcel_count","latitude","longitude","location","geometry_point"
"252939408-001","Sign Permit","Class A","2017-08-25T00:00:00.000","Approved","To install (2) Fascia On-premises Signs and (2) Replacement Panels on an Existing Sign (7 Eleven)","11103 - ELLERSLIE ROAD SW","Plan 0627887 Blk 10 Lot 92","5454","RUTHERFORD",,"Ipiihkoohkanipiaohtsi Ward","CB1","1","53.42418722955641","-113.51770815381717","
,  
(53.42418722955641, -113.51770815381717)","POINT (-114.00101984890742 0.0004832003626413)"
"226022072-001","House Combo Permit","Class A","2016-08-25T00:00:00.000","Approved","To construct a Single Detached House with a front veranda.","18108 - 78 STREET NW","Plan 1323419 Blk 1 Lot 13","2463","CRYSTALLINA NERA WEST","Developing","tastawiyiniwak Ward","RPL","1","53.64389482065548","-113.46507669736498","
,  
(53.64389482065548, -113.46507669736498)","POINT (-114.0010193760637 0.0004851875297505)"
"188885718-001","Major Development Permit","Class B","2016-05-25T00:00:00.000","Approved","To change the Use from Professional, Financial and Office Support Services to Child Care Services (30 school aged children) and and to construct interior alterations (Sunshine Out of School Care)","3516 - 137 AVENUE NW","Plan 7922268 Blk 52 Lot 36","2320","HAIRSINE","Established","Dene Ward","CNC","1","53.60017893101141","-113.39533768850906","
,  
(53.60017893101141, -113.39533768850906)","POINT (-114.00101874952487 0.0004847921370488)"
"373590218-002","Major Development Permit","Class A","2020-11-06T00:00:00.000","Approved","To change the use from Health Services to Cannabis Retail Sales.","11512 - JASPER AVENUE NW","Plan B3 Blk 15 Lot 79","1150","OLIVER","Central Core","O-day'min Ward","DC2","1","53.54128263258941","-113.52001439022584","
,  
(53.54128263258941, -113.52001439022584)","POINT (-114.00101986962676 0.0004842594436333)"
"166935582-001","House Combo Permit","Class A","2015-04-02T00:00:00.000","Approved","To construct a Single Detached House with attached garage, veranda and fireplace.","3340 - 13 AVENUE NW","Plan 1520091 Blk 3 Lot 88","6444","LAUREL","Developing","Sspomitapi Ward","RSL","1","53.44008013419807","-113.39160061155995","
,  
(53.44008013419807, -113.39160061155995)","POINT (-114.00101871595078 0.0004833441075945)"
"254181255-001","Uncovered Deck Combo Permit","Class A","2017-06-12T00:00:00.000","Approved","To construct a rear uncovered deck to a Single Detached House
(3.08m x 6.15m @ 1.12m in Height).","3642 - 115 AVENUE NW","Plan 2237KS Blk 15 Lot 38","2100","BEVERLY HEIGHTS","Mature","Métis Ward","RF1","1","53.56794920983311","-113.3990153366255","
,  
(53.56794920983311, -113.3990153366255)","POINT (-114.00101878256505 0.0004845006321375)"
"261775826-004","Major Development Permit","Class B","2017-09-18T00:00:00.000","Approved","To construct and operate a Residential Sales Centre","2822 - 12 AVENUE NW","Plan 1722070 Blk 22 Lot 21","6444","LAUREL","Developing","Sspomitapi Ward,Sspomitapi Ward","RF4,RF4","2","53.43924508140019","-113.38375311309483","
,  
(53.43924508140019, -113.38375311309483)","POINT (-114.00101864544845 0.0004833365548767)"
"237415604-001","Minor Development Permit","Class A","2016-12-20T00:00:00.000","Approved","To construct a Semi-detached House with front attached Garages, front verandas (2.13m x 1.83m) and rear uncovered decks (3.96m x 2.44m) and fireplaces.","8572 - CUSHING PLACE SW","Plan 1525204 Blk 18 Lot 87","5462","CHAPPELLE AREA","Developing","Ipiihkoohkanipiaohtsi Ward,Ipiihkoohkanipiaohtsi Ward","RMD,RMD","2","53.402455778622496","-113.58147720357994","
,  
(53.402455778622496, -113.58147720357994)","POINT (-114.00102042181183 0.0004830038103769)"
"183008961-001","Minor Development Permit","Class B","2015-12-02T00:00:00.000","Approved","To construct a Semi Detached House with front attached Garages, front veranda, front balcony (1.98m x 3.05m), fireplaces, rear uncovered deck (2.44m x 4.88m) and Basement development (NOT to be used as an additional Dwelling).","1, 7307 - CREIGHTON CLOSE SW","Plan 1422244 Blk 10 Lot 12","5462","CHAPPELLE AREA","Developing","Ipiihkoohkanipiaohtsi Ward","DC1","1","53.398663679774145","-113.58146537491429","
,  
(53.398663679774145, -113.58146537491429)","POINT (-114.00102042170556 0.0004829695123625)"
"088086055-005","Minor Development Permit","Class A","2017-01-17T00:00:00.000","Approved","To construct interior alterations to a Single Detached House, Basement development (NOT to be used as an additional Dwelling).","3280 - WHITELAW DRIVE NW","Plan 0740022 Blk 4 Lot 6","5570","WINDERMERE","Developing","pihêsiwin Ward","RSL","1","53.44516269048905","-113.60947466928114","
,  
(53.44516269048905, -113.60947466928114)","POINT (-114.0010206733425 0.000483390077279)"
"180995268-001","House Combo Permit","Class A","2015-10-29T00:00:00.000","Approved","To construct a Single Detached House with attached Garage, veranda, fireplace, rear uncovered deck (3.66m x 4.27m) and to install a Renewable Energy Device (Solar P.V. Panels on the roof).","8841 - 24 AVENUE SW","Plan 1523705 Blk 44 Lot 119","6213","SUMMERSIDE","Developing","Karhiio Ward","RSL","1","53.41070750868649","-113.4688448921144","
,  
(53.41070750868649, -113.4688448921144)","POINT (-114.00101940991736 0.0004830784439684)"
"434097482-002","Major Development Permit","Not Available",,"Other","To construct exterior and interior alterations to the Parkade of a Multi-unit Housing building (parkade repairs)","10140 - 120 STREET NW","Condo Common Area (Plan 9023695)","1150","OLIVER","Central Core","O-day'min Ward","DC1, RA9","1","53.541989509437656","-113.52925552756713","
,  
(53.541989509437656, -113.52925552756713)","POINT (-114.0010199526496 0.0004842658370511)"
"229118412-001","Minor Development Permit","Class A","2016-08-24T00:00:00.000","Approved","To construct interior alteration to an existing Single Detached House, Basement development (NOT to be used as an additional Dwelling).","20411 - 57 AVENUE NW","Plan 0523597 Blk 30 Lot 157","4461","THE HAMPTONS","Developing","sipiwiyiniwak Ward","RSL","1","53.49145173064377","-113.67220687282132","
,  
(53.49145173064377, -113.67220687282132)","POINT (-114.00102123693182 0.0004838087430958)"
"287842739-001","Minor Development Permit","Class A","2018-08-13T00:00:00.000","Approved","To construct a Semi-Detached House with verandas.","2774 - CHOKECHERRY PLACE SW","Plan 1722144 Blk 28 Lot 10","6216","THE ORCHARDS AT ELLERSLIE","Developing","Karhiio Ward,Karhiio Ward","RF4,RF4","2","53.40960652275415","-113.45528398328874","
,  
(53.40960652275415, -113.45528398328874)","POINT (-114.00101928808546 0.0004830684859919)"
"270413692-001","Minor Development Permit","Class B","2018-01-30T00:00:00.000","Approved","To construct a rear addition to a Single Detached House (5.10m x 7.44m - crawl space, main floor, second storey with balcony), exterior alterations (Main Floor: filling, resizing, and adding windows, on West and East sides, Basement: fill in West and South Basement windows) and interior alterations (Main Floor reconfiguration, gas fireplace, and Basement development - Not to be used as an additional Dwelling)","9602 - 83 AVENUE NW","Plan 4575S Blk 17 Lot 18","5480","STRATHCONA","Central Core","papastew Ward","RF2","1","53.51932976585804","-113.47689671711481","
,  
(53.51932976585804, -113.47689671711481)","POINT (-114.00101948225537 0.0004840608887519)"
"174417410-001","Minor Development Permit","Class B","2015-08-31T00:00:00.000","Approved","To construct a rear Addition to a Single Detached House (3.77m x 7.41m), a front veranda (1.23m x 7.08m), construct exterior alterations (raising house by 0.46m, adding side door on main floor and changing window sizes on basement, main and upper floors); interior alterations (removal and addition of walls), a gas fireplace and to develop a Secondary Suite in the Basement.","BSMT, 11306 - 89 STREET NW","Plan RN43B Blk 67 Lot 29","1010","ALBERTA AVENUE","Mature","Métis Ward","RF3","1","53.56297871175162","-113.47858995428946","
,  
(53.56297871175162, -113.47858995428946)","POINT (-114.0010194974675 0.0004844556759743)"
"381266582-002","Major Development Permit","Class A","2021-02-05T00:00:00.000","Approved","To change the Use from a Restaurant to a Cannabis Retail Sales store and to construct interior alterations.","6111 - 28 AVENUE NW","Plan 1021680 Unit 2","6520","MILL WOODS TOWN CENTRE","Established","Karhiio Ward","DC2","1","53.458629674708845","-113.42764722543666","
,  
(53.458629674708845, -113.42764722543666)","POINT (-114.00101903979541 0.0004835118807543)"
"270049173-001","Minor Development Permit","Class A","2018-01-26T00:00:00.000","Approved","To construct exterior alterations to a Single Detached House (add two windows to the southside of the Single Detached House)","9324 - 95 STREET NW","Plan 2725Q Blk 4 Lot 5","6040","BONNIE DOON","Mature","Métis Ward","RF3","1","53.52967131811558","-113.47371118286783","
,  
(53.52967131811558, -113.47371118286783)","POINT (-114.00101945363636 0.0004841544239474)"
"311117689-001","Major Development Permit","Class B","2019-07-24T00:00:00.000","Approved","To construct a Liquor Store building, accessory to an existing Warehouse Sales building and to construct exterior alterations (reconfigure parking lot)","2640 - 91 STREET NW","Plan 0422514 Blk 13 Lot 3","6570","PARSONS INDUSTRIAL","Industrial","Karhiio Ward","DC2","1","53.45535912292387","-113.46912108590733","
,  
(53.45535912292387, -113.46912108590733)","POINT (-114.0010194123987 0.0004834822999241)"
"188702213-002","Accessory Building Combo Permit","Class B","2016-05-11T00:00:00.000","Approved","To construct an Accessory Building (rear detached Garage, 6.10m x 6.10m).","387 - DESROCHERS BOULEVARD SW","Plan 1521497 Blk 3 Lot 22","5463","DESROCHERS AREA","Developing","Ipiihkoohkanipiaohtsi Ward","RMD","1","53.39711629629424","-113.5515694257998","
,  
(53.39711629629424, -113.5515694257998)","POINT (-114.0010201531188 0.0004829555168991)"
"295268835-001","Major Development Permit","Class A","2018-10-16T00:00:00.000","Approved","To construct exterior alterations to an existing Row Housing Buildings (deck extensions, 1.5 m x 1.8 m)","7, 14729 - 32 STREET NW","Condo Common Area (Plan 1020872)","2430","KIRKNESS","Established","Dene Ward","RF5","1","53.611149392864434","-113.38917128105508","
,  
(53.611149392864434, -113.38917128105508)","POINT (-114.00101869412555 0.0004848913604796)"
"178884570-013","Minor Development Permit","Class A","2017-02-02T00:00:00.000","Approved","To construct interior alterations to a Semi-detached House, Basement development (NOT to be used as an additional Dwelling).","2278 - CASEY CRESCENT SW","Plan 1523350 Blk 10 Lot 47","5467","CAVANAGH","Developing","Ipiihkoohkanipiaohtsi Ward","RMD","1","53.41177902460669","-113.50508074588936","
,  
(53.41177902460669, -113.50508074588936)","POINT (-114.00101973546214 0.0004830881354004)"
"426501619-002","Minor Development Permit","Class A","2022-03-28T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, Unenclosed Front Porch, fireplace and Basement development (NOT to be used as an additional Dwelling).","921 - STILLWATER BOULEVARD NW","Plan 2122584 Blk 1 Lot 56","4468","STILLWATER","Developing","sipiwiyiniwak Ward","SLD","1","53.45051679950064","-113.6728076413291","
,  
(53.45051679950064, -113.6728076413291)","POINT (-114.00102124232916 0.0004834385030491)"
"326429708-001","Minor Development Permit","Class A","2019-08-09T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, Unenclosed Front Porch, and rear uncovered deck (3.05m x 3.96m).","17411 - 121 STREET NW","Plan 1425124 Blk 107 Lot 14","3370","RAPPERSWILL","Developing","Anirniq Ward","RSL","1","53.637103203934","-113.53043444528419","
,  
(53.637103203934, -113.53043444528419)","POINT (-114.00101996324106 0.000485126102299)"
"347243669-001","Minor Development Permit","Class A","2019-12-04T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, Unenclosed front Porch, rear uncovered deck (3.05m x 3.05m), and fireplace.","20212 - 17 AVENUE NW","Plan 1923073 Blk 1 Lot 44","4468","STILLWATER","Developing","sipiwiyiniwak Ward","SLD","1","53.449159057235036","-113.6711655419528","
,  
(53.449159057235036, -113.6711655419528)","POINT (-114.00102122757644 0.0004834262228145)"
"184496833-001","Minor Development Permit","Class A","2016-02-03T00:00:00.000","Approved","To develop a Secondary Suite and to construct interior alterations in the Basement of a Single Detached House.","BSMT, 3604 - 17 AVENUE NW","Plan 7823018 Blk 28 Lot 30","6150","DALY GROVE","Established","Sspomitapi Ward","RF1","1","53.4449389063197","-113.39663628941449","
,  
(53.4449389063197, -113.39663628941449)","POINT (-114.00101876119157 0.0004833880532411)"
"268528882-002","Major Development Permit","Class A","2017-12-22T00:00:00.000","Approved","To change the Use from a Major Amusement Establishments to a Professional, Financial, and Officer Support Service and to construct an interior alterations (STO EXPRESS)","10105 - 81 AVENUE NW","Plan 1221272 Blk 51 Lot 13A","6610","RITCHIE","Mature","papastew Ward","DC1, DC1","1","53.5167980697916","-113.49167611879795","
,  
(53.5167980697916, -113.49167611879795)","POINT (-114.00101961503427 0.0004840379905756)"
"185067383-001","Minor Development Permit","Class A","2016-01-04T00:00:00.000","Approved","To construct a Semi-detached House with front attached Garages and front verandas.","5879 - ANTHONY CRESCENT SW","Plan 1520893 Blk 18 Lot 105","5458","ALLARD","Developing","Ipiihkoohkanipiaohtsi Ward,Ipiihkoohkanipiaohtsi Ward","RMD,RMD","2","53.39626082981928","-113.53375860898099","
,  
(53.39626082981928, -113.53375860898099)","POINT (-114.00101999310552 0.0004829477795477)"
"407367931-009","Major Development Permit","Class B","2022-01-20T00:00:00.000","Approved","To construct and operate a Residential Sales Centre.","217 - FRASER WAY NW","Plan 2121731 Blk 120 Lot 10","2280","FRASER","Developing","Dene Ward","RSL","1","53.6137599944343","-113.36101534380036","
,  
(53.6137599944343, -113.36101534380036)","POINT (-114.00101844117118 0.0004849149723246)"
"178658276-001","House Combo Permit","Class B","2015-09-21T00:00:00.000","Other","To construct a Single Detached House with a front veranda and partial Basement Development (NOT to be used as an additional dwelling).","365 - DESROCHERS BOULEVARD SW","Plan 1521497 Blk 3 Lot 11","5463","DESROCHERS AREA","Developing","Ipiihkoohkanipiaohtsi Ward","RMD","1","53.39708448182712","-113.55028710888098","
,  
(53.39708448182712, -113.55028710888098)","POINT (-114.0010201415984 0.00048295522915)"
"174397748-003","Accessory Building Combo Permit","Class A","2015-09-08T00:00:00.000","Approved","To construct an Accessory Building (rear detached garage, 7.62m x 7.32m)","8539 - 67 AVENUE NW","Plan 500KS Blk 5 Lot 64","6010","ARGYLL","Mature","papastew Ward","RF1","1","53.50251640754484","-113.4595588086877","
,  
(53.50251640754484, -113.4595588086877)","POINT (-114.0010193264907 0.0004839088186642)"
"332441684-001","Sign Permit","Class A","2019-09-18T00:00:00.000","Approved","To install four (4) Fascia On-premises Signs (THE CANADIAN BREWHOUSE) - 332441684-001.","6093 - CURRENTS DRIVE NW","Plan 0822223 Blk 14 Lot 2","5505","AMBLESIDE",,"pihêsiwin Ward","UVCa","1","53.43605951416879","-113.60341260979266","
,  
(53.43605951416879, -113.60341260979266)","POINT (-114.00102061888063 0.0004833077426974)"
"226470757-001","Minor Development Permit","Class A","2016-07-29T00:00:00.000","Approved","To construct a Semi-detached House with front attached Garages and front verandas (2.23m x 1.52m).","1318 - 29 STREET NW","Plan 1523872 Blk 19 Lot 32","6444","LAUREL","Developing","Sspomitapi Ward,Sspomitapi Ward","RF4,RF4","2","53.44031171668308","-113.38462882812485","
,  
(53.44031171668308, -113.38462882812485)","POINT (-114.00101865331592 0.0004833462021653)"
"387878638-002","Sign Permit","Class A","2021-04-12T00:00:00.000","Approved","To install (1) Fascia On-Premises Sign(s)  (SMOKING J'S HEMP SHOP)","10911 - 156 STREET NW","Plan 2028AO Blk 10 Lots 1-4","4200","HIGH PARK",,"Nakota Isga Ward","CB1","1","53.55452037615667","-113.58990964748932","
,  
(53.55452037615667, -113.58990964748932)","POINT (-114.00102049756933 0.0004843791737185)"
