"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","experience_group","retention_type","same_school_retention_rate","transfer_rate_within_district","transfer_rate_between_districts","turnover_rate","same_school_numerator","transfer_within_district_numerator","transfer_between_districts_numerator","turnover_numerator","total_number_of_staff"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Four Year Percentage","51.4","10.8","5.4","32.4","19","4","2","12","37"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Four Year Percentage","46.4","7.1","12.5","33.9","26","4","7","19","56"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Four Year Percentage","36.8","0","26.3","36.8","7","0","5","7","19"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","Four Year Percentage","44","0","4","52","11","0","1","13","25"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","Four Year Percentage","66.3","15.8","1.5","16.3","134","32","3","33","202"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","Four Year Percentage","63.9","14.1","1.8","20.3","145","32","4","46","227"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Five Year Percentage","37.2","0","7","55.8","16","0","3","24","43"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Five Year Percentage","52.7","13.3","3.3","30.7","158","40","10","92","300"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","ALL","Five Year Percentage","55.3","15.6","2.7","26.5","142","40","7","68","257"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Five Year Percentage","37.1","9.7","6.5","46.8","23","6","4","29","62"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Five Year Percentage","40.5","14.3","4.8","40.5","17","6","2","17","42"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","Early Career","Five Year Percentage","30","0","10","60","6","0","2","12","20"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","Five Year Percentage","58.1","15.8","2.3","23.7","125","34","5","51","215"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","Five Year Percentage","43.5","0","4.3","52.2","10","0","1","12","23"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","Experienced","Five Year Percentage","56.7","14.3","2.5","26.5","135","34","6","63","238"
"2015","0","State of Delaware","0","State of Delaware","All Educators","Female","All Educators","Service","All Educators","Female/Service School","Professional","Classroom Teacher","ALL","ALL","One Year Percentage","100","0","0","0","3","0","0","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","One Year Percentage","88.6","3.2","1.8","6.4","194","7","4","14","219"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Secondary","ALL","One Year Percentage","44.4","0","16.7","38.9","8","0","3","7","18"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","One Year Percentage","85.7","0","3.6","10.7","24","0","1","3","28"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","One Year Percentage","38.5","0","23.1","38.5","5","0","3","5","13"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Secondary","Early Career","One Year Percentage","70.7","0","9.8","19.5","29","0","4","8","41"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Secondary","Experienced","One Year Percentage","88.3","3.6","1.5","6.6","173","7","3","13","196"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Regular Secondary","Experienced","One Year Percentage","89","3.7","1.6","5.8","170","7","3","11","191"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","Charter","All Educators","African American/Female/Charter School","Professional","Classroom Teacher","Teacher, Regular Secondary","Experienced","One Year Percentage","60","0","0","40","3","0","0","2","5"
